,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vSI,vSL,FF_ba,FC_ba,ST_ba,CH_ba,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,KC%,wCU/C,wKC/C,vCU,vKC,CU_ba,SL_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
20,2023-09-09,716655,Groundout,field_out,True,668715,668868,Spencer Steer,Zack Thompson,1,0,1,0df79436-69bc-4063-8c4a-801768c85391,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,4.48,4.61,66.1,101.0,79.0,94.0,0.779,9.77,3.39,9.36,1.09,1.33,0.309,0.324,0.11699999999999999,0.37799999999999995,0.428,86.1,64.0,93.0,83.0,87.0,102.0,89.0,,,,,,,,,,,0.537,,0.17,0.021,-0.44,,,0.82,-2.61,93.6,,,85.7,0.327,,,0.25,,65.0,102.0,108.0,0.271,0.002,0.67,-21.02,75.5,62.4,0.185,0.205,,,,,,,
21,2023-09-09,716655,Groundout,field_out,True,502671,686730,Paul Goldschmidt,Carson Spiers,1,0,0,5df1a5e3-2feb-4b42-9b7f-1c599f61898b,686730.0,carsonspiers,Spiers,Right,Carson Spiers,6.92,4.3,13.0,100.0,95.0,95.0,0.7929999999999999,8.31,4.85,12.46,0.69,0.55,0.244,0.267,0.244,0.17800000000000002,0.409,85.1,52.0,95.0,78.0,86.0,99.0,88.0,97.0,109.0,102.0,121.0,104.0,115.0,106.0,95.0,92.0,0.158,0.268,0.23399999999999999,0.21,0.131,0.01,-4.63,2.98,1.93,-4.99,93.2,88.6,92.8,82.4,0.188,0.533,0.214,0.571,0.0,,,,,,,,,,,,,,,,,,
22,2023-09-09,716655,Pop Out,field_out,True,669357,686730,Nolan Gorman,Carson Spiers,1,1,0,12aa78d2-e06e-4b6c-b067-f8f1ddba32ae,686730.0,carsonspiers,Spiers,Right,Carson Spiers,6.92,4.3,13.0,100.0,95.0,95.0,0.7929999999999999,8.31,4.85,12.46,0.69,0.55,0.244,0.267,0.244,0.17800000000000002,0.409,85.1,52.0,95.0,78.0,86.0,99.0,88.0,97.0,109.0,102.0,121.0,104.0,115.0,106.0,95.0,92.0,0.158,0.268,0.23399999999999999,0.21,0.131,0.01,-4.63,2.98,1.93,-4.99,93.2,88.6,92.8,82.4,0.188,0.533,0.214,0.571,0.0,,,,,,,,,,,,,,,,,,
23,2023-09-09,716655,Walk,walk,False,571448,686730,Nolan Arenado,Carson Spiers,1,0,0,2757fd62-8066-4c50-ba52-25916d5dcdc5,686730.0,carsonspiers,Spiers,Right,Carson Spiers,6.92,4.3,13.0,100.0,95.0,95.0,0.7929999999999999,8.31,4.85,12.46,0.69,0.55,0.244,0.267,0.244,0.17800000000000002,0.409,85.1,52.0,95.0,78.0,86.0,99.0,88.0,97.0,109.0,102.0,121.0,104.0,115.0,106.0,95.0,92.0,0.158,0.268,0.23399999999999999,0.21,0.131,0.01,-4.63,2.98,1.93,-4.99,93.2,88.6,92.8,82.4,0.188,0.533,0.214,0.571,0.0,,,,,,,,,,,,,,,,,,
24,2023-09-09,716655,Home Run,home_run,False,575929,686730,Willson Contreras,Carson Spiers,1,0,1,dc36dcf6-c6f8-4de5-8253-f7f996afe733,686730.0,carsonspiers,Spiers,Right,Carson Spiers,6.92,4.3,13.0,100.0,95.0,95.0,0.7929999999999999,8.31,4.85,12.46,0.69,0.55,0.244,0.267,0.244,0.17800000000000002,0.409,85.1,52.0,95.0,78.0,86.0,99.0,88.0,97.0,109.0,102.0,121.0,104.0,115.0,106.0,95.0,92.0,0.158,0.268,0.23399999999999999,0.21,0.131,0.01,-4.63,2.98,1.93,-4.99,93.2,88.6,92.8,82.4,0.188,0.533,0.214,0.571,0.0,,,,,,,,,,,,,,,,,,
25,2023-09-09,716655,Lineout,field_out,True,676475,686730,Alec Burleson,Carson Spiers,0,0,0,9b78e3a6-e136-4681-ba2f-0c3c0583fdea,686730.0,carsonspiers,Spiers,Right,Carson Spiers,6.92,4.3,13.0,100.0,95.0,95.0,0.7929999999999999,8.31,4.85,12.46,0.69,0.55,0.244,0.267,0.244,0.17800000000000002,0.409,85.1,52.0,95.0,78.0,86.0,99.0,88.0,97.0,109.0,102.0,121.0,104.0,115.0,106.0,95.0,92.0,0.158,0.268,0.23399999999999999,0.21,0.131,0.01,-4.63,2.98,1.93,-4.99,93.2,88.6,92.8,82.4,0.188,0.533,0.214,0.571,0.0,,,,,,,,,,,,,,,,,,
26,2023-09-09,716655,Flyout,field_out,True,592669,668868,Hunter Renfroe,Zack Thompson,1,0,0,0c9bd8fe-e7c5-470b-bc83-34151ff17c36,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,4.48,4.61,66.1,101.0,79.0,94.0,0.779,9.77,3.39,9.36,1.09,1.33,0.309,0.324,0.11699999999999999,0.37799999999999995,0.428,86.1,64.0,93.0,83.0,87.0,102.0,89.0,,,,,,,,,,,0.537,,0.17,0.021,-0.44,,,0.82,-2.61,93.6,,,85.7,0.327,,,0.25,,65.0,102.0,108.0,0.271,0.002,0.67,-21.02,75.5,62.4,0.185,0.205,,,,,,,
27,2023-09-09,716655,Groundout,field_out,True,682829,668868,Elly De La Cruz,Zack Thompson,0,0,0,68b25296-08be-4a90-9d7f-1c7a0d83fbf9,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,4.48,4.61,66.1,101.0,79.0,94.0,0.779,9.77,3.39,9.36,1.09,1.33,0.309,0.324,0.11699999999999999,0.37799999999999995,0.428,86.1,64.0,93.0,83.0,87.0,102.0,89.0,,,,,,,,,,,0.537,,0.17,0.021,-0.44,,,0.82,-2.61,93.6,,,85.7,0.327,,,0.25,,65.0,102.0,108.0,0.271,0.002,0.67,-21.02,75.5,62.4,0.185,0.205,,,,,,,
28,2023-09-09,716655,Single,single,False,669222,668868,Nick Senzel,Zack Thompson,0,0,0,ab81b9c6-1e60-4cf6-85a3-29e3cf9d59b2,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,4.48,4.61,66.1,101.0,79.0,94.0,0.779,9.77,3.39,9.36,1.09,1.33,0.309,0.324,0.11699999999999999,0.37799999999999995,0.428,86.1,64.0,93.0,83.0,87.0,102.0,89.0,,,,,,,,,,,0.537,,0.17,0.021,-0.44,,,0.82,-2.61,93.6,,,85.7,0.327,,,0.25,,65.0,102.0,108.0,0.271,0.002,0.67,-21.02,75.5,62.4,0.185,0.205,,,,,,,
29,2023-09-09,716655,Strikeout,strikeout,True,687952,668868,Christian Encarnacion-Strand,Zack Thompson,0,0,0,403f6014-8f5f-41a1-b70a-a55bc454010a,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,4.48,4.61,66.1,101.0,79.0,94.0,0.779,9.77,3.39,9.36,1.09,1.33,0.309,0.324,0.11699999999999999,0.37799999999999995,0.428,86.1,64.0,93.0,83.0,87.0,102.0,89.0,,,,,,,,,,,0.537,,0.17,0.021,-0.44,,,0.82,-2.61,93.6,,,85.7,0.327,,,0.25,,65.0,102.0,108.0,0.271,0.002,0.67,-21.02,75.5,62.4,0.185,0.205,,,,,,,
30,2023-09-09,716655,Single,single,False,669242,686730,Tommy Edman,Carson Spiers,0,0,0,8a0e0817-a802-439c-a857-1a1efd6edf65,686730.0,carsonspiers,Spiers,Right,Carson Spiers,6.92,4.3,13.0,100.0,95.0,95.0,0.7929999999999999,8.31,4.85,12.46,0.69,0.55,0.244,0.267,0.244,0.17800000000000002,0.409,85.1,52.0,95.0,78.0,86.0,99.0,88.0,97.0,109.0,102.0,121.0,104.0,115.0,106.0,95.0,92.0,0.158,0.268,0.23399999999999999,0.21,0.131,0.01,-4.63,2.98,1.93,-4.99,93.2,88.6,92.8,82.4,0.188,0.533,0.214,0.571,0.0,,,,,,,,,,,,,,,,,,
31,2023-09-09,716655,Flyout,field_out,True,680700,594580,Richie Palacios,Sam Moll,0,0,0,2eeac13b-ac4f-4405-b500-0505362e0712,594580.0,sammoll,Moll,Left,Sam Moll,3.03,2.84,62.1,98.0,82.0,96.0,0.7979999999999999,9.82,4.33,6.79,0.29,1.6,0.319,0.337,0.16,0.245,0.44,86.4,99.0,91.0,97.0,91.0,105.0,99.0,46.0,102.0,83.0,112.0,91.0,106.0,,,,0.35600000000000004,0.252,,0.379,0.013999999999999999,1.43,,1.58,0.96,-7.42,94.1,,93.4,81.8,0.185,,0.155,0.333,0.258,,,,,,,,,,,,,,,,,,
32,2023-09-09,716655,Forceout,force_out,True,691026,594580,Masyn Winn,Sam Moll,0,0,1,ef9df82d-a064-4bd9-a8e8-e25168751e1c,594580.0,sammoll,Moll,Left,Sam Moll,3.03,2.84,62.1,98.0,82.0,96.0,0.7979999999999999,9.82,4.33,6.79,0.29,1.6,0.319,0.337,0.16,0.245,0.44,86.4,99.0,91.0,97.0,91.0,105.0,99.0,46.0,102.0,83.0,112.0,91.0,106.0,,,,0.35600000000000004,0.252,,0.379,0.013999999999999999,1.43,,1.58,0.96,-7.42,94.1,,93.4,81.8,0.185,,0.155,0.333,0.258,,,,,,,,,,,,,,,,,,
33,2023-09-09,716655,Double,double,False,663457,594580,Lars Nootbaar,Sam Moll,0,0,1,672eacd3-7ab9-40b3-8d25-b99e969ed081,594580.0,sammoll,Moll,Left,Sam Moll,3.03,2.84,62.1,98.0,82.0,96.0,0.7979999999999999,9.82,4.33,6.79,0.29,1.6,0.319,0.337,0.16,0.245,0.44,86.4,99.0,91.0,97.0,91.0,105.0,99.0,46.0,102.0,83.0,112.0,91.0,106.0,,,,0.35600000000000004,0.252,,0.379,0.013999999999999999,1.43,,1.58,0.96,-7.42,94.1,,93.4,81.8,0.185,,0.155,0.333,0.258,,,,,,,,,,,,,,,,,,
34,2023-09-09,716655,Intent Walk,intent_walk,False,502671,594580,Paul Goldschmidt,Sam Moll,0,0,0,07166556-0356-1033-000c-f08cd117d70a,594580.0,sammoll,Moll,Left,Sam Moll,3.03,2.84,62.1,98.0,82.0,96.0,0.7979999999999999,9.82,4.33,6.79,0.29,1.6,0.319,0.337,0.16,0.245,0.44,86.4,99.0,91.0,97.0,91.0,105.0,99.0,46.0,102.0,83.0,112.0,91.0,106.0,,,,0.35600000000000004,0.252,,0.379,0.013999999999999999,1.43,,1.58,0.96,-7.42,94.1,,93.4,81.8,0.185,,0.155,0.333,0.258,,,,,,,,,,,,,,,,,,
35,2023-09-09,716655,Walk,walk,False,669357,594580,Nolan Gorman,Sam Moll,1,0,1,bad23d7d-db8e-4b95-8c72-cef57b5df567,594580.0,sammoll,Moll,Left,Sam Moll,3.03,2.84,62.1,98.0,82.0,96.0,0.7979999999999999,9.82,4.33,6.79,0.29,1.6,0.319,0.337,0.16,0.245,0.44,86.4,99.0,91.0,97.0,91.0,105.0,99.0,46.0,102.0,83.0,112.0,91.0,106.0,,,,0.35600000000000004,0.252,,0.379,0.013999999999999999,1.43,,1.58,0.96,-7.42,94.1,,93.4,81.8,0.185,,0.155,0.333,0.258,,,,,,,,,,,,,,,,,,
36,2023-09-09,716655,Pop Out,field_out,True,571448,608371,Nolan Arenado,Lucas Sims,1,0,0,8e6eaf1f-d349-4d00-b006-5e3dc0ec8e93,608371.0,lucassims,Sims,Right,Lucas Sims,3.1,3.82,61.0,95.0,131.0,104.0,0.6890000000000001,10.62,5.75,4.87,0.74,0.38,0.27,0.37200000000000005,0.23399999999999999,0.263,0.389,,,,,116.0,94.0,97.0,,,,149.0,98.0,112.0,,,,0.005,0.434,,0.503,,0.09,,-0.92,1.54,,94.2,,91.3,83.8,0.191,,,,,93.0,83.0,86.0,0.057999999999999996,,-1.34,,78.1,,0.0,0.147,,,,,,,
37,2023-09-09,716655,Flyout,field_out,True,663886,668868,Tyler Stephenson,Zack Thompson,0,0,0,676c680e-0f4a-4010-a279-17fb6fabc427,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,4.48,4.61,66.1,101.0,79.0,94.0,0.779,9.77,3.39,9.36,1.09,1.33,0.309,0.324,0.11699999999999999,0.37799999999999995,0.428,86.1,64.0,93.0,83.0,87.0,102.0,89.0,,,,,,,,,,,0.537,,0.17,0.021,-0.44,,,0.82,-2.61,93.6,,,85.7,0.327,,,0.25,,65.0,102.0,108.0,0.271,0.002,0.67,-21.02,75.5,62.4,0.185,0.205,,,,,,,
