,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vSL,FF_ba,SL_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,CU%,wFC/C,wSI/C,wCU/C,vFC,vSI,vCU,FC_ba,SI_ba,CU_ba,ST_ba
39,2023-07-15,717395,Lineout,field_out,True,660670,458681,Ronald Acuña Jr.,Lance Lynn,0,0,0,673949fb-13f0-4dd0-b8ee-b9fd9705d2ba,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,92.0,105.0,104.0,97.0,98.0,106.0,0.43700000000000006,0.063,0.07,-0.4,-3.65,-1.23,92.4,83.0,0.255,0.286,0.302,109.0,97.0,106.0,93.0,95.0,87.0,104.0,105.0,99.0,0.126,0.23,0.07400000000000001,-0.35,1.21,-2.24,88.7,91.4,80.8,0.273,0.239,0.208,
40,2023-07-15,717395,Triple,triple,False,645277,458681,Ozzie Albies,Lance Lynn,0,0,0,968e77d3-f9b4-4ddf-b756-b2ced35f4816,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,92.0,105.0,104.0,97.0,98.0,106.0,0.43700000000000006,0.063,0.07,-0.4,-3.65,-1.23,92.4,83.0,0.255,0.286,0.302,109.0,97.0,106.0,93.0,95.0,87.0,104.0,105.0,99.0,0.126,0.23,0.07400000000000001,-0.35,1.21,-2.24,88.7,91.4,80.8,0.273,0.239,0.208,
41,2023-07-15,717395,Single,single,False,663586,458681,Austin Riley,Lance Lynn,1,1,1,089ecc98-6748-4025-ace7-7cfa016d14f9,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,92.0,105.0,104.0,97.0,98.0,106.0,0.43700000000000006,0.063,0.07,-0.4,-3.65,-1.23,92.4,83.0,0.255,0.286,0.302,109.0,97.0,106.0,93.0,95.0,87.0,104.0,105.0,99.0,0.126,0.23,0.07400000000000001,-0.35,1.21,-2.24,88.7,91.4,80.8,0.273,0.239,0.208,
42,2023-07-15,717395,Strikeout,strikeout,True,621566,458681,Matt Olson,Lance Lynn,0,0,0,0baf3010-33d1-4a61-b4bc-7e83f71fbe5c,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,92.0,105.0,104.0,97.0,98.0,106.0,0.43700000000000006,0.063,0.07,-0.4,-3.65,-1.23,92.4,83.0,0.255,0.286,0.302,109.0,97.0,106.0,93.0,95.0,87.0,104.0,105.0,99.0,0.126,0.23,0.07400000000000001,-0.35,1.21,-2.24,88.7,91.4,80.8,0.273,0.239,0.208,
43,2023-07-15,717395,Flyout,field_out,True,650391,675911,Eloy Jiménez,Spencer Strider,1,0,0,24ba0720-6c8c-4089-85ad-cafae8fda0cf,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,
44,2023-07-15,717395,Groundout,field_out,True,683734,675911,Andrew Vaughn,Spencer Strider,0,0,0,bfebff81-9684-40d6-8939-18c0d7ab9d2f,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,
45,2023-07-15,717395,Home Run,home_run,False,669394,675911,Jake Burger,Spencer Strider,1,0,0,8b37ed30-591c-4377-9f0c-b3392775ec35,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,
46,2023-07-15,717395,Strikeout,strikeout,True,621545,675911,Zach Remillard,Spencer Strider,0,0,0,fd30f0f6-d7ab-4502-ba04-15f7cd27b804,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,
47,2023-07-15,717395,Lineout,field_out,True,669221,458681,Sean Murphy,Lance Lynn,0,0,0,812e9bd8-022a-4fbb-873b-4cb37d017714,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,92.0,105.0,104.0,97.0,98.0,106.0,0.43700000000000006,0.063,0.07,-0.4,-3.65,-1.23,92.4,83.0,0.255,0.286,0.302,109.0,97.0,106.0,93.0,95.0,87.0,104.0,105.0,99.0,0.126,0.23,0.07400000000000001,-0.35,1.21,-2.24,88.7,91.4,80.8,0.273,0.239,0.208,
48,2023-07-15,717395,Single,single,False,542303,458681,Marcell Ozuna,Lance Lynn,0,0,0,d5179df2-ef97-45e4-ab5b-e18634d52a84,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,92.0,105.0,104.0,97.0,98.0,106.0,0.43700000000000006,0.063,0.07,-0.4,-3.65,-1.23,92.4,83.0,0.255,0.286,0.302,109.0,97.0,106.0,93.0,95.0,87.0,104.0,105.0,99.0,0.126,0.23,0.07400000000000001,-0.35,1.21,-2.24,88.7,91.4,80.8,0.273,0.239,0.208,
49,2023-07-15,717395,Strikeout,strikeout,True,607680,666619,Kevin Pillar,Gregory Santos,0,0,0,bb2a1eef-bc17-4e32-babd-0a2f5d8fa84f,666619.0,gregorysantos,Santos,Right,Gregory Santos,3.39,3.16,66.1,103.0,124.0,106.0,0.726,8.95,2.31,9.36,0.27,2.5,0.299,0.37799999999999995,0.149,0.23399999999999999,0.43799999999999994,93.2,75.0,69.0,77.0,92.0,102.0,85.0,159.0,107.0,118.0,0.025,0.525,0.013999999999999999,2.99,2.46,-3.8,97.1,91.3,0.25,0.196,0.5,,,,94.0,101.0,96.0,,,,0.436,,,,-1.58,,,98.9,,,0.339,,
50,2023-07-15,717395,Groundout,field_out,True,606115,666619,Orlando Arcia,Gregory Santos,1,0,0,087aa542-da43-47d4-9ff1-9b4ef95f2095,666619.0,gregorysantos,Santos,Right,Gregory Santos,3.39,3.16,66.1,103.0,124.0,106.0,0.726,8.95,2.31,9.36,0.27,2.5,0.299,0.37799999999999995,0.149,0.23399999999999999,0.43799999999999994,93.2,75.0,69.0,77.0,92.0,102.0,85.0,159.0,107.0,118.0,0.025,0.525,0.013999999999999999,2.99,2.46,-3.8,97.1,91.3,0.25,0.196,0.5,,,,94.0,101.0,96.0,,,,0.436,,,,-1.58,,,98.9,,,0.339,,
51,2023-07-15,717395,Double,double,False,693049,641729,Oscar Colás,Joe Jiménez,0,0,0,dda3c48a-4d99-4105-9a80-3412ad82de08,641729.0,joejimenez,"Jiménez, J",Right,Joe Jiménez,3.04,3.79,56.1,106.0,110.0,109.0,0.706,11.66,2.24,8.15,1.44,0.58,0.215,0.436,0.107,0.369,0.462,89.8,90.0,104.0,97.0,122.0,106.0,111.0,91.0,107.0,107.0,0.623,0.307,0.071,0.83,-0.69,0.93,95.3,84.3,0.237,0.244,0.1,,,,,,,,,,,,,,,,,,,,,,
52,2023-07-15,717395,Sac Bunt,sac_bunt,True,664874,641729,Seby Zavala,Joe Jiménez,0,0,1,b5a54114-0b82-4d2d-b53e-9d1547dd974c,641729.0,joejimenez,"Jiménez, J",Right,Joe Jiménez,3.04,3.79,56.1,106.0,110.0,109.0,0.706,11.66,2.24,8.15,1.44,0.58,0.215,0.436,0.107,0.369,0.462,89.8,90.0,104.0,97.0,122.0,106.0,111.0,91.0,107.0,107.0,0.623,0.307,0.071,0.83,-0.69,0.93,95.3,84.3,0.237,0.244,0.1,,,,,,,,,,,,,,,,,,,,,,
53,2023-07-15,717395,Single,single,False,643217,641729,Andrew Benintendi,Joe Jiménez,0,0,1,c23d1f80-a9bc-4269-a9d3-42dd78d4e473,641729.0,joejimenez,"Jiménez, J",Right,Joe Jiménez,3.04,3.79,56.1,106.0,110.0,109.0,0.706,11.66,2.24,8.15,1.44,0.58,0.215,0.436,0.107,0.369,0.462,89.8,90.0,104.0,97.0,122.0,106.0,111.0,91.0,107.0,107.0,0.623,0.307,0.071,0.83,-0.69,0.93,95.3,84.3,0.237,0.244,0.1,,,,,,,,,,,,,,,,,,,,,,
54,2023-07-15,717395,Forceout,force_out,True,641313,641729,Tim Anderson,Joe Jiménez,1,0,1,7e9e6e3c-fb1f-49cb-b28e-88c53077f29f,641729.0,joejimenez,"Jiménez, J",Right,Joe Jiménez,3.04,3.79,56.1,106.0,110.0,109.0,0.706,11.66,2.24,8.15,1.44,0.58,0.215,0.436,0.107,0.369,0.462,89.8,90.0,104.0,97.0,122.0,106.0,111.0,91.0,107.0,107.0,0.623,0.307,0.071,0.83,-0.69,0.93,95.3,84.3,0.237,0.244,0.1,,,,,,,,,,,,,,,,,,,,,,
55,2023-07-15,717395,Strikeout,strikeout,True,673357,641729,Luis Robert Jr.,Joe Jiménez,0,0,0,a16aa147-617a-49e7-94ea-7b0aefccfb4e,641729.0,joejimenez,"Jiménez, J",Right,Joe Jiménez,3.04,3.79,56.1,106.0,110.0,109.0,0.706,11.66,2.24,8.15,1.44,0.58,0.215,0.436,0.107,0.369,0.462,89.8,90.0,104.0,97.0,122.0,106.0,111.0,91.0,107.0,107.0,0.623,0.307,0.071,0.83,-0.69,0.93,95.3,84.3,0.237,0.244,0.1,,,,,,,,,,,,,,,,,,,,,,
56,2023-07-15,717395,Strikeout,strikeout,True,671739,666619,Michael Harris II,Gregory Santos,0,0,0,3432ee26-00bf-42db-bdee-d01512174fa7,666619.0,gregorysantos,Santos,Right,Gregory Santos,3.39,3.16,66.1,103.0,124.0,106.0,0.726,8.95,2.31,9.36,0.27,2.5,0.299,0.37799999999999995,0.149,0.23399999999999999,0.43799999999999994,93.2,75.0,69.0,77.0,92.0,102.0,85.0,159.0,107.0,118.0,0.025,0.525,0.013999999999999999,2.99,2.46,-3.8,97.1,91.3,0.25,0.196,0.5,,,,94.0,101.0,96.0,,,,0.436,,,,-1.58,,,98.9,,,0.339,,
57,2023-07-15,717395,Single,single,False,660670,666619,Ronald Acuña Jr.,Gregory Santos,0,0,0,803d0277-f4d5-4676-a6d1-98939921323a,666619.0,gregorysantos,Santos,Right,Gregory Santos,3.39,3.16,66.1,103.0,124.0,106.0,0.726,8.95,2.31,9.36,0.27,2.5,0.299,0.37799999999999995,0.149,0.23399999999999999,0.43799999999999994,93.2,75.0,69.0,77.0,92.0,102.0,85.0,159.0,107.0,118.0,0.025,0.525,0.013999999999999999,2.99,2.46,-3.8,97.1,91.3,0.25,0.196,0.5,,,,94.0,101.0,96.0,,,,0.436,,,,-1.58,,,98.9,,,0.339,,
58,2023-07-15,717395,Groundout,field_out,True,645277,666619,Ozzie Albies,Gregory Santos,1,0,1,f535ffe1-ee04-4162-be42-bc4573acd571,666619.0,gregorysantos,Santos,Right,Gregory Santos,3.39,3.16,66.1,103.0,124.0,106.0,0.726,8.95,2.31,9.36,0.27,2.5,0.299,0.37799999999999995,0.149,0.23399999999999999,0.43799999999999994,93.2,75.0,69.0,77.0,92.0,102.0,85.0,159.0,107.0,118.0,0.025,0.525,0.013999999999999999,2.99,2.46,-3.8,97.1,91.3,0.25,0.196,0.5,,,,94.0,101.0,96.0,,,,0.436,,,,-1.58,,,98.9,,,0.339,,
59,2023-07-15,717395,Groundout,field_out,True,663586,666619,Austin Riley,Gregory Santos,0,0,0,18bbef78-3c3d-4ae1-b188-38397584e6ca,666619.0,gregorysantos,Santos,Right,Gregory Santos,3.39,3.16,66.1,103.0,124.0,106.0,0.726,8.95,2.31,9.36,0.27,2.5,0.299,0.37799999999999995,0.149,0.23399999999999999,0.43799999999999994,93.2,75.0,69.0,77.0,92.0,102.0,85.0,159.0,107.0,118.0,0.025,0.525,0.013999999999999999,2.99,2.46,-3.8,97.1,91.3,0.25,0.196,0.5,,,,94.0,101.0,96.0,,,,0.436,,,,-1.58,,,98.9,,,0.339,,
60,2023-07-15,717395,Single,single,False,650391,543859,Eloy Jiménez,Michael Tonkin,1,0,0,f8bc32c7-9edc-4e71-b38a-bb3ea809da1a,543859.0,michaeltonkin,Tonkin,Right,Michael Tonkin,4.28,3.9,80.0,103.0,109.0,103.0,0.773,8.44,2.59,7.2,1.46,0.89,0.289,0.44,0.147,0.35600000000000004,0.457,,,,,,,,110.0,97.0,100.0,0.001,0.38799999999999996,,-3.64,0.29,,95.0,83.0,,0.196,,,,,108.0,107.0,102.0,,,,0.611,,,,1.13,,,93.5,,,0.226,,0.333
61,2023-07-15,717395,Strikeout,strikeout,True,683734,543859,Andrew Vaughn,Michael Tonkin,0,0,0,9a23553e-d45e-4eae-a349-0e5c3206627a,543859.0,michaeltonkin,Tonkin,Right,Michael Tonkin,4.28,3.9,80.0,103.0,109.0,103.0,0.773,8.44,2.59,7.2,1.46,0.89,0.289,0.44,0.147,0.35600000000000004,0.457,,,,,,,,110.0,97.0,100.0,0.001,0.38799999999999996,,-3.64,0.29,,95.0,83.0,,0.196,,,,,108.0,107.0,102.0,,,,0.611,,,,1.13,,,93.5,,,0.226,,0.333
62,2023-07-15,717395,Pop Out,field_out,True,669394,543859,Jake Burger,Michael Tonkin,0,0,0,cf635ab0-9c35-4f23-a1d1-e951e8907803,543859.0,michaeltonkin,Tonkin,Right,Michael Tonkin,4.28,3.9,80.0,103.0,109.0,103.0,0.773,8.44,2.59,7.2,1.46,0.89,0.289,0.44,0.147,0.35600000000000004,0.457,,,,,,,,110.0,97.0,100.0,0.001,0.38799999999999996,,-3.64,0.29,,95.0,83.0,,0.196,,,,,108.0,107.0,102.0,,,,0.611,,,,1.13,,,93.5,,,0.226,,0.333
63,2023-07-15,717395,Forceout,force_out,True,621545,543859,Zach Remillard,Michael Tonkin,0,0,1,df1685cd-60e3-482a-84ed-34070ee22770,543859.0,michaeltonkin,Tonkin,Right,Michael Tonkin,4.28,3.9,80.0,103.0,109.0,103.0,0.773,8.44,2.59,7.2,1.46,0.89,0.289,0.44,0.147,0.35600000000000004,0.457,,,,,,,,110.0,97.0,100.0,0.001,0.38799999999999996,,-3.64,0.29,,95.0,83.0,,0.196,,,,,108.0,107.0,102.0,,,,0.611,,,,1.13,,,93.5,,,0.226,,0.333
64,2023-07-15,717395,Double,double,False,621566,641871,Matt Olson,Keynan Middleton,1,0,0,6d8e8549-128d-4efd-a2a9-fcccb3f4c2db,641871.0,keynanmiddleton,Middleton,Right,Keynan Middleton,3.38,3.71,50.2,97.0,102.0,99.0,0.67,11.37,4.09,7.11,1.42,2.03,0.145,0.589,0.226,0.298,0.40399999999999997,87.7,98.0,98.0,101.0,114.0,98.0,99.0,98.0,93.0,97.0,0.263,0.308,0.429,1.46,-1.05,1.06,95.5,85.8,0.122,0.291,0.209,,,,,,,,,,,,,,,,,,,,,,
65,2023-07-15,717395,Strikeout,strikeout,True,669221,641871,Sean Murphy,Keynan Middleton,0,0,0,428ab6d6-87fe-429d-8df3-8b969770c007,641871.0,keynanmiddleton,Middleton,Right,Keynan Middleton,3.38,3.71,50.2,97.0,102.0,99.0,0.67,11.37,4.09,7.11,1.42,2.03,0.145,0.589,0.226,0.298,0.40399999999999997,87.7,98.0,98.0,101.0,114.0,98.0,99.0,98.0,93.0,97.0,0.263,0.308,0.429,1.46,-1.05,1.06,95.5,85.8,0.122,0.291,0.209,,,,,,,,,,,,,,,,,,,,,,
66,2023-07-15,717395,Walk,walk,False,542303,641871,Marcell Ozuna,Keynan Middleton,0,0,0,b5af89f7-a098-4e82-acb7-63355fb89cb8,641871.0,keynanmiddleton,Middleton,Right,Keynan Middleton,3.38,3.71,50.2,97.0,102.0,99.0,0.67,11.37,4.09,7.11,1.42,2.03,0.145,0.589,0.226,0.298,0.40399999999999997,87.7,98.0,98.0,101.0,114.0,98.0,99.0,98.0,93.0,97.0,0.263,0.308,0.429,1.46,-1.05,1.06,95.5,85.8,0.122,0.291,0.209,,,,,,,,,,,,,,,,,,,,,,
67,2023-07-15,717395,Strikeout,strikeout,True,518595,641871,Travis d'Arnaud,Keynan Middleton,0,0,0,ad0382ee-01fd-4ef2-bca5-5a00fc6f3d29,641871.0,keynanmiddleton,Middleton,Right,Keynan Middleton,3.38,3.71,50.2,97.0,102.0,99.0,0.67,11.37,4.09,7.11,1.42,2.03,0.145,0.589,0.226,0.298,0.40399999999999997,87.7,98.0,98.0,101.0,114.0,98.0,99.0,98.0,93.0,97.0,0.263,0.308,0.429,1.46,-1.05,1.06,95.5,85.8,0.122,0.291,0.209,,,,,,,,,,,,,,,,,,,,,,
68,2023-07-15,717395,Walk,walk,False,606115,641871,Orlando Arcia,Keynan Middleton,1,0,1,ea614625-fb6a-4817-a7d4-32ef9fa9d580,641871.0,keynanmiddleton,Middleton,Right,Keynan Middleton,3.38,3.71,50.2,97.0,102.0,99.0,0.67,11.37,4.09,7.11,1.42,2.03,0.145,0.589,0.226,0.298,0.40399999999999997,87.7,98.0,98.0,101.0,114.0,98.0,99.0,98.0,93.0,97.0,0.263,0.308,0.429,1.46,-1.05,1.06,95.5,85.8,0.122,0.291,0.209,,,,,,,,,,,,,,,,,,,,,,
69,2023-07-15,717395,Pop Out,field_out,True,671739,641871,Michael Harris II,Keynan Middleton,0,0,0,2c704f04-3234-416e-9395-c1c438ae7942,641871.0,keynanmiddleton,Middleton,Right,Keynan Middleton,3.38,3.71,50.2,97.0,102.0,99.0,0.67,11.37,4.09,7.11,1.42,2.03,0.145,0.589,0.226,0.298,0.40399999999999997,87.7,98.0,98.0,101.0,114.0,98.0,99.0,98.0,93.0,97.0,0.263,0.308,0.429,1.46,-1.05,1.06,95.5,85.8,0.122,0.291,0.209,,,,,,,,,,,,,,,,,,,,,,
70,2023-07-15,717395,Strikeout,strikeout,True,693049,543859,Oscar Colás,Michael Tonkin,0,0,0,8cf1d446-3fb9-44cf-9991-8b31cfc7102b,543859.0,michaeltonkin,Tonkin,Right,Michael Tonkin,4.28,3.9,80.0,103.0,109.0,103.0,0.773,8.44,2.59,7.2,1.46,0.89,0.289,0.44,0.147,0.35600000000000004,0.457,,,,,,,,110.0,97.0,100.0,0.001,0.38799999999999996,,-3.64,0.29,,95.0,83.0,,0.196,,,,,108.0,107.0,102.0,,,,0.611,,,,1.13,,,93.5,,,0.226,,0.333
71,2023-07-15,717395,Lineout,field_out,True,664874,543859,Seby Zavala,Michael Tonkin,0,0,0,1bc01fdf-5dfd-4241-8013-e90608a8c7d9,543859.0,michaeltonkin,Tonkin,Right,Michael Tonkin,4.28,3.9,80.0,103.0,109.0,103.0,0.773,8.44,2.59,7.2,1.46,0.89,0.289,0.44,0.147,0.35600000000000004,0.457,,,,,,,,110.0,97.0,100.0,0.001,0.38799999999999996,,-3.64,0.29,,95.0,83.0,,0.196,,,,,108.0,107.0,102.0,,,,0.611,,,,1.13,,,93.5,,,0.226,,0.333
72,2023-07-15,717395,Pop Out,field_out,True,643217,543859,Andrew Benintendi,Michael Tonkin,1,0,0,25a947dd-c77e-40c3-baff-d4972ee7ff19,543859.0,michaeltonkin,Tonkin,Right,Michael Tonkin,4.28,3.9,80.0,103.0,109.0,103.0,0.773,8.44,2.59,7.2,1.46,0.89,0.289,0.44,0.147,0.35600000000000004,0.457,,,,,,,,110.0,97.0,100.0,0.001,0.38799999999999996,,-3.64,0.29,,95.0,83.0,,0.196,,,,,108.0,107.0,102.0,,,,0.611,,,,1.13,,,93.5,,,0.226,,0.333
73,2023-07-15,717395,Home Run,home_run,False,660670,608665,Ronald Acuña Jr.,Kendall Graveman,0,0,0,730f6a43-92a1-4f9b-93bb-c60c46fb6c59,608665.0,kendallgraveman,Graveman,Right,Kendall Graveman,3.12,4.58,66.1,95.0,109.0,97.0,0.7240000000000001,8.95,4.88,6.92,1.22,0.99,0.316,0.36200000000000004,0.149,0.264,0.366,88.4,86.0,92.0,95.0,103.0,95.0,95.0,123.0,98.0,107.0,0.225,0.26899999999999996,0.091,1.49,-1.07,1.3,95.9,87.1,0.094,0.241,0.227,116.0,101.0,107.0,107.0,92.0,92.0,,,,0.39299999999999996,,0.022000000000000002,,0.55,1.5,,95.9,82.2,,0.26,0.2,
74,2023-07-15,717395,Single,single,False,645277,608665,Ozzie Albies,Kendall Graveman,1,0,0,65ec28c7-b03d-4369-b75a-18d635c4a51b,608665.0,kendallgraveman,Graveman,Right,Kendall Graveman,3.12,4.58,66.1,95.0,109.0,97.0,0.7240000000000001,8.95,4.88,6.92,1.22,0.99,0.316,0.36200000000000004,0.149,0.264,0.366,88.4,86.0,92.0,95.0,103.0,95.0,95.0,123.0,98.0,107.0,0.225,0.26899999999999996,0.091,1.49,-1.07,1.3,95.9,87.1,0.094,0.241,0.227,116.0,101.0,107.0,107.0,92.0,92.0,,,,0.39299999999999996,,0.022000000000000002,,0.55,1.5,,95.9,82.2,,0.26,0.2,
75,2023-07-15,717395,Strikeout,strikeout,True,663586,608665,Austin Riley,Kendall Graveman,0,0,1,d1a8af66-daa1-4aba-a15a-87692a14f9cb,608665.0,kendallgraveman,Graveman,Right,Kendall Graveman,3.12,4.58,66.1,95.0,109.0,97.0,0.7240000000000001,8.95,4.88,6.92,1.22,0.99,0.316,0.36200000000000004,0.149,0.264,0.366,88.4,86.0,92.0,95.0,103.0,95.0,95.0,123.0,98.0,107.0,0.225,0.26899999999999996,0.091,1.49,-1.07,1.3,95.9,87.1,0.094,0.241,0.227,116.0,101.0,107.0,107.0,92.0,92.0,,,,0.39299999999999996,,0.022000000000000002,,0.55,1.5,,95.9,82.2,,0.26,0.2,
76,2023-07-15,717395,Single,single,False,621566,608665,Matt Olson,Kendall Graveman,0,0,1,72e71b01-9924-4561-9867-06a344bf982c,608665.0,kendallgraveman,Graveman,Right,Kendall Graveman,3.12,4.58,66.1,95.0,109.0,97.0,0.7240000000000001,8.95,4.88,6.92,1.22,0.99,0.316,0.36200000000000004,0.149,0.264,0.366,88.4,86.0,92.0,95.0,103.0,95.0,95.0,123.0,98.0,107.0,0.225,0.26899999999999996,0.091,1.49,-1.07,1.3,95.9,87.1,0.094,0.241,0.227,116.0,101.0,107.0,107.0,92.0,92.0,,,,0.39299999999999996,,0.022000000000000002,,0.55,1.5,,95.9,82.2,,0.26,0.2,
77,2023-07-15,717395,Grounded Into DP,grounded_into_double_play,True,669221,608665,Sean Murphy,Kendall Graveman,0,0,1,4830bcd7-25a4-4c92-bc27-3af8ebda23a2,608665.0,kendallgraveman,Graveman,Right,Kendall Graveman,3.12,4.58,66.1,95.0,109.0,97.0,0.7240000000000001,8.95,4.88,6.92,1.22,0.99,0.316,0.36200000000000004,0.149,0.264,0.366,88.4,86.0,92.0,95.0,103.0,95.0,95.0,123.0,98.0,107.0,0.225,0.26899999999999996,0.091,1.49,-1.07,1.3,95.9,87.1,0.094,0.241,0.227,116.0,101.0,107.0,107.0,92.0,92.0,,,,0.39299999999999996,,0.022000000000000002,,0.55,1.5,,95.9,82.2,,0.26,0.2,
