,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wCU/C,wCH/C,vFA,vFC,vCU,FF_ba,FC_ba,CH_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,SL%,wFS/C,wSI/C,wSL/C,vFS,vSI,vSL,FS_ba,SL_ba,ST_ba,SI_ba
13,2023-06-23,717647,Walk,walk,False,456781,666214,Donovan Solano,Joey Wentz,0,0,0,a5d2a4ed-3748-4731-bbf4-5e84017c9e74,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,,,,,,,,
14,2023-06-23,717647,Pop Out,field_out,True,621043,666214,Carlos Correa,Joey Wentz,0,0,0,5d14a958-41f2-4596-bc95-82e2585e0912,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,,,,,,,,
15,2023-06-23,717647,Strikeout,strikeout,True,665155,628317,Nick Maton,Kenta Maeda,0,0,0,0fb247f5-b2fa-43ca-9a74-e592898c074e,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,,,,94.0,96.0,95.0,76.0,102.0,91.0,,,,0.27399999999999997,,0.036000000000000004,,0.35,,-2.4,,91.0,,76.4,0.275,,,0.333,73.0,107.0,96.0,105.0,99.0,103.0,138.0,107.0,112.0,0.064,0.319,0.306,1.6,-0.88,-0.07,84.1,90.3,81.6,0.182,0.247,0.206,0.385
16,2023-06-23,717647,Strikeout,strikeout,True,663837,628317,Matt Vierling,Kenta Maeda,0,0,0,36b9b609-0f13-4d95-b268-666ea26acd6f,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,,,,94.0,96.0,95.0,76.0,102.0,91.0,,,,0.27399999999999997,,0.036000000000000004,,0.35,,-2.4,,91.0,,76.4,0.275,,,0.333,73.0,107.0,96.0,105.0,99.0,103.0,138.0,107.0,112.0,0.064,0.319,0.306,1.6,-0.88,-0.07,84.1,90.3,81.6,0.182,0.247,0.206,0.385
17,2023-06-23,717647,Strikeout,strikeout,True,408234,628317,Miguel Cabrera,Kenta Maeda,0,0,0,912a9799-b39c-4b69-afd8-bde79d986943,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,,,,94.0,96.0,95.0,76.0,102.0,91.0,,,,0.27399999999999997,,0.036000000000000004,,0.35,,-2.4,,91.0,,76.4,0.275,,,0.333,73.0,107.0,96.0,105.0,99.0,103.0,138.0,107.0,112.0,0.064,0.319,0.306,1.6,-0.88,-0.07,84.1,90.3,81.6,0.182,0.247,0.206,0.385
18,2023-06-23,717647,Strikeout,strikeout,True,621439,666214,Byron Buxton,Joey Wentz,0,0,0,d25b0f4e-420a-4fbb-af62-8e435bcd9853,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,,,,,,,,
19,2023-06-23,717647,Pop Out,field_out,True,668904,666214,Royce Lewis,Joey Wentz,0,0,0,4a53c929-ec9f-42a0-b8fa-0ff6c8fc0075,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,,,,,,,,
20,2023-06-23,717647,Groundout,field_out,True,571657,666214,Kyle Farmer,Joey Wentz,0,0,0,4a680f83-478e-4d3b-be48-d207eeeb28d7,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,,,,,,,,
21,2023-06-23,717647,Flyout,field_out,True,670097,628317,Zack Short,Kenta Maeda,0,0,0,7f2a93bc-9893-48b1-9c97-28fb5b167ca0,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,,,,94.0,96.0,95.0,76.0,102.0,91.0,,,,0.27399999999999997,,0.036000000000000004,,0.35,,-2.4,,91.0,,76.4,0.275,,,0.333,73.0,107.0,96.0,105.0,99.0,103.0,138.0,107.0,112.0,0.064,0.319,0.306,1.6,-0.88,-0.07,84.1,90.3,81.6,0.182,0.247,0.206,0.385
22,2023-06-23,717647,Strikeout,strikeout,True,668670,628317,Jake Rogers,Kenta Maeda,0,0,0,2992bb95-2c0b-4565-bb7f-4f646cebf701,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,,,,94.0,96.0,95.0,76.0,102.0,91.0,,,,0.27399999999999997,,0.036000000000000004,,0.35,,-2.4,,91.0,,76.4,0.275,,,0.333,73.0,107.0,96.0,105.0,99.0,103.0,138.0,107.0,112.0,0.064,0.319,0.306,1.6,-0.88,-0.07,84.1,90.3,81.6,0.182,0.247,0.206,0.385
23,2023-06-23,717647,Single,single,False,656716,628317,Zach McKinstry,Kenta Maeda,0,0,0,b2e3a9ec-daaa-4ae5-b845-dc1fef2b3d88,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,,,,94.0,96.0,95.0,76.0,102.0,91.0,,,,0.27399999999999997,,0.036000000000000004,,0.35,,-2.4,,91.0,,76.4,0.275,,,0.333,73.0,107.0,96.0,105.0,99.0,103.0,138.0,107.0,112.0,0.064,0.319,0.306,1.6,-0.88,-0.07,84.1,90.3,81.6,0.182,0.247,0.206,0.385
24,2023-06-23,717647,Strikeout,strikeout,True,679529,628317,Spencer Torkelson,Kenta Maeda,0,0,1,cba58278-f3ff-4811-a9f7-33ee6fe597c0,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,,,,94.0,96.0,95.0,76.0,102.0,91.0,,,,0.27399999999999997,,0.036000000000000004,,0.35,,-2.4,,91.0,,76.4,0.275,,,0.333,73.0,107.0,96.0,105.0,99.0,103.0,138.0,107.0,112.0,0.064,0.319,0.306,1.6,-0.88,-0.07,84.1,90.3,81.6,0.182,0.247,0.206,0.385
25,2023-06-23,717647,Groundout,field_out,True,650489,666214,Willi Castro,Joey Wentz,0,0,0,199d4a66-cd33-410e-a8d7-fff2bde4d432,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,,,,,,,,
26,2023-06-23,717647,Groundout,field_out,True,596146,666214,Max Kepler,Joey Wentz,0,0,0,4400eab3-38e7-49ca-8a77-02137b989d6f,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,,,,,,,,
27,2023-06-23,717647,Strikeout,strikeout,True,543877,666214,Christian Vázquez,Joey Wentz,0,0,0,a5d6798a-1695-462d-9d27-89697075c9b0,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,,,,,,,,
28,2023-06-23,717647,Lineout,field_out,True,681481,628317,Kerry Carpenter,Kenta Maeda,1,0,0,92c18e33-e049-4d75-aeee-2ec39b9636ed,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,,,,94.0,96.0,95.0,76.0,102.0,91.0,,,,0.27399999999999997,,0.036000000000000004,,0.35,,-2.4,,91.0,,76.4,0.275,,,0.333,73.0,107.0,96.0,105.0,99.0,103.0,138.0,107.0,112.0,0.064,0.319,0.306,1.6,-0.88,-0.07,84.1,90.3,81.6,0.182,0.247,0.206,0.385
29,2023-06-23,717647,Lineout,field_out,True,595879,628317,Javier Báez,Kenta Maeda,1,0,0,0daca76b-b4c2-46d2-a529-f4f66ca76519,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,,,,94.0,96.0,95.0,76.0,102.0,91.0,,,,0.27399999999999997,,0.036000000000000004,,0.35,,-2.4,,91.0,,76.4,0.275,,,0.333,73.0,107.0,96.0,105.0,99.0,103.0,138.0,107.0,112.0,0.064,0.319,0.306,1.6,-0.88,-0.07,84.1,90.3,81.6,0.182,0.247,0.206,0.385
30,2023-06-23,717647,Strikeout,strikeout,True,665155,628317,Nick Maton,Kenta Maeda,0,0,0,15b0fb74-6011-4ce0-895b-ff6452dc4d58,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,,,,94.0,96.0,95.0,76.0,102.0,91.0,,,,0.27399999999999997,,0.036000000000000004,,0.35,,-2.4,,91.0,,76.4,0.275,,,0.333,73.0,107.0,96.0,105.0,99.0,103.0,138.0,107.0,112.0,0.064,0.319,0.306,1.6,-0.88,-0.07,84.1,90.3,81.6,0.182,0.247,0.206,0.385
31,2023-06-23,717647,Groundout,field_out,True,572191,666214,Michael A. Taylor,Joey Wentz,1,0,0,3a741ac1-6f55-40c6-ba7a-e9e60c2af042,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,,,,,,,,
32,2023-06-23,717647,Walk,walk,False,456781,666214,Donovan Solano,Joey Wentz,0,0,0,fe3038fe-85ec-4745-9c95-1bcbd6dca37d,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,,,,,,,,
33,2023-06-23,717647,Single,single,False,621043,666214,Carlos Correa,Joey Wentz,0,0,1,4369bfa9-6144-4c33-b393-ad7b25b45334,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,,,,,,,,
34,2023-06-23,717647,Strikeout,strikeout,True,621439,666214,Byron Buxton,Joey Wentz,0,0,0,53c5a0c6-5c87-4355-9453-4c3f0cbd2e18,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,,,,,,,,
35,2023-06-23,717647,Flyout,field_out,True,668904,666214,Royce Lewis,Joey Wentz,0,0,0,91ae8462-4f36-4c1d-9dba-cddb71834b01,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,,,,,,,,
36,2023-06-23,717647,Flyout,field_out,True,663837,628317,Matt Vierling,Kenta Maeda,0,0,0,7cf17733-6a8c-42d1-a3b3-0fb06e4359f9,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,,,,94.0,96.0,95.0,76.0,102.0,91.0,,,,0.27399999999999997,,0.036000000000000004,,0.35,,-2.4,,91.0,,76.4,0.275,,,0.333,73.0,107.0,96.0,105.0,99.0,103.0,138.0,107.0,112.0,0.064,0.319,0.306,1.6,-0.88,-0.07,84.1,90.3,81.6,0.182,0.247,0.206,0.385
37,2023-06-23,717647,Single,single,False,408234,628317,Miguel Cabrera,Kenta Maeda,0,0,0,1f81acd2-dc4a-425b-adbd-bf30989e3957,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,,,,94.0,96.0,95.0,76.0,102.0,91.0,,,,0.27399999999999997,,0.036000000000000004,,0.35,,-2.4,,91.0,,76.4,0.275,,,0.333,73.0,107.0,96.0,105.0,99.0,103.0,138.0,107.0,112.0,0.064,0.319,0.306,1.6,-0.88,-0.07,84.1,90.3,81.6,0.182,0.247,0.206,0.385
