,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,SL_ba,SI_ba,CH_ba,CU_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-05-13,718188,Groundout,field_out,True,592178,624133,Kris Bryant,Ranger Suárez,1,0,0,265d89c4-f19f-4f0d-a3af-52baf3c1f731,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,4.18,4.36,125.0,101.0,85.0,97.0,0.79,8.57,3.46,9.29,0.94,1.58,0.23199999999999998,0.39399999999999996,0.16399999999999998,0.34,0.39299999999999996,82.9,70.0,98.0,99.0,95.0,104.0,102.0,69.0,98.0,88.0,96.0,104.0,102.0,91.0,113.0,108.0,0.28,0.215,0.005,0.19,0.184,-0.65,0.52,4.65,1.95,-1.45,93.4,92.8,84.1,75.8,0.304,0.2,0.289,0.267,0.143,97.0,97.0,94.0,0.126,-1.27,87.5,0.34,,,,,,,,
11,2023-05-13,718188,Single,single,False,553869,624133,Elias Díaz,Ranger Suárez,1,0,0,d720c1dc-0f2b-4541-af17-809f72ac46a6,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,4.18,4.36,125.0,101.0,85.0,97.0,0.79,8.57,3.46,9.29,0.94,1.58,0.23199999999999998,0.39399999999999996,0.16399999999999998,0.34,0.39299999999999996,82.9,70.0,98.0,99.0,95.0,104.0,102.0,69.0,98.0,88.0,96.0,104.0,102.0,91.0,113.0,108.0,0.28,0.215,0.005,0.19,0.184,-0.65,0.52,4.65,1.95,-1.45,93.4,92.8,84.1,75.8,0.304,0.2,0.289,0.267,0.143,97.0,97.0,94.0,0.126,-1.27,87.5,0.34,,,,,,,,
12,2023-05-13,718188,Strikeout,strikeout,True,543068,624133,C.J. Cron,Ranger Suárez,0,0,0,4db2d893-732e-4d9a-8797-4b79f3be3d25,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,4.18,4.36,125.0,101.0,85.0,97.0,0.79,8.57,3.46,9.29,0.94,1.58,0.23199999999999998,0.39399999999999996,0.16399999999999998,0.34,0.39299999999999996,82.9,70.0,98.0,99.0,95.0,104.0,102.0,69.0,98.0,88.0,96.0,104.0,102.0,91.0,113.0,108.0,0.28,0.215,0.005,0.19,0.184,-0.65,0.52,4.65,1.95,-1.45,93.4,92.8,84.1,75.8,0.304,0.2,0.289,0.267,0.143,97.0,97.0,94.0,0.126,-1.27,87.5,0.34,,,,,,,,
13,2023-05-13,718188,Groundout,field_out,True,681082,663372,Bryson Stott,Ryan Feltner,1,0,0,ab7e6bcb-0458-466a-8142-a4040c05dc05,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,5.82,4.64,43.1,101.0,96.0,100.0,0.81,7.89,5.82,9.35,0.42,1.29,0.24100000000000002,0.331,0.188,0.248,0.44799999999999995,84.1,93.0,90.0,96.0,91.0,110.0,117.0,96.0,100.0,93.0,103.0,99.0,95.0,95.0,106.0,105.0,0.17300000000000001,0.278,0.313,0.08900000000000001,0.147,-0.01,-4.88,1.27,-2.31,2.91,94.8,94.3,88.6,79.7,0.25,0.178,0.475,0.08,0.333,,,,,,,,,,,,,,,
14,2023-05-13,718188,Flyout,field_out,True,607208,663372,Trea Turner,Ryan Feltner,1,0,0,10a14137-f628-42c6-8678-4f444e083392,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,5.82,4.64,43.1,101.0,96.0,100.0,0.81,7.89,5.82,9.35,0.42,1.29,0.24100000000000002,0.331,0.188,0.248,0.44799999999999995,84.1,93.0,90.0,96.0,91.0,110.0,117.0,96.0,100.0,93.0,103.0,99.0,95.0,95.0,106.0,105.0,0.17300000000000001,0.278,0.313,0.08900000000000001,0.147,-0.01,-4.88,1.27,-2.31,2.91,94.8,94.3,88.6,79.7,0.25,0.178,0.475,0.08,0.333,,,,,,,,,,,,,,,
15,2023-05-13,718188,Double,double,False,547180,663372,Bryce Harper,Ryan Feltner,0,0,0,77bb86f4-81be-4e1e-88e9-5d911d6ea171,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,5.82,4.64,43.1,101.0,96.0,100.0,0.81,7.89,5.82,9.35,0.42,1.29,0.24100000000000002,0.331,0.188,0.248,0.44799999999999995,84.1,93.0,90.0,96.0,91.0,110.0,117.0,96.0,100.0,93.0,103.0,99.0,95.0,95.0,106.0,105.0,0.17300000000000001,0.278,0.313,0.08900000000000001,0.147,-0.01,-4.88,1.27,-2.31,2.91,94.8,94.3,88.6,79.7,0.25,0.178,0.475,0.08,0.333,,,,,,,,,,,,,,,
16,2023-05-13,718188,Single,single,False,592206,663372,Nick Castellanos,Ryan Feltner,0,0,1,48af139d-cac0-43ef-96cf-52a6af370663,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,5.82,4.64,43.1,101.0,96.0,100.0,0.81,7.89,5.82,9.35,0.42,1.29,0.24100000000000002,0.331,0.188,0.248,0.44799999999999995,84.1,93.0,90.0,96.0,91.0,110.0,117.0,96.0,100.0,93.0,103.0,99.0,95.0,95.0,106.0,105.0,0.17300000000000001,0.278,0.313,0.08900000000000001,0.147,-0.01,-4.88,1.27,-2.31,2.91,94.8,94.3,88.6,79.7,0.25,0.178,0.475,0.08,0.333,,,,,,,,,,,,,,,
17,2023-05-13,718188,Groundout,field_out,True,656941,663567,Kyle Schwarber,Peter Lambert,0,0,0,caf211f4-ade6-4f3a-8ff3-b5d45b8ec454,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,5.36,5.44,87.1,99.0,90.0,95.0,0.7959999999999999,7.32,2.89,9.58,1.85,0.99,0.273,0.365,0.122,0.435,0.424,86.2,86.0,98.0,92.0,74.0,108.0,101.0,82.0,97.0,89.0,,,,109.0,104.0,109.0,,0.446,0.32299999999999995,0.032,0.2,-0.78,,-1.15,1.04,-1.74,93.2,,86.2,78.0,0.271,0.304,,0.235,0.267,,,,,,,,0.308,,,,,,,
18,2023-05-13,718188,Double,double,False,545341,624133,Randal Grichuk,Ranger Suárez,0,0,0,5c6c4130-4493-4d78-9a9b-16542d9cc168,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,4.18,4.36,125.0,101.0,85.0,97.0,0.79,8.57,3.46,9.29,0.94,1.58,0.23199999999999998,0.39399999999999996,0.16399999999999998,0.34,0.39299999999999996,82.9,70.0,98.0,99.0,95.0,104.0,102.0,69.0,98.0,88.0,96.0,104.0,102.0,91.0,113.0,108.0,0.28,0.215,0.005,0.19,0.184,-0.65,0.52,4.65,1.95,-1.45,93.4,92.8,84.1,75.8,0.304,0.2,0.289,0.267,0.143,97.0,97.0,94.0,0.126,-1.27,87.5,0.34,,,,,,,,
19,2023-05-13,718188,Fielders Choice Out,fielders_choice_out,True,641857,624133,Ryan McMahon,Ranger Suárez,0,0,1,3ca612d6-c52d-4cf5-b029-4410102f542e,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,4.18,4.36,125.0,101.0,85.0,97.0,0.79,8.57,3.46,9.29,0.94,1.58,0.23199999999999998,0.39399999999999996,0.16399999999999998,0.34,0.39299999999999996,82.9,70.0,98.0,99.0,95.0,104.0,102.0,69.0,98.0,88.0,96.0,104.0,102.0,91.0,113.0,108.0,0.28,0.215,0.005,0.19,0.184,-0.65,0.52,4.65,1.95,-1.45,93.4,92.8,84.1,75.8,0.304,0.2,0.289,0.267,0.143,97.0,97.0,94.0,0.126,-1.27,87.5,0.34,,,,,,,,
20,2023-05-13,718188,Single,single,False,678662,624133,Ezequiel Tovar,Ranger Suárez,0,0,1,cfe4d79e-b5c0-4534-b58c-76d2e4118e21,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,4.18,4.36,125.0,101.0,85.0,97.0,0.79,8.57,3.46,9.29,0.94,1.58,0.23199999999999998,0.39399999999999996,0.16399999999999998,0.34,0.39299999999999996,82.9,70.0,98.0,99.0,95.0,104.0,102.0,69.0,98.0,88.0,96.0,104.0,102.0,91.0,113.0,108.0,0.28,0.215,0.005,0.19,0.184,-0.65,0.52,4.65,1.95,-1.45,93.4,92.8,84.1,75.8,0.304,0.2,0.289,0.267,0.143,97.0,97.0,94.0,0.126,-1.27,87.5,0.34,,,,,,,,
21,2023-05-13,718188,Sac Fly,sac_fly,True,676701,624133,Alan Trejo,Ranger Suárez,0,0,1,dedcd457-ffc9-4fc5-91d9-a9260c720915,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,4.18,4.36,125.0,101.0,85.0,97.0,0.79,8.57,3.46,9.29,0.94,1.58,0.23199999999999998,0.39399999999999996,0.16399999999999998,0.34,0.39299999999999996,82.9,70.0,98.0,99.0,95.0,104.0,102.0,69.0,98.0,88.0,96.0,104.0,102.0,91.0,113.0,108.0,0.28,0.215,0.005,0.19,0.184,-0.65,0.52,4.65,1.95,-1.45,93.4,92.8,84.1,75.8,0.304,0.2,0.289,0.267,0.143,97.0,97.0,94.0,0.126,-1.27,87.5,0.34,,,,,,,,
22,2023-05-13,718188,Strikeout,strikeout,True,686668,624133,Brenton Doyle,Ranger Suárez,0,0,0,7c9b80d0-760e-49d5-ae91-dc8650680942,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,4.18,4.36,125.0,101.0,85.0,97.0,0.79,8.57,3.46,9.29,0.94,1.58,0.23199999999999998,0.39399999999999996,0.16399999999999998,0.34,0.39299999999999996,82.9,70.0,98.0,99.0,95.0,104.0,102.0,69.0,98.0,88.0,96.0,104.0,102.0,91.0,113.0,108.0,0.28,0.215,0.005,0.19,0.184,-0.65,0.52,4.65,1.95,-1.45,93.4,92.8,84.1,75.8,0.304,0.2,0.289,0.267,0.143,97.0,97.0,94.0,0.126,-1.27,87.5,0.34,,,,,,,,
23,2023-05-13,718188,Groundout,field_out,True,664761,663567,Alec Bohm,Peter Lambert,0,0,0,3b56eb1f-26ea-4791-980f-3a2ffba74787,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,5.36,5.44,87.1,99.0,90.0,95.0,0.7959999999999999,7.32,2.89,9.58,1.85,0.99,0.273,0.365,0.122,0.435,0.424,86.2,86.0,98.0,92.0,74.0,108.0,101.0,82.0,97.0,89.0,,,,109.0,104.0,109.0,,0.446,0.32299999999999995,0.032,0.2,-0.78,,-1.15,1.04,-1.74,93.2,,86.2,78.0,0.271,0.304,,0.235,0.267,,,,,,,,0.308,,,,,,,
24,2023-05-13,718188,Strikeout,strikeout,True,669016,663567,Brandon Marsh,Peter Lambert,0,0,0,d077f69b-f836-4f21-93a0-36abf003eab0,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,5.36,5.44,87.1,99.0,90.0,95.0,0.7959999999999999,7.32,2.89,9.58,1.85,0.99,0.273,0.365,0.122,0.435,0.424,86.2,86.0,98.0,92.0,74.0,108.0,101.0,82.0,97.0,89.0,,,,109.0,104.0,109.0,,0.446,0.32299999999999995,0.032,0.2,-0.78,,-1.15,1.04,-1.74,93.2,,86.2,78.0,0.271,0.304,,0.235,0.267,,,,,,,,0.308,,,,,,,
25,2023-05-13,718188,Strikeout,strikeout,True,665019,663567,Kody Clemens,Peter Lambert,0,0,0,b0aac7df-5797-45c3-a0ed-567132b00b0c,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,5.36,5.44,87.1,99.0,90.0,95.0,0.7959999999999999,7.32,2.89,9.58,1.85,0.99,0.273,0.365,0.122,0.435,0.424,86.2,86.0,98.0,92.0,74.0,108.0,101.0,82.0,97.0,89.0,,,,109.0,104.0,109.0,,0.446,0.32299999999999995,0.032,0.2,-0.78,,-1.15,1.04,-1.74,93.2,,86.2,78.0,0.271,0.304,,0.235,0.267,,,,,,,,0.308,,,,,,,
26,2023-05-13,718188,Double,double,False,595777,624133,Jurickson Profar,Ranger Suárez,0,0,0,c472c7a1-d8f8-49c4-846f-4aa4f75db1e9,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,4.18,4.36,125.0,101.0,85.0,97.0,0.79,8.57,3.46,9.29,0.94,1.58,0.23199999999999998,0.39399999999999996,0.16399999999999998,0.34,0.39299999999999996,82.9,70.0,98.0,99.0,95.0,104.0,102.0,69.0,98.0,88.0,96.0,104.0,102.0,91.0,113.0,108.0,0.28,0.215,0.005,0.19,0.184,-0.65,0.52,4.65,1.95,-1.45,93.4,92.8,84.1,75.8,0.304,0.2,0.289,0.267,0.143,97.0,97.0,94.0,0.126,-1.27,87.5,0.34,,,,,,,,
27,2023-05-13,718188,Strikeout,strikeout,True,592178,624133,Kris Bryant,Ranger Suárez,0,0,0,8383bdc4-3f21-4764-a752-340c98cae329,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,4.18,4.36,125.0,101.0,85.0,97.0,0.79,8.57,3.46,9.29,0.94,1.58,0.23199999999999998,0.39399999999999996,0.16399999999999998,0.34,0.39299999999999996,82.9,70.0,98.0,99.0,95.0,104.0,102.0,69.0,98.0,88.0,96.0,104.0,102.0,91.0,113.0,108.0,0.28,0.215,0.005,0.19,0.184,-0.65,0.52,4.65,1.95,-1.45,93.4,92.8,84.1,75.8,0.304,0.2,0.289,0.267,0.143,97.0,97.0,94.0,0.126,-1.27,87.5,0.34,,,,,,,,
28,2023-05-13,718188,Lineout,field_out,True,553869,624133,Elias Díaz,Ranger Suárez,0,0,0,1e3824e1-86e1-45a7-be01-4a5dccfc92ab,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,4.18,4.36,125.0,101.0,85.0,97.0,0.79,8.57,3.46,9.29,0.94,1.58,0.23199999999999998,0.39399999999999996,0.16399999999999998,0.34,0.39299999999999996,82.9,70.0,98.0,99.0,95.0,104.0,102.0,69.0,98.0,88.0,96.0,104.0,102.0,91.0,113.0,108.0,0.28,0.215,0.005,0.19,0.184,-0.65,0.52,4.65,1.95,-1.45,93.4,92.8,84.1,75.8,0.304,0.2,0.289,0.267,0.143,97.0,97.0,94.0,0.126,-1.27,87.5,0.34,,,,,,,,
29,2023-05-13,718188,Double,double,False,543068,624133,C.J. Cron,Ranger Suárez,0,0,1,a6fb427e-9127-44d1-827b-7877198a91db,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,4.18,4.36,125.0,101.0,85.0,97.0,0.79,8.57,3.46,9.29,0.94,1.58,0.23199999999999998,0.39399999999999996,0.16399999999999998,0.34,0.39299999999999996,82.9,70.0,98.0,99.0,95.0,104.0,102.0,69.0,98.0,88.0,96.0,104.0,102.0,91.0,113.0,108.0,0.28,0.215,0.005,0.19,0.184,-0.65,0.52,4.65,1.95,-1.45,93.4,92.8,84.1,75.8,0.304,0.2,0.289,0.267,0.143,97.0,97.0,94.0,0.126,-1.27,87.5,0.34,,,,,,,,
30,2023-05-13,718188,Walk,walk,False,545341,624133,Randal Grichuk,Ranger Suárez,1,0,0,908510d1-7aa7-43e1-bd9b-1edad8e477f5,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,4.18,4.36,125.0,101.0,85.0,97.0,0.79,8.57,3.46,9.29,0.94,1.58,0.23199999999999998,0.39399999999999996,0.16399999999999998,0.34,0.39299999999999996,82.9,70.0,98.0,99.0,95.0,104.0,102.0,69.0,98.0,88.0,96.0,104.0,102.0,91.0,113.0,108.0,0.28,0.215,0.005,0.19,0.184,-0.65,0.52,4.65,1.95,-1.45,93.4,92.8,84.1,75.8,0.304,0.2,0.289,0.267,0.143,97.0,97.0,94.0,0.126,-1.27,87.5,0.34,,,,,,,,
31,2023-05-13,718188,Double,double,False,641857,624133,Ryan McMahon,Ranger Suárez,0,0,1,3c953060-d03c-4630-af9c-6c9ce10a4b1d,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,4.18,4.36,125.0,101.0,85.0,97.0,0.79,8.57,3.46,9.29,0.94,1.58,0.23199999999999998,0.39399999999999996,0.16399999999999998,0.34,0.39299999999999996,82.9,70.0,98.0,99.0,95.0,104.0,102.0,69.0,98.0,88.0,96.0,104.0,102.0,91.0,113.0,108.0,0.28,0.215,0.005,0.19,0.184,-0.65,0.52,4.65,1.95,-1.45,93.4,92.8,84.1,75.8,0.304,0.2,0.289,0.267,0.143,97.0,97.0,94.0,0.126,-1.27,87.5,0.34,,,,,,,,
32,2023-05-13,718188,Strikeout,strikeout,True,678662,624133,Ezequiel Tovar,Ranger Suárez,0,0,0,253d1dff-f616-4348-bfd8-12dfb78b7796,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,4.18,4.36,125.0,101.0,85.0,97.0,0.79,8.57,3.46,9.29,0.94,1.58,0.23199999999999998,0.39399999999999996,0.16399999999999998,0.34,0.39299999999999996,82.9,70.0,98.0,99.0,95.0,104.0,102.0,69.0,98.0,88.0,96.0,104.0,102.0,91.0,113.0,108.0,0.28,0.215,0.005,0.19,0.184,-0.65,0.52,4.65,1.95,-1.45,93.4,92.8,84.1,75.8,0.304,0.2,0.289,0.267,0.143,97.0,97.0,94.0,0.126,-1.27,87.5,0.34,,,,,,,,
33,2023-05-13,718188,Strikeout,strikeout,True,596117,663567,Garrett Stubbs,Peter Lambert,0,0,0,a62e10c1-27e1-4171-9c40-9da8e2c1ce60,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,5.36,5.44,87.1,99.0,90.0,95.0,0.7959999999999999,7.32,2.89,9.58,1.85,0.99,0.273,0.365,0.122,0.435,0.424,86.2,86.0,98.0,92.0,74.0,108.0,101.0,82.0,97.0,89.0,,,,109.0,104.0,109.0,,0.446,0.32299999999999995,0.032,0.2,-0.78,,-1.15,1.04,-1.74,93.2,,86.2,78.0,0.271,0.304,,0.235,0.267,,,,,,,,0.308,,,,,,,
34,2023-05-13,718188,Double,double,False,681082,663567,Bryson Stott,Peter Lambert,0,0,0,6f19250e-81cc-4d17-8c2b-1a9f72de4f2c,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,5.36,5.44,87.1,99.0,90.0,95.0,0.7959999999999999,7.32,2.89,9.58,1.85,0.99,0.273,0.365,0.122,0.435,0.424,86.2,86.0,98.0,92.0,74.0,108.0,101.0,82.0,97.0,89.0,,,,109.0,104.0,109.0,,0.446,0.32299999999999995,0.032,0.2,-0.78,,-1.15,1.04,-1.74,93.2,,86.2,78.0,0.271,0.304,,0.235,0.267,,,,,,,,0.308,,,,,,,
35,2023-05-13,718188,Groundout,field_out,True,607208,663567,Trea Turner,Peter Lambert,0,0,1,006bb38b-87e1-41e9-b186-8081b3724ad3,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,5.36,5.44,87.1,99.0,90.0,95.0,0.7959999999999999,7.32,2.89,9.58,1.85,0.99,0.273,0.365,0.122,0.435,0.424,86.2,86.0,98.0,92.0,74.0,108.0,101.0,82.0,97.0,89.0,,,,109.0,104.0,109.0,,0.446,0.32299999999999995,0.032,0.2,-0.78,,-1.15,1.04,-1.74,93.2,,86.2,78.0,0.271,0.304,,0.235,0.267,,,,,,,,0.308,,,,,,,
