,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,FF_ba,SI_ba,SL_ba,CH_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,FC_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,CU_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
38,2023-04-04,718706,Home Run,home_run,False,606192,660761,Teoscar Hernández,José Suarez,0,0,1,a3838edc-1044-4984-b3b5-0a71fcc18f25,660761.0,josesuarez,"Suarez, J",Left,José Suarez,8.29,6.0,33.2,94.0,92.0,96.0,0.735,7.49,5.35,12.3,2.67,0.69,0.24100000000000002,0.466,0.19,0.319,0.428,82.0,84.0,100.0,103.0,89.0,92.0,89.0,74.0,94.0,82.0,105.0,90.0,103.0,0.052000000000000005,0.39799999999999996,0.267,0.26899999999999996,-0.97,-3.55,-3.72,-2.55,92.3,90.8,81.5,0.273,0.444,0.591,0.31,99.0,68.0,88.0,0.015,0.89,88.1,0.174,0.0,,,,,,,,,,,,,
39,2023-04-04,718706,Single,single,False,553993,660761,Eugenio Suárez,José Suarez,0,0,0,2fd4dd5a-292b-423b-97dc-2f18fa45dc94,660761.0,josesuarez,"Suarez, J",Left,José Suarez,8.29,6.0,33.2,94.0,92.0,96.0,0.735,7.49,5.35,12.3,2.67,0.69,0.24100000000000002,0.466,0.19,0.319,0.428,82.0,84.0,100.0,103.0,89.0,92.0,89.0,74.0,94.0,82.0,105.0,90.0,103.0,0.052000000000000005,0.39799999999999996,0.267,0.26899999999999996,-0.97,-3.55,-3.72,-2.55,92.3,90.8,81.5,0.273,0.444,0.591,0.31,99.0,68.0,88.0,0.015,0.89,88.1,0.174,0.0,,,,,,,,,,,,,
40,2023-04-04,718706,Strikeout,strikeout,True,663728,642545,Cal Raleigh,Jaime Barria,0,0,0,8689d253-af93-4eae-88fe-32c7dae91b6f,642545.0,jaimebarria,Barria,Right,Jaime Barria,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.46299999999999997,0.175,0.302,0.424,84.6,87.0,100.0,98.0,84.0,101.0,97.0,85.0,72.0,71.0,107.0,101.0,103.0,0.047,0.306,0.507,0.141,-2.05,-6.47,0.32,0.67,93.0,92.2,85.9,0.362,0.389,0.242,0.227,,,,,,,,,,,,,,,,,,,,,
41,2023-04-04,718706,Home Run,home_run,False,572041,642545,AJ Pollock,Jaime Barria,0,0,1,dacb5945-92ab-4475-8280-43f1e83b4da6,642545.0,jaimebarria,Barria,Right,Jaime Barria,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.46299999999999997,0.175,0.302,0.424,84.6,87.0,100.0,98.0,84.0,101.0,97.0,85.0,72.0,71.0,107.0,101.0,103.0,0.047,0.306,0.507,0.141,-2.05,-6.47,0.32,0.67,93.0,92.2,85.9,0.362,0.389,0.242,0.227,,,,,,,,,,,,,,,,,,,,,
42,2023-04-04,718706,Single,single,True,664059,642545,Sam Haggerty,Jaime Barria,0,0,1,742fe8d9-e73a-4a9c-9437-6285753b0531,642545.0,jaimebarria,Barria,Right,Jaime Barria,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.46299999999999997,0.175,0.302,0.424,84.6,87.0,100.0,98.0,84.0,101.0,97.0,85.0,72.0,71.0,107.0,101.0,103.0,0.047,0.306,0.507,0.141,-2.05,-6.47,0.32,0.67,93.0,92.2,85.9,0.362,0.389,0.242,0.227,,,,,,,,,,,,,,,,,,,,,
43,2023-04-04,718706,Strikeout,strikeout,True,621493,622491,Taylor Ward,Luis Castillo,0,0,0,cb77266a-1cf5-4378-ac73-0d1a093ba4a5,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,
44,2023-04-04,718706,Groundout,field_out,True,545361,622491,Mike Trout,Luis Castillo,0,0,0,b2595ebf-93f1-4670-9598-fa9235b1212a,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,
45,2023-04-04,718706,Walk,walk,False,660271,622491,Shohei Ohtani,Luis Castillo,1,0,0,777bf8ec-7298-4dda-80d4-054aabad8960,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,
46,2023-04-04,718706,Single,single,False,592669,666374,Hunter Renfroe,Matt Brash,1,0,1,d1649d83-e2df-4f61-8069-7f19f0bf33f2,666374.0,mattbrash,Brash,Right,Matt Brash,3.06,3.25,70.2,94.0,122.0,105.0,0.647,13.63,3.69,8.28,0.38,1.33,0.319,0.331,0.19899999999999998,0.307,0.387,87.3,75.0,53.0,54.0,107.0,92.0,94.0,108.0,107.0,114.0,138.0,97.0,114.0,0.03,0.337,0.505,0.001,-0.9,-0.52,2.23,-2.69,98.1,98.5,88.8,0.346,0.25,0.162,,90.0,90.0,95.0,0.040999999999999995,-1.31,92.0,,0.429,113.0,88.0,102.0,0.087,-2.22,85.8,0.32,,,,,,
47,2023-04-04,718706,Groundout,field_out,True,571875,666374,Jake Lamb,Matt Brash,0,0,0,58aabc2b-109f-43a8-a057-542736ffc11f,666374.0,mattbrash,Brash,Right,Matt Brash,3.06,3.25,70.2,94.0,122.0,105.0,0.647,13.63,3.69,8.28,0.38,1.33,0.319,0.331,0.19899999999999998,0.307,0.387,87.3,75.0,53.0,54.0,107.0,92.0,94.0,108.0,107.0,114.0,138.0,97.0,114.0,0.03,0.337,0.505,0.001,-0.9,-0.52,2.23,-2.69,98.1,98.5,88.8,0.346,0.25,0.162,,90.0,90.0,95.0,0.040999999999999995,-1.31,92.0,,0.429,113.0,88.0,102.0,0.087,-2.22,85.8,0.32,,,,,,
48,2023-04-04,718706,Groundout,field_out,True,608596,642545,Tom Murphy,Jaime Barria,1,0,0,f9fd47f4-7db7-482a-b3bd-0e937f409919,642545.0,jaimebarria,Barria,Right,Jaime Barria,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.46299999999999997,0.175,0.302,0.424,84.6,87.0,100.0,98.0,84.0,101.0,97.0,85.0,72.0,71.0,107.0,101.0,103.0,0.047,0.306,0.507,0.141,-2.05,-6.47,0.32,0.67,93.0,92.2,85.9,0.362,0.389,0.242,0.227,,,,,,,,,,,,,,,,,,,,,
49,2023-04-04,718706,Strikeout,strikeout,True,641487,642545,J.P. Crawford,Jaime Barria,0,0,0,16fc681b-a427-4ef6-ae58-7124c2ee41a1,642545.0,jaimebarria,Barria,Right,Jaime Barria,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.46299999999999997,0.175,0.302,0.424,84.6,87.0,100.0,98.0,84.0,101.0,97.0,85.0,72.0,71.0,107.0,101.0,103.0,0.047,0.306,0.507,0.141,-2.05,-6.47,0.32,0.67,93.0,92.2,85.9,0.362,0.389,0.242,0.227,,,,,,,,,,,,,,,,,,,,,
50,2023-04-04,718706,Strikeout,strikeout,True,677594,642545,Julio Rodríguez,Jaime Barria,0,0,0,e7be74f3-5e5b-4315-af92-1eeb02c0e3e7,642545.0,jaimebarria,Barria,Right,Jaime Barria,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.46299999999999997,0.175,0.302,0.424,84.6,87.0,100.0,98.0,84.0,101.0,97.0,85.0,72.0,71.0,107.0,101.0,103.0,0.047,0.306,0.507,0.141,-2.05,-6.47,0.32,0.67,93.0,92.2,85.9,0.362,0.389,0.242,0.227,,,,,,,,,,,,,,,,,,,,,
51,2023-04-04,718706,Groundout,field_out,True,592273,641627,Brandon Drury,Trevor Gott,0,0,0,758ae930-6154-4fb8-9dee-2053c59ee4d8,641627.0,trevorgott,Gott,Right,Trevor Gott,4.19,3.48,58.0,103.0,96.0,98.0,0.7909999999999999,9.62,2.95,9.78,0.62,1.08,0.358,0.267,0.205,0.273,0.41600000000000004,87.0,66.0,91.0,88.0,86.0,107.0,101.0,102.0,101.0,94.0,,,,0.278,0.21899999999999997,,0.040999999999999995,-0.31,1.32,,-6.25,93.3,93.8,,0.265,0.268,,0.444,102.0,105.0,100.0,0.391,0.78,89.2,,0.247,,,,,,,0.286,90.0,90.0,91.0,0.071,-2.62,80.7
52,2023-04-04,718706,Single,single,False,650859,641627,Luis Rengifo,Trevor Gott,1,1,0,af4148cb-a6da-44a5-b6fe-83b9d7b07b4b,641627.0,trevorgott,Gott,Right,Trevor Gott,4.19,3.48,58.0,103.0,96.0,98.0,0.7909999999999999,9.62,2.95,9.78,0.62,1.08,0.358,0.267,0.205,0.273,0.41600000000000004,87.0,66.0,91.0,88.0,86.0,107.0,101.0,102.0,101.0,94.0,,,,0.278,0.21899999999999997,,0.040999999999999995,-0.31,1.32,,-6.25,93.3,93.8,,0.265,0.268,,0.444,102.0,105.0,100.0,0.391,0.78,89.2,,0.247,,,,,,,0.286,90.0,90.0,91.0,0.071,-2.62,80.7
53,2023-04-04,718706,Flyout,field_out,True,642136,641627,Matt Thaiss,Trevor Gott,0,0,0,5de13b56-1d4e-4d53-ba77-15af87687a59,641627.0,trevorgott,Gott,Right,Trevor Gott,4.19,3.48,58.0,103.0,96.0,98.0,0.7909999999999999,9.62,2.95,9.78,0.62,1.08,0.358,0.267,0.205,0.273,0.41600000000000004,87.0,66.0,91.0,88.0,86.0,107.0,101.0,102.0,101.0,94.0,,,,0.278,0.21899999999999997,,0.040999999999999995,-0.31,1.32,,-6.25,93.3,93.8,,0.265,0.268,,0.444,102.0,105.0,100.0,0.391,0.78,89.2,,0.247,,,,,,,0.286,90.0,90.0,91.0,0.071,-2.62,80.7
54,2023-04-04,718706,Flyout,field_out,True,664058,641627,David Fletcher,Trevor Gott,0,0,0,f0e0cc1a-9373-4d09-a1c6-3e19b6c1c7c4,641627.0,trevorgott,Gott,Right,Trevor Gott,4.19,3.48,58.0,103.0,96.0,98.0,0.7909999999999999,9.62,2.95,9.78,0.62,1.08,0.358,0.267,0.205,0.273,0.41600000000000004,87.0,66.0,91.0,88.0,86.0,107.0,101.0,102.0,101.0,94.0,,,,0.278,0.21899999999999997,,0.040999999999999995,-0.31,1.32,,-6.25,93.3,93.8,,0.265,0.268,,0.444,102.0,105.0,100.0,0.391,0.78,89.2,,0.247,,,,,,,0.286,90.0,90.0,91.0,0.071,-2.62,80.7
55,2023-04-04,718706,Double,double,False,664034,642545,Ty France,Jaime Barria,0,0,0,2c2b8948-fa9f-4dfc-aafe-9849a87224e4,642545.0,jaimebarria,Barria,Right,Jaime Barria,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.46299999999999997,0.175,0.302,0.424,84.6,87.0,100.0,98.0,84.0,101.0,97.0,85.0,72.0,71.0,107.0,101.0,103.0,0.047,0.306,0.507,0.141,-2.05,-6.47,0.32,0.67,93.0,92.2,85.9,0.362,0.389,0.242,0.227,,,,,,,,,,,,,,,,,,,,,
56,2023-04-04,718706,Groundout,field_out,True,606192,642545,Teoscar Hernández,Jaime Barria,1,1,1,98f74b8e-2981-48b8-a836-3a3d954c7120,642545.0,jaimebarria,Barria,Right,Jaime Barria,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.46299999999999997,0.175,0.302,0.424,84.6,87.0,100.0,98.0,84.0,101.0,97.0,85.0,72.0,71.0,107.0,101.0,103.0,0.047,0.306,0.507,0.141,-2.05,-6.47,0.32,0.67,93.0,92.2,85.9,0.362,0.389,0.242,0.227,,,,,,,,,,,,,,,,,,,,,
57,2023-04-04,718706,Groundout,field_out,True,553993,642545,Eugenio Suárez,Jaime Barria,0,0,0,dbe05097-69f1-48e4-a225-37452dc7f561,642545.0,jaimebarria,Barria,Right,Jaime Barria,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.46299999999999997,0.175,0.302,0.424,84.6,87.0,100.0,98.0,84.0,101.0,97.0,85.0,72.0,71.0,107.0,101.0,103.0,0.047,0.306,0.507,0.141,-2.05,-6.47,0.32,0.67,93.0,92.2,85.9,0.362,0.389,0.242,0.227,,,,,,,,,,,,,,,,,,,,,
58,2023-04-04,718706,Single,single,False,663728,642545,Cal Raleigh,Jaime Barria,1,0,1,d82e366b-3ae1-43ad-9ca2-3a370be9897a,642545.0,jaimebarria,Barria,Right,Jaime Barria,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.46299999999999997,0.175,0.302,0.424,84.6,87.0,100.0,98.0,84.0,101.0,97.0,85.0,72.0,71.0,107.0,101.0,103.0,0.047,0.306,0.507,0.141,-2.05,-6.47,0.32,0.67,93.0,92.2,85.9,0.362,0.389,0.242,0.227,,,,,,,,,,,,,,,,,,,,,
59,2023-04-04,718706,Home Run,home_run,False,572041,642545,AJ Pollock,Jaime Barria,0,0,1,f72b5b11-f116-40ef-bb7d-27adf16d3aa5,642545.0,jaimebarria,Barria,Right,Jaime Barria,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.46299999999999997,0.175,0.302,0.424,84.6,87.0,100.0,98.0,84.0,101.0,97.0,85.0,72.0,71.0,107.0,101.0,103.0,0.047,0.306,0.507,0.141,-2.05,-6.47,0.32,0.67,93.0,92.2,85.9,0.362,0.389,0.242,0.227,,,,,,,,,,,,,,,,,,,,,
60,2023-04-04,718706,Groundout,field_out,True,664059,642545,Sam Haggerty,Jaime Barria,0,0,0,1d7d830d-272a-48af-9c1b-dfc589ce81ee,642545.0,jaimebarria,Barria,Right,Jaime Barria,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.46299999999999997,0.175,0.302,0.424,84.6,87.0,100.0,98.0,84.0,101.0,97.0,85.0,72.0,71.0,107.0,101.0,103.0,0.047,0.306,0.507,0.141,-2.05,-6.47,0.32,0.67,93.0,92.2,85.9,0.362,0.389,0.242,0.227,,,,,,,,,,,,,,,,,,,,,
61,2023-04-04,718706,Single,single,False,621493,623149,Taylor Ward,Paul Sewald,1,0,0,7a02f801-87cb-4b08-a62d-e195e1fe3672,623149.0,paulsewald,Sewald,Right,Paul Sewald,3.12,2.75,60.2,102.0,136.0,114.0,0.728,11.87,3.56,6.82,1.19,0.64,0.243,0.41700000000000004,0.19399999999999998,0.278,0.46399999999999997,,,,,134.0,107.0,118.0,,,,139.0,96.0,109.0,,0.5720000000000001,0.428,,1.72,,-0.19,,92.2,,83.8,0.22,,,,,,,,,,0.191,,,,,,,,,,,,,,
62,2023-04-04,718706,Single,single,False,545361,623149,Mike Trout,Paul Sewald,1,0,1,b32665c5-9dc9-405f-8fe1-c2f72f2571de,623149.0,paulsewald,Sewald,Right,Paul Sewald,3.12,2.75,60.2,102.0,136.0,114.0,0.728,11.87,3.56,6.82,1.19,0.64,0.243,0.41700000000000004,0.19399999999999998,0.278,0.46399999999999997,,,,,134.0,107.0,118.0,,,,139.0,96.0,109.0,,0.5720000000000001,0.428,,1.72,,-0.19,,92.2,,83.8,0.22,,,,,,,,,,0.191,,,,,,,,,,,,,,
63,2023-04-04,718706,Walk,walk,False,621433,623149,Brett Phillips,Paul Sewald,0,0,1,bb8403f0-8b9d-4861-9309-fb4c63839e7d,623149.0,paulsewald,Sewald,Right,Paul Sewald,3.12,2.75,60.2,102.0,136.0,114.0,0.728,11.87,3.56,6.82,1.19,0.64,0.243,0.41700000000000004,0.19399999999999998,0.278,0.46399999999999997,,,,,134.0,107.0,118.0,,,,139.0,96.0,109.0,,0.5720000000000001,0.428,,1.72,,-0.19,,92.2,,83.8,0.22,,,,,,,,,,0.191,,,,,,,,,,,,,,
64,2023-04-04,718706,Single,single,False,592669,623149,Hunter Renfroe,Paul Sewald,0,0,1,96c39fe8-2de8-4b80-8d90-234d78c6ea36,623149.0,paulsewald,Sewald,Right,Paul Sewald,3.12,2.75,60.2,102.0,136.0,114.0,0.728,11.87,3.56,6.82,1.19,0.64,0.243,0.41700000000000004,0.19399999999999998,0.278,0.46399999999999997,,,,,134.0,107.0,118.0,,,,139.0,96.0,109.0,,0.5720000000000001,0.428,,1.72,,-0.19,,92.2,,83.8,0.22,,,,,,,,,,0.191,,,,,,,,,,,,,,
65,2023-04-04,718706,Pop Out,field_out,True,571875,623149,Jake Lamb,Paul Sewald,1,0,0,1ca9f163-9cc9-4318-9591-4f908a8141e4,623149.0,paulsewald,Sewald,Right,Paul Sewald,3.12,2.75,60.2,102.0,136.0,114.0,0.728,11.87,3.56,6.82,1.19,0.64,0.243,0.41700000000000004,0.19399999999999998,0.278,0.46399999999999997,,,,,134.0,107.0,118.0,,,,139.0,96.0,109.0,,0.5720000000000001,0.428,,1.72,,-0.19,,92.2,,83.8,0.22,,,,,,,,,,0.191,,,,,,,,,,,,,,
66,2023-04-04,718706,Sac Fly,sac_fly,True,592273,623149,Brandon Drury,Paul Sewald,1,0,1,e5d2b735-4b40-45a7-9b2e-f430b43abb33,623149.0,paulsewald,Sewald,Right,Paul Sewald,3.12,2.75,60.2,102.0,136.0,114.0,0.728,11.87,3.56,6.82,1.19,0.64,0.243,0.41700000000000004,0.19399999999999998,0.278,0.46399999999999997,,,,,134.0,107.0,118.0,,,,139.0,96.0,109.0,,0.5720000000000001,0.428,,1.72,,-0.19,,92.2,,83.8,0.22,,,,,,,,,,0.191,,,,,,,,,,,,,,
67,2023-04-04,718706,Strikeout,strikeout,True,650859,623149,Luis Rengifo,Paul Sewald,0,0,0,082fe5f3-9185-4998-ac88-c14eba2e295c,623149.0,paulsewald,Sewald,Right,Paul Sewald,3.12,2.75,60.2,102.0,136.0,114.0,0.728,11.87,3.56,6.82,1.19,0.64,0.243,0.41700000000000004,0.19399999999999998,0.278,0.46399999999999997,,,,,134.0,107.0,118.0,,,,139.0,96.0,109.0,,0.5720000000000001,0.428,,1.72,,-0.19,,92.2,,83.8,0.22,,,,,,,,,,0.191,,,,,,,,,,,,,,
68,2023-04-04,718706,Strikeout,strikeout,True,608596,642545,Tom Murphy,Jaime Barria,0,0,0,3960129f-0d37-4bb4-bddf-37a17de9596c,642545.0,jaimebarria,Barria,Right,Jaime Barria,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.46299999999999997,0.175,0.302,0.424,84.6,87.0,100.0,98.0,84.0,101.0,97.0,85.0,72.0,71.0,107.0,101.0,103.0,0.047,0.306,0.507,0.141,-2.05,-6.47,0.32,0.67,93.0,92.2,85.9,0.362,0.389,0.242,0.227,,,,,,,,,,,,,,,,,,,,,
69,2023-04-04,718706,Strikeout,strikeout,True,641487,642545,J.P. Crawford,Jaime Barria,0,0,0,fd875d66-27e4-4a3e-9df4-2801a7af0699,642545.0,jaimebarria,Barria,Right,Jaime Barria,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.46299999999999997,0.175,0.302,0.424,84.6,87.0,100.0,98.0,84.0,101.0,97.0,85.0,72.0,71.0,107.0,101.0,103.0,0.047,0.306,0.507,0.141,-2.05,-6.47,0.32,0.67,93.0,92.2,85.9,0.362,0.389,0.242,0.227,,,,,,,,,,,,,,,,,,,,,
70,2023-04-04,718706,Lineout,field_out,True,677594,642545,Julio Rodríguez,Jaime Barria,0,0,0,fcff3c29-c9db-4041-bbc5-559766472bde,642545.0,jaimebarria,Barria,Right,Jaime Barria,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.46299999999999997,0.175,0.302,0.424,84.6,87.0,100.0,98.0,84.0,101.0,97.0,85.0,72.0,71.0,107.0,101.0,103.0,0.047,0.306,0.507,0.141,-2.05,-6.47,0.32,0.67,93.0,92.2,85.9,0.362,0.389,0.242,0.227,,,,,,,,,,,,,,,,,,,,,
71,2023-04-04,718706,Groundout,field_out,True,642136,642100,Matt Thaiss,Gabe Speier,0,0,0,37a17b17-96ff-4328-a148-feafa7ce01c8,642100.0,gabespeier,Speier,Left,Gabe Speier,3.79,3.5,54.2,104.0,103.0,103.0,0.711,10.54,1.81,7.74,1.15,2.24,0.217,0.406,0.159,0.304,0.409,88.4,100.0,107.0,103.0,93.0,110.0,105.0,103.0,103.0,100.0,110.0,102.0,105.0,0.45799999999999996,0.207,0.318,0.017,3.09,0.77,1.85,-14.32,95.1,94.4,84.4,0.128,0.296,0.183,0.667,,,,,,,,,,,,,,,,,,,,,
72,2023-04-04,718706,Groundout,field_out,True,664058,642100,David Fletcher,Gabe Speier,1,0,0,be3cb8b4-cf09-462b-950d-7207540e475c,642100.0,gabespeier,Speier,Left,Gabe Speier,3.79,3.5,54.2,104.0,103.0,103.0,0.711,10.54,1.81,7.74,1.15,2.24,0.217,0.406,0.159,0.304,0.409,88.4,100.0,107.0,103.0,93.0,110.0,105.0,103.0,103.0,100.0,110.0,102.0,105.0,0.45799999999999996,0.207,0.318,0.017,3.09,0.77,1.85,-14.32,95.1,94.4,84.4,0.128,0.296,0.183,0.667,,,,,,,,,,,,,,,,,,,,,
73,2023-04-04,718706,Strikeout,strikeout,True,621493,642100,Taylor Ward,Gabe Speier,0,0,0,792252f2-cbfb-4200-975f-ba5522672f59,642100.0,gabespeier,Speier,Left,Gabe Speier,3.79,3.5,54.2,104.0,103.0,103.0,0.711,10.54,1.81,7.74,1.15,2.24,0.217,0.406,0.159,0.304,0.409,88.4,100.0,107.0,103.0,93.0,110.0,105.0,103.0,103.0,100.0,110.0,102.0,105.0,0.45799999999999996,0.207,0.318,0.017,3.09,0.77,1.85,-14.32,95.1,94.4,84.4,0.128,0.296,0.183,0.667,,,,,,,,,,,,,,,,,,,,,
