,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,SI_ba,SL_ba,FF_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
25,2023-06-11,717807,Walk,walk,False,600869,693821,Jeimer Candelario,Bryce Elder,1,0,0,bf78acde-1f81-4182-9724-08532d5e25fb,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,,
26,2023-06-11,717807,Single,single,False,572816,693821,Corey Dickerson,Bryce Elder,0,0,1,f290a8c2-063f-4dae-b38b-2485db8edd72,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,,
27,2023-06-11,717807,Single,single,False,660688,693821,Keibert Ruiz,Bryce Elder,0,0,1,2a23e160-fdec-4142-b643-928d39b81745,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,,
28,2023-06-11,717807,Groundout,field_out,True,642086,693821,Dominic Smith,Bryce Elder,1,0,0,2a567bbf-fc60-4b06-8413-e652246beae7,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,,
29,2023-06-11,717807,Single,single,False,542303,592866,Marcell Ozuna,Trevor Williams,1,0,0,635d6174-dd08-4f8c-8c5d-d1cae0697644,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.171,-0.77,-0.45,-1.7,-2.25,89.7,88.2,80.9,0.325,0.314,0.283,0.315,97.0,95.0,95.0,0.069,-1.93,76.7,0.314,0.313,,,,,,,
30,2023-06-11,717807,Strikeout,strikeout,True,592696,592866,Eddie Rosario,Trevor Williams,0,0,0,82974882-df84-4ec1-9ef4-8a6fc5437120,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.171,-0.77,-0.45,-1.7,-2.25,89.7,88.2,80.9,0.325,0.314,0.283,0.315,97.0,95.0,95.0,0.069,-1.93,76.7,0.314,0.313,,,,,,,
31,2023-06-11,717807,Single,single,False,645277,592866,Ozzie Albies,Trevor Williams,0,0,1,c54c5dcc-8cfa-4e86-838b-b935a55ad9ad,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.171,-0.77,-0.45,-1.7,-2.25,89.7,88.2,80.9,0.325,0.314,0.283,0.315,97.0,95.0,95.0,0.069,-1.93,76.7,0.314,0.313,,,,,,,
32,2023-06-11,717807,Walk,walk,False,606115,592866,Orlando Arcia,Trevor Williams,0,0,1,b22756df-4534-45a8-8b2f-42b1439976a1,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.171,-0.77,-0.45,-1.7,-2.25,89.7,88.2,80.9,0.325,0.314,0.283,0.315,97.0,95.0,95.0,0.069,-1.93,76.7,0.314,0.313,,,,,,,
33,2023-06-11,717807,Pop Out,field_out,True,671739,592866,Michael Harris II,Trevor Williams,0,0,0,c14baa6e-4b5a-4f32-bbc4-17e87c021fbc,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.171,-0.77,-0.45,-1.7,-2.25,89.7,88.2,80.9,0.325,0.314,0.283,0.315,97.0,95.0,95.0,0.069,-1.93,76.7,0.314,0.313,,,,,,,
34,2023-06-11,717807,Forceout,force_out,True,660670,592866,Ronald Acuña Jr.,Trevor Williams,0,0,1,6b2bf038-f6e4-4b81-8954-94917064bd24,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.171,-0.77,-0.45,-1.7,-2.25,89.7,88.2,80.9,0.325,0.314,0.283,0.315,97.0,95.0,95.0,0.069,-1.93,76.7,0.314,0.313,,,,,,,
35,2023-06-11,717807,Pop Out,field_out,True,682928,693821,CJ Abrams,Bryce Elder,0,0,0,e0e69da7-7167-47a3-a69b-0416937427cb,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,,
36,2023-06-11,717807,Groundout,field_out,True,669743,693821,Alex Call,Bryce Elder,1,1,0,a81c064d-fe6a-40ee-95f0-d7cfa7d762f9,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,,
37,2023-06-11,717807,Groundout,field_out,True,657041,693821,Lane Thomas,Bryce Elder,1,0,0,671e8781-3db9-4781-a1bb-4d72347e01f7,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,,
38,2023-06-11,717807,Strikeout,strikeout,True,621566,592866,Matt Olson,Trevor Williams,0,0,0,29f1cd83-9629-4c63-82f7-d5545ab878d0,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.171,-0.77,-0.45,-1.7,-2.25,89.7,88.2,80.9,0.325,0.314,0.283,0.315,97.0,95.0,95.0,0.069,-1.93,76.7,0.314,0.313,,,,,,,
39,2023-06-11,717807,Strikeout,strikeout,True,663586,592866,Austin Riley,Trevor Williams,0,0,0,c7567a30-8cf9-4513-9214-a90485405b7f,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.171,-0.77,-0.45,-1.7,-2.25,89.7,88.2,80.9,0.325,0.314,0.283,0.315,97.0,95.0,95.0,0.069,-1.93,76.7,0.314,0.313,,,,,,,
