,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,FS%,SL%,CU%,CH%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vFS,vSI,vSL,vCU,FF_ba,CH_ba,FC_ba,SI_ba,SL_ba,KC%,wKC/C,vKC,CU_ba
25,2023-05-05,718294,Single,single,False,545361,641540,Mike Trout,Dane Dunning,1,1,1,2e976d1e-7b54-4899-b82b-f14cacb88ccf,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,,0.23399999999999999,0.016,0.156,-3.75,0.82,,1.37,0.14,-3.56,-0.87,90.5,88.9,,91.0,82.1,78.1,0.294,0.301,0.258,0.246,0.212,0.032,-0.43,77.5,0.25
26,2023-05-05,718294,Groundout,field_out,True,660271,641540,Shohei Ohtani,Dane Dunning,0,0,0,44f922d2-924a-4bb6-9464-5a685ad02259,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,,0.23399999999999999,0.016,0.156,-3.75,0.82,,1.37,0.14,-3.56,-0.87,90.5,88.9,,91.0,82.1,78.1,0.294,0.301,0.258,0.246,0.212,0.032,-0.43,77.5,0.25
27,2023-05-05,718294,Hit By Pitch,hit_by_pitch,False,677649,542881,Ezequiel Duran,Tyler Anderson,1,0,0,8af2e71b-c3bc-4488-90f3-aaf207a4966a,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,104.0,103.0,98.0,0.055,0.374,0.22399999999999998,0.001,0.006999999999999999,0.002,0.33799999999999997,-1.25,0.48,-4.72,-3.61,-1.06,-0.33,0.08,90.1,85.1,90.1,88.5,78.1,72.9,0.301,0.238,0.239,0.36,0.2,,,,
28,2023-05-05,718294,Walk,walk,False,665750,542881,Leody Taveras,Tyler Anderson,1,0,1,10463313-049e-499b-a429-62790b4d720c,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,104.0,103.0,98.0,0.055,0.374,0.22399999999999998,0.001,0.006999999999999999,0.002,0.33799999999999997,-1.25,0.48,-4.72,-3.61,-1.06,-0.33,0.08,90.1,85.1,90.1,88.5,78.1,72.9,0.301,0.238,0.239,0.36,0.2,,,,
29,2023-05-05,718294,Bunt Pop Out,field_out,True,669352,542881,Bubba Thompson,Tyler Anderson,0,0,0,7bb43a26-caac-4f40-9274-777768db5dc1,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,104.0,103.0,98.0,0.055,0.374,0.22399999999999998,0.001,0.006999999999999999,0.002,0.33799999999999997,-1.25,0.48,-4.72,-3.61,-1.06,-0.33,0.08,90.1,85.1,90.1,88.5,78.1,72.9,0.301,0.238,0.239,0.36,0.2,,,,
30,2023-05-05,718294,Double,double,False,543760,542881,Marcus Semien,Tyler Anderson,0,0,1,7592080e-24ac-4cb5-a93e-84b440ffcf6a,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,104.0,103.0,98.0,0.055,0.374,0.22399999999999998,0.001,0.006999999999999999,0.002,0.33799999999999997,-1.25,0.48,-4.72,-3.61,-1.06,-0.33,0.08,90.1,85.1,90.1,88.5,78.1,72.9,0.301,0.238,0.239,0.36,0.2,,,,
31,2023-05-05,718294,Strikeout,strikeout,True,543257,542881,Robbie Grossman,Tyler Anderson,0,0,0,f9f540d4-7911-43cb-821a-8168b125be4c,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,104.0,103.0,98.0,0.055,0.374,0.22399999999999998,0.001,0.006999999999999999,0.002,0.33799999999999997,-1.25,0.48,-4.72,-3.61,-1.06,-0.33,0.08,90.1,85.1,90.1,88.5,78.1,72.9,0.301,0.238,0.239,0.36,0.2,,,,
32,2023-05-05,718294,Field Error,field_error,False,663993,542881,Nathaniel Lowe,Tyler Anderson,0,0,1,1e7f461a-7acd-48e5-89e7-541421a96cd1,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,104.0,103.0,98.0,0.055,0.374,0.22399999999999998,0.001,0.006999999999999999,0.002,0.33799999999999997,-1.25,0.48,-4.72,-3.61,-1.06,-0.33,0.08,90.1,85.1,90.1,88.5,78.1,72.9,0.301,0.238,0.239,0.36,0.2,,,,
33,2023-05-05,718294,Strikeout,strikeout,True,666969,542881,Adolis García,Tyler Anderson,0,0,0,fdcef59a-ffd5-483c-88cc-8a33894fb723,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,104.0,103.0,98.0,0.055,0.374,0.22399999999999998,0.001,0.006999999999999999,0.002,0.33799999999999997,-1.25,0.48,-4.72,-3.61,-1.06,-0.33,0.08,90.1,85.1,90.1,88.5,78.1,72.9,0.301,0.238,0.239,0.36,0.2,,,,
34,2023-05-05,718294,Single,single,False,543685,641540,Anthony Rendon,Dane Dunning,1,0,0,f92344e9-3460-4c11-bc70-1d2150170083,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,,0.23399999999999999,0.016,0.156,-3.75,0.82,,1.37,0.14,-3.56,-0.87,90.5,88.9,,91.0,82.1,78.1,0.294,0.301,0.258,0.246,0.212,0.032,-0.43,77.5,0.25
35,2023-05-05,718294,Grounded Into DP,grounded_into_double_play,True,592669,641540,Hunter Renfroe,Dane Dunning,1,0,1,15eb1316-f012-4d50-a3a3-1b6bf6fcbda7,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,,0.23399999999999999,0.016,0.156,-3.75,0.82,,1.37,0.14,-3.56,-0.87,90.5,88.9,,91.0,82.1,78.1,0.294,0.301,0.258,0.246,0.212,0.032,-0.43,77.5,0.25
36,2023-05-05,718294,Strikeout,strikeout,True,621493,641540,Taylor Ward,Dane Dunning,0,0,0,63933e6d-3129-4f38-a640-e1e5bdf4c9a8,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,,0.23399999999999999,0.016,0.156,-3.75,0.82,,1.37,0.14,-3.56,-0.87,90.5,88.9,,91.0,82.1,78.1,0.294,0.301,0.258,0.246,0.212,0.032,-0.43,77.5,0.25
37,2023-05-05,718294,Strikeout,strikeout,True,673962,542881,Josh Jung,Tyler Anderson,0,0,0,abe4c74c-2339-43a8-ad31-02035bdad32f,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,104.0,103.0,98.0,0.055,0.374,0.22399999999999998,0.001,0.006999999999999999,0.002,0.33799999999999997,-1.25,0.48,-4.72,-3.61,-1.06,-0.33,0.08,90.1,85.1,90.1,88.5,78.1,72.9,0.301,0.238,0.239,0.36,0.2,,,,
38,2023-05-05,718294,Single,single,False,641680,542881,Jonah Heim,Tyler Anderson,1,0,0,03aa4e4d-3e33-4e3c-bee4-cf2e6be45632,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,104.0,103.0,98.0,0.055,0.374,0.22399999999999998,0.001,0.006999999999999999,0.002,0.33799999999999997,-1.25,0.48,-4.72,-3.61,-1.06,-0.33,0.08,90.1,85.1,90.1,88.5,78.1,72.9,0.301,0.238,0.239,0.36,0.2,,,,
39,2023-05-05,718294,Flyout,field_out,True,677649,542881,Ezequiel Duran,Tyler Anderson,1,0,0,f2796906-be5f-4d2e-bbb6-f7693a54ec22,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,104.0,103.0,98.0,0.055,0.374,0.22399999999999998,0.001,0.006999999999999999,0.002,0.33799999999999997,-1.25,0.48,-4.72,-3.61,-1.06,-0.33,0.08,90.1,85.1,90.1,88.5,78.1,72.9,0.301,0.238,0.239,0.36,0.2,,,,
40,2023-05-05,718294,Double,double,False,665750,542881,Leody Taveras,Tyler Anderson,0,0,1,16a09381-f762-4fe9-8231-42740c68e59a,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,104.0,103.0,98.0,0.055,0.374,0.22399999999999998,0.001,0.006999999999999999,0.002,0.33799999999999997,-1.25,0.48,-4.72,-3.61,-1.06,-0.33,0.08,90.1,85.1,90.1,88.5,78.1,72.9,0.301,0.238,0.239,0.36,0.2,,,,
41,2023-05-05,718294,Strikeout,strikeout,True,669352,542881,Bubba Thompson,Tyler Anderson,0,0,0,b5cd1b04-6274-49ce-9094-3f736d1304c7,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,104.0,103.0,98.0,0.055,0.374,0.22399999999999998,0.001,0.006999999999999999,0.002,0.33799999999999997,-1.25,0.48,-4.72,-3.61,-1.06,-0.33,0.08,90.1,85.1,90.1,88.5,78.1,72.9,0.301,0.238,0.239,0.36,0.2,,,,
42,2023-05-05,718294,Pop Out,field_out,True,592273,641540,Brandon Drury,Dane Dunning,0,0,0,565f48da-6b9b-4c86-a5af-fb5098af8509,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,,0.23399999999999999,0.016,0.156,-3.75,0.82,,1.37,0.14,-3.56,-0.87,90.5,88.9,,91.0,82.1,78.1,0.294,0.301,0.258,0.246,0.212,0.032,-0.43,77.5,0.25
43,2023-05-05,718294,Groundout,field_out,True,642136,641540,Matt Thaiss,Dane Dunning,0,0,0,935c72d5-ed11-4569-9b9c-f02ee6f7fb78,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,,0.23399999999999999,0.016,0.156,-3.75,0.82,,1.37,0.14,-3.56,-0.87,90.5,88.9,,91.0,82.1,78.1,0.294,0.301,0.258,0.246,0.212,0.032,-0.43,77.5,0.25
44,2023-05-05,718294,Groundout,field_out,True,650859,641540,Luis Rengifo,Dane Dunning,0,0,0,77c8d1d4-f5a3-4a6f-9a72-a08045c533e4,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,,0.23399999999999999,0.016,0.156,-3.75,0.82,,1.37,0.14,-3.56,-0.87,90.5,88.9,,91.0,82.1,78.1,0.294,0.301,0.258,0.246,0.212,0.032,-0.43,77.5,0.25
45,2023-05-05,718294,Single,single,False,543760,642545,Marcus Semien,Jaime Barria,1,0,0,72a30f83-81d7-4b6d-a859-347f7b9d8060,642545.0,jaimebarria,Barria,Right,Jaime Barria,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.46299999999999997,0.175,0.302,0.424,84.6,87.0,100.0,98.0,,,,84.0,101.0,97.0,85.0,72.0,71.0,107.0,101.0,103.0,,,,0.047,0.306,,,0.507,,0.141,-2.05,,,-6.47,0.32,,0.67,93.0,,,92.2,85.9,,0.362,0.227,,0.389,0.242,,,,
46,2023-05-05,718294,Strikeout,strikeout,True,543257,642545,Robbie Grossman,Jaime Barria,0,0,0,dec59da2-025b-40f5-9cdd-db0e00a4da3b,642545.0,jaimebarria,Barria,Right,Jaime Barria,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.46299999999999997,0.175,0.302,0.424,84.6,87.0,100.0,98.0,,,,84.0,101.0,97.0,85.0,72.0,71.0,107.0,101.0,103.0,,,,0.047,0.306,,,0.507,,0.141,-2.05,,,-6.47,0.32,,0.67,93.0,,,92.2,85.9,,0.362,0.227,,0.389,0.242,,,,
47,2023-05-05,718294,Flyout,field_out,True,663993,642545,Nathaniel Lowe,Jaime Barria,1,0,0,693736fa-cc5f-4f23-ace9-8216ddea926a,642545.0,jaimebarria,Barria,Right,Jaime Barria,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.46299999999999997,0.175,0.302,0.424,84.6,87.0,100.0,98.0,,,,84.0,101.0,97.0,85.0,72.0,71.0,107.0,101.0,103.0,,,,0.047,0.306,,,0.507,,0.141,-2.05,,,-6.47,0.32,,0.67,93.0,,,92.2,85.9,,0.362,0.227,,0.389,0.242,,,,
48,2023-05-05,718294,Strikeout,strikeout,True,666969,642545,Adolis García,Jaime Barria,0,0,0,2fd0e174-071a-4c64-a2de-4862d84e3bdb,642545.0,jaimebarria,Barria,Right,Jaime Barria,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.46299999999999997,0.175,0.302,0.424,84.6,87.0,100.0,98.0,,,,84.0,101.0,97.0,85.0,72.0,71.0,107.0,101.0,103.0,,,,0.047,0.306,,,0.507,,0.141,-2.05,,,-6.47,0.32,,0.67,93.0,,,92.2,85.9,,0.362,0.227,,0.389,0.242,,,,
49,2023-05-05,718294,Flyout,field_out,True,687263,656271,Zach Neto,Brock Burke,0,0,0,6b59f6da-25d1-4468-ab0d-c95a781b7e7c,656271.0,brockburke,Burke,Left,Brock Burke,4.37,4.24,59.2,107.0,92.0,104.0,0.8059999999999999,7.84,1.36,9.65,1.96,0.96,0.299,0.332,0.12300000000000001,0.332,0.457,88.1,92.0,97.0,103.0,,,,94.0,107.0,102.0,80.0,103.0,100.0,89.0,115.0,114.0,,,,0.057,0.6459999999999999,,,0.188,,0.109,1.07,,,-5.36,-0.77,,-2.01,94.7,,,92.8,87.3,,0.234,0.303,,0.417,0.315,,,,
50,2023-05-05,718294,Groundout,field_out,True,545361,656271,Mike Trout,Brock Burke,0,0,0,40729d68-6743-4bf0-9bc0-fdc0407017cd,656271.0,brockburke,Burke,Left,Brock Burke,4.37,4.24,59.2,107.0,92.0,104.0,0.8059999999999999,7.84,1.36,9.65,1.96,0.96,0.299,0.332,0.12300000000000001,0.332,0.457,88.1,92.0,97.0,103.0,,,,94.0,107.0,102.0,80.0,103.0,100.0,89.0,115.0,114.0,,,,0.057,0.6459999999999999,,,0.188,,0.109,1.07,,,-5.36,-0.77,,-2.01,94.7,,,92.8,87.3,,0.234,0.303,,0.417,0.315,,,,
51,2023-05-05,718294,Pop Out,field_out,True,660271,656271,Shohei Ohtani,Brock Burke,0,0,0,74001a69-bad5-4446-b452-ba92b443d307,656271.0,brockburke,Burke,Left,Brock Burke,4.37,4.24,59.2,107.0,92.0,104.0,0.8059999999999999,7.84,1.36,9.65,1.96,0.96,0.299,0.332,0.12300000000000001,0.332,0.457,88.1,92.0,97.0,103.0,,,,94.0,107.0,102.0,80.0,103.0,100.0,89.0,115.0,114.0,,,,0.057,0.6459999999999999,,,0.188,,0.109,1.07,,,-5.36,-0.77,,-2.01,94.7,,,92.8,87.3,,0.234,0.303,,0.417,0.315,,,,
52,2023-05-05,718294,Flyout,field_out,True,673962,642545,Josh Jung,Jaime Barria,1,1,0,c03c6488-6b2e-468c-a5fd-77ef52a45e30,642545.0,jaimebarria,Barria,Right,Jaime Barria,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.46299999999999997,0.175,0.302,0.424,84.6,87.0,100.0,98.0,,,,84.0,101.0,97.0,85.0,72.0,71.0,107.0,101.0,103.0,,,,0.047,0.306,,,0.507,,0.141,-2.05,,,-6.47,0.32,,0.67,93.0,,,92.2,85.9,,0.362,0.227,,0.389,0.242,,,,
53,2023-05-05,718294,Strikeout,strikeout,True,641680,642545,Jonah Heim,Jaime Barria,0,0,0,421f5d66-513a-48f5-b7c3-c0be45fec62a,642545.0,jaimebarria,Barria,Right,Jaime Barria,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.46299999999999997,0.175,0.302,0.424,84.6,87.0,100.0,98.0,,,,84.0,101.0,97.0,85.0,72.0,71.0,107.0,101.0,103.0,,,,0.047,0.306,,,0.507,,0.141,-2.05,,,-6.47,0.32,,0.67,93.0,,,92.2,85.9,,0.362,0.227,,0.389,0.242,,,,
54,2023-05-05,718294,Pop Out,field_out,True,677649,642545,Ezequiel Duran,Jaime Barria,0,0,0,4d0e7f10-6bbe-4e64-bd14-5d916abb2465,642545.0,jaimebarria,Barria,Right,Jaime Barria,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.46299999999999997,0.175,0.302,0.424,84.6,87.0,100.0,98.0,,,,84.0,101.0,97.0,85.0,72.0,71.0,107.0,101.0,103.0,,,,0.047,0.306,,,0.507,,0.141,-2.05,,,-6.47,0.32,,0.67,93.0,,,92.2,85.9,,0.362,0.227,,0.389,0.242,,,,
55,2023-05-05,718294,Pop Out,field_out,True,543685,656271,Anthony Rendon,Brock Burke,1,0,0,9038c302-c9cb-49c0-b5df-68631a554ef8,656271.0,brockburke,Burke,Left,Brock Burke,4.37,4.24,59.2,107.0,92.0,104.0,0.8059999999999999,7.84,1.36,9.65,1.96,0.96,0.299,0.332,0.12300000000000001,0.332,0.457,88.1,92.0,97.0,103.0,,,,94.0,107.0,102.0,80.0,103.0,100.0,89.0,115.0,114.0,,,,0.057,0.6459999999999999,,,0.188,,0.109,1.07,,,-5.36,-0.77,,-2.01,94.7,,,92.8,87.3,,0.234,0.303,,0.417,0.315,,,,
56,2023-05-05,718294,Single,single,False,592669,656271,Hunter Renfroe,Brock Burke,0,0,0,2a3ebed1-bd2f-48aa-a501-d904a54f53ab,656271.0,brockburke,Burke,Left,Brock Burke,4.37,4.24,59.2,107.0,92.0,104.0,0.8059999999999999,7.84,1.36,9.65,1.96,0.96,0.299,0.332,0.12300000000000001,0.332,0.457,88.1,92.0,97.0,103.0,,,,94.0,107.0,102.0,80.0,103.0,100.0,89.0,115.0,114.0,,,,0.057,0.6459999999999999,,,0.188,,0.109,1.07,,,-5.36,-0.77,,-2.01,94.7,,,92.8,87.3,,0.234,0.303,,0.417,0.315,,,,
57,2023-05-05,718294,Flyout,field_out,True,621493,656271,Taylor Ward,Brock Burke,0,0,0,d5a81900-eabc-4173-8246-5064d889a482,656271.0,brockburke,Burke,Left,Brock Burke,4.37,4.24,59.2,107.0,92.0,104.0,0.8059999999999999,7.84,1.36,9.65,1.96,0.96,0.299,0.332,0.12300000000000001,0.332,0.457,88.1,92.0,97.0,103.0,,,,94.0,107.0,102.0,80.0,103.0,100.0,89.0,115.0,114.0,,,,0.057,0.6459999999999999,,,0.188,,0.109,1.07,,,-5.36,-0.77,,-2.01,94.7,,,92.8,87.3,,0.234,0.303,,0.417,0.315,,,,
58,2023-05-05,718294,Lineout,field_out,True,592273,656271,Brandon Drury,Brock Burke,0,0,0,3a4e3317-1b10-43b1-a545-5695e74cae72,656271.0,brockburke,Burke,Left,Brock Burke,4.37,4.24,59.2,107.0,92.0,104.0,0.8059999999999999,7.84,1.36,9.65,1.96,0.96,0.299,0.332,0.12300000000000001,0.332,0.457,88.1,92.0,97.0,103.0,,,,94.0,107.0,102.0,80.0,103.0,100.0,89.0,115.0,114.0,,,,0.057,0.6459999999999999,,,0.188,,0.109,1.07,,,-5.36,-0.77,,-2.01,94.7,,,92.8,87.3,,0.234,0.303,,0.417,0.315,,,,
59,2023-05-05,718294,Single,single,False,665750,642545,Leody Taveras,Jaime Barria,0,0,0,55d93fd8-563a-4d53-a50e-d74b01de08ca,642545.0,jaimebarria,Barria,Right,Jaime Barria,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.46299999999999997,0.175,0.302,0.424,84.6,87.0,100.0,98.0,,,,84.0,101.0,97.0,85.0,72.0,71.0,107.0,101.0,103.0,,,,0.047,0.306,,,0.507,,0.141,-2.05,,,-6.47,0.32,,0.67,93.0,,,92.2,85.9,,0.362,0.227,,0.389,0.242,,,,
60,2023-05-05,718294,Fielders Choice,fielders_choice,False,608671,642545,Travis Jankowski,Jaime Barria,0,0,1,c11fdaff-0247-4c3c-ac29-d6de7c4085c0,642545.0,jaimebarria,Barria,Right,Jaime Barria,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.46299999999999997,0.175,0.302,0.424,84.6,87.0,100.0,98.0,,,,84.0,101.0,97.0,85.0,72.0,71.0,107.0,101.0,103.0,,,,0.047,0.306,,,0.507,,0.141,-2.05,,,-6.47,0.32,,0.67,93.0,,,92.2,85.9,,0.362,0.227,,0.389,0.242,,,,
61,2023-05-05,718294,Groundout,field_out,True,543760,642545,Marcus Semien,Jaime Barria,0,0,1,c76e1bc6-3e67-4c56-b72c-6dc247270981,642545.0,jaimebarria,Barria,Right,Jaime Barria,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.46299999999999997,0.175,0.302,0.424,84.6,87.0,100.0,98.0,,,,84.0,101.0,97.0,85.0,72.0,71.0,107.0,101.0,103.0,,,,0.047,0.306,,,0.507,,0.141,-2.05,,,-6.47,0.32,,0.67,93.0,,,92.2,85.9,,0.362,0.227,,0.389,0.242,,,,
62,2023-05-05,718294,Fielders Choice Out,fielders_choice_out,True,543257,642545,Robbie Grossman,Jaime Barria,0,0,1,c98f67dc-60b6-4f8a-a36e-085d1810639e,642545.0,jaimebarria,Barria,Right,Jaime Barria,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.46299999999999997,0.175,0.302,0.424,84.6,87.0,100.0,98.0,,,,84.0,101.0,97.0,85.0,72.0,71.0,107.0,101.0,103.0,,,,0.047,0.306,,,0.507,,0.141,-2.05,,,-6.47,0.32,,0.67,93.0,,,92.2,85.9,,0.362,0.227,,0.389,0.242,,,,
63,2023-05-05,718294,Single,single,False,663993,642545,Nathaniel Lowe,Jaime Barria,0,0,1,76146593-e311-48e8-8036-a100abe9c01b,642545.0,jaimebarria,Barria,Right,Jaime Barria,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.46299999999999997,0.175,0.302,0.424,84.6,87.0,100.0,98.0,,,,84.0,101.0,97.0,85.0,72.0,71.0,107.0,101.0,103.0,,,,0.047,0.306,,,0.507,,0.141,-2.05,,,-6.47,0.32,,0.67,93.0,,,92.2,85.9,,0.362,0.227,,0.389,0.242,,,,
