,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vSL,vKC,FF_ba,SL_ba,CU_ba,FC_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,wSI/C,wCU/C,vSI,vCU,ST_ba,SI_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
37,2023-04-16,718557,Groundout,field_out,True,650402,641154,Gleyber Torres,Pablo López,1,0,1,5d1b8c75-f70c-40ce-8301-ee27afecaa07,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,100.0,108.0,105.0,111.0,106.0,114.0,,,,,,,0.345,,0.214,,0.21100000000000002,0.1,,1.34,,-0.17,94.9,,84.4,,0.268,,0.202,,0.257,93.0,110.0,114.0,98.0,105.0,104.0,0.106,0.125,2.08,0.25,94.5,82.5,0.173,0.278,,,,,,,
38,2023-04-16,718557,Groundout,field_out,True,543877,543037,Christian Vázquez,Gerrit Cole,1,0,0,fc58bce8-5f29-4eb6-a0af-aad26fa1b315,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
39,2023-04-16,718557,Single,single,False,572191,543037,Michael A. Taylor,Gerrit Cole,1,0,0,f7c57bd7-0e02-40ad-bbc8-6f26e17676b7,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
40,2023-04-16,718557,Sac Bunt,sac_bunt,True,666397,543037,Edouard Julien,Gerrit Cole,0,0,1,82d10f28-1c15-48d8-87f7-774e179293f7,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
41,2023-04-16,718557,Groundout,field_out,True,621043,543037,Carlos Correa,Gerrit Cole,0,0,0,c958bdbb-39d9-4903-811a-1694b4415014,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
42,2023-04-16,718557,Home Run,home_run,False,518934,641154,DJ LeMahieu,Pablo López,1,0,0,e133e2c6-041e-4acf-8e92-927ac17a5a36,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,100.0,108.0,105.0,111.0,106.0,114.0,,,,,,,0.345,,0.214,,0.21100000000000002,0.1,,1.34,,-0.17,94.9,,84.4,,0.268,,0.202,,0.257,93.0,110.0,114.0,98.0,105.0,104.0,0.106,0.125,2.08,0.25,94.5,82.5,0.173,0.278,,,,,,,
43,2023-04-16,718557,Lineout,field_out,True,641432,641154,Willie Calhoun,Pablo López,0,0,0,4daec311-082a-4fb2-8e44-dd32edc164c2,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,100.0,108.0,105.0,111.0,106.0,114.0,,,,,,,0.345,,0.214,,0.21100000000000002,0.1,,1.34,,-0.17,94.9,,84.4,,0.268,,0.202,,0.257,93.0,110.0,114.0,98.0,105.0,104.0,0.106,0.125,2.08,0.25,94.5,82.5,0.173,0.278,,,,,,,
44,2023-04-16,718557,Flyout,field_out,True,665828,641154,Oswaldo Cabrera,Pablo López,0,0,0,ca12e7ca-0291-43f2-986b-1dd154eb0e03,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,100.0,108.0,105.0,111.0,106.0,114.0,,,,,,,0.345,,0.214,,0.21100000000000002,0.1,,1.34,,-0.17,94.9,,84.4,,0.268,,0.202,,0.257,93.0,110.0,114.0,98.0,105.0,104.0,0.106,0.125,2.08,0.25,94.5,82.5,0.173,0.278,,,,,,,
45,2023-04-16,718557,Single,single,False,624431,641154,Jose Trevino,Pablo López,1,1,0,492293cb-e03b-47cd-8a2e-90424fa47cce,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,100.0,108.0,105.0,111.0,106.0,114.0,,,,,,,0.345,,0.214,,0.21100000000000002,0.1,,1.34,,-0.17,94.9,,84.4,,0.268,,0.202,,0.257,93.0,110.0,114.0,98.0,105.0,104.0,0.106,0.125,2.08,0.25,94.5,82.5,0.173,0.278,,,,,,,
46,2023-04-16,718557,Strikeout,strikeout,True,543305,641154,Aaron Hicks,Pablo López,0,0,0,7664a6cb-897e-4041-add0-8fef16a65c8b,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,100.0,108.0,105.0,111.0,106.0,114.0,,,,,,,0.345,,0.214,,0.21100000000000002,0.1,,1.34,,-0.17,94.9,,84.4,,0.268,,0.202,,0.257,93.0,110.0,114.0,98.0,105.0,104.0,0.106,0.125,2.08,0.25,94.5,82.5,0.173,0.278,,,,,,,
47,2023-04-16,718557,Strikeout,strikeout,True,621439,543037,Byron Buxton,Gerrit Cole,0,0,0,f676f23b-31a5-40a6-8d74-5125c3da7b78,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
48,2023-04-16,718557,Flyout,field_out,True,663616,543037,Trevor Larnach,Gerrit Cole,0,0,0,2bed5a45-82a4-4c77-8fe5-53ef51a261e8,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
49,2023-04-16,718557,Groundout,field_out,True,669304,543037,Jose Miranda,Gerrit Cole,0,0,0,43f7383d-edc4-47e7-92fa-b98659407e82,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
50,2023-04-16,718557,Groundout,field_out,True,683011,643377,Anthony Volpe,Griffin Jax,1,0,0,75b2552d-8e9d-4489-849f-d896390d874c,643377.0,griffinjax,Jax,Right,Griffin Jax,3.86,2.86,65.1,106.0,128.0,113.0,0.758,9.37,2.62,7.99,0.69,1.89,0.273,0.38799999999999996,0.18600000000000003,0.24600000000000002,0.45799999999999996,91.1,96.0,109.0,108.0,110.0,105.0,105.0,149.0,107.0,120.0,,,,117.0,93.0,101.0,0.22399999999999998,0.028999999999999998,0.528,,0.08900000000000001,1.23,-5.11,1.18,,-2.07,96.5,92.6,86.7,,0.229,,,0.6,0.344,,,,101.0,102.0,105.0,0.13,,1.22,,96.5,,0.197,0.226,,,,,,,
51,2023-04-16,718557,Strikeout,strikeout,True,592450,643377,Aaron Judge,Griffin Jax,0,0,0,50b2873a-0288-40f8-8491-2fce0e6d428a,643377.0,griffinjax,Jax,Right,Griffin Jax,3.86,2.86,65.1,106.0,128.0,113.0,0.758,9.37,2.62,7.99,0.69,1.89,0.273,0.38799999999999996,0.18600000000000003,0.24600000000000002,0.45799999999999996,91.1,96.0,109.0,108.0,110.0,105.0,105.0,149.0,107.0,120.0,,,,117.0,93.0,101.0,0.22399999999999998,0.028999999999999998,0.528,,0.08900000000000001,1.23,-5.11,1.18,,-2.07,96.5,92.6,86.7,,0.229,,,0.6,0.344,,,,101.0,102.0,105.0,0.13,,1.22,,96.5,,0.197,0.226,,,,,,,
52,2023-04-16,718557,Strikeout,strikeout,True,519203,643377,Anthony Rizzo,Griffin Jax,0,0,0,000fe2cc-87d6-4a67-ba42-c0f1fd8b3831,643377.0,griffinjax,Jax,Right,Griffin Jax,3.86,2.86,65.1,106.0,128.0,113.0,0.758,9.37,2.62,7.99,0.69,1.89,0.273,0.38799999999999996,0.18600000000000003,0.24600000000000002,0.45799999999999996,91.1,96.0,109.0,108.0,110.0,105.0,105.0,149.0,107.0,120.0,,,,117.0,93.0,101.0,0.22399999999999998,0.028999999999999998,0.528,,0.08900000000000001,1.23,-5.11,1.18,,-2.07,96.5,92.6,86.7,,0.229,,,0.6,0.344,,,,101.0,102.0,105.0,0.13,,1.22,,96.5,,0.197,0.226,,,,,,,
53,2023-04-16,718557,Strikeout,strikeout,True,456781,543037,Donovan Solano,Gerrit Cole,0,0,0,744e63b8-7839-4cce-b4a1-d31b1e5c0b03,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
54,2023-04-16,718557,Groundout,field_out,True,596146,543037,Max Kepler,Gerrit Cole,0,0,0,1af12ae6-a68c-4b00-9dce-ab2fe621b065,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
55,2023-04-16,718557,Groundout,field_out,True,543877,543037,Christian Vázquez,Gerrit Cole,0,0,0,dec05043-2cef-41cb-9fbf-577e6ac780ba,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
56,2023-04-16,718557,Walk,walk,False,650402,641941,Gleyber Torres,Emilio Pagán,1,0,0,46fac5fa-237f-4bc2-8a07-f460b9cca082,641941.0,emiliopagan,Pagán,Right,Emilio Pagán,2.99,3.66,69.1,104.0,111.0,107.0,0.775,8.44,2.73,5.84,0.65,0.62,0.317,0.371,0.124,0.392,0.469,,,,,125.0,107.0,113.0,,,,,,,92.0,103.0,103.0,0.55,0.301,,,,2.0,2.52,,,,95.8,87.7,,,0.188,,0.286,0.143,,90.0,91.0,95.0,,,,,0.025,,-1.88,,81.4,,,95.0,96.0,94.0,0.12300000000000001,-2.07,85.9,0.263
57,2023-04-16,718557,Lineout,field_out,True,518934,641941,DJ LeMahieu,Emilio Pagán,1,0,0,036c8e1d-8d3f-4f13-b9e1-af15f7eba04a,641941.0,emiliopagan,Pagán,Right,Emilio Pagán,2.99,3.66,69.1,104.0,111.0,107.0,0.775,8.44,2.73,5.84,0.65,0.62,0.317,0.371,0.124,0.392,0.469,,,,,125.0,107.0,113.0,,,,,,,92.0,103.0,103.0,0.55,0.301,,,,2.0,2.52,,,,95.8,87.7,,,0.188,,0.286,0.143,,90.0,91.0,95.0,,,,,0.025,,-1.88,,81.4,,,95.0,96.0,94.0,0.12300000000000001,-2.07,85.9,0.263
58,2023-04-16,718557,Strikeout Double Play,strikeout_double_play,True,641432,641941,Willie Calhoun,Emilio Pagán,0,0,1,5fb042f3-ffbe-40d7-971d-76c417ae70ed,641941.0,emiliopagan,Pagán,Right,Emilio Pagán,2.99,3.66,69.1,104.0,111.0,107.0,0.775,8.44,2.73,5.84,0.65,0.62,0.317,0.371,0.124,0.392,0.469,,,,,125.0,107.0,113.0,,,,,,,92.0,103.0,103.0,0.55,0.301,,,,2.0,2.52,,,,95.8,87.7,,,0.188,,0.286,0.143,,90.0,91.0,95.0,,,,,0.025,,-1.88,,81.4,,,95.0,96.0,94.0,0.12300000000000001,-2.07,85.9,0.263
59,2023-04-16,718557,Pop Out,field_out,True,572191,543037,Michael A. Taylor,Gerrit Cole,1,1,0,e1dace69-4674-4783-84a4-9a97ac59ef43,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
60,2023-04-16,718557,Flyout,field_out,True,666397,543037,Edouard Julien,Gerrit Cole,0,0,0,d08327d4-9295-4ac0-aa1c-1955276f8651,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
61,2023-04-16,718557,Flyout,field_out,True,621043,543037,Carlos Correa,Gerrit Cole,0,0,0,9538180b-cbb2-40d3-abd0-918d5738fab0,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
