,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,FF_ba,SI_ba,SL_ba,ST_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FC%,wFC/C,vFC
40,2023-07-23,717281,Lineout,field_out,True,666182,693433,Bo Bichette,Bryan Woo,1,0,0,9962665b-ae5e-4781-96e5-9a17f061c4d3,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,
41,2023-07-23,717281,Home Run,home_run,False,474832,693433,Brandon Belt,Bryan Woo,0,0,0,cb3f4fc7-e85d-4eb3-b7a3-fd7c66997c6b,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,
42,2023-07-23,717281,Groundout,field_out,True,665489,693433,Vladimir Guerrero Jr.,Bryan Woo,0,0,0,222ae00f-c53b-4c75-aeca-ed47241b8af4,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,
43,2023-07-23,717281,Pop Out,field_out,True,656305,693433,Matt Chapman,Bryan Woo,1,0,0,2093d2e4-ded0-4471-913c-b8ebe8643c95,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,
44,2023-07-23,717281,Strikeout,strikeout,True,606192,666201,Teoscar Hernández,Alek Manoah,0,0,0,dd09166d-7fe5-46f3-beb6-1fc23f18ccd9,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.316,0.25,0.239,,0.273,,,,,,,,,,,,,,,,,
45,2023-07-23,717281,Walk,walk,False,663728,666201,Cal Raleigh,Alek Manoah,0,0,0,c0b461a9-8d10-4bba-91f8-e16a3c9a4367,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.316,0.25,0.239,,0.273,,,,,,,,,,,,,,,,,
46,2023-07-23,717281,Single,single,False,664034,666201,Ty France,Alek Manoah,0,0,1,7cb2d346-b6c7-4a3e-834a-f0f55e2a09f8,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.316,0.25,0.239,,0.273,,,,,,,,,,,,,,,,,
47,2023-07-23,717281,Strikeout,strikeout,True,608596,641835,Tom Murphy,Tim Mayza,0,0,0,779aa8cb-41a4-43cc-b223-f19a4da325d9,641835.0,timmayza,Mayza,Left,Tim Mayza,1.52,3.38,53.1,102.0,111.0,102.0,0.794,8.94,2.53,8.44,0.34,3.04,0.259,0.42200000000000004,0.19699999999999998,0.299,0.39299999999999996,,,,,,,,102.0,102.0,100.0,141.0,100.0,108.0,0.764,0.001,0.235,,-3.64,1.27,1.01,,90.6,93.4,86.2,,0.26,0.231,,,,,,,,,,,,,,,,,,,
48,2023-07-23,717281,Single,single,False,664238,641835,Dylan Moore,Tim Mayza,1,0,1,235a9d88-69d4-4658-ac97-3c188da0c2f1,641835.0,timmayza,Mayza,Left,Tim Mayza,1.52,3.38,53.1,102.0,111.0,102.0,0.794,8.94,2.53,8.44,0.34,3.04,0.259,0.42200000000000004,0.19699999999999998,0.299,0.39299999999999996,,,,,,,,102.0,102.0,100.0,141.0,100.0,108.0,0.764,0.001,0.235,,-3.64,1.27,1.01,,90.6,93.4,86.2,,0.26,0.231,,,,,,,,,,,,,,,,,,,
49,2023-07-23,717281,Groundout,field_out,True,543939,641835,Kolten Wong,Tim Mayza,1,0,0,854b7e0d-b4e2-49b8-ae70-e7e0fd60d3c5,641835.0,timmayza,Mayza,Left,Tim Mayza,1.52,3.38,53.1,102.0,111.0,102.0,0.794,8.94,2.53,8.44,0.34,3.04,0.259,0.42200000000000004,0.19699999999999998,0.299,0.39299999999999996,,,,,,,,102.0,102.0,100.0,141.0,100.0,108.0,0.764,0.001,0.235,,-3.64,1.27,1.01,,90.6,93.4,86.2,,0.26,0.231,,,,,,,,,,,,,,,,,,,
50,2023-07-23,717281,Walk,walk,False,593160,693433,Whit Merrifield,Bryan Woo,0,0,0,b5532630-fbc7-4902-b0c4-b2180cf6176d,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,
51,2023-07-23,717281,Sac Bunt,sac_bunt,True,662139,642048,Daulton Varsho,Tayler Saucedo,0,0,1,d2998cc6-b809-4541-862d-32e06fe08ae7,642048.0,taylersaucedo,Saucedo,Left,Tayler Saucedo,3.59,4.13,47.2,96.0,93.0,94.0,0.7190000000000001,8.12,4.34,7.74,0.38,3.04,0.209,0.5,0.22399999999999998,0.21600000000000003,0.392,86.0,84.0,102.0,98.0,90.0,48.0,48.0,85.0,94.0,89.0,108.0,98.0,101.0,0.39899999999999997,0.023,0.262,0.259,-2.48,2.53,-1.34,0.33,92.9,92.3,82.6,0.333,0.236,0.261,0.267,0.208,115.0,89.0,91.0,0.057,0.44,77.1,0.182,,,,,,,,,,
52,2023-07-23,717281,Walk,walk,False,672386,642048,Alejandro Kirk,Tayler Saucedo,0,0,0,460c3add-eeda-4011-9934-ef14bc0c6ebe,642048.0,taylersaucedo,Saucedo,Left,Tayler Saucedo,3.59,4.13,47.2,96.0,93.0,94.0,0.7190000000000001,8.12,4.34,7.74,0.38,3.04,0.209,0.5,0.22399999999999998,0.21600000000000003,0.392,86.0,84.0,102.0,98.0,90.0,48.0,48.0,85.0,94.0,89.0,108.0,98.0,101.0,0.39899999999999997,0.023,0.262,0.259,-2.48,2.53,-1.34,0.33,92.9,92.3,82.6,0.333,0.236,0.261,0.267,0.208,115.0,89.0,91.0,0.057,0.44,77.1,0.182,,,,,,,,,,
53,2023-07-23,717281,Single,single,False,669289,642048,Santiago Espinal,Tayler Saucedo,0,0,1,9afb1fc4-f70e-465d-9b40-b1c7791bae4c,642048.0,taylersaucedo,Saucedo,Left,Tayler Saucedo,3.59,4.13,47.2,96.0,93.0,94.0,0.7190000000000001,8.12,4.34,7.74,0.38,3.04,0.209,0.5,0.22399999999999998,0.21600000000000003,0.392,86.0,84.0,102.0,98.0,90.0,48.0,48.0,85.0,94.0,89.0,108.0,98.0,101.0,0.39899999999999997,0.023,0.262,0.259,-2.48,2.53,-1.34,0.33,92.9,92.3,82.6,0.333,0.236,0.261,0.267,0.208,115.0,89.0,91.0,0.057,0.44,77.1,0.182,,,,,,,,,,
54,2023-07-23,717281,Grounded Into DP,grounded_into_double_play,True,543807,642048,George Springer,Tayler Saucedo,0,0,1,9c7c152d-ee71-4051-9081-67e5e6854400,642048.0,taylersaucedo,Saucedo,Left,Tayler Saucedo,3.59,4.13,47.2,96.0,93.0,94.0,0.7190000000000001,8.12,4.34,7.74,0.38,3.04,0.209,0.5,0.22399999999999998,0.21600000000000003,0.392,86.0,84.0,102.0,98.0,90.0,48.0,48.0,85.0,94.0,89.0,108.0,98.0,101.0,0.39899999999999997,0.023,0.262,0.259,-2.48,2.53,-1.34,0.33,92.9,92.3,82.6,0.333,0.236,0.261,0.267,0.208,115.0,89.0,91.0,0.057,0.44,77.1,0.182,,,,,,,,,,
55,2023-07-23,717281,Flyout,field_out,True,641487,641835,J.P. Crawford,Tim Mayza,1,0,0,eb04f360-ff7c-4338-a45f-84786edafb80,641835.0,timmayza,Mayza,Left,Tim Mayza,1.52,3.38,53.1,102.0,111.0,102.0,0.794,8.94,2.53,8.44,0.34,3.04,0.259,0.42200000000000004,0.19699999999999998,0.299,0.39299999999999996,,,,,,,,102.0,102.0,100.0,141.0,100.0,108.0,0.764,0.001,0.235,,-3.64,1.27,1.01,,90.6,93.4,86.2,,0.26,0.231,,,,,,,,,,,,,,,,,,,
56,2023-07-23,717281,Single,single,False,677594,657024,Julio Rodríguez,Erik Swanson,1,1,0,b8df1a81-03cf-4e6c-9651-a40a008c1e15,657024.0,erikswanson,"Swanson, E",Right,Erik Swanson,2.97,3.04,66.2,98.0,99.0,102.0,0.691,10.13,2.84,7.02,1.08,0.87,0.24100000000000002,0.428,0.127,0.325,0.40399999999999997,,,,,87.0,98.0,94.0,,,,89.0,93.0,95.0,,0.34600000000000003,0.179,,-0.4,,-0.56,,93.7,,86.6,0.267,,0.423,,,,,,,,,,111.0,100.0,109.0,0.475,3.04,85.1,0.162,,,
57,2023-07-23,717281,Strikeout,strikeout,True,553993,657024,Eugenio Suárez,Erik Swanson,0,0,1,9ca7b46c-3ab0-449d-8743-6854a38a6d6b,657024.0,erikswanson,"Swanson, E",Right,Erik Swanson,2.97,3.04,66.2,98.0,99.0,102.0,0.691,10.13,2.84,7.02,1.08,0.87,0.24100000000000002,0.428,0.127,0.325,0.40399999999999997,,,,,87.0,98.0,94.0,,,,89.0,93.0,95.0,,0.34600000000000003,0.179,,-0.4,,-0.56,,93.7,,86.6,0.267,,0.423,,,,,,,,,,111.0,100.0,109.0,0.475,3.04,85.1,0.162,,,
58,2023-07-23,717281,Flyout,field_out,True,606192,657024,Teoscar Hernández,Erik Swanson,1,1,0,e17e3d4a-9e4a-4696-a3c7-707f17f5d2dd,657024.0,erikswanson,"Swanson, E",Right,Erik Swanson,2.97,3.04,66.2,98.0,99.0,102.0,0.691,10.13,2.84,7.02,1.08,0.87,0.24100000000000002,0.428,0.127,0.325,0.40399999999999997,,,,,87.0,98.0,94.0,,,,89.0,93.0,95.0,,0.34600000000000003,0.179,,-0.4,,-0.56,,93.7,,86.6,0.267,,0.423,,,,,,,,,,111.0,100.0,109.0,0.475,3.04,85.1,0.162,,,
59,2023-07-23,717281,Strikeout,strikeout,True,666182,623149,Bo Bichette,Paul Sewald,0,0,0,e24eca46-c125-4520-a4c5-b7b18ef3b54c,623149.0,paulsewald,Sewald,Right,Paul Sewald,3.12,2.75,60.2,102.0,136.0,114.0,0.728,11.87,3.56,6.82,1.19,0.64,0.243,0.41700000000000004,0.19399999999999998,0.278,0.46399999999999997,,,,,134.0,107.0,118.0,,,,139.0,96.0,109.0,,0.5720000000000001,0.428,,1.72,,-0.19,,92.2,,83.8,0.22,,,0.191,,,,,,,,,,,,,,,,,,
60,2023-07-23,717281,Flyout,field_out,True,474832,623149,Brandon Belt,Paul Sewald,0,0,0,5ba810b7-0e60-4558-a1b8-02be34619e3f,623149.0,paulsewald,Sewald,Right,Paul Sewald,3.12,2.75,60.2,102.0,136.0,114.0,0.728,11.87,3.56,6.82,1.19,0.64,0.243,0.41700000000000004,0.19399999999999998,0.278,0.46399999999999997,,,,,134.0,107.0,118.0,,,,139.0,96.0,109.0,,0.5720000000000001,0.428,,1.72,,-0.19,,92.2,,83.8,0.22,,,0.191,,,,,,,,,,,,,,,,,,
61,2023-07-23,717281,Flyout,field_out,True,665489,623149,Vladimir Guerrero Jr.,Paul Sewald,0,0,0,b4dd3820-e515-4ffd-8859-767fbafbb6f5,623149.0,paulsewald,Sewald,Right,Paul Sewald,3.12,2.75,60.2,102.0,136.0,114.0,0.728,11.87,3.56,6.82,1.19,0.64,0.243,0.41700000000000004,0.19399999999999998,0.278,0.46399999999999997,,,,,134.0,107.0,118.0,,,,139.0,96.0,109.0,,0.5720000000000001,0.428,,1.72,,-0.19,,92.2,,83.8,0.22,,,0.191,,,,,,,,,,,,,,,,,,
62,2023-07-23,717281,Strikeout,strikeout,True,663728,670950,Cal Raleigh,Trevor Richards,0,0,0,2a834b69-33ee-485c-b9ac-9e8c32bb6bbf,670950.0,trevorrichards,"Richards, T",Right,Trevor Richards,4.95,3.55,72.2,98.0,104.0,106.0,0.647,13.0,4.33,7.8,1.61,0.65,0.289,0.41,0.19699999999999998,0.324,0.331,82.5,103.0,98.0,112.0,105.0,97.0,98.0,,,,,,,,0.434,,0.5660000000000001,-1.19,,,0.98,92.8,,,0.33,,,,0.165,,,,,,,,,,,,,,,,,
63,2023-07-23,717281,Flyout,field_out,True,664034,670950,Ty France,Trevor Richards,0,0,0,e8dc4c7b-22bf-4bd9-bddf-7b173b036ee5,670950.0,trevorrichards,"Richards, T",Right,Trevor Richards,4.95,3.55,72.2,98.0,104.0,106.0,0.647,13.0,4.33,7.8,1.61,0.65,0.289,0.41,0.19699999999999998,0.324,0.331,82.5,103.0,98.0,112.0,105.0,97.0,98.0,,,,,,,,0.434,,0.5660000000000001,-1.19,,,0.98,92.8,,,0.33,,,,0.165,,,,,,,,,,,,,,,,,
64,2023-07-23,717281,Flyout,field_out,True,608596,670950,Tom Murphy,Trevor Richards,0,0,0,c48d938e-2945-4a93-bdb2-e4cf03ce587f,670950.0,trevorrichards,"Richards, T",Right,Trevor Richards,4.95,3.55,72.2,98.0,104.0,106.0,0.647,13.0,4.33,7.8,1.61,0.65,0.289,0.41,0.19699999999999998,0.324,0.331,82.5,103.0,98.0,112.0,105.0,97.0,98.0,,,,,,,,0.434,,0.5660000000000001,-1.19,,,0.98,92.8,,,0.33,,,,0.165,,,,,,,,,,,,,,,,,
65,2023-07-23,717281,Double,double,False,656305,663462,Matt Chapman,Isaiah Campbell,1,1,0,7a50a674-9704-4464-9a70-c1e0249f9e38,663462.0,isaiahcampbell,Campbell,Right,Isaiah Campbell,2.83,3.87,28.2,99.0,105.0,102.0,0.726,10.36,4.08,6.91,0.63,0.97,0.315,0.397,0.17800000000000002,0.301,0.4,,,,,101.0,92.0,90.0,,,,113.0,100.0,108.0,0.002,0.46399999999999997,0.531,,-1.05,-44.41,3.16,,95.0,95.1,85.3,0.27,,0.137,0.333,,,,,,,,,,,,,,,,0.002,-10.95,91.8
66,2023-07-23,717281,Groundout,field_out,True,593160,663462,Whit Merrifield,Isaiah Campbell,1,0,1,e5cbd2cc-cbe6-4141-9819-d825fa96142e,663462.0,isaiahcampbell,Campbell,Right,Isaiah Campbell,2.83,3.87,28.2,99.0,105.0,102.0,0.726,10.36,4.08,6.91,0.63,0.97,0.315,0.397,0.17800000000000002,0.301,0.4,,,,,101.0,92.0,90.0,,,,113.0,100.0,108.0,0.002,0.46399999999999997,0.531,,-1.05,-44.41,3.16,,95.0,95.1,85.3,0.27,,0.137,0.333,,,,,,,,,,,,,,,,0.002,-10.95,91.8
67,2023-07-23,717281,Field Error,field_error,False,662139,663462,Daulton Varsho,Isaiah Campbell,1,0,0,821bb66c-0288-4825-bf45-cb36cd214252,663462.0,isaiahcampbell,Campbell,Right,Isaiah Campbell,2.83,3.87,28.2,99.0,105.0,102.0,0.726,10.36,4.08,6.91,0.63,0.97,0.315,0.397,0.17800000000000002,0.301,0.4,,,,,101.0,92.0,90.0,,,,113.0,100.0,108.0,0.002,0.46399999999999997,0.531,,-1.05,-44.41,3.16,,95.0,95.1,85.3,0.27,,0.137,0.333,,,,,,,,,,,,,,,,0.002,-10.95,91.8
68,2023-07-23,717281,Grounded Into DP,grounded_into_double_play,True,672386,663462,Alejandro Kirk,Isaiah Campbell,0,0,1,efa73d0b-70eb-430f-af5e-e12ad7eb72a2,663462.0,isaiahcampbell,Campbell,Right,Isaiah Campbell,2.83,3.87,28.2,99.0,105.0,102.0,0.726,10.36,4.08,6.91,0.63,0.97,0.315,0.397,0.17800000000000002,0.301,0.4,,,,,101.0,92.0,90.0,,,,113.0,100.0,108.0,0.002,0.46399999999999997,0.531,,-1.05,-44.41,3.16,,95.0,95.1,85.3,0.27,,0.137,0.333,,,,,,,,,,,,,,,,0.002,-10.95,91.8
69,2023-07-23,717281,Hit By Pitch,hit_by_pitch,False,664238,605447,Dylan Moore,Jordan Romano,0,0,0,243feeef-a5b0-44fb-ad68-2b90d0328409,605447.0,jordanromano,Romano,Right,Jordan Romano,2.9,3.25,59.0,99.0,125.0,104.0,0.6579999999999999,10.98,3.66,7.32,0.92,0.81,0.26,0.433,0.18,0.36,0.41100000000000003,,,,,137.0,95.0,100.0,148.0,115.0,115.0,115.0,102.0,108.0,0.002,0.456,0.542,,0.73,6.3,1.15,,96.7,95.8,86.9,0.222,,0.216,,,,,,,,,,,,,,,,,,,
70,2023-07-23,717281,Walk,walk,False,543939,605447,Kolten Wong,Jordan Romano,1,0,1,6701c5ec-2ab9-4fe8-98d1-252facc1089f,605447.0,jordanromano,Romano,Right,Jordan Romano,2.9,3.25,59.0,99.0,125.0,104.0,0.6579999999999999,10.98,3.66,7.32,0.92,0.81,0.26,0.433,0.18,0.36,0.41100000000000003,,,,,137.0,95.0,100.0,148.0,115.0,115.0,115.0,102.0,108.0,0.002,0.456,0.542,,0.73,6.3,1.15,,96.7,95.8,86.9,0.222,,0.216,,,,,,,,,,,,,,,,,,,
71,2023-07-23,717281,Sac Bunt,sac_bunt,True,641487,605447,J.P. Crawford,Jordan Romano,0,0,1,3d17bdca-22b5-484c-aa7c-b019fc294162,605447.0,jordanromano,Romano,Right,Jordan Romano,2.9,3.25,59.0,99.0,125.0,104.0,0.6579999999999999,10.98,3.66,7.32,0.92,0.81,0.26,0.433,0.18,0.36,0.41100000000000003,,,,,137.0,95.0,100.0,148.0,115.0,115.0,115.0,102.0,108.0,0.002,0.456,0.542,,0.73,6.3,1.15,,96.7,95.8,86.9,0.222,,0.216,,,,,,,,,,,,,,,,,,,
72,2023-07-23,717281,Strikeout,strikeout,True,677594,605447,Julio Rodríguez,Jordan Romano,0,0,0,1759ee76-8433-4c35-8f63-d500baba7ecc,605447.0,jordanromano,Romano,Right,Jordan Romano,2.9,3.25,59.0,99.0,125.0,104.0,0.6579999999999999,10.98,3.66,7.32,0.92,0.81,0.26,0.433,0.18,0.36,0.41100000000000003,,,,,137.0,95.0,100.0,148.0,115.0,115.0,115.0,102.0,108.0,0.002,0.456,0.542,,0.73,6.3,1.15,,96.7,95.8,86.9,0.222,,0.216,,,,,,,,,,,,,,,,,,,
73,2023-07-23,717281,Flyout,field_out,True,553993,605447,Eugenio Suárez,Jordan Romano,1,0,0,3853a839-c8b6-404f-9c50-d84279671da1,605447.0,jordanromano,Romano,Right,Jordan Romano,2.9,3.25,59.0,99.0,125.0,104.0,0.6579999999999999,10.98,3.66,7.32,0.92,0.81,0.26,0.433,0.18,0.36,0.41100000000000003,,,,,137.0,95.0,100.0,148.0,115.0,115.0,115.0,102.0,108.0,0.002,0.456,0.542,,0.73,6.3,1.15,,96.7,95.8,86.9,0.222,,0.216,,,,,,,,,,,,,,,,,,,
