,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,SL_ba,FF_ba,CU_ba,SI_ba,CH_ba,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
38,2023-08-11,717046,Flyout,field_out,True,680779,671096,Henry Davis,Andrew Abbott,0,0,0,ceff4b00-8ed3-42af-8f38-e387528616c6,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,3.87,3.93,109.1,101.0,87.0,97.0,0.765,9.88,3.62,8.23,1.32,0.55,0.255,0.381,0.133,0.34700000000000003,0.40399999999999997,86.6,72.0,96.0,91.0,99.0,103.0,103.0,81.0,99.0,91.0,,,,106.0,107.0,113.0,,0.501,0.165,0.171,0.163,-0.02,,1.61,-2.27,0.99,92.7,,82.9,80.9,,0.249,0.367,,0.203,0.174,,,,,,,
39,2023-08-11,717046,Strikeout,strikeout,True,682848,671096,Endy Rodríguez,Andrew Abbott,0,0,0,095a5b2c-bdb2-4d60-8715-7138dca70a7c,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,3.87,3.93,109.1,101.0,87.0,97.0,0.765,9.88,3.62,8.23,1.32,0.55,0.255,0.381,0.133,0.34700000000000003,0.40399999999999997,86.6,72.0,96.0,91.0,99.0,103.0,103.0,81.0,99.0,91.0,,,,106.0,107.0,113.0,,0.501,0.165,0.171,0.163,-0.02,,1.61,-2.27,0.99,92.7,,82.9,80.9,,0.249,0.367,,0.203,0.174,,,,,,,
40,2023-08-11,717046,Strikeout,strikeout,True,669261,671096,Jack Suwinski,Andrew Abbott,0,0,0,52b75809-1b35-4c78-b2ea-ba0ce753fb27,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,3.87,3.93,109.1,101.0,87.0,97.0,0.765,9.88,3.62,8.23,1.32,0.55,0.255,0.381,0.133,0.34700000000000003,0.40399999999999997,86.6,72.0,96.0,91.0,99.0,103.0,103.0,81.0,99.0,91.0,,,,106.0,107.0,113.0,,0.501,0.165,0.171,0.163,-0.02,,1.61,-2.27,0.99,92.7,,82.9,80.9,,0.249,0.367,,0.203,0.174,,,,,,,
41,2023-08-11,717046,Single,single,False,666181,669796,Will Benson,Jose E. Hernandez,1,0,0,f61c8648-6983-4b2e-8dd0-177b7c3e44a9,669796.0,josehernandez,"Hernandez, J",Left,Jose E. Hernandez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,0.322,,,0.346,,,,,,,,
42,2023-08-11,717046,Strikeout,strikeout,True,571912,669796,Luke Maile,Jose E. Hernandez,0,0,0,ac6a10a7-7719-4fed-8e46-ede5d1c90f53,669796.0,josehernandez,"Hernandez, J",Left,Jose E. Hernandez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,0.322,,,0.346,,,,,,,,
43,2023-08-11,717046,Flyout,field_out,True,670770,669796,TJ Friedl,Jose E. Hernandez,0,0,0,6cca61dd-1794-4160-a39b-c0fa5b08c45e,669796.0,josehernandez,"Hernandez, J",Left,Jose E. Hernandez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,0.322,,,0.346,,,,,,,,
44,2023-08-11,717046,Strikeout,strikeout,True,680574,669796,Matt McLain,Jose E. Hernandez,0,0,0,9f6e667f-d5de-490e-b763-853ceea7ef1b,669796.0,josehernandez,"Hernandez, J",Left,Jose E. Hernandez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,0.322,,,0.346,,,,,,,,
45,2023-08-11,717046,Flyout,field_out,True,678894,671096,Liover Peguero,Andrew Abbott,1,0,0,15db9e12-dd0b-4c8c-9209-ac28dc64b9a5,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,3.87,3.93,109.1,101.0,87.0,97.0,0.765,9.88,3.62,8.23,1.32,0.55,0.255,0.381,0.133,0.34700000000000003,0.40399999999999997,86.6,72.0,96.0,91.0,99.0,103.0,103.0,81.0,99.0,91.0,,,,106.0,107.0,113.0,,0.501,0.165,0.171,0.163,-0.02,,1.61,-2.27,0.99,92.7,,82.9,80.9,,0.249,0.367,,0.203,0.174,,,,,,,
46,2023-08-11,717046,Strikeout,strikeout,True,675961,671096,Alika Williams,Andrew Abbott,0,0,0,42c25b54-43d2-4c74-8f14-10324dfdbf6e,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,3.87,3.93,109.1,101.0,87.0,97.0,0.765,9.88,3.62,8.23,1.32,0.55,0.255,0.381,0.133,0.34700000000000003,0.40399999999999997,86.6,72.0,96.0,91.0,99.0,103.0,103.0,81.0,99.0,91.0,,,,106.0,107.0,113.0,,0.501,0.165,0.171,0.163,-0.02,,1.61,-2.27,0.99,92.7,,82.9,80.9,,0.249,0.367,,0.203,0.174,,,,,,,
47,2023-08-11,717046,Home Run,home_run,False,663647,671096,Ke'Bryan Hayes,Andrew Abbott,0,0,0,1ac29396-8dc1-48a7-9e0e-a609b646cdee,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,3.87,3.93,109.1,101.0,87.0,97.0,0.765,9.88,3.62,8.23,1.32,0.55,0.255,0.381,0.133,0.34700000000000003,0.40399999999999997,86.6,72.0,96.0,91.0,99.0,103.0,103.0,81.0,99.0,91.0,,,,106.0,107.0,113.0,,0.501,0.165,0.171,0.163,-0.02,,1.61,-2.27,0.99,92.7,,82.9,80.9,,0.249,0.367,,0.203,0.174,,,,,,,
48,2023-08-11,717046,Double,double,False,668804,671096,Bryan Reynolds,Andrew Abbott,0,0,0,a96ed72e-0f96-469e-b4f8-774b7d7be1fd,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,3.87,3.93,109.1,101.0,87.0,97.0,0.765,9.88,3.62,8.23,1.32,0.55,0.255,0.381,0.133,0.34700000000000003,0.40399999999999997,86.6,72.0,96.0,91.0,99.0,103.0,103.0,81.0,99.0,91.0,,,,106.0,107.0,113.0,,0.501,0.165,0.171,0.163,-0.02,,1.61,-2.27,0.99,92.7,,82.9,80.9,,0.249,0.367,,0.203,0.174,,,,,,,
49,2023-08-11,717046,Single,single,False,457705,671096,Andrew McCutchen,Andrew Abbott,1,1,1,aa9337b4-2d0f-498e-a224-d53482702ddf,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,3.87,3.93,109.1,101.0,87.0,97.0,0.765,9.88,3.62,8.23,1.32,0.55,0.255,0.381,0.133,0.34700000000000003,0.40399999999999997,86.6,72.0,96.0,91.0,99.0,103.0,103.0,81.0,99.0,91.0,,,,106.0,107.0,113.0,,0.501,0.165,0.171,0.163,-0.02,,1.61,-2.27,0.99,92.7,,82.9,80.9,,0.249,0.367,,0.203,0.174,,,,,,,
50,2023-08-11,717046,Single,single,False,656582,571882,Connor Joe,Derek Law,1,0,1,20a054de-c3e4-4b4d-8a20-481774f07bf7,571882.0,dereklaw,"Law, D",Right,Derek Law,3.6,4.77,55.0,100.0,101.0,97.0,0.76,7.36,4.25,8.18,0.98,1.08,0.27699999999999997,0.38,0.18100000000000002,0.259,0.401,88.7,78.0,96.0,91.0,116.0,104.0,100.0,83.0,110.0,101.0,95.0,101.0,93.0,118.0,103.0,106.0,0.121,0.18899999999999997,0.17300000000000001,0.10400000000000001,0.048,-0.99,0.69,1.87,0.16,-2.28,95.5,95.1,86.5,78.7,0.22,0.262,0.222,0.241,0.167,,104.0,94.0,94.0,0.365,0.58,92.1,0.254
51,2023-08-11,717046,Groundout,field_out,True,680779,571882,Henry Davis,Derek Law,0,0,0,7a30bf70-31dc-4b81-b094-6bf72bd6963d,571882.0,dereklaw,"Law, D",Right,Derek Law,3.6,4.77,55.0,100.0,101.0,97.0,0.76,7.36,4.25,8.18,0.98,1.08,0.27699999999999997,0.38,0.18100000000000002,0.259,0.401,88.7,78.0,96.0,91.0,116.0,104.0,100.0,83.0,110.0,101.0,95.0,101.0,93.0,118.0,103.0,106.0,0.121,0.18899999999999997,0.17300000000000001,0.10400000000000001,0.048,-0.99,0.69,1.87,0.16,-2.28,95.5,95.1,86.5,78.7,0.22,0.262,0.222,0.241,0.167,,104.0,94.0,94.0,0.365,0.58,92.1,0.254
52,2023-08-11,717046,Strikeout,strikeout,True,682829,669796,Elly De La Cruz,Jose E. Hernandez,0,0,0,babaff1a-5f50-41a3-b6dd-f80270e68374,669796.0,josehernandez,"Hernandez, J",Left,Jose E. Hernandez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,0.322,,,0.346,,,,,,,,
53,2023-08-11,717046,Strikeout,strikeout,True,668715,669796,Spencer Steer,Jose E. Hernandez,0,0,0,eeea3999-9b63-4788-89fa-7d415f4c75c5,669796.0,josehernandez,"Hernandez, J",Left,Jose E. Hernandez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,0.322,,,0.346,,,,,,,,
54,2023-08-11,717046,Walk,walk,False,458015,669796,Joey Votto,Jose E. Hernandez,1,0,0,82c0f7e9-b4bc-4954-bc84-784beb21dd56,669796.0,josehernandez,"Hernandez, J",Left,Jose E. Hernandez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,0.322,,,0.346,,,,,,,,
55,2023-08-11,717046,Groundout,field_out,True,592656,681882,Henry Ramos,Colin Selby,0,0,0,605f1e16-ce40-4074-89b7-d8740230e059,681882.0,colinselby,Selby,Right,Colin Selby,9.0,5.52,24.0,93.0,114.0,97.0,0.7140000000000001,11.25,5.63,10.88,1.5,1.74,0.23199999999999998,0.449,0.188,0.33299999999999996,0.391,,,,,109.0,104.0,111.0,100.0,53.0,53.0,106.0,97.0,95.0,127.0,85.0,94.0,0.462,0.002,0.364,0.172,,-5.8,-1.24,0.01,-0.52,,97.4,96.6,88.4,82.7,0.192,,0.241,0.395,,,,,,,,,
56,2023-08-11,717046,Pop Out,field_out,True,682848,571882,Endy Rodríguez,Derek Law,0,0,0,dd4139c9-088d-4a28-a718-37aa5ea34399,571882.0,dereklaw,"Law, D",Right,Derek Law,3.6,4.77,55.0,100.0,101.0,97.0,0.76,7.36,4.25,8.18,0.98,1.08,0.27699999999999997,0.38,0.18100000000000002,0.259,0.401,88.7,78.0,96.0,91.0,116.0,104.0,100.0,83.0,110.0,101.0,95.0,101.0,93.0,118.0,103.0,106.0,0.121,0.18899999999999997,0.17300000000000001,0.10400000000000001,0.048,-0.99,0.69,1.87,0.16,-2.28,95.5,95.1,86.5,78.7,0.22,0.262,0.222,0.241,0.167,,104.0,94.0,94.0,0.365,0.58,92.1,0.254
57,2023-08-11,717046,Flyout,field_out,True,669261,571882,Jack Suwinski,Derek Law,0,0,0,ad99e205-c8e5-4bb1-87d8-a84dc02f16a2,571882.0,dereklaw,"Law, D",Right,Derek Law,3.6,4.77,55.0,100.0,101.0,97.0,0.76,7.36,4.25,8.18,0.98,1.08,0.27699999999999997,0.38,0.18100000000000002,0.259,0.401,88.7,78.0,96.0,91.0,116.0,104.0,100.0,83.0,110.0,101.0,95.0,101.0,93.0,118.0,103.0,106.0,0.121,0.18899999999999997,0.17300000000000001,0.10400000000000001,0.048,-0.99,0.69,1.87,0.16,-2.28,95.5,95.1,86.5,78.7,0.22,0.262,0.222,0.241,0.167,,104.0,94.0,94.0,0.365,0.58,92.1,0.254
58,2023-08-11,717046,Groundout,field_out,True,678894,571882,Liover Peguero,Derek Law,0,0,0,23e2c892-4a58-4fff-b4e2-d89805fefd6a,571882.0,dereklaw,"Law, D",Right,Derek Law,3.6,4.77,55.0,100.0,101.0,97.0,0.76,7.36,4.25,8.18,0.98,1.08,0.27699999999999997,0.38,0.18100000000000002,0.259,0.401,88.7,78.0,96.0,91.0,116.0,104.0,100.0,83.0,110.0,101.0,95.0,101.0,93.0,118.0,103.0,106.0,0.121,0.18899999999999997,0.17300000000000001,0.10400000000000001,0.048,-0.99,0.69,1.87,0.16,-2.28,95.5,95.1,86.5,78.7,0.22,0.262,0.222,0.241,0.167,,104.0,94.0,94.0,0.365,0.58,92.1,0.254
59,2023-08-11,717046,Single,single,False,656413,681882,Stuart Fairchild,Colin Selby,0,0,0,682ef512-338a-422f-8d14-891aaf4015b5,681882.0,colinselby,Selby,Right,Colin Selby,9.0,5.52,24.0,93.0,114.0,97.0,0.7140000000000001,11.25,5.63,10.88,1.5,1.74,0.23199999999999998,0.449,0.188,0.33299999999999996,0.391,,,,,109.0,104.0,111.0,100.0,53.0,53.0,106.0,97.0,95.0,127.0,85.0,94.0,0.462,0.002,0.364,0.172,,-5.8,-1.24,0.01,-0.52,,97.4,96.6,88.4,82.7,0.192,,0.241,0.395,,,,,,,,,
60,2023-08-11,717046,Single,single,False,666181,681882,Will Benson,Colin Selby,0,0,1,819094fd-1f43-45c8-b828-b849acd0684f,681882.0,colinselby,Selby,Right,Colin Selby,9.0,5.52,24.0,93.0,114.0,97.0,0.7140000000000001,11.25,5.63,10.88,1.5,1.74,0.23199999999999998,0.449,0.188,0.33299999999999996,0.391,,,,,109.0,104.0,111.0,100.0,53.0,53.0,106.0,97.0,95.0,127.0,85.0,94.0,0.462,0.002,0.364,0.172,,-5.8,-1.24,0.01,-0.52,,97.4,96.6,88.4,82.7,0.192,,0.241,0.395,,,,,,,,,
61,2023-08-11,717046,Sac Bunt,sac_bunt,True,571912,681882,Luke Maile,Colin Selby,0,0,1,a16fb62c-c19d-4a4b-b3df-e7e784797eba,681882.0,colinselby,Selby,Right,Colin Selby,9.0,5.52,24.0,93.0,114.0,97.0,0.7140000000000001,11.25,5.63,10.88,1.5,1.74,0.23199999999999998,0.449,0.188,0.33299999999999996,0.391,,,,,109.0,104.0,111.0,100.0,53.0,53.0,106.0,97.0,95.0,127.0,85.0,94.0,0.462,0.002,0.364,0.172,,-5.8,-1.24,0.01,-0.52,,97.4,96.6,88.4,82.7,0.192,,0.241,0.395,,,,,,,,,
62,2023-08-11,717046,Single,single,False,670770,681882,TJ Friedl,Colin Selby,1,0,1,66aa6075-d937-40e5-ae8b-1a66fad1316d,681882.0,colinselby,Selby,Right,Colin Selby,9.0,5.52,24.0,93.0,114.0,97.0,0.7140000000000001,11.25,5.63,10.88,1.5,1.74,0.23199999999999998,0.449,0.188,0.33299999999999996,0.391,,,,,109.0,104.0,111.0,100.0,53.0,53.0,106.0,97.0,95.0,127.0,85.0,94.0,0.462,0.002,0.364,0.172,,-5.8,-1.24,0.01,-0.52,,97.4,96.6,88.4,82.7,0.192,,0.241,0.395,,,,,,,,,
63,2023-08-11,717046,Strikeout,strikeout,True,680574,681882,Matt McLain,Colin Selby,0,0,0,a0a4cde5-c54c-4b5e-85db-3f31fbc3242f,681882.0,colinselby,Selby,Right,Colin Selby,9.0,5.52,24.0,93.0,114.0,97.0,0.7140000000000001,11.25,5.63,10.88,1.5,1.74,0.23199999999999998,0.449,0.188,0.33299999999999996,0.391,,,,,109.0,104.0,111.0,100.0,53.0,53.0,106.0,97.0,95.0,127.0,85.0,94.0,0.462,0.002,0.364,0.172,,-5.8,-1.24,0.01,-0.52,,97.4,96.6,88.4,82.7,0.192,,0.241,0.395,,,,,,,,,
64,2023-08-11,717046,Single,single,False,682829,681882,Elly De La Cruz,Colin Selby,1,0,1,34a449b0-6b1b-4459-a42b-094ae29bdb62,681882.0,colinselby,Selby,Right,Colin Selby,9.0,5.52,24.0,93.0,114.0,97.0,0.7140000000000001,11.25,5.63,10.88,1.5,1.74,0.23199999999999998,0.449,0.188,0.33299999999999996,0.391,,,,,109.0,104.0,111.0,100.0,53.0,53.0,106.0,97.0,95.0,127.0,85.0,94.0,0.462,0.002,0.364,0.172,,-5.8,-1.24,0.01,-0.52,,97.4,96.6,88.4,82.7,0.192,,0.241,0.395,,,,,,,,,
65,2023-08-11,717046,Single,single,False,668715,681882,Spencer Steer,Colin Selby,1,0,1,55a56c88-1cd0-496d-8d3e-8144a32522a0,681882.0,colinselby,Selby,Right,Colin Selby,9.0,5.52,24.0,93.0,114.0,97.0,0.7140000000000001,11.25,5.63,10.88,1.5,1.74,0.23199999999999998,0.449,0.188,0.33299999999999996,0.391,,,,,109.0,104.0,111.0,100.0,53.0,53.0,106.0,97.0,95.0,127.0,85.0,94.0,0.462,0.002,0.364,0.172,,-5.8,-1.24,0.01,-0.52,,97.4,96.6,88.4,82.7,0.192,,0.241,0.395,,,,,,,,,
66,2023-08-11,717046,Strikeout,strikeout,True,621028,622780,Kevin Newman,Angel Perdomo,0,0,0,21289b0d-56cc-48c7-93d9-3163309dde0a,622780.0,angelperdomo,"Perdomo, A",Left,Angel Perdomo,3.72,2.75,29.0,99.0,98.0,102.0,0.706,13.66,3.41,6.52,0.93,0.73,0.28800000000000003,0.424,0.16899999999999998,0.28800000000000003,0.456,90.6,89.0,88.0,99.0,,,,99.0,102.0,101.0,,,,98.0,95.0,104.0,,0.617,0.314,,0.069,0.64,,1.61,,-2.15,94.0,,83.8,,0.111,0.232,,,0.4,,,,,,,,
67,2023-08-11,717046,Strikeout,strikeout,True,675961,664028,Alika Williams,Brett Kennedy,0,0,0,bf62170a-bb3f-4f11-871a-bbf4ef682803,664028.0,brettkennedy,"Kennedy, B",Right,Brett Kennedy,6.5,4.93,18.0,94.0,79.0,86.0,0.836,4.5,3.5,9.5,0.5,0.96,0.297,0.391,0.094,0.32799999999999996,0.423,83.6,77.0,100.0,99.0,,,,79.0,95.0,84.0,77.0,86.0,73.0,92.0,81.0,83.0,0.14800000000000002,0.516,0.055,,0.281,0.86,-5.98,-1.89,,-1.37,92.9,91.9,83.8,,,0.188,,0.455,0.308,,,,,,,,
68,2023-08-11,717046,Groundout,field_out,True,663647,664028,Ke'Bryan Hayes,Brett Kennedy,0,0,0,2005caef-abb5-4ab8-aca7-1bdc8dc4eeba,664028.0,brettkennedy,"Kennedy, B",Right,Brett Kennedy,6.5,4.93,18.0,94.0,79.0,86.0,0.836,4.5,3.5,9.5,0.5,0.96,0.297,0.391,0.094,0.32799999999999996,0.423,83.6,77.0,100.0,99.0,,,,79.0,95.0,84.0,77.0,86.0,73.0,92.0,81.0,83.0,0.14800000000000002,0.516,0.055,,0.281,0.86,-5.98,-1.89,,-1.37,92.9,91.9,83.8,,,0.188,,0.455,0.308,,,,,,,,
69,2023-08-11,717046,Lineout,field_out,True,668804,664028,Bryan Reynolds,Brett Kennedy,1,1,0,66c642a4-307d-4d65-8469-1cb1d97b81de,664028.0,brettkennedy,"Kennedy, B",Right,Brett Kennedy,6.5,4.93,18.0,94.0,79.0,86.0,0.836,4.5,3.5,9.5,0.5,0.96,0.297,0.391,0.094,0.32799999999999996,0.423,83.6,77.0,100.0,99.0,,,,79.0,95.0,84.0,77.0,86.0,73.0,92.0,81.0,83.0,0.14800000000000002,0.516,0.055,,0.281,0.86,-5.98,-1.89,,-1.37,92.9,91.9,83.8,,,0.188,,0.455,0.308,,,,,,,,
70,2023-08-11,717046,Strikeout,strikeout,True,592656,622780,Henry Ramos,Angel Perdomo,0,0,0,ae3cef7e-012e-41a1-811a-bb77e85a5abc,622780.0,angelperdomo,"Perdomo, A",Left,Angel Perdomo,3.72,2.75,29.0,99.0,98.0,102.0,0.706,13.66,3.41,6.52,0.93,0.73,0.28800000000000003,0.424,0.16899999999999998,0.28800000000000003,0.456,90.6,89.0,88.0,99.0,,,,99.0,102.0,101.0,,,,98.0,95.0,104.0,,0.617,0.314,,0.069,0.64,,1.61,,-2.15,94.0,,83.8,,0.111,0.232,,,0.4,,,,,,,,
71,2023-08-11,717046,Flyout,field_out,True,656413,622780,Stuart Fairchild,Angel Perdomo,0,0,0,0219a9a2-f4fa-491e-87cd-40f976a27060,622780.0,angelperdomo,"Perdomo, A",Left,Angel Perdomo,3.72,2.75,29.0,99.0,98.0,102.0,0.706,13.66,3.41,6.52,0.93,0.73,0.28800000000000003,0.424,0.16899999999999998,0.28800000000000003,0.456,90.6,89.0,88.0,99.0,,,,99.0,102.0,101.0,,,,98.0,95.0,104.0,,0.617,0.314,,0.069,0.64,,1.61,,-2.15,94.0,,83.8,,0.111,0.232,,,0.4,,,,,,,,
72,2023-08-11,717046,Pop Out,field_out,True,686759,622780,TJ Hopkins,Angel Perdomo,0,0,0,7fcfb7a6-c5a5-44e0-96a7-c7dc8300062c,622780.0,angelperdomo,"Perdomo, A",Left,Angel Perdomo,3.72,2.75,29.0,99.0,98.0,102.0,0.706,13.66,3.41,6.52,0.93,0.73,0.28800000000000003,0.424,0.16899999999999998,0.28800000000000003,0.456,90.6,89.0,88.0,99.0,,,,99.0,102.0,101.0,,,,98.0,95.0,104.0,,0.617,0.314,,0.069,0.64,,1.61,,-2.15,94.0,,83.8,,0.111,0.232,,,0.4,,,,,,,,
73,2023-08-11,717046,Groundout,field_out,True,457705,664028,Andrew McCutchen,Brett Kennedy,1,0,0,18995a7d-b8b9-470a-be40-15dc8ce27a8e,664028.0,brettkennedy,"Kennedy, B",Right,Brett Kennedy,6.5,4.93,18.0,94.0,79.0,86.0,0.836,4.5,3.5,9.5,0.5,0.96,0.297,0.391,0.094,0.32799999999999996,0.423,83.6,77.0,100.0,99.0,,,,79.0,95.0,84.0,77.0,86.0,73.0,92.0,81.0,83.0,0.14800000000000002,0.516,0.055,,0.281,0.86,-5.98,-1.89,,-1.37,92.9,91.9,83.8,,,0.188,,0.455,0.308,,,,,,,,
74,2023-08-11,717046,Groundout,field_out,True,656582,664028,Connor Joe,Brett Kennedy,1,1,0,276fc9e8-64ae-43d2-8673-9e752f2cd27c,664028.0,brettkennedy,"Kennedy, B",Right,Brett Kennedy,6.5,4.93,18.0,94.0,79.0,86.0,0.836,4.5,3.5,9.5,0.5,0.96,0.297,0.391,0.094,0.32799999999999996,0.423,83.6,77.0,100.0,99.0,,,,79.0,95.0,84.0,77.0,86.0,73.0,92.0,81.0,83.0,0.14800000000000002,0.516,0.055,,0.281,0.86,-5.98,-1.89,,-1.37,92.9,91.9,83.8,,,0.188,,0.455,0.308,,,,,,,,
75,2023-08-11,717046,Single,single,False,680779,664028,Henry Davis,Brett Kennedy,1,0,0,f9d04dbd-cb62-40c0-b488-bca701f605eb,664028.0,brettkennedy,"Kennedy, B",Right,Brett Kennedy,6.5,4.93,18.0,94.0,79.0,86.0,0.836,4.5,3.5,9.5,0.5,0.96,0.297,0.391,0.094,0.32799999999999996,0.423,83.6,77.0,100.0,99.0,,,,79.0,95.0,84.0,77.0,86.0,73.0,92.0,81.0,83.0,0.14800000000000002,0.516,0.055,,0.281,0.86,-5.98,-1.89,,-1.37,92.9,91.9,83.8,,,0.188,,0.455,0.308,,,,,,,,
76,2023-08-11,717046,Groundout,field_out,True,682848,664028,Endy Rodríguez,Brett Kennedy,0,0,0,c4c0045d-2756-4cc3-9d86-2c055c410a79,664028.0,brettkennedy,"Kennedy, B",Right,Brett Kennedy,6.5,4.93,18.0,94.0,79.0,86.0,0.836,4.5,3.5,9.5,0.5,0.96,0.297,0.391,0.094,0.32799999999999996,0.423,83.6,77.0,100.0,99.0,,,,79.0,95.0,84.0,77.0,86.0,73.0,92.0,81.0,83.0,0.14800000000000002,0.516,0.055,,0.281,0.86,-5.98,-1.89,,-1.37,92.9,91.9,83.8,,,0.188,,0.455,0.308,,,,,,,,
