,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CH_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,SI_ba,FC_ba,ST_ba
38,2023-07-22,717302,Strikeout,strikeout,True,666310,554430,Bo Naylor,Zack Wheeler,0,0,0,7b041181-3833-465d-8f04-b56e2cd8dad6,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.27899999999999997,0.38,0.214,0.313,0.42100000000000004,90.8,48.0,106.0,77.0,116.0,105.0,114.0,112.0,109.0,114.0,107.0,101.0,111.0,0.435,0.12300000000000001,0.115,0.004,1.69,0.36,-1.61,-6.22,95.8,84.4,81.4,0.199,,,0.264,105.0,105.0,107.0,96.0,102.0,102.0,0.18,0.14400000000000002,-0.63,1.62,90.9,95.2,0.252,0.27,0.198
39,2023-07-22,717302,Lineout,field_out,True,680757,554430,Steven Kwan,Zack Wheeler,0,0,0,dca4f6e8-b1ac-478e-b817-e7289d856d7f,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.27899999999999997,0.38,0.214,0.313,0.42100000000000004,90.8,48.0,106.0,77.0,116.0,105.0,114.0,112.0,109.0,114.0,107.0,101.0,111.0,0.435,0.12300000000000001,0.115,0.004,1.69,0.36,-1.61,-6.22,95.8,84.4,81.4,0.199,,,0.264,105.0,105.0,107.0,96.0,102.0,102.0,0.18,0.14400000000000002,-0.63,1.62,90.9,95.2,0.252,0.27,0.198
40,2023-07-22,717302,Single,single,False,642708,554430,Amed Rosario,Zack Wheeler,1,0,0,6eb4bd5f-6747-41bc-9c7e-75a5e4ae3019,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.27899999999999997,0.38,0.214,0.313,0.42100000000000004,90.8,48.0,106.0,77.0,116.0,105.0,114.0,112.0,109.0,114.0,107.0,101.0,111.0,0.435,0.12300000000000001,0.115,0.004,1.69,0.36,-1.61,-6.22,95.8,84.4,81.4,0.199,,,0.264,105.0,105.0,107.0,96.0,102.0,102.0,0.18,0.14400000000000002,-0.63,1.62,90.9,95.2,0.252,0.27,0.198
41,2023-07-22,717302,Single,single,False,608070,554430,José Ramírez,Zack Wheeler,0,0,1,ead254ad-4439-428f-b39a-d25693ffe64f,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.27899999999999997,0.38,0.214,0.313,0.42100000000000004,90.8,48.0,106.0,77.0,116.0,105.0,114.0,112.0,109.0,114.0,107.0,101.0,111.0,0.435,0.12300000000000001,0.115,0.004,1.69,0.36,-1.61,-6.22,95.8,84.4,81.4,0.199,,,0.264,105.0,105.0,107.0,96.0,102.0,102.0,0.18,0.14400000000000002,-0.63,1.62,90.9,95.2,0.252,0.27,0.198
42,2023-07-22,717302,Single,single,False,647304,554430,Josh Naylor,Zack Wheeler,1,0,1,4bb0b984-68c8-4cfb-9e73-2211670b5417,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.27899999999999997,0.38,0.214,0.313,0.42100000000000004,90.8,48.0,106.0,77.0,116.0,105.0,114.0,112.0,109.0,114.0,107.0,101.0,111.0,0.435,0.12300000000000001,0.115,0.004,1.69,0.36,-1.61,-6.22,95.8,84.4,81.4,0.199,,,0.264,105.0,105.0,107.0,96.0,102.0,102.0,0.18,0.14400000000000002,-0.63,1.62,90.9,95.2,0.252,0.27,0.198
43,2023-07-22,717302,Lineout,field_out,True,605137,554430,Josh Bell,Zack Wheeler,0,0,0,723cc68d-5357-4877-a1f0-9055e70a2273,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.27899999999999997,0.38,0.214,0.313,0.42100000000000004,90.8,48.0,106.0,77.0,116.0,105.0,114.0,112.0,109.0,114.0,107.0,101.0,111.0,0.435,0.12300000000000001,0.115,0.004,1.69,0.36,-1.61,-6.22,95.8,84.4,81.4,0.199,,,0.264,105.0,105.0,107.0,96.0,102.0,102.0,0.18,0.14400000000000002,-0.63,1.62,90.9,95.2,0.252,0.27,0.198
44,2023-07-22,717302,Strikeout,strikeout,True,547180,676440,Bryce Harper,Tanner Bibee,0,0,0,c1af3881-dbbb-44c3-96d1-82d443e63b46,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,110.0,106.0,115.0,0.47100000000000003,0.27,0.09300000000000001,0.166,0.6,1.35,-1.11,1.07,94.9,84.7,78.3,0.243,0.206,0.213,0.271,,,,,,,,,,,,,,,
45,2023-07-22,717302,Strikeout,strikeout,True,592663,676440,J.T. Realmuto,Tanner Bibee,0,0,0,240cb0ed-966a-475c-80f9-757348ce0d81,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,110.0,106.0,115.0,0.47100000000000003,0.27,0.09300000000000001,0.166,0.6,1.35,-1.11,1.07,94.9,84.7,78.3,0.243,0.206,0.213,0.271,,,,,,,,,,,,,,,
46,2023-07-22,717302,Flyout,field_out,True,681082,676440,Bryson Stott,Tanner Bibee,0,0,0,e6ac487a-318f-4c00-b077-179dc733b6b0,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,110.0,106.0,115.0,0.47100000000000003,0.27,0.09300000000000001,0.166,0.6,1.35,-1.11,1.07,94.9,84.7,78.3,0.243,0.206,0.213,0.271,,,,,,,,,,,,,,,
47,2023-07-22,717302,Flyout,field_out,True,665926,554430,Andrés Giménez,Zack Wheeler,0,0,0,39317523-f360-4853-b933-0ebcf310efa1,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.27899999999999997,0.38,0.214,0.313,0.42100000000000004,90.8,48.0,106.0,77.0,116.0,105.0,114.0,112.0,109.0,114.0,107.0,101.0,111.0,0.435,0.12300000000000001,0.115,0.004,1.69,0.36,-1.61,-6.22,95.8,84.4,81.4,0.199,,,0.264,105.0,105.0,107.0,96.0,102.0,102.0,0.18,0.14400000000000002,-0.63,1.62,90.9,95.2,0.252,0.27,0.198
48,2023-07-22,717302,Pop Out,field_out,True,686823,554430,Will Brennan,Zack Wheeler,0,0,0,a615e87a-377f-42b9-8dc4-1e57db26463f,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.27899999999999997,0.38,0.214,0.313,0.42100000000000004,90.8,48.0,106.0,77.0,116.0,105.0,114.0,112.0,109.0,114.0,107.0,101.0,111.0,0.435,0.12300000000000001,0.115,0.004,1.69,0.36,-1.61,-6.22,95.8,84.4,81.4,0.199,,,0.264,105.0,105.0,107.0,96.0,102.0,102.0,0.18,0.14400000000000002,-0.63,1.62,90.9,95.2,0.252,0.27,0.198
49,2023-07-22,717302,Walk,walk,False,664702,554430,Myles Straw,Zack Wheeler,1,0,0,f4c1a64a-b47c-4cd6-b92d-5494cc85fc36,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.27899999999999997,0.38,0.214,0.313,0.42100000000000004,90.8,48.0,106.0,77.0,116.0,105.0,114.0,112.0,109.0,114.0,107.0,101.0,111.0,0.435,0.12300000000000001,0.115,0.004,1.69,0.36,-1.61,-6.22,95.8,84.4,81.4,0.199,,,0.264,105.0,105.0,107.0,96.0,102.0,102.0,0.18,0.14400000000000002,-0.63,1.62,90.9,95.2,0.252,0.27,0.198
50,2023-07-22,717302,Caught Stealing 2B,caught_stealing_2b,True,666310,554430,Bo Naylor,Zack Wheeler,1,0,0,f0ecb5b1-1e0d-4b96-a9ac-94ae28c9ed9e,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.27899999999999997,0.38,0.214,0.313,0.42100000000000004,90.8,48.0,106.0,77.0,116.0,105.0,114.0,112.0,109.0,114.0,107.0,101.0,111.0,0.435,0.12300000000000001,0.115,0.004,1.69,0.36,-1.61,-6.22,95.8,84.4,81.4,0.199,,,0.264,105.0,105.0,107.0,96.0,102.0,102.0,0.18,0.14400000000000002,-0.63,1.62,90.9,95.2,0.252,0.27,0.198
51,2023-07-22,717302,Pop Out,field_out,True,664761,660853,Alec Bohm,Enyel De Los Santos,0,0,0,4a3c4eb5-2890-4796-8728-9ebb1b980f78,660853.0,enyeldelossantos,"De Los Santos, E",Right,Enyel De Los Santos,3.29,4.18,65.2,99.0,94.0,96.0,0.7440000000000001,8.5,3.43,6.85,0.55,1.01,0.23399999999999999,0.42100000000000004,0.094,0.327,0.44,87.8,78.0,95.0,90.0,,,,86.0,102.0,95.0,113.0,94.0,100.0,0.604,0.304,0.001,0.09,0.86,1.73,-3.64,-2.43,95.6,84.1,79.9,0.25,0.125,0.25,,,,,,,,,,,,,,,,
52,2023-07-22,717302,Strikeout,strikeout,True,669016,660853,Brandon Marsh,Enyel De Los Santos,0,0,0,314b9792-6aa2-4c2b-aa73-ce00b87bc514,660853.0,enyeldelossantos,"De Los Santos, E",Right,Enyel De Los Santos,3.29,4.18,65.2,99.0,94.0,96.0,0.7440000000000001,8.5,3.43,6.85,0.55,1.01,0.23399999999999999,0.42100000000000004,0.094,0.327,0.44,87.8,78.0,95.0,90.0,,,,86.0,102.0,95.0,113.0,94.0,100.0,0.604,0.304,0.001,0.09,0.86,1.73,-3.64,-2.43,95.6,84.1,79.9,0.25,0.125,0.25,,,,,,,,,,,,,,,,
53,2023-07-22,717302,Flyout,field_out,True,595909,660853,Jake Cave,Enyel De Los Santos,0,0,0,accc71cc-a9bd-4345-8cfc-c96388f3609d,660853.0,enyeldelossantos,"De Los Santos, E",Right,Enyel De Los Santos,3.29,4.18,65.2,99.0,94.0,96.0,0.7440000000000001,8.5,3.43,6.85,0.55,1.01,0.23399999999999999,0.42100000000000004,0.094,0.327,0.44,87.8,78.0,95.0,90.0,,,,86.0,102.0,95.0,113.0,94.0,100.0,0.604,0.304,0.001,0.09,0.86,1.73,-3.64,-2.43,95.6,84.1,79.9,0.25,0.125,0.25,,,,,,,,,,,,,,,,
54,2023-07-22,717302,Groundout,field_out,True,666310,621381,Bo Naylor,Matt Strahm,0,0,0,5e3d005e-e7b5-4821-a6c3-412b6d357007,621381.0,mattstrahm,Strahm,Left,Matt Strahm,3.29,3.16,87.2,104.0,104.0,104.0,0.7390000000000001,11.09,2.16,6.98,1.13,0.7,0.242,0.397,0.155,0.35600000000000004,0.47600000000000003,86.5,114.0,99.0,105.0,,,,101.0,105.0,104.0,118.0,98.0,106.0,0.452,0.256,,0.004,1.08,2.22,,-9.98,93.4,83.1,,0.186,0.133,,,95.0,111.0,106.0,96.0,97.0,89.0,0.187,0.10099999999999999,-0.5,0.27,87.6,93.2,0.344,0.296,
55,2023-07-22,717302,Flyout,field_out,True,680757,621381,Steven Kwan,Matt Strahm,1,0,0,14067e1f-3125-4070-a5ad-bcd05c20cbc8,621381.0,mattstrahm,Strahm,Left,Matt Strahm,3.29,3.16,87.2,104.0,104.0,104.0,0.7390000000000001,11.09,2.16,6.98,1.13,0.7,0.242,0.397,0.155,0.35600000000000004,0.47600000000000003,86.5,114.0,99.0,105.0,,,,101.0,105.0,104.0,118.0,98.0,106.0,0.452,0.256,,0.004,1.08,2.22,,-9.98,93.4,83.1,,0.186,0.133,,,95.0,111.0,106.0,96.0,97.0,89.0,0.187,0.10099999999999999,-0.5,0.27,87.6,93.2,0.344,0.296,
56,2023-07-22,717302,Flyout,field_out,True,642708,621381,Amed Rosario,Matt Strahm,0,0,0,0413252b-2fd0-486d-a539-33b4d4c13c8b,621381.0,mattstrahm,Strahm,Left,Matt Strahm,3.29,3.16,87.2,104.0,104.0,104.0,0.7390000000000001,11.09,2.16,6.98,1.13,0.7,0.242,0.397,0.155,0.35600000000000004,0.47600000000000003,86.5,114.0,99.0,105.0,,,,101.0,105.0,104.0,118.0,98.0,106.0,0.452,0.256,,0.004,1.08,2.22,,-9.98,93.4,83.1,,0.186,0.133,,,95.0,111.0,106.0,96.0,97.0,89.0,0.187,0.10099999999999999,-0.5,0.27,87.6,93.2,0.344,0.296,
57,2023-07-22,717302,Strikeout,strikeout,True,656941,661403,Kyle Schwarber,Emmanuel Clase,0,0,0,cb97e1c8-53d5-4a55-8110-b9fb73d5a46c,661403.0,emmanuelclase,"Clase, E",Right,Emmanuel Clase,3.22,3.04,72.2,104.0,154.0,117.0,0.747,7.93,1.98,8.42,0.5,2.18,0.33,0.294,0.163,0.303,0.47600000000000003,,,,,,,,132.0,110.0,120.0,160.0,106.0,126.0,0.004,0.32,,,4.05,1.55,,,98.5,91.1,,,0.19,,,,,,151.0,103.0,113.0,,0.6759999999999999,0.76,,99.1,,,0.267,
58,2023-07-22,717302,Groundout,field_out,True,607208,661403,Trea Turner,Emmanuel Clase,0,0,0,ad7e6b67-365b-49c9-ba6f-2844770249b2,661403.0,emmanuelclase,"Clase, E",Right,Emmanuel Clase,3.22,3.04,72.2,104.0,154.0,117.0,0.747,7.93,1.98,8.42,0.5,2.18,0.33,0.294,0.163,0.303,0.47600000000000003,,,,,,,,132.0,110.0,120.0,160.0,106.0,126.0,0.004,0.32,,,4.05,1.55,,,98.5,91.1,,,0.19,,,,,,151.0,103.0,113.0,,0.6759999999999999,0.76,,99.1,,,0.267,
59,2023-07-22,717302,Groundout,field_out,True,592206,661403,Nick Castellanos,Emmanuel Clase,0,0,0,17004ab1-81d5-466f-85e8-227eec99ad8a,661403.0,emmanuelclase,"Clase, E",Right,Emmanuel Clase,3.22,3.04,72.2,104.0,154.0,117.0,0.747,7.93,1.98,8.42,0.5,2.18,0.33,0.294,0.163,0.303,0.47600000000000003,,,,,,,,132.0,110.0,120.0,160.0,106.0,126.0,0.004,0.32,,,4.05,1.55,,,98.5,91.1,,,0.19,,,,,,151.0,103.0,113.0,,0.6759999999999999,0.76,,99.1,,,0.267,
