,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vSI,vSL,vKC,SI_ba,CU_ba,SL_ba,FF_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FS_ba,ST_ba,SV_ba
36,2023-08-02,717158,Flyout,field_out,True,665742,607536,Juan Soto,Kyle Freeland,0,0,0,61194ea7-c5c9-4a97-a1b0-afc492a8d762,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,68.0,105.0,90.0,67.0,103.0,88.0,65.0,99.0,96.0,96.0,105.0,105.0,0.28300000000000003,0.184,0.23600000000000002,0.17600000000000002,0.122,1.13,-0.86,-0.2,-1.91,-3.3,88.8,88.7,84.1,80.6,0.349,0.261,0.246,0.239,0.435,,,,,,,,,,,,,,,,
37,2023-08-02,717158,Strikeout,strikeout,True,592518,607536,Manny Machado,Kyle Freeland,0,0,0,67f822a2-2982-4316-ad2c-eb0252a540ef,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,68.0,105.0,90.0,67.0,103.0,88.0,65.0,99.0,96.0,96.0,105.0,105.0,0.28300000000000003,0.184,0.23600000000000002,0.17600000000000002,0.122,1.13,-0.86,-0.2,-1.91,-3.3,88.8,88.7,84.1,80.6,0.349,0.261,0.246,0.239,0.435,,,,,,,,,,,,,,,,
38,2023-08-02,717158,Double,double,False,686668,678061,Brenton Doyle,Ray Kerr,0,0,0,28e4d4bf-009c-4735-b587-7bb093ce5b46,678061.0,raykerr,Kerr,Left,Ray Kerr,4.33,4.67,27.0,97.0,83.0,92.0,0.6829999999999999,11.67,3.0,8.33,1.67,1.13,0.275,0.348,0.217,0.377,0.40299999999999997,91.0,60.0,94.0,80.0,92.0,100.0,92.0,,,,,,,,,,,0.511,,,0.055999999999999994,-1.65,,,,0.95,96.0,,,,,0.143,,0.339,,76.0,94.0,93.0,,,,,0.433,,1.47,,82.5,,0.0,,
39,2023-08-02,717158,Strikeout,strikeout,True,642851,678061,Austin Wynns,Ray Kerr,0,0,0,c3126c4c-d44a-4e76-9380-17013e9d3621,678061.0,raykerr,Kerr,Left,Ray Kerr,4.33,4.67,27.0,97.0,83.0,92.0,0.6829999999999999,11.67,3.0,8.33,1.67,1.13,0.275,0.348,0.217,0.377,0.40299999999999997,91.0,60.0,94.0,80.0,92.0,100.0,92.0,,,,,,,,,,,0.511,,,0.055999999999999994,-1.65,,,,0.95,96.0,,,,,0.143,,0.339,,76.0,94.0,93.0,,,,,0.433,,1.47,,82.5,,0.0,,
40,2023-08-02,717158,Strikeout,strikeout,True,595777,678061,Jurickson Profar,Ray Kerr,0,0,0,0ebe2cd3-e33a-4d08-804d-5c9d58139a88,678061.0,raykerr,Kerr,Left,Ray Kerr,4.33,4.67,27.0,97.0,83.0,92.0,0.6829999999999999,11.67,3.0,8.33,1.67,1.13,0.275,0.348,0.217,0.377,0.40299999999999997,91.0,60.0,94.0,80.0,92.0,100.0,92.0,,,,,,,,,,,0.511,,,0.055999999999999994,-1.65,,,,0.95,96.0,,,,,0.143,,0.339,,76.0,94.0,93.0,,,,,0.433,,1.47,,82.5,,0.0,,
41,2023-08-02,717158,Strikeout,strikeout,True,678662,678061,Ezequiel Tovar,Ray Kerr,0,0,0,92a83cbd-eeb5-41b9-908a-8506783e07d8,678061.0,raykerr,Kerr,Left,Ray Kerr,4.33,4.67,27.0,97.0,83.0,92.0,0.6829999999999999,11.67,3.0,8.33,1.67,1.13,0.275,0.348,0.217,0.377,0.40299999999999997,91.0,60.0,94.0,80.0,92.0,100.0,92.0,,,,,,,,,,,0.511,,,0.055999999999999994,-1.65,,,,0.95,96.0,,,,,0.143,,0.339,,76.0,94.0,93.0,,,,,0.433,,1.47,,82.5,,0.0,,
42,2023-08-02,717158,Strikeout,strikeout,True,593428,607536,Xander Bogaerts,Kyle Freeland,0,0,0,1426c63b-5d9e-4a18-9df6-7dd8878b5b6c,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,68.0,105.0,90.0,67.0,103.0,88.0,65.0,99.0,96.0,96.0,105.0,105.0,0.28300000000000003,0.184,0.23600000000000002,0.17600000000000002,0.122,1.13,-0.86,-0.2,-1.91,-3.3,88.8,88.7,84.1,80.6,0.349,0.261,0.246,0.239,0.435,,,,,,,,,,,,,,,,
43,2023-08-02,717158,Flyout,field_out,True,630105,607536,Jake Cronenworth,Kyle Freeland,1,0,0,48f5b802-be50-4606-923f-07ce92163635,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,68.0,105.0,90.0,67.0,103.0,88.0,65.0,99.0,96.0,96.0,105.0,105.0,0.28300000000000003,0.184,0.23600000000000002,0.17600000000000002,0.122,1.13,-0.86,-0.2,-1.91,-3.3,88.8,88.7,84.1,80.6,0.349,0.261,0.246,0.239,0.435,,,,,,,,,,,,,,,,
44,2023-08-02,717158,Home Run,home_run,False,596142,607536,Gary Sánchez,Kyle Freeland,0,0,0,8785df2e-9a35-4c89-90ca-0eba53eb33e8,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,68.0,105.0,90.0,67.0,103.0,88.0,65.0,99.0,96.0,96.0,105.0,105.0,0.28300000000000003,0.184,0.23600000000000002,0.17600000000000002,0.122,1.13,-0.86,-0.2,-1.91,-3.3,88.8,88.7,84.1,80.6,0.349,0.261,0.246,0.239,0.435,,,,,,,,,,,,,,,,
45,2023-08-02,717158,Groundout,field_out,True,676946,607536,Matthew Batten,Kyle Freeland,1,0,0,536db6c9-06e2-417b-b0fd-f6fc04a85465,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,68.0,105.0,90.0,67.0,103.0,88.0,65.0,99.0,96.0,96.0,105.0,105.0,0.28300000000000003,0.184,0.23600000000000002,0.17600000000000002,0.122,1.13,-0.86,-0.2,-1.91,-3.3,88.8,88.7,84.1,80.6,0.349,0.261,0.246,0.239,0.435,,,,,,,,,,,,,,,,
46,2023-08-02,717158,Strikeout,strikeout,True,641857,678061,Ryan McMahon,Ray Kerr,0,0,0,7e149472-22d2-4bc1-9ddc-d8884f4a9d2f,678061.0,raykerr,Kerr,Left,Ray Kerr,4.33,4.67,27.0,97.0,83.0,92.0,0.6829999999999999,11.67,3.0,8.33,1.67,1.13,0.275,0.348,0.217,0.377,0.40299999999999997,91.0,60.0,94.0,80.0,92.0,100.0,92.0,,,,,,,,,,,0.511,,,0.055999999999999994,-1.65,,,,0.95,96.0,,,,,0.143,,0.339,,76.0,94.0,93.0,,,,,0.433,,1.47,,82.5,,0.0,,
47,2023-08-02,717158,Strikeout,strikeout,True,663898,605130,Brendan Rodgers,Scott Barlow,0,0,0,acabdb42-c9c0-4c0b-981c-2270f88b93a5,605130.0,scottbarlow,"Barlow, S",Right,Scott Barlow,4.37,3.77,68.0,98.0,114.0,101.0,0.7020000000000001,10.46,4.5,8.07,0.53,1.33,0.221,0.45899999999999996,0.182,0.271,0.37799999999999995,,,,,91.0,97.0,92.0,95.0,95.0,90.0,112.0,96.0,103.0,,,,0.08199999999999999,0.21100000000000002,0.371,,,-0.97,-1.3,1.75,,,93.0,93.2,83.0,,0.345,0.195,0.191,0.346,,134.0,102.0,107.0,,,,,0.336,,0.22,,78.6,,,,
48,2023-08-02,717158,Single,single,False,666134,605130,Nolan Jones,Scott Barlow,0,0,0,a6b21d6b-7495-4423-ada5-6a87ce54d65e,605130.0,scottbarlow,"Barlow, S",Right,Scott Barlow,4.37,3.77,68.0,98.0,114.0,101.0,0.7020000000000001,10.46,4.5,8.07,0.53,1.33,0.221,0.45899999999999996,0.182,0.271,0.37799999999999995,,,,,91.0,97.0,92.0,95.0,95.0,90.0,112.0,96.0,103.0,,,,0.08199999999999999,0.21100000000000002,0.371,,,-0.97,-1.3,1.75,,,93.0,93.2,83.0,,0.345,0.195,0.191,0.346,,134.0,102.0,107.0,,,,,0.336,,0.22,,78.6,,,,
49,2023-08-02,717158,Strikeout,strikeout,True,660707,605130,Elehuris Montero,Scott Barlow,0,0,0,8e3b448d-8659-43a0-b2e7-08f8a5e562f1,605130.0,scottbarlow,"Barlow, S",Right,Scott Barlow,4.37,3.77,68.0,98.0,114.0,101.0,0.7020000000000001,10.46,4.5,8.07,0.53,1.33,0.221,0.45899999999999996,0.182,0.271,0.37799999999999995,,,,,91.0,97.0,92.0,95.0,95.0,90.0,112.0,96.0,103.0,,,,0.08199999999999999,0.21100000000000002,0.371,,,-0.97,-1.3,1.75,,,93.0,93.2,83.0,,0.345,0.195,0.191,0.346,,134.0,102.0,107.0,,,,,0.336,,0.22,,78.6,,,,
50,2023-08-02,717158,Strikeout,strikeout,True,663757,608718,Trent Grisham,Brent Suter,0,0,0,ff520e09-686c-4337-8752-9888131af40c,608718.0,brentsuter,Suter,Left,Brent Suter,3.38,3.23,69.1,95.0,75.0,92.0,0.7879999999999999,7.14,3.25,8.44,0.39,1.4,0.278,0.325,0.23,0.215,0.409,76.2,45.0,91.0,85.0,100.0,97.0,99.0,68.0,97.0,91.0,99.0,93.0,96.0,,,,0.304,0.306,0.10800000000000001,,0.28300000000000003,1.16,-0.95,-0.99,,1.82,86.0,88.1,76.7,,0.342,,0.143,0.259,0.171,,,,,,,,,,,,,,,,
51,2023-08-02,717158,Groundout,field_out,True,673490,608718,Ha-Seong Kim,Brent Suter,1,0,0,883794e9-2b7d-41a0-ad93-9dac3145a809,608718.0,brentsuter,Suter,Left,Brent Suter,3.38,3.23,69.1,95.0,75.0,92.0,0.7879999999999999,7.14,3.25,8.44,0.39,1.4,0.278,0.325,0.23,0.215,0.409,76.2,45.0,91.0,85.0,100.0,97.0,99.0,68.0,97.0,91.0,99.0,93.0,96.0,,,,0.304,0.306,0.10800000000000001,,0.28300000000000003,1.16,-0.95,-0.99,,1.82,86.0,88.1,76.7,,0.342,,0.143,0.259,0.171,,,,,,,,,,,,,,,,
52,2023-08-02,717158,Walk,walk,False,665487,608718,Fernando Tatis Jr.,Brent Suter,1,0,0,26d0fb75-3c4d-4ec6-b6e5-4ed148bf67e3,608718.0,brentsuter,Suter,Left,Brent Suter,3.38,3.23,69.1,95.0,75.0,92.0,0.7879999999999999,7.14,3.25,8.44,0.39,1.4,0.278,0.325,0.23,0.215,0.409,76.2,45.0,91.0,85.0,100.0,97.0,99.0,68.0,97.0,91.0,99.0,93.0,96.0,,,,0.304,0.306,0.10800000000000001,,0.28300000000000003,1.16,-0.95,-0.99,,1.82,86.0,88.1,76.7,,0.342,,0.143,0.259,0.171,,,,,,,,,,,,,,,,
53,2023-08-02,717158,Single,single,True,665742,608718,Juan Soto,Brent Suter,1,0,1,1e9f6eaa-f5c4-4693-881b-3b00b1254ede,608718.0,brentsuter,Suter,Left,Brent Suter,3.38,3.23,69.1,95.0,75.0,92.0,0.7879999999999999,7.14,3.25,8.44,0.39,1.4,0.278,0.325,0.23,0.215,0.409,76.2,45.0,91.0,85.0,100.0,97.0,99.0,68.0,97.0,91.0,99.0,93.0,96.0,,,,0.304,0.306,0.10800000000000001,,0.28300000000000003,1.16,-0.95,-0.99,,1.82,86.0,88.1,76.7,,0.342,,0.143,0.259,0.171,,,,,,,,,,,,,,,,
54,2023-08-02,717158,Strikeout,strikeout,True,669911,605130,Michael Toglia,Scott Barlow,0,0,0,b501728d-1e2e-45bb-800f-383a488e3caf,605130.0,scottbarlow,"Barlow, S",Right,Scott Barlow,4.37,3.77,68.0,98.0,114.0,101.0,0.7020000000000001,10.46,4.5,8.07,0.53,1.33,0.221,0.45899999999999996,0.182,0.271,0.37799999999999995,,,,,91.0,97.0,92.0,95.0,95.0,90.0,112.0,96.0,103.0,,,,0.08199999999999999,0.21100000000000002,0.371,,,-0.97,-1.3,1.75,,,93.0,93.2,83.0,,0.345,0.195,0.191,0.346,,134.0,102.0,107.0,,,,,0.336,,0.22,,78.6,,,,
55,2023-08-02,717158,Groundout,field_out,True,686668,605130,Brenton Doyle,Scott Barlow,0,0,0,5c9376cb-8ad1-4c2a-99ca-28d84fb69727,605130.0,scottbarlow,"Barlow, S",Right,Scott Barlow,4.37,3.77,68.0,98.0,114.0,101.0,0.7020000000000001,10.46,4.5,8.07,0.53,1.33,0.221,0.45899999999999996,0.182,0.271,0.37799999999999995,,,,,91.0,97.0,92.0,95.0,95.0,90.0,112.0,96.0,103.0,,,,0.08199999999999999,0.21100000000000002,0.371,,,-0.97,-1.3,1.75,,,93.0,93.2,83.0,,0.345,0.195,0.191,0.346,,134.0,102.0,107.0,,,,,0.336,,0.22,,78.6,,,,
56,2023-08-02,717158,Lineout,field_out,True,642851,605130,Austin Wynns,Scott Barlow,0,0,0,6e752ab8-b69d-4a33-a225-11475a027d70,605130.0,scottbarlow,"Barlow, S",Right,Scott Barlow,4.37,3.77,68.0,98.0,114.0,101.0,0.7020000000000001,10.46,4.5,8.07,0.53,1.33,0.221,0.45899999999999996,0.182,0.271,0.37799999999999995,,,,,91.0,97.0,92.0,95.0,95.0,90.0,112.0,96.0,103.0,,,,0.08199999999999999,0.21100000000000002,0.371,,,-0.97,-1.3,1.75,,,93.0,93.2,83.0,,0.345,0.195,0.191,0.346,,134.0,102.0,107.0,,,,,0.336,,0.22,,78.6,,,,
57,2023-08-02,717158,Groundout,field_out,True,592518,571863,Manny Machado,Matt Koch,0,0,0,eb045d76-4994-4100-ba3d-5f3632313be6,571863.0,mattkoch,Koch,Right,Matt Koch,5.12,4.55,38.2,99.0,86.0,94.0,0.7909999999999999,6.28,2.09,9.54,1.63,1.53,0.20800000000000002,0.392,0.136,0.408,0.467,89.4,,,,83.0,100.0,91.0,,,,111.0,89.0,100.0,,,,,0.44,0.085,,0.003,1.85,,1.82,,0.73,93.8,,82.4,,,,0.2,0.241,,,,,85.0,99.0,95.0,0.47100000000000003,,-2.03,,89.6,,0.305,,,
58,2023-08-02,717158,Groundout,field_out,True,593428,571863,Xander Bogaerts,Matt Koch,0,0,0,bf340b16-2c04-484e-a934-c56952556183,571863.0,mattkoch,Koch,Right,Matt Koch,5.12,4.55,38.2,99.0,86.0,94.0,0.7909999999999999,6.28,2.09,9.54,1.63,1.53,0.20800000000000002,0.392,0.136,0.408,0.467,89.4,,,,83.0,100.0,91.0,,,,111.0,89.0,100.0,,,,,0.44,0.085,,0.003,1.85,,1.82,,0.73,93.8,,82.4,,,,0.2,0.241,,,,,85.0,99.0,95.0,0.47100000000000003,,-2.03,,89.6,,0.305,,,
59,2023-08-02,717158,Lineout,field_out,True,630105,571863,Jake Cronenworth,Matt Koch,0,0,0,5f4ccfc6-2677-4306-b108-918ba1eab348,571863.0,mattkoch,Koch,Right,Matt Koch,5.12,4.55,38.2,99.0,86.0,94.0,0.7909999999999999,6.28,2.09,9.54,1.63,1.53,0.20800000000000002,0.392,0.136,0.408,0.467,89.4,,,,83.0,100.0,91.0,,,,111.0,89.0,100.0,,,,,0.44,0.085,,0.003,1.85,,1.82,,0.73,93.8,,82.4,,,,0.2,0.241,,,,,85.0,99.0,95.0,0.47100000000000003,,-2.03,,89.6,,0.305,,,
60,2023-08-02,717158,Flyout,field_out,True,595777,676680,Jurickson Profar,Tom Cosgrove,0,0,0,39d6838a-9bf2-42fa-a54d-59d28e0f9647,676680.0,tomcosgrove,Cosgrove,Left,Tom Cosgrove,1.75,2.67,51.1,94.0,95.0,98.0,0.77,7.71,3.33,5.44,0.53,0.9,0.21899999999999997,0.423,0.27699999999999997,0.226,0.47,85.0,66.0,49.0,54.0,94.0,102.0,94.0,87.0,92.0,89.0,98.0,92.0,104.0,,,,0.231,0.244,0.522,,0.004,2.15,2.27,1.06,,-4.28,92.0,91.0,76.2,,0.22,,,0.175,,,,,,,,,,,,,,,,0.153,
61,2023-08-02,717158,Strikeout,strikeout,True,678662,676680,Ezequiel Tovar,Tom Cosgrove,0,0,0,f0e1fac3-e211-4cc8-af10-3c3a49de645e,676680.0,tomcosgrove,Cosgrove,Left,Tom Cosgrove,1.75,2.67,51.1,94.0,95.0,98.0,0.77,7.71,3.33,5.44,0.53,0.9,0.21899999999999997,0.423,0.27699999999999997,0.226,0.47,85.0,66.0,49.0,54.0,94.0,102.0,94.0,87.0,92.0,89.0,98.0,92.0,104.0,,,,0.231,0.244,0.522,,0.004,2.15,2.27,1.06,,-4.28,92.0,91.0,76.2,,0.22,,,0.175,,,,,,,,,,,,,,,,0.153,
62,2023-08-02,717158,Single,single,False,641857,676680,Ryan McMahon,Tom Cosgrove,1,0,0,a2cf45ed-2638-4ab4-99cb-68c000b7b437,676680.0,tomcosgrove,Cosgrove,Left,Tom Cosgrove,1.75,2.67,51.1,94.0,95.0,98.0,0.77,7.71,3.33,5.44,0.53,0.9,0.21899999999999997,0.423,0.27699999999999997,0.226,0.47,85.0,66.0,49.0,54.0,94.0,102.0,94.0,87.0,92.0,89.0,98.0,92.0,104.0,,,,0.231,0.244,0.522,,0.004,2.15,2.27,1.06,,-4.28,92.0,91.0,76.2,,0.22,,,0.175,,,,,,,,,,,,,,,,0.153,
63,2023-08-02,717158,Strikeout,strikeout,True,663898,676680,Brendan Rodgers,Tom Cosgrove,0,0,0,d32dc53b-b089-49c2-a6c4-be5c45c66064,676680.0,tomcosgrove,Cosgrove,Left,Tom Cosgrove,1.75,2.67,51.1,94.0,95.0,98.0,0.77,7.71,3.33,5.44,0.53,0.9,0.21899999999999997,0.423,0.27699999999999997,0.226,0.47,85.0,66.0,49.0,54.0,94.0,102.0,94.0,87.0,92.0,89.0,98.0,92.0,104.0,,,,0.231,0.244,0.522,,0.004,2.15,2.27,1.06,,-4.28,92.0,91.0,76.2,,0.22,,,0.175,,,,,,,,,,,,,,,,0.153,
64,2023-08-02,717158,Home Run,home_run,False,596142,453268,Gary Sánchez,Daniel Bard,0,0,0,c6c8802b-4f90-4c73-92ef-b3c57efd9049,453268.0,danielbard,"Bard, D",Right,Daniel Bard,4.56,6.12,49.1,88.0,93.0,88.0,0.8079999999999999,8.57,8.94,6.39,0.91,0.81,0.22699999999999998,0.36700000000000005,0.195,0.313,0.424,88.4,98.0,52.0,55.0,63.0,69.0,59.0,78.0,90.0,79.0,112.0,91.0,101.0,,,,0.374,0.13699999999999998,0.45299999999999996,,0.002,-3.18,1.29,-0.85,,-5.66,94.4,95.0,87.2,,0.188,,0.224,0.214,,116.0,64.0,82.0,,,,,0.033,,-5.82,,81.8,,,,0.143
65,2023-08-02,717158,Strikeout,strikeout,True,676946,453268,Matthew Batten,Daniel Bard,0,0,0,bd3e24c6-8899-41fd-8636-516ab7b39648,453268.0,danielbard,"Bard, D",Right,Daniel Bard,4.56,6.12,49.1,88.0,93.0,88.0,0.8079999999999999,8.57,8.94,6.39,0.91,0.81,0.22699999999999998,0.36700000000000005,0.195,0.313,0.424,88.4,98.0,52.0,55.0,63.0,69.0,59.0,78.0,90.0,79.0,112.0,91.0,101.0,,,,0.374,0.13699999999999998,0.45299999999999996,,0.002,-3.18,1.29,-0.85,,-5.66,94.4,95.0,87.2,,0.188,,0.224,0.214,,116.0,64.0,82.0,,,,,0.033,,-5.82,,81.8,,,,0.143
66,2023-08-02,717158,Double,double,False,663757,453268,Trent Grisham,Daniel Bard,0,0,0,c3e4d94f-2744-4f29-b758-7b7d2f137fe6,453268.0,danielbard,"Bard, D",Right,Daniel Bard,4.56,6.12,49.1,88.0,93.0,88.0,0.8079999999999999,8.57,8.94,6.39,0.91,0.81,0.22699999999999998,0.36700000000000005,0.195,0.313,0.424,88.4,98.0,52.0,55.0,63.0,69.0,59.0,78.0,90.0,79.0,112.0,91.0,101.0,,,,0.374,0.13699999999999998,0.45299999999999996,,0.002,-3.18,1.29,-0.85,,-5.66,94.4,95.0,87.2,,0.188,,0.224,0.214,,116.0,64.0,82.0,,,,,0.033,,-5.82,,81.8,,,,0.143
67,2023-08-02,717158,Walk,walk,False,673490,453268,Ha-Seong Kim,Daniel Bard,1,0,0,43b53e7b-c94d-4fe5-bd0f-1e93ae8cf9e1,453268.0,danielbard,"Bard, D",Right,Daniel Bard,4.56,6.12,49.1,88.0,93.0,88.0,0.8079999999999999,8.57,8.94,6.39,0.91,0.81,0.22699999999999998,0.36700000000000005,0.195,0.313,0.424,88.4,98.0,52.0,55.0,63.0,69.0,59.0,78.0,90.0,79.0,112.0,91.0,101.0,,,,0.374,0.13699999999999998,0.45299999999999996,,0.002,-3.18,1.29,-0.85,,-5.66,94.4,95.0,87.2,,0.188,,0.224,0.214,,116.0,64.0,82.0,,,,,0.033,,-5.82,,81.8,,,,0.143
68,2023-08-02,717158,Home Run,home_run,False,665487,453268,Fernando Tatis Jr.,Daniel Bard,0,0,1,89b4a95c-9213-4ffd-aa7e-2d0bbb5f2471,453268.0,danielbard,"Bard, D",Right,Daniel Bard,4.56,6.12,49.1,88.0,93.0,88.0,0.8079999999999999,8.57,8.94,6.39,0.91,0.81,0.22699999999999998,0.36700000000000005,0.195,0.313,0.424,88.4,98.0,52.0,55.0,63.0,69.0,59.0,78.0,90.0,79.0,112.0,91.0,101.0,,,,0.374,0.13699999999999998,0.45299999999999996,,0.002,-3.18,1.29,-0.85,,-5.66,94.4,95.0,87.2,,0.188,,0.224,0.214,,116.0,64.0,82.0,,,,,0.033,,-5.82,,81.8,,,,0.143
69,2023-08-02,717158,Groundout,field_out,True,665742,657756,Juan Soto,Connor Seabold,1,0,0,f3f2ec67-823c-4fca-8782-37e51649b8e7,657756.0,connorseabold,Seabold,Right,Connor Seabold,7.52,5.13,87.1,102.0,80.0,95.0,0.8,6.9,2.89,11.95,1.96,0.72,0.297,0.366,0.157,0.395,0.46,80.6,72.0,88.0,86.0,74.0,104.0,93.0,,,,93.0,104.0,102.0,,,,,0.544,0.305,,0.133,-1.53,,-2.41,,0.41,92.6,,85.3,,,0.5,0.313,0.338,0.204,100.0,101.0,103.0,,,,,0.018000000000000002,,-8.0,,78.7,,,,
70,2023-08-02,717158,Walk,walk,False,592518,657756,Manny Machado,Connor Seabold,1,0,0,d3facc0d-5f3f-4c39-8c44-0d10fad2a865,657756.0,connorseabold,Seabold,Right,Connor Seabold,7.52,5.13,87.1,102.0,80.0,95.0,0.8,6.9,2.89,11.95,1.96,0.72,0.297,0.366,0.157,0.395,0.46,80.6,72.0,88.0,86.0,74.0,104.0,93.0,,,,93.0,104.0,102.0,,,,,0.544,0.305,,0.133,-1.53,,-2.41,,0.41,92.6,,85.3,,,0.5,0.313,0.338,0.204,100.0,101.0,103.0,,,,,0.018000000000000002,,-8.0,,78.7,,,,
71,2023-08-02,717158,Single,single,False,593428,657756,Xander Bogaerts,Connor Seabold,1,0,1,cfe9c4c9-2f15-4148-9e22-deb426aa128f,657756.0,connorseabold,Seabold,Right,Connor Seabold,7.52,5.13,87.1,102.0,80.0,95.0,0.8,6.9,2.89,11.95,1.96,0.72,0.297,0.366,0.157,0.395,0.46,80.6,72.0,88.0,86.0,74.0,104.0,93.0,,,,93.0,104.0,102.0,,,,,0.544,0.305,,0.133,-1.53,,-2.41,,0.41,92.6,,85.3,,,0.5,0.313,0.338,0.204,100.0,101.0,103.0,,,,,0.018000000000000002,,-8.0,,78.7,,,,
72,2023-08-02,717158,Double,double,False,630105,657756,Jake Cronenworth,Connor Seabold,0,0,1,6a70d95e-3127-43df-b4eb-370cc6074d1f,657756.0,connorseabold,Seabold,Right,Connor Seabold,7.52,5.13,87.1,102.0,80.0,95.0,0.8,6.9,2.89,11.95,1.96,0.72,0.297,0.366,0.157,0.395,0.46,80.6,72.0,88.0,86.0,74.0,104.0,93.0,,,,93.0,104.0,102.0,,,,,0.544,0.305,,0.133,-1.53,,-2.41,,0.41,92.6,,85.3,,,0.5,0.313,0.338,0.204,100.0,101.0,103.0,,,,,0.018000000000000002,,-8.0,,78.7,,,,
73,2023-08-02,717158,Single,single,False,596142,657756,Gary Sánchez,Connor Seabold,1,0,1,a727e657-1af2-4bcf-92de-9683c66aeb72,657756.0,connorseabold,Seabold,Right,Connor Seabold,7.52,5.13,87.1,102.0,80.0,95.0,0.8,6.9,2.89,11.95,1.96,0.72,0.297,0.366,0.157,0.395,0.46,80.6,72.0,88.0,86.0,74.0,104.0,93.0,,,,93.0,104.0,102.0,,,,,0.544,0.305,,0.133,-1.53,,-2.41,,0.41,92.6,,85.3,,,0.5,0.313,0.338,0.204,100.0,101.0,103.0,,,,,0.018000000000000002,,-8.0,,78.7,,,,
74,2023-08-02,717158,Lineout,field_out,True,676946,657756,Matthew Batten,Connor Seabold,0,0,0,223913f5-ff0c-4b3a-8971-0964830ca993,657756.0,connorseabold,Seabold,Right,Connor Seabold,7.52,5.13,87.1,102.0,80.0,95.0,0.8,6.9,2.89,11.95,1.96,0.72,0.297,0.366,0.157,0.395,0.46,80.6,72.0,88.0,86.0,74.0,104.0,93.0,,,,93.0,104.0,102.0,,,,,0.544,0.305,,0.133,-1.53,,-2.41,,0.41,92.6,,85.3,,,0.5,0.313,0.338,0.204,100.0,101.0,103.0,,,,,0.018000000000000002,,-8.0,,78.7,,,,
75,2023-08-02,717158,Groundout,field_out,True,666134,472610,Nolan Jones,Luis García,0,0,0,76d0db33-cc0f-490c-a921-6dc742cd0d87,472610.0,luisgarcia,"García, L",Right,Luis García,4.0,4.01,27.0,101.0,92.0,97.0,0.7070000000000001,10.33,3.33,8.33,1.0,0.59,0.205,0.384,0.247,0.342,0.387,84.4,53.0,106.0,89.0,79.0,94.0,89.0,,,,87.0,103.0,111.0,,,,,0.312,0.126,,0.059000000000000004,-2.31,,1.15,,-1.19,92.7,,78.4,,0.326,,,0.286,,99.0,94.0,99.0,107.0,105.0,98.0,0.42700000000000005,0.076,1.28,-0.26,85.4,76.2,,0.091,0.13,
