,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,SL_ba,CU_ba,CH_ba,SI_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,KC%,wFC/C,wFS/C,wKC/C,vFC,vFS,vKC,FC_ba,FS_ba,ST_ba
17,2023-06-25,717614,Walk,walk,False,646240,621383,Rafael Devers,Tanner Banks,0,0,1,c31bd949-8c07-46cc-a2ac-28a1be10af1c,621383.0,tannerbanks,Banks,Left,Tanner Banks,4.43,4.39,61.0,101.0,88.0,101.0,0.7879999999999999,7.52,2.36,8.7,1.48,0.86,0.272,0.348,0.10300000000000001,0.37,0.445,86.3,64.0,102.0,96.0,113.0,106.0,109.0,75.0,102.0,99.0,79.0,100.0,95.0,106.0,100.0,102.0,0.027999999999999997,0.354,0.303,0.151,0.165,-0.84,-1.44,1.17,-3.1,2.23,92.6,91.4,86.3,80.9,0.291,0.225,0.31,0.162,0.5,,,,,,,,,,,,,,,,,,,,,
18,2023-06-25,717614,Double,double,False,594807,621383,Adam Duvall,Tanner Banks,1,0,1,4d00659f-ca21-484d-997a-3f3ff79c96c6,621383.0,tannerbanks,Banks,Left,Tanner Banks,4.43,4.39,61.0,101.0,88.0,101.0,0.7879999999999999,7.52,2.36,8.7,1.48,0.86,0.272,0.348,0.10300000000000001,0.37,0.445,86.3,64.0,102.0,96.0,113.0,106.0,109.0,75.0,102.0,99.0,79.0,100.0,95.0,106.0,100.0,102.0,0.027999999999999997,0.354,0.303,0.151,0.165,-0.84,-1.44,1.17,-3.1,2.23,92.6,91.4,86.3,80.9,0.291,0.225,0.31,0.162,0.5,,,,,,,,,,,,,,,,,,,,,
19,2023-06-25,717614,Flyout,field_out,True,807799,621383,Masataka Yoshida,Tanner Banks,0,0,0,0bce8b86-973e-427d-9a87-eb5d603f1b43,621383.0,tannerbanks,Banks,Left,Tanner Banks,4.43,4.39,61.0,101.0,88.0,101.0,0.7879999999999999,7.52,2.36,8.7,1.48,0.86,0.272,0.348,0.10300000000000001,0.37,0.445,86.3,64.0,102.0,96.0,113.0,106.0,109.0,75.0,102.0,99.0,79.0,100.0,95.0,106.0,100.0,102.0,0.027999999999999997,0.354,0.303,0.151,0.165,-0.84,-1.44,1.17,-3.1,2.23,92.6,91.4,86.3,80.9,0.291,0.225,0.31,0.162,0.5,,,,,,,,,,,,,,,,,,,,,
20,2023-06-25,717614,Flyout,field_out,True,671213,669947,Triston Casas,Jesse Scholtens,1,0,0,28cc0be2-e9d3-4a09-9d25-b30c104da147,669947.0,jessescholtens,Scholtens,Right,Jesse Scholtens,5.29,4.93,85.0,99.0,82.0,98.0,0.8079999999999999,6.14,3.18,10.59,1.59,1.02,0.261,0.408,0.146,0.33399999999999996,0.387,85.4,92.0,84.0,86.0,104.0,104.0,106.0,73.0,99.0,93.0,,,,82.0,98.0,101.0,,0.435,0.366,0.165,0.035,0.27,,-1.82,-0.51,0.73,92.8,,85.4,74.0,0.266,0.354,0.245,0.111,,,,,,,,,,,,,,,,,,,,,,
21,2023-06-25,717614,Strikeout,strikeout,True,657757,676710,Gavin Sheets,Kutter Crawford,0,0,0,587259eb-a415-4fbf-9a9c-085827b80322,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,,,,,,,,111.0,107.0,108.0,,,,113.0,110.0,113.0,,0.391,0.132,,,1.44,,1.5,,,93.6,,82.5,,0.163,0.167,0.34,,,92.0,101.0,103.0,108.0,94.0,95.0,88.0,95.0,103.0,0.281,0.077,0.11900000000000001,0.35,-0.82,-1.47,88.6,82.4,79.4,0.289,0.214,0.15
22,2023-06-25,717614,Hit By Pitch,hit_by_pitch,False,462101,676710,Elvis Andrus,Kutter Crawford,1,0,0,c6cd195b-8ac8-4d6c-ad62-ce2adc73bfc9,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,,,,,,,,111.0,107.0,108.0,,,,113.0,110.0,113.0,,0.391,0.132,,,1.44,,1.5,,,93.6,,82.5,,0.163,0.167,0.34,,,92.0,101.0,103.0,108.0,94.0,95.0,88.0,95.0,103.0,0.281,0.077,0.11900000000000001,0.35,-0.82,-1.47,88.6,82.4,79.4,0.289,0.214,0.15
23,2023-06-25,717614,Grounded Into DP,grounded_into_double_play,True,621545,676710,Zach Remillard,Kutter Crawford,0,0,1,d5db79a9-21cf-41f7-a659-266f746f8d28,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,,,,,,,,111.0,107.0,108.0,,,,113.0,110.0,113.0,,0.391,0.132,,,1.44,,1.5,,,93.6,,82.5,,0.163,0.167,0.34,,,92.0,101.0,103.0,108.0,94.0,95.0,88.0,95.0,103.0,0.281,0.077,0.11900000000000001,0.35,-0.82,-1.47,88.6,82.4,79.4,0.289,0.214,0.15
24,2023-06-25,717614,Flyout,field_out,True,624414,669947,Christian Arroyo,Jesse Scholtens,0,0,0,b72cafe2-48b4-4137-998c-3d98157e8458,669947.0,jessescholtens,Scholtens,Right,Jesse Scholtens,5.29,4.93,85.0,99.0,82.0,98.0,0.8079999999999999,6.14,3.18,10.59,1.59,1.02,0.261,0.408,0.146,0.33399999999999996,0.387,85.4,92.0,84.0,86.0,104.0,104.0,106.0,73.0,99.0,93.0,,,,82.0,98.0,101.0,,0.435,0.366,0.165,0.035,0.27,,-1.82,-0.51,0.73,92.8,,85.4,74.0,0.266,0.354,0.245,0.111,,,,,,,,,,,,,,,,,,,,,,
25,2023-06-25,717614,Pop Out,field_out,True,571771,669947,Enrique Hernández,Jesse Scholtens,1,0,0,fdae9ff7-761a-4cd6-b6f1-624dd9649e9c,669947.0,jessescholtens,Scholtens,Right,Jesse Scholtens,5.29,4.93,85.0,99.0,82.0,98.0,0.8079999999999999,6.14,3.18,10.59,1.59,1.02,0.261,0.408,0.146,0.33399999999999996,0.387,85.4,92.0,84.0,86.0,104.0,104.0,106.0,73.0,99.0,93.0,,,,82.0,98.0,101.0,,0.435,0.366,0.165,0.035,0.27,,-1.82,-0.51,0.73,92.8,,85.4,74.0,0.266,0.354,0.245,0.111,,,,,,,,,,,,,,,,,,,,,,
26,2023-06-25,717614,Strikeout,strikeout,True,643348,669947,Caleb Hamilton,Jesse Scholtens,0,0,0,9cfd6a7e-5eb2-451b-a8ab-ae58e66112fe,669947.0,jessescholtens,Scholtens,Right,Jesse Scholtens,5.29,4.93,85.0,99.0,82.0,98.0,0.8079999999999999,6.14,3.18,10.59,1.59,1.02,0.261,0.408,0.146,0.33399999999999996,0.387,85.4,92.0,84.0,86.0,104.0,104.0,106.0,73.0,99.0,93.0,,,,82.0,98.0,101.0,,0.435,0.366,0.165,0.035,0.27,,-1.82,-0.51,0.73,92.8,,85.4,74.0,0.266,0.354,0.245,0.111,,,,,,,,,,,,,,,,,,,,,,
27,2023-06-25,717614,Single,single,False,643217,676710,Andrew Benintendi,Kutter Crawford,0,0,0,10a7060c-c386-4034-92bc-e918ccf35017,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,,,,,,,,111.0,107.0,108.0,,,,113.0,110.0,113.0,,0.391,0.132,,,1.44,,1.5,,,93.6,,82.5,,0.163,0.167,0.34,,,92.0,101.0,103.0,108.0,94.0,95.0,88.0,95.0,103.0,0.281,0.077,0.11900000000000001,0.35,-0.82,-1.47,88.6,82.4,79.4,0.289,0.214,0.15
28,2023-06-25,717614,Strikeout,strikeout,True,683734,676710,Andrew Vaughn,Kutter Crawford,0,0,0,ae7ab651-351b-45ff-aa17-a6ded8a62880,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,,,,,,,,111.0,107.0,108.0,,,,113.0,110.0,113.0,,0.391,0.132,,,1.44,,1.5,,,93.6,,82.5,,0.163,0.167,0.34,,,92.0,101.0,103.0,108.0,94.0,95.0,88.0,95.0,103.0,0.281,0.077,0.11900000000000001,0.35,-0.82,-1.47,88.6,82.4,79.4,0.289,0.214,0.15
29,2023-06-25,717614,Home Run,home_run,False,673357,676710,Luis Robert Jr.,Kutter Crawford,0,0,1,2907b4ae-481a-4ff2-a950-c873f79190ed,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,,,,,,,,111.0,107.0,108.0,,,,113.0,110.0,113.0,,0.391,0.132,,,1.44,,1.5,,,93.6,,82.5,,0.163,0.167,0.34,,,92.0,101.0,103.0,108.0,94.0,95.0,88.0,95.0,103.0,0.281,0.077,0.11900000000000001,0.35,-0.82,-1.47,88.6,82.4,79.4,0.289,0.214,0.15
30,2023-06-25,717614,Groundout,field_out,True,650391,676710,Eloy Jiménez,Kutter Crawford,0,0,0,bfa420c4-134f-4903-b4ca-12b8edfdc5a4,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,,,,,,,,111.0,107.0,108.0,,,,113.0,110.0,113.0,,0.391,0.132,,,1.44,,1.5,,,93.6,,82.5,,0.163,0.167,0.34,,,92.0,101.0,103.0,108.0,94.0,95.0,88.0,95.0,103.0,0.281,0.077,0.11900000000000001,0.35,-0.82,-1.47,88.6,82.4,79.4,0.289,0.214,0.15
31,2023-06-25,717614,Single,single,False,518735,676710,Yasmani Grandal,Kutter Crawford,1,1,0,188b1a4e-0161-4f5d-a169-7a1412291a93,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,,,,,,,,111.0,107.0,108.0,,,,113.0,110.0,113.0,,0.391,0.132,,,1.44,,1.5,,,93.6,,82.5,,0.163,0.167,0.34,,,92.0,101.0,103.0,108.0,94.0,95.0,88.0,95.0,103.0,0.281,0.077,0.11900000000000001,0.35,-0.82,-1.47,88.6,82.4,79.4,0.289,0.214,0.15
32,2023-06-25,717614,Forceout,force_out,True,669394,676710,Jake Burger,Kutter Crawford,1,0,1,bbbb0d6e-c9ce-44ee-ba9e-2c33726496da,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,,,,,,,,111.0,107.0,108.0,,,,113.0,110.0,113.0,,0.391,0.132,,,1.44,,1.5,,,93.6,,82.5,,0.163,0.167,0.34,,,92.0,101.0,103.0,108.0,94.0,95.0,88.0,95.0,103.0,0.281,0.077,0.11900000000000001,0.35,-0.82,-1.47,88.6,82.4,79.4,0.289,0.214,0.15
33,2023-06-25,717614,Groundout,field_out,True,608701,669947,Rob Refsnyder,Jesse Scholtens,0,0,0,401e8b3c-97db-44ca-8022-d8741123db7a,669947.0,jessescholtens,Scholtens,Right,Jesse Scholtens,5.29,4.93,85.0,99.0,82.0,98.0,0.8079999999999999,6.14,3.18,10.59,1.59,1.02,0.261,0.408,0.146,0.33399999999999996,0.387,85.4,92.0,84.0,86.0,104.0,104.0,106.0,73.0,99.0,93.0,,,,82.0,98.0,101.0,,0.435,0.366,0.165,0.035,0.27,,-1.82,-0.51,0.73,92.8,,85.4,74.0,0.266,0.354,0.245,0.111,,,,,,,,,,,,,,,,,,,,,,
34,2023-06-25,717614,Strikeout,strikeout,True,457759,669947,Justin Turner,Jesse Scholtens,0,0,0,8795f0f9-66ef-4572-9a55-2621a20b5369,669947.0,jessescholtens,Scholtens,Right,Jesse Scholtens,5.29,4.93,85.0,99.0,82.0,98.0,0.8079999999999999,6.14,3.18,10.59,1.59,1.02,0.261,0.408,0.146,0.33399999999999996,0.387,85.4,92.0,84.0,86.0,104.0,104.0,106.0,73.0,99.0,93.0,,,,82.0,98.0,101.0,,0.435,0.366,0.165,0.035,0.27,,-1.82,-0.51,0.73,92.8,,85.4,74.0,0.266,0.354,0.245,0.111,,,,,,,,,,,,,,,,,,,,,,
35,2023-06-25,717614,Walk,walk,False,646240,669947,Rafael Devers,Jesse Scholtens,0,0,0,0f802e4a-3ea2-4719-b81b-afb338e8393f,669947.0,jessescholtens,Scholtens,Right,Jesse Scholtens,5.29,4.93,85.0,99.0,82.0,98.0,0.8079999999999999,6.14,3.18,10.59,1.59,1.02,0.261,0.408,0.146,0.33399999999999996,0.387,85.4,92.0,84.0,86.0,104.0,104.0,106.0,73.0,99.0,93.0,,,,82.0,98.0,101.0,,0.435,0.366,0.165,0.035,0.27,,-1.82,-0.51,0.73,92.8,,85.4,74.0,0.266,0.354,0.245,0.111,,,,,,,,,,,,,,,,,,,,,,
