,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,CH_ba,SI_ba,FC_ba,CU_ba,FF_ba,Stf+ SL,Loc+ SL,Pit+ SL,SL_ba,ST_ba,FS_ba
36,2023-04-19,718507,Groundout,field_out,True,660670,607259,Ronald Acuña Jr.,Nick Martinez,0,0,0,b74d6e70-90c3-49f9-b9e8-2be13a5082eb,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,80.7,97.0,102.0,106.0,88.0,97.0,100.0,92.0,100.0,98.0,87.0,108.0,101.0,96.0,102.0,96.0,0.22399999999999998,0.13,0.16399999999999998,0.002,0.191,0.28800000000000003,-0.91,-1.99,1.23,-4.18,0.59,2.41,93.3,89.5,92.9,84.5,81.8,0.158,0.293,0.382,0.164,0.25,,,,,,
37,2023-04-19,718507,Pop Out,field_out,True,640492,450203,José Azocar,Charlie Morton,1,0,0,8f2b27c2-e3a2-4336-b51a-07f5d32c9ed9,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,,1.79,0.86,94.9,89.1,94.2,,82.3,0.25,0.474,0.296,0.177,0.292,,,,,,
38,2023-04-19,718507,Walk,walk,False,663757,450203,Trent Grisham,Charlie Morton,1,0,0,a4e7aa79-784d-45cb-b1c5-596cc354c029,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,,1.79,0.86,94.9,89.1,94.2,,82.3,0.25,0.474,0.296,0.177,0.292,,,,,,
39,2023-04-19,718507,Flyout,field_out,True,592518,450203,Manny Machado,Charlie Morton,0,0,0,5a010b21-5f17-456f-b9e3-8b2d90f25a0e,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,,1.79,0.86,94.9,89.1,94.2,,82.3,0.25,0.474,0.296,0.177,0.292,,,,,,
40,2023-04-19,718507,Strikeout,strikeout,True,665742,450203,Juan Soto,Charlie Morton,0,0,0,c0d5ce83-3170-4f4e-a169-a203818c9d88,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,,1.79,0.86,94.9,89.1,94.2,,82.3,0.25,0.474,0.296,0.177,0.292,,,,,,
41,2023-04-19,718507,Strikeout,strikeout,True,621566,607259,Matt Olson,Nick Martinez,0,0,0,04490ec7-c8fe-4d63-bc3d-f72ba1237f7a,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,80.7,97.0,102.0,106.0,88.0,97.0,100.0,92.0,100.0,98.0,87.0,108.0,101.0,96.0,102.0,96.0,0.22399999999999998,0.13,0.16399999999999998,0.002,0.191,0.28800000000000003,-0.91,-1.99,1.23,-4.18,0.59,2.41,93.3,89.5,92.9,84.5,81.8,0.158,0.293,0.382,0.164,0.25,,,,,,
42,2023-04-19,718507,Strikeout,strikeout,True,663586,607259,Austin Riley,Nick Martinez,0,0,0,49be5907-a30c-407a-8699-104914204832,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,80.7,97.0,102.0,106.0,88.0,97.0,100.0,92.0,100.0,98.0,87.0,108.0,101.0,96.0,102.0,96.0,0.22399999999999998,0.13,0.16399999999999998,0.002,0.191,0.28800000000000003,-0.91,-1.99,1.23,-4.18,0.59,2.41,93.3,89.5,92.9,84.5,81.8,0.158,0.293,0.382,0.164,0.25,,,,,,
43,2023-04-19,718507,Groundout,field_out,True,669221,607259,Sean Murphy,Nick Martinez,0,0,0,c55349f6-ad03-4e7e-bdf8-2e8d8c1d653b,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,80.7,97.0,102.0,106.0,88.0,97.0,100.0,92.0,100.0,98.0,87.0,108.0,101.0,96.0,102.0,96.0,0.22399999999999998,0.13,0.16399999999999998,0.002,0.191,0.28800000000000003,-0.91,-1.99,1.23,-4.18,0.59,2.41,93.3,89.5,92.9,84.5,81.8,0.158,0.293,0.382,0.164,0.25,,,,,,
44,2023-04-19,718507,Groundout,field_out,True,593428,450203,Xander Bogaerts,Charlie Morton,1,0,0,7c3e92ea-665d-4203-a662-a30bb1dd8110,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,,1.79,0.86,94.9,89.1,94.2,,82.3,0.25,0.474,0.296,0.177,0.292,,,,,,
45,2023-04-19,718507,Walk,walk,False,572761,450203,Matt Carpenter,Charlie Morton,0,0,0,3311f262-a62c-4097-a803-a010841ecb09,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,,1.79,0.86,94.9,89.1,94.2,,82.3,0.25,0.474,0.296,0.177,0.292,,,,,,
46,2023-04-19,718507,Grounded Into DP,grounded_into_double_play,True,630105,450203,Jake Cronenworth,Charlie Morton,0,0,1,c604723c-9e5d-4401-bd04-091f0589ce28,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,,1.79,0.86,94.9,89.1,94.2,,82.3,0.25,0.474,0.296,0.177,0.292,,,,,,
47,2023-04-19,718507,Flyout,field_out,True,592696,607259,Eddie Rosario,Nick Martinez,0,0,0,745ca339-f372-4cd1-8631-9ed592046ecc,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,80.7,97.0,102.0,106.0,88.0,97.0,100.0,92.0,100.0,98.0,87.0,108.0,101.0,96.0,102.0,96.0,0.22399999999999998,0.13,0.16399999999999998,0.002,0.191,0.28800000000000003,-0.91,-1.99,1.23,-4.18,0.59,2.41,93.3,89.5,92.9,84.5,81.8,0.158,0.293,0.382,0.164,0.25,,,,,,
48,2023-04-19,718507,Flyout,field_out,True,645277,607259,Ozzie Albies,Nick Martinez,0,0,0,c5620f23-9c47-436d-b8d9-cefd68437f5a,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,80.7,97.0,102.0,106.0,88.0,97.0,100.0,92.0,100.0,98.0,87.0,108.0,101.0,96.0,102.0,96.0,0.22399999999999998,0.13,0.16399999999999998,0.002,0.191,0.28800000000000003,-0.91,-1.99,1.23,-4.18,0.59,2.41,93.3,89.5,92.9,84.5,81.8,0.158,0.293,0.382,0.164,0.25,,,,,,
49,2023-04-19,718507,Groundout,field_out,True,687093,607259,Vaughn Grissom,Nick Martinez,1,0,0,e1e92bbd-4b5c-475b-8608-eb27997142aa,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,80.7,97.0,102.0,106.0,88.0,97.0,100.0,92.0,100.0,98.0,87.0,108.0,101.0,96.0,102.0,96.0,0.22399999999999998,0.13,0.16399999999999998,0.002,0.191,0.28800000000000003,-0.91,-1.99,1.23,-4.18,0.59,2.41,93.3,89.5,92.9,84.5,81.8,0.158,0.293,0.382,0.164,0.25,,,,,,
50,2023-04-19,718507,Groundout,field_out,True,673490,641729,Ha-Seong Kim,Joe Jiménez,0,0,0,1066d70d-57b3-4440-a88f-800dfe5e769b,641729.0,joejimenez,"Jiménez, J",Right,Joe Jiménez,3.04,3.79,56.1,106.0,110.0,109.0,0.706,11.66,2.24,8.15,1.44,0.58,0.215,0.436,0.107,0.369,0.462,89.8,90.0,104.0,97.0,,,,122.0,106.0,111.0,,,,,,,,0.623,,0.307,,0.071,0.83,,,-0.69,,0.93,95.3,,,84.3,,0.1,,,,0.237,91.0,107.0,107.0,0.244,,
51,2023-04-19,718507,Strikeout,strikeout,True,543592,641729,Austin Nola,Joe Jiménez,0,0,0,c3884253-12fc-4959-9392-74b70d058119,641729.0,joejimenez,"Jiménez, J",Right,Joe Jiménez,3.04,3.79,56.1,106.0,110.0,109.0,0.706,11.66,2.24,8.15,1.44,0.58,0.215,0.436,0.107,0.369,0.462,89.8,90.0,104.0,97.0,,,,122.0,106.0,111.0,,,,,,,,0.623,,0.307,,0.071,0.83,,,-0.69,,0.93,95.3,,,84.3,,0.1,,,,0.237,91.0,107.0,107.0,0.244,,
52,2023-04-19,718507,Strikeout,strikeout,True,640492,641729,José Azocar,Joe Jiménez,0,0,0,df9ce014-b427-42bd-950c-ca6bd20638f5,641729.0,joejimenez,"Jiménez, J",Right,Joe Jiménez,3.04,3.79,56.1,106.0,110.0,109.0,0.706,11.66,2.24,8.15,1.44,0.58,0.215,0.436,0.107,0.369,0.462,89.8,90.0,104.0,97.0,,,,122.0,106.0,111.0,,,,,,,,0.623,,0.307,,0.071,0.83,,,-0.69,,0.93,95.3,,,84.3,,0.1,,,,0.237,91.0,107.0,107.0,0.244,,
53,2023-04-19,718507,Single,single,False,656541,472610,Sam Hilliard,Luis García,0,0,0,608757bc-78e6-4989-8d2e-45505d3dba89,472610.0,luisgarcia,"García, L",Right,Luis García,4.0,4.01,27.0,101.0,92.0,97.0,0.7070000000000001,10.33,3.33,8.33,1.0,0.59,0.205,0.384,0.247,0.342,0.387,84.4,53.0,106.0,89.0,99.0,94.0,99.0,79.0,94.0,89.0,,,,107.0,105.0,98.0,,0.312,0.42700000000000005,0.126,0.076,0.059000000000000004,-2.31,1.28,,1.15,-0.26,-1.19,92.7,85.4,,78.4,76.2,,0.326,,,0.286,87.0,103.0,111.0,,0.13,0.091
54,2023-04-19,718507,Strikeout,strikeout,True,607680,472610,Kevin Pillar,Luis García,0,0,1,e7ee7861-cb3b-4628-a966-75dbcfe6a70a,472610.0,luisgarcia,"García, L",Right,Luis García,4.0,4.01,27.0,101.0,92.0,97.0,0.7070000000000001,10.33,3.33,8.33,1.0,0.59,0.205,0.384,0.247,0.342,0.387,84.4,53.0,106.0,89.0,99.0,94.0,99.0,79.0,94.0,89.0,,,,107.0,105.0,98.0,,0.312,0.42700000000000005,0.126,0.076,0.059000000000000004,-2.31,1.28,,1.15,-0.26,-1.19,92.7,85.4,,78.4,76.2,,0.326,,,0.286,87.0,103.0,111.0,,0.13,0.091
55,2023-04-19,718507,Strikeout,strikeout,True,660670,472610,Ronald Acuña Jr.,Luis García,0,0,0,90001b97-3a9a-473e-9565-117273d1eb2c,472610.0,luisgarcia,"García, L",Right,Luis García,4.0,4.01,27.0,101.0,92.0,97.0,0.7070000000000001,10.33,3.33,8.33,1.0,0.59,0.205,0.384,0.247,0.342,0.387,84.4,53.0,106.0,89.0,99.0,94.0,99.0,79.0,94.0,89.0,,,,107.0,105.0,98.0,,0.312,0.42700000000000005,0.126,0.076,0.059000000000000004,-2.31,1.28,,1.15,-0.26,-1.19,92.7,85.4,,78.4,76.2,,0.326,,,0.286,87.0,103.0,111.0,,0.13,0.091
56,2023-04-19,718507,Groundout,field_out,True,621566,657612,Matt Olson,Tim Hill,0,0,0,49d8d8dc-d533-4c7d-9bab-8842394f35c4,657612.0,timhill,"Hill, T",Left,Tim Hill,5.48,5.03,44.1,102.0,94.0,101.0,0.8640000000000001,5.28,2.84,11.98,1.42,2.66,0.34,0.321,0.16699999999999998,0.26899999999999996,0.46299999999999997,,,,,,,,101.0,102.0,100.0,90.0,102.0,104.0,92.0,96.0,94.0,0.42,0.48200000000000004,0.045,0.053,,,-0.91,-11.29,-0.55,-6.05,,,90.6,87.9,88.6,83.3,,,0.366,0.5,,0.267,65.0,120.0,98.0,0.364,,
57,2023-04-19,718507,Strikeout,strikeout,True,663757,669276,Trent Grisham,Dylan Lee,0,0,0,d435e690-ea21-4607-a0bb-d45350793c2a,669276.0,dylanlee,"Lee, D",Left,Dylan Lee,4.18,5.66,23.2,107.0,90.0,103.0,0.727,9.13,3.04,9.13,1.52,1.0,0.24600000000000002,0.435,0.174,0.435,0.43,85.6,71.0,102.0,94.0,,,,98.0,106.0,105.0,,,,,,,,0.402,,0.47600000000000003,,0.12300000000000001,-2.54,,,1.25,,2.19,91.8,,,83.3,,0.083,,,,0.382,89.0,109.0,105.0,0.222,,
58,2023-04-19,718507,Groundout,field_out,True,592518,669276,Manny Machado,Dylan Lee,1,0,0,82e33cd1-65f5-4b21-ab82-8dd969a33fc7,669276.0,dylanlee,"Lee, D",Left,Dylan Lee,4.18,5.66,23.2,107.0,90.0,103.0,0.727,9.13,3.04,9.13,1.52,1.0,0.24600000000000002,0.435,0.174,0.435,0.43,85.6,71.0,102.0,94.0,,,,98.0,106.0,105.0,,,,,,,,0.402,,0.47600000000000003,,0.12300000000000001,-2.54,,,1.25,,2.19,91.8,,,83.3,,0.083,,,,0.382,89.0,109.0,105.0,0.222,,
59,2023-04-19,718507,Single,single,False,665742,669276,Juan Soto,Dylan Lee,0,0,0,9a182f28-ee91-4901-82de-3765cfe10273,669276.0,dylanlee,"Lee, D",Left,Dylan Lee,4.18,5.66,23.2,107.0,90.0,103.0,0.727,9.13,3.04,9.13,1.52,1.0,0.24600000000000002,0.435,0.174,0.435,0.43,85.6,71.0,102.0,94.0,,,,98.0,106.0,105.0,,,,,,,,0.402,,0.47600000000000003,,0.12300000000000001,-2.54,,,1.25,,2.19,91.8,,,83.3,,0.083,,,,0.382,89.0,109.0,105.0,0.222,,
60,2023-04-19,718507,Groundout,field_out,True,593428,669276,Xander Bogaerts,Dylan Lee,1,0,0,6c86409a-0638-4f0f-8d48-09e53b8b03f8,669276.0,dylanlee,"Lee, D",Left,Dylan Lee,4.18,5.66,23.2,107.0,90.0,103.0,0.727,9.13,3.04,9.13,1.52,1.0,0.24600000000000002,0.435,0.174,0.435,0.43,85.6,71.0,102.0,94.0,,,,98.0,106.0,105.0,,,,,,,,0.402,,0.47600000000000003,,0.12300000000000001,-2.54,,,1.25,,2.19,91.8,,,83.3,,0.083,,,,0.382,89.0,109.0,105.0,0.222,,
61,2023-04-19,718507,Walk,walk,False,663586,623352,Austin Riley,Josh Hader,1,0,0,adf78e8c-4c9a-47f1-8052-0855ec80f3aa,623352.0,joshhader,Hader,Left,Josh Hader,1.28,2.34,56.1,95.0,112.0,107.0,0.6829999999999999,13.58,4.79,5.11,0.48,0.75,0.319,0.327,0.221,0.248,0.371,88.5,69.0,100.0,88.0,,,,,,,115.0,95.0,110.0,,,,0.7340000000000001,,,0.23199999999999998,,0.034,,,1.37,2.69,,0.91,,,96.1,85.7,,0.111,0.19,,,,109.0,95.0,103.0,0.1,,
62,2023-04-19,718507,Lineout,field_out,True,669221,623352,Sean Murphy,Josh Hader,0,0,0,c289853e-e2a4-4c50-be59-06e6fe8653ee,623352.0,joshhader,Hader,Left,Josh Hader,1.28,2.34,56.1,95.0,112.0,107.0,0.6829999999999999,13.58,4.79,5.11,0.48,0.75,0.319,0.327,0.221,0.248,0.371,88.5,69.0,100.0,88.0,,,,,,,115.0,95.0,110.0,,,,0.7340000000000001,,,0.23199999999999998,,0.034,,,1.37,2.69,,0.91,,,96.1,85.7,,0.111,0.19,,,,109.0,95.0,103.0,0.1,,
63,2023-04-19,718507,Strikeout,strikeout,True,542303,623352,Marcell Ozuna,Josh Hader,0,0,0,c1212720-73c5-4bd9-8306-5b5b2434eeb1,623352.0,joshhader,Hader,Left,Josh Hader,1.28,2.34,56.1,95.0,112.0,107.0,0.6829999999999999,13.58,4.79,5.11,0.48,0.75,0.319,0.327,0.221,0.248,0.371,88.5,69.0,100.0,88.0,,,,,,,115.0,95.0,110.0,,,,0.7340000000000001,,,0.23199999999999998,,0.034,,,1.37,2.69,,0.91,,,96.1,85.7,,0.111,0.19,,,,109.0,95.0,103.0,0.1,,
64,2023-04-19,718507,Pop Out,field_out,True,645277,623352,Ozzie Albies,Josh Hader,1,0,0,e2c23b07-5ab1-4dec-92b0-1ef24d338c84,623352.0,joshhader,Hader,Left,Josh Hader,1.28,2.34,56.1,95.0,112.0,107.0,0.6829999999999999,13.58,4.79,5.11,0.48,0.75,0.319,0.327,0.221,0.248,0.371,88.5,69.0,100.0,88.0,,,,,,,115.0,95.0,110.0,,,,0.7340000000000001,,,0.23199999999999998,,0.034,,,1.37,2.69,,0.91,,,96.1,85.7,,0.111,0.19,,,,109.0,95.0,103.0,0.1,,
