,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vSL,SL_ba,FF_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FC%,wFC/C,wSI/C,vFC,vSI,CH_ba,ST_ba,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
13,2023-05-30,717972,Pop Out,field_out,True,669477,670912,Casey Schmitt,Johan Oviedo,0,0,0,ec38ecdc-0245-4820-9950-d4fb2d21a5ae,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,83.0,93.0,87.0,103.0,98.0,104.0,0.392,0.36700000000000005,0.040999999999999995,-1.25,0.8,-0.07,95.8,88.2,0.21,0.277,100.0,93.0,92.0,0.05,,,0.93,,95.7,0.25,,0.276,87.0,97.0,101.0,0.149,0.82,80.9,0.193,,,,,,,,,,,
14,2023-05-30,717972,Groundout,field_out,True,672275,670912,Patrick Bailey,Johan Oviedo,1,0,1,4e3df852-7a68-42ae-b132-711f2adc634d,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,83.0,93.0,87.0,103.0,98.0,104.0,0.392,0.36700000000000005,0.040999999999999995,-1.25,0.8,-0.07,95.8,88.2,0.21,0.277,100.0,93.0,92.0,0.05,,,0.93,,95.7,0.25,,0.276,87.0,97.0,101.0,0.149,0.82,80.9,0.193,,,,,,,,,,,
15,2023-05-30,717972,Strikeout,strikeout,True,543063,670912,Brandon Crawford,Johan Oviedo,0,0,0,24fc8f56-ad6b-4481-be6f-b631c636fcf6,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,83.0,93.0,87.0,103.0,98.0,104.0,0.392,0.36700000000000005,0.040999999999999995,-1.25,0.8,-0.07,95.8,88.2,0.21,0.277,100.0,93.0,92.0,0.05,,,0.93,,95.7,0.25,,0.276,87.0,97.0,101.0,0.149,0.82,80.9,0.193,,,,,,,,,,,
16,2023-05-30,717972,Strikeout,strikeout,True,641511,640455,Jason Delay,Sean Manaea,0,0,0,f345268a-9421-4315-a0a9-c5345b1e6add,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,92.0,95.0,98.0,0.562,0.26,0.17,0.91,-0.93,1.06,93.6,82.3,0.317,0.235,121.0,109.0,108.0,0.008,0.0,-5.8,-6.19,90.3,94.0,0.224,0.122,0.4,,,,,,,,,,,,,,,,,,
17,2023-05-30,717972,Lineout,field_out,True,641943,640455,Joshua Palacios,Sean Manaea,0,0,0,ce260220-8be0-4355-9627-0c6445c03429,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,92.0,95.0,98.0,0.562,0.26,0.17,0.91,-0.93,1.06,93.6,82.3,0.317,0.235,121.0,109.0,108.0,0.008,0.0,-5.8,-6.19,90.3,94.0,0.224,0.122,0.4,,,,,,,,,,,,,,,,,,
18,2023-05-30,717972,Single,single,False,457705,640455,Andrew McCutchen,Sean Manaea,1,1,0,a1779f0e-23f8-429b-9161-2d7ef022d550,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,92.0,95.0,98.0,0.562,0.26,0.17,0.91,-0.93,1.06,93.6,82.3,0.317,0.235,121.0,109.0,108.0,0.008,0.0,-5.8,-6.19,90.3,94.0,0.224,0.122,0.4,,,,,,,,,,,,,,,,,,
19,2023-05-30,717972,Pop Out,field_out,True,672779,640455,Tucupita Marcano,Sean Manaea,0,0,0,fa0d6a6e-4e6b-40ea-88cf-7629b83c6a87,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,92.0,95.0,98.0,0.562,0.26,0.17,0.91,-0.93,1.06,93.6,82.3,0.317,0.235,121.0,109.0,108.0,0.008,0.0,-5.8,-6.19,90.3,94.0,0.224,0.122,0.4,,,,,,,,,,,,,,,,,,
20,2023-05-30,717972,Groundout,field_out,True,664774,670912,LaMonte Wade Jr.,Johan Oviedo,0,0,0,1f4527aa-b450-4344-bc06-76295fbbb5cc,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,83.0,93.0,87.0,103.0,98.0,104.0,0.392,0.36700000000000005,0.040999999999999995,-1.25,0.8,-0.07,95.8,88.2,0.21,0.277,100.0,93.0,92.0,0.05,,,0.93,,95.7,0.25,,0.276,87.0,97.0,101.0,0.149,0.82,80.9,0.193,,,,,,,,,,,
21,2023-05-30,717972,Walk,walk,False,573262,670912,Mike Yastrzemski,Johan Oviedo,1,0,0,71bf83ae-7efb-4aba-b13e-14533f2cca5a,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,83.0,93.0,87.0,103.0,98.0,104.0,0.392,0.36700000000000005,0.040999999999999995,-1.25,0.8,-0.07,95.8,88.2,0.21,0.277,100.0,93.0,92.0,0.05,,,0.93,,95.7,0.25,,0.276,87.0,97.0,101.0,0.149,0.82,80.9,0.193,,,,,,,,,,,
22,2023-05-30,717972,Walk,walk,False,605204,670912,J.D. Davis,Johan Oviedo,1,0,1,c92fa77f-9259-46b0-8fe6-fc5d9014699e,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,83.0,93.0,87.0,103.0,98.0,104.0,0.392,0.36700000000000005,0.040999999999999995,-1.25,0.8,-0.07,95.8,88.2,0.21,0.277,100.0,93.0,92.0,0.05,,,0.93,,95.7,0.25,,0.276,87.0,97.0,101.0,0.149,0.82,80.9,0.193,,,,,,,,,,,
23,2023-05-30,717972,Groundout,field_out,True,624424,670912,Michael Conforto,Johan Oviedo,0,0,1,291b108e-eb11-4d7b-8f53-7c3c08299fcd,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,83.0,93.0,87.0,103.0,98.0,104.0,0.392,0.36700000000000005,0.040999999999999995,-1.25,0.8,-0.07,95.8,88.2,0.21,0.277,100.0,93.0,92.0,0.05,,,0.93,,95.7,0.25,,0.276,87.0,97.0,101.0,0.149,0.82,80.9,0.193,,,,,,,,,,,
24,2023-05-30,717972,Strikeout,strikeout,True,571745,670912,Mitch Haniger,Johan Oviedo,0,0,0,41eed11e-8e09-48f3-8935-9029fed83cf2,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,83.0,93.0,87.0,103.0,98.0,104.0,0.392,0.36700000000000005,0.040999999999999995,-1.25,0.8,-0.07,95.8,88.2,0.21,0.277,100.0,93.0,92.0,0.05,,,0.93,,95.7,0.25,,0.276,87.0,97.0,101.0,0.149,0.82,80.9,0.193,,,,,,,,,,,
25,2023-05-30,717972,Groundout,field_out,True,656582,640455,Connor Joe,Sean Manaea,1,0,0,62eaad66-06ce-442d-b6c8-900726c87124,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,92.0,95.0,98.0,0.562,0.26,0.17,0.91,-0.93,1.06,93.6,82.3,0.317,0.235,121.0,109.0,108.0,0.008,0.0,-5.8,-6.19,90.3,94.0,0.224,0.122,0.4,,,,,,,,,,,,,,,,,,
26,2023-05-30,717972,Single,single,False,669261,640455,Jack Suwinski,Sean Manaea,0,0,0,ab82260d-41ec-40ad-8894-43bd5ddb65ba,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,92.0,95.0,98.0,0.562,0.26,0.17,0.91,-0.93,1.06,93.6,82.3,0.317,0.235,121.0,109.0,108.0,0.008,0.0,-5.8,-6.19,90.3,94.0,0.224,0.122,0.4,,,,,,,,,,,,,,,,,,
27,2023-05-30,717972,Grounded Into DP,grounded_into_double_play,True,663647,640455,Ke'Bryan Hayes,Sean Manaea,1,1,1,f7c5f33d-6fe1-4b1e-8b46-88c1ebbe2d84,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,92.0,95.0,98.0,0.562,0.26,0.17,0.91,-0.93,1.06,93.6,82.3,0.317,0.235,121.0,109.0,108.0,0.008,0.0,-5.8,-6.19,90.3,94.0,0.224,0.122,0.4,,,,,,,,,,,,,,,,,,
28,2023-05-30,717972,Single,single,False,666165,670912,Blake Sabol,Johan Oviedo,1,1,0,7b226f4b-7b52-460b-a183-8415a0814655,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,83.0,93.0,87.0,103.0,98.0,104.0,0.392,0.36700000000000005,0.040999999999999995,-1.25,0.8,-0.07,95.8,88.2,0.21,0.277,100.0,93.0,92.0,0.05,,,0.93,,95.7,0.25,,0.276,87.0,97.0,101.0,0.149,0.82,80.9,0.193,,,,,,,,,,,
29,2023-05-30,717972,Flyout,field_out,True,669477,670912,Casey Schmitt,Johan Oviedo,1,0,0,f000d987-f10d-463c-9e22-666108f4b2c5,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,83.0,93.0,87.0,103.0,98.0,104.0,0.392,0.36700000000000005,0.040999999999999995,-1.25,0.8,-0.07,95.8,88.2,0.21,0.277,100.0,93.0,92.0,0.05,,,0.93,,95.7,0.25,,0.276,87.0,97.0,101.0,0.149,0.82,80.9,0.193,,,,,,,,,,,
30,2023-05-30,717972,Strikeout,strikeout,True,672275,670912,Patrick Bailey,Johan Oviedo,0,0,0,ed6d7004-b411-4f91-9787-98e8c657d178,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,83.0,93.0,87.0,103.0,98.0,104.0,0.392,0.36700000000000005,0.040999999999999995,-1.25,0.8,-0.07,95.8,88.2,0.21,0.277,100.0,93.0,92.0,0.05,,,0.93,,95.7,0.25,,0.276,87.0,97.0,101.0,0.149,0.82,80.9,0.193,,,,,,,,,,,
31,2023-05-30,717972,Strikeout,strikeout,True,543063,670912,Brandon Crawford,Johan Oviedo,0,0,0,f9f4c302-a6f4-4962-8ea4-327985818579,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,83.0,93.0,87.0,103.0,98.0,104.0,0.392,0.36700000000000005,0.040999999999999995,-1.25,0.8,-0.07,95.8,88.2,0.21,0.277,100.0,93.0,92.0,0.05,,,0.93,,95.7,0.25,,0.276,87.0,97.0,101.0,0.149,0.82,80.9,0.193,,,,,,,,,,,
32,2023-05-30,717972,Strikeout,strikeout,True,678225,640455,Ji Hwan Bae,Sean Manaea,0,0,0,f6bffc1f-467f-4352-b2a0-68010a7c14aa,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,92.0,95.0,98.0,0.562,0.26,0.17,0.91,-0.93,1.06,93.6,82.3,0.317,0.235,121.0,109.0,108.0,0.008,0.0,-5.8,-6.19,90.3,94.0,0.224,0.122,0.4,,,,,,,,,,,,,,,,,,
33,2023-05-30,717972,Single,single,False,666801,640455,Rodolfo Castro,Sean Manaea,0,0,0,583574f0-9040-49a1-b3af-f54ffa03f809,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,92.0,95.0,98.0,0.562,0.26,0.17,0.91,-0.93,1.06,93.6,82.3,0.317,0.235,121.0,109.0,108.0,0.008,0.0,-5.8,-6.19,90.3,94.0,0.224,0.122,0.4,,,,,,,,,,,,,,,,,,
34,2023-05-30,717972,Single,single,False,641511,640455,Jason Delay,Sean Manaea,0,0,1,a6a4f63f-27e7-46db-a362-a1b4153f2f7b,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,92.0,95.0,98.0,0.562,0.26,0.17,0.91,-0.93,1.06,93.6,82.3,0.317,0.235,121.0,109.0,108.0,0.008,0.0,-5.8,-6.19,90.3,94.0,0.224,0.122,0.4,,,,,,,,,,,,,,,,,,
35,2023-05-30,717972,Fielders Choice Out,fielders_choice_out,True,641943,640455,Joshua Palacios,Sean Manaea,1,0,1,94fdcb80-a66d-451a-9d71-0ff4df8d77a8,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,92.0,95.0,98.0,0.562,0.26,0.17,0.91,-0.93,1.06,93.6,82.3,0.317,0.235,121.0,109.0,108.0,0.008,0.0,-5.8,-6.19,90.3,94.0,0.224,0.122,0.4,,,,,,,,,,,,,,,,,,
36,2023-05-30,717972,Pickoff 1B,pickoff_1b,True,457705,676254,Andrew McCutchen,Ryan Walker,0,0,0,N/A,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,3.23,3.06,61.1,101.0,115.0,104.0,0.7140000000000001,11.45,3.52,8.95,1.17,1.18,0.233,0.42100000000000004,0.233,0.18899999999999997,0.418,,,,,,,,128.0,100.0,113.0,,0.503,,,-0.84,,,83.2,0.248,,101.0,101.0,95.0,0.496,,,0.41,,94.8,,,0.279,139.0,42.0,53.0,0.001,-5.8,72.7,,,,,,,,,,,,
