,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,CH%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vFS,vSI,vSL,vCU,CH_ba,SI_ba,FF_ba,CU_ba,FC_ba,SL_ba,ST_ba,KC%,wKC/C,vKC
19,2023-04-30,718359,Flyout,field_out,True,669357,592789,Nolan Gorman,Noah Syndergaard,0,0,0,93e468d1-f841-463b-998e-d76447c8fae3,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,85.0,103.0,98.0,43.0,87.0,84.0,0.261,0.18100000000000002,0.126,0.003,0.067,0.141,0.222,0.68,-0.49,1.25,-1.16,-2.33,-0.93,-2.71,92.2,89.5,87.7,92.3,85.0,77.9,0.286,0.363,0.208,0.233,0.333,0.24,,,,
20,2023-04-30,718359,Flyout,field_out,True,571448,592789,Nolan Arenado,Noah Syndergaard,0,0,0,c0595005-e9b6-4fcb-9e3b-caf423443f1e,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,85.0,103.0,98.0,43.0,87.0,84.0,0.261,0.18100000000000002,0.126,0.003,0.067,0.141,0.222,0.68,-0.49,1.25,-1.16,-2.33,-0.93,-2.71,92.2,89.5,87.7,92.3,85.0,77.9,0.286,0.363,0.208,0.233,0.333,0.24,,,,
21,2023-04-30,718359,Flyout,field_out,True,621035,663765,Chris Taylor,Jake Woodford,0,0,0,2303ad20-52c8-4742-8c8c-3fe0f7ed6de4,663765.0,jakewoodford,Woodford,Right,Jake Woodford,6.23,7.04,47.2,99.0,90.0,96.0,0.863,5.48,4.15,11.52,2.08,1.79,0.16699999999999998,0.429,0.11900000000000001,0.363,0.433,86.2,61.0,88.0,72.0,88.0,95.0,97.0,82.0,93.0,85.0,87.0,104.0,98.0,104.0,101.0,105.0,94.0,107.0,104.0,,,,0.502,0.068,0.055999999999999994,,0.23199999999999998,0.10099999999999999,0.040999999999999995,-10.74,-2.62,,-0.6,-0.99,-3.61,-0.23,92.4,89.8,,92.0,81.7,76.3,0.167,0.299,0.571,0.455,0.5,,0.241,,,
22,2023-04-30,718359,Strikeout,strikeout,True,605141,663765,Mookie Betts,Jake Woodford,0,0,0,43c0f247-76c1-4b11-ad0e-f3c94f9c1316,663765.0,jakewoodford,Woodford,Right,Jake Woodford,6.23,7.04,47.2,99.0,90.0,96.0,0.863,5.48,4.15,11.52,2.08,1.79,0.16699999999999998,0.429,0.11900000000000001,0.363,0.433,86.2,61.0,88.0,72.0,88.0,95.0,97.0,82.0,93.0,85.0,87.0,104.0,98.0,104.0,101.0,105.0,94.0,107.0,104.0,,,,0.502,0.068,0.055999999999999994,,0.23199999999999998,0.10099999999999999,0.040999999999999995,-10.74,-2.62,,-0.6,-0.99,-3.61,-0.23,92.4,89.8,,92.0,81.7,76.3,0.167,0.299,0.571,0.455,0.5,,0.241,,,
23,2023-04-30,718359,Single,single,False,518692,663765,Freddie Freeman,Jake Woodford,1,0,0,01456c53-efe6-40b4-ab24-7728d607fe32,663765.0,jakewoodford,Woodford,Right,Jake Woodford,6.23,7.04,47.2,99.0,90.0,96.0,0.863,5.48,4.15,11.52,2.08,1.79,0.16699999999999998,0.429,0.11900000000000001,0.363,0.433,86.2,61.0,88.0,72.0,88.0,95.0,97.0,82.0,93.0,85.0,87.0,104.0,98.0,104.0,101.0,105.0,94.0,107.0,104.0,,,,0.502,0.068,0.055999999999999994,,0.23199999999999998,0.10099999999999999,0.040999999999999995,-10.74,-2.62,,-0.6,-0.99,-3.61,-0.23,92.4,89.8,,92.0,81.7,76.3,0.167,0.299,0.571,0.455,0.5,,0.241,,,
24,2023-04-30,718359,Hit By Pitch,hit_by_pitch,False,669257,663765,Will Smith,Jake Woodford,0,0,1,e7a5e339-d514-4937-aaac-92b263ea78a4,663765.0,jakewoodford,Woodford,Right,Jake Woodford,6.23,7.04,47.2,99.0,90.0,96.0,0.863,5.48,4.15,11.52,2.08,1.79,0.16699999999999998,0.429,0.11900000000000001,0.363,0.433,86.2,61.0,88.0,72.0,88.0,95.0,97.0,82.0,93.0,85.0,87.0,104.0,98.0,104.0,101.0,105.0,94.0,107.0,104.0,,,,0.502,0.068,0.055999999999999994,,0.23199999999999998,0.10099999999999999,0.040999999999999995,-10.74,-2.62,,-0.6,-0.99,-3.61,-0.23,92.4,89.8,,92.0,81.7,76.3,0.167,0.299,0.571,0.455,0.5,,0.241,,,
25,2023-04-30,718359,Lineout,field_out,True,571970,663765,Max Muncy,Jake Woodford,0,0,0,37a7726b-77da-48b4-b12f-22b43624d60f,663765.0,jakewoodford,Woodford,Right,Jake Woodford,6.23,7.04,47.2,99.0,90.0,96.0,0.863,5.48,4.15,11.52,2.08,1.79,0.16699999999999998,0.429,0.11900000000000001,0.363,0.433,86.2,61.0,88.0,72.0,88.0,95.0,97.0,82.0,93.0,85.0,87.0,104.0,98.0,104.0,101.0,105.0,94.0,107.0,104.0,,,,0.502,0.068,0.055999999999999994,,0.23199999999999998,0.10099999999999999,0.040999999999999995,-10.74,-2.62,,-0.6,-0.99,-3.61,-0.23,92.4,89.8,,92.0,81.7,76.3,0.167,0.299,0.571,0.455,0.5,,0.241,,,
26,2023-04-30,718359,Single,single,False,575929,592789,Willson Contreras,Noah Syndergaard,0,0,0,7d9bd46f-7c63-4ce2-8f37-27a019d0d290,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,85.0,103.0,98.0,43.0,87.0,84.0,0.261,0.18100000000000002,0.126,0.003,0.067,0.141,0.222,0.68,-0.49,1.25,-1.16,-2.33,-0.93,-2.71,92.2,89.5,87.7,92.3,85.0,77.9,0.286,0.363,0.208,0.233,0.333,0.24,,,,
27,2023-04-30,718359,Pop Out,field_out,True,676475,592789,Alec Burleson,Noah Syndergaard,0,0,0,0423b559-2e26-4eb8-8b0d-59cf37f00ce1,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,85.0,103.0,98.0,43.0,87.0,84.0,0.261,0.18100000000000002,0.126,0.003,0.067,0.141,0.222,0.68,-0.49,1.25,-1.16,-2.33,-0.93,-2.71,92.2,89.5,87.7,92.3,85.0,77.9,0.286,0.363,0.208,0.233,0.333,0.24,,,,
28,2023-04-30,718359,Forceout,force_out,True,666185,592789,Dylan Carlson,Noah Syndergaard,0,0,1,7d7d8f45-f2d0-4432-b74c-a032e71990f2,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,85.0,103.0,98.0,43.0,87.0,84.0,0.261,0.18100000000000002,0.126,0.003,0.067,0.141,0.222,0.68,-0.49,1.25,-1.16,-2.33,-0.93,-2.71,92.2,89.5,87.7,92.3,85.0,77.9,0.286,0.363,0.208,0.233,0.333,0.24,,,,
29,2023-04-30,718359,Groundout,field_out,True,680977,592789,Brendan Donovan,Noah Syndergaard,0,0,0,069172bc-f357-4f5e-96e6-273385bf64c8,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,85.0,103.0,98.0,43.0,87.0,84.0,0.261,0.18100000000000002,0.126,0.003,0.067,0.141,0.222,0.68,-0.49,1.25,-1.16,-2.33,-0.93,-2.71,92.2,89.5,87.7,92.3,85.0,77.9,0.286,0.363,0.208,0.233,0.333,0.24,,,,
30,2023-04-30,718359,Walk,walk,False,518792,663765,Jason Heyward,Jake Woodford,1,0,0,f2a1e8a6-ec60-4e6c-a202-eeed902a0e77,663765.0,jakewoodford,Woodford,Right,Jake Woodford,6.23,7.04,47.2,99.0,90.0,96.0,0.863,5.48,4.15,11.52,2.08,1.79,0.16699999999999998,0.429,0.11900000000000001,0.363,0.433,86.2,61.0,88.0,72.0,88.0,95.0,97.0,82.0,93.0,85.0,87.0,104.0,98.0,104.0,101.0,105.0,94.0,107.0,104.0,,,,0.502,0.068,0.055999999999999994,,0.23199999999999998,0.10099999999999999,0.040999999999999995,-10.74,-2.62,,-0.6,-0.99,-3.61,-0.23,92.4,89.8,,92.0,81.7,76.3,0.167,0.299,0.571,0.455,0.5,,0.241,,,
31,2023-04-30,718359,Walk,walk,False,681546,663765,James Outman,Jake Woodford,0,0,1,657c0482-e184-4469-ae12-c00b1847af62,663765.0,jakewoodford,Woodford,Right,Jake Woodford,6.23,7.04,47.2,99.0,90.0,96.0,0.863,5.48,4.15,11.52,2.08,1.79,0.16699999999999998,0.429,0.11900000000000001,0.363,0.433,86.2,61.0,88.0,72.0,88.0,95.0,97.0,82.0,93.0,85.0,87.0,104.0,98.0,104.0,101.0,105.0,94.0,107.0,104.0,,,,0.502,0.068,0.055999999999999994,,0.23199999999999998,0.10099999999999999,0.040999999999999995,-10.74,-2.62,,-0.6,-0.99,-3.61,-0.23,92.4,89.8,,92.0,81.7,76.3,0.167,0.299,0.571,0.455,0.5,,0.241,,,
