,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,FF_ba,FC_ba,ST_ba,CU_ba,SI_ba,CH_ba,SL_ba,Stf+ KC,Loc+ KC,Pit+ KC,FS%,KC%,wFS/C,wKC/C,vFS,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS_ba
35,2023-06-18,717708,Hit By Pitch,hit_by_pitch,False,669720,592791,Austin Hays,Jameson Taillon,0,0,0,a9d71ac0-cda0-43c4-a1e0-0f73cb8159fa,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,0.031,-0.69,-0.32,0.9,0.75,-0.12,-0.22,93.7,88.6,93.9,80.9,80.5,0.261,0.311,0.233,0.198,0.296,0.28,,,,,,,,,,,,,,
36,2023-06-18,717708,Flyout,field_out,True,668939,592791,Adley Rutschman,Jameson Taillon,1,0,0,380ab5ab-d9a0-4342-9a83-f9a821981f26,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,0.031,-0.69,-0.32,0.9,0.75,-0.12,-0.22,93.7,88.6,93.9,80.9,80.5,0.261,0.311,0.233,0.198,0.296,0.28,,,,,,,,,,,,,,
37,2023-06-18,717708,Pop Out,field_out,True,623993,592791,Anthony Santander,Jameson Taillon,0,0,0,5443510d-ab49-4365-aaad-dc01aea746a8,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,0.031,-0.69,-0.32,0.9,0.75,-0.12,-0.22,93.7,88.6,93.9,80.9,80.5,0.261,0.311,0.233,0.198,0.296,0.28,,,,,,,,,,,,,,
38,2023-06-18,717708,Lineout,field_out,True,663611,665152,Nick Madrigal,Dean Kremer,1,1,0,a383cdb6-caeb-4fb5-99cc-41ea9960dbaa,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.371,0.239,0.033,0.08900000000000001,0.12300000000000001,0.43,0.02,1.81,-1.43,-2.29,-1.4,94.6,88.8,91.9,82.8,78.1,0.252,0.222,0.25,0.347,0.269,0.26,,,,,,,,,,,,,,
39,2023-06-18,717708,Walk,walk,False,643565,665152,Mike Tauchman,Dean Kremer,1,0,0,a22c4d51-b531-415a-956b-ed1fc417b217,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.371,0.239,0.033,0.08900000000000001,0.12300000000000001,0.43,0.02,1.81,-1.43,-2.29,-1.4,94.6,88.8,91.9,82.8,78.1,0.252,0.222,0.25,0.347,0.269,0.26,,,,,,,,,,,,,,
40,2023-06-18,717708,Flyout,field_out,True,663538,665152,Nico Hoerner,Dean Kremer,0,0,0,cd28e5a1-b413-4aab-a5ee-35fa9e3b4f60,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.371,0.239,0.033,0.08900000000000001,0.12300000000000001,0.43,0.02,1.81,-1.43,-2.29,-1.4,94.6,88.8,91.9,82.8,78.1,0.252,0.222,0.25,0.347,0.269,0.26,,,,,,,,,,,,,,
41,2023-06-18,717708,Strikeout,strikeout,True,673548,665152,Seiya Suzuki,Dean Kremer,0,0,1,51553384-5739-444d-9c22-e441b7032fef,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.371,0.239,0.033,0.08900000000000001,0.12300000000000001,0.43,0.02,1.81,-1.43,-2.29,-1.4,94.6,88.8,91.9,82.8,78.1,0.252,0.222,0.25,0.347,0.269,0.26,,,,,,,,,,,,,,
42,2023-06-18,717708,Single,single,False,656811,592791,Ryan O'Hearn,Jameson Taillon,1,0,0,6197597d-8418-4554-a82c-da4400ab56ee,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,0.031,-0.69,-0.32,0.9,0.75,-0.12,-0.22,93.7,88.6,93.9,80.9,80.5,0.261,0.311,0.233,0.198,0.296,0.28,,,,,,,,,,,,,,
43,2023-06-18,717708,Double,double,False,543305,592791,Aaron Hicks,Jameson Taillon,0,0,1,a5563ee8-e4bc-42a7-9ac8-f14a27aeb1db,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,0.031,-0.69,-0.32,0.9,0.75,-0.12,-0.22,93.7,88.6,93.9,80.9,80.5,0.261,0.311,0.233,0.198,0.296,0.28,,,,,,,,,,,,,,
44,2023-06-18,717708,Sac Fly,sac_fly,True,602104,592791,Ramón Urías,Jameson Taillon,0,0,1,bb549f64-01d6-4f5d-b0b2-11c0d9392d98,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,0.031,-0.69,-0.32,0.9,0.75,-0.12,-0.22,93.7,88.6,93.9,80.9,80.5,0.261,0.311,0.233,0.198,0.296,0.28,,,,,,,,,,,,,,
45,2023-06-18,717708,Single,single,False,624428,641743,Adam Frazier,Anthony Kay,0,0,1,e16175d4-cf0c-48c1-9ec2-56f5136d61a3,641743.0,anthonykay,Kay,Left,Anthony Kay,6.14,7.04,14.2,92.0,105.0,94.0,0.813,6.75,5.52,7.98,1.23,0.72,0.182,0.455,0.159,0.386,0.355,86.8,96.0,95.0,79.0,,,,95.0,96.0,93.0,,,,118.0,80.0,94.0,,,,,0.545,,0.41700000000000004,,0.037000000000000005,0.87,,,-2.64,,0.0,94.6,,,86.2,,0.226,,0.25,,,,0.231,,,,,,,,,,,,,
46,2023-06-18,717708,Single,single,False,663630,641743,Ryan McKenna,Anthony Kay,0,0,1,1a9f1af8-405f-46e4-8f5f-7bec7717a653,641743.0,anthonykay,Kay,Left,Anthony Kay,6.14,7.04,14.2,92.0,105.0,94.0,0.813,6.75,5.52,7.98,1.23,0.72,0.182,0.455,0.159,0.386,0.355,86.8,96.0,95.0,79.0,,,,95.0,96.0,93.0,,,,118.0,80.0,94.0,,,,,0.545,,0.41700000000000004,,0.037000000000000005,0.87,,,-2.64,,0.0,94.6,,,86.2,,0.226,,0.25,,,,0.231,,,,,,,,,,,,,
47,2023-06-18,717708,Single,single,True,622761,641743,Jorge Mateo,Anthony Kay,0,0,1,0bb089df-2c22-42ce-9554-3cc83a43c3c5,641743.0,anthonykay,Kay,Left,Anthony Kay,6.14,7.04,14.2,92.0,105.0,94.0,0.813,6.75,5.52,7.98,1.23,0.72,0.182,0.455,0.159,0.386,0.355,86.8,96.0,95.0,79.0,,,,95.0,96.0,93.0,,,,118.0,80.0,94.0,,,,,0.545,,0.41700000000000004,,0.037000000000000005,0.87,,,-2.64,,0.0,94.6,,,86.2,,0.226,,0.25,,,,0.231,,,,,,,,,,,,,
48,2023-06-18,717708,Flyout,field_out,True,669720,605242,Austin Hays,Michael Fulmer,0,0,0,ee555964-25ee-43d8-a446-3f7513709948,605242.0,michaelfulmer,Fulmer,Right,Michael Fulmer,4.42,4.3,57.0,97.0,105.0,100.0,0.6940000000000001,10.26,4.42,7.58,1.11,0.98,0.254,0.408,0.14800000000000002,0.29600000000000004,0.409,89.9,67.0,97.0,105.0,,,,104.0,98.0,101.0,102.0,97.0,99.0,124.0,97.0,106.0,95.0,97.0,91.0,0.111,0.28600000000000003,0.22,0.306,,0.077,-0.45,0.32,-0.8,1.56,,-0.45,94.2,89.6,94.8,83.2,,0.32,0.244,0.183,,0.25,0.143,,,,,,,,,,,,,,
49,2023-06-18,717708,Groundout,field_out,True,664023,543056,Ian Happ,Danny Coulombe,0,0,0,39a5950c-a16d-4794-9377-9ea1ed8418c4,543056.0,dannycoulombe,Coulombe,Left,Danny Coulombe,2.81,3.06,51.1,96.0,107.0,101.0,0.726,10.17,2.1,7.89,0.7,1.16,0.348,0.355,0.23199999999999998,0.239,0.37,77.0,106.0,107.0,110.0,,,,118.0,88.0,83.0,127.0,96.0,94.0,113.0,96.0,107.0,98.0,96.0,97.0,0.182,0.086,0.423,0.177,,0.023,-3.38,1.39,4.57,0.09,,-17.51,91.8,86.0,91.1,82.0,,0.385,0.25,0.237,0.111,0.103,0.625,,105.0,102.0,106.0,0.001,0.107,-2.69,1.11,91.3,80.1,,,,
50,2023-06-18,717708,Flyout,field_out,True,621020,543056,Dansby Swanson,Danny Coulombe,0,0,0,57318c4f-f3c0-4392-9ef7-abb44ed77c6b,543056.0,dannycoulombe,Coulombe,Left,Danny Coulombe,2.81,3.06,51.1,96.0,107.0,101.0,0.726,10.17,2.1,7.89,0.7,1.16,0.348,0.355,0.23199999999999998,0.239,0.37,77.0,106.0,107.0,110.0,,,,118.0,88.0,83.0,127.0,96.0,94.0,113.0,96.0,107.0,98.0,96.0,97.0,0.182,0.086,0.423,0.177,,0.023,-3.38,1.39,4.57,0.09,,-17.51,91.8,86.0,91.1,82.0,,0.385,0.25,0.237,0.111,0.103,0.625,,105.0,102.0,106.0,0.001,0.107,-2.69,1.11,91.3,80.1,,,,
51,2023-06-18,717708,Strikeout,strikeout,True,641355,543056,Cody Bellinger,Danny Coulombe,0,0,0,068e7573-e630-41c5-8568-c4137fd557ec,543056.0,dannycoulombe,Coulombe,Left,Danny Coulombe,2.81,3.06,51.1,96.0,107.0,101.0,0.726,10.17,2.1,7.89,0.7,1.16,0.348,0.355,0.23199999999999998,0.239,0.37,77.0,106.0,107.0,110.0,,,,118.0,88.0,83.0,127.0,96.0,94.0,113.0,96.0,107.0,98.0,96.0,97.0,0.182,0.086,0.423,0.177,,0.023,-3.38,1.39,4.57,0.09,,-17.51,91.8,86.0,91.1,82.0,,0.385,0.25,0.237,0.111,0.103,0.625,,105.0,102.0,106.0,0.001,0.107,-2.69,1.11,91.3,80.1,,,,
52,2023-06-18,717708,Groundout,field_out,True,668939,669713,Adley Rutschman,Hayden Wesneski,0,0,0,4f472e1e-fd0c-4506-bb0d-090233a4ea27,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,4.63,5.23,89.1,101.0,101.0,102.0,0.7959999999999999,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,84.5,77.0,102.0,103.0,,,,80.0,105.0,94.0,92.0,96.0,91.0,123.0,98.0,110.0,100.0,98.0,104.0,0.18899999999999997,0.29600000000000004,0.1,0.366,,0.049,-1.9,-0.42,-0.38,1.49,,0.65,94.3,88.8,92.9,82.0,,0.327,0.308,0.14,,0.273,0.188,,,,,,,,,,,,,,
53,2023-06-18,717708,Single,single,True,623993,669713,Anthony Santander,Hayden Wesneski,0,0,1,b0a0870a-a934-4ba9-afbd-04c0b9bbad2b,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,4.63,5.23,89.1,101.0,101.0,102.0,0.7959999999999999,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,84.5,77.0,102.0,103.0,,,,80.0,105.0,94.0,92.0,96.0,91.0,123.0,98.0,110.0,100.0,98.0,104.0,0.18899999999999997,0.29600000000000004,0.1,0.366,,0.049,-1.9,-0.42,-0.38,1.49,,0.65,94.3,88.8,92.9,82.0,,0.327,0.308,0.14,,0.273,0.188,,,,,,,,,,,,,,
54,2023-06-18,717708,Strikeout,strikeout,True,656811,669713,Ryan O'Hearn,Hayden Wesneski,0,0,0,1383eaf0-2ccf-4dc5-98a1-f95e4bef6cf3,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,4.63,5.23,89.1,101.0,101.0,102.0,0.7959999999999999,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,84.5,77.0,102.0,103.0,,,,80.0,105.0,94.0,92.0,96.0,91.0,123.0,98.0,110.0,100.0,98.0,104.0,0.18899999999999997,0.29600000000000004,0.1,0.366,,0.049,-1.9,-0.42,-0.38,1.49,,0.65,94.3,88.8,92.9,82.0,,0.327,0.308,0.14,,0.273,0.188,,,,,,,,,,,,,,
55,2023-06-18,717708,Strikeout,strikeout,True,666624,657508,Christopher Morel,Mike Baumann,0,0,0,2a399f2f-1740-4e16-a55e-0c970f44f216,657508.0,mikebaumann,Baumann,Right,Mike Baumann,3.76,5.37,64.2,98.0,114.0,101.0,0.779,8.49,4.59,7.24,0.97,1.04,0.28800000000000003,0.305,0.13,0.316,0.43,88.7,86.0,90.0,88.0,,,,115.0,99.0,98.0,,,,102.0,91.0,92.0,,,,,0.514,,0.209,,0.024,0.35,,,1.44,,-3.93,96.4,,,91.7,,0.225,,,0.192,,0.4,0.24,123.0,103.0,114.0,,0.253,,0.63,,87.4,,,,
56,2023-06-18,717708,Hit By Pitch,hit_by_pitch,False,665804,657508,Miguel Amaya,Mike Baumann,1,0,0,3447d80a-5465-4586-ac45-eb9921756be3,657508.0,mikebaumann,Baumann,Right,Mike Baumann,3.76,5.37,64.2,98.0,114.0,101.0,0.779,8.49,4.59,7.24,0.97,1.04,0.28800000000000003,0.305,0.13,0.316,0.43,88.7,86.0,90.0,88.0,,,,115.0,99.0,98.0,,,,102.0,91.0,92.0,,,,,0.514,,0.209,,0.024,0.35,,,1.44,,-3.93,96.4,,,91.7,,0.225,,,0.192,,0.4,0.24,123.0,103.0,114.0,,0.253,,0.63,,87.4,,,,
57,2023-06-18,717708,Hit By Pitch,hit_by_pitch,False,663611,657508,Nick Madrigal,Mike Baumann,1,1,1,2af93e24-49af-41e4-bdf7-1e0b52ec8f5f,657508.0,mikebaumann,Baumann,Right,Mike Baumann,3.76,5.37,64.2,98.0,114.0,101.0,0.779,8.49,4.59,7.24,0.97,1.04,0.28800000000000003,0.305,0.13,0.316,0.43,88.7,86.0,90.0,88.0,,,,115.0,99.0,98.0,,,,102.0,91.0,92.0,,,,,0.514,,0.209,,0.024,0.35,,,1.44,,-3.93,96.4,,,91.7,,0.225,,,0.192,,0.4,0.24,123.0,103.0,114.0,,0.253,,0.63,,87.4,,,,
58,2023-06-18,717708,Strikeout,strikeout,True,643565,657508,Mike Tauchman,Mike Baumann,0,0,0,c70b46c7-4809-4abb-94d5-13245b39d4d3,657508.0,mikebaumann,Baumann,Right,Mike Baumann,3.76,5.37,64.2,98.0,114.0,101.0,0.779,8.49,4.59,7.24,0.97,1.04,0.28800000000000003,0.305,0.13,0.316,0.43,88.7,86.0,90.0,88.0,,,,115.0,99.0,98.0,,,,102.0,91.0,92.0,,,,,0.514,,0.209,,0.024,0.35,,,1.44,,-3.93,96.4,,,91.7,,0.225,,,0.192,,0.4,0.24,123.0,103.0,114.0,,0.253,,0.63,,87.4,,,,
59,2023-06-18,717708,Groundout,field_out,True,663538,666974,Nico Hoerner,Yennier Cano,1,0,1,e3812bdc-c9da-4555-81d7-89f8894337d6,666974.0,yenniercano,Cano,Right,Yennier Cano,2.11,3.28,72.2,105.0,92.0,96.0,0.763,8.05,1.61,7.43,0.5,2.97,0.267,0.371,0.203,0.272,0.441,90.9,97.0,111.0,84.0,,,,82.0,110.0,98.0,87.0,102.0,100.0,107.0,100.0,108.0,,,,0.5529999999999999,0.033,,0.13699999999999998,,0.27699999999999997,1.46,,2.3,-0.29,,1.16,96.6,,96.3,87.5,,0.182,,,,0.237,0.193,0.286,,,,,,,,,,,,,
60,2023-06-18,717708,Pop Out,field_out,True,543305,669713,Aaron Hicks,Hayden Wesneski,0,0,0,10ade131-16f7-4cec-a569-48812d6665e9,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,4.63,5.23,89.1,101.0,101.0,102.0,0.7959999999999999,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,84.5,77.0,102.0,103.0,,,,80.0,105.0,94.0,92.0,96.0,91.0,123.0,98.0,110.0,100.0,98.0,104.0,0.18899999999999997,0.29600000000000004,0.1,0.366,,0.049,-1.9,-0.42,-0.38,1.49,,0.65,94.3,88.8,92.9,82.0,,0.327,0.308,0.14,,0.273,0.188,,,,,,,,,,,,,,
61,2023-06-18,717708,Flyout,field_out,True,602104,669713,Ramón Urías,Hayden Wesneski,0,0,0,75dac945-6c86-4230-84e9-3a0adaaa9a46,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,4.63,5.23,89.1,101.0,101.0,102.0,0.7959999999999999,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,84.5,77.0,102.0,103.0,,,,80.0,105.0,94.0,92.0,96.0,91.0,123.0,98.0,110.0,100.0,98.0,104.0,0.18899999999999997,0.29600000000000004,0.1,0.366,,0.049,-1.9,-0.42,-0.38,1.49,,0.65,94.3,88.8,92.9,82.0,,0.327,0.308,0.14,,0.273,0.188,,,,,,,,,,,,,,
62,2023-06-18,717708,Lineout,field_out,True,624428,669713,Adam Frazier,Hayden Wesneski,1,0,0,0044f2fd-c875-4799-a68f-adf8815cddfa,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,4.63,5.23,89.1,101.0,101.0,102.0,0.7959999999999999,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,84.5,77.0,102.0,103.0,,,,80.0,105.0,94.0,92.0,96.0,91.0,123.0,98.0,110.0,100.0,98.0,104.0,0.18899999999999997,0.29600000000000004,0.1,0.366,,0.049,-1.9,-0.42,-0.38,1.49,,0.65,94.3,88.8,92.9,82.0,,0.327,0.308,0.14,,0.273,0.188,,,,,,,,,,,,,,
63,2023-06-18,717708,Groundout,field_out,True,673548,666974,Seiya Suzuki,Yennier Cano,0,0,0,131c8362-e9a8-4e8d-bddf-63ba27d39749,666974.0,yenniercano,Cano,Right,Yennier Cano,2.11,3.28,72.2,105.0,92.0,96.0,0.763,8.05,1.61,7.43,0.5,2.97,0.267,0.371,0.203,0.272,0.441,90.9,97.0,111.0,84.0,,,,82.0,110.0,98.0,87.0,102.0,100.0,107.0,100.0,108.0,,,,0.5529999999999999,0.033,,0.13699999999999998,,0.27699999999999997,1.46,,2.3,-0.29,,1.16,96.6,,96.3,87.5,,0.182,,,,0.237,0.193,0.286,,,,,,,,,,,,,
64,2023-06-18,717708,Groundout,field_out,True,664023,666974,Ian Happ,Yennier Cano,0,0,0,a316b2e7-8c50-413c-b71d-9be24b998b0c,666974.0,yenniercano,Cano,Right,Yennier Cano,2.11,3.28,72.2,105.0,92.0,96.0,0.763,8.05,1.61,7.43,0.5,2.97,0.267,0.371,0.203,0.272,0.441,90.9,97.0,111.0,84.0,,,,82.0,110.0,98.0,87.0,102.0,100.0,107.0,100.0,108.0,,,,0.5529999999999999,0.033,,0.13699999999999998,,0.27699999999999997,1.46,,2.3,-0.29,,1.16,96.6,,96.3,87.5,,0.182,,,,0.237,0.193,0.286,,,,,,,,,,,,,
65,2023-06-18,717708,Flyout,field_out,True,621020,666974,Dansby Swanson,Yennier Cano,0,0,0,ae5591a4-2065-431b-953c-b76f0883c9c8,666974.0,yenniercano,Cano,Right,Yennier Cano,2.11,3.28,72.2,105.0,92.0,96.0,0.763,8.05,1.61,7.43,0.5,2.97,0.267,0.371,0.203,0.272,0.441,90.9,97.0,111.0,84.0,,,,82.0,110.0,98.0,87.0,102.0,100.0,107.0,100.0,108.0,,,,0.5529999999999999,0.033,,0.13699999999999998,,0.27699999999999997,1.46,,2.3,-0.29,,1.16,96.6,,96.3,87.5,,0.182,,,,0.237,0.193,0.286,,,,,,,,,,,,,
66,2023-06-18,717708,Groundout,field_out,True,663630,669713,Ryan McKenna,Hayden Wesneski,1,0,0,0a5536b7-ad14-4736-84a5-255945099936,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,4.63,5.23,89.1,101.0,101.0,102.0,0.7959999999999999,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,84.5,77.0,102.0,103.0,,,,80.0,105.0,94.0,92.0,96.0,91.0,123.0,98.0,110.0,100.0,98.0,104.0,0.18899999999999997,0.29600000000000004,0.1,0.366,,0.049,-1.9,-0.42,-0.38,1.49,,0.65,94.3,88.8,92.9,82.0,,0.327,0.308,0.14,,0.273,0.188,,,,,,,,,,,,,,
67,2023-06-18,717708,Strikeout,strikeout,True,622761,669713,Jorge Mateo,Hayden Wesneski,0,0,0,b1fe7ad1-01b1-4807-8baf-f250a7457fec,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,4.63,5.23,89.1,101.0,101.0,102.0,0.7959999999999999,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,84.5,77.0,102.0,103.0,,,,80.0,105.0,94.0,92.0,96.0,91.0,123.0,98.0,110.0,100.0,98.0,104.0,0.18899999999999997,0.29600000000000004,0.1,0.366,,0.049,-1.9,-0.42,-0.38,1.49,,0.65,94.3,88.8,92.9,82.0,,0.327,0.308,0.14,,0.273,0.188,,,,,,,,,,,,,,
68,2023-06-18,717708,Single,single,False,669720,669713,Austin Hays,Hayden Wesneski,0,0,0,108b67d8-6f6c-48d6-af12-24e6e020e713,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,4.63,5.23,89.1,101.0,101.0,102.0,0.7959999999999999,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,84.5,77.0,102.0,103.0,,,,80.0,105.0,94.0,92.0,96.0,91.0,123.0,98.0,110.0,100.0,98.0,104.0,0.18899999999999997,0.29600000000000004,0.1,0.366,,0.049,-1.9,-0.42,-0.38,1.49,,0.65,94.3,88.8,92.9,82.0,,0.327,0.308,0.14,,0.273,0.188,,,,,,,,,,,,,,
69,2023-06-18,717708,Double,double,False,668939,669713,Adley Rutschman,Hayden Wesneski,0,0,1,b414381f-7a20-42f2-9f60-393798727f86,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,4.63,5.23,89.1,101.0,101.0,102.0,0.7959999999999999,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,84.5,77.0,102.0,103.0,,,,80.0,105.0,94.0,92.0,96.0,91.0,123.0,98.0,110.0,100.0,98.0,104.0,0.18899999999999997,0.29600000000000004,0.1,0.366,,0.049,-1.9,-0.42,-0.38,1.49,,0.65,94.3,88.8,92.9,82.0,,0.327,0.308,0.14,,0.273,0.188,,,,,,,,,,,,,,
70,2023-06-18,717708,Groundout,field_out,True,623993,669713,Anthony Santander,Hayden Wesneski,1,1,0,74139f40-bd7e-4965-9b02-8fb8d86b6c97,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,4.63,5.23,89.1,101.0,101.0,102.0,0.7959999999999999,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,84.5,77.0,102.0,103.0,,,,80.0,105.0,94.0,92.0,96.0,91.0,123.0,98.0,110.0,100.0,98.0,104.0,0.18899999999999997,0.29600000000000004,0.1,0.366,,0.049,-1.9,-0.42,-0.38,1.49,,0.65,94.3,88.8,92.9,82.0,,0.327,0.308,0.14,,0.273,0.188,,,,,,,,,,,,,,
71,2023-06-18,717708,Groundout,field_out,True,641355,642585,Cody Bellinger,Félix Bautista,0,0,0,fa31a40b-44ce-4924-b58f-4190fb9b8c2e,642585.0,felixbautista,"Bautista, F",Right,Félix Bautista,1.48,2.08,61.0,94.0,139.0,114.0,0.5920000000000001,16.23,3.84,4.43,0.59,0.74,0.33299999999999996,0.384,0.152,0.34299999999999997,0.39799999999999996,,,,,,,,135.0,95.0,114.0,,,,140.0,79.0,95.0,,,,,0.7040000000000001,,0.048,,,1.98,,,-0.57,,,99.5,,,86.7,,0.157,,,,,,0.0,,,,0.248,,3.28,,88.5,,149.0,94.0,118.0,0.122
72,2023-06-18,717708,Groundout,field_out,True,666624,642585,Christopher Morel,Félix Bautista,0,0,0,b8d4fccd-8ef2-4ddf-a273-27b122cc5f5a,642585.0,felixbautista,"Bautista, F",Right,Félix Bautista,1.48,2.08,61.0,94.0,139.0,114.0,0.5920000000000001,16.23,3.84,4.43,0.59,0.74,0.33299999999999996,0.384,0.152,0.34299999999999997,0.39799999999999996,,,,,,,,135.0,95.0,114.0,,,,140.0,79.0,95.0,,,,,0.7040000000000001,,0.048,,,1.98,,,-0.57,,,99.5,,,86.7,,0.157,,,,,,0.0,,,,0.248,,3.28,,88.5,,149.0,94.0,118.0,0.122
