,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vSL,vKC,FF_ba,CH_ba,SL_ba,FC_ba,CU_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,ST_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,Stf+ KC,Loc+ KC,Pit+ KC
37,2023-09-16,716560,Single,single,False,608324,666142,Alex Bregman,Cole Ragans,0,0,1,b208886a-1821-4516-b4cf-ad71c83a54ca,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,108.0,100.0,100.0,126.0,114.0,125.0,89.0,92.0,87.0,0.401,0.134,0.10400000000000001,0.124,0.237,0.24,1.47,2.79,-0.05,2.84,96.5,91.8,86.6,81.8,0.234,0.152,0.18,0.27,0.194,,,,,,,,,,,,,,,,,,,,,,,,
38,2023-09-16,716560,Single,single,False,670541,666142,Yordan Alvarez,Cole Ragans,1,0,1,c9adfdd0-de45-40fa-b608-2bb1da108d5a,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,108.0,100.0,100.0,126.0,114.0,125.0,89.0,92.0,87.0,0.401,0.134,0.10400000000000001,0.124,0.237,0.24,1.47,2.79,-0.05,2.84,96.5,91.8,86.6,81.8,0.234,0.152,0.18,0.27,0.194,,,,,,,,,,,,,,,,,,,,,,,,
39,2023-09-16,716560,Flyout,field_out,True,663656,666142,Kyle Tucker,Cole Ragans,1,0,0,c37aecb5-1d9e-4340-bc4e-8388dcd08de6,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,108.0,100.0,100.0,126.0,114.0,125.0,89.0,92.0,87.0,0.401,0.134,0.10400000000000001,0.124,0.237,0.24,1.47,2.79,-0.05,2.84,96.5,91.8,86.6,81.8,0.234,0.152,0.18,0.27,0.194,,,,,,,,,,,,,,,,,,,,,,,,
40,2023-09-16,716560,Walk,walk,False,672580,641585,Maikel Garcia,J.P. France,1,0,0,04c88cf6-2f6d-4a26-ada8-4a7e70a6e913,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,101.0,97.0,98.0,109.0,99.0,105.0,116.0,108.0,103.0,0.431,0.18899999999999997,0.091,,0.152,-0.26,0.33,-2.09,,2.51,93.0,86.8,80.1,,0.308,0.183,,0.317,0.145,116.0,98.0,100.0,0.13699999999999998,0.16,76.0,0.25,,,,,,,,,,,,,,,,,
41,2023-09-16,716560,Single,single,False,677951,641585,Bobby Witt Jr.,J.P. France,1,0,1,80b18839-1920-41d5-9cf1-372e24073534,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,101.0,97.0,98.0,109.0,99.0,105.0,116.0,108.0,103.0,0.431,0.18899999999999997,0.091,,0.152,-0.26,0.33,-2.09,,2.51,93.0,86.8,80.1,,0.308,0.183,,0.317,0.145,116.0,98.0,100.0,0.13699999999999998,0.16,76.0,0.25,,,,,,,,,,,,,,,,,
42,2023-09-16,716560,Pop Out,field_out,True,682515,641585,Logan Porter,J.P. France,0,0,0,b1543d4e-3731-4004-98b7-07454f8683b1,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,101.0,97.0,98.0,109.0,99.0,105.0,116.0,108.0,103.0,0.431,0.18899999999999997,0.091,,0.152,-0.26,0.33,-2.09,,2.51,93.0,86.8,80.1,,0.308,0.183,,0.317,0.145,116.0,98.0,100.0,0.13699999999999998,0.16,76.0,0.25,,,,,,,,,,,,,,,,,
43,2023-09-16,716560,Walk,walk,False,669004,641585,MJ Melendez,J.P. France,1,0,1,b3ec455d-435b-4d0f-8635-ecd52d3c7b7a,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,101.0,97.0,98.0,109.0,99.0,105.0,116.0,108.0,103.0,0.431,0.18899999999999997,0.091,,0.152,-0.26,0.33,-2.09,,2.51,93.0,86.8,80.1,,0.308,0.183,,0.317,0.145,116.0,98.0,100.0,0.13699999999999998,0.16,76.0,0.25,,,,,,,,,,,,,,,,,
44,2023-09-16,716560,Walk,walk,False,676369,606160,Nelson Velázquez,Rafael Montero,1,0,1,8ac86bde-d10c-4263-9b66-0ff75adc4902,606160.0,rafaelmontero,Montero,Right,Rafael Montero,5.08,4.61,67.1,105.0,106.0,107.0,0.731,10.56,3.88,9.89,1.47,1.07,0.21899999999999997,0.396,0.203,0.342,0.384,91.5,74.0,112.0,112.0,113.0,104.0,105.0,114.0,98.0,103.0,,,,0.491,,0.14,,0.223,0.43,,-3.28,,-1.44,96.1,,88.3,,0.227,0.299,0.385,,,,,,,,,,118.0,108.0,107.0,0.146,-1.28,95.5,0.308,,,,,,,,,,
45,2023-09-16,716560,Pop Out,field_out,True,686681,606160,Michael Massey,Rafael Montero,1,0,0,7d691a08-a968-4bdb-b788-a597173dbd72,606160.0,rafaelmontero,Montero,Right,Rafael Montero,5.08,4.61,67.1,105.0,106.0,107.0,0.731,10.56,3.88,9.89,1.47,1.07,0.21899999999999997,0.396,0.203,0.342,0.384,91.5,74.0,112.0,112.0,113.0,104.0,105.0,114.0,98.0,103.0,,,,0.491,,0.14,,0.223,0.43,,-3.28,,-1.44,96.1,,88.3,,0.227,0.299,0.385,,,,,,,,,,118.0,108.0,107.0,0.146,-1.28,95.5,0.308,,,,,,,,,,
46,2023-09-16,716560,Flyout,field_out,True,664728,606160,Kyle Isbel,Rafael Montero,0,0,0,5f2a9d9c-a8bf-468c-b821-0b646e9d6336,606160.0,rafaelmontero,Montero,Right,Rafael Montero,5.08,4.61,67.1,105.0,106.0,107.0,0.731,10.56,3.88,9.89,1.47,1.07,0.21899999999999997,0.396,0.203,0.342,0.384,91.5,74.0,112.0,112.0,113.0,104.0,105.0,114.0,98.0,103.0,,,,0.491,,0.14,,0.223,0.43,,-3.28,,-1.44,96.1,,88.3,,0.227,0.299,0.385,,,,,,,,,,118.0,108.0,107.0,0.146,-1.28,95.5,0.308,,,,,,,,,,
47,2023-09-16,716560,Strikeout,strikeout,True,547989,666142,José Abreu,Cole Ragans,0,0,0,c310021e-8311-4d3a-8d9c-12d44d091fd0,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,108.0,100.0,100.0,126.0,114.0,125.0,89.0,92.0,87.0,0.401,0.134,0.10400000000000001,0.124,0.237,0.24,1.47,2.79,-0.05,2.84,96.5,91.8,86.6,81.8,0.234,0.152,0.18,0.27,0.194,,,,,,,,,,,,,,,,,,,,,,,,
48,2023-09-16,716560,Strikeout,strikeout,True,676801,666142,Chas McCormick,Cole Ragans,0,0,0,806f517e-56cd-4f03-892c-f600918d77df,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,108.0,100.0,100.0,126.0,114.0,125.0,89.0,92.0,87.0,0.401,0.134,0.10400000000000001,0.124,0.237,0.24,1.47,2.79,-0.05,2.84,96.5,91.8,86.6,81.8,0.234,0.152,0.18,0.27,0.194,,,,,,,,,,,,,,,,,,,,,,,,
49,2023-09-16,716560,Strikeout,strikeout,True,673237,666142,Yainer Diaz,Cole Ragans,0,0,0,b5547454-7bfd-4625-b532-1e2cc1040a0d,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,108.0,100.0,100.0,126.0,114.0,125.0,89.0,92.0,87.0,0.401,0.134,0.10400000000000001,0.124,0.237,0.24,1.47,2.79,-0.05,2.84,96.5,91.8,86.6,81.8,0.234,0.152,0.18,0.27,0.194,,,,,,,,,,,,,,,,,,,,,,,,
50,2023-09-16,716560,Bunt Pop Out,field_out,True,680118,664208,Dairon Blanco,Phil Maton,0,0,0,2692b09c-5434-4934-bd8a-d65b69971ca8,664208.0,philmaton,"Maton, P",Right,Phil Maton,3.0,3.14,66.0,98.0,99.0,104.0,0.6920000000000001,10.09,3.41,6.68,0.82,1.04,0.235,0.41,0.205,0.265,0.40700000000000003,,,,,,,,123.0,97.0,108.0,44.0,101.0,102.0,,0.321,0.23399999999999999,,,,0.59,0.1,,,,89.0,79.7,,,,,0.226,0.169,131.0,100.0,113.0,0.40399999999999997,1.28,73.8,0.288,46.0,91.0,80.0,0.040999999999999995,2.3,88.3,0.0,,,,,,,,,,
51,2023-09-16,716560,Double,double,False,668472,664208,Nick Pratto,Phil Maton,0,0,0,260cfd7a-9822-4b45-877b-7b350eb43c5c,664208.0,philmaton,"Maton, P",Right,Phil Maton,3.0,3.14,66.0,98.0,99.0,104.0,0.6920000000000001,10.09,3.41,6.68,0.82,1.04,0.235,0.41,0.205,0.265,0.40700000000000003,,,,,,,,123.0,97.0,108.0,44.0,101.0,102.0,,0.321,0.23399999999999999,,,,0.59,0.1,,,,89.0,79.7,,,,,0.226,0.169,131.0,100.0,113.0,0.40399999999999997,1.28,73.8,0.288,46.0,91.0,80.0,0.040999999999999995,2.3,88.3,0.0,,,,,,,,,,
52,2023-09-16,716560,Field Error,field_error,False,672580,664208,Maikel Garcia,Phil Maton,0,0,1,17d0ed39-84fe-4b18-8d19-2c3873a5630e,664208.0,philmaton,"Maton, P",Right,Phil Maton,3.0,3.14,66.0,98.0,99.0,104.0,0.6920000000000001,10.09,3.41,6.68,0.82,1.04,0.235,0.41,0.205,0.265,0.40700000000000003,,,,,,,,123.0,97.0,108.0,44.0,101.0,102.0,,0.321,0.23399999999999999,,,,0.59,0.1,,,,89.0,79.7,,,,,0.226,0.169,131.0,100.0,113.0,0.40399999999999997,1.28,73.8,0.288,46.0,91.0,80.0,0.040999999999999995,2.3,88.3,0.0,,,,,,,,,,
53,2023-09-16,716560,Sac Fly,sac_fly,True,677951,664208,Bobby Witt Jr.,Phil Maton,0,0,1,0a0db2cc-c0e5-4e41-88ad-1c408d47f1b6,664208.0,philmaton,"Maton, P",Right,Phil Maton,3.0,3.14,66.0,98.0,99.0,104.0,0.6920000000000001,10.09,3.41,6.68,0.82,1.04,0.235,0.41,0.205,0.265,0.40700000000000003,,,,,,,,123.0,97.0,108.0,44.0,101.0,102.0,,0.321,0.23399999999999999,,,,0.59,0.1,,,,89.0,79.7,,,,,0.226,0.169,131.0,100.0,113.0,0.40399999999999997,1.28,73.8,0.288,46.0,91.0,80.0,0.040999999999999995,2.3,88.3,0.0,,,,,,,,,,
54,2023-09-16,716560,Flyout,field_out,True,682515,664208,Logan Porter,Phil Maton,0,0,0,1ad6d8e2-824c-4449-bf58-8b5347dab6de,664208.0,philmaton,"Maton, P",Right,Phil Maton,3.0,3.14,66.0,98.0,99.0,104.0,0.6920000000000001,10.09,3.41,6.68,0.82,1.04,0.235,0.41,0.205,0.265,0.40700000000000003,,,,,,,,123.0,97.0,108.0,44.0,101.0,102.0,,0.321,0.23399999999999999,,,,0.59,0.1,,,,89.0,79.7,,,,,0.226,0.169,131.0,100.0,113.0,0.40399999999999997,1.28,73.8,0.288,46.0,91.0,80.0,0.040999999999999995,2.3,88.3,0.0,,,,,,,,,,
55,2023-09-16,716560,Walk,walk,False,665161,666142,Jeremy Peña,Cole Ragans,0,0,0,a2347fc8-ecaa-4696-9646-0d5b725ea3a4,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,108.0,100.0,100.0,126.0,114.0,125.0,89.0,92.0,87.0,0.401,0.134,0.10400000000000001,0.124,0.237,0.24,1.47,2.79,-0.05,2.84,96.5,91.8,86.6,81.8,0.234,0.152,0.18,0.27,0.194,,,,,,,,,,,,,,,,,,,,,,,,
56,2023-09-16,716560,Single,single,False,643289,666142,Mauricio Dubón,Cole Ragans,0,0,1,ac5902c8-2e03-415c-a315-705e17730748,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,108.0,100.0,100.0,126.0,114.0,125.0,89.0,92.0,87.0,0.401,0.134,0.10400000000000001,0.124,0.237,0.24,1.47,2.79,-0.05,2.84,96.5,91.8,86.6,81.8,0.234,0.152,0.18,0.27,0.194,,,,,,,,,,,,,,,,,,,,,,,,
57,2023-09-16,716560,Home Run,home_run,False,514888,676092,Jose Altuve,Collin Snider,0,0,1,8ab429b9-4826-49ef-8c6a-bf8d5f9c90b5,676092.0,collinsnider,Snider,Right,Collin Snider,4.87,5.41,20.1,95.0,103.0,95.0,0.83,4.87,5.75,10.62,1.33,2.06,0.183,0.563,0.16899999999999998,0.29600000000000004,0.395,90.2,50.0,49.0,53.0,106.0,89.0,88.0,129.0,98.0,110.0,108.0,99.0,93.0,0.106,0.15,0.36200000000000004,,0.003,5.8,0.09,-0.49,,-3.64,94.8,91.6,84.1,,0.111,,0.071,0.214,,,,,,,,0.273,68.0,96.0,85.0,0.379,-4.06,95.8,0.485,,,,,,,,,,
58,2023-09-16,716560,Single,single,False,608324,676092,Alex Bregman,Collin Snider,0,0,0,afdd8257-2231-4e87-9ce8-fa0f5ea7ff9b,676092.0,collinsnider,Snider,Right,Collin Snider,4.87,5.41,20.1,95.0,103.0,95.0,0.83,4.87,5.75,10.62,1.33,2.06,0.183,0.563,0.16899999999999998,0.29600000000000004,0.395,90.2,50.0,49.0,53.0,106.0,89.0,88.0,129.0,98.0,110.0,108.0,99.0,93.0,0.106,0.15,0.36200000000000004,,0.003,5.8,0.09,-0.49,,-3.64,94.8,91.6,84.1,,0.111,,0.071,0.214,,,,,,,,0.273,68.0,96.0,85.0,0.379,-4.06,95.8,0.485,,,,,,,,,,
59,2023-09-16,716560,Grounded Into DP,grounded_into_double_play,True,670541,676092,Yordan Alvarez,Collin Snider,0,0,1,0068d190-0a53-40e9-b0a8-b88396c26e82,676092.0,collinsnider,Snider,Right,Collin Snider,4.87,5.41,20.1,95.0,103.0,95.0,0.83,4.87,5.75,10.62,1.33,2.06,0.183,0.563,0.16899999999999998,0.29600000000000004,0.395,90.2,50.0,49.0,53.0,106.0,89.0,88.0,129.0,98.0,110.0,108.0,99.0,93.0,0.106,0.15,0.36200000000000004,,0.003,5.8,0.09,-0.49,,-3.64,94.8,91.6,84.1,,0.111,,0.071,0.214,,,,,,,,0.273,68.0,96.0,85.0,0.379,-4.06,95.8,0.485,,,,,,,,,,
60,2023-09-16,716560,Single,single,False,663656,676092,Kyle Tucker,Collin Snider,1,1,0,fab42711-192c-43b5-a2dd-bbdeb4a1fb00,676092.0,collinsnider,Snider,Right,Collin Snider,4.87,5.41,20.1,95.0,103.0,95.0,0.83,4.87,5.75,10.62,1.33,2.06,0.183,0.563,0.16899999999999998,0.29600000000000004,0.395,90.2,50.0,49.0,53.0,106.0,89.0,88.0,129.0,98.0,110.0,108.0,99.0,93.0,0.106,0.15,0.36200000000000004,,0.003,5.8,0.09,-0.49,,-3.64,94.8,91.6,84.1,,0.111,,0.071,0.214,,,,,,,,0.273,68.0,96.0,85.0,0.379,-4.06,95.8,0.485,,,,,,,,,,
61,2023-09-16,716560,Walk,walk,False,547989,676092,José Abreu,Collin Snider,0,0,1,570f6d72-2f25-4ec0-b9c0-ead2a3135aaa,676092.0,collinsnider,Snider,Right,Collin Snider,4.87,5.41,20.1,95.0,103.0,95.0,0.83,4.87,5.75,10.62,1.33,2.06,0.183,0.563,0.16899999999999998,0.29600000000000004,0.395,90.2,50.0,49.0,53.0,106.0,89.0,88.0,129.0,98.0,110.0,108.0,99.0,93.0,0.106,0.15,0.36200000000000004,,0.003,5.8,0.09,-0.49,,-3.64,94.8,91.6,84.1,,0.111,,0.071,0.214,,,,,,,,0.273,68.0,96.0,85.0,0.379,-4.06,95.8,0.485,,,,,,,,,,
62,2023-09-16,716560,Forceout,force_out,True,676801,663704,Chas McCormick,James McArthur,0,0,1,b4f7d0e2-ad03-4ad9-b283-b475db34a1f7,663704.0,jamesmcarthur,McArthur,Right,James McArthur,4.63,2.97,23.1,103.0,114.0,106.0,0.764,8.87,0.77,7.71,0.77,2.31,0.313,0.469,0.203,0.344,0.478,,,,,64.0,122.0,91.0,103.0,101.0,102.0,104.0,61.0,62.0,0.018000000000000002,0.003,0.243,,,3.38,-3.87,2.66,,,92.8,90.4,86.4,,,,0.263,,0.194,142.0,106.0,119.0,0.387,1.52,82.2,,94.0,100.0,96.0,0.349,-1.25,94.1,0.286,,,,,,,,,,
63,2023-09-16,716560,Groundout,field_out,True,669004,593576,MJ Melendez,Héctor Neris,1,1,0,e03901ab-1fab-47c8-9e01-1528d7f3bf02,593576.0,hectorneris,Neris,Right,Héctor Neris,1.71,3.33,68.1,99.0,99.0,96.0,0.715,10.14,4.08,5.4,0.92,0.62,0.205,0.478,0.21100000000000002,0.248,0.413,83.9,,,,98.0,100.0,95.0,106.0,96.0,101.0,,,,0.517,,0.039,,0.001,1.43,,2.22,,-5.8,93.0,,85.9,,0.153,,0.0,,,,,,,,,,93.0,95.0,88.0,0.155,0.89,92.9,0.256,104.0,99.0,103.0,0.287,1.68,82.9,0.171,,,
64,2023-09-16,716560,Walk,walk,False,676369,593576,Nelson Velázquez,Héctor Neris,1,0,0,10f18c85-63fa-4599-86ab-20198987da5c,593576.0,hectorneris,Neris,Right,Héctor Neris,1.71,3.33,68.1,99.0,99.0,96.0,0.715,10.14,4.08,5.4,0.92,0.62,0.205,0.478,0.21100000000000002,0.248,0.413,83.9,,,,98.0,100.0,95.0,106.0,96.0,101.0,,,,0.517,,0.039,,0.001,1.43,,2.22,,-5.8,93.0,,85.9,,0.153,,0.0,,,,,,,,,,93.0,95.0,88.0,0.155,0.89,92.9,0.256,104.0,99.0,103.0,0.287,1.68,82.9,0.171,,,
65,2023-09-16,716560,Single,single,False,686681,593576,Michael Massey,Héctor Neris,0,0,1,87969e76-1ead-45e9-92a5-cb8d458079f8,593576.0,hectorneris,Neris,Right,Héctor Neris,1.71,3.33,68.1,99.0,99.0,96.0,0.715,10.14,4.08,5.4,0.92,0.62,0.205,0.478,0.21100000000000002,0.248,0.413,83.9,,,,98.0,100.0,95.0,106.0,96.0,101.0,,,,0.517,,0.039,,0.001,1.43,,2.22,,-5.8,93.0,,85.9,,0.153,,0.0,,,,,,,,,,93.0,95.0,88.0,0.155,0.89,92.9,0.256,104.0,99.0,103.0,0.287,1.68,82.9,0.171,,,
66,2023-09-16,716560,Single,single,False,664728,593576,Kyle Isbel,Héctor Neris,0,0,1,7dee75d3-41d8-487c-8566-fd9f2e7f4c33,593576.0,hectorneris,Neris,Right,Héctor Neris,1.71,3.33,68.1,99.0,99.0,96.0,0.715,10.14,4.08,5.4,0.92,0.62,0.205,0.478,0.21100000000000002,0.248,0.413,83.9,,,,98.0,100.0,95.0,106.0,96.0,101.0,,,,0.517,,0.039,,0.001,1.43,,2.22,,-5.8,93.0,,85.9,,0.153,,0.0,,,,,,,,,,93.0,95.0,88.0,0.155,0.89,92.9,0.256,104.0,99.0,103.0,0.287,1.68,82.9,0.171,,,
67,2023-09-16,716560,Fielders Choice,fielders_choice,False,680118,593576,Dairon Blanco,Héctor Neris,0,0,1,69c67b91-d105-4de3-a7cc-75e36c563679,593576.0,hectorneris,Neris,Right,Héctor Neris,1.71,3.33,68.1,99.0,99.0,96.0,0.715,10.14,4.08,5.4,0.92,0.62,0.205,0.478,0.21100000000000002,0.248,0.413,83.9,,,,98.0,100.0,95.0,106.0,96.0,101.0,,,,0.517,,0.039,,0.001,1.43,,2.22,,-5.8,93.0,,85.9,,0.153,,0.0,,,,,,,,,,93.0,95.0,88.0,0.155,0.89,92.9,0.256,104.0,99.0,103.0,0.287,1.68,82.9,0.171,,,
68,2023-09-16,716560,Sac Fly,sac_fly,True,668472,593576,Nick Pratto,Héctor Neris,0,0,1,f7eb0765-ba21-4776-9f55-a2f02091ec5e,593576.0,hectorneris,Neris,Right,Héctor Neris,1.71,3.33,68.1,99.0,99.0,96.0,0.715,10.14,4.08,5.4,0.92,0.62,0.205,0.478,0.21100000000000002,0.248,0.413,83.9,,,,98.0,100.0,95.0,106.0,96.0,101.0,,,,0.517,,0.039,,0.001,1.43,,2.22,,-5.8,93.0,,85.9,,0.153,,0.0,,,,,,,,,,93.0,95.0,88.0,0.155,0.89,92.9,0.256,104.0,99.0,103.0,0.287,1.68,82.9,0.171,,,
69,2023-09-16,716560,Lineout,field_out,True,672580,593576,Maikel Garcia,Héctor Neris,1,1,1,4c83cc17-ec5b-4902-882e-2f3a623d2b54,593576.0,hectorneris,Neris,Right,Héctor Neris,1.71,3.33,68.1,99.0,99.0,96.0,0.715,10.14,4.08,5.4,0.92,0.62,0.205,0.478,0.21100000000000002,0.248,0.413,83.9,,,,98.0,100.0,95.0,106.0,96.0,101.0,,,,0.517,,0.039,,0.001,1.43,,2.22,,-5.8,93.0,,85.9,,0.153,,0.0,,,,,,,,,,93.0,95.0,88.0,0.155,0.89,92.9,0.256,104.0,99.0,103.0,0.287,1.68,82.9,0.171,,,
70,2023-09-16,716560,Flyout,field_out,True,673237,663704,Yainer Diaz,James McArthur,0,0,0,70f33aeb-7421-4766-a213-01adc1e0309d,663704.0,jamesmcarthur,McArthur,Right,James McArthur,4.63,2.97,23.1,103.0,114.0,106.0,0.764,8.87,0.77,7.71,0.77,2.31,0.313,0.469,0.203,0.344,0.478,,,,,64.0,122.0,91.0,103.0,101.0,102.0,104.0,61.0,62.0,0.018000000000000002,0.003,0.243,,,3.38,-3.87,2.66,,,92.8,90.4,86.4,,,,0.263,,0.194,142.0,106.0,119.0,0.387,1.52,82.2,,94.0,100.0,96.0,0.349,-1.25,94.1,0.286,,,,,,,,,,
71,2023-09-16,716560,Strikeout,strikeout,True,665161,663704,Jeremy Peña,James McArthur,0,0,0,a8471058-8583-44fd-9131-5c00d853f9fa,663704.0,jamesmcarthur,McArthur,Right,James McArthur,4.63,2.97,23.1,103.0,114.0,106.0,0.764,8.87,0.77,7.71,0.77,2.31,0.313,0.469,0.203,0.344,0.478,,,,,64.0,122.0,91.0,103.0,101.0,102.0,104.0,61.0,62.0,0.018000000000000002,0.003,0.243,,,3.38,-3.87,2.66,,,92.8,90.4,86.4,,,,0.263,,0.194,142.0,106.0,119.0,0.387,1.52,82.2,,94.0,100.0,96.0,0.349,-1.25,94.1,0.286,,,,,,,,,,
72,2023-09-16,716560,Strikeout,strikeout,True,643289,663704,Mauricio Dubón,James McArthur,0,0,0,cccfe1f7-cbd6-4648-a645-7ff84555986e,663704.0,jamesmcarthur,McArthur,Right,James McArthur,4.63,2.97,23.1,103.0,114.0,106.0,0.764,8.87,0.77,7.71,0.77,2.31,0.313,0.469,0.203,0.344,0.478,,,,,64.0,122.0,91.0,103.0,101.0,102.0,104.0,61.0,62.0,0.018000000000000002,0.003,0.243,,,3.38,-3.87,2.66,,,92.8,90.4,86.4,,,,0.263,,0.194,142.0,106.0,119.0,0.387,1.52,82.2,,94.0,100.0,96.0,0.349,-1.25,94.1,0.286,,,,,,,,,,
73,2023-09-16,716560,Lineout,field_out,True,677951,669270,Bobby Witt Jr.,Joel Kuhnel,1,0,0,f5cd6f17-effc-4a00-849a-ccb7612ab659,669270.0,joelkuhnel,Kuhnel,Right,Joel Kuhnel,5.54,6.82,13.0,102.0,86.0,99.0,0.82,2.08,3.46,11.08,1.38,2.33,0.265,0.34700000000000003,0.22399999999999998,0.36700000000000005,0.456,89.1,87.0,107.0,107.0,77.0,96.0,85.0,101.0,105.0,106.0,,,,0.395,,0.226,,0.154,0.34,,-1.5,,-12.74,94.2,,85.5,,0.313,0.556,0.273,,,,,,,,,,87.0,106.0,109.0,0.226,6.74,94.8,0.188,,,,,,,,,,
74,2023-09-16,716560,Home Run,home_run,False,682515,669270,Logan Porter,Joel Kuhnel,1,0,0,5892ebd5-0b11-4d1b-8b35-353ca52cba0e,669270.0,joelkuhnel,Kuhnel,Right,Joel Kuhnel,5.54,6.82,13.0,102.0,86.0,99.0,0.82,2.08,3.46,11.08,1.38,2.33,0.265,0.34700000000000003,0.22399999999999998,0.36700000000000005,0.456,89.1,87.0,107.0,107.0,77.0,96.0,85.0,101.0,105.0,106.0,,,,0.395,,0.226,,0.154,0.34,,-1.5,,-12.74,94.2,,85.5,,0.313,0.556,0.273,,,,,,,,,,87.0,106.0,109.0,0.226,6.74,94.8,0.188,,,,,,,,,,
75,2023-09-16,716560,Flyout,field_out,True,669004,669270,MJ Melendez,Joel Kuhnel,1,1,0,65c89b51-3d57-4466-9761-9efc0eb4b960,669270.0,joelkuhnel,Kuhnel,Right,Joel Kuhnel,5.54,6.82,13.0,102.0,86.0,99.0,0.82,2.08,3.46,11.08,1.38,2.33,0.265,0.34700000000000003,0.22399999999999998,0.36700000000000005,0.456,89.1,87.0,107.0,107.0,77.0,96.0,85.0,101.0,105.0,106.0,,,,0.395,,0.226,,0.154,0.34,,-1.5,,-12.74,94.2,,85.5,,0.313,0.556,0.273,,,,,,,,,,87.0,106.0,109.0,0.226,6.74,94.8,0.188,,,,,,,,,,
76,2023-09-16,716560,Strikeout,strikeout,True,676369,669270,Nelson Velázquez,Joel Kuhnel,0,0,0,6d8290b9-8cf1-40e9-8566-ab23934457c3,669270.0,joelkuhnel,Kuhnel,Right,Joel Kuhnel,5.54,6.82,13.0,102.0,86.0,99.0,0.82,2.08,3.46,11.08,1.38,2.33,0.265,0.34700000000000003,0.22399999999999998,0.36700000000000005,0.456,89.1,87.0,107.0,107.0,77.0,96.0,85.0,101.0,105.0,106.0,,,,0.395,,0.226,,0.154,0.34,,-1.5,,-12.74,94.2,,85.5,,0.313,0.556,0.273,,,,,,,,,,87.0,106.0,109.0,0.226,6.74,94.8,0.188,,,,,,,,,,
