,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,SI_ba,FF_ba,SL_ba,CU_ba,CH_ba,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba
38,2023-07-22,717296,Double,double,False,680911,642216,Owen Miller,Allan Winans,0,0,1,6dab3b91-99ea-4702-aa49-73f390231a66,642216.0,allanwinans,Winans,Right,Allan Winans,5.29,4.24,32.1,104.0,77.0,97.0,0.7709999999999999,9.46,2.23,10.3,1.39,1.19,0.22699999999999998,0.474,0.10300000000000001,0.381,0.449,82.9,78.0,107.0,101.0,,,,71.0,107.0,93.0,74.0,97.0,86.0,86.0,104.0,108.0,0.253,0.225,0.245,,0.27699999999999997,-1.11,-1.36,-1.04,,0.71,90.0,89.6,78.8,,0.387,0.25,0.267,,0.25,,,,,,,,,,,
39,2023-07-22,717296,Sac Fly,sac_fly,True,668930,642216,Brice Turang,Allan Winans,0,0,1,1cff9897-49ad-479a-8e36-8671de496b5f,642216.0,allanwinans,Winans,Right,Allan Winans,5.29,4.24,32.1,104.0,77.0,97.0,0.7709999999999999,9.46,2.23,10.3,1.39,1.19,0.22699999999999998,0.474,0.10300000000000001,0.381,0.449,82.9,78.0,107.0,101.0,,,,71.0,107.0,93.0,74.0,97.0,86.0,86.0,104.0,108.0,0.253,0.225,0.245,,0.27699999999999997,-1.11,-1.36,-1.04,,0.71,90.0,89.6,78.8,,0.387,0.25,0.267,,0.25,,,,,,,,,,,
40,2023-07-22,717296,Single,single,False,663368,642216,Blake Perkins,Allan Winans,0,0,1,acf0d4f8-94cb-472b-b823-bba082733e53,642216.0,allanwinans,Winans,Right,Allan Winans,5.29,4.24,32.1,104.0,77.0,97.0,0.7709999999999999,9.46,2.23,10.3,1.39,1.19,0.22699999999999998,0.474,0.10300000000000001,0.381,0.449,82.9,78.0,107.0,101.0,,,,71.0,107.0,93.0,74.0,97.0,86.0,86.0,104.0,108.0,0.253,0.225,0.245,,0.27699999999999997,-1.11,-1.36,-1.04,,0.71,90.0,89.6,78.8,,0.387,0.25,0.267,,0.25,,,,,,,,,,,
41,2023-07-22,717296,Flyout,field_out,True,592885,543859,Christian Yelich,Michael Tonkin,1,0,0,0fc224a6-85c2-4b20-b22f-ac3a6cc4cbc3,543859.0,michaeltonkin,Tonkin,Right,Michael Tonkin,4.28,3.9,80.0,103.0,109.0,103.0,0.773,8.44,2.59,7.2,1.46,0.89,0.289,0.44,0.147,0.35600000000000004,0.457,,,,,,,,,,,108.0,107.0,102.0,110.0,97.0,100.0,0.611,0.001,0.38799999999999996,,,-3.64,1.13,0.29,,,95.0,93.5,83.0,,0.226,,0.196,,,0.333,,,,,,,,,,
42,2023-07-22,717296,Strikeout,strikeout,True,661388,543859,William Contreras,Michael Tonkin,0,0,0,357ab785-dbdd-4700-9819-e7df709961da,543859.0,michaeltonkin,Tonkin,Right,Michael Tonkin,4.28,3.9,80.0,103.0,109.0,103.0,0.773,8.44,2.59,7.2,1.46,0.89,0.289,0.44,0.147,0.35600000000000004,0.457,,,,,,,,,,,108.0,107.0,102.0,110.0,97.0,100.0,0.611,0.001,0.38799999999999996,,,-3.64,1.13,0.29,,,95.0,93.5,83.0,,0.226,,0.196,,,0.333,,,,,,,,,,
43,2023-07-22,717296,Flyout,field_out,True,542303,605288,Marcell Ozuna,Adrian Houser,1,0,0,2cf711d6-3df1-4a08-855e-d9188be3cbaa,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,0.47100000000000003,0.23800000000000002,0.166,0.085,0.04,0.29,0.46,-0.89,-1.08,-2.07,93.4,92.1,82.3,79.4,0.296,0.227,0.258,0.269,0.294,,,,,,,,,,,
44,2023-07-22,717296,Strikeout,strikeout,True,592696,605288,Eddie Rosario,Adrian Houser,0,0,0,d7076b83-ce0e-4021-8c11-680b4c185f72,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,0.47100000000000003,0.23800000000000002,0.166,0.085,0.04,0.29,0.46,-0.89,-1.08,-2.07,93.4,92.1,82.3,79.4,0.296,0.227,0.258,0.269,0.294,,,,,,,,,,,
45,2023-07-22,717296,Flyout,field_out,True,606115,605288,Orlando Arcia,Adrian Houser,0,0,0,5326597c-3d75-4f34-a6aa-c6d8d73eb00e,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,0.47100000000000003,0.23800000000000002,0.166,0.085,0.04,0.29,0.46,-0.89,-1.08,-2.07,93.4,92.1,82.3,79.4,0.296,0.227,0.258,0.269,0.294,,,,,,,,,,,
46,2023-07-22,717296,Pop Out,field_out,True,642715,543859,Willy Adames,Michael Tonkin,1,0,0,dea1f676-372c-4c5e-bc9a-1dc45edab103,543859.0,michaeltonkin,Tonkin,Right,Michael Tonkin,4.28,3.9,80.0,103.0,109.0,103.0,0.773,8.44,2.59,7.2,1.46,0.89,0.289,0.44,0.147,0.35600000000000004,0.457,,,,,,,,,,,108.0,107.0,102.0,110.0,97.0,100.0,0.611,0.001,0.38799999999999996,,,-3.64,1.13,0.29,,,95.0,93.5,83.0,,0.226,,0.196,,,0.333,,,,,,,,,,
47,2023-07-22,717296,Walk,walk,False,608385,543859,Jesse Winker,Michael Tonkin,1,0,0,33234c4b-ab1f-47d4-ab3d-36860d5fa525,543859.0,michaeltonkin,Tonkin,Right,Michael Tonkin,4.28,3.9,80.0,103.0,109.0,103.0,0.773,8.44,2.59,7.2,1.46,0.89,0.289,0.44,0.147,0.35600000000000004,0.457,,,,,,,,,,,108.0,107.0,102.0,110.0,97.0,100.0,0.611,0.001,0.38799999999999996,,,-3.64,1.13,0.29,,,95.0,93.5,83.0,,0.226,,0.196,,,0.333,,,,,,,,,,
48,2023-07-22,717296,Single,single,False,655316,543859,Andruw Monasterio,Michael Tonkin,0,0,1,2ef65348-4ce3-4e4e-9d21-fcb697cb0508,543859.0,michaeltonkin,Tonkin,Right,Michael Tonkin,4.28,3.9,80.0,103.0,109.0,103.0,0.773,8.44,2.59,7.2,1.46,0.89,0.289,0.44,0.147,0.35600000000000004,0.457,,,,,,,,,,,108.0,107.0,102.0,110.0,97.0,100.0,0.611,0.001,0.38799999999999996,,,-3.64,1.13,0.29,,,95.0,93.5,83.0,,0.226,,0.196,,,0.333,,,,,,,,,,
49,2023-07-22,717296,Single,single,False,686217,543859,Sal Frelick,Michael Tonkin,0,0,1,69abcc63-5dda-48dd-a66e-ecebbb806860,543859.0,michaeltonkin,Tonkin,Right,Michael Tonkin,4.28,3.9,80.0,103.0,109.0,103.0,0.773,8.44,2.59,7.2,1.46,0.89,0.289,0.44,0.147,0.35600000000000004,0.457,,,,,,,,,,,108.0,107.0,102.0,110.0,97.0,100.0,0.611,0.001,0.38799999999999996,,,-3.64,1.13,0.29,,,95.0,93.5,83.0,,0.226,,0.196,,,0.333,,,,,,,,,,
50,2023-07-22,717296,Lineout,field_out,True,680911,543859,Owen Miller,Michael Tonkin,0,0,0,6865b5a7-0c2e-48a0-87ec-d5198defb987,543859.0,michaeltonkin,Tonkin,Right,Michael Tonkin,4.28,3.9,80.0,103.0,109.0,103.0,0.773,8.44,2.59,7.2,1.46,0.89,0.289,0.44,0.147,0.35600000000000004,0.457,,,,,,,,,,,108.0,107.0,102.0,110.0,97.0,100.0,0.611,0.001,0.38799999999999996,,,-3.64,1.13,0.29,,,95.0,93.5,83.0,,0.226,,0.196,,,0.333,,,,,,,,,,
51,2023-07-22,717296,Strikeout,strikeout,True,668930,543859,Brice Turang,Michael Tonkin,0,0,0,05a6e1dd-15d3-440e-b357-c82b1f13863d,543859.0,michaeltonkin,Tonkin,Right,Michael Tonkin,4.28,3.9,80.0,103.0,109.0,103.0,0.773,8.44,2.59,7.2,1.46,0.89,0.289,0.44,0.147,0.35600000000000004,0.457,,,,,,,,,,,108.0,107.0,102.0,110.0,97.0,100.0,0.611,0.001,0.38799999999999996,,,-3.64,1.13,0.29,,,95.0,93.5,83.0,,0.226,,0.196,,,0.333,,,,,,,,,,
52,2023-07-22,717296,Walk,walk,False,671739,665625,Michael Harris II,Elvis Peguero,1,0,0,b13b6f0f-5e22-4877-b55b-c00f36cc72f4,665625.0,elvispeguero,"Peguero, E",Right,Elvis Peguero,3.38,3.79,61.1,97.0,97.0,97.0,0.715,7.92,3.82,7.19,0.59,2.24,0.161,0.47600000000000003,0.17300000000000001,0.28,0.348,,,,,,,,,,,94.0,94.0,92.0,100.0,100.0,102.0,0.491,,0.509,,,,1.48,0.97,,,,96.0,90.6,,0.234,,0.209,,,,,,,,,,,,,
53,2023-07-22,717296,Double Play,double_play,True,660670,665625,Ronald Acuña Jr.,Elvis Peguero,0,0,1,598190ea-643c-48d2-b4da-eb1182ce6e8f,665625.0,elvispeguero,"Peguero, E",Right,Elvis Peguero,3.38,3.79,61.1,97.0,97.0,97.0,0.715,7.92,3.82,7.19,0.59,2.24,0.161,0.47600000000000003,0.17300000000000001,0.28,0.348,,,,,,,,,,,94.0,94.0,92.0,100.0,100.0,102.0,0.491,,0.509,,,,1.48,0.97,,,,96.0,90.6,,0.234,,0.209,,,,,,,,,,,,,
54,2023-07-22,717296,Groundout,field_out,True,645277,665625,Ozzie Albies,Elvis Peguero,0,0,0,d272b8bb-4cd4-412a-ac3d-78c6ecee279e,665625.0,elvispeguero,"Peguero, E",Right,Elvis Peguero,3.38,3.79,61.1,97.0,97.0,97.0,0.715,7.92,3.82,7.19,0.59,2.24,0.161,0.47600000000000003,0.17300000000000001,0.28,0.348,,,,,,,,,,,94.0,94.0,92.0,100.0,100.0,102.0,0.491,,0.509,,,,1.48,0.97,,,,96.0,90.6,,0.234,,0.209,,,,,,,,,,,,,
55,2023-07-22,717296,Groundout,field_out,True,663368,543521,Blake Perkins,Collin McHugh,0,0,0,dfa8970a-ef82-4c85-82d5-eab59f87fb63,543521.0,collinmchugh,McHugh,Right,Collin McHugh,4.3,5.23,58.2,100.0,111.0,100.0,0.767,7.21,3.38,10.74,0.77,1.43,0.18600000000000003,0.44799999999999995,0.134,0.284,0.391,84.8,57.0,50.0,54.0,85.0,109.0,100.0,82.0,105.0,97.0,,,,126.0,100.0,107.0,,0.039,0.479,0.019,0.004,-0.36,,-0.72,-1.46,-3.01,91.3,,79.9,73.7,,0.375,,0.25,,0.262,100.0,98.0,94.0,0.45799999999999996,0.001,0.19,-3.87,89.0,63.2,0.33
56,2023-07-22,717296,Flyout,field_out,True,592885,543521,Christian Yelich,Collin McHugh,1,1,0,3f717908-a144-49a0-9ca6-60033c9c8de8,543521.0,collinmchugh,McHugh,Right,Collin McHugh,4.3,5.23,58.2,100.0,111.0,100.0,0.767,7.21,3.38,10.74,0.77,1.43,0.18600000000000003,0.44799999999999995,0.134,0.284,0.391,84.8,57.0,50.0,54.0,85.0,109.0,100.0,82.0,105.0,97.0,,,,126.0,100.0,107.0,,0.039,0.479,0.019,0.004,-0.36,,-0.72,-1.46,-3.01,91.3,,79.9,73.7,,0.375,,0.25,,0.262,100.0,98.0,94.0,0.45799999999999996,0.001,0.19,-3.87,89.0,63.2,0.33
57,2023-07-22,717296,Flyout,field_out,True,661388,543521,William Contreras,Collin McHugh,1,0,0,a7661a67-ea9f-4068-8421-9f867d816742,543521.0,collinmchugh,McHugh,Right,Collin McHugh,4.3,5.23,58.2,100.0,111.0,100.0,0.767,7.21,3.38,10.74,0.77,1.43,0.18600000000000003,0.44799999999999995,0.134,0.284,0.391,84.8,57.0,50.0,54.0,85.0,109.0,100.0,82.0,105.0,97.0,,,,126.0,100.0,107.0,,0.039,0.479,0.019,0.004,-0.36,,-0.72,-1.46,-3.01,91.3,,79.9,73.7,,0.375,,0.25,,0.262,100.0,98.0,94.0,0.45799999999999996,0.001,0.19,-3.87,89.0,63.2,0.33
58,2023-07-22,717296,Pop Out,field_out,True,663586,606303,Austin Riley,Joel Payamps,1,0,0,551841c6-7cdb-453c-ba0c-247ee31c03b7,606303.0,joelpayamps,Payamps,Right,Joel Payamps,2.55,3.23,70.2,100.0,106.0,103.0,0.748,9.81,2.17,7.26,1.02,1.21,0.273,0.364,0.198,0.251,0.409,89.1,95.0,92.0,97.0,,,,101.0,106.0,102.0,101.0,99.0,99.0,114.0,100.0,107.0,0.221,0.21899999999999997,0.43799999999999994,,0.122,3.4,0.81,0.42,,-0.25,95.4,95.3,84.2,,0.322,0.118,0.192,,0.345,,,,,,,,,,,
59,2023-07-22,717296,Strikeout,strikeout,True,621566,606303,Matt Olson,Joel Payamps,0,0,0,b4cae082-e5d6-4f31-895f-0e058bb6e51c,606303.0,joelpayamps,Payamps,Right,Joel Payamps,2.55,3.23,70.2,100.0,106.0,103.0,0.748,9.81,2.17,7.26,1.02,1.21,0.273,0.364,0.198,0.251,0.409,89.1,95.0,92.0,97.0,,,,101.0,106.0,102.0,101.0,99.0,99.0,114.0,100.0,107.0,0.221,0.21899999999999997,0.43799999999999994,,0.122,3.4,0.81,0.42,,-0.25,95.4,95.3,84.2,,0.322,0.118,0.192,,0.345,,,,,,,,,,,
60,2023-07-22,717296,Lineout,field_out,True,669221,606303,Sean Murphy,Joel Payamps,1,1,0,64360bda-a9b3-43da-8e3a-eff84bb72ca5,606303.0,joelpayamps,Payamps,Right,Joel Payamps,2.55,3.23,70.2,100.0,106.0,103.0,0.748,9.81,2.17,7.26,1.02,1.21,0.273,0.364,0.198,0.251,0.409,89.1,95.0,92.0,97.0,,,,101.0,106.0,102.0,101.0,99.0,99.0,114.0,100.0,107.0,0.221,0.21899999999999997,0.43799999999999994,,0.122,3.4,0.81,0.42,,-0.25,95.4,95.3,84.2,,0.322,0.118,0.192,,0.345,,,,,,,,,,,
61,2023-07-22,717296,Double,double,False,642715,641729,Willy Adames,Joe Jiménez,0,0,0,29e79d0e-e7a0-471e-92c7-cf49d91e9163,641729.0,joejimenez,"Jiménez, J",Right,Joe Jiménez,3.04,3.79,56.1,106.0,110.0,109.0,0.706,11.66,2.24,8.15,1.44,0.58,0.215,0.436,0.107,0.369,0.462,89.8,90.0,104.0,97.0,,,,122.0,106.0,111.0,,,,91.0,107.0,107.0,,0.623,0.307,,0.071,0.83,,-0.69,,0.93,95.3,,84.3,,,0.237,0.244,,0.1,,,,,,,,,,,
62,2023-07-22,717296,Strikeout,strikeout,True,608385,641729,Jesse Winker,Joe Jiménez,0,0,0,9d9d4ef0-7bde-4579-a1bf-1632bef40cef,641729.0,joejimenez,"Jiménez, J",Right,Joe Jiménez,3.04,3.79,56.1,106.0,110.0,109.0,0.706,11.66,2.24,8.15,1.44,0.58,0.215,0.436,0.107,0.369,0.462,89.8,90.0,104.0,97.0,,,,122.0,106.0,111.0,,,,91.0,107.0,107.0,,0.623,0.307,,0.071,0.83,,-0.69,,0.93,95.3,,84.3,,,0.237,0.244,,0.1,,,,,,,,,,,
63,2023-07-22,717296,Fielders Choice,fielders_choice,False,655316,641729,Andruw Monasterio,Joe Jiménez,0,0,1,c643ae74-1cac-453a-87c7-171f6f435078,641729.0,joejimenez,"Jiménez, J",Right,Joe Jiménez,3.04,3.79,56.1,106.0,110.0,109.0,0.706,11.66,2.24,8.15,1.44,0.58,0.215,0.436,0.107,0.369,0.462,89.8,90.0,104.0,97.0,,,,122.0,106.0,111.0,,,,91.0,107.0,107.0,,0.623,0.307,,0.071,0.83,,-0.69,,0.93,95.3,,84.3,,,0.237,0.244,,0.1,,,,,,,,,,,
64,2023-07-22,717296,Sac Fly,sac_fly,True,686217,641729,Sal Frelick,Joe Jiménez,0,0,1,cb200845-b37b-4532-b501-8954ad3999de,641729.0,joejimenez,"Jiménez, J",Right,Joe Jiménez,3.04,3.79,56.1,106.0,110.0,109.0,0.706,11.66,2.24,8.15,1.44,0.58,0.215,0.436,0.107,0.369,0.462,89.8,90.0,104.0,97.0,,,,122.0,106.0,111.0,,,,91.0,107.0,107.0,,0.623,0.307,,0.071,0.83,,-0.69,,0.93,95.3,,84.3,,,0.237,0.244,,0.1,,,,,,,,,,,
65,2023-07-22,717296,Groundout,field_out,True,680911,641729,Owen Miller,Joe Jiménez,0,0,0,78dd6065-4c94-4ceb-af53-9f9b59fd4d98,641729.0,joejimenez,"Jiménez, J",Right,Joe Jiménez,3.04,3.79,56.1,106.0,110.0,109.0,0.706,11.66,2.24,8.15,1.44,0.58,0.215,0.436,0.107,0.369,0.462,89.8,90.0,104.0,97.0,,,,122.0,106.0,111.0,,,,91.0,107.0,107.0,,0.623,0.307,,0.071,0.83,,-0.69,,0.93,95.3,,84.3,,,0.237,0.244,,0.1,,,,,,,,,,,
66,2023-07-22,717296,Strikeout,strikeout,True,542303,642207,Marcell Ozuna,Devin Williams,0,0,0,e109f60f-30a5-4632-8dc6-e20668955847,642207.0,devinwilliams,"Williams, D",Right,Devin Williams,1.53,2.67,58.2,100.0,114.0,109.0,0.617,13.35,4.3,3.99,0.61,1.53,0.235,0.461,0.139,0.287,0.35200000000000004,83.8,117.0,100.0,114.0,,,,112.0,99.0,101.0,,,,,,,,0.39,,,0.579,1.04,,,,2.71,94.2,,,,,0.177,,,0.097,,82.0,110.0,109.0,0.031,,0.55,,90.7,,0.333
67,2023-07-22,717296,Single,single,False,592696,642207,Eddie Rosario,Devin Williams,0,0,0,f052789e-96fa-465b-9141-5f3b689d7e29,642207.0,devinwilliams,"Williams, D",Right,Devin Williams,1.53,2.67,58.2,100.0,114.0,109.0,0.617,13.35,4.3,3.99,0.61,1.53,0.235,0.461,0.139,0.287,0.35200000000000004,83.8,117.0,100.0,114.0,,,,112.0,99.0,101.0,,,,,,,,0.39,,,0.579,1.04,,,,2.71,94.2,,,,,0.177,,,0.097,,82.0,110.0,109.0,0.031,,0.55,,90.7,,0.333
68,2023-07-22,717296,Strikeout,strikeout,True,606115,642207,Orlando Arcia,Devin Williams,0,0,1,9ccaa49e-1a82-4c57-805d-a9129e14b3d3,642207.0,devinwilliams,"Williams, D",Right,Devin Williams,1.53,2.67,58.2,100.0,114.0,109.0,0.617,13.35,4.3,3.99,0.61,1.53,0.235,0.461,0.139,0.287,0.35200000000000004,83.8,117.0,100.0,114.0,,,,112.0,99.0,101.0,,,,,,,,0.39,,,0.579,1.04,,,,2.71,94.2,,,,,0.177,,,0.097,,82.0,110.0,109.0,0.031,,0.55,,90.7,,0.333
69,2023-07-22,717296,Walk,walk,False,671739,642207,Michael Harris II,Devin Williams,0,0,0,cf664709-30b0-4128-8bf4-126eb51b0b5b,642207.0,devinwilliams,"Williams, D",Right,Devin Williams,1.53,2.67,58.2,100.0,114.0,109.0,0.617,13.35,4.3,3.99,0.61,1.53,0.235,0.461,0.139,0.287,0.35200000000000004,83.8,117.0,100.0,114.0,,,,112.0,99.0,101.0,,,,,,,,0.39,,,0.579,1.04,,,,2.71,94.2,,,,,0.177,,,0.097,,82.0,110.0,109.0,0.031,,0.55,,90.7,,0.333
70,2023-07-22,717296,Walk,walk,False,660670,642207,Ronald Acuña Jr.,Devin Williams,0,0,1,48c4fa54-c4c6-4c84-a4b7-23731b5dc507,642207.0,devinwilliams,"Williams, D",Right,Devin Williams,1.53,2.67,58.2,100.0,114.0,109.0,0.617,13.35,4.3,3.99,0.61,1.53,0.235,0.461,0.139,0.287,0.35200000000000004,83.8,117.0,100.0,114.0,,,,112.0,99.0,101.0,,,,,,,,0.39,,,0.579,1.04,,,,2.71,94.2,,,,,0.177,,,0.097,,82.0,110.0,109.0,0.031,,0.55,,90.7,,0.333
71,2023-07-22,717296,Strikeout,strikeout,True,645277,642207,Ozzie Albies,Devin Williams,0,0,0,c240d283-eb8a-4874-a1e9-2cbeeead8868,642207.0,devinwilliams,"Williams, D",Right,Devin Williams,1.53,2.67,58.2,100.0,114.0,109.0,0.617,13.35,4.3,3.99,0.61,1.53,0.235,0.461,0.139,0.287,0.35200000000000004,83.8,117.0,100.0,114.0,,,,112.0,99.0,101.0,,,,,,,,0.39,,,0.579,1.04,,,,2.71,94.2,,,,,0.177,,,0.097,,82.0,110.0,109.0,0.031,,0.55,,90.7,,0.333
