,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,FA%,SL%,KC%,CH%,wFA/C,wSL/C,wKC/C,wCH/C,vFA,vSL,vKC,FF_ba,SL_ba,CU_ba,CH_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,ST_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
14,2023-09-03,716735,Grounded Into DP,grounded_into_double_play,True,643289,650633,Mauricio Dubón,Michael King,0,0,1,d8b3c12f-a43b-48c3-a598-3299ea93b839,650633.0,michaelking,King,Right,Michael King,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.16899999999999998,0.28800000000000003,0.40299999999999997,87.2,71.0,105.0,97.0,106.0,108.0,106.0,144.0,93.0,108.0,,,,0.22699999999999998,0.293,,0.145,1.4,-0.8,,3.43,94.7,81.8,,0.2,,,0.104,109.0,104.0,104.0,0.335,1.26,94.0,0.273,0.264,,,,,,
15,2023-09-03,716735,Pop Out,field_out,True,672724,664299,Oswald Peraza,Cristian Javier,1,0,0,3a35d0db-7414-439b-9eb4-bc69552cda20,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,101.0,98.0,98.0,108.0,95.0,102.0,91.0,99.0,102.0,0.584,0.3,0.075,0.040999999999999995,0.44,-0.09,-1.17,-1.29,92.7,79.5,76.6,0.236,0.211,0.268,0.28,,,,,,,,,,,,,,
16,2023-09-03,716735,Strikeout,strikeout,True,665828,664299,Oswaldo Cabrera,Cristian Javier,0,0,0,88e3b53e-337e-4c6f-8299-d48623d21555,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,101.0,98.0,98.0,108.0,95.0,102.0,91.0,99.0,102.0,0.584,0.3,0.075,0.040999999999999995,0.44,-0.09,-1.17,-1.29,92.7,79.5,76.6,0.236,0.211,0.268,0.28,,,,,,,,,,,,,,
17,2023-09-03,716735,Flyout,field_out,True,518934,664299,DJ LeMahieu,Cristian Javier,1,0,0,cd2b961b-e6d0-4a01-95ab-7d1e1c4db574,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,101.0,98.0,98.0,108.0,95.0,102.0,91.0,99.0,102.0,0.584,0.3,0.075,0.040999999999999995,0.44,-0.09,-1.17,-1.29,92.7,79.5,76.6,0.236,0.211,0.268,0.28,,,,,,,,,,,,,,
18,2023-09-03,716735,Flyout,field_out,True,455117,650633,Martín Maldonado,Michael King,1,0,0,b342c314-4817-4976-ac8c-13ec2f6e7c69,650633.0,michaelking,King,Right,Michael King,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.16899999999999998,0.28800000000000003,0.40299999999999997,87.2,71.0,105.0,97.0,106.0,108.0,106.0,144.0,93.0,108.0,,,,0.22699999999999998,0.293,,0.145,1.4,-0.8,,3.43,94.7,81.8,,0.2,,,0.104,109.0,104.0,104.0,0.335,1.26,94.0,0.273,0.264,,,,,,
19,2023-09-03,716735,Strikeout,strikeout,True,514888,650633,Jose Altuve,Michael King,0,0,0,2e83b47c-9e43-4ee1-892a-787c506ec3d0,650633.0,michaelking,King,Right,Michael King,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.16899999999999998,0.28800000000000003,0.40299999999999997,87.2,71.0,105.0,97.0,106.0,108.0,106.0,144.0,93.0,108.0,,,,0.22699999999999998,0.293,,0.145,1.4,-0.8,,3.43,94.7,81.8,,0.2,,,0.104,109.0,104.0,104.0,0.335,1.26,94.0,0.273,0.264,,,,,,
20,2023-09-03,716735,Single,single,False,608324,650633,Alex Bregman,Michael King,1,1,0,41118b01-e700-4deb-9c57-33d6b831b9b8,650633.0,michaelking,King,Right,Michael King,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.16899999999999998,0.28800000000000003,0.40299999999999997,87.2,71.0,105.0,97.0,106.0,108.0,106.0,144.0,93.0,108.0,,,,0.22699999999999998,0.293,,0.145,1.4,-0.8,,3.43,94.7,81.8,,0.2,,,0.104,109.0,104.0,104.0,0.335,1.26,94.0,0.273,0.264,,,,,,
21,2023-09-03,716735,Flyout,field_out,True,670541,650633,Yordan Alvarez,Michael King,0,0,0,2ac23465-4520-4027-a05c-9f82398f52ad,650633.0,michaelking,King,Right,Michael King,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.16899999999999998,0.28800000000000003,0.40299999999999997,87.2,71.0,105.0,97.0,106.0,108.0,106.0,144.0,93.0,108.0,,,,0.22699999999999998,0.293,,0.145,1.4,-0.8,,3.43,94.7,81.8,,0.2,,,0.104,109.0,104.0,104.0,0.335,1.26,94.0,0.273,0.264,,,,,,
22,2023-09-03,716735,Flyout,field_out,True,592450,664299,Aaron Judge,Cristian Javier,1,0,0,752791ef-d164-4e1b-8080-1038c80349f5,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,101.0,98.0,98.0,108.0,95.0,102.0,91.0,99.0,102.0,0.584,0.3,0.075,0.040999999999999995,0.44,-0.09,-1.17,-1.29,92.7,79.5,76.6,0.236,0.211,0.268,0.28,,,,,,,,,,,,,,
23,2023-09-03,716735,Flyout,field_out,True,691176,664299,Jasson Domínguez,Cristian Javier,0,0,0,28334271-8a8a-4e3c-9873-65bb2c2e1d94,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,101.0,98.0,98.0,108.0,95.0,102.0,91.0,99.0,102.0,0.584,0.3,0.075,0.040999999999999995,0.44,-0.09,-1.17,-1.29,92.7,79.5,76.6,0.236,0.211,0.268,0.28,,,,,,,,,,,,,,
24,2023-09-03,716735,Flyout,field_out,True,650402,664299,Gleyber Torres,Cristian Javier,1,0,0,fe750b94-1389-49f9-bd74-176e358dbf72,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,101.0,98.0,98.0,108.0,95.0,102.0,91.0,99.0,102.0,0.584,0.3,0.075,0.040999999999999995,0.44,-0.09,-1.17,-1.29,92.7,79.5,76.6,0.236,0.211,0.268,0.28,,,,,,,,,,,,,,
25,2023-09-03,716735,Flyout,field_out,True,663656,650633,Kyle Tucker,Michael King,0,0,0,80e86f13-947e-4f59-82d0-cd025fa541ec,650633.0,michaelking,King,Right,Michael King,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.16899999999999998,0.28800000000000003,0.40299999999999997,87.2,71.0,105.0,97.0,106.0,108.0,106.0,144.0,93.0,108.0,,,,0.22699999999999998,0.293,,0.145,1.4,-0.8,,3.43,94.7,81.8,,0.2,,,0.104,109.0,104.0,104.0,0.335,1.26,94.0,0.273,0.264,,,,,,
26,2023-09-03,716735,Strikeout,strikeout,True,547989,650633,José Abreu,Michael King,0,0,0,efa5f6bc-77db-4b17-8717-cc36e46e456d,650633.0,michaelking,King,Right,Michael King,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.16899999999999998,0.28800000000000003,0.40299999999999997,87.2,71.0,105.0,97.0,106.0,108.0,106.0,144.0,93.0,108.0,,,,0.22699999999999998,0.293,,0.145,1.4,-0.8,,3.43,94.7,81.8,,0.2,,,0.104,109.0,104.0,104.0,0.335,1.26,94.0,0.273,0.264,,,,,,
27,2023-09-03,716735,Lineout,field_out,True,488726,650633,Michael Brantley,Michael King,0,0,0,f7c26e46-4bde-4972-935f-e8693d14839e,650633.0,michaelking,King,Right,Michael King,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.16899999999999998,0.28800000000000003,0.40299999999999997,87.2,71.0,105.0,97.0,106.0,108.0,106.0,144.0,93.0,108.0,,,,0.22699999999999998,0.293,,0.145,1.4,-0.8,,3.43,94.7,81.8,,0.2,,,0.104,109.0,104.0,104.0,0.335,1.26,94.0,0.273,0.264,,,,,,
28,2023-09-03,716735,Lineout,field_out,True,683011,664299,Anthony Volpe,Cristian Javier,1,0,0,a364ac74-edba-4580-a20a-2f4ff8b3f128,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,101.0,98.0,98.0,108.0,95.0,102.0,91.0,99.0,102.0,0.584,0.3,0.075,0.040999999999999995,0.44,-0.09,-1.17,-1.29,92.7,79.5,76.6,0.236,0.211,0.268,0.28,,,,,,,,,,,,,,
29,2023-09-03,716735,Groundout,field_out,True,669224,664299,Austin Wells,Cristian Javier,1,0,0,c4845069-eb07-4fd0-9533-6dd2297fb1b6,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,101.0,98.0,98.0,108.0,95.0,102.0,91.0,99.0,102.0,0.584,0.3,0.075,0.040999999999999995,0.44,-0.09,-1.17,-1.29,92.7,79.5,76.6,0.236,0.211,0.268,0.28,,,,,,,,,,,,,,
30,2023-09-03,716735,Strikeout,strikeout,True,677592,664299,Everson Pereira,Cristian Javier,0,0,0,2b9dcc0b-7713-4dbd-b683-67b0cd53f40b,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,101.0,98.0,98.0,108.0,95.0,102.0,91.0,99.0,102.0,0.584,0.3,0.075,0.040999999999999995,0.44,-0.09,-1.17,-1.29,92.7,79.5,76.6,0.236,0.211,0.268,0.28,,,,,,,,,,,,,,
31,2023-09-03,716735,Flyout,field_out,True,665161,650633,Jeremy Peña,Michael King,1,0,0,79a90e95-62f9-4aae-99eb-bef99659031b,650633.0,michaelking,King,Right,Michael King,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.16899999999999998,0.28800000000000003,0.40299999999999997,87.2,71.0,105.0,97.0,106.0,108.0,106.0,144.0,93.0,108.0,,,,0.22699999999999998,0.293,,0.145,1.4,-0.8,,3.43,94.7,81.8,,0.2,,,0.104,109.0,104.0,104.0,0.335,1.26,94.0,0.273,0.264,,,,,,
32,2023-09-03,716735,Single,single,False,643289,650633,Mauricio Dubón,Michael King,0,0,0,2cf153c0-1809-47d1-909f-f33cdf48e460,650633.0,michaelking,King,Right,Michael King,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.16899999999999998,0.28800000000000003,0.40299999999999997,87.2,71.0,105.0,97.0,106.0,108.0,106.0,144.0,93.0,108.0,,,,0.22699999999999998,0.293,,0.145,1.4,-0.8,,3.43,94.7,81.8,,0.2,,,0.104,109.0,104.0,104.0,0.335,1.26,94.0,0.273,0.264,,,,,,
33,2023-09-03,716735,Strikeout,strikeout,True,455117,650633,Martín Maldonado,Michael King,0,0,1,579f658e-beb5-4635-8c63-280b71c68c4c,650633.0,michaelking,King,Right,Michael King,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.16899999999999998,0.28800000000000003,0.40299999999999997,87.2,71.0,105.0,97.0,106.0,108.0,106.0,144.0,93.0,108.0,,,,0.22699999999999998,0.293,,0.145,1.4,-0.8,,3.43,94.7,81.8,,0.2,,,0.104,109.0,104.0,104.0,0.335,1.26,94.0,0.273,0.264,,,,,,
34,2023-09-03,716735,Flyout,field_out,True,672724,664299,Oswald Peraza,Cristian Javier,1,0,0,6edbda36-876c-4edc-ba13-659f24ee06fb,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,101.0,98.0,98.0,108.0,95.0,102.0,91.0,99.0,102.0,0.584,0.3,0.075,0.040999999999999995,0.44,-0.09,-1.17,-1.29,92.7,79.5,76.6,0.236,0.211,0.268,0.28,,,,,,,,,,,,,,
35,2023-09-03,716735,Single,single,False,665828,664299,Oswaldo Cabrera,Cristian Javier,1,0,0,57d05057-a2ac-4e8e-a8ef-31d8edbe0498,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,101.0,98.0,98.0,108.0,95.0,102.0,91.0,99.0,102.0,0.584,0.3,0.075,0.040999999999999995,0.44,-0.09,-1.17,-1.29,92.7,79.5,76.6,0.236,0.211,0.268,0.28,,,,,,,,,,,,,,
36,2023-09-03,716735,Double,double,False,518934,664299,DJ LeMahieu,Cristian Javier,0,0,1,7f5921cf-ad03-440b-948a-bf32685ff329,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,101.0,98.0,98.0,108.0,95.0,102.0,91.0,99.0,102.0,0.584,0.3,0.075,0.040999999999999995,0.44,-0.09,-1.17,-1.29,92.7,79.5,76.6,0.236,0.211,0.268,0.28,,,,,,,,,,,,,,
37,2023-09-03,716735,Strikeout,strikeout,True,592450,664299,Aaron Judge,Cristian Javier,0,0,0,57025b5f-5aa9-470f-85ce-b0777adc0a3c,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,101.0,98.0,98.0,108.0,95.0,102.0,91.0,99.0,102.0,0.584,0.3,0.075,0.040999999999999995,0.44,-0.09,-1.17,-1.29,92.7,79.5,76.6,0.236,0.211,0.268,0.28,,,,,,,,,,,,,,
38,2023-09-03,716735,Home Run,home_run,False,691176,664299,Jasson Domínguez,Cristian Javier,0,0,1,1b0c552a-9862-4180-940e-3adc04bf73e4,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,101.0,98.0,98.0,108.0,95.0,102.0,91.0,99.0,102.0,0.584,0.3,0.075,0.040999999999999995,0.44,-0.09,-1.17,-1.29,92.7,79.5,76.6,0.236,0.211,0.268,0.28,,,,,,,,,,,,,,
39,2023-09-03,716735,Strikeout,strikeout,True,650402,664299,Gleyber Torres,Cristian Javier,0,0,0,efea55ac-7615-464a-a842-0e76ec10b9ac,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,101.0,98.0,98.0,108.0,95.0,102.0,91.0,99.0,102.0,0.584,0.3,0.075,0.040999999999999995,0.44,-0.09,-1.17,-1.29,92.7,79.5,76.6,0.236,0.211,0.268,0.28,,,,,,,,,,,,,,
40,2023-09-03,716735,Strikeout,strikeout,True,514888,592454,Jose Altuve,Tommy Kahnle,0,0,0,c15ba1eb-63cb-4b10-9852-fcff8cf11b16,592454.0,tommykahnle,Kahnle,Right,Tommy Kahnle,2.66,2.86,40.2,97.0,98.0,96.0,0.664,10.62,4.2,5.75,1.11,1.34,0.14400000000000002,0.515,0.165,0.258,0.38,88.8,99.0,98.0,98.0,94.0,95.0,92.0,110.0,80.0,89.0,,,,0.166,0.023,,0.758,0.58,-1.84,,1.06,95.3,85.0,,0.176,,,0.2,94.0,90.0,86.0,0.053,4.5,94.3,0.0,,,,,,,
41,2023-09-03,716735,Groundout,field_out,True,608324,592454,Alex Bregman,Tommy Kahnle,1,0,0,550b7bd0-ca9d-484e-bf96-d47c2812b129,592454.0,tommykahnle,Kahnle,Right,Tommy Kahnle,2.66,2.86,40.2,97.0,98.0,96.0,0.664,10.62,4.2,5.75,1.11,1.34,0.14400000000000002,0.515,0.165,0.258,0.38,88.8,99.0,98.0,98.0,94.0,95.0,92.0,110.0,80.0,89.0,,,,0.166,0.023,,0.758,0.58,-1.84,,1.06,95.3,85.0,,0.176,,,0.2,94.0,90.0,86.0,0.053,4.5,94.3,0.0,,,,,,,
