,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,CH_ba,SI_ba,ST_ba,FF_ba,SL_ba,KC%,wKC/C,vKC
44,2023-08-25,716852,Groundout,field_out,True,592696,622072,Eddie Rosario,Alex Wood,1,1,0,37b19e38-15cc-446a-937e-87ca1964401d,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,,,,80.0,95.0,88.0,110.0,93.0,95.0,0.446,,0.261,0.292,,0.12,-0.8,-0.33,,91.5,82.4,0.273,0.234,,,0.288,0.001,-5.8,83.6
45,2023-08-25,716852,Groundout,field_out,True,518595,622072,Travis d'Arnaud,Alex Wood,0,0,0,8a15b4e1-14ed-4ed9-aa42-b2d2b08b3fa1,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,,,,80.0,95.0,88.0,110.0,93.0,95.0,0.446,,0.261,0.292,,0.12,-0.8,-0.33,,91.5,82.4,0.273,0.234,,,0.288,0.001,-5.8,83.6
46,2023-08-25,716852,Groundout,field_out,True,606115,622072,Orlando Arcia,Alex Wood,1,1,0,cc480f24-4002-4e4b-8c2b-5ce3250acab0,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,,,,80.0,95.0,88.0,110.0,93.0,95.0,0.446,,0.261,0.292,,0.12,-0.8,-0.33,,91.5,82.4,0.273,0.234,,,0.288,0.001,-5.8,83.6
47,2023-08-25,716852,Triple,triple,False,592626,675911,Joc Pederson,Spencer Strider,0,0,0,90bfa9bd-4fe1-44ef-b808-5e24358af59e,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,,,,104.0,103.0,107.0,,0.589,0.33799999999999997,0.073,0.4,,1.67,0.97,97.2,,85.6,0.122,,,0.256,0.154,,,
48,2023-08-25,716852,Strikeout,strikeout,True,666165,675911,Blake Sabol,Spencer Strider,0,0,0,e622d03f-399d-49e5-9866-369423d49d05,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,,,,104.0,103.0,107.0,,0.589,0.33799999999999997,0.073,0.4,,1.67,0.97,97.2,,85.6,0.122,,,0.256,0.154,,,
49,2023-08-25,716852,Groundout,field_out,True,605204,675911,J.D. Davis,Spencer Strider,1,0,1,15336c15-ad45-40c0-93e9-bc3a1d5de164,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,,,,104.0,103.0,107.0,,0.589,0.33799999999999997,0.073,0.4,,1.67,0.97,97.2,,85.6,0.122,,,0.256,0.154,,,
50,2023-08-25,716852,Groundout,field_out,True,657557,675911,Paul DeJong,Spencer Strider,0,0,0,6ee3f986-9e77-498a-900a-e4678ebeda92,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,,,,104.0,103.0,107.0,,0.589,0.33799999999999997,0.073,0.4,,1.67,0.97,97.2,,85.6,0.122,,,0.256,0.154,,,
51,2023-08-25,716852,Single,single,False,670032,622072,Nicky Lopez,Alex Wood,0,0,0,20c277df-fc24-4b71-916a-42a421086f35,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,,,,80.0,95.0,88.0,110.0,93.0,95.0,0.446,,0.261,0.292,,0.12,-0.8,-0.33,,91.5,82.4,0.273,0.234,,,0.288,0.001,-5.8,83.6
52,2023-08-25,716852,Flyout,field_out,True,660670,622072,Ronald Acuña Jr.,Alex Wood,0,0,1,daa5d53a-01eb-4039-9f2d-5c0070c8deda,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,,,,80.0,95.0,88.0,110.0,93.0,95.0,0.446,,0.261,0.292,,0.12,-0.8,-0.33,,91.5,82.4,0.273,0.234,,,0.288,0.001,-5.8,83.6
53,2023-08-25,716852,Lineout,field_out,True,671739,622072,Michael Harris II,Alex Wood,1,0,0,d49c9f3a-7ae9-4b74-aaa9-7d4c57ee8c2f,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,,,,80.0,95.0,88.0,110.0,93.0,95.0,0.446,,0.261,0.292,,0.12,-0.8,-0.33,,91.5,82.4,0.273,0.234,,,0.288,0.001,-5.8,83.6
54,2023-08-25,716852,Flyout,field_out,True,663586,622072,Austin Riley,Alex Wood,1,0,1,130273ff-3570-4e6b-b9ff-31d4fa7dcf21,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,,,,80.0,95.0,88.0,110.0,93.0,95.0,0.446,,0.261,0.292,,0.12,-0.8,-0.33,,91.5,82.4,0.273,0.234,,,0.288,0.001,-5.8,83.6
55,2023-08-25,716852,Single,single,False,685133,641729,Wade Meckler,Joe Jiménez,0,0,0,d13fd68f-ba2d-44f3-a69e-dbb6a28ff17e,641729.0,joejimenez,"Jiménez, J",Right,Joe Jiménez,3.04,3.79,56.1,106.0,110.0,109.0,0.706,11.66,2.24,8.15,1.44,0.58,0.215,0.436,0.107,0.369,0.462,89.8,90.0,104.0,97.0,122.0,106.0,111.0,,,,91.0,107.0,107.0,,0.623,0.307,0.071,0.83,,-0.69,0.93,95.3,,84.3,0.1,,,0.237,0.244,,,
56,2023-08-25,716852,Forceout,force_out,True,682641,641729,Luis Matos,Joe Jiménez,1,0,1,e995466c-b24c-4c66-9466-f5f4b28778cf,641729.0,joejimenez,"Jiménez, J",Right,Joe Jiménez,3.04,3.79,56.1,106.0,110.0,109.0,0.706,11.66,2.24,8.15,1.44,0.58,0.215,0.436,0.107,0.369,0.462,89.8,90.0,104.0,97.0,122.0,106.0,111.0,,,,91.0,107.0,107.0,,0.623,0.307,0.071,0.83,,-0.69,0.93,95.3,,84.3,0.1,,,0.237,0.244,,,
57,2023-08-25,716852,Single,single,False,664774,641729,LaMonte Wade Jr.,Joe Jiménez,0,0,1,7ec97a3f-e2df-4ed2-a881-88eb2e9621c7,641729.0,joejimenez,"Jiménez, J",Right,Joe Jiménez,3.04,3.79,56.1,106.0,110.0,109.0,0.706,11.66,2.24,8.15,1.44,0.58,0.215,0.436,0.107,0.369,0.462,89.8,90.0,104.0,97.0,122.0,106.0,111.0,,,,91.0,107.0,107.0,,0.623,0.307,0.071,0.83,,-0.69,0.93,95.3,,84.3,0.1,,,0.237,0.244,,,
58,2023-08-25,716852,Pop Out,field_out,True,642731,641729,Thairo Estrada,Joe Jiménez,0,0,0,6df3ef3a-87b9-48d4-b5b3-830234abea22,641729.0,joejimenez,"Jiménez, J",Right,Joe Jiménez,3.04,3.79,56.1,106.0,110.0,109.0,0.706,11.66,2.24,8.15,1.44,0.58,0.215,0.436,0.107,0.369,0.462,89.8,90.0,104.0,97.0,122.0,106.0,111.0,,,,91.0,107.0,107.0,,0.623,0.307,0.071,0.83,,-0.69,0.93,95.3,,84.3,0.1,,,0.237,0.244,,,
59,2023-08-25,716852,Groundout,field_out,True,527038,641729,Wilmer Flores,Joe Jiménez,0,0,0,337afe77-6ee1-453b-9647-c66ea6c57de2,641729.0,joejimenez,"Jiménez, J",Right,Joe Jiménez,3.04,3.79,56.1,106.0,110.0,109.0,0.706,11.66,2.24,8.15,1.44,0.58,0.215,0.436,0.107,0.369,0.462,89.8,90.0,104.0,97.0,122.0,106.0,111.0,,,,91.0,107.0,107.0,,0.623,0.307,0.071,0.83,,-0.69,0.93,95.3,,84.3,0.1,,,0.237,0.244,,,
60,2023-08-25,716852,Strikeout,strikeout,True,621566,622072,Matt Olson,Alex Wood,0,0,0,1c81664b-c6b5-4a9f-b94b-685dfed0bb3b,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,,,,80.0,95.0,88.0,110.0,93.0,95.0,0.446,,0.261,0.292,,0.12,-0.8,-0.33,,91.5,82.4,0.273,0.234,,,0.288,0.001,-5.8,83.6
61,2023-08-25,716852,Walk,walk,False,542303,622072,Marcell Ozuna,Alex Wood,1,0,0,5c2465c0-b842-499d-ac33-4a6513a446b4,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,,,,80.0,95.0,88.0,110.0,93.0,95.0,0.446,,0.261,0.292,,0.12,-0.8,-0.33,,91.5,82.4,0.273,0.234,,,0.288,0.001,-5.8,83.6
62,2023-08-25,716852,Forceout,force_out,True,592696,622072,Eddie Rosario,Alex Wood,1,0,1,9c985391-a308-4837-be28-e5228e89a858,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,,,,80.0,95.0,88.0,110.0,93.0,95.0,0.446,,0.261,0.292,,0.12,-0.8,-0.33,,91.5,82.4,0.273,0.234,,,0.288,0.001,-5.8,83.6
63,2023-08-25,716852,Strikeout,strikeout,True,518595,622072,Travis d'Arnaud,Alex Wood,0,0,0,3ab215e4-b89d-476e-a37b-c0e66be32957,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,,,,80.0,95.0,88.0,110.0,93.0,95.0,0.446,,0.261,0.292,,0.12,-0.8,-0.33,,91.5,82.4,0.273,0.234,,,0.288,0.001,-5.8,83.6
64,2023-08-25,716852,Strikeout,strikeout,True,592626,628452,Joc Pederson,Raisel Iglesias,0,0,0,88fb928f-b317-4616-9003-ccd9721fe280,628452.0,raiseliglesias,"Iglesias, R",Right,Raisel Iglesias,2.75,3.16,55.2,105.0,96.0,101.0,0.688,10.99,2.43,8.25,1.13,1.11,0.17600000000000002,0.45899999999999996,0.162,0.324,0.41700000000000004,89.4,78.0,111.0,102.0,95.0,103.0,99.0,108.0,96.0,90.0,127.0,107.0,118.0,0.174,0.32,0.154,0.353,-0.13,-3.95,5.73,2.07,95.0,95.0,84.6,0.182,0.519,,0.327,0.056,,,
65,2023-08-25,716852,Groundout,field_out,True,666165,628452,Blake Sabol,Raisel Iglesias,0,0,0,e73c264b-8f85-4548-a008-c903b4840a71,628452.0,raiseliglesias,"Iglesias, R",Right,Raisel Iglesias,2.75,3.16,55.2,105.0,96.0,101.0,0.688,10.99,2.43,8.25,1.13,1.11,0.17600000000000002,0.45899999999999996,0.162,0.324,0.41700000000000004,89.4,78.0,111.0,102.0,95.0,103.0,99.0,108.0,96.0,90.0,127.0,107.0,118.0,0.174,0.32,0.154,0.353,-0.13,-3.95,5.73,2.07,95.0,95.0,84.6,0.182,0.519,,0.327,0.056,,,
66,2023-08-25,716852,Double,double,False,605204,628452,J.D. Davis,Raisel Iglesias,0,0,0,ec9b8f05-2c1c-4580-be35-fcba2d9c2cb4,628452.0,raiseliglesias,"Iglesias, R",Right,Raisel Iglesias,2.75,3.16,55.2,105.0,96.0,101.0,0.688,10.99,2.43,8.25,1.13,1.11,0.17600000000000002,0.45899999999999996,0.162,0.324,0.41700000000000004,89.4,78.0,111.0,102.0,95.0,103.0,99.0,108.0,96.0,90.0,127.0,107.0,118.0,0.174,0.32,0.154,0.353,-0.13,-3.95,5.73,2.07,95.0,95.0,84.6,0.182,0.519,,0.327,0.056,,,
67,2023-08-25,716852,Strikeout,strikeout,True,657557,628452,Paul DeJong,Raisel Iglesias,0,0,0,1037d5f4-c999-432c-96a1-ca8d2e627852,628452.0,raiseliglesias,"Iglesias, R",Right,Raisel Iglesias,2.75,3.16,55.2,105.0,96.0,101.0,0.688,10.99,2.43,8.25,1.13,1.11,0.17600000000000002,0.45899999999999996,0.162,0.324,0.41700000000000004,89.4,78.0,111.0,102.0,95.0,103.0,99.0,108.0,96.0,90.0,127.0,107.0,118.0,0.174,0.32,0.154,0.353,-0.13,-3.95,5.73,2.07,95.0,95.0,84.6,0.182,0.519,,0.327,0.056,,,
