,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vSI,vSL,vKC,FF_ba,SL_ba,CH_ba,CU_ba,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
37,2023-05-23,718051,Walk,walk,False,595777,691587,Jurickson Profar,Eury Pérez,0,0,0,d9b06b65-8ccc-44d2-b21e-992b59276382,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,128.0,100.0,109.0,,,,101.0,102.0,107.0,,,,,0.45399999999999996,0.308,,0.098,-0.47,,0.99,,0.99,97.5,,86.4,,0.289,0.183,0.045,0.098,,91.0,95.0,99.0,0.14,1.89,81.2,,,,,,,,,,,,,,
38,2023-05-23,718051,Single,single,False,553869,623211,Elias Díaz,Huascar Brazoban,0,0,1,ffa270b0-f982-4ff6-a916-877cfb029d7a,623211.0,huascarbrazoban,Brazoban,Right,Huascar Brazoban,4.14,3.58,58.2,102.0,91.0,98.0,0.701,9.97,4.76,8.13,0.77,1.78,0.204,0.541,0.191,0.318,0.369,89.3,79.0,102.0,102.0,100.0,105.0,103.0,109.0,98.0,95.0,,,,,,,0.214,0.175,,,0.28300000000000003,1.37,-1.09,,,1.87,96.6,96.0,,,0.213,,0.159,,0.462,,,,,,,84.0,103.0,95.0,0.32799999999999996,-0.5,87.4,0.217,,,,,,,
39,2023-05-23,718051,Single,single,False,545341,623211,Randal Grichuk,Huascar Brazoban,0,0,1,f64a8eca-fd7d-4599-897d-0df2404acd10,623211.0,huascarbrazoban,Brazoban,Right,Huascar Brazoban,4.14,3.58,58.2,102.0,91.0,98.0,0.701,9.97,4.76,8.13,0.77,1.78,0.204,0.541,0.191,0.318,0.369,89.3,79.0,102.0,102.0,100.0,105.0,103.0,109.0,98.0,95.0,,,,,,,0.214,0.175,,,0.28300000000000003,1.37,-1.09,,,1.87,96.6,96.0,,,0.213,,0.159,,0.462,,,,,,,84.0,103.0,95.0,0.32799999999999996,-0.5,87.4,0.217,,,,,,,
40,2023-05-23,718051,Forceout,force_out,True,641857,623211,Ryan McMahon,Huascar Brazoban,1,1,1,0363c28e-01d5-40b9-90bd-9ea269416e99,623211.0,huascarbrazoban,Brazoban,Right,Huascar Brazoban,4.14,3.58,58.2,102.0,91.0,98.0,0.701,9.97,4.76,8.13,0.77,1.78,0.204,0.541,0.191,0.318,0.369,89.3,79.0,102.0,102.0,100.0,105.0,103.0,109.0,98.0,95.0,,,,,,,0.214,0.175,,,0.28300000000000003,1.37,-1.09,,,1.87,96.6,96.0,,,0.213,,0.159,,0.462,,,,,,,84.0,103.0,95.0,0.32799999999999996,-0.5,87.4,0.217,,,,,,,
41,2023-05-23,718051,Groundout,field_out,True,605612,623211,Harold Castro,Huascar Brazoban,1,0,1,97ae8169-130a-4060-84bf-5f79a13a10f9,623211.0,huascarbrazoban,Brazoban,Right,Huascar Brazoban,4.14,3.58,58.2,102.0,91.0,98.0,0.701,9.97,4.76,8.13,0.77,1.78,0.204,0.541,0.191,0.318,0.369,89.3,79.0,102.0,102.0,100.0,105.0,103.0,109.0,98.0,95.0,,,,,,,0.214,0.175,,,0.28300000000000003,1.37,-1.09,,,1.87,96.6,96.0,,,0.213,,0.159,,0.462,,,,,,,84.0,103.0,95.0,0.32799999999999996,-0.5,87.4,0.217,,,,,,,
42,2023-05-23,718051,Walk,walk,False,542932,596295,Jon Berti,Austin Gomber,1,0,0,66b057e9-0263-4c1c-9bfb-06caaaa27947,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,,,,,,
43,2023-05-23,718051,Lineout,field_out,True,624585,596295,Jorge Soler,Austin Gomber,0,0,0,eccc8eca-d1fa-4d4e-84e6-86dfda5552fe,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,,,,,,
44,2023-05-23,718051,Pop Out,field_out,True,650333,596295,Luis Arraez,Austin Gomber,1,0,0,72508d53-1123-4f3f-8cec-dffc27f6f9df,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,,,,,,
45,2023-05-23,718051,Home Run,home_run,False,643265,596295,Garrett Cooper,Austin Gomber,0,0,1,f7ee98de-ae79-49b1-9c80-0ca1e0cdb769,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,,,,,,
46,2023-05-23,718051,Single,single,False,650559,656234,Bryan De La Cruz,Jake Bird,1,1,0,b9f9bbd2-3dd6-4cf8-b492-d8a9c3c2ac9b,656234.0,jakebird,Bird,Right,Jake Bird,4.33,4.48,89.1,99.0,108.0,91.0,0.809,7.76,2.72,9.47,0.6,1.99,0.196,0.40700000000000003,0.133,0.33299999999999996,0.466,87.3,47.0,112.0,34.0,,,,99.0,96.0,80.0,105.0,98.0,103.0,,,,0.595,,0.071,,0.002,,-0.04,0.95,,-46.49,,94.4,86.3,,,0.222,,0.133,0.32,135.0,110.0,114.0,0.2,1.82,81.7,112.0,99.0,98.0,0.132,-1.98,89.7,0.341,,,,,,,
47,2023-05-23,718051,Single,single,False,493329,656234,Yuli Gurriel,Jake Bird,0,0,1,83add7e7-535e-4698-b045-77f556bd9c99,656234.0,jakebird,Bird,Right,Jake Bird,4.33,4.48,89.1,99.0,108.0,91.0,0.809,7.76,2.72,9.47,0.6,1.99,0.196,0.40700000000000003,0.133,0.33299999999999996,0.466,87.3,47.0,112.0,34.0,,,,99.0,96.0,80.0,105.0,98.0,103.0,,,,0.595,,0.071,,0.002,,-0.04,0.95,,-46.49,,94.4,86.3,,,0.222,,0.133,0.32,135.0,110.0,114.0,0.2,1.82,81.7,112.0,99.0,98.0,0.132,-1.98,89.7,0.341,,,,,,,
48,2023-05-23,718051,Strikeout,strikeout,True,516416,656234,Jean Segura,Jake Bird,0,0,0,da65e0a0-092c-406f-8ea3-c35e080a134e,656234.0,jakebird,Bird,Right,Jake Bird,4.33,4.48,89.1,99.0,108.0,91.0,0.809,7.76,2.72,9.47,0.6,1.99,0.196,0.40700000000000003,0.133,0.33299999999999996,0.466,87.3,47.0,112.0,34.0,,,,99.0,96.0,80.0,105.0,98.0,103.0,,,,0.595,,0.071,,0.002,,-0.04,0.95,,-46.49,,94.4,86.3,,,0.222,,0.133,0.32,135.0,110.0,114.0,0.2,1.82,81.7,112.0,99.0,98.0,0.132,-1.98,89.7,0.341,,,,,,,
49,2023-05-23,718051,Strikeout,strikeout,True,686668,623211,Brenton Doyle,Huascar Brazoban,0,0,0,50aa976c-e38d-494f-86ba-5bb056d38b53,623211.0,huascarbrazoban,Brazoban,Right,Huascar Brazoban,4.14,3.58,58.2,102.0,91.0,98.0,0.701,9.97,4.76,8.13,0.77,1.78,0.204,0.541,0.191,0.318,0.369,89.3,79.0,102.0,102.0,100.0,105.0,103.0,109.0,98.0,95.0,,,,,,,0.214,0.175,,,0.28300000000000003,1.37,-1.09,,,1.87,96.6,96.0,,,0.213,,0.159,,0.462,,,,,,,84.0,103.0,95.0,0.32799999999999996,-0.5,87.4,0.217,,,,,,,
50,2023-05-23,718051,Groundout,field_out,True,669911,623211,Michael Toglia,Huascar Brazoban,1,0,0,8698cd49-1932-436b-bb04-173d9ca0d142,623211.0,huascarbrazoban,Brazoban,Right,Huascar Brazoban,4.14,3.58,58.2,102.0,91.0,98.0,0.701,9.97,4.76,8.13,0.77,1.78,0.204,0.541,0.191,0.318,0.369,89.3,79.0,102.0,102.0,100.0,105.0,103.0,109.0,98.0,95.0,,,,,,,0.214,0.175,,,0.28300000000000003,1.37,-1.09,,,1.87,96.6,96.0,,,0.213,,0.159,,0.462,,,,,,,84.0,103.0,95.0,0.32799999999999996,-0.5,87.4,0.217,,,,,,,
51,2023-05-23,718051,Groundout,field_out,True,678662,623211,Ezequiel Tovar,Huascar Brazoban,1,0,0,2d3ae6ab-3ea1-499f-a156-5f76529b1d03,623211.0,huascarbrazoban,Brazoban,Right,Huascar Brazoban,4.14,3.58,58.2,102.0,91.0,98.0,0.701,9.97,4.76,8.13,0.77,1.78,0.204,0.541,0.191,0.318,0.369,89.3,79.0,102.0,102.0,100.0,105.0,103.0,109.0,98.0,95.0,,,,,,,0.214,0.175,,,0.28300000000000003,1.37,-1.09,,,1.87,96.6,96.0,,,0.213,,0.159,,0.462,,,,,,,84.0,103.0,95.0,0.32799999999999996,-0.5,87.4,0.217,,,,,,,
52,2023-05-23,718051,Single,single,False,663743,608718,Nick Fortes,Brent Suter,0,0,0,712651ae-93da-4d82-9d3d-8ec6a1e1b263,608718.0,brentsuter,Suter,Left,Brent Suter,3.38,3.23,69.1,95.0,75.0,92.0,0.7879999999999999,7.14,3.25,8.44,0.39,1.4,0.278,0.325,0.23,0.215,0.409,76.2,45.0,91.0,85.0,100.0,97.0,99.0,68.0,97.0,91.0,99.0,93.0,96.0,,,,0.304,0.306,0.10800000000000001,,0.28300000000000003,1.16,-0.95,-0.99,,1.82,86.0,88.1,76.7,,0.259,0.143,0.171,,0.342,,,,,,,,,,,,,,,,,,,,
53,2023-05-23,718051,Strikeout,strikeout,True,641658,608718,Garrett Hampson,Brent Suter,0,0,0,327153ee-830d-496a-9fbd-9bbaf1463390,608718.0,brentsuter,Suter,Left,Brent Suter,3.38,3.23,69.1,95.0,75.0,92.0,0.7879999999999999,7.14,3.25,8.44,0.39,1.4,0.278,0.325,0.23,0.215,0.409,76.2,45.0,91.0,85.0,100.0,97.0,99.0,68.0,97.0,91.0,99.0,93.0,96.0,,,,0.304,0.306,0.10800000000000001,,0.28300000000000003,1.16,-0.95,-0.99,,1.82,86.0,88.1,76.7,,0.259,0.143,0.171,,0.342,,,,,,,,,,,,,,,,,,,,
54,2023-05-23,718051,Single,single,False,542932,608718,Jon Berti,Brent Suter,0,0,1,87839ec1-1b0b-4ca1-917d-fb17346ad9e7,608718.0,brentsuter,Suter,Left,Brent Suter,3.38,3.23,69.1,95.0,75.0,92.0,0.7879999999999999,7.14,3.25,8.44,0.39,1.4,0.278,0.325,0.23,0.215,0.409,76.2,45.0,91.0,85.0,100.0,97.0,99.0,68.0,97.0,91.0,99.0,93.0,96.0,,,,0.304,0.306,0.10800000000000001,,0.28300000000000003,1.16,-0.95,-0.99,,1.82,86.0,88.1,76.7,,0.259,0.143,0.171,,0.342,,,,,,,,,,,,,,,,,,,,
55,2023-05-23,718051,Strikeout,strikeout,True,624585,608718,Jorge Soler,Brent Suter,0,0,0,7e3557b3-37e7-4d44-9b14-44c42ac8fd99,608718.0,brentsuter,Suter,Left,Brent Suter,3.38,3.23,69.1,95.0,75.0,92.0,0.7879999999999999,7.14,3.25,8.44,0.39,1.4,0.278,0.325,0.23,0.215,0.409,76.2,45.0,91.0,85.0,100.0,97.0,99.0,68.0,97.0,91.0,99.0,93.0,96.0,,,,0.304,0.306,0.10800000000000001,,0.28300000000000003,1.16,-0.95,-0.99,,1.82,86.0,88.1,76.7,,0.259,0.143,0.171,,0.342,,,,,,,,,,,,,,,,,,,,
56,2023-05-23,718051,Groundout,field_out,True,650333,608718,Luis Arraez,Brent Suter,0,0,0,2c30c17d-7e61-40a0-bcf4-f9147c9f55c9,608718.0,brentsuter,Suter,Left,Brent Suter,3.38,3.23,69.1,95.0,75.0,92.0,0.7879999999999999,7.14,3.25,8.44,0.39,1.4,0.278,0.325,0.23,0.215,0.409,76.2,45.0,91.0,85.0,100.0,97.0,99.0,68.0,97.0,91.0,99.0,93.0,96.0,,,,0.304,0.306,0.10800000000000001,,0.28300000000000003,1.16,-0.95,-0.99,,1.82,86.0,88.1,76.7,,0.259,0.143,0.171,,0.342,,,,,,,,,,,,,,,,,,,,
57,2023-05-23,718051,Groundout,field_out,True,453568,677053,Charlie Blackmon,Andrew Nardi,1,1,0,524887ef-d415-4ed8-8d75-5ef2645ec0b1,677053.0,andrewnardi,Nardi,Left,Andrew Nardi,2.67,2.77,57.1,104.0,112.0,108.0,0.733,11.46,3.3,7.06,1.1,1.2,0.309,0.33799999999999997,0.252,0.252,0.433,90.0,71.0,82.0,86.0,109.0,102.0,104.0,,,,116.0,107.0,113.0,,,,,0.613,0.37799999999999995,,0.009000000000000001,1.19,,-0.01,,0.87,94.6,,82.7,,0.224,0.2,,,,,,,,,,,,,,,,,,,,,,,
58,2023-05-23,718051,Lineout,field_out,True,595777,677053,Jurickson Profar,Andrew Nardi,0,0,0,5ab106c8-45de-4eb0-864b-21004165d202,677053.0,andrewnardi,Nardi,Left,Andrew Nardi,2.67,2.77,57.1,104.0,112.0,108.0,0.733,11.46,3.3,7.06,1.1,1.2,0.309,0.33799999999999997,0.252,0.252,0.433,90.0,71.0,82.0,86.0,109.0,102.0,104.0,,,,116.0,107.0,113.0,,,,,0.613,0.37799999999999995,,0.009000000000000001,1.19,,-0.01,,0.87,94.6,,82.7,,0.224,0.2,,,,,,,,,,,,,,,,,,,,,,,
59,2023-05-23,718051,Double,double,False,553869,677053,Elias Díaz,Andrew Nardi,0,0,0,f6b11bab-6fac-4e6d-905c-dc5f777e1f55,677053.0,andrewnardi,Nardi,Left,Andrew Nardi,2.67,2.77,57.1,104.0,112.0,108.0,0.733,11.46,3.3,7.06,1.1,1.2,0.309,0.33799999999999997,0.252,0.252,0.433,90.0,71.0,82.0,86.0,109.0,102.0,104.0,,,,116.0,107.0,113.0,,,,,0.613,0.37799999999999995,,0.009000000000000001,1.19,,-0.01,,0.87,94.6,,82.7,,0.224,0.2,,,,,,,,,,,,,,,,,,,,,,,
60,2023-05-23,718051,Intent Walk,intent_walk,False,545341,677053,Randal Grichuk,Andrew Nardi,0,0,0,07180516-0616-1033-000c-f08cd117d70a,677053.0,andrewnardi,Nardi,Left,Andrew Nardi,2.67,2.77,57.1,104.0,112.0,108.0,0.733,11.46,3.3,7.06,1.1,1.2,0.309,0.33799999999999997,0.252,0.252,0.433,90.0,71.0,82.0,86.0,109.0,102.0,104.0,,,,116.0,107.0,113.0,,,,,0.613,0.37799999999999995,,0.009000000000000001,1.19,,-0.01,,0.87,94.6,,82.7,,0.224,0.2,,,,,,,,,,,,,,,,,,,,,,,
61,2023-05-23,718051,Strikeout,strikeout,True,641857,677053,Ryan McMahon,Andrew Nardi,0,0,0,0606d3d4-b33c-4b8f-aa3e-85043ae9c89b,677053.0,andrewnardi,Nardi,Left,Andrew Nardi,2.67,2.77,57.1,104.0,112.0,108.0,0.733,11.46,3.3,7.06,1.1,1.2,0.309,0.33799999999999997,0.252,0.252,0.433,90.0,71.0,82.0,86.0,109.0,102.0,104.0,,,,116.0,107.0,113.0,,,,,0.613,0.37799999999999995,,0.009000000000000001,1.19,,-0.01,,0.87,94.6,,82.7,,0.224,0.2,,,,,,,,,,,,,,,,,,,,,,,
62,2023-05-23,718051,Groundout,field_out,True,643265,608718,Garrett Cooper,Brent Suter,0,0,0,40bf1ee5-b398-4381-afad-d3d4455a9687,608718.0,brentsuter,Suter,Left,Brent Suter,3.38,3.23,69.1,95.0,75.0,92.0,0.7879999999999999,7.14,3.25,8.44,0.39,1.4,0.278,0.325,0.23,0.215,0.409,76.2,45.0,91.0,85.0,100.0,97.0,99.0,68.0,97.0,91.0,99.0,93.0,96.0,,,,0.304,0.306,0.10800000000000001,,0.28300000000000003,1.16,-0.95,-0.99,,1.82,86.0,88.1,76.7,,0.259,0.143,0.171,,0.342,,,,,,,,,,,,,,,,,,,,
63,2023-05-23,718051,Walk,walk,False,650559,608718,Bryan De La Cruz,Brent Suter,1,0,0,fd7959ad-fd5e-4456-82a3-7218241cb77f,608718.0,brentsuter,Suter,Left,Brent Suter,3.38,3.23,69.1,95.0,75.0,92.0,0.7879999999999999,7.14,3.25,8.44,0.39,1.4,0.278,0.325,0.23,0.215,0.409,76.2,45.0,91.0,85.0,100.0,97.0,99.0,68.0,97.0,91.0,99.0,93.0,96.0,,,,0.304,0.306,0.10800000000000001,,0.28300000000000003,1.16,-0.95,-0.99,,1.82,86.0,88.1,76.7,,0.259,0.143,0.171,,0.342,,,,,,,,,,,,,,,,,,,,
64,2023-05-23,718051,Single,single,False,493329,608718,Yuli Gurriel,Brent Suter,0,0,1,054615e3-efa8-4cbb-9b54-64bd2289990a,608718.0,brentsuter,Suter,Left,Brent Suter,3.38,3.23,69.1,95.0,75.0,92.0,0.7879999999999999,7.14,3.25,8.44,0.39,1.4,0.278,0.325,0.23,0.215,0.409,76.2,45.0,91.0,85.0,100.0,97.0,99.0,68.0,97.0,91.0,99.0,93.0,96.0,,,,0.304,0.306,0.10800000000000001,,0.28300000000000003,1.16,-0.95,-0.99,,1.82,86.0,88.1,76.7,,0.259,0.143,0.171,,0.342,,,,,,,,,,,,,,,,,,,,
65,2023-05-23,718051,Forceout,force_out,True,516416,608718,Jean Segura,Brent Suter,1,0,1,8ebfe26b-3fad-482f-87d8-953c8e60f987,608718.0,brentsuter,Suter,Left,Brent Suter,3.38,3.23,69.1,95.0,75.0,92.0,0.7879999999999999,7.14,3.25,8.44,0.39,1.4,0.278,0.325,0.23,0.215,0.409,76.2,45.0,91.0,85.0,100.0,97.0,99.0,68.0,97.0,91.0,99.0,93.0,96.0,,,,0.304,0.306,0.10800000000000001,,0.28300000000000003,1.16,-0.95,-0.99,,1.82,86.0,88.1,76.7,,0.259,0.143,0.171,,0.342,,,,,,,,,,,,,,,,,,,,
66,2023-05-23,718051,Flyout,field_out,True,663743,608718,Nick Fortes,Brent Suter,0,0,0,0220631e-03c4-4fac-853a-735f64d80c3a,608718.0,brentsuter,Suter,Left,Brent Suter,3.38,3.23,69.1,95.0,75.0,92.0,0.7879999999999999,7.14,3.25,8.44,0.39,1.4,0.278,0.325,0.23,0.215,0.409,76.2,45.0,91.0,85.0,100.0,97.0,99.0,68.0,97.0,91.0,99.0,93.0,96.0,,,,0.304,0.306,0.10800000000000001,,0.28300000000000003,1.16,-0.95,-0.99,,1.82,86.0,88.1,76.7,,0.259,0.143,0.171,,0.342,,,,,,,,,,,,,,,,,,,,
67,2023-05-23,718051,Groundout,field_out,True,605612,598264,Harold Castro,Matt Barnes,0,0,0,fef2e754-e241-43c1-9674-58ece322a7fc,598264.0,mattbarnes,"Barnes, M",Right,Matt Barnes,5.48,4.73,21.1,96.0,101.0,96.0,0.805,8.44,4.22,10.55,0.84,1.74,0.20600000000000002,0.441,0.11800000000000001,0.27899999999999997,0.358,,,,,86.0,90.0,84.0,,,,,,,102.0,100.0,105.0,,0.455,,0.485,,-2.58,,,2.23,,93.4,,,83.4,0.395,,,0.205,,,,,,,,,,,,,,,194.0,109.0,118.0,0.06,1.32,87.9,0.167
68,2023-05-23,718051,Strikeout,strikeout,True,686668,598264,Brenton Doyle,Matt Barnes,0,0,0,c2819bd0-19d9-4078-9344-d99db7f2153d,598264.0,mattbarnes,"Barnes, M",Right,Matt Barnes,5.48,4.73,21.1,96.0,101.0,96.0,0.805,8.44,4.22,10.55,0.84,1.74,0.20600000000000002,0.441,0.11800000000000001,0.27899999999999997,0.358,,,,,86.0,90.0,84.0,,,,,,,102.0,100.0,105.0,,0.455,,0.485,,-2.58,,,2.23,,93.4,,,83.4,0.395,,,0.205,,,,,,,,,,,,,,,194.0,109.0,118.0,0.06,1.32,87.9,0.167
69,2023-05-23,718051,Groundout,field_out,True,669911,598264,Michael Toglia,Matt Barnes,1,0,0,32b36796-23bc-489e-b558-3d43903cb272,598264.0,mattbarnes,"Barnes, M",Right,Matt Barnes,5.48,4.73,21.1,96.0,101.0,96.0,0.805,8.44,4.22,10.55,0.84,1.74,0.20600000000000002,0.441,0.11800000000000001,0.27899999999999997,0.358,,,,,86.0,90.0,84.0,,,,,,,102.0,100.0,105.0,,0.455,,0.485,,-2.58,,,2.23,,93.4,,,83.4,0.395,,,0.205,,,,,,,,,,,,,,,194.0,109.0,118.0,0.06,1.32,87.9,0.167
70,2023-05-23,718051,Strikeout,strikeout,True,621563,572955,Joey Wendle,Pierce Johnson,0,0,0,78e94dbc-0ab9-4563-894a-0be87b420ae2,572955.0,piercejohnson,Johnson,Right,Pierce Johnson,4.02,3.9,62.2,99.0,121.0,103.0,0.696,12.93,4.31,9.05,1.44,1.05,0.261,0.389,0.083,0.395,0.406,,,,,92.0,92.0,87.0,,,,134.0,102.0,110.0,,,,,0.35200000000000004,0.059000000000000004,,,-1.8,,2.7,,,95.9,,88.1,,0.351,0.276,,0.222,,137.0,105.0,112.0,0.589,0.84,85.5,,,,,,,,,,,,,,
71,2023-05-23,718051,Single,single,False,542932,572955,Jon Berti,Pierce Johnson,0,0,0,dac51167-c0b2-4b00-b509-b075d53c80b2,572955.0,piercejohnson,Johnson,Right,Pierce Johnson,4.02,3.9,62.2,99.0,121.0,103.0,0.696,12.93,4.31,9.05,1.44,1.05,0.261,0.389,0.083,0.395,0.406,,,,,92.0,92.0,87.0,,,,134.0,102.0,110.0,,,,,0.35200000000000004,0.059000000000000004,,,-1.8,,2.7,,,95.9,,88.1,,0.351,0.276,,0.222,,137.0,105.0,112.0,0.589,0.84,85.5,,,,,,,,,,,,,,
72,2023-05-23,718051,Double,double,False,624585,572955,Jorge Soler,Pierce Johnson,0,0,1,014f2ce1-2b05-408f-be1d-5111406529a2,572955.0,piercejohnson,Johnson,Right,Pierce Johnson,4.02,3.9,62.2,99.0,121.0,103.0,0.696,12.93,4.31,9.05,1.44,1.05,0.261,0.389,0.083,0.395,0.406,,,,,92.0,92.0,87.0,,,,134.0,102.0,110.0,,,,,0.35200000000000004,0.059000000000000004,,,-1.8,,2.7,,,95.9,,88.1,,0.351,0.276,,0.222,,137.0,105.0,112.0,0.589,0.84,85.5,,,,,,,,,,,,,,
73,2023-05-23,718051,Flyout,field_out,True,650333,572955,Luis Arraez,Pierce Johnson,0,0,0,9ce5ba3e-7d29-4b89-8abd-3691d754183b,572955.0,piercejohnson,Johnson,Right,Pierce Johnson,4.02,3.9,62.2,99.0,121.0,103.0,0.696,12.93,4.31,9.05,1.44,1.05,0.261,0.389,0.083,0.395,0.406,,,,,92.0,92.0,87.0,,,,134.0,102.0,110.0,,,,,0.35200000000000004,0.059000000000000004,,,-1.8,,2.7,,,95.9,,88.1,,0.351,0.276,,0.222,,137.0,105.0,112.0,0.589,0.84,85.5,,,,,,,,,,,,,,
74,2023-05-23,718051,Flyout,field_out,True,643265,572955,Garrett Cooper,Pierce Johnson,0,0,0,23ccb8cf-af43-47f6-a464-e99e7d741066,572955.0,piercejohnson,Johnson,Right,Pierce Johnson,4.02,3.9,62.2,99.0,121.0,103.0,0.696,12.93,4.31,9.05,1.44,1.05,0.261,0.389,0.083,0.395,0.406,,,,,92.0,92.0,87.0,,,,134.0,102.0,110.0,,,,,0.35200000000000004,0.059000000000000004,,,-1.8,,2.7,,,95.9,,88.1,,0.351,0.276,,0.222,,137.0,105.0,112.0,0.589,0.84,85.5,,,,,,,,,,,,,,
