,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,FA%,SL%,KC%,CH%,wFA/C,wSL/C,wKC/C,wCH/C,vFA,vSL,vKC,SL_ba,FF_ba,CU_ba,CH_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,vSC (sc),Stf+ SI,Loc+ SI,Pit+ SI,SI%,SC%,wSI/C,wSC/C,vSI,ST_ba,SC_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,SI_ba
15,2023-08-07,717088,Home Run,home_run,False,683734,543037,Andrew Vaughn,Gerrit Cole,0,0,1,57fefe57-d74a-474a-a80c-ae958a2f683a,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,0.53,0.20800000000000002,0.121,0.071,1.66,1.69,0.94,-0.54,96.7,89.1,82.9,0.185,0.201,0.215,0.235,107.0,103.0,102.0,0.07,0.61,92.7,0.271,,,,,,,,,,,,,,,,,,
16,2023-08-07,717088,Walk,walk,False,518735,543037,Yasmani Grandal,Gerrit Cole,1,0,0,5a161454-8561-4210-91ce-b28e5c49a2ec,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,0.53,0.20800000000000002,0.121,0.071,1.66,1.69,0.94,-0.54,96.7,89.1,82.9,0.185,0.201,0.215,0.235,107.0,103.0,102.0,0.07,0.61,92.7,0.271,,,,,,,,,,,,,,,,,,
17,2023-08-07,717088,Grounded Into DP,grounded_into_double_play,True,657757,543037,Gavin Sheets,Gerrit Cole,1,1,1,abc97dc7-b6f2-478f-a2da-4a764e443e01,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,0.53,0.20800000000000002,0.121,0.071,1.66,1.69,0.94,-0.54,96.7,89.1,82.9,0.185,0.201,0.215,0.235,107.0,103.0,102.0,0.07,0.61,92.7,0.271,,,,,,,,,,,,,,,,,,
18,2023-08-07,717088,Walk,walk,False,592450,656302,Aaron Judge,Dylan Cease,1,0,0,cb288eff-a05e-4966-a608-6b9973efc315,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-08-07,717088,Strikeout,strikeout,True,650402,656302,Gleyber Torres,Dylan Cease,0,0,0,89276c09-e699-4c4a-b0af-49eb6ca2a7f5,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,,,,
20,2023-08-07,717088,Flyout,field_out,True,519317,656302,Giancarlo Stanton,Dylan Cease,0,0,0,2ed9020e-289b-4816-99d5-b624b4af38d4,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,,,,
21,2023-08-07,717088,Walk,walk,False,641856,656302,Billy McKinney,Dylan Cease,1,0,1,cd87667c-0cda-4372-afc8-976ae4d06c10,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,,,,
22,2023-08-07,717088,Groundout,field_out,True,518934,656302,DJ LeMahieu,Dylan Cease,0,0,0,4cb40c9d-9cf1-422e-b7b1-d567ab09ba79,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,,,,
23,2023-08-07,717088,Groundout,field_out,True,462101,543037,Elvis Andrus,Gerrit Cole,0,0,0,04010961-689e-4769-be92-7993d45ab1af,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,0.53,0.20800000000000002,0.121,0.071,1.66,1.69,0.94,-0.54,96.7,89.1,82.9,0.185,0.201,0.215,0.235,107.0,103.0,102.0,0.07,0.61,92.7,0.271,,,,,,,,,,,,,,,,,,
24,2023-08-07,717088,Hit By Pitch,hit_by_pitch,False,641313,543037,Tim Anderson,Gerrit Cole,0,0,0,03e6c7df-63d5-4014-b1f4-07d5bd3d9718,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,0.53,0.20800000000000002,0.121,0.071,1.66,1.69,0.94,-0.54,96.7,89.1,82.9,0.185,0.201,0.215,0.235,107.0,103.0,102.0,0.07,0.61,92.7,0.271,,,,,,,,,,,,,,,,,,
25,2023-08-07,717088,Grounded Into DP,grounded_into_double_play,True,643217,543037,Andrew Benintendi,Gerrit Cole,0,0,1,4e43e8b9-bd1f-4868-a0e5-56f66bc2bb43,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,0.53,0.20800000000000002,0.121,0.071,1.66,1.69,0.94,-0.54,96.7,89.1,82.9,0.185,0.201,0.215,0.235,107.0,103.0,102.0,0.07,0.61,92.7,0.271,,,,,,,,,,,,,,,,,,
26,2023-08-07,717088,Flyout,field_out,True,664056,656302,Harrison Bader,Dylan Cease,0,0,0,af038670-d875-4f8a-b586-f4d00de2e5d4,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,,,,
27,2023-08-07,717088,Walk,walk,False,683011,656302,Anthony Volpe,Dylan Cease,0,0,0,033c7fe9-3780-4acc-bb23-246d74413918,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,,,,
28,2023-08-07,717088,Pop Out,field_out,True,666163,656302,Ben Rortvedt,Dylan Cease,0,0,0,e03acfc6-3d6d-47a2-a72c-e22b87976fdf,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,,,,
29,2023-08-07,717088,Strikeout,strikeout,True,641343,656302,Jake Bauers,Dylan Cease,0,0,0,ba3320b1-85b4-4365-8956-751da400f269,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,,,,
30,2023-08-07,717088,Flyout,field_out,True,673357,543037,Luis Robert Jr.,Gerrit Cole,0,0,0,d0559972-bcb1-4804-bb81-700f612f8cfa,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,0.53,0.20800000000000002,0.121,0.071,1.66,1.69,0.94,-0.54,96.7,89.1,82.9,0.185,0.201,0.215,0.235,107.0,103.0,102.0,0.07,0.61,92.7,0.271,,,,,,,,,,,,,,,,,,
31,2023-08-07,717088,Single,single,False,650391,543037,Eloy Jiménez,Gerrit Cole,1,1,0,1a9249a7-1486-4c82-9caa-07f4710f2be2,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,0.53,0.20800000000000002,0.121,0.071,1.66,1.69,0.94,-0.54,96.7,89.1,82.9,0.185,0.201,0.215,0.235,107.0,103.0,102.0,0.07,0.61,92.7,0.271,,,,,,,,,,,,,,,,,,
32,2023-08-07,717088,Flyout,field_out,True,660162,543037,Yoán Moncada,Gerrit Cole,0,0,0,e2d47860-3502-4f90-bc52-5f7570610dfb,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,0.53,0.20800000000000002,0.121,0.071,1.66,1.69,0.94,-0.54,96.7,89.1,82.9,0.185,0.201,0.215,0.235,107.0,103.0,102.0,0.07,0.61,92.7,0.271,,,,,,,,,,,,,,,,,,
33,2023-08-07,717088,Single,single,False,683734,543037,Andrew Vaughn,Gerrit Cole,0,0,1,09595bf4-7f48-4e09-b220-3a20ee1dbb8b,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,0.53,0.20800000000000002,0.121,0.071,1.66,1.69,0.94,-0.54,96.7,89.1,82.9,0.185,0.201,0.215,0.235,107.0,103.0,102.0,0.07,0.61,92.7,0.271,,,,,,,,,,,,,,,,,,
34,2023-08-07,717088,Lineout,field_out,True,518735,543037,Yasmani Grandal,Gerrit Cole,1,0,0,c203674b-7141-4ec8-a015-77e962bbc142,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,0.53,0.20800000000000002,0.121,0.071,1.66,1.69,0.94,-0.54,96.7,89.1,82.9,0.185,0.201,0.215,0.235,107.0,103.0,102.0,0.07,0.61,92.7,0.271,,,,,,,,,,,,,,,,,,
35,2023-08-07,717088,Strikeout,strikeout,True,592450,656302,Aaron Judge,Dylan Cease,0,0,0,adbd9d25-5b72-4913-86d1-c677bb27afc8,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,,,,
36,2023-08-07,717088,Lineout,field_out,True,650402,656302,Gleyber Torres,Dylan Cease,1,0,0,c24f10f0-7360-4a03-8abe-34939a9deb65,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,,,,
37,2023-08-07,717088,Strikeout,strikeout,True,519317,656302,Giancarlo Stanton,Dylan Cease,0,0,0,99c8505a-1cce-4957-8822-bd77ab406f4f,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,,,,
38,2023-08-07,717088,Pop Out,field_out,True,657757,543037,Gavin Sheets,Gerrit Cole,1,0,0,0c96ae8d-a821-4b86-a31f-2d5322c80b84,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,0.53,0.20800000000000002,0.121,0.071,1.66,1.69,0.94,-0.54,96.7,89.1,82.9,0.185,0.201,0.215,0.235,107.0,103.0,102.0,0.07,0.61,92.7,0.271,,,,,,,,,,,,,,,,,,
