,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,SI_ba,CH_ba,SL_ba,CU_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,ST_ba,FS%,wFS/C,vFS,FS_ba,Stf+ FS,Loc+ FS,Pit+ FS
34,2023-04-07,718674,Pop Out,field_out,True,608385,656427,Jesse Winker,Jack Flaherty,0,0,0,df31198e-c462-4284-8fe1-ed35496228d4,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,,,,98.0,99.0,98.0,75.0,82.0,71.0,98.0,101.0,102.0,0.02,0.41700000000000004,0.24600000000000002,,0.033,-0.44,-2.28,-1.15,,0.86,93.1,90.1,84.2,,0.29,0.333,0.154,0.339,0.204,93.0,102.0,108.0,92.0,98.0,101.0,0.091,0.19399999999999998,-1.05,0.23,88.7,76.2,0.318,,,,,,,,
35,2023-04-07,718674,Groundout,field_out,True,641933,605540,Tyler O'Neill,Brandon Woodruff,0,0,0,07991031-719f-4b44-9e0b-9efb6dc20095,605540.0,brandonwoodruff,Woodruff,Right,Brandon Woodruff,2.28,2.82,67.0,107.0,114.0,110.0,0.7490000000000001,9.94,2.01,5.37,1.21,0.81,0.23600000000000002,0.41600000000000004,0.168,0.298,0.474,85.8,111.0,104.0,118.0,89.0,103.0,105.0,125.0,112.0,115.0,108.0,100.0,96.0,108.0,107.0,108.0,0.22,0.41,0.095,0.079,0.19699999999999998,0.95,2.76,-0.33,-0.01,3.2,95.8,95.0,86.9,82.9,0.177,0.193,0.098,0.278,0.182,,,,,,,,,,,,,,,,,,,,,
36,2023-04-07,718674,Groundout,field_out,True,669357,605540,Nolan Gorman,Brandon Woodruff,0,0,0,fe5af2c0-7aaf-4ca6-a1dc-27ca6776d338,605540.0,brandonwoodruff,Woodruff,Right,Brandon Woodruff,2.28,2.82,67.0,107.0,114.0,110.0,0.7490000000000001,9.94,2.01,5.37,1.21,0.81,0.23600000000000002,0.41600000000000004,0.168,0.298,0.474,85.8,111.0,104.0,118.0,89.0,103.0,105.0,125.0,112.0,115.0,108.0,100.0,96.0,108.0,107.0,108.0,0.22,0.41,0.095,0.079,0.19699999999999998,0.95,2.76,-0.33,-0.01,3.2,95.8,95.0,86.9,82.9,0.177,0.193,0.098,0.278,0.182,,,,,,,,,,,,,,,,,,,,,
37,2023-04-07,718674,Single,single,False,691023,605540,Jordan Walker,Brandon Woodruff,0,0,0,212769e3-e291-4d13-aabf-ffd1cba52527,605540.0,brandonwoodruff,Woodruff,Right,Brandon Woodruff,2.28,2.82,67.0,107.0,114.0,110.0,0.7490000000000001,9.94,2.01,5.37,1.21,0.81,0.23600000000000002,0.41600000000000004,0.168,0.298,0.474,85.8,111.0,104.0,118.0,89.0,103.0,105.0,125.0,112.0,115.0,108.0,100.0,96.0,108.0,107.0,108.0,0.22,0.41,0.095,0.079,0.19699999999999998,0.95,2.76,-0.33,-0.01,3.2,95.8,95.0,86.9,82.9,0.177,0.193,0.098,0.278,0.182,,,,,,,,,,,,,,,,,,,,,
38,2023-04-07,718674,Flyout,field_out,True,669242,605540,Tommy Edman,Brandon Woodruff,0,0,0,474433ab-e488-45e0-a130-b7f13814e7b3,605540.0,brandonwoodruff,Woodruff,Right,Brandon Woodruff,2.28,2.82,67.0,107.0,114.0,110.0,0.7490000000000001,9.94,2.01,5.37,1.21,0.81,0.23600000000000002,0.41600000000000004,0.168,0.298,0.474,85.8,111.0,104.0,118.0,89.0,103.0,105.0,125.0,112.0,115.0,108.0,100.0,96.0,108.0,107.0,108.0,0.22,0.41,0.095,0.079,0.19699999999999998,0.95,2.76,-0.33,-0.01,3.2,95.8,95.0,86.9,82.9,0.177,0.193,0.098,0.278,0.182,,,,,,,,,,,,,,,,,,,,,
39,2023-04-07,718674,Groundout,field_out,True,642715,656427,Willy Adames,Jack Flaherty,0,0,0,72043040-630a-4761-a646-862154c9c35c,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,,,,98.0,99.0,98.0,75.0,82.0,71.0,98.0,101.0,102.0,0.02,0.41700000000000004,0.24600000000000002,,0.033,-0.44,-2.28,-1.15,,0.86,93.1,90.1,84.2,,0.29,0.333,0.154,0.339,0.204,93.0,102.0,108.0,92.0,98.0,101.0,0.091,0.19399999999999998,-1.05,0.23,88.7,76.2,0.318,,,,,,,,
40,2023-04-07,718674,Walk,walk,False,642133,656427,Rowdy Tellez,Jack Flaherty,1,0,0,e4511a41-1165-446d-9bf4-713f3c199f4a,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,,,,98.0,99.0,98.0,75.0,82.0,71.0,98.0,101.0,102.0,0.02,0.41700000000000004,0.24600000000000002,,0.033,-0.44,-2.28,-1.15,,0.86,93.1,90.1,84.2,,0.29,0.333,0.154,0.339,0.204,93.0,102.0,108.0,92.0,98.0,101.0,0.091,0.19399999999999998,-1.05,0.23,88.7,76.2,0.318,,,,,,,,
41,2023-04-07,718674,Grounded Into DP,grounded_into_double_play,True,661388,656427,William Contreras,Jack Flaherty,1,1,1,e9e568fb-1cd2-4755-90f6-879cef70fb73,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,,,,98.0,99.0,98.0,75.0,82.0,71.0,98.0,101.0,102.0,0.02,0.41700000000000004,0.24600000000000002,,0.033,-0.44,-2.28,-1.15,,0.86,93.1,90.1,84.2,,0.29,0.333,0.154,0.339,0.204,93.0,102.0,108.0,92.0,98.0,101.0,0.091,0.19399999999999998,-1.05,0.23,88.7,76.2,0.318,,,,,,,,
42,2023-04-07,718674,Groundout,field_out,True,680977,605540,Brendan Donovan,Brandon Woodruff,0,0,0,46aeca1c-8aed-4688-9222-c24986c5e70f,605540.0,brandonwoodruff,Woodruff,Right,Brandon Woodruff,2.28,2.82,67.0,107.0,114.0,110.0,0.7490000000000001,9.94,2.01,5.37,1.21,0.81,0.23600000000000002,0.41600000000000004,0.168,0.298,0.474,85.8,111.0,104.0,118.0,89.0,103.0,105.0,125.0,112.0,115.0,108.0,100.0,96.0,108.0,107.0,108.0,0.22,0.41,0.095,0.079,0.19699999999999998,0.95,2.76,-0.33,-0.01,3.2,95.8,95.0,86.9,82.9,0.177,0.193,0.098,0.278,0.182,,,,,,,,,,,,,,,,,,,,,
43,2023-04-07,718674,Walk,walk,False,676475,605540,Alec Burleson,Brandon Woodruff,0,0,0,f5820eb5-99dd-4656-afb6-aef105f457e0,605540.0,brandonwoodruff,Woodruff,Right,Brandon Woodruff,2.28,2.82,67.0,107.0,114.0,110.0,0.7490000000000001,9.94,2.01,5.37,1.21,0.81,0.23600000000000002,0.41600000000000004,0.168,0.298,0.474,85.8,111.0,104.0,118.0,89.0,103.0,105.0,125.0,112.0,115.0,108.0,100.0,96.0,108.0,107.0,108.0,0.22,0.41,0.095,0.079,0.19699999999999998,0.95,2.76,-0.33,-0.01,3.2,95.8,95.0,86.9,82.9,0.177,0.193,0.098,0.278,0.182,,,,,,,,,,,,,,,,,,,,,
44,2023-04-07,718674,Strikeout,strikeout,True,502671,606303,Paul Goldschmidt,Joel Payamps,0,0,1,89af38cf-f54f-4d75-94a4-2df5d719f88d,606303.0,joelpayamps,Payamps,Right,Joel Payamps,2.55,3.23,70.2,100.0,106.0,103.0,0.748,9.81,2.17,7.26,1.02,1.21,0.273,0.364,0.198,0.251,0.409,89.1,95.0,92.0,97.0,,,,101.0,106.0,102.0,101.0,99.0,99.0,114.0,100.0,107.0,0.221,0.21899999999999997,0.43799999999999994,,0.122,3.4,0.81,0.42,,-0.25,95.4,95.3,84.2,,0.118,0.322,0.345,0.192,,,,,,,,,,,,,,,,,,,,,,
45,2023-04-07,718674,Single,single,False,571448,606303,Nolan Arenado,Joel Payamps,1,1,1,6ed1604b-6327-45fb-a26f-62e04eecc94a,606303.0,joelpayamps,Payamps,Right,Joel Payamps,2.55,3.23,70.2,100.0,106.0,103.0,0.748,9.81,2.17,7.26,1.02,1.21,0.273,0.364,0.198,0.251,0.409,89.1,95.0,92.0,97.0,,,,101.0,106.0,102.0,101.0,99.0,99.0,114.0,100.0,107.0,0.221,0.21899999999999997,0.43799999999999994,,0.122,3.4,0.81,0.42,,-0.25,95.4,95.3,84.2,,0.118,0.322,0.345,0.192,,,,,,,,,,,,,,,,,,,,,,
46,2023-04-07,718674,Walk,walk,False,575929,606303,Willson Contreras,Joel Payamps,0,0,1,88b96e9b-6746-4528-8189-7dbcd09db014,606303.0,joelpayamps,Payamps,Right,Joel Payamps,2.55,3.23,70.2,100.0,106.0,103.0,0.748,9.81,2.17,7.26,1.02,1.21,0.273,0.364,0.198,0.251,0.409,89.1,95.0,92.0,97.0,,,,101.0,106.0,102.0,101.0,99.0,99.0,114.0,100.0,107.0,0.221,0.21899999999999997,0.43799999999999994,,0.122,3.4,0.81,0.42,,-0.25,95.4,95.3,84.2,,0.118,0.322,0.345,0.192,,,,,,,,,,,,,,,,,,,,,,
47,2023-04-07,718674,Groundout,field_out,True,641933,606303,Tyler O'Neill,Joel Payamps,0,0,0,9fd461c4-269d-4e95-9aae-8a53bbcfeded,606303.0,joelpayamps,Payamps,Right,Joel Payamps,2.55,3.23,70.2,100.0,106.0,103.0,0.748,9.81,2.17,7.26,1.02,1.21,0.273,0.364,0.198,0.251,0.409,89.1,95.0,92.0,97.0,,,,101.0,106.0,102.0,101.0,99.0,99.0,114.0,100.0,107.0,0.221,0.21899999999999997,0.43799999999999994,,0.122,3.4,0.81,0.42,,-0.25,95.4,95.3,84.2,,0.118,0.322,0.345,0.192,,,,,,,,,,,,,,,,,,,,,,
48,2023-04-07,718674,Strikeout,strikeout,True,669003,669467,Garrett Mitchell,Andre Pallante,0,0,0,8dee0a08-b8e3-4d6d-bf39-547d197e2ff7,669467.0,andrepallante,Pallante,Right,Andre Pallante,4.76,4.16,68.0,94.0,105.0,99.0,0.8390000000000001,5.69,3.97,10.06,0.79,7.61,0.212,0.36700000000000005,0.19899999999999998,0.261,0.445,,,,,117.0,94.0,104.0,99.0,93.0,97.0,89.0,62.0,55.0,119.0,97.0,105.0,0.026000000000000002,0.6629999999999999,0.17600000000000002,0.134,,0.85,-6.98,-2.88,-3.41,,96.1,96.2,87.6,76.9,0.254,0.8,,0.341,0.321,,,,,,,,,,,,,,,,,,,,,
49,2023-04-07,718674,Single,single,False,605119,669467,Brian Anderson,Andre Pallante,0,0,0,7c8bde49-d0f2-4180-a081-d2ff7fb052d4,669467.0,andrepallante,Pallante,Right,Andre Pallante,4.76,4.16,68.0,94.0,105.0,99.0,0.8390000000000001,5.69,3.97,10.06,0.79,7.61,0.212,0.36700000000000005,0.19899999999999998,0.261,0.445,,,,,117.0,94.0,104.0,99.0,93.0,97.0,89.0,62.0,55.0,119.0,97.0,105.0,0.026000000000000002,0.6629999999999999,0.17600000000000002,0.134,,0.85,-6.98,-2.88,-3.41,,96.1,96.2,87.6,76.9,0.254,0.8,,0.341,0.321,,,,,,,,,,,,,,,,,,,,,
50,2023-04-07,718674,Single,single,False,668930,669467,Brice Turang,Andre Pallante,1,0,1,368d3127-0bd8-4006-be56-9e8a66418cc4,669467.0,andrepallante,Pallante,Right,Andre Pallante,4.76,4.16,68.0,94.0,105.0,99.0,0.8390000000000001,5.69,3.97,10.06,0.79,7.61,0.212,0.36700000000000005,0.19899999999999998,0.261,0.445,,,,,117.0,94.0,104.0,99.0,93.0,97.0,89.0,62.0,55.0,119.0,97.0,105.0,0.026000000000000002,0.6629999999999999,0.17600000000000002,0.134,,0.85,-6.98,-2.88,-3.41,,96.1,96.2,87.6,76.9,0.254,0.8,,0.341,0.321,,,,,,,,,,,,,,,,,,,,,
51,2023-04-07,718674,Single,single,False,686894,669467,Joey Wiemer,Andre Pallante,0,0,1,d4c8d7f8-f22c-4474-9a41-5e019f07e0af,669467.0,andrepallante,Pallante,Right,Andre Pallante,4.76,4.16,68.0,94.0,105.0,99.0,0.8390000000000001,5.69,3.97,10.06,0.79,7.61,0.212,0.36700000000000005,0.19899999999999998,0.261,0.445,,,,,117.0,94.0,104.0,99.0,93.0,97.0,89.0,62.0,55.0,119.0,97.0,105.0,0.026000000000000002,0.6629999999999999,0.17600000000000002,0.134,,0.85,-6.98,-2.88,-3.41,,96.1,96.2,87.6,76.9,0.254,0.8,,0.341,0.321,,,,,,,,,,,,,,,,,,,,,
52,2023-04-07,718674,Groundout,field_out,True,592885,669467,Christian Yelich,Andre Pallante,1,1,1,76782b02-8229-4eac-b494-d9c64ba8627a,669467.0,andrepallante,Pallante,Right,Andre Pallante,4.76,4.16,68.0,94.0,105.0,99.0,0.8390000000000001,5.69,3.97,10.06,0.79,7.61,0.212,0.36700000000000005,0.19899999999999998,0.261,0.445,,,,,117.0,94.0,104.0,99.0,93.0,97.0,89.0,62.0,55.0,119.0,97.0,105.0,0.026000000000000002,0.6629999999999999,0.17600000000000002,0.134,,0.85,-6.98,-2.88,-3.41,,96.1,96.2,87.6,76.9,0.254,0.8,,0.341,0.321,,,,,,,,,,,,,,,,,,,,,
53,2023-04-07,718674,Groundout,field_out,True,608385,669467,Jesse Winker,Andre Pallante,0,0,0,3ac34554-6765-4ed1-88c3-58851eaa9300,669467.0,andrepallante,Pallante,Right,Andre Pallante,4.76,4.16,68.0,94.0,105.0,99.0,0.8390000000000001,5.69,3.97,10.06,0.79,7.61,0.212,0.36700000000000005,0.19899999999999998,0.261,0.445,,,,,117.0,94.0,104.0,99.0,93.0,97.0,89.0,62.0,55.0,119.0,97.0,105.0,0.026000000000000002,0.6629999999999999,0.17600000000000002,0.134,,0.85,-6.98,-2.88,-3.41,,96.1,96.2,87.6,76.9,0.254,0.8,,0.341,0.321,,,,,,,,,,,,,,,,,,,,,
54,2023-04-07,718674,Groundout,field_out,True,669357,681402,Nolan Gorman,Gus Varland,0,0,0,f7daf9cd-e959-4055-9e48-f6dc15c793cd,681402.0,gusvarland,Varland,Right,Gus Varland,6.64,6.52,20.1,100.0,114.0,105.0,0.76,8.85,7.08,11.95,1.33,1.83,0.242,0.33299999999999996,0.091,0.364,0.41700000000000004,89.4,80.0,94.0,79.0,,,,113.0,102.0,104.0,,,,119.0,100.0,109.0,,0.501,0.449,,0.05,-0.32,,-3.01,,-3.6,95.6,,88.9,,0.238,,0.333,0.405,,,,,,,,,,,,,,,,,,,,,,
55,2023-04-07,718674,Strikeout,strikeout,True,691023,681402,Jordan Walker,Gus Varland,0,0,0,aef2c198-bb42-453b-a5e3-51f01c0944f3,681402.0,gusvarland,Varland,Right,Gus Varland,6.64,6.52,20.1,100.0,114.0,105.0,0.76,8.85,7.08,11.95,1.33,1.83,0.242,0.33299999999999996,0.091,0.364,0.41700000000000004,89.4,80.0,94.0,79.0,,,,113.0,102.0,104.0,,,,119.0,100.0,109.0,,0.501,0.449,,0.05,-0.32,,-3.01,,-3.6,95.6,,88.9,,0.238,,0.333,0.405,,,,,,,,,,,,,,,,,,,,,,
56,2023-04-07,718674,Walk,walk,False,669242,681402,Tommy Edman,Gus Varland,0,0,0,df971e1f-64be-4640-93d9-2bbe4e3ca043,681402.0,gusvarland,Varland,Right,Gus Varland,6.64,6.52,20.1,100.0,114.0,105.0,0.76,8.85,7.08,11.95,1.33,1.83,0.242,0.33299999999999996,0.091,0.364,0.41700000000000004,89.4,80.0,94.0,79.0,,,,113.0,102.0,104.0,,,,119.0,100.0,109.0,,0.501,0.449,,0.05,-0.32,,-3.01,,-3.6,95.6,,88.9,,0.238,,0.333,0.405,,,,,,,,,,,,,,,,,,,,,,
57,2023-04-07,718674,Groundout,field_out,True,680977,571948,Brendan Donovan,Hoby Milner,1,1,0,a591e027-df7e-4989-9909-d8f40e5e8e1f,571948.0,hobymilner,Milner,Left,Hoby Milner,1.82,2.95,64.1,109.0,74.0,101.0,0.8029999999999999,8.25,1.82,6.85,0.7,1.48,0.303,0.376,0.16899999999999998,0.315,0.405,81.1,53.0,110.0,103.0,,,,103.0,117.0,103.0,95.0,110.0,107.0,,,,0.297,0.19899999999999998,0.331,,0.17300000000000001,1.79,0.1,2.16,,2.91,89.0,88.2,79.6,,0.146,0.27,0.255,,,,,,,,,,,,,,,,0.145,,,,,,,
58,2023-04-07,718674,Home Run,home_run,False,642715,663855,Willy Adames,Jordan Hicks,0,0,0,53a6bacb-96a1-4ee9-bb96-c18c545b0326,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,3.29,3.33,65.2,96.0,128.0,103.0,0.741,11.1,4.39,7.81,0.55,2.65,0.226,0.369,0.22,0.256,0.42100000000000004,,,,,,,,136.0,103.0,107.0,116.0,99.0,99.0,150.0,84.0,110.0,0.643,0.10800000000000001,0.233,,,0.15,1.06,-0.51,,,100.3,100.1,86.8,,0.216,0.259,,0.4,,,,,,,,,,,,,,,0.136,0.016,2.32,91.4,0.0,,,
59,2023-04-07,718674,Groundout,field_out,True,642133,663855,Rowdy Tellez,Jordan Hicks,0,0,0,ee7436c1-f403-470a-8f88-096eee7f9aae,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,3.29,3.33,65.2,96.0,128.0,103.0,0.741,11.1,4.39,7.81,0.55,2.65,0.226,0.369,0.22,0.256,0.42100000000000004,,,,,,,,136.0,103.0,107.0,116.0,99.0,99.0,150.0,84.0,110.0,0.643,0.10800000000000001,0.233,,,0.15,1.06,-0.51,,,100.3,100.1,86.8,,0.216,0.259,,0.4,,,,,,,,,,,,,,,0.136,0.016,2.32,91.4,0.0,,,
60,2023-04-07,718674,Strikeout,strikeout,True,661388,663855,William Contreras,Jordan Hicks,0,0,0,448d836e-b7f5-4838-91a6-c4c7d16c850b,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,3.29,3.33,65.2,96.0,128.0,103.0,0.741,11.1,4.39,7.81,0.55,2.65,0.226,0.369,0.22,0.256,0.42100000000000004,,,,,,,,136.0,103.0,107.0,116.0,99.0,99.0,150.0,84.0,110.0,0.643,0.10800000000000001,0.233,,,0.15,1.06,-0.51,,,100.3,100.1,86.8,,0.216,0.259,,0.4,,,,,,,,,,,,,,,0.136,0.016,2.32,91.4,0.0,,,
61,2023-04-07,718674,Double,double,False,669003,663855,Garrett Mitchell,Jordan Hicks,0,0,0,e06edf80-a03c-493f-a1fc-922ddb45c0e1,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,3.29,3.33,65.2,96.0,128.0,103.0,0.741,11.1,4.39,7.81,0.55,2.65,0.226,0.369,0.22,0.256,0.42100000000000004,,,,,,,,136.0,103.0,107.0,116.0,99.0,99.0,150.0,84.0,110.0,0.643,0.10800000000000001,0.233,,,0.15,1.06,-0.51,,,100.3,100.1,86.8,,0.216,0.259,,0.4,,,,,,,,,,,,,,,0.136,0.016,2.32,91.4,0.0,,,
62,2023-04-07,718674,Walk,walk,False,605119,663855,Brian Anderson,Jordan Hicks,1,0,1,a465909f-325f-45d9-a1de-d57928166781,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,3.29,3.33,65.2,96.0,128.0,103.0,0.741,11.1,4.39,7.81,0.55,2.65,0.226,0.369,0.22,0.256,0.42100000000000004,,,,,,,,136.0,103.0,107.0,116.0,99.0,99.0,150.0,84.0,110.0,0.643,0.10800000000000001,0.233,,,0.15,1.06,-0.51,,,100.3,100.1,86.8,,0.216,0.259,,0.4,,,,,,,,,,,,,,,0.136,0.016,2.32,91.4,0.0,,,
63,2023-04-07,718674,Caught Stealing 2B,caught_stealing_2b,True,668930,663855,Brice Turang,Jordan Hicks,0,0,0,2e4e2b5d-0cd1-4cf0-9c92-2f379b5089bd,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,3.29,3.33,65.2,96.0,128.0,103.0,0.741,11.1,4.39,7.81,0.55,2.65,0.226,0.369,0.22,0.256,0.42100000000000004,,,,,,,,136.0,103.0,107.0,116.0,99.0,99.0,150.0,84.0,110.0,0.643,0.10800000000000001,0.233,,,0.15,1.06,-0.51,,,100.3,100.1,86.8,,0.216,0.259,,0.4,,,,,,,,,,,,,,,0.136,0.016,2.32,91.4,0.0,,,
64,2023-04-07,718674,Lineout,field_out,True,676475,456713,Alec Burleson,Matt Bush,1,0,0,1156a521-806b-41df-8c89-a6d3db989cd2,456713.0,mattbush,Bush,Right,Matt Bush,9.58,10.87,10.1,94.0,113.0,97.0,0.706,8.71,5.23,9.58,4.35,0.75,0.188,0.5,0.21899999999999997,0.375,0.35600000000000004,,,,,140.0,101.0,102.0,107.0,92.0,97.0,48.0,74.0,80.0,101.0,90.0,103.0,0.067,0.521,0.021,0.392,,-3.46,3.96,-37.81,0.13,,94.4,93.9,80.3,77.1,0.333,0.0,,,0.167,,,,,,,,,,,,,,,,,,,,,
65,2023-04-07,718674,Walk,walk,False,502671,456713,Paul Goldschmidt,Matt Bush,1,0,0,7defb49b-f354-4e85-9c63-438fe230352c,456713.0,mattbush,Bush,Right,Matt Bush,9.58,10.87,10.1,94.0,113.0,97.0,0.706,8.71,5.23,9.58,4.35,0.75,0.188,0.5,0.21899999999999997,0.375,0.35600000000000004,,,,,140.0,101.0,102.0,107.0,92.0,97.0,48.0,74.0,80.0,101.0,90.0,103.0,0.067,0.521,0.021,0.392,,-3.46,3.96,-37.81,0.13,,94.4,93.9,80.3,77.1,0.333,0.0,,,0.167,,,,,,,,,,,,,,,,,,,,,
66,2023-04-07,718674,Lineout,field_out,True,571448,456713,Nolan Arenado,Matt Bush,1,0,0,abe3b1d9-3162-427b-88ca-8d7f1a293af4,456713.0,mattbush,Bush,Right,Matt Bush,9.58,10.87,10.1,94.0,113.0,97.0,0.706,8.71,5.23,9.58,4.35,0.75,0.188,0.5,0.21899999999999997,0.375,0.35600000000000004,,,,,140.0,101.0,102.0,107.0,92.0,97.0,48.0,74.0,80.0,101.0,90.0,103.0,0.067,0.521,0.021,0.392,,-3.46,3.96,-37.81,0.13,,94.4,93.9,80.3,77.1,0.333,0.0,,,0.167,,,,,,,,,,,,,,,,,,,,,
67,2023-04-07,718674,Flyout,field_out,True,575929,456713,Willson Contreras,Matt Bush,0,0,0,f969cc9d-bd64-48e3-b8c3-128e3f14a01f,456713.0,mattbush,Bush,Right,Matt Bush,9.58,10.87,10.1,94.0,113.0,97.0,0.706,8.71,5.23,9.58,4.35,0.75,0.188,0.5,0.21899999999999997,0.375,0.35600000000000004,,,,,140.0,101.0,102.0,107.0,92.0,97.0,48.0,74.0,80.0,101.0,90.0,103.0,0.067,0.521,0.021,0.392,,-3.46,3.96,-37.81,0.13,,94.4,93.9,80.3,77.1,0.333,0.0,,,0.167,,,,,,,,,,,,,,,,,,,,,
68,2023-04-07,718674,Strikeout,strikeout,True,668930,676050,Brice Turang,Packy Naughton,0,0,0,6ec4b244-ac2c-448a-8292-4c863b3b48fd,676050.0,packynaughton,Naughton,Left,Packy Naughton,0.0,2.88,5.0,97.0,75.0,88.0,0.759,9.0,1.8,3.6,0.0,2.33,0.364,0.273,0.0,0.273,0.353,86.0,70.0,105.0,94.0,,,,73.0,84.0,80.0,68.0,101.0,88.0,,,,0.265,0.294,,,0.191,2.31,6.77,,,2.71,93.5,93.2,,,0.0,0.167,0.25,,,,,,90.0,103.0,91.0,0.25,,3.2,,88.0,,0.0,,,,,,,,
69,2023-04-07,718674,Lineout,field_out,True,686894,676050,Joey Wiemer,Packy Naughton,0,0,0,3d042ac8-1479-47a0-b892-076e755c5b83,676050.0,packynaughton,Naughton,Left,Packy Naughton,0.0,2.88,5.0,97.0,75.0,88.0,0.759,9.0,1.8,3.6,0.0,2.33,0.364,0.273,0.0,0.273,0.353,86.0,70.0,105.0,94.0,,,,73.0,84.0,80.0,68.0,101.0,88.0,,,,0.265,0.294,,,0.191,2.31,6.77,,,2.71,93.5,93.2,,,0.0,0.167,0.25,,,,,,90.0,103.0,91.0,0.25,,3.2,,88.0,,0.0,,,,,,,,
70,2023-04-07,718674,Walk,walk,False,592885,676050,Christian Yelich,Packy Naughton,1,0,0,116f4153-0631-4b51-855e-32190861f5f8,676050.0,packynaughton,Naughton,Left,Packy Naughton,0.0,2.88,5.0,97.0,75.0,88.0,0.759,9.0,1.8,3.6,0.0,2.33,0.364,0.273,0.0,0.273,0.353,86.0,70.0,105.0,94.0,,,,73.0,84.0,80.0,68.0,101.0,88.0,,,,0.265,0.294,,,0.191,2.31,6.77,,,2.71,93.5,93.2,,,0.0,0.167,0.25,,,,,,90.0,103.0,91.0,0.25,,3.2,,88.0,,0.0,,,,,,,,
71,2023-04-07,718674,Flyout,field_out,True,608385,608717,Jesse Winker,Chris Stratton,0,0,0,7bf7f864-ce5a-409c-8fae-9022f9749586,608717.0,chrisstratton,"Stratton, C",Right,Chris Stratton,3.92,3.58,82.2,104.0,108.0,106.0,0.805,8.82,2.72,7.51,0.87,0.85,0.361,0.335,0.139,0.335,0.43200000000000005,86.8,103.0,104.0,109.0,128.0,105.0,110.0,104.0,105.0,103.0,,,,105.0,103.0,111.0,,0.547,0.193,0.188,0.07200000000000001,1.96,,-0.54,-1.19,0.46,93.1,,86.9,80.8,0.188,,0.158,0.246,0.323,,,,,,,,,,,,,,,,,,,,,
72,2023-04-07,718674,Strikeout,strikeout,True,641933,669060,Tyler O'Neill,Bryse Wilson,0,0,0,bb3597fa-1ff2-4099-a50a-e1732948f8ae,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,2.58,3.98,76.2,100.0,102.0,96.0,0.8270000000000001,7.16,2.58,7.04,1.06,0.87,0.266,0.349,0.135,0.345,0.43799999999999994,87.5,88.0,74.0,59.0,95.0,109.0,110.0,98.0,105.0,101.0,99.0,99.0,94.0,,,,0.349,0.163,,0.134,0.006999999999999999,2.58,-0.84,,-0.93,-4.49,93.6,93.1,,79.6,0.106,0.31,,,0.205,,,,108.0,97.0,92.0,0.34700000000000003,,2.34,,89.2,,0.165,,0.001,-3.87,86.3,,153.0,-7.0,-5.0
