,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSL,vCU,FF_ba,FC_ba,CH_ba,ST_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SL_ba,SI_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
38,2023-06-04,717899,Groundout,field_out,True,660271,641585,Shohei Ohtani,J.P. France,1,0,0,da0396c2-fcbf-4728-9d5e-98fa4a0c2b7b,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,116.0,108.0,103.0,0.431,0.18899999999999997,0.091,0.13699999999999998,0.152,-0.26,0.33,-2.09,0.16,2.51,93.0,86.8,80.1,76.0,0.308,0.317,0.183,0.25,0.145,,,,,,,,,,,,,,
39,2023-06-04,717899,Walk,walk,False,670541,656288,Yordan Alvarez,Griffin Canning,0,0,0,e8487a10-4d8b-436a-a1c1-065cca1f28ae,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,91.0,98.0,103.0,78.0,101.0,93.0,124.0,105.0,110.0,,,,0.348,,0.299,0.134,0.213,-0.21,,0.1,-0.53,1.6,94.7,,88.4,81.8,0.235,,0.213,,0.271,81.0,95.0,86.0,0.006,-8.61,95.0,0.261,0.333,,,,,,
40,2023-06-04,717899,Strikeout,strikeout,True,608324,656288,Alex Bregman,Griffin Canning,0,0,0,689a6a1e-e60b-4f81-aa00-42e7012ae839,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,91.0,98.0,103.0,78.0,101.0,93.0,124.0,105.0,110.0,,,,0.348,,0.299,0.134,0.213,-0.21,,0.1,-0.53,1.6,94.7,,88.4,81.8,0.235,,0.213,,0.271,81.0,95.0,86.0,0.006,-8.61,95.0,0.261,0.333,,,,,,
41,2023-06-04,717899,Lineout,field_out,True,663656,656288,Kyle Tucker,Griffin Canning,1,1,0,d1ea8cf2-877e-4a90-b21d-ec8e7bc1043e,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,91.0,98.0,103.0,78.0,101.0,93.0,124.0,105.0,110.0,,,,0.348,,0.299,0.134,0.213,-0.21,,0.1,-0.53,1.6,94.7,,88.4,81.8,0.235,,0.213,,0.271,81.0,95.0,86.0,0.006,-8.61,95.0,0.261,0.333,,,,,,
42,2023-06-04,717899,Groundout,field_out,True,676801,656288,Chas McCormick,Griffin Canning,0,0,0,8f648084-84e9-4b56-8402-f4e2deeefdf3,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,91.0,98.0,103.0,78.0,101.0,93.0,124.0,105.0,110.0,,,,0.348,,0.299,0.134,0.213,-0.21,,0.1,-0.53,1.6,94.7,,88.4,81.8,0.235,,0.213,,0.271,81.0,95.0,86.0,0.006,-8.61,95.0,0.261,0.333,,,,,,
43,2023-06-04,717899,Strikeout,strikeout,True,545361,641585,Mike Trout,J.P. France,0,0,0,6786dad5-b1ab-4f63-9ba3-ae179cc43830,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,116.0,108.0,103.0,0.431,0.18899999999999997,0.091,0.13699999999999998,0.152,-0.26,0.33,-2.09,0.16,2.51,93.0,86.8,80.1,76.0,0.308,0.317,0.183,0.25,0.145,,,,,,,,,,,,,,
44,2023-06-04,717899,Flyout,field_out,True,592273,641585,Brandon Drury,J.P. France,1,0,0,48b47444-e1c8-477b-9ce3-a1f75a226836,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,116.0,108.0,103.0,0.431,0.18899999999999997,0.091,0.13699999999999998,0.152,-0.26,0.33,-2.09,0.16,2.51,93.0,86.8,80.1,76.0,0.308,0.317,0.183,0.25,0.145,,,,,,,,,,,,,,
45,2023-06-04,717899,Single,single,False,621493,641585,Taylor Ward,J.P. France,0,0,0,e0dd38b8-3f6b-4618-b68e-eb39d23e5f99,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,116.0,108.0,103.0,0.431,0.18899999999999997,0.091,0.13699999999999998,0.152,-0.26,0.33,-2.09,0.16,2.51,93.0,86.8,80.1,76.0,0.308,0.317,0.183,0.25,0.145,,,,,,,,,,,,,,
46,2023-06-04,717899,Single,single,False,642136,641585,Matt Thaiss,J.P. France,1,1,1,ed9f1e4d-1105-4f12-8a6c-9b394a1fbb08,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,116.0,108.0,103.0,0.431,0.18899999999999997,0.091,0.13699999999999998,0.152,-0.26,0.33,-2.09,0.16,2.51,93.0,86.8,80.1,76.0,0.308,0.317,0.183,0.25,0.145,,,,,,,,,,,,,,
47,2023-06-04,717899,Pop Out,field_out,True,592669,641585,Hunter Renfroe,J.P. France,0,0,0,c38eee82-685e-4d1e-9599-b3d5fb03088b,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,116.0,108.0,103.0,0.431,0.18899999999999997,0.091,0.13699999999999998,0.152,-0.26,0.33,-2.09,0.16,2.51,93.0,86.8,80.1,76.0,0.308,0.317,0.183,0.25,0.145,,,,,,,,,,,,,,
48,2023-06-04,717899,Double,double,False,673237,606965,Yainer Diaz,Chris Devenski,0,0,0,7beddd20-ea58-4b5f-be08-8dc26a8162bc,606965.0,chrisdevenski,Devenski,Right,Chris Devenski,4.46,4.58,42.1,99.0,91.0,104.0,0.725,8.93,2.34,7.65,1.28,0.96,0.11800000000000001,0.479,0.126,0.37799999999999995,0.39899999999999997,83.3,96.0,100.0,110.0,,,,73.0,99.0,90.0,98.0,97.0,113.0,,,,0.29100000000000004,,0.193,,0.515,1.46,,-0.43,,0.84,94.0,,80.9,,0.225,,0.227,0.0,,,,,,,,0.313,,97.0,63.0,93.0,0.001,-3.64,77.5
49,2023-06-04,717899,Groundout,field_out,True,676694,606965,Jake Meyers,Chris Devenski,1,0,1,3f79e11d-dccc-44bf-8978-ca8931e6c49d,606965.0,chrisdevenski,Devenski,Right,Chris Devenski,4.46,4.58,42.1,99.0,91.0,104.0,0.725,8.93,2.34,7.65,1.28,0.96,0.11800000000000001,0.479,0.126,0.37799999999999995,0.39899999999999997,83.3,96.0,100.0,110.0,,,,73.0,99.0,90.0,98.0,97.0,113.0,,,,0.29100000000000004,,0.193,,0.515,1.46,,-0.43,,0.84,94.0,,80.9,,0.225,,0.227,0.0,,,,,,,,0.313,,97.0,63.0,93.0,0.001,-3.64,77.5
50,2023-06-04,717899,Groundout,field_out,True,455117,606965,Martín Maldonado,Chris Devenski,1,0,0,bcadd3f0-6a09-42b7-a89c-e6dae24cc799,606965.0,chrisdevenski,Devenski,Right,Chris Devenski,4.46,4.58,42.1,99.0,91.0,104.0,0.725,8.93,2.34,7.65,1.28,0.96,0.11800000000000001,0.479,0.126,0.37799999999999995,0.39899999999999997,83.3,96.0,100.0,110.0,,,,73.0,99.0,90.0,98.0,97.0,113.0,,,,0.29100000000000004,,0.193,,0.515,1.46,,-0.43,,0.84,94.0,,80.9,,0.225,,0.227,0.0,,,,,,,,0.313,,97.0,63.0,93.0,0.001,-3.64,77.5
51,2023-06-04,717899,Strikeout,strikeout,True,643289,606965,Mauricio Dubón,Chris Devenski,0,0,0,2693392b-4916-460c-91cf-a97a032f0cb6,606965.0,chrisdevenski,Devenski,Right,Chris Devenski,4.46,4.58,42.1,99.0,91.0,104.0,0.725,8.93,2.34,7.65,1.28,0.96,0.11800000000000001,0.479,0.126,0.37799999999999995,0.39899999999999997,83.3,96.0,100.0,110.0,,,,73.0,99.0,90.0,98.0,97.0,113.0,,,,0.29100000000000004,,0.193,,0.515,1.46,,-0.43,,0.84,94.0,,80.9,,0.225,,0.227,0.0,,,,,,,,0.313,,97.0,63.0,93.0,0.001,-3.64,77.5
52,2023-06-04,717899,Single,single,False,570482,664208,Gio Urshela,Phil Maton,0,0,0,659910b5-9b74-4c46-ad7e-74e599e9f229,664208.0,philmaton,"Maton, P",Right,Phil Maton,3.0,3.14,66.0,98.0,99.0,104.0,0.6920000000000001,10.09,3.41,6.68,0.82,1.04,0.235,0.41,0.205,0.265,0.40700000000000003,,,,,131.0,100.0,113.0,,,,123.0,97.0,108.0,44.0,101.0,102.0,,0.321,0.23399999999999999,0.40399999999999997,,,0.59,0.1,1.28,,,89.0,79.7,73.8,,0.226,,0.288,0.169,46.0,91.0,80.0,0.040999999999999995,2.3,88.3,,0.0,,,,,,
53,2023-06-04,717899,Flyout,field_out,True,650859,664208,Luis Rengifo,Phil Maton,1,0,0,a50b26eb-82cc-43c7-b69d-81ad6cde5aaf,664208.0,philmaton,"Maton, P",Right,Phil Maton,3.0,3.14,66.0,98.0,99.0,104.0,0.6920000000000001,10.09,3.41,6.68,0.82,1.04,0.235,0.41,0.205,0.265,0.40700000000000003,,,,,131.0,100.0,113.0,,,,123.0,97.0,108.0,44.0,101.0,102.0,,0.321,0.23399999999999999,0.40399999999999997,,,0.59,0.1,1.28,,,89.0,79.7,73.8,,0.226,,0.288,0.169,46.0,91.0,80.0,0.040999999999999995,2.3,88.3,,0.0,,,,,,
54,2023-06-04,717899,Forceout,force_out,True,687263,664208,Zach Neto,Phil Maton,1,0,1,ce1e7655-d62d-473a-9e98-44ad03e241f2,664208.0,philmaton,"Maton, P",Right,Phil Maton,3.0,3.14,66.0,98.0,99.0,104.0,0.6920000000000001,10.09,3.41,6.68,0.82,1.04,0.235,0.41,0.205,0.265,0.40700000000000003,,,,,131.0,100.0,113.0,,,,123.0,97.0,108.0,44.0,101.0,102.0,,0.321,0.23399999999999999,0.40399999999999997,,,0.59,0.1,1.28,,,89.0,79.7,73.8,,0.226,,0.288,0.169,46.0,91.0,80.0,0.040999999999999995,2.3,88.3,,0.0,,,,,,
55,2023-06-04,717899,Double,double,False,660271,664208,Shohei Ohtani,Phil Maton,1,1,1,924d3a51-3109-4fb2-a202-3843b3464440,664208.0,philmaton,"Maton, P",Right,Phil Maton,3.0,3.14,66.0,98.0,99.0,104.0,0.6920000000000001,10.09,3.41,6.68,0.82,1.04,0.235,0.41,0.205,0.265,0.40700000000000003,,,,,131.0,100.0,113.0,,,,123.0,97.0,108.0,44.0,101.0,102.0,,0.321,0.23399999999999999,0.40399999999999997,,,0.59,0.1,1.28,,,89.0,79.7,73.8,,0.226,,0.288,0.169,46.0,91.0,80.0,0.040999999999999995,2.3,88.3,,0.0,,,,,,
56,2023-06-04,717899,Strikeout,strikeout,True,545361,664208,Mike Trout,Phil Maton,0,0,0,63d641ef-a322-40b7-9104-c9bfec4c627e,664208.0,philmaton,"Maton, P",Right,Phil Maton,3.0,3.14,66.0,98.0,99.0,104.0,0.6920000000000001,10.09,3.41,6.68,0.82,1.04,0.235,0.41,0.205,0.265,0.40700000000000003,,,,,131.0,100.0,113.0,,,,123.0,97.0,108.0,44.0,101.0,102.0,,0.321,0.23399999999999999,0.40399999999999997,,,0.59,0.1,1.28,,,89.0,79.7,73.8,,0.226,,0.288,0.169,46.0,91.0,80.0,0.040999999999999995,2.3,88.3,,0.0,,,,,,
57,2023-06-04,717899,Groundout,field_out,True,665161,606965,Jeremy Peña,Chris Devenski,1,1,0,9ac4f40e-7b0c-4342-9622-be1a08a9d9c6,606965.0,chrisdevenski,Devenski,Right,Chris Devenski,4.46,4.58,42.1,99.0,91.0,104.0,0.725,8.93,2.34,7.65,1.28,0.96,0.11800000000000001,0.479,0.126,0.37799999999999995,0.39899999999999997,83.3,96.0,100.0,110.0,,,,73.0,99.0,90.0,98.0,97.0,113.0,,,,0.29100000000000004,,0.193,,0.515,1.46,,-0.43,,0.84,94.0,,80.9,,0.225,,0.227,0.0,,,,,,,,0.313,,97.0,63.0,93.0,0.001,-3.64,77.5
58,2023-06-04,717899,Strikeout,strikeout,True,670541,606965,Yordan Alvarez,Chris Devenski,0,0,0,359e0797-7dfc-403c-8d44-fc61c14a9731,606965.0,chrisdevenski,Devenski,Right,Chris Devenski,4.46,4.58,42.1,99.0,91.0,104.0,0.725,8.93,2.34,7.65,1.28,0.96,0.11800000000000001,0.479,0.126,0.37799999999999995,0.39899999999999997,83.3,96.0,100.0,110.0,,,,73.0,99.0,90.0,98.0,97.0,113.0,,,,0.29100000000000004,,0.193,,0.515,1.46,,-0.43,,0.84,94.0,,80.9,,0.225,,0.227,0.0,,,,,,,,0.313,,97.0,63.0,93.0,0.001,-3.64,77.5
59,2023-06-04,717899,Flyout,field_out,True,608324,608032,Alex Bregman,Carlos Estévez,1,0,0,1529fa1c-d15d-4e74-888c-12c992f671da,608032.0,carlosestevez,Estévez,Right,Carlos Estévez,3.9,4.07,62.1,102.0,117.0,104.0,0.759,11.26,4.48,8.95,1.01,0.65,0.32299999999999995,0.335,0.21,0.32899999999999996,0.469,89.5,67.0,96.0,94.0,142.0,79.0,88.0,116.0,103.0,103.0,131.0,101.0,107.0,,,,0.6679999999999999,,0.266,0.004,0.062,0.44,,-0.18,11.36,-2.81,97.1,,88.5,83.1,0.24,,0.286,,,,,,,,,0.3,,,,,,,
60,2023-06-04,717899,Single,single,False,592273,650556,Brandon Drury,Bryan Abreu,0,0,0,7e874c07-b56a-4eaa-8de8-db2b2d2051e1,650556.0,bryanabreu,"Abreu, B",Right,Bryan Abreu,1.75,3.23,72.0,95.0,139.0,105.0,0.622,12.5,3.88,5.5,0.75,0.92,0.366,0.34,0.13699999999999998,0.327,0.423,,,,,81.0,43.0,53.0,133.0,92.0,96.0,146.0,96.0,113.0,,,,0.41200000000000003,,0.5870000000000001,0.001,,1.65,,1.41,-3.64,,97.6,,87.4,81.1,0.165,,,,,,,,,,,0.185,,,,,,,
61,2023-06-04,717899,Grounded Into DP,grounded_into_double_play,True,621493,650556,Taylor Ward,Bryan Abreu,1,0,1,757cfb9c-25de-46b7-9cf1-4cb1b74d4900,650556.0,bryanabreu,"Abreu, B",Right,Bryan Abreu,1.75,3.23,72.0,95.0,139.0,105.0,0.622,12.5,3.88,5.5,0.75,0.92,0.366,0.34,0.13699999999999998,0.327,0.423,,,,,81.0,43.0,53.0,133.0,92.0,96.0,146.0,96.0,113.0,,,,0.41200000000000003,,0.5870000000000001,0.001,,1.65,,1.41,-3.64,,97.6,,87.4,81.1,0.165,,,,,,,,,,,0.185,,,,,,,
62,2023-06-04,717899,Strikeout,strikeout,True,642136,650556,Matt Thaiss,Bryan Abreu,0,0,0,e7c0a35c-2a08-4d4d-a412-4e07a73118bb,650556.0,bryanabreu,"Abreu, B",Right,Bryan Abreu,1.75,3.23,72.0,95.0,139.0,105.0,0.622,12.5,3.88,5.5,0.75,0.92,0.366,0.34,0.13699999999999998,0.327,0.423,,,,,81.0,43.0,53.0,133.0,92.0,96.0,146.0,96.0,113.0,,,,0.41200000000000003,,0.5870000000000001,0.001,,1.65,,1.41,-3.64,,97.6,,87.4,81.1,0.165,,,,,,,,,,,0.185,,,,,,,
63,2023-06-04,717899,Lineout,field_out,True,663656,608032,Kyle Tucker,Carlos Estévez,0,0,0,678de912-07af-4be2-82b5-0fca8cf9ec2c,608032.0,carlosestevez,Estévez,Right,Carlos Estévez,3.9,4.07,62.1,102.0,117.0,104.0,0.759,11.26,4.48,8.95,1.01,0.65,0.32299999999999995,0.335,0.21,0.32899999999999996,0.469,89.5,67.0,96.0,94.0,142.0,79.0,88.0,116.0,103.0,103.0,131.0,101.0,107.0,,,,0.6679999999999999,,0.266,0.004,0.062,0.44,,-0.18,11.36,-2.81,97.1,,88.5,83.1,0.24,,0.286,,,,,,,,,0.3,,,,,,,
64,2023-06-04,717899,Walk,walk,False,676801,608032,Chas McCormick,Carlos Estévez,0,0,0,6154dc45-4f3c-4efa-abcb-fdf19eb03703,608032.0,carlosestevez,Estévez,Right,Carlos Estévez,3.9,4.07,62.1,102.0,117.0,104.0,0.759,11.26,4.48,8.95,1.01,0.65,0.32299999999999995,0.335,0.21,0.32899999999999996,0.469,89.5,67.0,96.0,94.0,142.0,79.0,88.0,116.0,103.0,103.0,131.0,101.0,107.0,,,,0.6679999999999999,,0.266,0.004,0.062,0.44,,-0.18,11.36,-2.81,97.1,,88.5,83.1,0.24,,0.286,,,,,,,,,0.3,,,,,,,
65,2023-06-04,717899,Grounded Into DP,grounded_into_double_play,True,673237,608032,Yainer Diaz,Carlos Estévez,0,0,1,08e3116f-23a3-4c4b-8e80-5221bf98859b,608032.0,carlosestevez,Estévez,Right,Carlos Estévez,3.9,4.07,62.1,102.0,117.0,104.0,0.759,11.26,4.48,8.95,1.01,0.65,0.32299999999999995,0.335,0.21,0.32899999999999996,0.469,89.5,67.0,96.0,94.0,142.0,79.0,88.0,116.0,103.0,103.0,131.0,101.0,107.0,,,,0.6679999999999999,,0.266,0.004,0.062,0.44,,-0.18,11.36,-2.81,97.1,,88.5,83.1,0.24,,0.286,,,,,,,,,0.3,,,,,,,
