,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSL,vCU,FF_ba,CH_ba,ST_ba,CU_ba,FC_ba,SL_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
12,2023-08-28,716815,Groundout,field_out,True,602104,656629,Ramón Urías,Michael Kopech,1,1,0,52f82ac3-740a-49c7-bd69-885dcaa91edb,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,,,,0.614,,0.272,0.04,0.07400000000000001,-0.71,,-1.5,-0.94,0.15,95.2,,84.8,80.6,0.244,0.133,,0.158,,0.258,,,,,,,,,,,,,,
13,2023-08-28,716815,Strikeout,strikeout,True,624428,656629,Adam Frazier,Michael Kopech,0,0,0,34fc9c79-afa3-4e9d-8de5-ce4f286d1392,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,,,,0.614,,0.272,0.04,0.07400000000000001,-0.71,,-1.5,-0.94,0.15,95.2,,84.8,80.6,0.244,0.133,,0.158,,0.258,,,,,,,,,,,,,,
14,2023-08-28,716815,Strikeout,strikeout,True,663630,656629,Ryan McKenna,Michael Kopech,0,0,0,4efd458d-3706-4b89-8b32-538203259f76,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,,,,0.614,,0.272,0.04,0.07400000000000001,-0.71,,-1.5,-0.94,0.15,95.2,,84.8,80.6,0.244,0.133,,0.158,,0.258,,,,,,,,,,,,,,
15,2023-08-28,716815,Flyout,field_out,True,672820,680570,Lenyn Sosa,Grayson Rodriguez,0,0,0,509290fc-9137-423a-86e7-297f44ecbb2a,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,,
16,2023-08-28,716815,Groundout,field_out,True,693049,680570,Oscar Colás,Grayson Rodriguez,0,0,0,660ff145-d534-4a7a-9d49-637c6b535724,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,,
17,2023-08-28,716815,Strikeout,strikeout,True,686676,680570,Korey Lee,Grayson Rodriguez,0,0,0,b4007b76-83ab-468f-8ce1-fbb5401a31fa,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,,
18,2023-08-28,716815,Single,single,False,668939,656629,Adley Rutschman,Michael Kopech,1,0,0,25af7538-4afb-4fba-b573-80f659bcbe3e,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,,,,0.614,,0.272,0.04,0.07400000000000001,-0.71,,-1.5,-0.94,0.15,95.2,,84.8,80.6,0.244,0.133,,0.158,,0.258,,,,,,,,,,,,,,
19,2023-08-28,716815,Flyout,field_out,True,683002,656629,Gunnar Henderson,Michael Kopech,0,0,0,58c50eac-d16f-4863-a31a-a2662a8b3bef,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,,,,0.614,,0.272,0.04,0.07400000000000001,-0.71,,-1.5,-0.94,0.15,95.2,,84.8,80.6,0.244,0.133,,0.158,,0.258,,,,,,,,,,,,,,
20,2023-08-28,716815,Single,single,False,623993,656629,Anthony Santander,Michael Kopech,0,0,1,bef67cf1-b61f-4cb6-ae77-cc444ad914b5,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,,,,0.614,,0.272,0.04,0.07400000000000001,-0.71,,-1.5,-0.94,0.15,95.2,,84.8,80.6,0.244,0.133,,0.158,,0.258,,,,,,,,,,,,,,
21,2023-08-28,716815,Walk,walk,False,663624,656629,Ryan Mountcastle,Michael Kopech,1,0,1,34a91602-d6b1-4b12-a519-c9ef12cb7f20,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,,,,0.614,,0.272,0.04,0.07400000000000001,-0.71,,-1.5,-0.94,0.15,95.2,,84.8,80.6,0.244,0.133,,0.158,,0.258,,,,,,,,,,,,,,
22,2023-08-28,716815,Single,single,False,656811,656629,Ryan O'Hearn,Michael Kopech,0,0,1,99958879-28bb-4cfe-b284-298852058a32,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,,,,0.614,,0.272,0.04,0.07400000000000001,-0.71,,-1.5,-0.94,0.15,95.2,,84.8,80.6,0.244,0.133,,0.158,,0.258,,,,,,,,,,,,,,
23,2023-08-28,716815,Fielders Choice Out,fielders_choice_out,True,656775,656629,Cedric Mullins,Michael Kopech,0,0,1,6425d50d-25a2-404e-b1ec-8a6ec5f9e404,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,,,,0.614,,0.272,0.04,0.07400000000000001,-0.71,,-1.5,-0.94,0.15,95.2,,84.8,80.6,0.244,0.133,,0.158,,0.258,,,,,,,,,,,,,,
24,2023-08-28,716815,Flyout,field_out,True,602104,656629,Ramón Urías,Michael Kopech,0,0,0,fb5f93d4-4a5f-4d53-90ec-1e784f42deac,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,,,,0.614,,0.272,0.04,0.07400000000000001,-0.71,,-1.5,-0.94,0.15,95.2,,84.8,80.6,0.244,0.133,,0.158,,0.258,,,,,,,,,,,,,,
25,2023-08-28,716815,Lineout,field_out,True,641313,680570,Tim Anderson,Grayson Rodriguez,0,0,0,480f826d-e3e2-49ce-82dd-c2937fbb8260,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,,
26,2023-08-28,716815,Groundout,field_out,True,643217,680570,Andrew Benintendi,Grayson Rodriguez,0,0,0,1c150b8f-3fbb-4790-968f-c6fa7c40277d,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,,
27,2023-08-28,716815,Double,double,False,673357,680570,Luis Robert Jr.,Grayson Rodriguez,0,0,0,0e85fc69-6a71-4d09-b2e9-4dc8d70641bb,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,,
28,2023-08-28,716815,Groundout,field_out,True,650391,680570,Eloy Jiménez,Grayson Rodriguez,0,0,0,27441a6c-b2ac-422e-bc49-f60c2bb4b6ab,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,,
29,2023-08-28,716815,Strikeout,strikeout,True,624428,656629,Adam Frazier,Michael Kopech,0,0,0,83a1143e-3172-414e-baf3-35828968e696,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,,,,0.614,,0.272,0.04,0.07400000000000001,-0.71,,-1.5,-0.94,0.15,95.2,,84.8,80.6,0.244,0.133,,0.158,,0.258,,,,,,,,,,,,,,
30,2023-08-28,716815,Walk,walk,False,663630,656629,Ryan McKenna,Michael Kopech,1,0,0,50356ed0-88af-46c6-b27f-69179e5d7bfe,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,,,,0.614,,0.272,0.04,0.07400000000000001,-0.71,,-1.5,-0.94,0.15,95.2,,84.8,80.6,0.244,0.133,,0.158,,0.258,,,,,,,,,,,,,,
31,2023-08-28,716815,Flyout,field_out,True,668939,656629,Adley Rutschman,Michael Kopech,1,0,1,7952a87e-ac33-4e21-9662-9c15fd3d5948,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,,,,0.614,,0.272,0.04,0.07400000000000001,-0.71,,-1.5,-0.94,0.15,95.2,,84.8,80.6,0.244,0.133,,0.158,,0.258,,,,,,,,,,,,,,
32,2023-08-28,716815,Single,single,False,683002,656629,Gunnar Henderson,Michael Kopech,1,1,1,c471ce5d-eed0-4679-b4dd-9d32dc58fa95,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,,,,0.614,,0.272,0.04,0.07400000000000001,-0.71,,-1.5,-0.94,0.15,95.2,,84.8,80.6,0.244,0.133,,0.158,,0.258,,,,,,,,,,,,,,
33,2023-08-28,716815,Walk,walk,False,623993,656629,Anthony Santander,Michael Kopech,0,0,1,8909ef42-290f-458c-a9d4-de65087de441,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,,,,0.614,,0.272,0.04,0.07400000000000001,-0.71,,-1.5,-0.94,0.15,95.2,,84.8,80.6,0.244,0.133,,0.158,,0.258,,,,,,,,,,,,,,
34,2023-08-28,716815,Single,single,False,663624,656629,Ryan Mountcastle,Michael Kopech,0,0,1,36b1da4d-591a-499b-a03d-de66f4466e4e,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,,,,0.614,,0.272,0.04,0.07400000000000001,-0.71,,-1.5,-0.94,0.15,95.2,,84.8,80.6,0.244,0.133,,0.158,,0.258,,,,,,,,,,,,,,
35,2023-08-28,716815,Groundout,field_out,True,656811,656629,Ryan O'Hearn,Michael Kopech,0,0,0,8ec409e3-c93b-43f8-977e-493b3b58bd3c,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,,,,0.614,,0.272,0.04,0.07400000000000001,-0.71,,-1.5,-0.94,0.15,95.2,,84.8,80.6,0.244,0.133,,0.158,,0.258,,,,,,,,,,,,,,
36,2023-08-28,716815,Flyout,field_out,True,660162,680570,Yoán Moncada,Grayson Rodriguez,1,1,0,c0fed422-93ec-4046-9028-d34db1666484,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,,
37,2023-08-28,716815,Groundout,field_out,True,657757,680570,Gavin Sheets,Grayson Rodriguez,1,0,0,de977d98-ed53-47f9-8d3a-68fae9dcbbd7,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,,
