,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,wFA/C,wFC/C,wSL/C,vFA,vFC,vSL,FF_ba,FC_ba,ST_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCU,SL_ba,CU_ba,CH_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SI_ba
41,2023-08-19,716909,Pop Out,field_out,True,605131,691587,Austin Barnes,Eury Pérez,0,0,0,b595d231-6366-4e39-9818-3f32e31b2b8f,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,128.0,100.0,109.0,101.0,102.0,107.0,,,,0.45399999999999996,,0.308,-0.47,,0.99,97.5,,86.4,0.289,,,89.7,86.0,85.0,82.0,91.0,95.0,99.0,0.14,0.098,1.89,0.99,81.2,0.183,0.098,0.045,,,,,,,,,,,,,
42,2023-08-19,716909,Flyout,field_out,True,605141,691587,Mookie Betts,Eury Pérez,1,0,0,5250793b-79b7-4244-b2c9-808b292f288c,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,128.0,100.0,109.0,101.0,102.0,107.0,,,,0.45399999999999996,,0.308,-0.47,,0.99,97.5,,86.4,0.289,,,89.7,86.0,85.0,82.0,91.0,95.0,99.0,0.14,0.098,1.89,0.99,81.2,0.183,0.098,0.045,,,,,,,,,,,,,
43,2023-08-19,716909,Strikeout,strikeout,True,518692,691587,Freddie Freeman,Eury Pérez,0,0,0,4536dee1-dd31-4813-b66a-15ff245e1120,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,128.0,100.0,109.0,101.0,102.0,107.0,,,,0.45399999999999996,,0.308,-0.47,,0.99,97.5,,86.4,0.289,,,89.7,86.0,85.0,82.0,91.0,95.0,99.0,0.14,0.098,1.89,0.99,81.2,0.183,0.098,0.045,,,,,,,,,,,,,
44,2023-08-19,716909,Flyout,field_out,True,660821,642232,Jesús Sánchez,Ryan Yarbrough,1,0,0,f582cb28-d0f3-48d6-9b75-4b9525e0dce8,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,,,,,,,77.0,106.0,93.0,0.308,0.248,,0.59,1.48,,87.0,84.2,,0.283,0.289,,78.5,61.0,105.0,94.0,102.0,98.0,108.0,0.26,0.182,-0.24,-2.4,71.9,,0.208,0.329,76.0,108.0,89.0,0.002,1.21,88.2,,,,,,,
45,2023-08-19,716909,Flyout,field_out,True,607732,642232,Jacob Stallings,Ryan Yarbrough,1,0,0,a1ec3ba1-4cc7-4105-bd3d-8da08900f0e6,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,,,,,,,77.0,106.0,93.0,0.308,0.248,,0.59,1.48,,87.0,84.2,,0.283,0.289,,78.5,61.0,105.0,94.0,102.0,98.0,108.0,0.26,0.182,-0.24,-2.4,71.9,,0.208,0.329,76.0,108.0,89.0,0.002,1.21,88.2,,,,,,,
46,2023-08-19,716909,Strikeout,strikeout,True,621563,642232,Joey Wendle,Ryan Yarbrough,0,0,0,5d97de9c-265d-4348-9751-df0f1fe6f488,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,,,,,,,77.0,106.0,93.0,0.308,0.248,,0.59,1.48,,87.0,84.2,,0.283,0.289,,78.5,61.0,105.0,94.0,102.0,98.0,108.0,0.26,0.182,-0.24,-2.4,71.9,,0.208,0.329,76.0,108.0,89.0,0.002,1.21,88.2,,,,,,,
47,2023-08-19,716909,Strikeout,strikeout,True,669257,677053,Will Smith,Andrew Nardi,0,0,0,d9a372ca-62f0-4a43-ac23-1544fa28d36f,677053.0,andrewnardi,Nardi,Left,Andrew Nardi,2.67,2.77,57.1,104.0,112.0,108.0,0.733,11.46,3.3,7.06,1.1,1.2,0.309,0.33799999999999997,0.252,0.252,0.433,109.0,102.0,104.0,116.0,107.0,113.0,,,,0.613,,0.37799999999999995,1.19,,-0.01,94.6,,82.7,0.224,,,90.0,71.0,82.0,86.0,,,,,0.009000000000000001,,0.87,,0.2,,,,,,,,,,,,,,,
48,2023-08-19,716909,Flyout,field_out,True,571970,677053,Max Muncy,Andrew Nardi,0,0,0,984b7809-15b2-468d-8642-3b0e70fb14f9,677053.0,andrewnardi,Nardi,Left,Andrew Nardi,2.67,2.77,57.1,104.0,112.0,108.0,0.733,11.46,3.3,7.06,1.1,1.2,0.309,0.33799999999999997,0.252,0.252,0.433,109.0,102.0,104.0,116.0,107.0,113.0,,,,0.613,,0.37799999999999995,1.19,,-0.01,94.6,,82.7,0.224,,,90.0,71.0,82.0,86.0,,,,,0.009000000000000001,,0.87,,0.2,,,,,,,,,,,,,,,
49,2023-08-19,716909,Groundout,field_out,True,642708,677053,Amed Rosario,Andrew Nardi,0,0,0,957b17fc-1a25-41d2-9ae2-2a4c7c18c2a0,677053.0,andrewnardi,Nardi,Left,Andrew Nardi,2.67,2.77,57.1,104.0,112.0,108.0,0.733,11.46,3.3,7.06,1.1,1.2,0.309,0.33799999999999997,0.252,0.252,0.433,109.0,102.0,104.0,116.0,107.0,113.0,,,,0.613,,0.37799999999999995,1.19,,-0.01,94.6,,82.7,0.224,,,90.0,71.0,82.0,86.0,,,,,0.009000000000000001,,0.87,,0.2,,,,,,,,,,,,,,,
50,2023-08-19,716909,Pop Out,field_out,True,624585,642232,Jorge Soler,Ryan Yarbrough,1,0,0,337ba66a-e8f8-497a-8699-1c3a5b80fffb,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,,,,,,,77.0,106.0,93.0,0.308,0.248,,0.59,1.48,,87.0,84.2,,0.283,0.289,,78.5,61.0,105.0,94.0,102.0,98.0,108.0,0.26,0.182,-0.24,-2.4,71.9,,0.208,0.329,76.0,108.0,89.0,0.002,1.21,88.2,,,,,,,
51,2023-08-19,716909,Groundout,field_out,True,650333,642232,Luis Arraez,Ryan Yarbrough,0,0,0,e8b385b0-d27c-44ba-8a1b-07b2e6d66d4e,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,,,,,,,77.0,106.0,93.0,0.308,0.248,,0.59,1.48,,87.0,84.2,,0.283,0.289,,78.5,61.0,105.0,94.0,102.0,98.0,108.0,0.26,0.182,-0.24,-2.4,71.9,,0.208,0.329,76.0,108.0,89.0,0.002,1.21,88.2,,,,,,,
52,2023-08-19,716909,Pop Out,field_out,True,605137,642232,Josh Bell,Ryan Yarbrough,1,0,0,52d4bd66-ff95-4059-a0cd-3ff659f3210b,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,,,,,,,77.0,106.0,93.0,0.308,0.248,,0.59,1.48,,87.0,84.2,,0.283,0.289,,78.5,61.0,105.0,94.0,102.0,98.0,108.0,0.26,0.182,-0.24,-2.4,71.9,,0.208,0.329,76.0,108.0,89.0,0.002,1.21,88.2,,,,,,,
53,2023-08-19,716909,Flyout,field_out,True,621035,502085,Chris Taylor,David Robertson,1,0,0,b0e9ebaf-fe65-48ba-aae3-b2dd26f74b3c,502085.0,davidrobertson,Robertson,Right,David Robertson,3.03,3.25,65.1,97.0,125.0,105.0,0.718,10.74,3.44,7.3,0.96,1.03,0.28800000000000003,0.38,0.17800000000000002,0.319,0.408,,,,112.0,94.0,100.0,114.0,98.0,105.0,,0.534,0.19899999999999998,,2.1,-1.71,,93.3,85.1,,0.183,,87.7,98.0,98.0,93.0,,,,,0.013999999999999999,,4.42,,0.318,0.234,0.0,,,,0.001,-3.64,93.8,160.0,100.0,110.0,0.252,0.23,84.4,
54,2023-08-19,716909,Walk,walk,False,681546,502085,James Outman,David Robertson,1,0,0,d93377c9-4899-4528-9000-ac44f53b106b,502085.0,davidrobertson,Robertson,Right,David Robertson,3.03,3.25,65.1,97.0,125.0,105.0,0.718,10.74,3.44,7.3,0.96,1.03,0.28800000000000003,0.38,0.17800000000000002,0.319,0.408,,,,112.0,94.0,100.0,114.0,98.0,105.0,,0.534,0.19899999999999998,,2.1,-1.71,,93.3,85.1,,0.183,,87.7,98.0,98.0,93.0,,,,,0.013999999999999999,,4.42,,0.318,0.234,0.0,,,,0.001,-3.64,93.8,160.0,100.0,110.0,0.252,0.23,84.4,
55,2023-08-19,716909,Single,single,False,571771,502085,Enrique Hernández,David Robertson,0,0,1,39f7735b-df36-44fa-8088-e9b89d542ca7,502085.0,davidrobertson,Robertson,Right,David Robertson,3.03,3.25,65.1,97.0,125.0,105.0,0.718,10.74,3.44,7.3,0.96,1.03,0.28800000000000003,0.38,0.17800000000000002,0.319,0.408,,,,112.0,94.0,100.0,114.0,98.0,105.0,,0.534,0.19899999999999998,,2.1,-1.71,,93.3,85.1,,0.183,,87.7,98.0,98.0,93.0,,,,,0.013999999999999999,,4.42,,0.318,0.234,0.0,,,,0.001,-3.64,93.8,160.0,100.0,110.0,0.252,0.23,84.4,
56,2023-08-19,716909,Single,single,False,605131,502085,Austin Barnes,David Robertson,0,0,1,d78b0eea-3265-4873-88be-0f785bc4fa52,502085.0,davidrobertson,Robertson,Right,David Robertson,3.03,3.25,65.1,97.0,125.0,105.0,0.718,10.74,3.44,7.3,0.96,1.03,0.28800000000000003,0.38,0.17800000000000002,0.319,0.408,,,,112.0,94.0,100.0,114.0,98.0,105.0,,0.534,0.19899999999999998,,2.1,-1.71,,93.3,85.1,,0.183,,87.7,98.0,98.0,93.0,,,,,0.013999999999999999,,4.42,,0.318,0.234,0.0,,,,0.001,-3.64,93.8,160.0,100.0,110.0,0.252,0.23,84.4,
57,2023-08-19,716909,Single,single,False,605141,502085,Mookie Betts,David Robertson,0,0,1,149b9709-d164-481b-92ef-f5674ea49357,502085.0,davidrobertson,Robertson,Right,David Robertson,3.03,3.25,65.1,97.0,125.0,105.0,0.718,10.74,3.44,7.3,0.96,1.03,0.28800000000000003,0.38,0.17800000000000002,0.319,0.408,,,,112.0,94.0,100.0,114.0,98.0,105.0,,0.534,0.19899999999999998,,2.1,-1.71,,93.3,85.1,,0.183,,87.7,98.0,98.0,93.0,,,,,0.013999999999999999,,4.42,,0.318,0.234,0.0,,,,0.001,-3.64,93.8,160.0,100.0,110.0,0.252,0.23,84.4,
58,2023-08-19,716909,Double,double,False,518692,502085,Freddie Freeman,David Robertson,1,0,1,6272f98f-97d6-44ff-927c-05dd46cb1465,502085.0,davidrobertson,Robertson,Right,David Robertson,3.03,3.25,65.1,97.0,125.0,105.0,0.718,10.74,3.44,7.3,0.96,1.03,0.28800000000000003,0.38,0.17800000000000002,0.319,0.408,,,,112.0,94.0,100.0,114.0,98.0,105.0,,0.534,0.19899999999999998,,2.1,-1.71,,93.3,85.1,,0.183,,87.7,98.0,98.0,93.0,,,,,0.013999999999999999,,4.42,,0.318,0.234,0.0,,,,0.001,-3.64,93.8,160.0,100.0,110.0,0.252,0.23,84.4,
59,2023-08-19,716909,Pop Out,field_out,True,669257,502085,Will Smith,David Robertson,0,0,0,bdc81c31-37d0-4de3-9c7b-8bb19cf04182,502085.0,davidrobertson,Robertson,Right,David Robertson,3.03,3.25,65.1,97.0,125.0,105.0,0.718,10.74,3.44,7.3,0.96,1.03,0.28800000000000003,0.38,0.17800000000000002,0.319,0.408,,,,112.0,94.0,100.0,114.0,98.0,105.0,,0.534,0.19899999999999998,,2.1,-1.71,,93.3,85.1,,0.183,,87.7,98.0,98.0,93.0,,,,,0.013999999999999999,,4.42,,0.318,0.234,0.0,,,,0.001,-3.64,93.8,160.0,100.0,110.0,0.252,0.23,84.4,
60,2023-08-19,716909,Intent Walk,intent_walk,False,571970,502085,Max Muncy,David Robertson,0,0,0,07169096-0616-1033-000c-f08cd117d70a,502085.0,davidrobertson,Robertson,Right,David Robertson,3.03,3.25,65.1,97.0,125.0,105.0,0.718,10.74,3.44,7.3,0.96,1.03,0.28800000000000003,0.38,0.17800000000000002,0.319,0.408,,,,112.0,94.0,100.0,114.0,98.0,105.0,,0.534,0.19899999999999998,,2.1,-1.71,,93.3,85.1,,0.183,,87.7,98.0,98.0,93.0,,,,,0.013999999999999999,,4.42,,0.318,0.234,0.0,,,,0.001,-3.64,93.8,160.0,100.0,110.0,0.252,0.23,84.4,
61,2023-08-19,716909,Groundout,field_out,True,642708,502085,Amed Rosario,David Robertson,0,0,0,21e70453-ad03-49ee-b96d-ce288b8d8a48,502085.0,davidrobertson,Robertson,Right,David Robertson,3.03,3.25,65.1,97.0,125.0,105.0,0.718,10.74,3.44,7.3,0.96,1.03,0.28800000000000003,0.38,0.17800000000000002,0.319,0.408,,,,112.0,94.0,100.0,114.0,98.0,105.0,,0.534,0.19899999999999998,,2.1,-1.71,,93.3,85.1,,0.183,,87.7,98.0,98.0,93.0,,,,,0.013999999999999999,,4.42,,0.318,0.234,0.0,,,,0.001,-3.64,93.8,160.0,100.0,110.0,0.252,0.23,84.4,
62,2023-08-19,716909,Flyout,field_out,True,665862,623465,Jazz Chisholm Jr.,Evan Phillips,0,0,0,620527e8-c93d-4482-9db8-cdb108fd7cdf,623465.0,evanphillips,"Phillips, E",Right,Evan Phillips,2.05,3.11,61.1,103.0,121.0,108.0,0.736,9.68,1.91,5.58,0.88,1.16,0.25,0.42100000000000004,0.125,0.316,0.43,109.0,103.0,102.0,139.0,105.0,117.0,104.0,100.0,105.0,0.196,0.24,0.455,2.1,0.76,2.88,96.4,93.1,85.4,0.154,0.27,0.111,,,,,,,,,,,,,,,,104.0,100.0,95.0,0.109,-0.56,95.5,,,,,,,0.278
63,2023-08-19,716909,Groundout,field_out,True,669394,623465,Jake Burger,Evan Phillips,0,0,0,60c6a6f0-3cc7-4c75-9286-b1b8ac07f45f,623465.0,evanphillips,"Phillips, E",Right,Evan Phillips,2.05,3.11,61.1,103.0,121.0,108.0,0.736,9.68,1.91,5.58,0.88,1.16,0.25,0.42100000000000004,0.125,0.316,0.43,109.0,103.0,102.0,139.0,105.0,117.0,104.0,100.0,105.0,0.196,0.24,0.455,2.1,0.76,2.88,96.4,93.1,85.4,0.154,0.27,0.111,,,,,,,,,,,,,,,,104.0,100.0,95.0,0.109,-0.56,95.5,,,,,,,0.278
64,2023-08-19,716909,Flyout,field_out,True,650559,623465,Bryan De La Cruz,Evan Phillips,0,0,0,9986d468-c1f6-4c72-94ec-0092cda1789b,623465.0,evanphillips,"Phillips, E",Right,Evan Phillips,2.05,3.11,61.1,103.0,121.0,108.0,0.736,9.68,1.91,5.58,0.88,1.16,0.25,0.42100000000000004,0.125,0.316,0.43,109.0,103.0,102.0,139.0,105.0,117.0,104.0,100.0,105.0,0.196,0.24,0.455,2.1,0.76,2.88,96.4,93.1,85.4,0.154,0.27,0.111,,,,,,,,,,,,,,,,104.0,100.0,95.0,0.109,-0.56,95.5,,,,,,,0.278
