,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wCU/C,wCH/C,vFA,vFC,vCU,FF_ba,SV_ba,CH_ba,FC_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,SL%,wFS/C,wSI/C,wSL/C,vFS,vSI,vSL,SI_ba,CU_ba,ST_ba,SL_ba,FS_ba
19,2023-07-25,717256,Flyout,field_out,True,593160,628711,Whit Merrifield,Julio Urías,1,0,0,6da637a4-d019-4296-992c-1d807d4d4a31,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,,
20,2023-07-25,717256,Home Run,home_run,False,666182,628711,Bo Bichette,Julio Urías,1,0,1,7a9d2e4f-3ec1-4ee6-bb18-44eb8f754e41,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,,
21,2023-07-25,717256,Groundout,field_out,True,474832,628711,Brandon Belt,Julio Urías,0,0,0,dc3f58ce-be08-431f-bc33-722cef92fce2,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,,
22,2023-07-25,717256,Walk,walk,False,665489,628711,Vladimir Guerrero Jr.,Julio Urías,1,0,0,66a4210e-7734-43c0-8a97-c00d1945e2e4,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,,
23,2023-07-25,717256,Strikeout,strikeout,True,656305,628711,Matt Chapman,Julio Urías,0,0,0,db70857c-5a51-4cae-b934-4b439e2d413b,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,,
24,2023-07-25,717256,Walk,walk,False,518692,605135,Freddie Freeman,Chris Bassitt,1,0,0,440757d3-eb3e-4cbb-b040-f09efd2a0407,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,95.0,105.0,102.0,0.09300000000000001,0.153,0.126,0.065,-3.9,-1.13,0.67,1.71,92.4,87.8,70.7,0.333,,0.189,0.274,92.0,104.0,98.0,106.0,93.0,102.0,78.0,84.0,84.0,0.39299999999999996,0.033,0.136,-3.07,2.11,-0.72,82.6,91.9,75.6,0.22,0.192,0.197,0.227,0.375
25,2023-07-25,717256,Double,double,False,669257,605135,Will Smith,Chris Bassitt,1,0,1,a8d2fa8b-22a1-4ac5-a9c9-9610fc339fe8,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,95.0,105.0,102.0,0.09300000000000001,0.153,0.126,0.065,-3.9,-1.13,0.67,1.71,92.4,87.8,70.7,0.333,,0.189,0.274,92.0,104.0,98.0,106.0,93.0,102.0,78.0,84.0,84.0,0.39299999999999996,0.033,0.136,-3.07,2.11,-0.72,82.6,91.9,75.6,0.22,0.192,0.197,0.227,0.375
26,2023-07-25,717256,Sac Fly,sac_fly,True,571970,605135,Max Muncy,Chris Bassitt,0,0,1,acaf57c4-c5a6-4a90-a832-b2488a44ae46,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,95.0,105.0,102.0,0.09300000000000001,0.153,0.126,0.065,-3.9,-1.13,0.67,1.71,92.4,87.8,70.7,0.333,,0.189,0.274,92.0,104.0,98.0,106.0,93.0,102.0,78.0,84.0,84.0,0.39299999999999996,0.033,0.136,-3.07,2.11,-0.72,82.6,91.9,75.6,0.22,0.192,0.197,0.227,0.375
27,2023-07-25,717256,Groundout,field_out,True,502110,605135,J.D. Martinez,Chris Bassitt,1,0,1,1726c2f3-51f4-499e-9243-ef3955921c93,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,95.0,105.0,102.0,0.09300000000000001,0.153,0.126,0.065,-3.9,-1.13,0.67,1.71,92.4,87.8,70.7,0.333,,0.189,0.274,92.0,104.0,98.0,106.0,93.0,102.0,78.0,84.0,84.0,0.39299999999999996,0.033,0.136,-3.07,2.11,-0.72,82.6,91.9,75.6,0.22,0.192,0.197,0.227,0.375
28,2023-07-25,717256,Strikeout,strikeout,True,444482,605135,David Peralta,Chris Bassitt,0,0,0,5b9c94fb-8ade-49c1-831d-5d02f29f7d76,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,95.0,105.0,102.0,0.09300000000000001,0.153,0.126,0.065,-3.9,-1.13,0.67,1.71,92.4,87.8,70.7,0.333,,0.189,0.274,92.0,104.0,98.0,106.0,93.0,102.0,78.0,84.0,84.0,0.39299999999999996,0.033,0.136,-3.07,2.11,-0.72,82.6,91.9,75.6,0.22,0.192,0.197,0.227,0.375
29,2023-07-25,717256,Pop Out,field_out,True,672386,628711,Alejandro Kirk,Julio Urías,0,0,0,9137cf39-6ce8-4e69-ac8e-2e489ca6e860,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,,
30,2023-07-25,717256,Lineout,field_out,True,669289,628711,Santiago Espinal,Julio Urías,0,0,0,81b9fe41-18d2-458b-86f5-09907a929767,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,,
31,2023-07-25,717256,Single,single,False,656669,628711,Jordan Luplow,Julio Urías,1,0,0,6c874f27-743d-4881-a971-408332c49070,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,,
32,2023-07-25,717256,Pop Out,field_out,True,595281,628711,Kevin Kiermaier,Julio Urías,1,0,0,7cbab839-31e1-454a-b485-d3dcaa0b58c7,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,,
33,2023-07-25,717256,Groundout,field_out,True,518792,605135,Jason Heyward,Chris Bassitt,1,0,0,e726678e-4da3-4441-951b-9e9f96063fd4,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,95.0,105.0,102.0,0.09300000000000001,0.153,0.126,0.065,-3.9,-1.13,0.67,1.71,92.4,87.8,70.7,0.333,,0.189,0.274,92.0,104.0,98.0,106.0,93.0,102.0,78.0,84.0,84.0,0.39299999999999996,0.033,0.136,-3.07,2.11,-0.72,82.6,91.9,75.6,0.22,0.192,0.197,0.227,0.375
34,2023-07-25,717256,Walk,walk,False,681546,605135,James Outman,Chris Bassitt,1,0,0,e5612e04-7fc2-44c3-9bee-6fb204e84ef1,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,95.0,105.0,102.0,0.09300000000000001,0.153,0.126,0.065,-3.9,-1.13,0.67,1.71,92.4,87.8,70.7,0.333,,0.189,0.274,92.0,104.0,98.0,106.0,93.0,102.0,78.0,84.0,84.0,0.39299999999999996,0.033,0.136,-3.07,2.11,-0.72,82.6,91.9,75.6,0.22,0.192,0.197,0.227,0.375
