,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CU%,CH%,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFC,vSI,vSL,vCU,FC_ba,CH_ba,CU_ba,SL_ba,SI_ba,Stf+ FA,Loc+ FA,Pit+ FA,FA%,wFA/C,vFA,FF_ba,ST_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
36,2023-04-05,718698,Groundout,field_out,True,680911,656849,Owen Miller,David Peterson,1,0,0,1feccc20-3d8b-47b6-9c17-2608f056c309,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,97.0,97.0,95.0,105.0,99.0,102.0,,,,0.253,,0.19699999999999998,0.08800000000000001,0.18899999999999997,,0.66,-2.58,2.63,-1.35,,91.5,85.3,78.6,,0.325,0.2,0.268,0.314,76.0,95.0,87.0,0.273,-0.83,92.7,0.287,,,,,,,
37,2023-04-05,718698,Groundout,field_out,True,686894,656849,Joey Wiemer,David Peterson,0,0,0,8cb1a12b-b0a4-497e-9f54-c3c1a7038fbb,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,97.0,97.0,95.0,105.0,99.0,102.0,,,,0.253,,0.19699999999999998,0.08800000000000001,0.18899999999999997,,0.66,-2.58,2.63,-1.35,,91.5,85.3,78.6,,0.325,0.2,0.268,0.314,76.0,95.0,87.0,0.273,-0.83,92.7,0.287,,,,,,,
38,2023-04-05,718698,Single,single,False,670712,656849,Mike Brosseau,David Peterson,0,0,0,15c33ba0-7fb5-4ae8-8c41-4cb2116e30ba,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,97.0,97.0,95.0,105.0,99.0,102.0,,,,0.253,,0.19699999999999998,0.08800000000000001,0.18899999999999997,,0.66,-2.58,2.63,-1.35,,91.5,85.3,78.6,,0.325,0.2,0.268,0.314,76.0,95.0,87.0,0.273,-0.83,92.7,0.287,,,,,,,
39,2023-04-05,718698,Strikeout,strikeout,True,642715,656849,Willy Adames,David Peterson,0,0,0,589a93b9-ed83-4b07-b075-1196276ce2b4,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,97.0,97.0,95.0,105.0,99.0,102.0,,,,0.253,,0.19699999999999998,0.08800000000000001,0.18899999999999997,,0.66,-2.58,2.63,-1.35,,91.5,85.3,78.6,,0.325,0.2,0.268,0.314,76.0,95.0,87.0,0.273,-0.83,92.7,0.287,,,,,,,
40,2023-04-05,718698,Lineout,field_out,True,516782,669203,Starling Marte,Corbin Burnes,1,0,0,fd48b7b9-f479-4bee-8a31-8fe9cdcc22e9,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.171,0.11199999999999999,1.51,-2.42,1.12,1.35,1.07,94.4,95.3,86.0,79.8,0.209,0.204,0.133,0.159,0.291,,,,,,,,,,,,,,
41,2023-04-05,718698,Double,double,False,596019,669203,Francisco Lindor,Corbin Burnes,1,0,0,383cb567-d9b1-452e-bc8a-9e1056ddddd2,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.171,0.11199999999999999,1.51,-2.42,1.12,1.35,1.07,94.4,95.3,86.0,79.8,0.209,0.204,0.133,0.159,0.291,,,,,,,,,,,,,,
42,2023-04-05,718698,Home Run,home_run,False,624413,669203,Pete Alonso,Corbin Burnes,1,0,1,cf450f03-5cc8-436d-918d-41bee2c9cd69,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.171,0.11199999999999999,1.51,-2.42,1.12,1.35,1.07,94.4,95.3,86.0,79.8,0.209,0.204,0.133,0.159,0.291,,,,,,,,,,,,,,
43,2023-04-05,718698,Walk,walk,False,596129,669203,Daniel Vogelbach,Corbin Burnes,1,0,0,3688935b-9a06-452e-a864-ba9dab46eaff,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.171,0.11199999999999999,1.51,-2.42,1.12,1.35,1.07,94.4,95.3,86.0,79.8,0.209,0.204,0.133,0.159,0.291,,,,,,,,,,,,,,
44,2023-04-05,718698,Grounded Into DP,grounded_into_double_play,True,643446,571948,Jeff McNeil,Hoby Milner,0,0,1,49f283a2-b2fb-4f2f-ae3e-2d08a8eead0b,571948.0,hobymilner,Milner,Left,Hoby Milner,1.82,2.95,64.1,109.0,74.0,101.0,0.8029999999999999,8.25,1.82,6.85,0.7,1.48,0.303,0.376,0.16899999999999998,0.315,0.405,81.1,53.0,110.0,103.0,,,,95.0,110.0,107.0,,,,,,,0.297,,0.331,,0.17300000000000001,,0.1,2.16,,2.91,,88.2,79.6,,,0.255,,,0.27,103.0,117.0,103.0,0.19899999999999998,1.79,89.0,0.146,0.145,,,,,,
45,2023-04-05,718698,Walk,walk,False,592885,656849,Christian Yelich,David Peterson,0,0,0,80a02ad9-9675-4e26-a1ca-6acbfb53a308,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,97.0,97.0,95.0,105.0,99.0,102.0,,,,0.253,,0.19699999999999998,0.08800000000000001,0.18899999999999997,,0.66,-2.58,2.63,-1.35,,91.5,85.3,78.6,,0.325,0.2,0.268,0.314,76.0,95.0,87.0,0.273,-0.83,92.7,0.287,,,,,,,
46,2023-04-05,718698,Flyout,field_out,True,661388,622098,William Contreras,Drew Smith,1,1,0,9bad569a-cab1-4a74-b74b-061c4e978383,622098.0,drewsmith,"Smith, Dr",Right,Drew Smith,4.15,4.39,56.1,96.0,121.0,103.0,0.7859999999999999,9.59,4.63,7.99,1.12,0.58,0.28,0.307,0.16699999999999998,0.34,0.37,85.4,69.0,98.0,93.0,91.0,92.0,98.0,,,,121.0,103.0,109.0,,,,0.001,,0.209,0.085,0.09300000000000001,,4.16,-1.62,-2.13,-2.86,,96.6,84.3,76.7,,0.364,0.389,0.318,,133.0,94.0,102.0,0.612,0.93,95.0,0.169,,,,,,,
47,2023-04-05,718698,Single,single,False,572228,622098,Luke Voit,Drew Smith,0,0,1,51d5699b-aeb9-400e-9ad1-137c3ab82b70,622098.0,drewsmith,"Smith, Dr",Right,Drew Smith,4.15,4.39,56.1,96.0,121.0,103.0,0.7859999999999999,9.59,4.63,7.99,1.12,0.58,0.28,0.307,0.16699999999999998,0.34,0.37,85.4,69.0,98.0,93.0,91.0,92.0,98.0,,,,121.0,103.0,109.0,,,,0.001,,0.209,0.085,0.09300000000000001,,4.16,-1.62,-2.13,-2.86,,96.6,84.3,76.7,,0.364,0.389,0.318,,133.0,94.0,102.0,0.612,0.93,95.0,0.169,,,,,,,
48,2023-04-05,718698,Strikeout,strikeout,True,605119,622098,Brian Anderson,Drew Smith,0,0,0,e67258b5-aa79-4359-909c-5f137a1be2c5,622098.0,drewsmith,"Smith, Dr",Right,Drew Smith,4.15,4.39,56.1,96.0,121.0,103.0,0.7859999999999999,9.59,4.63,7.99,1.12,0.58,0.28,0.307,0.16699999999999998,0.34,0.37,85.4,69.0,98.0,93.0,91.0,92.0,98.0,,,,121.0,103.0,109.0,,,,0.001,,0.209,0.085,0.09300000000000001,,4.16,-1.62,-2.13,-2.86,,96.6,84.3,76.7,,0.364,0.389,0.318,,133.0,94.0,102.0,0.612,0.93,95.0,0.169,,,,,,,
49,2023-04-05,718698,Double,double,False,608385,622098,Jesse Winker,Drew Smith,1,1,1,094a0c78-a15d-4496-a7ef-9d615c58ad55,622098.0,drewsmith,"Smith, Dr",Right,Drew Smith,4.15,4.39,56.1,96.0,121.0,103.0,0.7859999999999999,9.59,4.63,7.99,1.12,0.58,0.28,0.307,0.16699999999999998,0.34,0.37,85.4,69.0,98.0,93.0,91.0,92.0,98.0,,,,121.0,103.0,109.0,,,,0.001,,0.209,0.085,0.09300000000000001,,4.16,-1.62,-2.13,-2.86,,96.6,84.3,76.7,,0.364,0.389,0.318,,133.0,94.0,102.0,0.612,0.93,95.0,0.169,,,,,,,
50,2023-04-05,718698,Strikeout,strikeout,True,668930,622098,Brice Turang,Drew Smith,0,0,0,9887d312-5b59-49e5-8650-7fe311f8a365,622098.0,drewsmith,"Smith, Dr",Right,Drew Smith,4.15,4.39,56.1,96.0,121.0,103.0,0.7859999999999999,9.59,4.63,7.99,1.12,0.58,0.28,0.307,0.16699999999999998,0.34,0.37,85.4,69.0,98.0,93.0,91.0,92.0,98.0,,,,121.0,103.0,109.0,,,,0.001,,0.209,0.085,0.09300000000000001,,4.16,-1.62,-2.13,-2.86,,96.6,84.3,76.7,,0.364,0.389,0.318,,133.0,94.0,102.0,0.612,0.93,95.0,0.169,,,,,,,
51,2023-04-05,718698,Flyout,field_out,True,592192,571948,Mark Canha,Hoby Milner,1,0,0,6241f03f-77d7-4bed-b29d-d8ad760f567c,571948.0,hobymilner,Milner,Left,Hoby Milner,1.82,2.95,64.1,109.0,74.0,101.0,0.8029999999999999,8.25,1.82,6.85,0.7,1.48,0.303,0.376,0.16899999999999998,0.315,0.405,81.1,53.0,110.0,103.0,,,,95.0,110.0,107.0,,,,,,,0.297,,0.331,,0.17300000000000001,,0.1,2.16,,2.91,,88.2,79.6,,,0.255,,,0.27,103.0,117.0,103.0,0.19899999999999998,1.79,89.0,0.146,0.145,,,,,,
52,2023-04-05,718698,Strikeout,strikeout,True,553882,571948,Omar Narváez,Hoby Milner,0,0,0,1fcf9bf0-6189-4f39-bf70-5526eed1791a,571948.0,hobymilner,Milner,Left,Hoby Milner,1.82,2.95,64.1,109.0,74.0,101.0,0.8029999999999999,8.25,1.82,6.85,0.7,1.48,0.303,0.376,0.16899999999999998,0.315,0.405,81.1,53.0,110.0,103.0,,,,95.0,110.0,107.0,,,,,,,0.297,,0.331,,0.17300000000000001,,0.1,2.16,,2.91,,88.2,79.6,,,0.255,,,0.27,103.0,117.0,103.0,0.19899999999999998,1.79,89.0,0.146,0.145,,,,,,
53,2023-04-05,718698,Groundout,field_out,True,641645,571948,Luis Guillorme,Hoby Milner,1,0,0,dafe4de6-4d90-476f-a962-26def66b5e5f,571948.0,hobymilner,Milner,Left,Hoby Milner,1.82,2.95,64.1,109.0,74.0,101.0,0.8029999999999999,8.25,1.82,6.85,0.7,1.48,0.303,0.376,0.16899999999999998,0.315,0.405,81.1,53.0,110.0,103.0,,,,95.0,110.0,107.0,,,,,,,0.297,,0.331,,0.17300000000000001,,0.1,2.16,,2.91,,88.2,79.6,,,0.255,,,0.27,103.0,117.0,103.0,0.19899999999999998,1.79,89.0,0.146,0.145,,,,,,
54,2023-04-05,718698,Strikeout,strikeout,True,686894,595928,Joey Wiemer,John Curtiss,0,0,0,41b4c242-283b-4fa5-945d-b3120b60876d,595928.0,johncurtiss,Curtiss,Right,John Curtiss,4.58,3.23,19.2,95.0,93.0,93.0,0.7879999999999999,7.32,3.66,7.78,1.37,0.92,0.35100000000000003,0.368,0.07,0.298,0.405,87.0,46.0,56.0,68.0,,,,,,,105.0,95.0,99.0,,,,,,0.425,,0.017,,,-0.31,,6.85,,,86.4,,,,,0.269,,86.0,96.0,89.0,0.5579999999999999,0.65,93.6,0.222,,,,,,,
55,2023-04-05,718698,Strikeout,strikeout,True,669003,595928,Garrett Mitchell,John Curtiss,0,0,0,c8704c98-16df-4186-832f-84e0b6a3870e,595928.0,johncurtiss,Curtiss,Right,John Curtiss,4.58,3.23,19.2,95.0,93.0,93.0,0.7879999999999999,7.32,3.66,7.78,1.37,0.92,0.35100000000000003,0.368,0.07,0.298,0.405,87.0,46.0,56.0,68.0,,,,,,,105.0,95.0,99.0,,,,,,0.425,,0.017,,,-0.31,,6.85,,,86.4,,,,,0.269,,86.0,96.0,89.0,0.5579999999999999,0.65,93.6,0.222,,,,,,,
56,2023-04-05,718698,Groundout,field_out,True,642715,595928,Willy Adames,John Curtiss,0,0,0,df18ecff-4429-4b96-8d8e-37546346fbd4,595928.0,johncurtiss,Curtiss,Right,John Curtiss,4.58,3.23,19.2,95.0,93.0,93.0,0.7879999999999999,7.32,3.66,7.78,1.37,0.92,0.35100000000000003,0.368,0.07,0.298,0.405,87.0,46.0,56.0,68.0,,,,,,,105.0,95.0,99.0,,,,,,0.425,,0.017,,,-0.31,,6.85,,,86.4,,,,,0.269,,86.0,96.0,89.0,0.5579999999999999,0.65,93.6,0.222,,,,,,,
57,2023-04-05,718698,Groundout,field_out,True,607043,657265,Brandon Nimmo,Peter Strzelecki,0,0,0,fdc3473b-e8e6-4e97-9cdb-84de507e95ce,657265.0,peterstrzelecki,Strzelecki,Right,Peter Strzelecki,4.38,4.33,37.0,97.0,100.0,98.0,0.7559999999999999,9.0,2.92,8.03,0.73,0.95,0.255,0.358,0.16,0.349,0.406,83.8,101.0,99.0,95.0,,,,89.0,93.0,93.0,116.0,99.0,111.0,,,,0.193,0.003,0.266,,0.17800000000000002,-11.4,0.96,-0.02,,1.26,90.5,91.1,80.9,,,0.235,,0.258,0.25,96.0,98.0,94.0,0.36,-0.26,92.0,0.208,,,,,,,
58,2023-04-05,718698,Groundout,field_out,True,516782,657265,Starling Marte,Peter Strzelecki,0,0,0,33a5bc4d-0f19-4b66-a50c-73ebe1eb9476,657265.0,peterstrzelecki,Strzelecki,Right,Peter Strzelecki,4.38,4.33,37.0,97.0,100.0,98.0,0.7559999999999999,9.0,2.92,8.03,0.73,0.95,0.255,0.358,0.16,0.349,0.406,83.8,101.0,99.0,95.0,,,,89.0,93.0,93.0,116.0,99.0,111.0,,,,0.193,0.003,0.266,,0.17800000000000002,-11.4,0.96,-0.02,,1.26,90.5,91.1,80.9,,,0.235,,0.258,0.25,96.0,98.0,94.0,0.36,-0.26,92.0,0.208,,,,,,,
59,2023-04-05,718698,Groundout,field_out,True,596019,657265,Francisco Lindor,Peter Strzelecki,1,1,0,0fcf71b6-84c4-43f8-89b5-c8b708a0e855,657265.0,peterstrzelecki,Strzelecki,Right,Peter Strzelecki,4.38,4.33,37.0,97.0,100.0,98.0,0.7559999999999999,9.0,2.92,8.03,0.73,0.95,0.255,0.358,0.16,0.349,0.406,83.8,101.0,99.0,95.0,,,,89.0,93.0,93.0,116.0,99.0,111.0,,,,0.193,0.003,0.266,,0.17800000000000002,-11.4,0.96,-0.02,,1.26,90.5,91.1,80.9,,,0.235,,0.258,0.25,96.0,98.0,94.0,0.36,-0.26,92.0,0.208,,,,,,,
60,2023-04-05,718698,Flyout,field_out,True,592885,595928,Christian Yelich,John Curtiss,1,0,0,cc9a89e1-dd5b-4832-a032-78444f32c981,595928.0,johncurtiss,Curtiss,Right,John Curtiss,4.58,3.23,19.2,95.0,93.0,93.0,0.7879999999999999,7.32,3.66,7.78,1.37,0.92,0.35100000000000003,0.368,0.07,0.298,0.405,87.0,46.0,56.0,68.0,,,,,,,105.0,95.0,99.0,,,,,,0.425,,0.017,,,-0.31,,6.85,,,86.4,,,,,0.269,,86.0,96.0,89.0,0.5579999999999999,0.65,93.6,0.222,,,,,,,
61,2023-04-05,718698,Single,single,False,661388,595928,William Contreras,John Curtiss,0,0,0,ab12c58f-004a-4b55-aef2-dde4a9dc31f2,595928.0,johncurtiss,Curtiss,Right,John Curtiss,4.58,3.23,19.2,95.0,93.0,93.0,0.7879999999999999,7.32,3.66,7.78,1.37,0.92,0.35100000000000003,0.368,0.07,0.298,0.405,87.0,46.0,56.0,68.0,,,,,,,105.0,95.0,99.0,,,,,,0.425,,0.017,,,-0.31,,6.85,,,86.4,,,,,0.269,,86.0,96.0,89.0,0.5579999999999999,0.65,93.6,0.222,,,,,,,
62,2023-04-05,718698,Strikeout,strikeout,True,572228,595928,Luke Voit,John Curtiss,0,0,0,0d18bc1c-21ca-4eb8-abc1-3ae20cb8f8e8,595928.0,johncurtiss,Curtiss,Right,John Curtiss,4.58,3.23,19.2,95.0,93.0,93.0,0.7879999999999999,7.32,3.66,7.78,1.37,0.92,0.35100000000000003,0.368,0.07,0.298,0.405,87.0,46.0,56.0,68.0,,,,,,,105.0,95.0,99.0,,,,,,0.425,,0.017,,,-0.31,,6.85,,,86.4,,,,,0.269,,86.0,96.0,89.0,0.5579999999999999,0.65,93.6,0.222,,,,,,,
63,2023-04-05,718698,Single,single,True,605119,595928,Brian Anderson,John Curtiss,0,0,1,d0d8b315-8efa-4c92-88b3-41e0f7fc5f14,595928.0,johncurtiss,Curtiss,Right,John Curtiss,4.58,3.23,19.2,95.0,93.0,93.0,0.7879999999999999,7.32,3.66,7.78,1.37,0.92,0.35100000000000003,0.368,0.07,0.298,0.405,87.0,46.0,56.0,68.0,,,,,,,105.0,95.0,99.0,,,,,,0.425,,0.017,,,-0.31,,6.85,,,86.4,,,,,0.269,,86.0,96.0,89.0,0.5579999999999999,0.65,93.6,0.222,,,,,,,
64,2023-04-05,718698,Groundout,field_out,True,624413,456713,Pete Alonso,Matt Bush,0,0,0,b7d454b5-cb4a-4255-9741-18a8d95a3861,456713.0,mattbush,Bush,Right,Matt Bush,9.58,10.87,10.1,94.0,113.0,97.0,0.706,8.71,5.23,9.58,4.35,0.75,0.188,0.5,0.21899999999999997,0.375,0.35600000000000004,,,,,140.0,101.0,102.0,48.0,74.0,80.0,101.0,90.0,103.0,,,,0.067,,0.021,0.392,,,3.96,-37.81,0.13,,,93.9,80.3,77.1,,,0.167,,0.0,107.0,92.0,97.0,0.521,-3.46,94.4,0.333,,,,,,,
65,2023-04-05,718698,Walk,walk,False,596129,456713,Daniel Vogelbach,Matt Bush,0,0,0,3450176a-efe6-4751-8b4c-7bde14c86b28,456713.0,mattbush,Bush,Right,Matt Bush,9.58,10.87,10.1,94.0,113.0,97.0,0.706,8.71,5.23,9.58,4.35,0.75,0.188,0.5,0.21899999999999997,0.375,0.35600000000000004,,,,,140.0,101.0,102.0,48.0,74.0,80.0,101.0,90.0,103.0,,,,0.067,,0.021,0.392,,,3.96,-37.81,0.13,,,93.9,80.3,77.1,,,0.167,,0.0,107.0,92.0,97.0,0.521,-3.46,94.4,0.333,,,,,,,
66,2023-04-05,718698,Strikeout,strikeout,True,643446,456713,Jeff McNeil,Matt Bush,0,0,1,367aad69-1994-4523-ba32-548660770a84,456713.0,mattbush,Bush,Right,Matt Bush,9.58,10.87,10.1,94.0,113.0,97.0,0.706,8.71,5.23,9.58,4.35,0.75,0.188,0.5,0.21899999999999997,0.375,0.35600000000000004,,,,,140.0,101.0,102.0,48.0,74.0,80.0,101.0,90.0,103.0,,,,0.067,,0.021,0.392,,,3.96,-37.81,0.13,,,93.9,80.3,77.1,,,0.167,,0.0,107.0,92.0,97.0,0.521,-3.46,94.4,0.333,,,,,,,
67,2023-04-05,718698,Flyout,field_out,True,592192,456713,Mark Canha,Matt Bush,1,0,0,6d505a26-1543-4b3f-a155-88b71895696c,456713.0,mattbush,Bush,Right,Matt Bush,9.58,10.87,10.1,94.0,113.0,97.0,0.706,8.71,5.23,9.58,4.35,0.75,0.188,0.5,0.21899999999999997,0.375,0.35600000000000004,,,,,140.0,101.0,102.0,48.0,74.0,80.0,101.0,90.0,103.0,,,,0.067,,0.021,0.392,,,3.96,-37.81,0.13,,,93.9,80.3,77.1,,,0.167,,0.0,107.0,92.0,97.0,0.521,-3.46,94.4,0.333,,,,,,,
68,2023-04-05,718698,Flyout,field_out,True,608385,502085,Jesse Winker,David Robertson,0,0,0,8b6ea0e7-6be6-4bf9-8855-33f7938f07a5,502085.0,davidrobertson,Robertson,Right,David Robertson,3.03,3.25,65.1,97.0,125.0,105.0,0.718,10.74,3.44,7.3,0.96,1.03,0.28800000000000003,0.38,0.17800000000000002,0.319,0.408,87.7,98.0,98.0,93.0,,,,,,,112.0,94.0,100.0,114.0,98.0,105.0,0.001,0.534,0.19899999999999998,,0.013999999999999999,2.1,-3.64,-1.71,,4.42,93.3,93.8,85.1,,0.183,0.0,0.234,0.318,,,,,,,,,,160.0,100.0,110.0,0.252,0.23,84.4
69,2023-04-05,718698,Flyout,field_out,True,668930,502085,Brice Turang,David Robertson,1,1,0,d2e6b073-2e18-48e7-b586-af43c2a28c1d,502085.0,davidrobertson,Robertson,Right,David Robertson,3.03,3.25,65.1,97.0,125.0,105.0,0.718,10.74,3.44,7.3,0.96,1.03,0.28800000000000003,0.38,0.17800000000000002,0.319,0.408,87.7,98.0,98.0,93.0,,,,,,,112.0,94.0,100.0,114.0,98.0,105.0,0.001,0.534,0.19899999999999998,,0.013999999999999999,2.1,-3.64,-1.71,,4.42,93.3,93.8,85.1,,0.183,0.0,0.234,0.318,,,,,,,,,,160.0,100.0,110.0,0.252,0.23,84.4
70,2023-04-05,718698,Groundout,field_out,True,686894,502085,Joey Wiemer,David Robertson,0,0,0,9a58d691-4a44-4c0f-8be8-482644142d26,502085.0,davidrobertson,Robertson,Right,David Robertson,3.03,3.25,65.1,97.0,125.0,105.0,0.718,10.74,3.44,7.3,0.96,1.03,0.28800000000000003,0.38,0.17800000000000002,0.319,0.408,87.7,98.0,98.0,93.0,,,,,,,112.0,94.0,100.0,114.0,98.0,105.0,0.001,0.534,0.19899999999999998,,0.013999999999999999,2.1,-3.64,-1.71,,4.42,93.3,93.8,85.1,,0.183,0.0,0.234,0.318,,,,,,,,,,160.0,100.0,110.0,0.252,0.23,84.4
71,2023-04-05,718698,Flyout,field_out,True,553882,642207,Omar Narváez,Devin Williams,0,0,0,fa0df50e-9a91-4aff-8639-0ef2866db2ad,642207.0,devinwilliams,"Williams, D",Right,Devin Williams,1.53,2.67,58.2,100.0,114.0,109.0,0.617,13.35,4.3,3.99,0.61,1.53,0.235,0.461,0.139,0.287,0.35200000000000004,83.8,117.0,100.0,114.0,,,,,,,,,,82.0,110.0,109.0,,0.031,,,0.579,0.55,,,,2.71,90.7,,,,0.333,0.097,,,,112.0,99.0,101.0,0.39,1.04,94.2,0.177,,,,,,,
72,2023-04-05,718698,Groundout,field_out,True,641645,642207,Luis Guillorme,Devin Williams,0,0,0,7440dc0c-2f62-45ea-88f6-55fd045314bc,642207.0,devinwilliams,"Williams, D",Right,Devin Williams,1.53,2.67,58.2,100.0,114.0,109.0,0.617,13.35,4.3,3.99,0.61,1.53,0.235,0.461,0.139,0.287,0.35200000000000004,83.8,117.0,100.0,114.0,,,,,,,,,,82.0,110.0,109.0,,0.031,,,0.579,0.55,,,,2.71,90.7,,,,0.333,0.097,,,,112.0,99.0,101.0,0.39,1.04,94.2,0.177,,,,,,,
73,2023-04-05,718698,Flyout,field_out,True,607043,642207,Brandon Nimmo,Devin Williams,0,0,0,cd4acf10-10fc-4a07-8b90-e93fbe9a83d0,642207.0,devinwilliams,"Williams, D",Right,Devin Williams,1.53,2.67,58.2,100.0,114.0,109.0,0.617,13.35,4.3,3.99,0.61,1.53,0.235,0.461,0.139,0.287,0.35200000000000004,83.8,117.0,100.0,114.0,,,,,,,,,,82.0,110.0,109.0,,0.031,,,0.579,0.55,,,,2.71,90.7,,,,0.333,0.097,,,,112.0,99.0,101.0,0.39,1.04,94.2,0.177,,,,,,,
74,2023-04-05,718698,Home Run,home_run,False,669003,493603,Garrett Mitchell,Adam Ottavino,1,1,0,86f20af1-2747-4785-97f0-f97bfefd0b38,493603.0,adamottavino,Ottavino,Right,Adam Ottavino,3.21,3.53,61.2,95.0,100.0,96.0,0.769,9.05,4.23,6.71,1.02,1.88,0.235,0.426,0.136,0.259,0.40399999999999997,87.6,76.0,96.0,90.0,,,,99.0,97.0,94.0,115.0,90.0,102.0,99.0,94.0,93.0,0.377,0.15,0.278,,0.139,-1.2,0.48,0.59,,2.17,87.8,92.5,79.6,,0.318,0.122,,,0.242,96.0,101.0,97.0,0.055999999999999994,3.98,93.1,0.071,0.212,,,,,,
