,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,KC%,wFA/C,wFS/C,wSI/C,wSL/C,wKC/C,vFA,vFS,vSI,vSL,vKC,FF_ba,SL_ba,FS_ba,CU_ba,SI_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,CH_ba,FC%,wFC/C,vFC,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,ST_ba
24,2023-06-28,717587,Groundout,field_out,True,641487,571578,J.P. Crawford,Patrick Corbin,0,0,0,1c6d9db0-6c22-4669-b4ed-a5165411887d,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,,,,,,,0.41700000000000004,0.16899999999999998,,0.35,,-0.69,,-0.89,-0.51,,91.8,,92.1,80.5,,0.327,0.233,,,0.32,81.2,66.0,101.0,96.0,0.064,-2.07,0.29,,,,,,,,,,
25,2023-06-28,717587,Flyout,field_out,True,677594,571578,Julio Rodríguez,Patrick Corbin,0,0,0,4590641e-abc9-44af-a428-e791b6cbb00e,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,,,,,,,0.41700000000000004,0.16899999999999998,,0.35,,-0.69,,-0.89,-0.51,,91.8,,92.1,80.5,,0.327,0.233,,,0.32,81.2,66.0,101.0,96.0,0.064,-2.07,0.29,,,,,,,,,,
26,2023-06-28,717587,Strikeout,strikeout,True,572816,669302,Corey Dickerson,Logan Gilbert,0,0,0,e11ef87e-747e-46a2-afcc-c28a57f923aa,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,
27,2023-06-28,717587,Strikeout,strikeout,True,656537,669302,Derek Hill,Logan Gilbert,0,0,0,c35467c5-197d-4316-af1d-726dcd179f07,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,
28,2023-06-28,717587,Lineout,field_out,True,656180,669302,Riley Adams,Logan Gilbert,0,0,0,fad66060-fc01-49a0-b000-7d07655dd76c,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,
29,2023-06-28,717587,Strikeout,strikeout,True,664034,571578,Ty France,Patrick Corbin,0,0,0,bf1d5d32-17c0-4cbe-bb37-f1b0cbfbb29b,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,,,,,,,0.41700000000000004,0.16899999999999998,,0.35,,-0.69,,-0.89,-0.51,,91.8,,92.1,80.5,,0.327,0.233,,,0.32,81.2,66.0,101.0,96.0,0.064,-2.07,0.29,,,,,,,,,,
30,2023-06-28,717587,Flyout,field_out,True,606192,571578,Teoscar Hernández,Patrick Corbin,1,1,0,bc14cfeb-2305-44be-85a0-e36b40e0cbe4,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,,,,,,,0.41700000000000004,0.16899999999999998,,0.35,,-0.69,,-0.89,-0.51,,91.8,,92.1,80.5,,0.327,0.233,,,0.32,81.2,66.0,101.0,96.0,0.064,-2.07,0.29,,,,,,,,,,
31,2023-06-28,717587,Strikeout,strikeout,True,553993,571578,Eugenio Suárez,Patrick Corbin,0,0,0,2971fcba-1795-411a-a461-5110e31c49ec,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,,,,,,,0.41700000000000004,0.16899999999999998,,0.35,,-0.69,,-0.89,-0.51,,91.8,,92.1,80.5,,0.327,0.233,,,0.32,81.2,66.0,101.0,96.0,0.064,-2.07,0.29,,,,,,,,,,
32,2023-06-28,717587,Groundout,field_out,True,657041,669302,Lane Thomas,Logan Gilbert,0,0,0,e1836064-94e4-4d09-904c-d09e82f65cd2,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,
33,2023-06-28,717587,Groundout,field_out,True,671277,669302,Luis García Jr.,Logan Gilbert,0,0,0,31e7b8bf-4fc9-4436-ae19-14f23bf72db6,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,
34,2023-06-28,717587,Groundout,field_out,True,600869,669302,Jeimer Candelario,Logan Gilbert,1,0,0,c5c0a23c-6144-4434-9141-f69a2cb40084,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,
35,2023-06-28,717587,Single,single,False,608596,571578,Tom Murphy,Patrick Corbin,1,0,0,a9a93c3e-b90b-46f2-a810-4738d4eeff40,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,,,,,,,0.41700000000000004,0.16899999999999998,,0.35,,-0.69,,-0.89,-0.51,,91.8,,92.1,80.5,,0.327,0.233,,,0.32,81.2,66.0,101.0,96.0,0.064,-2.07,0.29,,,,,,,,,,
36,2023-06-28,717587,Strikeout,strikeout,True,572041,571578,AJ Pollock,Patrick Corbin,0,0,0,0e492f96-d5ad-4835-8f90-4a98b0ec1da6,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,,,,,,,0.41700000000000004,0.16899999999999998,,0.35,,-0.69,,-0.89,-0.51,,91.8,,92.1,80.5,,0.327,0.233,,,0.32,81.2,66.0,101.0,96.0,0.064,-2.07,0.29,,,,,,,,,,
