,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,FA%,CH%,wFA/C,wCH/C,vFA,CH_ba,FF_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,wSI/C,wSL/C,vSI,vSL,SI_ba,ST_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,SL_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC
43,2023-06-28,717586,Pop Out,field_out,True,592626,670102,Joc Pederson,Bowden Francis,1,0,0,ce1b976b-301e-4163-bf9f-9be47e5db3ba,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,1.73,3.69,36.1,102.0,103.0,106.0,0.794,8.67,1.98,5.45,1.24,0.7,0.272,0.402,0.109,0.348,0.455,,,,,109.0,104.0,106.0,0.516,,2.17,,94.4,,0.197,,,,98.0,89.0,95.0,,0.145,,1.43,,85.0,,,96.0,104.0,112.0,0.34,1.68,74.3,0.154,0.091,,,,,,,,,,,,
44,2023-06-28,717586,Groundout,field_out,True,656305,548389,Matt Chapman,Ross Stripling,0,0,0,84417412-330c-47a4-8251-a4dc81526792,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,0.26,0.248,-0.38,-2.35,92.5,0.305,0.275,47.0,109.0,88.0,97.0,109.0,106.0,0.092,0.292,-0.64,0.07,90.3,87.2,0.325,,,,,,,,0.2,0.274,119.0,95.0,102.0,83.0,107.0,102.0,0.009000000000000001,0.099,-0.82,1.22,85.6,75.9
45,2023-06-28,717586,Strikeout,strikeout,True,662139,548389,Daulton Varsho,Ross Stripling,0,0,0,922848a7-9338-4aa6-aef2-2398bd01760e,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,0.26,0.248,-0.38,-2.35,92.5,0.305,0.275,47.0,109.0,88.0,97.0,109.0,106.0,0.092,0.292,-0.64,0.07,90.3,87.2,0.325,,,,,,,,0.2,0.274,119.0,95.0,102.0,83.0,107.0,102.0,0.009000000000000001,0.099,-0.82,1.22,85.6,75.9
46,2023-06-28,717586,Groundout,field_out,True,593160,548389,Whit Merrifield,Ross Stripling,0,0,0,04863fce-73a7-4c44-ad59-812567baee2f,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,0.26,0.248,-0.38,-2.35,92.5,0.305,0.275,47.0,109.0,88.0,97.0,109.0,106.0,0.092,0.292,-0.64,0.07,90.3,87.2,0.325,,,,,,,,0.2,0.274,119.0,95.0,102.0,83.0,107.0,102.0,0.009000000000000001,0.099,-0.82,1.22,85.6,75.9
47,2023-06-28,717586,Double,double,False,672275,670102,Patrick Bailey,Bowden Francis,0,0,0,b9b55577-6f00-47e9-a70d-8b0dcd501873,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,1.73,3.69,36.1,102.0,103.0,106.0,0.794,8.67,1.98,5.45,1.24,0.7,0.272,0.402,0.109,0.348,0.455,,,,,109.0,104.0,106.0,0.516,,2.17,,94.4,,0.197,,,,98.0,89.0,95.0,,0.145,,1.43,,85.0,,,96.0,104.0,112.0,0.34,1.68,74.3,0.154,0.091,,,,,,,,,,,,
48,2023-06-28,717586,Strikeout,strikeout,True,596103,670102,Austin Slater,Bowden Francis,0,0,0,88021efe-53c0-4f0f-841e-40685faa1c9f,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,1.73,3.69,36.1,102.0,103.0,106.0,0.794,8.67,1.98,5.45,1.24,0.7,0.272,0.402,0.109,0.348,0.455,,,,,109.0,104.0,106.0,0.516,,2.17,,94.4,,0.197,,,,98.0,89.0,95.0,,0.145,,1.43,,85.0,,,96.0,104.0,112.0,0.34,1.68,74.3,0.154,0.091,,,,,,,,,,,,
49,2023-06-28,717586,Groundout,field_out,True,682641,670102,Luis Matos,Bowden Francis,1,0,1,2a005c97-b926-41d6-83ba-d116e4148ca5,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,1.73,3.69,36.1,102.0,103.0,106.0,0.794,8.67,1.98,5.45,1.24,0.7,0.272,0.402,0.109,0.348,0.455,,,,,109.0,104.0,106.0,0.516,,2.17,,94.4,,0.197,,,,98.0,89.0,95.0,,0.145,,1.43,,85.0,,,96.0,104.0,112.0,0.34,1.68,74.3,0.154,0.091,,,,,,,,,,,,
50,2023-06-28,717586,Groundout,field_out,True,666165,670102,Blake Sabol,Bowden Francis,0,0,0,bb30763d-89fd-48c2-b76b-146aba68a65b,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,1.73,3.69,36.1,102.0,103.0,106.0,0.794,8.67,1.98,5.45,1.24,0.7,0.272,0.402,0.109,0.348,0.455,,,,,109.0,104.0,106.0,0.516,,2.17,,94.4,,0.197,,,,98.0,89.0,95.0,,0.145,,1.43,,85.0,,,96.0,104.0,112.0,0.34,1.68,74.3,0.154,0.091,,,,,,,,,,,,
51,2023-06-28,717586,Pop Out,field_out,True,643376,548389,Danny Jansen,Ross Stripling,1,0,0,22c1c1c6-03ae-435d-87a1-7077ddf0ed05,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,0.26,0.248,-0.38,-2.35,92.5,0.305,0.275,47.0,109.0,88.0,97.0,109.0,106.0,0.092,0.292,-0.64,0.07,90.3,87.2,0.325,,,,,,,,0.2,0.274,119.0,95.0,102.0,83.0,107.0,102.0,0.009000000000000001,0.099,-0.82,1.22,85.6,75.9
52,2023-06-28,717586,Double,double,False,624415,548389,Cavan Biggio,Ross Stripling,0,0,0,7c486565-8bba-40db-9918-24acfed40bdf,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,0.26,0.248,-0.38,-2.35,92.5,0.305,0.275,47.0,109.0,88.0,97.0,109.0,106.0,0.092,0.292,-0.64,0.07,90.3,87.2,0.325,,,,,,,,0.2,0.274,119.0,95.0,102.0,83.0,107.0,102.0,0.009000000000000001,0.099,-0.82,1.22,85.6,75.9
53,2023-06-28,717586,Single,single,False,543807,548389,George Springer,Ross Stripling,1,0,1,033673f9-4a31-4e46-9c69-79065ee52e2f,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,0.26,0.248,-0.38,-2.35,92.5,0.305,0.275,47.0,109.0,88.0,97.0,109.0,106.0,0.092,0.292,-0.64,0.07,90.3,87.2,0.325,,,,,,,,0.2,0.274,119.0,95.0,102.0,83.0,107.0,102.0,0.009000000000000001,0.099,-0.82,1.22,85.6,75.9
54,2023-06-28,717586,Forceout,force_out,True,666182,548389,Bo Bichette,Ross Stripling,1,0,1,31a518ff-8c09-4c5b-8e7f-42172a3a2ef7,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,0.26,0.248,-0.38,-2.35,92.5,0.305,0.275,47.0,109.0,88.0,97.0,109.0,106.0,0.092,0.292,-0.64,0.07,90.3,87.2,0.325,,,,,,,,0.2,0.274,119.0,95.0,102.0,83.0,107.0,102.0,0.009000000000000001,0.099,-0.82,1.22,85.6,75.9
55,2023-06-28,717586,Strikeout,strikeout,True,474832,548389,Brandon Belt,Ross Stripling,0,0,0,eccf6cf1-6cc5-44cd-ba66-3af7c3d0644f,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,0.26,0.248,-0.38,-2.35,92.5,0.305,0.275,47.0,109.0,88.0,97.0,109.0,106.0,0.092,0.292,-0.64,0.07,90.3,87.2,0.325,,,,,,,,0.2,0.274,119.0,95.0,102.0,83.0,107.0,102.0,0.009000000000000001,0.099,-0.82,1.22,85.6,75.9
56,2023-06-28,717586,Flyout,field_out,True,669477,663423,Casey Schmitt,Trent Thornton,1,1,0,b6c34673-5a71-4071-9bb4-bca747a09cbf,663423.0,trentthornton,Thornton,Right,Trent Thornton,2.01,3.09,31.1,103.0,108.0,111.0,0.7979999999999999,7.47,1.72,8.62,1.44,0.97,0.183,0.495,0.183,0.312,0.439,,,,,120.0,100.0,101.0,0.336,,-0.39,,94.1,,0.25,84.0,106.0,99.0,115.0,98.0,114.0,0.11800000000000001,0.441,4.54,1.59,93.6,81.4,0.188,0.237,86.0,118.0,120.0,0.105,-5.03,80.2,0.462,0.167,,,,,,,,,,,,
57,2023-06-28,717586,Single,single,False,664774,663423,LaMonte Wade Jr.,Trent Thornton,0,0,0,66ed8b6f-e7bd-4b4c-b7a0-51a87e1ee2cb,663423.0,trentthornton,Thornton,Right,Trent Thornton,2.01,3.09,31.1,103.0,108.0,111.0,0.7979999999999999,7.47,1.72,8.62,1.44,0.97,0.183,0.495,0.183,0.312,0.439,,,,,120.0,100.0,101.0,0.336,,-0.39,,94.1,,0.25,84.0,106.0,99.0,115.0,98.0,114.0,0.11800000000000001,0.441,4.54,1.59,93.6,81.4,0.188,0.237,86.0,118.0,120.0,0.105,-5.03,80.2,0.462,0.167,,,,,,,,,,,,
58,2023-06-28,717586,Flyout,field_out,True,642731,663423,Thairo Estrada,Trent Thornton,0,0,0,563f3ada-2594-4612-9528-19c12730abc8,663423.0,trentthornton,Thornton,Right,Trent Thornton,2.01,3.09,31.1,103.0,108.0,111.0,0.7979999999999999,7.47,1.72,8.62,1.44,0.97,0.183,0.495,0.183,0.312,0.439,,,,,120.0,100.0,101.0,0.336,,-0.39,,94.1,,0.25,84.0,106.0,99.0,115.0,98.0,114.0,0.11800000000000001,0.441,4.54,1.59,93.6,81.4,0.188,0.237,86.0,118.0,120.0,0.105,-5.03,80.2,0.462,0.167,,,,,,,,,,,,
59,2023-06-28,717586,Strikeout,strikeout,True,605204,663423,J.D. Davis,Trent Thornton,0,0,0,47740efe-055d-4df1-a195-546d678b6f51,663423.0,trentthornton,Thornton,Right,Trent Thornton,2.01,3.09,31.1,103.0,108.0,111.0,0.7979999999999999,7.47,1.72,8.62,1.44,0.97,0.183,0.495,0.183,0.312,0.439,,,,,120.0,100.0,101.0,0.336,,-0.39,,94.1,,0.25,84.0,106.0,99.0,115.0,98.0,114.0,0.11800000000000001,0.441,4.54,1.59,93.6,81.4,0.188,0.237,86.0,118.0,120.0,0.105,-5.03,80.2,0.462,0.167,,,,,,,,,,,,
60,2023-06-28,717586,Double,double,False,665489,548389,Vladimir Guerrero Jr.,Ross Stripling,0,0,0,76cbf207-547c-45a0-8975-352bf605a611,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,0.26,0.248,-0.38,-2.35,92.5,0.305,0.275,47.0,109.0,88.0,97.0,109.0,106.0,0.092,0.292,-0.64,0.07,90.3,87.2,0.325,,,,,,,,0.2,0.274,119.0,95.0,102.0,83.0,107.0,102.0,0.009000000000000001,0.099,-0.82,1.22,85.6,75.9
61,2023-06-28,717586,Single,single,False,656305,548389,Matt Chapman,Ross Stripling,0,0,0,0c0f3671-b5ac-48dd-8e80-3671e3060453,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,0.26,0.248,-0.38,-2.35,92.5,0.305,0.275,47.0,109.0,88.0,97.0,109.0,106.0,0.092,0.292,-0.64,0.07,90.3,87.2,0.325,,,,,,,,0.2,0.274,119.0,95.0,102.0,83.0,107.0,102.0,0.009000000000000001,0.099,-0.82,1.22,85.6,75.9
62,2023-06-28,717586,Strikeout,strikeout,True,662139,548389,Daulton Varsho,Ross Stripling,0,0,0,304031e0-3d53-4503-9e01-4421c6ed1fe0,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,0.26,0.248,-0.38,-2.35,92.5,0.305,0.275,47.0,109.0,88.0,97.0,109.0,106.0,0.092,0.292,-0.64,0.07,90.3,87.2,0.325,,,,,,,,0.2,0.274,119.0,95.0,102.0,83.0,107.0,102.0,0.009000000000000001,0.099,-0.82,1.22,85.6,75.9
63,2023-06-28,717586,Flyout,field_out,True,593160,548389,Whit Merrifield,Ross Stripling,0,0,0,5a2a99d7-86e0-4105-8b57-d9d9693932b4,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,0.26,0.248,-0.38,-2.35,92.5,0.305,0.275,47.0,109.0,88.0,97.0,109.0,106.0,0.092,0.292,-0.64,0.07,90.3,87.2,0.325,,,,,,,,0.2,0.274,119.0,95.0,102.0,83.0,107.0,102.0,0.009000000000000001,0.099,-0.82,1.22,85.6,75.9
64,2023-06-28,717586,Flyout,field_out,True,643376,548389,Danny Jansen,Ross Stripling,1,1,0,201156cd-72e5-49d6-b8b3-c1b53407d893,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,0.26,0.248,-0.38,-2.35,92.5,0.305,0.275,47.0,109.0,88.0,97.0,109.0,106.0,0.092,0.292,-0.64,0.07,90.3,87.2,0.325,,,,,,,,0.2,0.274,119.0,95.0,102.0,83.0,107.0,102.0,0.009000000000000001,0.099,-0.82,1.22,85.6,75.9
65,2023-06-28,717586,Flyout,field_out,True,592626,554340,Joc Pederson,Yimi García,1,0,0,cabbdcdf-8c4c-48a1-97f5-3d3e1a9dabd0,554340.0,yimigarcia,"García, Y",Right,Yimi García,4.09,3.48,66.0,101.0,112.0,105.0,0.722,10.77,2.05,9.14,1.09,1.53,0.231,0.401,0.198,0.297,0.406,88.5,85.0,100.0,99.0,122.0,105.0,105.0,0.331,0.073,-0.16,-1.2,96.0,0.292,0.256,106.0,101.0,99.0,96.0,92.0,101.0,0.158,0.111,1.04,0.24,95.5,89.7,0.378,,116.0,97.0,108.0,0.327,0.61,83.6,0.178,0.25,,,,,,,,,,,,
66,2023-06-28,717586,Groundout,field_out,True,672275,554340,Patrick Bailey,Yimi García,0,0,0,ac166a2c-cc1a-4404-8ed8-9ace7dadde89,554340.0,yimigarcia,"García, Y",Right,Yimi García,4.09,3.48,66.0,101.0,112.0,105.0,0.722,10.77,2.05,9.14,1.09,1.53,0.231,0.401,0.198,0.297,0.406,88.5,85.0,100.0,99.0,122.0,105.0,105.0,0.331,0.073,-0.16,-1.2,96.0,0.292,0.256,106.0,101.0,99.0,96.0,92.0,101.0,0.158,0.111,1.04,0.24,95.5,89.7,0.378,,116.0,97.0,108.0,0.327,0.61,83.6,0.178,0.25,,,,,,,,,,,,
67,2023-06-28,717586,Strikeout,strikeout,True,596103,554340,Austin Slater,Yimi García,0,0,0,cf18f544-3bb0-4fcf-8510-99a7e89a586b,554340.0,yimigarcia,"García, Y",Right,Yimi García,4.09,3.48,66.0,101.0,112.0,105.0,0.722,10.77,2.05,9.14,1.09,1.53,0.231,0.401,0.198,0.297,0.406,88.5,85.0,100.0,99.0,122.0,105.0,105.0,0.331,0.073,-0.16,-1.2,96.0,0.292,0.256,106.0,101.0,99.0,96.0,92.0,101.0,0.158,0.111,1.04,0.24,95.5,89.7,0.378,,116.0,97.0,108.0,0.327,0.61,83.6,0.178,0.25,,,,,,,,,,,,
