,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,SI_ba,SL_ba,CH_ba,ST_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,FF_ba,CU_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,KC%,wFC/C,wFS/C,wKC/C,vFC,vFS,vKC,FS_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC_ba
36,2023-06-27,717591,Grounded Into DP,grounded_into_double_play,True,642708,663903,Amed Rosario,Brady Singer,0,0,1,f45dbf1e-2f80-4a17-8749-a47a3a762f00,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2023-06-27,717591,Single,single,False,608070,663903,José Ramírez,Brady Singer,0,0,0,a8c7baab-7192-4540-ab7a-29d8047176fa,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2023-06-27,717591,Field Error,field_error,False,647304,663903,Josh Naylor,Brady Singer,1,0,1,5f930eb8-f63a-4cab-b960-011ccc0a47d4,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2023-06-27,717591,Strikeout,strikeout,True,605137,663903,Josh Bell,Brady Singer,0,0,0,0380c04c-3930-4b1d-9e94-28692b72cfe0,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2023-06-27,717591,Groundout,field_out,True,666023,668909,Freddy Fermin,Gavin Williams,1,0,0,cda0f640-ab8f-4c83-b6a7-e48392aedcc5,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,88.2,136.0,95.0,93.0,112.0,101.0,103.0,,,,83.0,107.0,102.0,,0.5529999999999999,0.221,0.055999999999999994,0.35,,2.27,-3.24,95.7,,84.9,,0.157,0.353,,84.0,90.0,95.0,0.17,-1.23,76.2,0.25,0.174,,,,,,,,,,,,,,,,,,,,
41,2023-06-27,717591,Strikeout,strikeout,True,668472,668909,Nick Pratto,Gavin Williams,0,0,0,7e8af9f4-2677-405d-83ff-428c39a5a161,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,88.2,136.0,95.0,93.0,112.0,101.0,103.0,,,,83.0,107.0,102.0,,0.5529999999999999,0.221,0.055999999999999994,0.35,,2.27,-3.24,95.7,,84.9,,0.157,0.353,,84.0,90.0,95.0,0.17,-1.23,76.2,0.25,0.174,,,,,,,,,,,,,,,,,,,,
42,2023-06-27,717591,Lineout,field_out,True,677951,668909,Bobby Witt Jr.,Gavin Williams,1,0,0,77e077a3-0b13-4455-bfbb-d0c6e750d536,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,88.2,136.0,95.0,93.0,112.0,101.0,103.0,,,,83.0,107.0,102.0,,0.5529999999999999,0.221,0.055999999999999994,0.35,,2.27,-3.24,95.7,,84.9,,0.157,0.353,,84.0,90.0,95.0,0.17,-1.23,76.2,0.25,0.174,,,,,,,,,,,,,,,,,,,,
43,2023-06-27,717591,Flyout,field_out,True,665926,672578,Andrés Giménez,Carlos Hernández,0,0,0,d7cb0682-ddd3-40ec-8530-0f101539717a,672578.0,carloshernandez,"Hernández, C",Right,Carlos Hernández,5.27,4.7,70.0,100.0,124.0,106.0,0.726,9.9,3.99,7.97,1.29,0.75,0.24100000000000002,0.45,0.105,0.40299999999999997,0.43,77.7,,,,134.0,99.0,105.0,145.0,87.0,126.0,118.0,103.0,112.0,0.006999999999999999,0.552,0.235,0.001,0.09,-3.63,0.71,-5.8,99.1,98.1,88.6,,0.173,,,,,,0.001,-3.64,70.1,0.272,0.208,117.0,95.0,103.0,93.0,100.0,104.0,0.001,0.111,0.09300000000000001,-10.95,0.44,-0.29,83.8,89.0,84.0,0.2,,,,
44,2023-06-27,717591,Single,single,False,686823,672578,Will Brennan,Carlos Hernández,0,0,0,e7ec3471-6134-47ea-9e9d-8d212809f554,672578.0,carloshernandez,"Hernández, C",Right,Carlos Hernández,5.27,4.7,70.0,100.0,124.0,106.0,0.726,9.9,3.99,7.97,1.29,0.75,0.24100000000000002,0.45,0.105,0.40299999999999997,0.43,77.7,,,,134.0,99.0,105.0,145.0,87.0,126.0,118.0,103.0,112.0,0.006999999999999999,0.552,0.235,0.001,0.09,-3.63,0.71,-5.8,99.1,98.1,88.6,,0.173,,,,,,0.001,-3.64,70.1,0.272,0.208,117.0,95.0,103.0,93.0,100.0,104.0,0.001,0.111,0.09300000000000001,-10.95,0.44,-0.29,83.8,89.0,84.0,0.2,,,,
45,2023-06-27,717591,Flyout,field_out,True,664702,672578,Myles Straw,Carlos Hernández,0,0,0,969ff7c7-68ba-48d4-af6f-8f1a6fe5e5d1,672578.0,carloshernandez,"Hernández, C",Right,Carlos Hernández,5.27,4.7,70.0,100.0,124.0,106.0,0.726,9.9,3.99,7.97,1.29,0.75,0.24100000000000002,0.45,0.105,0.40299999999999997,0.43,77.7,,,,134.0,99.0,105.0,145.0,87.0,126.0,118.0,103.0,112.0,0.006999999999999999,0.552,0.235,0.001,0.09,-3.63,0.71,-5.8,99.1,98.1,88.6,,0.173,,,,,,0.001,-3.64,70.1,0.272,0.208,117.0,95.0,103.0,93.0,100.0,104.0,0.001,0.111,0.09300000000000001,-10.95,0.44,-0.29,83.8,89.0,84.0,0.2,,,,
46,2023-06-27,717591,Strikeout,strikeout,True,666310,672578,Bo Naylor,Carlos Hernández,0,0,0,31afb426-5d1d-4b38-a752-545f74f88d95,672578.0,carloshernandez,"Hernández, C",Right,Carlos Hernández,5.27,4.7,70.0,100.0,124.0,106.0,0.726,9.9,3.99,7.97,1.29,0.75,0.24100000000000002,0.45,0.105,0.40299999999999997,0.43,77.7,,,,134.0,99.0,105.0,145.0,87.0,126.0,118.0,103.0,112.0,0.006999999999999999,0.552,0.235,0.001,0.09,-3.63,0.71,-5.8,99.1,98.1,88.6,,0.173,,,,,,0.001,-3.64,70.1,0.272,0.208,117.0,95.0,103.0,93.0,100.0,104.0,0.001,0.111,0.09300000000000001,-10.95,0.44,-0.29,83.8,89.0,84.0,0.2,,,,
47,2023-06-27,717591,Flyout,field_out,True,669004,668909,MJ Melendez,Gavin Williams,0,0,0,ebce6c5c-08b3-4fea-a1c6-354137887186,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,88.2,136.0,95.0,93.0,112.0,101.0,103.0,,,,83.0,107.0,102.0,,0.5529999999999999,0.221,0.055999999999999994,0.35,,2.27,-3.24,95.7,,84.9,,0.157,0.353,,84.0,90.0,95.0,0.17,-1.23,76.2,0.25,0.174,,,,,,,,,,,,,,,,,,,,
48,2023-06-27,717591,Pop Out,field_out,True,672580,668909,Maikel Garcia,Gavin Williams,1,0,0,d1a59680-db80-41b1-ad02-ed84598072fb,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,88.2,136.0,95.0,93.0,112.0,101.0,103.0,,,,83.0,107.0,102.0,,0.5529999999999999,0.221,0.055999999999999994,0.35,,2.27,-3.24,95.7,,84.9,,0.157,0.353,,84.0,90.0,95.0,0.17,-1.23,76.2,0.25,0.174,,,,,,,,,,,,,,,,,,,,
49,2023-06-27,717591,Flyout,field_out,True,664728,668909,Kyle Isbel,Gavin Williams,0,0,0,47cd5717-e2de-4858-9dbd-c8c1e5d0cfa8,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,88.2,136.0,95.0,93.0,112.0,101.0,103.0,,,,83.0,107.0,102.0,,0.5529999999999999,0.221,0.055999999999999994,0.35,,2.27,-3.24,95.7,,84.9,,0.157,0.353,,84.0,90.0,95.0,0.17,-1.23,76.2,0.25,0.174,,,,,,,,,,,,,,,,,,,,
50,2023-06-27,717591,Strikeout,strikeout,True,680757,547973,Steven Kwan,Aroldis Chapman,0,0,0,1cdee06f-ba36-4120-a8c3-55a31b25605d,547973.0,aroldischapman,Chapman,Left,Aroldis Chapman,3.09,2.82,58.1,94.0,134.0,106.0,0.609,15.89,5.55,5.71,0.62,1.53,0.22899999999999998,0.44,0.204,0.25,0.456,,,,,125.0,86.0,91.0,177.0,124.0,149.0,115.0,93.0,108.0,0.162,0.478,0.289,,0.41,3.9,1.04,,99.0,101.1,88.1,0.097,0.193,,,,,,,,,0.242,,,,,178.0,93.0,110.0,,0.071,,,1.0,,,90.4,,0.2,,,,
51,2023-06-27,717591,Flyout,field_out,True,642708,547973,Amed Rosario,Aroldis Chapman,0,0,0,e944eff7-a6ac-4ac0-a20f-b401daa65220,547973.0,aroldischapman,Chapman,Left,Aroldis Chapman,3.09,2.82,58.1,94.0,134.0,106.0,0.609,15.89,5.55,5.71,0.62,1.53,0.22899999999999998,0.44,0.204,0.25,0.456,,,,,125.0,86.0,91.0,177.0,124.0,149.0,115.0,93.0,108.0,0.162,0.478,0.289,,0.41,3.9,1.04,,99.0,101.1,88.1,0.097,0.193,,,,,,,,,0.242,,,,,178.0,93.0,110.0,,0.071,,,1.0,,,90.4,,0.2,,,,
52,2023-06-27,717591,Lineout,field_out,True,608070,547973,José Ramírez,Aroldis Chapman,1,0,0,747d0d57-d13b-4018-b402-3a77e2a00e00,547973.0,aroldischapman,Chapman,Left,Aroldis Chapman,3.09,2.82,58.1,94.0,134.0,106.0,0.609,15.89,5.55,5.71,0.62,1.53,0.22899999999999998,0.44,0.204,0.25,0.456,,,,,125.0,86.0,91.0,177.0,124.0,149.0,115.0,93.0,108.0,0.162,0.478,0.289,,0.41,3.9,1.04,,99.0,101.1,88.1,0.097,0.193,,,,,,,,,0.242,,,,,178.0,93.0,110.0,,0.071,,,1.0,,,90.4,,0.2,,,,
53,2023-06-27,717591,Double,double,False,658668,663986,Edward Olivares,Trevor Stephan,0,0,0,4aeb08f6-c5c5-4740-8324-057838fb71b3,663986.0,trevorstephan,Stephan,Right,Trevor Stephan,4.06,4.51,68.2,99.0,105.0,98.0,0.7190000000000001,9.83,3.41,8.26,0.79,1.01,0.218,0.415,0.122,0.34600000000000003,0.39299999999999996,,,,,98.0,100.0,94.0,,,,118.0,100.0,107.0,,0.478,0.24100000000000002,,0.55,,-0.61,,94.9,,85.4,,0.317,,,,,,,,,0.271,,,,,107.0,97.0,97.0,,0.281,,,0.73,,,86.5,,0.152,,,,
54,2023-06-27,717591,Strikeout,strikeout,True,671221,663986,Drew Waters,Trevor Stephan,0,0,0,0e6f9d73-6436-4ad1-a4bf-7d716e670197,663986.0,trevorstephan,Stephan,Right,Trevor Stephan,4.06,4.51,68.2,99.0,105.0,98.0,0.7190000000000001,9.83,3.41,8.26,0.79,1.01,0.218,0.415,0.122,0.34600000000000003,0.39299999999999996,,,,,98.0,100.0,94.0,,,,118.0,100.0,107.0,,0.478,0.24100000000000002,,0.55,,-0.61,,94.9,,85.4,,0.317,,,,,,,,,0.271,,,,,107.0,97.0,97.0,,0.281,,,0.73,,,86.5,,0.152,,,,
55,2023-06-27,717591,Fielders Choice,fielders_choice,False,670032,663986,Nicky Lopez,Trevor Stephan,1,0,1,5b5e434e-9fd8-4219-a637-78dbf0d64ece,663986.0,trevorstephan,Stephan,Right,Trevor Stephan,4.06,4.51,68.2,99.0,105.0,98.0,0.7190000000000001,9.83,3.41,8.26,0.79,1.01,0.218,0.415,0.122,0.34600000000000003,0.39299999999999996,,,,,98.0,100.0,94.0,,,,118.0,100.0,107.0,,0.478,0.24100000000000002,,0.55,,-0.61,,94.9,,85.4,,0.317,,,,,,,,,0.271,,,,,107.0,97.0,97.0,,0.281,,,0.73,,,86.5,,0.152,,,,
56,2023-06-27,717591,Groundout,field_out,True,666023,663986,Freddy Fermin,Trevor Stephan,1,0,1,e6b60757-4fb8-4864-89cf-2b742571b8bb,663986.0,trevorstephan,Stephan,Right,Trevor Stephan,4.06,4.51,68.2,99.0,105.0,98.0,0.7190000000000001,9.83,3.41,8.26,0.79,1.01,0.218,0.415,0.122,0.34600000000000003,0.39299999999999996,,,,,98.0,100.0,94.0,,,,118.0,100.0,107.0,,0.478,0.24100000000000002,,0.55,,-0.61,,94.9,,85.4,,0.317,,,,,,,,,0.271,,,,,107.0,97.0,97.0,,0.281,,,0.73,,,86.5,,0.152,,,,
57,2023-06-27,717591,Single,single,False,647304,605130,Josh Naylor,Scott Barlow,1,0,0,d73c6637-1e93-4963-9282-4885da5cb411,605130.0,scottbarlow,"Barlow, S",Right,Scott Barlow,4.37,3.77,68.0,98.0,114.0,101.0,0.7020000000000001,10.46,4.5,8.07,0.53,1.33,0.221,0.45899999999999996,0.182,0.271,0.37799999999999995,,,,,91.0,97.0,92.0,95.0,95.0,90.0,112.0,96.0,103.0,0.08199999999999999,0.21100000000000002,0.371,,-0.97,-1.3,1.75,,93.0,93.2,83.0,0.345,0.191,,,134.0,102.0,107.0,0.336,0.22,78.6,0.346,0.195,,,,,,,,,,,,,,,,,,,,
58,2023-06-27,717591,Strikeout,strikeout,True,605137,605130,Josh Bell,Scott Barlow,0,0,0,a37049b9-b57e-42da-9805-71c333e451cf,605130.0,scottbarlow,"Barlow, S",Right,Scott Barlow,4.37,3.77,68.0,98.0,114.0,101.0,0.7020000000000001,10.46,4.5,8.07,0.53,1.33,0.221,0.45899999999999996,0.182,0.271,0.37799999999999995,,,,,91.0,97.0,92.0,95.0,95.0,90.0,112.0,96.0,103.0,0.08199999999999999,0.21100000000000002,0.371,,-0.97,-1.3,1.75,,93.0,93.2,83.0,0.345,0.191,,,134.0,102.0,107.0,0.336,0.22,78.6,0.346,0.195,,,,,,,,,,,,,,,,,,,,
59,2023-06-27,717591,Walk,walk,False,665926,605130,Andrés Giménez,Scott Barlow,1,0,1,8e6504aa-e047-4ea9-8c5b-132afc151521,605130.0,scottbarlow,"Barlow, S",Right,Scott Barlow,4.37,3.77,68.0,98.0,114.0,101.0,0.7020000000000001,10.46,4.5,8.07,0.53,1.33,0.221,0.45899999999999996,0.182,0.271,0.37799999999999995,,,,,91.0,97.0,92.0,95.0,95.0,90.0,112.0,96.0,103.0,0.08199999999999999,0.21100000000000002,0.371,,-0.97,-1.3,1.75,,93.0,93.2,83.0,0.345,0.191,,,134.0,102.0,107.0,0.336,0.22,78.6,0.346,0.195,,,,,,,,,,,,,,,,,,,,
60,2023-06-27,717591,Double,double,False,686823,605130,Will Brennan,Scott Barlow,0,0,1,49951296-b1e9-4e8b-ab7d-c5e8d1f0efbc,605130.0,scottbarlow,"Barlow, S",Right,Scott Barlow,4.37,3.77,68.0,98.0,114.0,101.0,0.7020000000000001,10.46,4.5,8.07,0.53,1.33,0.221,0.45899999999999996,0.182,0.271,0.37799999999999995,,,,,91.0,97.0,92.0,95.0,95.0,90.0,112.0,96.0,103.0,0.08199999999999999,0.21100000000000002,0.371,,-0.97,-1.3,1.75,,93.0,93.2,83.0,0.345,0.191,,,134.0,102.0,107.0,0.336,0.22,78.6,0.346,0.195,,,,,,,,,,,,,,,,,,,,
61,2023-06-27,717591,Groundout,field_out,True,664702,605130,Myles Straw,Scott Barlow,1,0,1,b3c1d0c0-2608-4b98-9c2f-72085dd75ced,605130.0,scottbarlow,"Barlow, S",Right,Scott Barlow,4.37,3.77,68.0,98.0,114.0,101.0,0.7020000000000001,10.46,4.5,8.07,0.53,1.33,0.221,0.45899999999999996,0.182,0.271,0.37799999999999995,,,,,91.0,97.0,92.0,95.0,95.0,90.0,112.0,96.0,103.0,0.08199999999999999,0.21100000000000002,0.371,,-0.97,-1.3,1.75,,93.0,93.2,83.0,0.345,0.191,,,134.0,102.0,107.0,0.336,0.22,78.6,0.346,0.195,,,,,,,,,,,,,,,,,,,,
62,2023-06-27,717591,Flyout,field_out,True,666310,605130,Bo Naylor,Scott Barlow,1,1,0,61129132-128e-40f7-b10e-2fc1a1e42e17,605130.0,scottbarlow,"Barlow, S",Right,Scott Barlow,4.37,3.77,68.0,98.0,114.0,101.0,0.7020000000000001,10.46,4.5,8.07,0.53,1.33,0.221,0.45899999999999996,0.182,0.271,0.37799999999999995,,,,,91.0,97.0,92.0,95.0,95.0,90.0,112.0,96.0,103.0,0.08199999999999999,0.21100000000000002,0.371,,-0.97,-1.3,1.75,,93.0,93.2,83.0,0.345,0.191,,,134.0,102.0,107.0,0.336,0.22,78.6,0.346,0.195,,,,,,,,,,,,,,,,,,,,
63,2023-06-27,717591,Groundout,field_out,True,668472,661403,Nick Pratto,Emmanuel Clase,0,0,0,7d2ed7ae-192c-47ae-951a-f4e2ba9671d2,661403.0,emmanuelclase,"Clase, E",Right,Emmanuel Clase,3.22,3.04,72.2,104.0,154.0,117.0,0.747,7.93,1.98,8.42,0.5,2.18,0.33,0.294,0.163,0.303,0.47600000000000003,,,,,132.0,110.0,120.0,,,,160.0,106.0,126.0,,0.004,0.32,,4.05,,1.55,,98.5,,91.1,,0.19,,,,,,,,,,,,,,,,,0.6759999999999999,,,0.76,,,99.1,,,,151.0,103.0,113.0,0.267
64,2023-06-27,717591,Groundout,field_out,True,677951,661403,Bobby Witt Jr.,Emmanuel Clase,0,0,0,d4764831-c749-458e-bb1f-0b409feaf95c,661403.0,emmanuelclase,"Clase, E",Right,Emmanuel Clase,3.22,3.04,72.2,104.0,154.0,117.0,0.747,7.93,1.98,8.42,0.5,2.18,0.33,0.294,0.163,0.303,0.47600000000000003,,,,,132.0,110.0,120.0,,,,160.0,106.0,126.0,,0.004,0.32,,4.05,,1.55,,98.5,,91.1,,0.19,,,,,,,,,,,,,,,,,0.6759999999999999,,,0.76,,,99.1,,,,151.0,103.0,113.0,0.267
65,2023-06-27,717591,Field Error,field_error,False,669004,661403,MJ Melendez,Emmanuel Clase,1,0,0,f1dd8893-03f8-4d22-8ed9-9bec67f01a82,661403.0,emmanuelclase,"Clase, E",Right,Emmanuel Clase,3.22,3.04,72.2,104.0,154.0,117.0,0.747,7.93,1.98,8.42,0.5,2.18,0.33,0.294,0.163,0.303,0.47600000000000003,,,,,132.0,110.0,120.0,,,,160.0,106.0,126.0,,0.004,0.32,,4.05,,1.55,,98.5,,91.1,,0.19,,,,,,,,,,,,,,,,,0.6759999999999999,,,0.76,,,99.1,,,,151.0,103.0,113.0,0.267
66,2023-06-27,717591,Groundout,field_out,True,672580,661403,Maikel Garcia,Emmanuel Clase,0,0,0,870a1075-e441-47e5-bbff-4b89548a9840,661403.0,emmanuelclase,"Clase, E",Right,Emmanuel Clase,3.22,3.04,72.2,104.0,154.0,117.0,0.747,7.93,1.98,8.42,0.5,2.18,0.33,0.294,0.163,0.303,0.47600000000000003,,,,,132.0,110.0,120.0,,,,160.0,106.0,126.0,,0.004,0.32,,4.05,,1.55,,98.5,,91.1,,0.19,,,,,,,,,,,,,,,,,0.6759999999999999,,,0.76,,,99.1,,,,151.0,103.0,113.0,0.267
