,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,SI_ba,CH_ba,ST_ba,FC_ba,FF_ba,CU_ba,SV_ba,SL_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
38,2023-08-24,716865,Single,single,True,683002,621244,Gunnar Henderson,José Berríos,0,0,1,b6e176bc-3fe2-4369-91e4-59cb6b9f8b33,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,,,,0.315,0.204,,,0.29600000000000004,0.185,0.72,,0.61,,0.31,-0.38,94.3,,93.8,,82.6,0.255,0.245,,,0.254,,0.216,,,,,,,,
39,2023-08-24,716865,Single,single,False,623993,621244,Anthony Santander,José Berríos,0,0,1,b748af64-fb5e-4aa8-a77b-82756afa086e,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,,,,0.315,0.204,,,0.29600000000000004,0.185,0.72,,0.61,,0.31,-0.38,94.3,,93.8,,82.6,0.255,0.245,,,0.254,,0.216,,,,,,,,
40,2023-08-24,716865,Lineout,field_out,True,663624,621244,Ryan Mountcastle,José Berríos,0,0,0,eb8d6868-2cbe-4ad4-a3b9-f8c68d60e178,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,,,,0.315,0.204,,,0.29600000000000004,0.185,0.72,,0.61,,0.31,-0.38,94.3,,93.8,,82.6,0.255,0.245,,,0.254,,0.216,,,,,,,,
41,2023-08-24,716865,Groundout,field_out,True,666182,502043,Bo Bichette,Kyle Gibson,0,0,0,5b502ca0-3140-4bcb-ac66-966df2ad2d21,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,90.0,102.0,99.0,78.0,96.0,89.0,93.0,101.0,97.0,110.0,105.0,107.0,90.0,95.0,92.0,0.261,0.134,0.166,0.184,0.084,0.17,-0.69,-1.02,-0.08,2.01,0.01,-0.29,92.1,89.8,91.9,81.6,79.5,0.289,0.288,0.147,0.345,0.287,0.279,,,,,,,,,
42,2023-08-24,716865,Home Run,home_run,False,474832,502043,Brandon Belt,Kyle Gibson,0,0,0,c59eea08-a554-498f-9c69-ef3bf554ea63,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,90.0,102.0,99.0,78.0,96.0,89.0,93.0,101.0,97.0,110.0,105.0,107.0,90.0,95.0,92.0,0.261,0.134,0.166,0.184,0.084,0.17,-0.69,-1.02,-0.08,2.01,0.01,-0.29,92.1,89.8,91.9,81.6,79.5,0.289,0.288,0.147,0.345,0.287,0.279,,,,,,,,,
43,2023-08-24,716865,Single,single,False,665489,502043,Vladimir Guerrero Jr.,Kyle Gibson,0,0,0,9da3d836-7907-47a3-b998-abd20ea67637,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,90.0,102.0,99.0,78.0,96.0,89.0,93.0,101.0,97.0,110.0,105.0,107.0,90.0,95.0,92.0,0.261,0.134,0.166,0.184,0.084,0.17,-0.69,-1.02,-0.08,2.01,0.01,-0.29,92.1,89.8,91.9,81.6,79.5,0.289,0.288,0.147,0.345,0.287,0.279,,,,,,,,,
44,2023-08-24,716865,Forceout,force_out,True,543807,502043,George Springer,Kyle Gibson,1,0,1,fe4ae52d-c83d-4478-8d23-e28125f9938c,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,90.0,102.0,99.0,78.0,96.0,89.0,93.0,101.0,97.0,110.0,105.0,107.0,90.0,95.0,92.0,0.261,0.134,0.166,0.184,0.084,0.17,-0.69,-1.02,-0.08,2.01,0.01,-0.29,92.1,89.8,91.9,81.6,79.5,0.289,0.288,0.147,0.345,0.287,0.279,,,,,,,,,
45,2023-08-24,716865,Strikeout,strikeout,True,662139,502043,Daulton Varsho,Kyle Gibson,0,0,0,5f0281d7-3114-46b9-910e-daa17a9d0a3e,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,90.0,102.0,99.0,78.0,96.0,89.0,93.0,101.0,97.0,110.0,105.0,107.0,90.0,95.0,92.0,0.261,0.134,0.166,0.184,0.084,0.17,-0.69,-1.02,-0.08,2.01,0.01,-0.29,92.1,89.8,91.9,81.6,79.5,0.289,0.288,0.147,0.345,0.287,0.279,,,,,,,,,
46,2023-08-24,716865,Flyout,field_out,True,656811,621244,Ryan O'Hearn,José Berríos,0,0,0,55489200-4743-4f94-94ec-fb7f14914d16,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,,,,0.315,0.204,,,0.29600000000000004,0.185,0.72,,0.61,,0.31,-0.38,94.3,,93.8,,82.6,0.255,0.245,,,0.254,,0.216,,,,,,,,
47,2023-08-24,716865,Strikeout,strikeout,True,669720,621244,Austin Hays,José Berríos,0,0,0,20da4051-9599-4931-a38f-8ed931bffa9b,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,,,,0.315,0.204,,,0.29600000000000004,0.185,0.72,,0.61,,0.31,-0.38,94.3,,93.8,,82.6,0.255,0.245,,,0.254,,0.216,,,,,,,,
48,2023-08-24,716865,Double,double,False,656775,621244,Cedric Mullins,José Berríos,0,0,0,739e7b4b-965c-4ce8-a72e-8b3b31996632,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,,,,0.315,0.204,,,0.29600000000000004,0.185,0.72,,0.61,,0.31,-0.38,94.3,,93.8,,82.6,0.255,0.245,,,0.254,,0.216,,,,,,,,
49,2023-08-24,716865,Strikeout,strikeout,True,602104,621244,Ramón Urías,José Berríos,0,0,0,5747cba6-171c-45c5-93e0-b56a17109bdf,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,,,,0.315,0.204,,,0.29600000000000004,0.185,0.72,,0.61,,0.31,-0.38,94.3,,93.8,,82.6,0.255,0.245,,,0.254,,0.216,,,,,,,,
50,2023-08-24,716865,Strikeout,strikeout,True,656305,502043,Matt Chapman,Kyle Gibson,0,0,0,86f1c751-917f-43bf-969f-4d31ca4c1b8a,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,90.0,102.0,99.0,78.0,96.0,89.0,93.0,101.0,97.0,110.0,105.0,107.0,90.0,95.0,92.0,0.261,0.134,0.166,0.184,0.084,0.17,-0.69,-1.02,-0.08,2.01,0.01,-0.29,92.1,89.8,91.9,81.6,79.5,0.289,0.288,0.147,0.345,0.287,0.279,,,,,,,,,
51,2023-08-24,716865,Double,double,True,643376,502043,Danny Jansen,Kyle Gibson,0,0,1,78dbbfbb-1bef-46ba-954a-acff22f93e36,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,90.0,102.0,99.0,78.0,96.0,89.0,93.0,101.0,97.0,110.0,105.0,107.0,90.0,95.0,92.0,0.261,0.134,0.166,0.184,0.084,0.17,-0.69,-1.02,-0.08,2.01,0.01,-0.29,92.1,89.8,91.9,81.6,79.5,0.289,0.288,0.147,0.345,0.287,0.279,,,,,,,,,
52,2023-08-24,716865,Strikeout,strikeout,True,624415,502043,Cavan Biggio,Kyle Gibson,0,0,0,940c3aed-9108-402d-85c4-45cff2bbe46a,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,90.0,102.0,99.0,78.0,96.0,89.0,93.0,101.0,97.0,110.0,105.0,107.0,90.0,95.0,92.0,0.261,0.134,0.166,0.184,0.084,0.17,-0.69,-1.02,-0.08,2.01,0.01,-0.29,92.1,89.8,91.9,81.6,79.5,0.289,0.288,0.147,0.345,0.287,0.279,,,,,,,,,
53,2023-08-24,716865,Strikeout,strikeout,True,676059,641835,Jordan Westburg,Tim Mayza,0,0,0,52231bb4-89b5-4bce-98c8-f1690f7d7184,641835.0,timmayza,Mayza,Left,Tim Mayza,1.52,3.38,53.1,102.0,111.0,102.0,0.794,8.94,2.53,8.44,0.34,3.04,0.259,0.42200000000000004,0.19699999999999998,0.299,0.39299999999999996,,,,,,,,,,,102.0,102.0,100.0,141.0,100.0,108.0,,,,0.764,0.001,,0.235,,,-3.64,,1.27,1.01,,,90.6,,93.4,86.2,,0.26,,,,,,,0.231,,,,,,,
54,2023-08-24,716865,Single,single,False,668939,641835,Adley Rutschman,Tim Mayza,1,0,0,0191cdbb-149d-48cd-bb35-e12ef3f93033,641835.0,timmayza,Mayza,Left,Tim Mayza,1.52,3.38,53.1,102.0,111.0,102.0,0.794,8.94,2.53,8.44,0.34,3.04,0.259,0.42200000000000004,0.19699999999999998,0.299,0.39299999999999996,,,,,,,,,,,102.0,102.0,100.0,141.0,100.0,108.0,,,,0.764,0.001,,0.235,,,-3.64,,1.27,1.01,,,90.6,,93.4,86.2,,0.26,,,,,,,0.231,,,,,,,
55,2023-08-24,716865,Forceout,force_out,True,683002,641835,Gunnar Henderson,Tim Mayza,0,0,1,e3106423-c8f4-4751-ba0a-41d3d3e9eeca,641835.0,timmayza,Mayza,Left,Tim Mayza,1.52,3.38,53.1,102.0,111.0,102.0,0.794,8.94,2.53,8.44,0.34,3.04,0.259,0.42200000000000004,0.19699999999999998,0.299,0.39299999999999996,,,,,,,,,,,102.0,102.0,100.0,141.0,100.0,108.0,,,,0.764,0.001,,0.235,,,-3.64,,1.27,1.01,,,90.6,,93.4,86.2,,0.26,,,,,,,0.231,,,,,,,
56,2023-08-24,716865,Flyout,field_out,True,623993,641835,Anthony Santander,Tim Mayza,1,0,0,facf7cd3-564f-41a5-8a63-57530fab0b06,641835.0,timmayza,Mayza,Left,Tim Mayza,1.52,3.38,53.1,102.0,111.0,102.0,0.794,8.94,2.53,8.44,0.34,3.04,0.259,0.42200000000000004,0.19699999999999998,0.299,0.39299999999999996,,,,,,,,,,,102.0,102.0,100.0,141.0,100.0,108.0,,,,0.764,0.001,,0.235,,,-3.64,,1.27,1.01,,,90.6,,93.4,86.2,,0.26,,,,,,,0.231,,,,,,,
57,2023-08-24,716865,Groundout,field_out,True,593160,502043,Whit Merrifield,Kyle Gibson,0,0,0,a523a4f9-e7a6-4161-a6db-56b1ce55ea98,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,90.0,102.0,99.0,78.0,96.0,89.0,93.0,101.0,97.0,110.0,105.0,107.0,90.0,95.0,92.0,0.261,0.134,0.166,0.184,0.084,0.17,-0.69,-1.02,-0.08,2.01,0.01,-0.29,92.1,89.8,91.9,81.6,79.5,0.289,0.288,0.147,0.345,0.287,0.279,,,,,,,,,
58,2023-08-24,716865,Groundout,field_out,True,666182,502043,Bo Bichette,Kyle Gibson,0,0,0,41fe3751-5599-42bd-ac38-a66d16cbc311,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,90.0,102.0,99.0,78.0,96.0,89.0,93.0,101.0,97.0,110.0,105.0,107.0,90.0,95.0,92.0,0.261,0.134,0.166,0.184,0.084,0.17,-0.69,-1.02,-0.08,2.01,0.01,-0.29,92.1,89.8,91.9,81.6,79.5,0.289,0.288,0.147,0.345,0.287,0.279,,,,,,,,,
59,2023-08-24,716865,Strikeout,strikeout,True,474832,502043,Brandon Belt,Kyle Gibson,0,0,0,db23556e-d109-4cfc-a86d-df52b7bfe821,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,90.0,102.0,99.0,78.0,96.0,89.0,93.0,101.0,97.0,110.0,105.0,107.0,90.0,95.0,92.0,0.261,0.134,0.166,0.184,0.084,0.17,-0.69,-1.02,-0.08,2.01,0.01,-0.29,92.1,89.8,91.9,81.6,79.5,0.289,0.288,0.147,0.345,0.287,0.279,,,,,,,,,
60,2023-08-24,716865,Strikeout,strikeout,True,663624,554340,Ryan Mountcastle,Yimi García,0,0,0,2fe6e8a9-eba8-4f78-a368-d1af127d407b,554340.0,yimigarcia,"García, Y",Right,Yimi García,4.09,3.48,66.0,101.0,112.0,105.0,0.722,10.77,2.05,9.14,1.09,1.53,0.231,0.401,0.198,0.297,0.406,88.5,85.0,100.0,99.0,116.0,97.0,108.0,122.0,105.0,105.0,106.0,101.0,99.0,96.0,92.0,101.0,,,,0.158,0.331,,0.111,0.327,0.073,-0.16,,1.04,0.24,0.61,-1.2,96.0,,95.5,89.7,83.6,0.378,0.292,,,0.256,0.178,,0.25,,,,,,,
61,2023-08-24,716865,Pop Out,field_out,True,656811,554340,Ryan O'Hearn,Yimi García,0,0,0,b25dc8d8-ce88-4a4c-94ea-3d70d54b1f8c,554340.0,yimigarcia,"García, Y",Right,Yimi García,4.09,3.48,66.0,101.0,112.0,105.0,0.722,10.77,2.05,9.14,1.09,1.53,0.231,0.401,0.198,0.297,0.406,88.5,85.0,100.0,99.0,116.0,97.0,108.0,122.0,105.0,105.0,106.0,101.0,99.0,96.0,92.0,101.0,,,,0.158,0.331,,0.111,0.327,0.073,-0.16,,1.04,0.24,0.61,-1.2,96.0,,95.5,89.7,83.6,0.378,0.292,,,0.256,0.178,,0.25,,,,,,,
62,2023-08-24,716865,Hit By Pitch,hit_by_pitch,False,669720,554340,Austin Hays,Yimi García,0,0,0,7ceaff9b-65cf-49c8-8edb-d48cde4eb0d2,554340.0,yimigarcia,"García, Y",Right,Yimi García,4.09,3.48,66.0,101.0,112.0,105.0,0.722,10.77,2.05,9.14,1.09,1.53,0.231,0.401,0.198,0.297,0.406,88.5,85.0,100.0,99.0,116.0,97.0,108.0,122.0,105.0,105.0,106.0,101.0,99.0,96.0,92.0,101.0,,,,0.158,0.331,,0.111,0.327,0.073,-0.16,,1.04,0.24,0.61,-1.2,96.0,,95.5,89.7,83.6,0.378,0.292,,,0.256,0.178,,0.25,,,,,,,
63,2023-08-24,716865,Flyout,field_out,True,656775,554340,Cedric Mullins,Yimi García,1,0,0,7ab5b5ea-6801-4ec4-80c9-3976d93ad23e,554340.0,yimigarcia,"García, Y",Right,Yimi García,4.09,3.48,66.0,101.0,112.0,105.0,0.722,10.77,2.05,9.14,1.09,1.53,0.231,0.401,0.198,0.297,0.406,88.5,85.0,100.0,99.0,116.0,97.0,108.0,122.0,105.0,105.0,106.0,101.0,99.0,96.0,92.0,101.0,,,,0.158,0.331,,0.111,0.327,0.073,-0.16,,1.04,0.24,0.61,-1.2,96.0,,95.5,89.7,83.6,0.378,0.292,,,0.256,0.178,,0.25,,,,,,,
64,2023-08-24,716865,Pop Out,field_out,True,665489,642585,Vladimir Guerrero Jr.,Félix Bautista,0,0,0,dfeb9744-1869-4790-92df-9219b4444ae2,642585.0,felixbautista,"Bautista, F",Right,Félix Bautista,1.48,2.08,61.0,94.0,139.0,114.0,0.5920000000000001,16.23,3.84,4.43,0.59,0.74,0.33299999999999996,0.384,0.152,0.34299999999999997,0.39799999999999996,,,,,,,,135.0,95.0,114.0,,,,140.0,79.0,95.0,,,,,0.7040000000000001,,0.048,,,1.98,,,-0.57,,,99.5,,,86.7,,,,,,0.157,,,0.0,149.0,94.0,118.0,0.248,3.28,88.5,0.122
65,2023-08-24,716865,Flyout,field_out,True,543807,642585,George Springer,Félix Bautista,0,0,0,1707d80f-5d8c-47af-8dce-fbe3d62d58b8,642585.0,felixbautista,"Bautista, F",Right,Félix Bautista,1.48,2.08,61.0,94.0,139.0,114.0,0.5920000000000001,16.23,3.84,4.43,0.59,0.74,0.33299999999999996,0.384,0.152,0.34299999999999997,0.39799999999999996,,,,,,,,135.0,95.0,114.0,,,,140.0,79.0,95.0,,,,,0.7040000000000001,,0.048,,,1.98,,,-0.57,,,99.5,,,86.7,,,,,,0.157,,,0.0,149.0,94.0,118.0,0.248,3.28,88.5,0.122
66,2023-08-24,716865,Flyout,field_out,True,662139,642585,Daulton Varsho,Félix Bautista,1,1,0,8f1948e9-26e1-402d-8ef7-a69e93987ad0,642585.0,felixbautista,"Bautista, F",Right,Félix Bautista,1.48,2.08,61.0,94.0,139.0,114.0,0.5920000000000001,16.23,3.84,4.43,0.59,0.74,0.33299999999999996,0.384,0.152,0.34299999999999997,0.39799999999999996,,,,,,,,135.0,95.0,114.0,,,,140.0,79.0,95.0,,,,,0.7040000000000001,,0.048,,,1.98,,,-0.57,,,99.5,,,86.7,,,,,,0.157,,,0.0,149.0,94.0,118.0,0.248,3.28,88.5,0.122
