,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vSI,vSL,SL_ba,FF_ba,SI_ba,CH_ba,FC_ba,KC%,wKC/C,vKC,ST_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
40,2023-07-16,717388,Lineout,field_out,True,624424,675989,Michael Conforto,Cody Bolton,1,0,0,6166bf8d-3a52-49dd-9ad5-39fef31b6db0,675989.0,codybolton,Bolton,Right,Cody Bolton,6.33,6.95,21.1,92.0,100.0,94.0,0.7929999999999999,9.28,6.33,12.66,1.27,1.35,0.23199999999999998,0.406,0.07200000000000001,0.406,0.363,91.7,76.0,88.0,93.0,92.0,93.0,90.0,,,,128.0,92.0,103.0,,,,,0.547,,0.28800000000000003,0.165,-1.57,,,-1.29,-2.26,95.2,,,83.6,,0.378,,0.25,,,,,0.297,,,,,,,,,,,,,,
41,2023-07-16,717388,Strikeout,strikeout,True,573262,675989,Mike Yastrzemski,Cody Bolton,0,0,0,df9d6d7d-2bbf-4586-9a78-6292c6e65a5b,675989.0,codybolton,Bolton,Right,Cody Bolton,6.33,6.95,21.1,92.0,100.0,94.0,0.7929999999999999,9.28,6.33,12.66,1.27,1.35,0.23199999999999998,0.406,0.07200000000000001,0.406,0.363,91.7,76.0,88.0,93.0,92.0,93.0,90.0,,,,128.0,92.0,103.0,,,,,0.547,,0.28800000000000003,0.165,-1.57,,,-1.29,-2.26,95.2,,,83.6,,0.378,,0.25,,,,,0.297,,,,,,,,,,,,,,
42,2023-07-16,717388,Lineout,field_out,True,668804,663941,Bryan Reynolds,Tristan Beck,0,0,0,5de85cce-a264-473d-8d85-5268d003c3cf,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,86.6,75.0,84.0,78.0,85.0,96.0,93.0,,,,118.0,102.0,108.0,,,,,0.36700000000000005,,0.55,0.004,3.24,,,-0.35,-2.94,94.7,,,85.5,0.309,0.17,,,,,,,0.25,88.0,97.0,98.0,0.079,-2.73,79.2,0.385,,,,,,,
43,2023-07-16,717388,Strikeout,strikeout,True,457705,663941,Andrew McCutchen,Tristan Beck,0,0,0,ccae9ce0-89f2-4ad5-ae81-4625621461c5,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,86.6,75.0,84.0,78.0,85.0,96.0,93.0,,,,118.0,102.0,108.0,,,,,0.36700000000000005,,0.55,0.004,3.24,,,-0.35,-2.94,94.7,,,85.5,0.309,0.17,,,,,,,0.25,88.0,97.0,98.0,0.079,-2.73,79.2,0.385,,,,,,,
44,2023-07-16,717388,Strikeout,strikeout,True,467793,663941,Carlos Santana,Tristan Beck,0,0,0,4ed761b6-fa40-4f30-b989-eb229a9c5e61,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,86.6,75.0,84.0,78.0,85.0,96.0,93.0,,,,118.0,102.0,108.0,,,,,0.36700000000000005,,0.55,0.004,3.24,,,-0.35,-2.94,94.7,,,85.5,0.309,0.17,,,,,,,0.25,88.0,97.0,98.0,0.079,-2.73,79.2,0.385,,,,,,,
45,2023-07-16,717388,Single,single,False,682641,675989,Luis Matos,Cody Bolton,0,0,0,8d434a6a-0368-4738-ac70-e7f966e4736e,675989.0,codybolton,Bolton,Right,Cody Bolton,6.33,6.95,21.1,92.0,100.0,94.0,0.7929999999999999,9.28,6.33,12.66,1.27,1.35,0.23199999999999998,0.406,0.07200000000000001,0.406,0.363,91.7,76.0,88.0,93.0,92.0,93.0,90.0,,,,128.0,92.0,103.0,,,,,0.547,,0.28800000000000003,0.165,-1.57,,,-1.29,-2.26,95.2,,,83.6,,0.378,,0.25,,,,,0.297,,,,,,,,,,,,,,
46,2023-07-16,717388,Strikeout,strikeout,True,666165,622780,Blake Sabol,Angel Perdomo,0,0,0,e011d8db-788a-4c7b-a8d6-cd231bd0069a,622780.0,angelperdomo,"Perdomo, A",Left,Angel Perdomo,3.72,2.75,29.0,99.0,98.0,102.0,0.706,13.66,3.41,6.52,0.93,0.73,0.28800000000000003,0.424,0.16899999999999998,0.28800000000000003,0.456,90.6,89.0,88.0,99.0,99.0,102.0,101.0,,,,98.0,95.0,104.0,,,,,0.617,,0.314,0.069,0.64,,,1.61,-2.15,94.0,,,83.8,0.111,0.232,,0.4,,,,,,,,,,,,,,,,,,,
47,2023-07-16,717388,Double Play,double_play,True,543063,622780,Brandon Crawford,Angel Perdomo,1,0,1,ad1e53f1-1400-4c86-a3b4-8e07b517a203,622780.0,angelperdomo,"Perdomo, A",Left,Angel Perdomo,3.72,2.75,29.0,99.0,98.0,102.0,0.706,13.66,3.41,6.52,0.93,0.73,0.28800000000000003,0.424,0.16899999999999998,0.28800000000000003,0.456,90.6,89.0,88.0,99.0,99.0,102.0,101.0,,,,98.0,95.0,104.0,,,,,0.617,,0.314,0.069,0.64,,,1.61,-2.15,94.0,,,83.8,0.111,0.232,,0.4,,,,,,,,,,,,,,,,,,,
48,2023-07-16,717388,Double,double,False,680779,663941,Henry Davis,Tristan Beck,1,0,0,eabf45ad-871d-4de9-a8a8-c5fd71af20f0,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,86.6,75.0,84.0,78.0,85.0,96.0,93.0,,,,118.0,102.0,108.0,,,,,0.36700000000000005,,0.55,0.004,3.24,,,-0.35,-2.94,94.7,,,85.5,0.309,0.17,,,,,,,0.25,88.0,97.0,98.0,0.079,-2.73,79.2,0.385,,,,,,,
49,2023-07-16,717388,Groundout,field_out,True,669707,663941,Jared Triolo,Tristan Beck,0,0,1,5a01a919-6ed3-4a30-84ad-b14c83099e8f,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,86.6,75.0,84.0,78.0,85.0,96.0,93.0,,,,118.0,102.0,108.0,,,,,0.36700000000000005,,0.55,0.004,3.24,,,-0.35,-2.94,94.7,,,85.5,0.309,0.17,,,,,,,0.25,88.0,97.0,98.0,0.079,-2.73,79.2,0.385,,,,,,,
50,2023-07-16,717388,Groundout,field_out,True,672779,663941,Tucupita Marcano,Tristan Beck,0,0,0,d9dbb647-29df-4671-b323-660c2290c4d9,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,86.6,75.0,84.0,78.0,85.0,96.0,93.0,,,,118.0,102.0,108.0,,,,,0.36700000000000005,,0.55,0.004,3.24,,,-0.35,-2.94,94.7,,,85.5,0.309,0.17,,,,,,,0.25,88.0,97.0,98.0,0.079,-2.73,79.2,0.385,,,,,,,
51,2023-07-16,717388,Flyout,field_out,True,693304,663941,Nick Gonzales,Tristan Beck,1,0,0,c66a0de6-75de-4f82-a200-ac2d8bd9537f,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,86.6,75.0,84.0,78.0,85.0,96.0,93.0,,,,118.0,102.0,108.0,,,,,0.36700000000000005,,0.55,0.004,3.24,,,-0.35,-2.94,94.7,,,85.5,0.309,0.17,,,,,,,0.25,88.0,97.0,98.0,0.079,-2.73,79.2,0.385,,,,,,,
52,2023-07-16,717388,Strikeout,strikeout,True,596103,622780,Austin Slater,Angel Perdomo,0,0,0,f2f76148-66f5-471f-b700-6f240d27e672,622780.0,angelperdomo,"Perdomo, A",Left,Angel Perdomo,3.72,2.75,29.0,99.0,98.0,102.0,0.706,13.66,3.41,6.52,0.93,0.73,0.28800000000000003,0.424,0.16899999999999998,0.28800000000000003,0.456,90.6,89.0,88.0,99.0,99.0,102.0,101.0,,,,98.0,95.0,104.0,,,,,0.617,,0.314,0.069,0.64,,,1.61,-2.15,94.0,,,83.8,0.111,0.232,,0.4,,,,,,,,,,,,,,,,,,,
53,2023-07-16,717388,Flyout,field_out,True,527038,622780,Wilmer Flores,Angel Perdomo,1,0,0,7505c18b-d3c2-46d6-a152-6cfcb8ba83a6,622780.0,angelperdomo,"Perdomo, A",Left,Angel Perdomo,3.72,2.75,29.0,99.0,98.0,102.0,0.706,13.66,3.41,6.52,0.93,0.73,0.28800000000000003,0.424,0.16899999999999998,0.28800000000000003,0.456,90.6,89.0,88.0,99.0,99.0,102.0,101.0,,,,98.0,95.0,104.0,,,,,0.617,,0.314,0.069,0.64,,,1.61,-2.15,94.0,,,83.8,0.111,0.232,,0.4,,,,,,,,,,,,,,,,,,,
54,2023-07-16,717388,Pop Out,field_out,True,592626,622780,Joc Pederson,Angel Perdomo,0,0,0,706c776b-dc8e-4c8c-babb-bc7f4d031398,622780.0,angelperdomo,"Perdomo, A",Left,Angel Perdomo,3.72,2.75,29.0,99.0,98.0,102.0,0.706,13.66,3.41,6.52,0.93,0.73,0.28800000000000003,0.424,0.16899999999999998,0.28800000000000003,0.456,90.6,89.0,88.0,99.0,99.0,102.0,101.0,,,,98.0,95.0,104.0,,,,,0.617,,0.314,0.069,0.64,,,1.61,-2.15,94.0,,,83.8,0.111,0.232,,0.4,,,,,,,,,,,,,,,,,,,
55,2023-07-16,717388,Lineout,field_out,True,641511,663941,Jason Delay,Tristan Beck,0,0,0,c06e232d-97f5-41b4-967b-77feb60bd4c8,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,86.6,75.0,84.0,78.0,85.0,96.0,93.0,,,,118.0,102.0,108.0,,,,,0.36700000000000005,,0.55,0.004,3.24,,,-0.35,-2.94,94.7,,,85.5,0.309,0.17,,,,,,,0.25,88.0,97.0,98.0,0.079,-2.73,79.2,0.385,,,,,,,
56,2023-07-16,717388,Strikeout,strikeout,True,656582,663941,Connor Joe,Tristan Beck,0,0,0,0221ddbf-cf72-4128-8eb5-4a71797fa04a,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,86.6,75.0,84.0,78.0,85.0,96.0,93.0,,,,118.0,102.0,108.0,,,,,0.36700000000000005,,0.55,0.004,3.24,,,-0.35,-2.94,94.7,,,85.5,0.309,0.17,,,,,,,0.25,88.0,97.0,98.0,0.079,-2.73,79.2,0.385,,,,,,,
57,2023-07-16,717388,Groundout,field_out,True,668804,663941,Bryan Reynolds,Tristan Beck,1,0,0,a3e11ccd-ba85-4175-93d3-029871591596,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,86.6,75.0,84.0,78.0,85.0,96.0,93.0,,,,118.0,102.0,108.0,,,,,0.36700000000000005,,0.55,0.004,3.24,,,-0.35,-2.94,94.7,,,85.5,0.309,0.17,,,,,,,0.25,88.0,97.0,98.0,0.079,-2.73,79.2,0.385,,,,,,,
58,2023-07-16,717388,Strikeout,strikeout,True,605204,670059,J.D. Davis,Colin Holderman,0,0,0,f95db864-d158-4ef7-8cb8-a404874a5b36,670059.0,colinholderman,Holderman,Right,Colin Holderman,3.86,3.61,56.0,99.0,114.0,101.0,0.784,9.32,3.21,8.84,0.64,1.83,0.213,0.38799999999999996,0.16899999999999998,0.331,0.441,,,,,,,,109.0,99.0,99.0,132.0,103.0,112.0,101.0,94.0,92.0,0.501,,0.204,0.295,,,1.3,0.02,0.5,,,92.3,97.9,84.5,,,0.298,,0.231,,,,0.185,,,,,,,,,,,,,,
59,2023-07-16,717388,Flyout,field_out,True,624424,670059,Michael Conforto,Colin Holderman,0,0,0,48a0d7a8-b87e-4d98-9fa3-9fc15efcd746,670059.0,colinholderman,Holderman,Right,Colin Holderman,3.86,3.61,56.0,99.0,114.0,101.0,0.784,9.32,3.21,8.84,0.64,1.83,0.213,0.38799999999999996,0.16899999999999998,0.331,0.441,,,,,,,,109.0,99.0,99.0,132.0,103.0,112.0,101.0,94.0,92.0,0.501,,0.204,0.295,,,1.3,0.02,0.5,,,92.3,97.9,84.5,,,0.298,,0.231,,,,0.185,,,,,,,,,,,,,,
60,2023-07-16,717388,Walk,walk,False,573262,670059,Mike Yastrzemski,Colin Holderman,0,0,0,2809e8a0-0d34-498b-951d-458c61b4a4fa,670059.0,colinholderman,Holderman,Right,Colin Holderman,3.86,3.61,56.0,99.0,114.0,101.0,0.784,9.32,3.21,8.84,0.64,1.83,0.213,0.38799999999999996,0.16899999999999998,0.331,0.441,,,,,,,,109.0,99.0,99.0,132.0,103.0,112.0,101.0,94.0,92.0,0.501,,0.204,0.295,,,1.3,0.02,0.5,,,92.3,97.9,84.5,,,0.298,,0.231,,,,0.185,,,,,,,,,,,,,,
61,2023-07-16,717388,Groundout,field_out,True,682641,670059,Luis Matos,Colin Holderman,0,0,0,f14c6ced-0c05-4772-bc29-ba42fcf16bdd,670059.0,colinholderman,Holderman,Right,Colin Holderman,3.86,3.61,56.0,99.0,114.0,101.0,0.784,9.32,3.21,8.84,0.64,1.83,0.213,0.38799999999999996,0.16899999999999998,0.331,0.441,,,,,,,,109.0,99.0,99.0,132.0,103.0,112.0,101.0,94.0,92.0,0.501,,0.204,0.295,,,1.3,0.02,0.5,,,92.3,97.9,84.5,,,0.298,,0.231,,,,0.185,,,,,,,,,,,,,,
62,2023-07-16,717388,Single,single,False,457705,643511,Andrew McCutchen,Tyler Rogers,1,0,0,0d081cb4-dc2c-4fe1-a7f0-95d3091097f3,643511.0,tylerrogers,"Rogers, Ty",Right,Tyler Rogers,3.04,2.73,74.0,100.0,122.0,110.0,0.792,7.3,2.31,8.03,0.85,1.56,0.32,0.369,0.276,0.213,0.466,,,,,,,,113.0,106.0,105.0,130.0,95.0,114.0,,,,0.512,,,0.488,,,,0.52,0.92,,,,82.8,72.9,0.187,,0.284,,,,,,,,,,,,,,,,,,,,
63,2023-07-16,717388,Walk,walk,False,467793,643511,Carlos Santana,Tyler Rogers,1,0,1,46f4bf89-743d-4927-b02e-8aaac0875cbb,643511.0,tylerrogers,"Rogers, Ty",Right,Tyler Rogers,3.04,2.73,74.0,100.0,122.0,110.0,0.792,7.3,2.31,8.03,0.85,1.56,0.32,0.369,0.276,0.213,0.466,,,,,,,,113.0,106.0,105.0,130.0,95.0,114.0,,,,0.512,,,0.488,,,,0.52,0.92,,,,82.8,72.9,0.187,,0.284,,,,,,,,,,,,,,,,,,,,
64,2023-07-16,717388,Walk,walk,False,680779,643511,Henry Davis,Tyler Rogers,0,0,1,898e924b-d03a-43a4-b5af-b724ed7445a7,643511.0,tylerrogers,"Rogers, Ty",Right,Tyler Rogers,3.04,2.73,74.0,100.0,122.0,110.0,0.792,7.3,2.31,8.03,0.85,1.56,0.32,0.369,0.276,0.213,0.466,,,,,,,,113.0,106.0,105.0,130.0,95.0,114.0,,,,0.512,,,0.488,,,,0.52,0.92,,,,82.8,72.9,0.187,,0.284,,,,,,,,,,,,,,,,,,,,
65,2023-07-16,717388,Sac Fly,sac_fly,True,669707,643511,Jared Triolo,Tyler Rogers,1,1,1,06bab364-d8dd-441a-8759-e2eb215c4677,643511.0,tylerrogers,"Rogers, Ty",Right,Tyler Rogers,3.04,2.73,74.0,100.0,122.0,110.0,0.792,7.3,2.31,8.03,0.85,1.56,0.32,0.369,0.276,0.213,0.466,,,,,,,,113.0,106.0,105.0,130.0,95.0,114.0,,,,0.512,,,0.488,,,,0.52,0.92,,,,82.8,72.9,0.187,,0.284,,,,,,,,,,,,,,,,,,,,
66,2023-07-16,717388,Strikeout,strikeout,True,672779,573124,Tucupita Marcano,Taylor Rogers,0,0,0,29eea0a2-2959-4fc4-8615-33022e980ea1,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,3.83,3.58,51.2,94.0,101.0,97.0,0.7509999999999999,11.15,4.35,6.79,1.05,1.0,0.21,0.41100000000000003,0.20199999999999999,0.331,0.439,,,,,,,,82.0,100.0,91.0,115.0,91.0,101.0,83.0,86.0,97.0,0.414,,0.02,0.565,,,-16.82,1.28,1.04,,,88.5,93.6,79.4,,,0.254,,0.6,,,,0.165,,,,,,,,,,,,,,
67,2023-07-16,717388,Hit By Pitch,hit_by_pitch,False,693304,573124,Nick Gonzales,Taylor Rogers,0,0,1,f53fcb8e-fe8b-460b-badf-2efe21cbe3fa,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,3.83,3.58,51.2,94.0,101.0,97.0,0.7509999999999999,11.15,4.35,6.79,1.05,1.0,0.21,0.41100000000000003,0.20199999999999999,0.331,0.439,,,,,,,,82.0,100.0,91.0,115.0,91.0,101.0,83.0,86.0,97.0,0.414,,0.02,0.565,,,-16.82,1.28,1.04,,,88.5,93.6,79.4,,,0.254,,0.6,,,,0.165,,,,,,,,,,,,,,
68,2023-07-16,717388,Strikeout,strikeout,True,641511,573124,Jason Delay,Taylor Rogers,0,0,0,6f833bb0-9cee-40c3-85ae-79cb07ee7b85,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,3.83,3.58,51.2,94.0,101.0,97.0,0.7509999999999999,11.15,4.35,6.79,1.05,1.0,0.21,0.41100000000000003,0.20199999999999999,0.331,0.439,,,,,,,,82.0,100.0,91.0,115.0,91.0,101.0,83.0,86.0,97.0,0.414,,0.02,0.565,,,-16.82,1.28,1.04,,,88.5,93.6,79.4,,,0.254,,0.6,,,,0.165,,,,,,,,,,,,,,
69,2023-07-16,717388,Strikeout,strikeout,True,672275,670280,Patrick Bailey,David Bednar,0,0,0,bba57274-a49d-424f-a28a-2fe13aadef83,670280.0,davidbednar,Bednar,Right,David Bednar,2.0,2.82,67.1,101.0,118.0,106.0,0.7020000000000001,10.69,2.81,7.08,0.4,0.86,0.225,0.382,0.19699999999999998,0.318,0.41100000000000003,,,,,128.0,102.0,108.0,,,,,,,,,,,0.58,,,,1.81,,,,,96.6,,,,,0.188,,,,,,,,91.0,99.0,102.0,0.254,0.63,77.9,0.196,121.0,105.0,108.0,0.166,0.48,91.6,0.333
70,2023-07-16,717388,Flyout,field_out,True,543063,670280,Brandon Crawford,David Bednar,1,0,0,f6b58d0a-18a7-4b7f-90bf-13ec076e9fb2,670280.0,davidbednar,Bednar,Right,David Bednar,2.0,2.82,67.1,101.0,118.0,106.0,0.7020000000000001,10.69,2.81,7.08,0.4,0.86,0.225,0.382,0.19699999999999998,0.318,0.41100000000000003,,,,,128.0,102.0,108.0,,,,,,,,,,,0.58,,,,1.81,,,,,96.6,,,,,0.188,,,,,,,,91.0,99.0,102.0,0.254,0.63,77.9,0.196,121.0,105.0,108.0,0.166,0.48,91.6,0.333
71,2023-07-16,717388,Groundout,field_out,True,669477,670280,Casey Schmitt,David Bednar,0,0,0,a28e22e7-10e4-41c6-8238-adfe13b1c081,670280.0,davidbednar,Bednar,Right,David Bednar,2.0,2.82,67.1,101.0,118.0,106.0,0.7020000000000001,10.69,2.81,7.08,0.4,0.86,0.225,0.382,0.19699999999999998,0.318,0.41100000000000003,,,,,128.0,102.0,108.0,,,,,,,,,,,0.58,,,,1.81,,,,,96.6,,,,,0.188,,,,,,,,91.0,99.0,102.0,0.254,0.63,77.9,0.196,121.0,105.0,108.0,0.166,0.48,91.6,0.333
72,2023-07-16,717388,Flyout,field_out,True,656582,676254,Connor Joe,Ryan Walker,0,0,0,789e3685-58ee-4c90-a60d-850220426556,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,3.23,3.06,61.1,101.0,115.0,104.0,0.7140000000000001,11.45,3.52,8.95,1.17,1.18,0.233,0.42100000000000004,0.233,0.18899999999999997,0.418,,,,,,,,101.0,101.0,95.0,128.0,100.0,113.0,,,,0.496,,,0.503,,,,0.41,-0.84,,,,94.8,83.2,0.248,,0.279,,,,,,,139.0,42.0,53.0,0.001,-5.8,72.7,,,,,,,,
73,2023-07-16,717388,Strikeout,strikeout,True,668804,676254,Bryan Reynolds,Ryan Walker,0,0,0,70c6becf-b3c2-42ed-8599-f68ae39fbaeb,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,3.23,3.06,61.1,101.0,115.0,104.0,0.7140000000000001,11.45,3.52,8.95,1.17,1.18,0.233,0.42100000000000004,0.233,0.18899999999999997,0.418,,,,,,,,101.0,101.0,95.0,128.0,100.0,113.0,,,,0.496,,,0.503,,,,0.41,-0.84,,,,94.8,83.2,0.248,,0.279,,,,,,,139.0,42.0,53.0,0.001,-5.8,72.7,,,,,,,,
74,2023-07-16,717388,Groundout,field_out,True,457705,676254,Andrew McCutchen,Ryan Walker,0,0,0,a7efd655-7462-4a57-b837-86308db7f077,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,3.23,3.06,61.1,101.0,115.0,104.0,0.7140000000000001,11.45,3.52,8.95,1.17,1.18,0.233,0.42100000000000004,0.233,0.18899999999999997,0.418,,,,,,,,101.0,101.0,95.0,128.0,100.0,113.0,,,,0.496,,,0.503,,,,0.41,-0.84,,,,94.8,83.2,0.248,,0.279,,,,,,,139.0,42.0,53.0,0.001,-5.8,72.7,,,,,,,,
75,2023-07-16,717388,Single,single,False,527038,660787,Wilmer Flores,Yerry De Los Santos,0,0,1,ca98cc66-ba33-43b4-a62f-1fbcdb863b40,660787.0,yerrydelossantos,"De Los Santos, Y",Right,Yerry De Los Santos,3.33,3.74,24.1,102.0,90.0,97.0,0.856,6.66,4.81,6.29,0.37,1.95,0.25,0.40299999999999997,0.20800000000000002,0.222,0.423,89.3,66.0,102.0,91.0,,,,93.0,100.0,97.0,100.0,104.0,102.0,,,,0.615,,,0.209,0.17600000000000002,,,2.35,-3.05,-0.55,,,95.0,86.4,0.267,,0.167,0.211,,,,,,,,,,,,,,,,,,,
76,2023-07-16,717388,Sac Fly,sac_fly,True,592626,660787,Joc Pederson,Yerry De Los Santos,0,0,1,c60289db-ab0f-4ed9-a2a5-a1f8d7f81f8b,660787.0,yerrydelossantos,"De Los Santos, Y",Right,Yerry De Los Santos,3.33,3.74,24.1,102.0,90.0,97.0,0.856,6.66,4.81,6.29,0.37,1.95,0.25,0.40299999999999997,0.20800000000000002,0.222,0.423,89.3,66.0,102.0,91.0,,,,93.0,100.0,97.0,100.0,104.0,102.0,,,,0.615,,,0.209,0.17600000000000002,,,2.35,-3.05,-0.55,,,95.0,86.4,0.267,,0.167,0.211,,,,,,,,,,,,,,,,,,,
77,2023-07-16,717388,Walk,walk,False,605204,660787,J.D. Davis,Yerry De Los Santos,1,0,1,a544cd16-1c48-42a4-b578-4006d712cfd9,660787.0,yerrydelossantos,"De Los Santos, Y",Right,Yerry De Los Santos,3.33,3.74,24.1,102.0,90.0,97.0,0.856,6.66,4.81,6.29,0.37,1.95,0.25,0.40299999999999997,0.20800000000000002,0.222,0.423,89.3,66.0,102.0,91.0,,,,93.0,100.0,97.0,100.0,104.0,102.0,,,,0.615,,,0.209,0.17600000000000002,,,2.35,-3.05,-0.55,,,95.0,86.4,0.267,,0.167,0.211,,,,,,,,,,,,,,,,,,,
78,2023-07-16,717388,Double,double,False,624424,660787,Michael Conforto,Yerry De Los Santos,0,0,1,23e892c4-b9f8-454e-86ab-e15212b251dd,660787.0,yerrydelossantos,"De Los Santos, Y",Right,Yerry De Los Santos,3.33,3.74,24.1,102.0,90.0,97.0,0.856,6.66,4.81,6.29,0.37,1.95,0.25,0.40299999999999997,0.20800000000000002,0.222,0.423,89.3,66.0,102.0,91.0,,,,93.0,100.0,97.0,100.0,104.0,102.0,,,,0.615,,,0.209,0.17600000000000002,,,2.35,-3.05,-0.55,,,95.0,86.4,0.267,,0.167,0.211,,,,,,,,,,,,,,,,,,,
79,2023-07-16,717388,Intent Walk,intent_walk,False,573262,660787,Mike Yastrzemski,Yerry De Los Santos,0,0,0,07173886-0806-1033-000c-f08cd117d70a,660787.0,yerrydelossantos,"De Los Santos, Y",Right,Yerry De Los Santos,3.33,3.74,24.1,102.0,90.0,97.0,0.856,6.66,4.81,6.29,0.37,1.95,0.25,0.40299999999999997,0.20800000000000002,0.222,0.423,89.3,66.0,102.0,91.0,,,,93.0,100.0,97.0,100.0,104.0,102.0,,,,0.615,,,0.209,0.17600000000000002,,,2.35,-3.05,-0.55,,,95.0,86.4,0.267,,0.167,0.211,,,,,,,,,,,,,,,,,,,
80,2023-07-16,717388,Strikeout,strikeout,True,682641,660787,Luis Matos,Yerry De Los Santos,0,0,0,fae533b1-1e69-4fab-8377-ffedc259a75f,660787.0,yerrydelossantos,"De Los Santos, Y",Right,Yerry De Los Santos,3.33,3.74,24.1,102.0,90.0,97.0,0.856,6.66,4.81,6.29,0.37,1.95,0.25,0.40299999999999997,0.20800000000000002,0.222,0.423,89.3,66.0,102.0,91.0,,,,93.0,100.0,97.0,100.0,104.0,102.0,,,,0.615,,,0.209,0.17600000000000002,,,2.35,-3.05,-0.55,,,95.0,86.4,0.267,,0.167,0.211,,,,,,,,,,,,,,,,,,,
81,2023-07-16,717388,Double,double,False,672275,660787,Patrick Bailey,Yerry De Los Santos,0,0,1,f36634bd-71c3-4039-a14f-f14095241be8,660787.0,yerrydelossantos,"De Los Santos, Y",Right,Yerry De Los Santos,3.33,3.74,24.1,102.0,90.0,97.0,0.856,6.66,4.81,6.29,0.37,1.95,0.25,0.40299999999999997,0.20800000000000002,0.222,0.423,89.3,66.0,102.0,91.0,,,,93.0,100.0,97.0,100.0,104.0,102.0,,,,0.615,,,0.209,0.17600000000000002,,,2.35,-3.05,-0.55,,,95.0,86.4,0.267,,0.167,0.211,,,,,,,,,,,,,,,,,,,
82,2023-07-16,717388,Flyout,field_out,True,543063,660787,Brandon Crawford,Yerry De Los Santos,0,0,0,96ab3c23-baf3-4bb3-b8ac-46aac0174abf,660787.0,yerrydelossantos,"De Los Santos, Y",Right,Yerry De Los Santos,3.33,3.74,24.1,102.0,90.0,97.0,0.856,6.66,4.81,6.29,0.37,1.95,0.25,0.40299999999999997,0.20800000000000002,0.222,0.423,89.3,66.0,102.0,91.0,,,,93.0,100.0,97.0,100.0,104.0,102.0,,,,0.615,,,0.209,0.17600000000000002,,,2.35,-3.05,-0.55,,,95.0,86.4,0.267,,0.167,0.211,,,,,,,,,,,,,,,,,,,
