,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vSI,vCU,CH_ba,SI_ba,FF_ba,CU_ba,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
39,2023-05-30,717961,Strikeout,strikeout,True,666624,663556,Christopher Morel,Shane McClanahan,0,0,0,7eed67f6-ee30-4948-863f-7e97076297a8,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,,,,,0.419,0.17,0.258,-0.34,,1.12,2.65,96.8,,83.5,0.153,,0.269,0.197,107.0,102.0,105.0,0.153,-0.27,89.3,0.261,,,,,,,,,,,,,,,
40,2023-05-30,717961,Pop Out,field_out,True,663538,663556,Nico Hoerner,Shane McClanahan,1,0,0,5ca5dace-7105-4927-b0c1-a7d3459b70b3,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,,,,,0.419,0.17,0.258,-0.34,,1.12,2.65,96.8,,83.5,0.153,,0.269,0.197,107.0,102.0,105.0,0.153,-0.27,89.3,0.261,,,,,,,,,,,,,,,
41,2023-05-30,717961,Strikeout,strikeout,True,621020,663556,Dansby Swanson,Shane McClanahan,0,0,0,36b81042-eb73-447a-8531-6656fd0e0bf0,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,,,,,0.419,0.17,0.258,-0.34,,1.12,2.65,96.8,,83.5,0.153,,0.269,0.197,107.0,102.0,105.0,0.153,-0.27,89.3,0.261,,,,,,,,,,,,,,,
42,2023-05-30,717961,Single,single,False,623912,657240,Harold Ramírez,Julian Merryweather,1,0,0,a165261b-2235-4e29-90a0-d1dc96c67ff3,657240.0,julianmerryweather,Merryweather,Right,Julian Merryweather,3.38,3.71,72.0,100.0,125.0,109.0,0.674,12.25,4.5,7.25,1.0,1.01,0.256,0.31,0.16699999999999998,0.321,0.41,81.5,116.0,104.0,108.0,,,,128.0,97.0,98.0,,,,,0.409,,0.075,0.03,,,0.97,98.1,,,0.15,,0.248,,121.0,110.0,125.0,0.516,1.02,86.9,0.205,0.2,,,,,,,,,,,,,,
43,2023-05-30,717961,Flyout,field_out,True,670623,657240,Isaac Paredes,Julian Merryweather,0,0,1,f48b0831-2f18-4260-b23a-d900373352f2,657240.0,julianmerryweather,Merryweather,Right,Julian Merryweather,3.38,3.71,72.0,100.0,125.0,109.0,0.674,12.25,4.5,7.25,1.0,1.01,0.256,0.31,0.16699999999999998,0.321,0.41,81.5,116.0,104.0,108.0,,,,128.0,97.0,98.0,,,,,0.409,,0.075,0.03,,,0.97,98.1,,,0.15,,0.248,,121.0,110.0,125.0,0.516,1.02,86.9,0.205,0.2,,,,,,,,,,,,,,
44,2023-05-30,717961,Groundout,field_out,True,670042,657240,Luke Raley,Julian Merryweather,1,1,1,2971f42b-009e-4bcf-8d51-baa9f49ae626,657240.0,julianmerryweather,Merryweather,Right,Julian Merryweather,3.38,3.71,72.0,100.0,125.0,109.0,0.674,12.25,4.5,7.25,1.0,1.01,0.256,0.31,0.16699999999999998,0.321,0.41,81.5,116.0,104.0,108.0,,,,128.0,97.0,98.0,,,,,0.409,,0.075,0.03,,,0.97,98.1,,,0.15,,0.248,,121.0,110.0,125.0,0.516,1.02,86.9,0.205,0.2,,,,,,,,,,,,,,
45,2023-05-30,717961,Groundout,field_out,True,622534,657240,Manuel Margot,Julian Merryweather,0,0,0,4499a0fa-1211-44e4-9074-b474cd6c5186,657240.0,julianmerryweather,Merryweather,Right,Julian Merryweather,3.38,3.71,72.0,100.0,125.0,109.0,0.674,12.25,4.5,7.25,1.0,1.01,0.256,0.31,0.16699999999999998,0.321,0.41,81.5,116.0,104.0,108.0,,,,128.0,97.0,98.0,,,,,0.409,,0.075,0.03,,,0.97,98.1,,,0.15,,0.248,,121.0,110.0,125.0,0.516,1.02,86.9,0.205,0.2,,,,,,,,,,,,,,
46,2023-05-30,717961,Double,double,False,664023,663556,Ian Happ,Shane McClanahan,0,0,0,caa00872-c535-4ac2-85d2-1e8d2bb08761,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,,,,,0.419,0.17,0.258,-0.34,,1.12,2.65,96.8,,83.5,0.153,,0.269,0.197,107.0,102.0,105.0,0.153,-0.27,89.3,0.261,,,,,,,,,,,,,,,
47,2023-05-30,717961,Strikeout,strikeout,True,673548,663556,Seiya Suzuki,Shane McClanahan,0,0,0,5de3ee47-5798-49fe-bbda-1f6e7e8e8ad2,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,,,,,0.419,0.17,0.258,-0.34,,1.12,2.65,96.8,,83.5,0.153,,0.269,0.197,107.0,102.0,105.0,0.153,-0.27,89.3,0.261,,,,,,,,,,,,,,,
48,2023-05-30,717961,Groundout,field_out,True,641820,663556,Trey Mancini,Shane McClanahan,0,0,1,a94d29c4-74da-48ab-8840-e53b4076a7ad,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,,,,,0.419,0.17,0.258,-0.34,,1.12,2.65,96.8,,83.5,0.153,,0.269,0.197,107.0,102.0,105.0,0.153,-0.27,89.3,0.261,,,,,,,,,,,,,,,
49,2023-05-30,717961,Single,single,False,643565,663556,Mike Tauchman,Shane McClanahan,0,0,1,8313e429-e3bd-481e-ad07-0135fe6e18f0,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,,,,,0.419,0.17,0.258,-0.34,,1.12,2.65,96.8,,83.5,0.153,,0.269,0.197,107.0,102.0,105.0,0.153,-0.27,89.3,0.261,,,,,,,,,,,,,,,
50,2023-05-30,717961,Groundout,field_out,True,621550,676534,Patrick Wisdom,Calvin Faucher,0,0,0,54771fea-565d-4055-a5d2-3938f3e5c7e4,676534.0,calvinfaucher,Faucher,Right,Calvin Faucher,7.01,6.61,25.2,102.0,113.0,104.0,0.777,8.77,4.21,10.87,1.4,1.64,0.268,0.366,0.159,0.32899999999999996,0.444,,,,,90.0,101.0,105.0,,,,93.0,97.0,98.0,0.28800000000000003,,0.10099999999999999,,,-2.24,-2.81,,,95.0,84.6,,0.364,,0.333,132.0,104.0,108.0,0.29600000000000004,0.16,87.2,,0.267,109.0,102.0,100.0,0.315,-0.08,91.1,0.258,,,,,,,
51,2023-05-30,717961,Groundout,field_out,True,642336,643410,Francisco Mejía,Mark Leiter Jr.,1,0,0,ab963971-0694-4ce4-88d3-cc2c24c41d54,643410.0,markleiterjr,Leiter Jr.,Right,Mark Leiter Jr.,3.5,4.04,64.1,92.0,79.0,90.0,0.703,10.77,3.36,6.72,0.98,1.41,0.16899999999999998,0.469,0.175,0.313,0.392,,,,,83.0,86.0,87.0,64.0,84.0,76.0,73.0,95.0,84.0,0.281,0.081,0.091,,-3.68,0.61,0.4,,91.2,91.3,73.4,,0.283,0.389,0.25,,,,,,,,,88.0,93.0,93.0,0.20600000000000002,1.6,88.8,0.2,83.0,93.0,96.0,0.34,1.03,84.7,0.134
52,2023-05-30,717961,Groundout,field_out,True,666139,643410,Josh Lowe,Mark Leiter Jr.,0,0,0,16c59419-673f-461b-a91b-bfde8b40c97d,643410.0,markleiterjr,Leiter Jr.,Right,Mark Leiter Jr.,3.5,4.04,64.1,92.0,79.0,90.0,0.703,10.77,3.36,6.72,0.98,1.41,0.16899999999999998,0.469,0.175,0.313,0.392,,,,,83.0,86.0,87.0,64.0,84.0,76.0,73.0,95.0,84.0,0.281,0.081,0.091,,-3.68,0.61,0.4,,91.2,91.3,73.4,,0.283,0.389,0.25,,,,,,,,,88.0,93.0,93.0,0.20600000000000002,1.6,88.8,0.2,83.0,93.0,96.0,0.34,1.03,84.7,0.134
53,2023-05-30,717961,Groundout,field_out,True,677551,643410,Wander Franco,Mark Leiter Jr.,0,0,0,64c9faed-073f-4e92-93d0-01c820992ed8,643410.0,markleiterjr,Leiter Jr.,Right,Mark Leiter Jr.,3.5,4.04,64.1,92.0,79.0,90.0,0.703,10.77,3.36,6.72,0.98,1.41,0.16899999999999998,0.469,0.175,0.313,0.392,,,,,83.0,86.0,87.0,64.0,84.0,76.0,73.0,95.0,84.0,0.281,0.081,0.091,,-3.68,0.61,0.4,,91.2,91.3,73.4,,0.283,0.389,0.25,,,,,,,,,88.0,93.0,93.0,0.20600000000000002,1.6,88.8,0.2,83.0,93.0,96.0,0.34,1.03,84.7,0.134
54,2023-05-30,717961,Strikeout,strikeout,True,543228,676534,Yan Gomes,Calvin Faucher,0,0,0,b802eb56-9d0c-4a69-a720-4c7142ba1efa,676534.0,calvinfaucher,Faucher,Right,Calvin Faucher,7.01,6.61,25.2,102.0,113.0,104.0,0.777,8.77,4.21,10.87,1.4,1.64,0.268,0.366,0.159,0.32899999999999996,0.444,,,,,90.0,101.0,105.0,,,,93.0,97.0,98.0,0.28800000000000003,,0.10099999999999999,,,-2.24,-2.81,,,95.0,84.6,,0.364,,0.333,132.0,104.0,108.0,0.29600000000000004,0.16,87.2,,0.267,109.0,102.0,100.0,0.315,-0.08,91.1,0.258,,,,,,,
55,2023-05-30,717961,Strikeout,strikeout,True,666624,676534,Christopher Morel,Calvin Faucher,0,0,0,56d0f7e9-0a2d-40c0-a56a-3156030f9d5a,676534.0,calvinfaucher,Faucher,Right,Calvin Faucher,7.01,6.61,25.2,102.0,113.0,104.0,0.777,8.77,4.21,10.87,1.4,1.64,0.268,0.366,0.159,0.32899999999999996,0.444,,,,,90.0,101.0,105.0,,,,93.0,97.0,98.0,0.28800000000000003,,0.10099999999999999,,,-2.24,-2.81,,,95.0,84.6,,0.364,,0.333,132.0,104.0,108.0,0.29600000000000004,0.16,87.2,,0.267,109.0,102.0,100.0,0.315,-0.08,91.1,0.258,,,,,,,
56,2023-05-30,717961,Groundout,field_out,True,663538,676534,Nico Hoerner,Calvin Faucher,0,0,0,8fde25d4-c011-4ada-b6b9-859a10aac26a,676534.0,calvinfaucher,Faucher,Right,Calvin Faucher,7.01,6.61,25.2,102.0,113.0,104.0,0.777,8.77,4.21,10.87,1.4,1.64,0.268,0.366,0.159,0.32899999999999996,0.444,,,,,90.0,101.0,105.0,,,,93.0,97.0,98.0,0.28800000000000003,,0.10099999999999999,,,-2.24,-2.81,,,95.0,84.6,,0.364,,0.333,132.0,104.0,108.0,0.29600000000000004,0.16,87.2,,0.267,109.0,102.0,100.0,0.315,-0.08,91.1,0.258,,,,,,,
57,2023-05-30,717961,Strikeout,strikeout,True,668227,640470,Randy Arozarena,Adbert Alzolay,0,0,0,21a6c809-f92d-418a-9663-5aa4927ed190,640470.0,adbertalzolay,Alzolay,Right,Adbert Alzolay,2.67,3.61,64.0,104.0,105.0,104.0,0.737,9.42,1.83,7.31,0.7,1.17,0.214,0.375,0.17300000000000001,0.304,0.449,87.9,80.0,108.0,85.0,,,,99.0,102.0,98.0,92.0,99.0,93.0,0.192,0.209,,0.005,-0.48,1.76,,-14.09,95.3,95.3,,,0.184,0.302,,118.0,107.0,114.0,0.494,2.04,87.1,0.194,0.286,93.0,106.0,104.0,0.1,0.91,91.1,0.238,,,,,,,
58,2023-05-30,717961,Strikeout,strikeout,True,664040,640470,Brandon Lowe,Adbert Alzolay,0,0,0,c684de04-edf0-4a7b-91a3-0e380e747c66,640470.0,adbertalzolay,Alzolay,Right,Adbert Alzolay,2.67,3.61,64.0,104.0,105.0,104.0,0.737,9.42,1.83,7.31,0.7,1.17,0.214,0.375,0.17300000000000001,0.304,0.449,87.9,80.0,108.0,85.0,,,,99.0,102.0,98.0,92.0,99.0,93.0,0.192,0.209,,0.005,-0.48,1.76,,-14.09,95.3,95.3,,,0.184,0.302,,118.0,107.0,114.0,0.494,2.04,87.1,0.194,0.286,93.0,106.0,104.0,0.1,0.91,91.1,0.238,,,,,,,
59,2023-05-30,717961,Groundout,field_out,True,623912,640470,Harold Ramírez,Adbert Alzolay,0,0,0,f63ae229-5fd8-4bc0-810f-6b7c4224f506,640470.0,adbertalzolay,Alzolay,Right,Adbert Alzolay,2.67,3.61,64.0,104.0,105.0,104.0,0.737,9.42,1.83,7.31,0.7,1.17,0.214,0.375,0.17300000000000001,0.304,0.449,87.9,80.0,108.0,85.0,,,,99.0,102.0,98.0,92.0,99.0,93.0,0.192,0.209,,0.005,-0.48,1.76,,-14.09,95.3,95.3,,,0.184,0.302,,118.0,107.0,114.0,0.494,2.04,87.1,0.194,0.286,93.0,106.0,104.0,0.1,0.91,91.1,0.238,,,,,,,
60,2023-05-30,717961,Single,single,False,621020,665001,Dansby Swanson,Trevor Kelley,0,0,0,3c40853f-c221-49d7-ad7b-a52db9ac7b1d,665001.0,trevorkelley,Kelley,Right,Trevor Kelley,5.87,5.34,15.1,99.0,111.0,100.0,0.7929999999999999,6.46,3.52,9.39,2.35,0.68,0.3,0.48,0.26,0.34,0.386,79.3,34.0,82.0,75.0,,,,,,,101.0,103.0,98.0,0.529,,,0.011000000000000001,,0.91,,-49.23,,89.1,,,0.25,,,107.0,93.0,101.0,0.46,-2.06,76.6,0.333,0.238,,,,,,,,,,,,,,
61,2023-05-30,717961,Single,single,False,664023,665001,Ian Happ,Trevor Kelley,0,0,1,74e64367-8200-48d1-831c-d24f65d2b178,665001.0,trevorkelley,Kelley,Right,Trevor Kelley,5.87,5.34,15.1,99.0,111.0,100.0,0.7929999999999999,6.46,3.52,9.39,2.35,0.68,0.3,0.48,0.26,0.34,0.386,79.3,34.0,82.0,75.0,,,,,,,101.0,103.0,98.0,0.529,,,0.011000000000000001,,0.91,,-49.23,,89.1,,,0.25,,,107.0,93.0,101.0,0.46,-2.06,76.6,0.333,0.238,,,,,,,,,,,,,,
62,2023-05-30,717961,Walk,walk,False,673548,665001,Seiya Suzuki,Trevor Kelley,0,0,1,209d7f77-69c3-415f-b348-b35e1d398800,665001.0,trevorkelley,Kelley,Right,Trevor Kelley,5.87,5.34,15.1,99.0,111.0,100.0,0.7929999999999999,6.46,3.52,9.39,2.35,0.68,0.3,0.48,0.26,0.34,0.386,79.3,34.0,82.0,75.0,,,,,,,101.0,103.0,98.0,0.529,,,0.011000000000000001,,0.91,,-49.23,,89.1,,,0.25,,,107.0,93.0,101.0,0.46,-2.06,76.6,0.333,0.238,,,,,,,,,,,,,,
63,2023-05-30,717961,Grounded Into DP,grounded_into_double_play,True,641820,665001,Trey Mancini,Trevor Kelley,0,0,1,d5776467-cd9c-4355-b5b0-e4d3617ad677,665001.0,trevorkelley,Kelley,Right,Trevor Kelley,5.87,5.34,15.1,99.0,111.0,100.0,0.7929999999999999,6.46,3.52,9.39,2.35,0.68,0.3,0.48,0.26,0.34,0.386,79.3,34.0,82.0,75.0,,,,,,,101.0,103.0,98.0,0.529,,,0.011000000000000001,,0.91,,-49.23,,89.1,,,0.25,,,107.0,93.0,101.0,0.46,-2.06,76.6,0.333,0.238,,,,,,,,,,,,,,
64,2023-05-30,717961,Walk,walk,False,643565,518617,Mike Tauchman,Jake Diekman,1,0,0,0f57cae6-5cc8-4f3d-bcdd-8937728a5620,518617.0,jakediekman,Diekman,Left,Jake Diekman,3.34,3.38,56.2,93.0,140.0,103.0,0.763,10.16,6.04,5.88,0.48,1.3,0.307,0.314,0.214,0.25,0.43700000000000006,87.9,92.0,90.0,92.0,,,,163.0,96.0,106.0,106.0,98.0,96.0,0.057,0.581,,0.147,1.25,0.48,,1.87,95.4,95.1,,0.189,0.333,0.174,,139.0,86.0,103.0,0.179,-0.16,83.7,,0.161,108.0,76.0,78.0,0.036000000000000004,1.59,88.7,0.0,,,,,,,
65,2023-05-30,717961,Flyout,field_out,True,621550,518617,Patrick Wisdom,Jake Diekman,0,0,0,e6253f2c-0767-4b58-a0c2-5c60bd473e3d,518617.0,jakediekman,Diekman,Left,Jake Diekman,3.34,3.38,56.2,93.0,140.0,103.0,0.763,10.16,6.04,5.88,0.48,1.3,0.307,0.314,0.214,0.25,0.43700000000000006,87.9,92.0,90.0,92.0,,,,163.0,96.0,106.0,106.0,98.0,96.0,0.057,0.581,,0.147,1.25,0.48,,1.87,95.4,95.1,,0.189,0.333,0.174,,139.0,86.0,103.0,0.179,-0.16,83.7,,0.161,108.0,76.0,78.0,0.036000000000000004,1.59,88.7,0.0,,,,,,,
66,2023-05-30,717961,Strikeout,strikeout,True,670623,640470,Isaac Paredes,Adbert Alzolay,0,0,0,161f9e2b-6e23-422a-b9aa-51cb12396dad,640470.0,adbertalzolay,Alzolay,Right,Adbert Alzolay,2.67,3.61,64.0,104.0,105.0,104.0,0.737,9.42,1.83,7.31,0.7,1.17,0.214,0.375,0.17300000000000001,0.304,0.449,87.9,80.0,108.0,85.0,,,,99.0,102.0,98.0,92.0,99.0,93.0,0.192,0.209,,0.005,-0.48,1.76,,-14.09,95.3,95.3,,,0.184,0.302,,118.0,107.0,114.0,0.494,2.04,87.1,0.194,0.286,93.0,106.0,104.0,0.1,0.91,91.1,0.238,,,,,,,
67,2023-05-30,717961,Strikeout,strikeout,True,670042,640470,Luke Raley,Adbert Alzolay,0,0,0,c065fa6a-4b52-4903-9054-e50ddd717c29,640470.0,adbertalzolay,Alzolay,Right,Adbert Alzolay,2.67,3.61,64.0,104.0,105.0,104.0,0.737,9.42,1.83,7.31,0.7,1.17,0.214,0.375,0.17300000000000001,0.304,0.449,87.9,80.0,108.0,85.0,,,,99.0,102.0,98.0,92.0,99.0,93.0,0.192,0.209,,0.005,-0.48,1.76,,-14.09,95.3,95.3,,,0.184,0.302,,118.0,107.0,114.0,0.494,2.04,87.1,0.194,0.286,93.0,106.0,104.0,0.1,0.91,91.1,0.238,,,,,,,
68,2023-05-30,717961,Groundout,field_out,True,622534,640470,Manuel Margot,Adbert Alzolay,0,0,0,f2c9dd34-6aaf-4df4-b258-e68d3062eeb3,640470.0,adbertalzolay,Alzolay,Right,Adbert Alzolay,2.67,3.61,64.0,104.0,105.0,104.0,0.737,9.42,1.83,7.31,0.7,1.17,0.214,0.375,0.17300000000000001,0.304,0.449,87.9,80.0,108.0,85.0,,,,99.0,102.0,98.0,92.0,99.0,93.0,0.192,0.209,,0.005,-0.48,1.76,,-14.09,95.3,95.3,,,0.184,0.302,,118.0,107.0,114.0,0.494,2.04,87.1,0.194,0.286,93.0,106.0,104.0,0.1,0.91,91.1,0.238,,,,,,,
