,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,SL%,KC%,wFA/C,wFC/C,wFS/C,wSL/C,wKC/C,vFA,vFC,vFS,vSL,vKC,FF_ba,FC_ba,CU_ba,SL_ba,FS_ba,ST_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,SI%,CU%,CH%,wSI/C,wCU/C,wCH/C,vSI,vCU,Stf+ SI,Loc+ SI,Pit+ SI,SI_ba,CH_ba
36,2023-06-03,717885,Single,single,False,665839,607192,Enmanuel Valdez,Tyler Glasnow,0,0,0,260d75df-4b98-4ebf-a7c4-900f994a172a,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,128.0,103.0,110.0,94.0,97.0,104.0,,,,,,,,,,0.43200000000000005,,,0.348,,0.54,,,1.25,,96.4,,,90.1,,0.236,,0.095,0.254,,,92.3,78.0,81.0,84.0,152.0,103.0,114.0,0.004,0.213,0.003,-7.7,1.81,2.91,96.4,83.9,,,,,
37,2023-06-03,717885,Strikeout,strikeout,True,657136,607192,Connor Wong,Tyler Glasnow,0,0,0,d33989cb-4b28-457d-9b12-90fff64f4bcb,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,128.0,103.0,110.0,94.0,97.0,104.0,,,,,,,,,,0.43200000000000005,,,0.348,,0.54,,,1.25,,96.4,,,90.1,,0.236,,0.095,0.254,,,92.3,78.0,81.0,84.0,152.0,103.0,114.0,0.004,0.213,0.003,-7.7,1.81,2.91,96.4,83.9,,,,,
38,2023-06-03,717885,Groundout,field_out,True,657077,607192,Alex Verdugo,Tyler Glasnow,0,0,1,c8a2ee22-3191-4e53-bb70-c42ac5bd8c44,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,128.0,103.0,110.0,94.0,97.0,104.0,,,,,,,,,,0.43200000000000005,,,0.348,,0.54,,,1.25,,96.4,,,90.1,,0.236,,0.095,0.254,,,92.3,78.0,81.0,84.0,152.0,103.0,114.0,0.004,0.213,0.003,-7.7,1.81,2.91,96.4,83.9,,,,,
39,2023-06-03,717885,Walk,walk,False,646240,607192,Rafael Devers,Tyler Glasnow,1,0,0,33eb7d21-d0bd-44d6-bff9-cd3cbd8c207e,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,128.0,103.0,110.0,94.0,97.0,104.0,,,,,,,,,,0.43200000000000005,,,0.348,,0.54,,,1.25,,96.4,,,90.1,,0.236,,0.095,0.254,,,92.3,78.0,81.0,84.0,152.0,103.0,114.0,0.004,0.213,0.003,-7.7,1.81,2.91,96.4,83.9,,,,,
40,2023-06-03,717885,Groundout,field_out,True,807799,607192,Masataka Yoshida,Tyler Glasnow,0,0,0,9c039f32-88ee-4278-bc05-3c81bfcdb82c,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,128.0,103.0,110.0,94.0,97.0,104.0,,,,,,,,,,0.43200000000000005,,,0.348,,0.54,,,1.25,,96.4,,,90.1,,0.236,,0.095,0.254,,,92.3,78.0,81.0,84.0,152.0,103.0,114.0,0.004,0.213,0.003,-7.7,1.81,2.91,96.4,83.9,,,,,
41,2023-06-03,717885,Double,double,False,623912,595411,Harold Ramírez,Ryan Sherriff,0,0,0,822bc61b-8e86-4736-8d6d-624efb427515,595411.0,ryansherriff,Sherriff,Left,Ryan Sherriff,2.7,4.24,6.2,97.0,94.0,97.0,0.733,6.75,2.7,8.1,0.0,0.67,0.28600000000000003,0.381,0.28600000000000003,0.28600000000000003,0.519,,,,103.0,96.0,103.0,,,,,,,,,,,,,0.442,,,,,0.52,,,,,79.3,,,,,0.2,,,78.7,13.0,53.0,60.0,,,,0.5479999999999999,,0.01,-0.49,,-3.64,88.7,,89.0,98.0,92.0,0.267,
42,2023-06-03,717885,Pop Out,field_out,True,668227,595411,Randy Arozarena,Ryan Sherriff,0,0,1,358c6bf8-fd81-4290-816f-63d127a473d4,595411.0,ryansherriff,Sherriff,Left,Ryan Sherriff,2.7,4.24,6.2,97.0,94.0,97.0,0.733,6.75,2.7,8.1,0.0,0.67,0.28600000000000003,0.381,0.28600000000000003,0.28600000000000003,0.519,,,,103.0,96.0,103.0,,,,,,,,,,,,,0.442,,,,,0.52,,,,,79.3,,,,,0.2,,,78.7,13.0,53.0,60.0,,,,0.5479999999999999,,0.01,-0.49,,-3.64,88.7,,89.0,98.0,92.0,0.267,
43,2023-06-03,717885,Double,double,False,642350,595411,Jose Siri,Ryan Sherriff,0,0,1,e7012d67-eba6-499a-9208-6e6158aa78da,595411.0,ryansherriff,Sherriff,Left,Ryan Sherriff,2.7,4.24,6.2,97.0,94.0,97.0,0.733,6.75,2.7,8.1,0.0,0.67,0.28600000000000003,0.381,0.28600000000000003,0.28600000000000003,0.519,,,,103.0,96.0,103.0,,,,,,,,,,,,,0.442,,,,,0.52,,,,,79.3,,,,,0.2,,,78.7,13.0,53.0,60.0,,,,0.5479999999999999,,0.01,-0.49,,-3.64,88.7,,89.0,98.0,92.0,0.267,
44,2023-06-03,717885,Hit By Pitch,hit_by_pitch,False,670623,595411,Isaac Paredes,Ryan Sherriff,1,0,0,359911c7-5eff-48bc-87d3-7df29207a666,595411.0,ryansherriff,Sherriff,Left,Ryan Sherriff,2.7,4.24,6.2,97.0,94.0,97.0,0.733,6.75,2.7,8.1,0.0,0.67,0.28600000000000003,0.381,0.28600000000000003,0.28600000000000003,0.519,,,,103.0,96.0,103.0,,,,,,,,,,,,,0.442,,,,,0.52,,,,,79.3,,,,,0.2,,,78.7,13.0,53.0,60.0,,,,0.5479999999999999,,0.01,-0.49,,-3.64,88.7,,89.0,98.0,92.0,0.267,
45,2023-06-03,717885,Walk,walk,False,670764,595411,Taylor Walls,Ryan Sherriff,0,0,1,c99d67f6-8a53-4b33-8fb9-98e433e1ae2e,595411.0,ryansherriff,Sherriff,Left,Ryan Sherriff,2.7,4.24,6.2,97.0,94.0,97.0,0.733,6.75,2.7,8.1,0.0,0.67,0.28600000000000003,0.381,0.28600000000000003,0.28600000000000003,0.519,,,,103.0,96.0,103.0,,,,,,,,,,,,,0.442,,,,,0.52,,,,,79.3,,,,,0.2,,,78.7,13.0,53.0,60.0,,,,0.5479999999999999,,0.01,-0.49,,-3.64,88.7,,89.0,98.0,92.0,0.267,
46,2023-06-03,717885,Pop Out,field_out,True,622534,595411,Manuel Margot,Ryan Sherriff,1,0,0,ede84cd5-191a-4cb6-8841-fa7cc65516e7,595411.0,ryansherriff,Sherriff,Left,Ryan Sherriff,2.7,4.24,6.2,97.0,94.0,97.0,0.733,6.75,2.7,8.1,0.0,0.67,0.28600000000000003,0.381,0.28600000000000003,0.28600000000000003,0.519,,,,103.0,96.0,103.0,,,,,,,,,,,,,0.442,,,,,0.52,,,,,79.3,,,,,0.2,,,78.7,13.0,53.0,60.0,,,,0.5479999999999999,,0.01,-0.49,,-3.64,88.7,,89.0,98.0,92.0,0.267,
47,2023-06-03,717885,Flyout,field_out,True,642336,595411,Francisco Mejía,Ryan Sherriff,0,0,0,2ee72206-0da7-4d8d-8806-234c164d93e3,595411.0,ryansherriff,Sherriff,Left,Ryan Sherriff,2.7,4.24,6.2,97.0,94.0,97.0,0.733,6.75,2.7,8.1,0.0,0.67,0.28600000000000003,0.381,0.28600000000000003,0.28600000000000003,0.519,,,,103.0,96.0,103.0,,,,,,,,,,,,,0.442,,,,,0.52,,,,,79.3,,,,,0.2,,,78.7,13.0,53.0,60.0,,,,0.5479999999999999,,0.01,-0.49,,-3.64,88.7,,89.0,98.0,92.0,0.267,
48,2023-06-03,717885,Strikeout,strikeout,True,680776,607192,Jarren Duran,Tyler Glasnow,0,0,0,42e99dbc-b8bf-4e88-aaff-f33dcb26db71,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,128.0,103.0,110.0,94.0,97.0,104.0,,,,,,,,,,0.43200000000000005,,,0.348,,0.54,,,1.25,,96.4,,,90.1,,0.236,,0.095,0.254,,,92.3,78.0,81.0,84.0,152.0,103.0,114.0,0.004,0.213,0.003,-7.7,1.81,2.91,96.4,83.9,,,,,
49,2023-06-03,717885,Walk,walk,False,606132,607192,Raimel Tapia,Tyler Glasnow,0,0,0,c68c3635-330b-45b7-b085-36ab6668c68d,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,128.0,103.0,110.0,94.0,97.0,104.0,,,,,,,,,,0.43200000000000005,,,0.348,,0.54,,,1.25,,96.4,,,90.1,,0.236,,0.095,0.254,,,92.3,78.0,81.0,84.0,152.0,103.0,114.0,0.004,0.213,0.003,-7.7,1.81,2.91,96.4,83.9,,,,,
50,2023-06-03,717885,Strikeout,strikeout,True,671213,596112,Triston Casas,Robert Stephenson,0,0,1,269eeae8-4626-41b0-8800-bfc6e4ca66c6,596112.0,robertstephenson,"Stephenson, R",Right,Robert Stephenson,3.1,2.73,52.1,102.0,121.0,106.0,0.536,13.24,2.75,5.16,1.38,0.73,0.278,0.46299999999999997,0.19399999999999998,0.306,0.408,116.0,96.0,96.0,139.0,101.0,117.0,,,,116.0,105.0,104.0,73.0,106.0,102.0,0.23600000000000002,0.414,0.106,0.24100000000000002,,-2.22,3.82,4.11,0.7,,96.8,88.7,88.8,84.8,,0.3,0.101,,0.186,0.1,,,,,,94.0,74.0,61.0,,0.003,,,-3.75,,,77.2,,,,,
51,2023-06-03,717885,Flyout,field_out,True,622569,596112,Pablo Reyes,Robert Stephenson,0,0,0,7dc78a32-b765-4de1-91e7-7ac08951fc35,596112.0,robertstephenson,"Stephenson, R",Right,Robert Stephenson,3.1,2.73,52.1,102.0,121.0,106.0,0.536,13.24,2.75,5.16,1.38,0.73,0.278,0.46299999999999997,0.19399999999999998,0.306,0.408,116.0,96.0,96.0,139.0,101.0,117.0,,,,116.0,105.0,104.0,73.0,106.0,102.0,0.23600000000000002,0.414,0.106,0.24100000000000002,,-2.22,3.82,4.11,0.7,,96.8,88.7,88.8,84.8,,0.3,0.101,,0.186,0.1,,,,,,94.0,74.0,61.0,,0.003,,,-3.75,,,77.2,,,,,
52,2023-06-03,717885,Lineout,field_out,True,650490,657514,Yandy Díaz,Brennan Bernardino,0,0,0,954ccfb1-1432-41da-a6c0-9c374c6f3def,657514.0,brennanbernardino,Bernardino,Left,Brennan Bernardino,3.2,4.07,50.2,96.0,88.0,90.0,0.773,10.3,3.2,8.53,0.71,1.86,0.254,0.34299999999999997,0.149,0.321,0.457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.238,,,,82.4,34.0,68.0,70.0,101.0,93.0,93.0,0.5589999999999999,0.42700000000000005,0.013999999999999999,1.73,-0.78,-13.88,90.8,77.6,79.0,100.0,88.0,0.252,0.5
53,2023-06-03,717885,Strikeout,strikeout,True,664040,657514,Brandon Lowe,Brennan Bernardino,0,0,0,63b89e28-50ba-4d6a-a975-32ed48155c4f,657514.0,brennanbernardino,Bernardino,Left,Brennan Bernardino,3.2,4.07,50.2,96.0,88.0,90.0,0.773,10.3,3.2,8.53,0.71,1.86,0.254,0.34299999999999997,0.149,0.321,0.457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.238,,,,82.4,34.0,68.0,70.0,101.0,93.0,93.0,0.5589999999999999,0.42700000000000005,0.013999999999999999,1.73,-0.78,-13.88,90.8,77.6,79.0,100.0,88.0,0.252,0.5
54,2023-06-03,717885,Single,single,False,623912,657514,Harold Ramírez,Brennan Bernardino,0,0,0,0fa88720-0c41-46d4-9a75-4814732d2cf5,657514.0,brennanbernardino,Bernardino,Left,Brennan Bernardino,3.2,4.07,50.2,96.0,88.0,90.0,0.773,10.3,3.2,8.53,0.71,1.86,0.254,0.34299999999999997,0.149,0.321,0.457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.238,,,,82.4,34.0,68.0,70.0,101.0,93.0,93.0,0.5589999999999999,0.42700000000000005,0.013999999999999999,1.73,-0.78,-13.88,90.8,77.6,79.0,100.0,88.0,0.252,0.5
55,2023-06-03,717885,Strikeout,strikeout,True,668227,657514,Randy Arozarena,Brennan Bernardino,0,0,0,51834add-d4c6-4362-9896-29c2bd9282ed,657514.0,brennanbernardino,Bernardino,Left,Brennan Bernardino,3.2,4.07,50.2,96.0,88.0,90.0,0.773,10.3,3.2,8.53,0.71,1.86,0.254,0.34299999999999997,0.149,0.321,0.457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.238,,,,82.4,34.0,68.0,70.0,101.0,93.0,93.0,0.5589999999999999,0.42700000000000005,0.013999999999999999,1.73,-0.78,-13.88,90.8,77.6,79.0,100.0,88.0,0.252,0.5
56,2023-06-03,717885,Strikeout,strikeout,True,571771,621363,Enrique Hernández,Colin Poche,0,0,0,739720bf-3a88-4250-9117-43ec82004c3b,621363.0,colinpoche,Poche,Left,Colin Poche,2.23,2.65,60.2,95.0,108.0,101.0,0.731,9.05,3.56,6.23,0.59,0.7,0.231,0.431,0.18100000000000002,0.244,0.425,123.0,95.0,101.0,79.0,96.0,101.0,,,,,,,,,,0.65,,,0.35,,0.57,,,2.25,,92.5,,,84.6,,0.234,,,0.127,,,,,,,,,,,,,,,,,,,,,,
57,2023-06-03,717885,Walk,walk,False,657136,621363,Connor Wong,Colin Poche,1,0,0,c83c9ef7-28a7-4604-b0b8-38624c238a5f,621363.0,colinpoche,Poche,Left,Colin Poche,2.23,2.65,60.2,95.0,108.0,101.0,0.731,9.05,3.56,6.23,0.59,0.7,0.231,0.431,0.18100000000000002,0.244,0.425,123.0,95.0,101.0,79.0,96.0,101.0,,,,,,,,,,0.65,,,0.35,,0.57,,,2.25,,92.5,,,84.6,,0.234,,,0.127,,,,,,,,,,,,,,,,,,,,,,
58,2023-06-03,717885,Strikeout,strikeout,True,657077,621363,Alex Verdugo,Colin Poche,0,0,0,00a1905e-a376-491c-bb14-c90aa01f5048,621363.0,colinpoche,Poche,Left,Colin Poche,2.23,2.65,60.2,95.0,108.0,101.0,0.731,9.05,3.56,6.23,0.59,0.7,0.231,0.431,0.18100000000000002,0.244,0.425,123.0,95.0,101.0,79.0,96.0,101.0,,,,,,,,,,0.65,,,0.35,,0.57,,,2.25,,92.5,,,84.6,,0.234,,,0.127,,,,,,,,,,,,,,,,,,,,,,
59,2023-06-03,717885,Field Error,field_error,False,646240,621363,Rafael Devers,Colin Poche,0,0,1,3d75e06f-42b3-4455-b704-1731ff65d91e,621363.0,colinpoche,Poche,Left,Colin Poche,2.23,2.65,60.2,95.0,108.0,101.0,0.731,9.05,3.56,6.23,0.59,0.7,0.231,0.431,0.18100000000000002,0.244,0.425,123.0,95.0,101.0,79.0,96.0,101.0,,,,,,,,,,0.65,,,0.35,,0.57,,,2.25,,92.5,,,84.6,,0.234,,,0.127,,,,,,,,,,,,,,,,,,,,,,
60,2023-06-03,717885,Groundout,field_out,True,807799,621363,Masataka Yoshida,Colin Poche,1,0,0,fadb3afa-9bfe-4bbe-b4be-55f8f28baddb,621363.0,colinpoche,Poche,Left,Colin Poche,2.23,2.65,60.2,95.0,108.0,101.0,0.731,9.05,3.56,6.23,0.59,0.7,0.231,0.431,0.18100000000000002,0.244,0.425,123.0,95.0,101.0,79.0,96.0,101.0,,,,,,,,,,0.65,,,0.35,,0.57,,,2.25,,92.5,,,84.6,,0.234,,,0.127,,,,,,,,,,,,,,,,,,,,,,
61,2023-06-03,717885,Strikeout,strikeout,True,642350,657514,Jose Siri,Brennan Bernardino,0,0,0,b0afb2e3-43d1-4b69-aac2-acf5e819b8fd,657514.0,brennanbernardino,Bernardino,Left,Brennan Bernardino,3.2,4.07,50.2,96.0,88.0,90.0,0.773,10.3,3.2,8.53,0.71,1.86,0.254,0.34299999999999997,0.149,0.321,0.457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.238,,,,82.4,34.0,68.0,70.0,101.0,93.0,93.0,0.5589999999999999,0.42700000000000005,0.013999999999999999,1.73,-0.78,-13.88,90.8,77.6,79.0,100.0,88.0,0.252,0.5
62,2023-06-03,717885,Single,single,False,670623,657514,Isaac Paredes,Brennan Bernardino,1,0,0,dbcf155d-3d6b-48a3-890d-826c034d2a47,657514.0,brennanbernardino,Bernardino,Left,Brennan Bernardino,3.2,4.07,50.2,96.0,88.0,90.0,0.773,10.3,3.2,8.53,0.71,1.86,0.254,0.34299999999999997,0.149,0.321,0.457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.238,,,,82.4,34.0,68.0,70.0,101.0,93.0,93.0,0.5589999999999999,0.42700000000000005,0.013999999999999999,1.73,-0.78,-13.88,90.8,77.6,79.0,100.0,88.0,0.252,0.5
63,2023-06-03,717885,Strikeout,strikeout,True,670764,657514,Taylor Walls,Brennan Bernardino,0,0,0,2abd732a-879a-43cd-a0e8-88b16c718694,657514.0,brennanbernardino,Bernardino,Left,Brennan Bernardino,3.2,4.07,50.2,96.0,88.0,90.0,0.773,10.3,3.2,8.53,0.71,1.86,0.254,0.34299999999999997,0.149,0.321,0.457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.238,,,,82.4,34.0,68.0,70.0,101.0,93.0,93.0,0.5589999999999999,0.42700000000000005,0.013999999999999999,1.73,-0.78,-13.88,90.8,77.6,79.0,100.0,88.0,0.252,0.5
64,2023-06-03,717885,Groundout,field_out,True,622534,657514,Manuel Margot,Brennan Bernardino,1,1,0,8f645709-1c7f-4bce-bed9-2417730c3a32,657514.0,brennanbernardino,Bernardino,Left,Brennan Bernardino,3.2,4.07,50.2,96.0,88.0,90.0,0.773,10.3,3.2,8.53,0.71,1.86,0.254,0.34299999999999997,0.149,0.321,0.457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.238,,,,82.4,34.0,68.0,70.0,101.0,93.0,93.0,0.5589999999999999,0.42700000000000005,0.013999999999999999,1.73,-0.78,-13.88,90.8,77.6,79.0,100.0,88.0,0.252,0.5
65,2023-06-03,717885,Strikeout,strikeout,True,680776,676534,Jarren Duran,Calvin Faucher,0,0,0,f088680d-5614-40fb-ba3b-967d9f9c76da,676534.0,calvinfaucher,Faucher,Right,Calvin Faucher,7.01,6.61,25.2,102.0,113.0,104.0,0.777,8.77,4.21,10.87,1.4,1.64,0.268,0.366,0.159,0.32899999999999996,0.444,,,,132.0,104.0,108.0,,,,109.0,102.0,100.0,,,,,0.315,,0.29600000000000004,,,-0.08,,0.16,,,91.1,,87.2,,,0.258,0.333,,,0.267,,,,,90.0,101.0,105.0,0.28800000000000003,0.10099999999999999,,-2.24,-2.81,,95.0,84.6,93.0,97.0,98.0,0.364,
66,2023-06-03,717885,Groundout,field_out,True,606132,676534,Raimel Tapia,Calvin Faucher,0,0,0,6595cc0f-7dc4-4332-9152-38aba1336418,676534.0,calvinfaucher,Faucher,Right,Calvin Faucher,7.01,6.61,25.2,102.0,113.0,104.0,0.777,8.77,4.21,10.87,1.4,1.64,0.268,0.366,0.159,0.32899999999999996,0.444,,,,132.0,104.0,108.0,,,,109.0,102.0,100.0,,,,,0.315,,0.29600000000000004,,,-0.08,,0.16,,,91.1,,87.2,,,0.258,0.333,,,0.267,,,,,90.0,101.0,105.0,0.28800000000000003,0.10099999999999999,,-2.24,-2.81,,95.0,84.6,93.0,97.0,98.0,0.364,
67,2023-06-03,717885,Walk,walk,False,671213,676534,Triston Casas,Calvin Faucher,1,0,0,e2e7b8dd-f2a1-4b4e-aa03-774b8761cb20,676534.0,calvinfaucher,Faucher,Right,Calvin Faucher,7.01,6.61,25.2,102.0,113.0,104.0,0.777,8.77,4.21,10.87,1.4,1.64,0.268,0.366,0.159,0.32899999999999996,0.444,,,,132.0,104.0,108.0,,,,109.0,102.0,100.0,,,,,0.315,,0.29600000000000004,,,-0.08,,0.16,,,91.1,,87.2,,,0.258,0.333,,,0.267,,,,,90.0,101.0,105.0,0.28800000000000003,0.10099999999999999,,-2.24,-2.81,,95.0,84.6,93.0,97.0,98.0,0.364,
68,2023-06-03,717885,Single,single,False,622569,676534,Pablo Reyes,Calvin Faucher,0,0,1,acba584f-bccf-4a39-b41b-d9f09de07781,676534.0,calvinfaucher,Faucher,Right,Calvin Faucher,7.01,6.61,25.2,102.0,113.0,104.0,0.777,8.77,4.21,10.87,1.4,1.64,0.268,0.366,0.159,0.32899999999999996,0.444,,,,132.0,104.0,108.0,,,,109.0,102.0,100.0,,,,,0.315,,0.29600000000000004,,,-0.08,,0.16,,,91.1,,87.2,,,0.258,0.333,,,0.267,,,,,90.0,101.0,105.0,0.28800000000000003,0.10099999999999999,,-2.24,-2.81,,95.0,84.6,93.0,97.0,98.0,0.364,
69,2023-06-03,717885,Groundout,field_out,True,571771,676534,Enrique Hernández,Calvin Faucher,0,0,0,d3e32788-69c8-434f-89de-bd5899a69466,676534.0,calvinfaucher,Faucher,Right,Calvin Faucher,7.01,6.61,25.2,102.0,113.0,104.0,0.777,8.77,4.21,10.87,1.4,1.64,0.268,0.366,0.159,0.32899999999999996,0.444,,,,132.0,104.0,108.0,,,,109.0,102.0,100.0,,,,,0.315,,0.29600000000000004,,,-0.08,,0.16,,,91.1,,87.2,,,0.258,0.333,,,0.267,,,,,90.0,101.0,105.0,0.28800000000000003,0.10099999999999999,,-2.24,-2.81,,95.0,84.6,93.0,97.0,98.0,0.364,
70,2023-06-03,717885,Single,single,False,642336,445276,Francisco Mejía,Kenley Jansen,1,0,0,3e5f5fe8-19e8-4efd-97fc-7af2e3ce2bc6,445276.0,kenleyjansen,Jansen,Right,Kenley Jansen,3.63,3.14,44.2,103.0,120.0,111.0,0.752,10.48,3.43,8.06,1.01,0.4,0.316,0.35,0.239,0.299,0.47,,,,82.0,105.0,109.0,,,,125.0,104.0,114.0,,,,,0.7879999999999999,,0.11800000000000001,,,0.92,,-1.41,,,94.3,,84.1,,,0.237,,0.25,,,83.0,,,,,,,0.09300000000000001,,0.001,-2.09,,-3.64,95.3,,125.0,96.0,92.0,0.214,
71,2023-06-03,717885,Single,single,False,650490,445276,Yandy Díaz,Kenley Jansen,0,0,1,8845fca5-b8d3-410d-979f-6ef8be9571f6,445276.0,kenleyjansen,Jansen,Right,Kenley Jansen,3.63,3.14,44.2,103.0,120.0,111.0,0.752,10.48,3.43,8.06,1.01,0.4,0.316,0.35,0.239,0.299,0.47,,,,82.0,105.0,109.0,,,,125.0,104.0,114.0,,,,,0.7879999999999999,,0.11800000000000001,,,0.92,,-1.41,,,94.3,,84.1,,,0.237,,0.25,,,83.0,,,,,,,0.09300000000000001,,0.001,-2.09,,-3.64,95.3,,125.0,96.0,92.0,0.214,
72,2023-06-03,717885,Flyout,field_out,True,664040,445276,Brandon Lowe,Kenley Jansen,0,0,1,0f3e5efe-a24a-4e66-a6eb-1fda3960d512,445276.0,kenleyjansen,Jansen,Right,Kenley Jansen,3.63,3.14,44.2,103.0,120.0,111.0,0.752,10.48,3.43,8.06,1.01,0.4,0.316,0.35,0.239,0.299,0.47,,,,82.0,105.0,109.0,,,,125.0,104.0,114.0,,,,,0.7879999999999999,,0.11800000000000001,,,0.92,,-1.41,,,94.3,,84.1,,,0.237,,0.25,,,83.0,,,,,,,0.09300000000000001,,0.001,-2.09,,-3.64,95.3,,125.0,96.0,92.0,0.214,
73,2023-06-03,717885,Double,double,False,623912,445276,Harold Ramírez,Kenley Jansen,0,0,1,9577a8a2-61b0-44a4-9f37-998f12491c98,445276.0,kenleyjansen,Jansen,Right,Kenley Jansen,3.63,3.14,44.2,103.0,120.0,111.0,0.752,10.48,3.43,8.06,1.01,0.4,0.316,0.35,0.239,0.299,0.47,,,,82.0,105.0,109.0,,,,125.0,104.0,114.0,,,,,0.7879999999999999,,0.11800000000000001,,,0.92,,-1.41,,,94.3,,84.1,,,0.237,,0.25,,,83.0,,,,,,,0.09300000000000001,,0.001,-2.09,,-3.64,95.3,,125.0,96.0,92.0,0.214,
74,2023-06-03,717885,Walk,walk,False,668227,445276,Randy Arozarena,Kenley Jansen,0,0,0,6b1cfd76-d793-45ca-b7a6-de0a42b7f0c2,445276.0,kenleyjansen,Jansen,Right,Kenley Jansen,3.63,3.14,44.2,103.0,120.0,111.0,0.752,10.48,3.43,8.06,1.01,0.4,0.316,0.35,0.239,0.299,0.47,,,,82.0,105.0,109.0,,,,125.0,104.0,114.0,,,,,0.7879999999999999,,0.11800000000000001,,,0.92,,-1.41,,,94.3,,84.1,,,0.237,,0.25,,,83.0,,,,,,,0.09300000000000001,,0.001,-2.09,,-3.64,95.3,,125.0,96.0,92.0,0.214,
75,2023-06-03,717885,Strikeout,strikeout,True,642350,445276,Jose Siri,Kenley Jansen,0,0,0,b6d4c9e0-253b-41a3-aaf7-d20f7d8db429,445276.0,kenleyjansen,Jansen,Right,Kenley Jansen,3.63,3.14,44.2,103.0,120.0,111.0,0.752,10.48,3.43,8.06,1.01,0.4,0.316,0.35,0.239,0.299,0.47,,,,82.0,105.0,109.0,,,,125.0,104.0,114.0,,,,,0.7879999999999999,,0.11800000000000001,,,0.92,,-1.41,,,94.3,,84.1,,,0.237,,0.25,,,83.0,,,,,,,0.09300000000000001,,0.001,-2.09,,-3.64,95.3,,125.0,96.0,92.0,0.214,
76,2023-06-03,717885,Pop Out,field_out,True,670623,445276,Isaac Paredes,Kenley Jansen,0,0,0,854f9f38-6f75-4c39-92ee-cf318099ccdc,445276.0,kenleyjansen,Jansen,Right,Kenley Jansen,3.63,3.14,44.2,103.0,120.0,111.0,0.752,10.48,3.43,8.06,1.01,0.4,0.316,0.35,0.239,0.299,0.47,,,,82.0,105.0,109.0,,,,125.0,104.0,114.0,,,,,0.7879999999999999,,0.11800000000000001,,,0.92,,-1.41,,,94.3,,84.1,,,0.237,,0.25,,,83.0,,,,,,,0.09300000000000001,,0.001,-2.09,,-3.64,95.3,,125.0,96.0,92.0,0.214,
