,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,SI_ba,CH_ba,FC_ba,FF_ba,CU_ba,SL_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
38,2023-07-03,717514,Single,single,False,641680,664299,Jonah Heim,Cristian Javier,1,0,1,ebee3a6d-a650-4a5c-b70f-9dc529f8710e,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,,,,101.0,98.0,98.0,,,,108.0,95.0,102.0,,,,,0.584,,0.3,,0.040999999999999995,0.44,,,-0.09,,-1.29,92.7,,,79.5,,,0.28,,0.236,0.268,0.211,91.0,99.0,102.0,0.075,-1.17,76.6,,,,,,,,
39,2023-07-03,717514,Home Run,home_run,False,608671,664299,Travis Jankowski,Cristian Javier,0,0,1,af393a1d-787b-4436-a10d-4ff63dfa733b,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,,,,101.0,98.0,98.0,,,,108.0,95.0,102.0,,,,,0.584,,0.3,,0.040999999999999995,0.44,,,-0.09,,-1.29,92.7,,,79.5,,,0.28,,0.236,0.268,0.211,91.0,99.0,102.0,0.075,-1.17,76.6,,,,,,,,
40,2023-07-03,717514,Single,single,False,665750,664299,Leody Taveras,Cristian Javier,0,0,0,b11f586f-a355-4896-8ccc-4bf3f778bd97,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,,,,101.0,98.0,98.0,,,,108.0,95.0,102.0,,,,,0.584,,0.3,,0.040999999999999995,0.44,,,-0.09,,-1.29,92.7,,,79.5,,,0.28,,0.236,0.268,0.211,91.0,99.0,102.0,0.075,-1.17,76.6,,,,,,,,
41,2023-07-03,717514,Groundout,field_out,True,669701,664299,Josh Smith,Cristian Javier,0,0,1,c926944c-d23c-4298-9e79-0c98dce7a171,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,,,,101.0,98.0,98.0,,,,108.0,95.0,102.0,,,,,0.584,,0.3,,0.040999999999999995,0.44,,,-0.09,,-1.29,92.7,,,79.5,,,0.28,,0.236,0.268,0.211,91.0,99.0,102.0,0.075,-1.17,76.6,,,,,,,,
42,2023-07-03,717514,Strikeout,strikeout,True,543760,664299,Marcus Semien,Cristian Javier,0,0,0,f11a0cd2-75f5-4176-ab9d-da9796f94a03,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,,,,101.0,98.0,98.0,,,,108.0,95.0,102.0,,,,,0.584,,0.3,,0.040999999999999995,0.44,,,-0.09,,-1.29,92.7,,,79.5,,,0.28,,0.236,0.268,0.211,91.0,99.0,102.0,0.075,-1.17,76.6,,,,,,,,
43,2023-07-03,717514,Groundout,field_out,True,673237,657248,Yainer Diaz,Glenn Otto,1,0,0,60cf5b57-b56a-43bd-81a5-9128c04d93c4,657248.0,glennotto,Otto,Right,Glenn Otto,10.13,7.4,10.2,93.0,103.0,99.0,0.688,9.28,5.06,11.81,5.06,1.07,0.265,0.41200000000000003,0.235,0.353,0.349,,,,,,,,100.0,82.0,85.0,76.0,116.0,123.0,106.0,101.0,109.0,,,,0.005,0.349,,0.536,,,-5.41,,22.48,-1.28,,,93.7,,94.6,82.2,,,,,0.5,0.4,,98.0,86.0,90.0,0.109,-8.17,80.1,0.241,,,,,,,
44,2023-07-03,717514,Single,single,False,667452,657248,Corey Julks,Glenn Otto,0,0,0,cd7b81d5-8ad5-40bf-bbc1-fef326e1942f,657248.0,glennotto,Otto,Right,Glenn Otto,10.13,7.4,10.2,93.0,103.0,99.0,0.688,9.28,5.06,11.81,5.06,1.07,0.265,0.41200000000000003,0.235,0.353,0.349,,,,,,,,100.0,82.0,85.0,76.0,116.0,123.0,106.0,101.0,109.0,,,,0.005,0.349,,0.536,,,-5.41,,22.48,-1.28,,,93.7,,94.6,82.2,,,,,0.5,0.4,,98.0,86.0,90.0,0.109,-8.17,80.1,0.241,,,,,,,
45,2023-07-03,717514,Flyout,field_out,True,455117,657248,Martín Maldonado,Glenn Otto,1,0,1,78fb55b9-80b8-45fa-a948-bf3cea7e96ff,657248.0,glennotto,Otto,Right,Glenn Otto,10.13,7.4,10.2,93.0,103.0,99.0,0.688,9.28,5.06,11.81,5.06,1.07,0.265,0.41200000000000003,0.235,0.353,0.349,,,,,,,,100.0,82.0,85.0,76.0,116.0,123.0,106.0,101.0,109.0,,,,0.005,0.349,,0.536,,,-5.41,,22.48,-1.28,,,93.7,,94.6,82.2,,,,,0.5,0.4,,98.0,86.0,90.0,0.109,-8.17,80.1,0.241,,,,,,,
46,2023-07-03,717514,Strikeout,strikeout,True,514888,674003,Jose Altuve,Cody Bradford,0,0,0,7d2bd244-14b4-4947-b544-d957ee390f22,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,,,,64.0,109.0,99.0,,,,66.0,104.0,103.0,,,,,0.546,0.134,0.044000000000000004,,0.276,0.16,-1.23,,-6.76,,0.74,90.4,86.6,,83.1,,,0.2,0.316,0.26,,0.5,,,,,,,,,,,,,,
47,2023-07-03,717514,Double,double,False,608369,664299,Corey Seager,Cristian Javier,0,0,0,f665fb80-c599-4659-947b-944f8f1bcbf7,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,,,,101.0,98.0,98.0,,,,108.0,95.0,102.0,,,,,0.584,,0.3,,0.040999999999999995,0.44,,,-0.09,,-1.29,92.7,,,79.5,,,0.28,,0.236,0.268,0.211,91.0,99.0,102.0,0.075,-1.17,76.6,,,,,,,,
48,2023-07-03,717514,Lineout,field_out,True,663993,664299,Nathaniel Lowe,Cristian Javier,1,1,0,26139d68-ed07-41a1-8d9e-aaa73bff421b,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,,,,101.0,98.0,98.0,,,,108.0,95.0,102.0,,,,,0.584,,0.3,,0.040999999999999995,0.44,,,-0.09,,-1.29,92.7,,,79.5,,,0.28,,0.236,0.268,0.211,91.0,99.0,102.0,0.075,-1.17,76.6,,,,,,,,
49,2023-07-03,717514,Single,single,False,666969,664299,Adolis García,Cristian Javier,1,0,1,1b034bbf-e915-4b12-8a82-5cdaf0272fe2,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,,,,101.0,98.0,98.0,,,,108.0,95.0,102.0,,,,,0.584,,0.3,,0.040999999999999995,0.44,,,-0.09,,-1.29,92.7,,,79.5,,,0.28,,0.236,0.268,0.211,91.0,99.0,102.0,0.075,-1.17,76.6,,,,,,,,
50,2023-07-03,717514,Single,single,False,673962,664299,Josh Jung,Cristian Javier,0,0,1,b274b9e0-7a16-4bf9-841f-a32eb14fc65c,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,,,,101.0,98.0,98.0,,,,108.0,95.0,102.0,,,,,0.584,,0.3,,0.040999999999999995,0.44,,,-0.09,,-1.29,92.7,,,79.5,,,0.28,,0.236,0.268,0.211,91.0,99.0,102.0,0.075,-1.17,76.6,,,,,,,,
51,2023-07-03,717514,Walk,walk,False,641680,664208,Jonah Heim,Phil Maton,0,0,1,c5806125-8717-48d8-bbff-f9386feaacef,664208.0,philmaton,"Maton, P",Right,Phil Maton,3.0,3.14,66.0,98.0,99.0,104.0,0.6920000000000001,10.09,3.41,6.68,0.82,1.04,0.235,0.41,0.205,0.265,0.40700000000000003,,,,,131.0,100.0,113.0,,,,46.0,91.0,80.0,123.0,97.0,108.0,44.0,101.0,102.0,0.040999999999999995,,0.321,0.23399999999999999,0.40399999999999997,,,0.59,2.3,0.1,1.28,,,89.0,88.3,79.7,73.8,0.0,,0.226,,0.169,,,,,,,,0.288,,,,,,,
52,2023-07-03,717514,Single,single,False,608671,664208,Travis Jankowski,Phil Maton,1,0,1,96cdba09-3db2-4f75-8b3b-89b7a535f736,664208.0,philmaton,"Maton, P",Right,Phil Maton,3.0,3.14,66.0,98.0,99.0,104.0,0.6920000000000001,10.09,3.41,6.68,0.82,1.04,0.235,0.41,0.205,0.265,0.40700000000000003,,,,,131.0,100.0,113.0,,,,46.0,91.0,80.0,123.0,97.0,108.0,44.0,101.0,102.0,0.040999999999999995,,0.321,0.23399999999999999,0.40399999999999997,,,0.59,2.3,0.1,1.28,,,89.0,88.3,79.7,73.8,0.0,,0.226,,0.169,,,,,,,,0.288,,,,,,,
53,2023-07-03,717514,Groundout,field_out,True,665750,664208,Leody Taveras,Phil Maton,1,0,1,03caa39f-eca3-44a5-98b2-7559b63369c8,664208.0,philmaton,"Maton, P",Right,Phil Maton,3.0,3.14,66.0,98.0,99.0,104.0,0.6920000000000001,10.09,3.41,6.68,0.82,1.04,0.235,0.41,0.205,0.265,0.40700000000000003,,,,,131.0,100.0,113.0,,,,46.0,91.0,80.0,123.0,97.0,108.0,44.0,101.0,102.0,0.040999999999999995,,0.321,0.23399999999999999,0.40399999999999997,,,0.59,2.3,0.1,1.28,,,89.0,88.3,79.7,73.8,0.0,,0.226,,0.169,,,,,,,,0.288,,,,,,,
54,2023-07-03,717514,Strikeout,strikeout,True,669701,664208,Josh Smith,Phil Maton,0,0,0,fe9ea424-b32b-4658-b594-26818cbfba2e,664208.0,philmaton,"Maton, P",Right,Phil Maton,3.0,3.14,66.0,98.0,99.0,104.0,0.6920000000000001,10.09,3.41,6.68,0.82,1.04,0.235,0.41,0.205,0.265,0.40700000000000003,,,,,131.0,100.0,113.0,,,,46.0,91.0,80.0,123.0,97.0,108.0,44.0,101.0,102.0,0.040999999999999995,,0.321,0.23399999999999999,0.40399999999999997,,,0.59,2.3,0.1,1.28,,,89.0,88.3,79.7,73.8,0.0,,0.226,,0.169,,,,,,,,0.288,,,,,,,
55,2023-07-03,717514,Lineout,field_out,True,643289,674003,Mauricio Dubón,Cody Bradford,1,0,0,cdea825e-e9a1-4cf0-8cd1-bc121fe4abb5,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,,,,64.0,109.0,99.0,,,,66.0,104.0,103.0,,,,,0.546,0.134,0.044000000000000004,,0.276,0.16,-1.23,,-6.76,,0.74,90.4,86.6,,83.1,,,0.2,0.316,0.26,,0.5,,,,,,,,,,,,,,
56,2023-07-03,717514,Hit By Pitch,hit_by_pitch,False,663656,674003,Kyle Tucker,Cody Bradford,0,0,0,7edee568-8942-473d-969b-3232fcfad4b2,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,,,,64.0,109.0,99.0,,,,66.0,104.0,103.0,,,,,0.546,0.134,0.044000000000000004,,0.276,0.16,-1.23,,-6.76,,0.74,90.4,86.6,,83.1,,,0.2,0.316,0.26,,0.5,,,,,,,,,,,,,,
57,2023-07-03,717514,Strikeout,strikeout,True,608324,674003,Alex Bregman,Cody Bradford,0,0,0,71cfe1d3-f4dd-400b-a929-5dc0c3a4d601,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,,,,64.0,109.0,99.0,,,,66.0,104.0,103.0,,,,,0.546,0.134,0.044000000000000004,,0.276,0.16,-1.23,,-6.76,,0.74,90.4,86.6,,83.1,,,0.2,0.316,0.26,,0.5,,,,,,,,,,,,,,
58,2023-07-03,717514,Strikeout,strikeout,True,547989,674003,José Abreu,Cody Bradford,0,0,0,2b49fa2a-5fb1-49b3-89da-d7853ab5858a,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,,,,64.0,109.0,99.0,,,,66.0,104.0,103.0,,,,,0.546,0.134,0.044000000000000004,,0.276,0.16,-1.23,,-6.76,,0.74,90.4,86.6,,83.1,,,0.2,0.316,0.26,,0.5,,,,,,,,,,,,,,
59,2023-07-03,717514,Flyout,field_out,True,543760,592773,Marcus Semien,Ryne Stanek,1,1,0,da21fa8b-189d-4d35-b76c-f3daff0a2434,592773.0,rynestanek,Stanek,Right,Ryne Stanek,4.09,4.04,50.2,99.0,131.0,107.0,0.72,9.06,3.73,7.46,1.42,0.56,0.25,0.32899999999999996,0.14300000000000002,0.336,0.439,89.7,,,,,,,128.0,102.0,109.0,,,,153.0,97.0,104.0,,,,,0.6409999999999999,,0.17600000000000002,0.001,0.001,1.36,,,-1.68,4.16,-2.69,98.2,,,88.6,82.3,,,,0.216,,0.296,,,,,,,,117.0,92.0,105.0,0.18100000000000002,-0.62,89.2,0.189
60,2023-07-03,717514,Flyout,field_out,True,608369,592773,Corey Seager,Ryne Stanek,1,0,0,c1c6dbc8-fb31-48db-8807-0d5193e4260c,592773.0,rynestanek,Stanek,Right,Ryne Stanek,4.09,4.04,50.2,99.0,131.0,107.0,0.72,9.06,3.73,7.46,1.42,0.56,0.25,0.32899999999999996,0.14300000000000002,0.336,0.439,89.7,,,,,,,128.0,102.0,109.0,,,,153.0,97.0,104.0,,,,,0.6409999999999999,,0.17600000000000002,0.001,0.001,1.36,,,-1.68,4.16,-2.69,98.2,,,88.6,82.3,,,,0.216,,0.296,,,,,,,,117.0,92.0,105.0,0.18100000000000002,-0.62,89.2,0.189
61,2023-07-03,717514,Groundout,field_out,True,663993,592773,Nathaniel Lowe,Ryne Stanek,1,0,0,06d2ac17-f111-4a6a-a066-6c1d69f3c4c4,592773.0,rynestanek,Stanek,Right,Ryne Stanek,4.09,4.04,50.2,99.0,131.0,107.0,0.72,9.06,3.73,7.46,1.42,0.56,0.25,0.32899999999999996,0.14300000000000002,0.336,0.439,89.7,,,,,,,128.0,102.0,109.0,,,,153.0,97.0,104.0,,,,,0.6409999999999999,,0.17600000000000002,0.001,0.001,1.36,,,-1.68,4.16,-2.69,98.2,,,88.6,82.3,,,,0.216,,0.296,,,,,,,,117.0,92.0,105.0,0.18100000000000002,-0.62,89.2,0.189
62,2023-07-03,717514,Bunt Groundout,field_out,True,676801,674003,Chas McCormick,Cody Bradford,0,0,0,5996ad48-4570-428a-9a32-d4bdc78988a8,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,,,,64.0,109.0,99.0,,,,66.0,104.0,103.0,,,,,0.546,0.134,0.044000000000000004,,0.276,0.16,-1.23,,-6.76,,0.74,90.4,86.6,,83.1,,,0.2,0.316,0.26,,0.5,,,,,,,,,,,,,,
63,2023-07-03,717514,Strikeout,strikeout,True,673237,674003,Yainer Diaz,Cody Bradford,0,0,0,c74c756d-4d85-43e5-97ec-a5eccb3d8d99,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,,,,64.0,109.0,99.0,,,,66.0,104.0,103.0,,,,,0.546,0.134,0.044000000000000004,,0.276,0.16,-1.23,,-6.76,,0.74,90.4,86.6,,83.1,,,0.2,0.316,0.26,,0.5,,,,,,,,,,,,,,
64,2023-07-03,717514,Flyout,field_out,True,667452,674003,Corey Julks,Cody Bradford,0,0,0,7afb6ed8-c5b1-45ec-baf5-5f6fea855e69,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,,,,64.0,109.0,99.0,,,,66.0,104.0,103.0,,,,,0.546,0.134,0.044000000000000004,,0.276,0.16,-1.23,,-6.76,,0.74,90.4,86.6,,83.1,,,0.2,0.316,0.26,,0.5,,,,,,,,,,,,,,
65,2023-07-03,717514,Home Run,home_run,False,666969,593576,Adolis García,Héctor Neris,0,0,0,3e86ec76-02d7-4a80-856c-07f42846c29c,593576.0,hectorneris,Neris,Right,Héctor Neris,1.71,3.33,68.1,99.0,99.0,96.0,0.715,10.14,4.08,5.4,0.92,0.62,0.205,0.478,0.21100000000000002,0.248,0.413,83.9,,,,,,,98.0,100.0,95.0,93.0,95.0,88.0,106.0,96.0,101.0,,,,0.155,0.517,,0.039,,0.001,1.43,,0.89,2.22,,-5.8,93.0,,92.9,85.9,,0.256,,,0.153,,0.0,,,,,,,,104.0,99.0,103.0,0.287,1.68,82.9,0.171
66,2023-07-03,717514,Strikeout,strikeout,True,673962,593576,Josh Jung,Héctor Neris,0,0,0,f3e26afc-fdae-46ef-a588-858267f5261f,593576.0,hectorneris,Neris,Right,Héctor Neris,1.71,3.33,68.1,99.0,99.0,96.0,0.715,10.14,4.08,5.4,0.92,0.62,0.205,0.478,0.21100000000000002,0.248,0.413,83.9,,,,,,,98.0,100.0,95.0,93.0,95.0,88.0,106.0,96.0,101.0,,,,0.155,0.517,,0.039,,0.001,1.43,,0.89,2.22,,-5.8,93.0,,92.9,85.9,,0.256,,,0.153,,0.0,,,,,,,,104.0,99.0,103.0,0.287,1.68,82.9,0.171
67,2023-07-03,717514,Pop Out,field_out,True,641680,593576,Jonah Heim,Héctor Neris,0,0,0,6f67f9e6-f562-4a81-9f76-1dfa0c3294b5,593576.0,hectorneris,Neris,Right,Héctor Neris,1.71,3.33,68.1,99.0,99.0,96.0,0.715,10.14,4.08,5.4,0.92,0.62,0.205,0.478,0.21100000000000002,0.248,0.413,83.9,,,,,,,98.0,100.0,95.0,93.0,95.0,88.0,106.0,96.0,101.0,,,,0.155,0.517,,0.039,,0.001,1.43,,0.89,2.22,,-5.8,93.0,,92.9,85.9,,0.256,,,0.153,,0.0,,,,,,,,104.0,99.0,103.0,0.287,1.68,82.9,0.171
68,2023-07-03,717514,Flyout,field_out,True,608671,593576,Travis Jankowski,Héctor Neris,0,0,0,f211b7ec-df32-4cb3-beda-5a10e95b8357,593576.0,hectorneris,Neris,Right,Héctor Neris,1.71,3.33,68.1,99.0,99.0,96.0,0.715,10.14,4.08,5.4,0.92,0.62,0.205,0.478,0.21100000000000002,0.248,0.413,83.9,,,,,,,98.0,100.0,95.0,93.0,95.0,88.0,106.0,96.0,101.0,,,,0.155,0.517,,0.039,,0.001,1.43,,0.89,2.22,,-5.8,93.0,,92.9,85.9,,0.256,,,0.153,,0.0,,,,,,,,104.0,99.0,103.0,0.287,1.68,82.9,0.171
69,2023-07-03,717514,Strikeout,strikeout,True,455117,547973,Martín Maldonado,Aroldis Chapman,0,0,0,0802533f-44ac-4e36-a9b1-771fef76f1b6,547973.0,aroldischapman,Chapman,Left,Aroldis Chapman,3.09,2.82,58.1,94.0,134.0,106.0,0.609,15.89,5.55,5.71,0.62,1.53,0.22899999999999998,0.44,0.204,0.25,0.456,,,,,,,,125.0,86.0,91.0,177.0,124.0,149.0,115.0,93.0,108.0,,,,0.162,0.478,,0.289,,,0.41,,3.9,1.04,,,99.0,,101.1,88.1,,0.097,,,0.242,,0.193,,,,,,,,178.0,93.0,110.0,0.071,1.0,90.4,0.2
70,2023-07-03,717514,Pop Out,field_out,True,514888,547973,Jose Altuve,Aroldis Chapman,0,0,0,f503f421-5402-4e16-a543-0755ebd1fb0d,547973.0,aroldischapman,Chapman,Left,Aroldis Chapman,3.09,2.82,58.1,94.0,134.0,106.0,0.609,15.89,5.55,5.71,0.62,1.53,0.22899999999999998,0.44,0.204,0.25,0.456,,,,,,,,125.0,86.0,91.0,177.0,124.0,149.0,115.0,93.0,108.0,,,,0.162,0.478,,0.289,,,0.41,,3.9,1.04,,,99.0,,101.1,88.1,,0.097,,,0.242,,0.193,,,,,,,,178.0,93.0,110.0,0.071,1.0,90.4,0.2
71,2023-07-03,717514,Groundout,field_out,True,643289,547973,Mauricio Dubón,Aroldis Chapman,0,0,0,b19b11f7-1aa5-41c0-8a82-4490d98009d4,547973.0,aroldischapman,Chapman,Left,Aroldis Chapman,3.09,2.82,58.1,94.0,134.0,106.0,0.609,15.89,5.55,5.71,0.62,1.53,0.22899999999999998,0.44,0.204,0.25,0.456,,,,,,,,125.0,86.0,91.0,177.0,124.0,149.0,115.0,93.0,108.0,,,,0.162,0.478,,0.289,,,0.41,,3.9,1.04,,,99.0,,101.1,88.1,,0.097,,,0.242,,0.193,,,,,,,,178.0,93.0,110.0,0.071,1.0,90.4,0.2
72,2023-07-03,717514,Single,single,False,665750,650556,Leody Taveras,Bryan Abreu,1,0,0,e39b24f9-721f-47a9-bbab-4e0129d74c16,650556.0,bryanabreu,"Abreu, B",Right,Bryan Abreu,1.75,3.23,72.0,95.0,139.0,105.0,0.622,12.5,3.88,5.5,0.75,0.92,0.366,0.34,0.13699999999999998,0.327,0.423,,,,,81.0,43.0,53.0,133.0,92.0,96.0,,,,146.0,96.0,113.0,,,,,0.41200000000000003,,0.5870000000000001,0.001,,1.65,,,1.41,-3.64,,97.6,,,87.4,81.1,,,,0.165,,0.185,,,,,,,,,,,,,,
73,2023-07-03,717514,Sac Bunt,sac_bunt,True,669701,650556,Josh Smith,Bryan Abreu,0,0,1,ca449f7a-1d2f-42d2-ad86-c7834d37d0a7,650556.0,bryanabreu,"Abreu, B",Right,Bryan Abreu,1.75,3.23,72.0,95.0,139.0,105.0,0.622,12.5,3.88,5.5,0.75,0.92,0.366,0.34,0.13699999999999998,0.327,0.423,,,,,81.0,43.0,53.0,133.0,92.0,96.0,,,,146.0,96.0,113.0,,,,,0.41200000000000003,,0.5870000000000001,0.001,,1.65,,,1.41,-3.64,,97.6,,,87.4,81.1,,,,0.165,,0.185,,,,,,,,,,,,,,
74,2023-07-03,717514,Fielders Choice,fielders_choice,False,543760,650556,Marcus Semien,Bryan Abreu,0,0,1,3e324a19-9ffb-4a8e-85a4-0886bea81169,650556.0,bryanabreu,"Abreu, B",Right,Bryan Abreu,1.75,3.23,72.0,95.0,139.0,105.0,0.622,12.5,3.88,5.5,0.75,0.92,0.366,0.34,0.13699999999999998,0.327,0.423,,,,,81.0,43.0,53.0,133.0,92.0,96.0,,,,146.0,96.0,113.0,,,,,0.41200000000000003,,0.5870000000000001,0.001,,1.65,,,1.41,-3.64,,97.6,,,87.4,81.1,,,,0.165,,0.185,,,,,,,,,,,,,,
75,2023-07-03,717514,Sac Fly,sac_fly,True,608369,650556,Corey Seager,Bryan Abreu,1,0,1,7b78bfd7-6bf1-4c6f-a914-0d2842c9dc25,650556.0,bryanabreu,"Abreu, B",Right,Bryan Abreu,1.75,3.23,72.0,95.0,139.0,105.0,0.622,12.5,3.88,5.5,0.75,0.92,0.366,0.34,0.13699999999999998,0.327,0.423,,,,,81.0,43.0,53.0,133.0,92.0,96.0,,,,146.0,96.0,113.0,,,,,0.41200000000000003,,0.5870000000000001,0.001,,1.65,,,1.41,-3.64,,97.6,,,87.4,81.1,,,,0.165,,0.185,,,,,,,,,,,,,,
76,2023-07-03,717514,Flyout,field_out,True,663993,650556,Nathaniel Lowe,Bryan Abreu,0,0,0,ab7d383a-5d2f-479b-9a9b-d585b9646099,650556.0,bryanabreu,"Abreu, B",Right,Bryan Abreu,1.75,3.23,72.0,95.0,139.0,105.0,0.622,12.5,3.88,5.5,0.75,0.92,0.366,0.34,0.13699999999999998,0.327,0.423,,,,,81.0,43.0,53.0,133.0,92.0,96.0,,,,146.0,96.0,113.0,,,,,0.41200000000000003,,0.5870000000000001,0.001,,1.65,,,1.41,-3.64,,97.6,,,87.4,81.1,,,,0.165,,0.185,,,,,,,,,,,,,,
77,2023-07-03,717514,Single,single,False,663656,519293,Kyle Tucker,Will Smith,0,0,0,a9c9e956-38c4-4c6f-8d73-810b04259ddf,519293.0,willsmith,"Smith, W",Left,Will Smith,4.4,3.35,57.1,104.0,86.0,99.0,0.726,8.63,2.67,6.91,0.78,0.63,0.23399999999999999,0.442,0.184,0.336,0.401,86.6,97.0,94.0,82.0,67.0,101.0,98.0,67.0,102.0,91.0,,,,103.0,106.0,105.0,,,,,0.389,,0.501,0.081,0.028999999999999998,-0.39,,,3.26,-0.28,-2.03,92.4,,,81.1,77.0,,0.25,,0.303,0.375,0.12,,,,,,,,,,,,,,
78,2023-07-03,717514,Flyout,field_out,True,608324,519293,Alex Bregman,Will Smith,1,1,0,053a1d21-4b82-49f6-aaca-7595559a7694,519293.0,willsmith,"Smith, W",Left,Will Smith,4.4,3.35,57.1,104.0,86.0,99.0,0.726,8.63,2.67,6.91,0.78,0.63,0.23399999999999999,0.442,0.184,0.336,0.401,86.6,97.0,94.0,82.0,67.0,101.0,98.0,67.0,102.0,91.0,,,,103.0,106.0,105.0,,,,,0.389,,0.501,0.081,0.028999999999999998,-0.39,,,3.26,-0.28,-2.03,92.4,,,81.1,77.0,,0.25,,0.303,0.375,0.12,,,,,,,,,,,,,,
