,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,SL_ba,SI_ba,CU_ba,CH_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,KC%,wKC/C,vKC,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
38,2023-08-06,717098,Field Error,field_error,False,663586,657006,Austin Riley,Justin Steele,0,0,1,97c676c3-3de2-4a63-aa4f-e15cf6d3fb2a,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,0.33899999999999997,0.006,0.01,0.67,0.89,0.54,2.44,-1.94,91.8,92.2,83.3,80.7,0.275,0.217,0.25,0.0,0.4,,,,,,,,,,,,,,,,,,
39,2023-08-06,717098,Single,single,False,621566,657006,Matt Olson,Justin Steele,0,0,1,2fc4d140-7b5c-4f7b-a0c7-20bc23ebe670,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,0.33899999999999997,0.006,0.01,0.67,0.89,0.54,2.44,-1.94,91.8,92.2,83.3,80.7,0.275,0.217,0.25,0.0,0.4,,,,,,,,,,,,,,,,,,
40,2023-08-06,717098,Flyout,field_out,True,518595,657006,Travis d'Arnaud,Justin Steele,0,0,0,9c9ad061-04b2-4f2e-b74b-f5ec998cbb5b,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,0.33899999999999997,0.006,0.01,0.67,0.89,0.54,2.44,-1.94,91.8,92.2,83.3,80.7,0.275,0.217,0.25,0.0,0.4,,,,,,,,,,,,,,,,,,
41,2023-08-06,717098,Single,single,False,643565,450203,Mike Tauchman,Charlie Morton,0,0,0,7fd93cfa-f738-4618-bc0f-3ad520cd1c6b,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,,,,0.068,0.317,,0.43200000000000005,0.10300000000000001,-1.26,-4.03,,1.79,0.86,94.9,94.2,,82.3,0.292,,0.474,0.177,0.25,89.0,92.0,87.0,0.08,0.25,89.1,0.296,,,,,,,,,,,
42,2023-08-06,717098,Groundout,field_out,True,663538,450203,Nico Hoerner,Charlie Morton,0,0,1,c950a1b2-396c-4062-b025-7e4d036d6e46,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,,,,0.068,0.317,,0.43200000000000005,0.10300000000000001,-1.26,-4.03,,1.79,0.86,94.9,94.2,,82.3,0.292,,0.474,0.177,0.25,89.0,92.0,87.0,0.08,0.25,89.1,0.296,,,,,,,,,,,
43,2023-08-06,717098,Single,single,False,664023,450203,Ian Happ,Charlie Morton,0,0,1,dd0360b3-ae68-45c5-90fe-434f7f447884,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,,,,0.068,0.317,,0.43200000000000005,0.10300000000000001,-1.26,-4.03,,1.79,0.86,94.9,94.2,,82.3,0.292,,0.474,0.177,0.25,89.0,92.0,87.0,0.08,0.25,89.1,0.296,,,,,,,,,,,
44,2023-08-06,717098,Double,double,False,641355,450203,Cody Bellinger,Charlie Morton,1,1,1,8ab52ed2-1bf2-4c09-a829-12b1ba3c5e3b,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,,,,0.068,0.317,,0.43200000000000005,0.10300000000000001,-1.26,-4.03,,1.79,0.86,94.9,94.2,,82.3,0.292,,0.474,0.177,0.25,89.0,92.0,87.0,0.08,0.25,89.1,0.296,,,,,,,,,,,
45,2023-08-06,717098,Groundout,field_out,True,621020,543521,Dansby Swanson,Collin McHugh,0,0,0,e795c876-5abf-40ee-ac20-94f5df601e7c,543521.0,collinmchugh,McHugh,Right,Collin McHugh,4.3,5.23,58.2,100.0,111.0,100.0,0.767,7.21,3.38,10.74,0.77,1.43,0.18600000000000003,0.44799999999999995,0.134,0.284,0.391,84.8,57.0,50.0,54.0,85.0,109.0,100.0,82.0,105.0,97.0,,,,126.0,100.0,107.0,,0.039,0.479,0.019,0.004,-0.36,,-0.72,-1.46,-3.01,91.3,,79.9,73.7,0.375,,,0.25,,100.0,98.0,94.0,0.45799999999999996,0.19,89.0,0.33,0.001,-3.87,63.2,0.262,,,,,,,
46,2023-08-06,717098,Single,single,False,600869,543521,Jeimer Candelario,Collin McHugh,0,0,1,f42a0e85-bf51-4640-a8af-21684532ec65,543521.0,collinmchugh,McHugh,Right,Collin McHugh,4.3,5.23,58.2,100.0,111.0,100.0,0.767,7.21,3.38,10.74,0.77,1.43,0.18600000000000003,0.44799999999999995,0.134,0.284,0.391,84.8,57.0,50.0,54.0,85.0,109.0,100.0,82.0,105.0,97.0,,,,126.0,100.0,107.0,,0.039,0.479,0.019,0.004,-0.36,,-0.72,-1.46,-3.01,91.3,,79.9,73.7,0.375,,,0.25,,100.0,98.0,94.0,0.45799999999999996,0.19,89.0,0.33,0.001,-3.87,63.2,0.262,,,,,,,
47,2023-08-06,717098,Walk,walk,False,666624,543521,Christopher Morel,Collin McHugh,1,0,1,d2c221b4-bfe2-4a74-9a5b-e07ae1ca14e8,543521.0,collinmchugh,McHugh,Right,Collin McHugh,4.3,5.23,58.2,100.0,111.0,100.0,0.767,7.21,3.38,10.74,0.77,1.43,0.18600000000000003,0.44799999999999995,0.134,0.284,0.391,84.8,57.0,50.0,54.0,85.0,109.0,100.0,82.0,105.0,97.0,,,,126.0,100.0,107.0,,0.039,0.479,0.019,0.004,-0.36,,-0.72,-1.46,-3.01,91.3,,79.9,73.7,0.375,,,0.25,,100.0,98.0,94.0,0.45799999999999996,0.19,89.0,0.33,0.001,-3.87,63.2,0.262,,,,,,,
48,2023-08-06,717098,Lineout,field_out,True,663611,543521,Nick Madrigal,Collin McHugh,0,0,0,42c99169-8ebf-4f17-ac6c-4b4441fa5823,543521.0,collinmchugh,McHugh,Right,Collin McHugh,4.3,5.23,58.2,100.0,111.0,100.0,0.767,7.21,3.38,10.74,0.77,1.43,0.18600000000000003,0.44799999999999995,0.134,0.284,0.391,84.8,57.0,50.0,54.0,85.0,109.0,100.0,82.0,105.0,97.0,,,,126.0,100.0,107.0,,0.039,0.479,0.019,0.004,-0.36,,-0.72,-1.46,-3.01,91.3,,79.9,73.7,0.375,,,0.25,,100.0,98.0,94.0,0.45799999999999996,0.19,89.0,0.33,0.001,-3.87,63.2,0.262,,,,,,,
