,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,CU_ba,SI_ba,CH_ba,SL_ba,SV_ba,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
35,2023-07-26,717246,Groundout,field_out,True,673490,670912,Ha-Seong Kim,Johan Oviedo,0,0,0,daef0a4a-7ba8-47ac-9289-dfdf4ba0130d,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.277,0.193,0.276,0.25,0.21,,,,,,,,,,,,,,,,
36,2023-07-26,717246,Strikeout,strikeout,True,665487,670912,Fernando Tatis Jr.,Johan Oviedo,0,0,0,20743edd-88f7-44fb-96ea-87772edd51bc,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.277,0.193,0.276,0.25,0.21,,,,,,,,,,,,,,,,
37,2023-07-26,717246,Strikeout,strikeout,True,675961,607625,Alika Williams,Seth Lugo,0,0,0,274ec56f-8122-4015-a660-6869bb09de86,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,3.57,4.42,146.1,102.0,103.0,103.0,0.805,8.61,2.21,8.61,1.17,1.34,0.209,0.43799999999999994,0.139,0.35100000000000003,0.45899999999999996,86.3,85.0,96.0,97.0,122.0,100.0,105.0,87.0,108.0,103.0,97.0,102.0,97.0,114.0,96.0,108.0,0.19899999999999998,0.318,0.111,0.313,0.059000000000000004,0.36,1.87,-0.6,0.26,-2.89,93.4,93.2,85.2,79.6,0.246,0.287,0.208,0.303,0.303,0.0,0.25,,,,,,,,,,,,,,
38,2023-07-26,717246,Groundout,field_out,True,669261,607625,Jack Suwinski,Seth Lugo,0,0,0,4b07bd10-9f84-4cff-beee-b0b6706bdf18,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,3.57,4.42,146.1,102.0,103.0,103.0,0.805,8.61,2.21,8.61,1.17,1.34,0.209,0.43799999999999994,0.139,0.35100000000000003,0.45899999999999996,86.3,85.0,96.0,97.0,122.0,100.0,105.0,87.0,108.0,103.0,97.0,102.0,97.0,114.0,96.0,108.0,0.19899999999999998,0.318,0.111,0.313,0.059000000000000004,0.36,1.87,-0.6,0.26,-2.89,93.4,93.2,85.2,79.6,0.246,0.287,0.208,0.303,0.303,0.0,0.25,,,,,,,,,,,,,,
39,2023-07-26,717246,Single,single,False,668804,607625,Bryan Reynolds,Seth Lugo,0,0,0,0f39fd1f-31e2-4ab4-bf2b-e87686deda4d,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,3.57,4.42,146.1,102.0,103.0,103.0,0.805,8.61,2.21,8.61,1.17,1.34,0.209,0.43799999999999994,0.139,0.35100000000000003,0.45899999999999996,86.3,85.0,96.0,97.0,122.0,100.0,105.0,87.0,108.0,103.0,97.0,102.0,97.0,114.0,96.0,108.0,0.19899999999999998,0.318,0.111,0.313,0.059000000000000004,0.36,1.87,-0.6,0.26,-2.89,93.4,93.2,85.2,79.6,0.246,0.287,0.208,0.303,0.303,0.0,0.25,,,,,,,,,,,,,,
40,2023-07-26,717246,Groundout,field_out,True,467793,607625,Carlos Santana,Seth Lugo,0,0,0,3737cd3e-6df3-4759-83a5-23b871266eeb,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,3.57,4.42,146.1,102.0,103.0,103.0,0.805,8.61,2.21,8.61,1.17,1.34,0.209,0.43799999999999994,0.139,0.35100000000000003,0.45899999999999996,86.3,85.0,96.0,97.0,122.0,100.0,105.0,87.0,108.0,103.0,97.0,102.0,97.0,114.0,96.0,108.0,0.19899999999999998,0.318,0.111,0.313,0.059000000000000004,0.36,1.87,-0.6,0.26,-2.89,93.4,93.2,85.2,79.6,0.246,0.287,0.208,0.303,0.303,0.0,0.25,,,,,,,,,,,,,,
41,2023-07-26,717246,Pop Out,field_out,True,592518,670912,Manny Machado,Johan Oviedo,0,0,0,95854d41-db59-4433-aafd-d363c1329b2d,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.277,0.193,0.276,0.25,0.21,,,,,,,,,,,,,,,,
42,2023-07-26,717246,Single,single,False,593428,670912,Xander Bogaerts,Johan Oviedo,1,0,0,edc93752-8f33-428e-8282-515b26b6dfd2,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.277,0.193,0.276,0.25,0.21,,,,,,,,,,,,,,,,
43,2023-07-26,717246,Grounded Into DP,grounded_into_double_play,True,669134,670912,Luis Campusano,Johan Oviedo,1,0,1,0651cbe1-6b86-4f28-9396-e1833e68cc99,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.277,0.193,0.276,0.25,0.21,,,,,,,,,,,,,,,,
44,2023-07-26,717246,Flyout,field_out,True,596847,607625,Ji Man Choi,Seth Lugo,1,0,0,698a9c9f-d1c8-46d8-88ca-643205252c27,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,3.57,4.42,146.1,102.0,103.0,103.0,0.805,8.61,2.21,8.61,1.17,1.34,0.209,0.43799999999999994,0.139,0.35100000000000003,0.45899999999999996,86.3,85.0,96.0,97.0,122.0,100.0,105.0,87.0,108.0,103.0,97.0,102.0,97.0,114.0,96.0,108.0,0.19899999999999998,0.318,0.111,0.313,0.059000000000000004,0.36,1.87,-0.6,0.26,-2.89,93.4,93.2,85.2,79.6,0.246,0.287,0.208,0.303,0.303,0.0,0.25,,,,,,,,,,,,,,
45,2023-07-26,717246,Flyout,field_out,True,680779,607625,Henry Davis,Seth Lugo,0,0,0,cd2747e0-ebd6-43c3-9081-40e32ce10ca2,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,3.57,4.42,146.1,102.0,103.0,103.0,0.805,8.61,2.21,8.61,1.17,1.34,0.209,0.43799999999999994,0.139,0.35100000000000003,0.45899999999999996,86.3,85.0,96.0,97.0,122.0,100.0,105.0,87.0,108.0,103.0,97.0,102.0,97.0,114.0,96.0,108.0,0.19899999999999998,0.318,0.111,0.313,0.059000000000000004,0.36,1.87,-0.6,0.26,-2.89,93.4,93.2,85.2,79.6,0.246,0.287,0.208,0.303,0.303,0.0,0.25,,,,,,,,,,,,,,
46,2023-07-26,717246,Groundout,field_out,True,682848,607625,Endy Rodríguez,Seth Lugo,0,0,0,293ca41b-9e47-42dd-8194-cbc5d95befd5,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,3.57,4.42,146.1,102.0,103.0,103.0,0.805,8.61,2.21,8.61,1.17,1.34,0.209,0.43799999999999994,0.139,0.35100000000000003,0.45899999999999996,86.3,85.0,96.0,97.0,122.0,100.0,105.0,87.0,108.0,103.0,97.0,102.0,97.0,114.0,96.0,108.0,0.19899999999999998,0.318,0.111,0.313,0.059000000000000004,0.36,1.87,-0.6,0.26,-2.89,93.4,93.2,85.2,79.6,0.246,0.287,0.208,0.303,0.303,0.0,0.25,,,,,,,,,,,,,,
47,2023-07-26,717246,Flyout,field_out,True,630105,669387,Jake Cronenworth,Carmen Mlodzinski,1,0,0,e7688de3-19cd-47ab-a193-66df118133fc,669387.0,carmenmlodzinski,Mlodzinski,Right,Carmen Mlodzinski,2.25,3.98,36.0,101.0,87.0,99.0,0.818,8.5,4.5,7.0,0.75,1.57,0.253,0.364,0.131,0.354,0.429,89.4,82.0,96.0,91.0,,,,85.0,102.0,96.0,127.0,107.0,105.0,94.0,103.0,111.0,0.003,0.498,0.22,,0.147,1.04,-3.0,-0.03,,-0.27,95.7,94.5,84.0,,0.193,,,0.19,,,0.229,91.0,100.0,98.0,0.131,1.42,91.9,0.278,,,,,,,
48,2023-07-26,717246,Strikeout,strikeout,True,596142,669387,Gary Sánchez,Carmen Mlodzinski,0,0,0,c94553ed-976c-4d5b-98d1-054716e73a89,669387.0,carmenmlodzinski,Mlodzinski,Right,Carmen Mlodzinski,2.25,3.98,36.0,101.0,87.0,99.0,0.818,8.5,4.5,7.0,0.75,1.57,0.253,0.364,0.131,0.354,0.429,89.4,82.0,96.0,91.0,,,,85.0,102.0,96.0,127.0,107.0,105.0,94.0,103.0,111.0,0.003,0.498,0.22,,0.147,1.04,-3.0,-0.03,,-0.27,95.7,94.5,84.0,,0.193,,,0.19,,,0.229,91.0,100.0,98.0,0.131,1.42,91.9,0.278,,,,,,,
49,2023-07-26,717246,Groundout,field_out,True,670128,669387,Taylor Kohlwey,Carmen Mlodzinski,0,0,0,d0d7a758-a1d5-4a7d-985e-c00544893578,669387.0,carmenmlodzinski,Mlodzinski,Right,Carmen Mlodzinski,2.25,3.98,36.0,101.0,87.0,99.0,0.818,8.5,4.5,7.0,0.75,1.57,0.253,0.364,0.131,0.354,0.429,89.4,82.0,96.0,91.0,,,,85.0,102.0,96.0,127.0,107.0,105.0,94.0,103.0,111.0,0.003,0.498,0.22,,0.147,1.04,-3.0,-0.03,,-0.27,95.7,94.5,84.0,,0.193,,,0.19,,,0.229,91.0,100.0,98.0,0.131,1.42,91.9,0.278,,,,,,,
50,2023-07-26,717246,Single,single,False,669707,607259,Jared Triolo,Nick Martinez,0,0,0,d262048e-0702-4cdc-bcd0-65d539571c7c,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,80.7,97.0,102.0,106.0,88.0,97.0,100.0,92.0,100.0,98.0,87.0,108.0,101.0,,,,0.22399999999999998,0.13,0.002,0.191,0.28800000000000003,-0.91,1.23,-4.18,0.59,2.41,93.3,92.9,84.5,81.8,0.25,0.164,0.293,0.158,,,,96.0,102.0,96.0,0.16399999999999998,-1.99,89.5,0.382,,,,,,,
51,2023-07-26,717246,Strikeout,strikeout,True,693304,607259,Nick Gonzales,Nick Martinez,0,0,0,8c6c228c-c40d-484b-ba8d-a9e716429f85,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,80.7,97.0,102.0,106.0,88.0,97.0,100.0,92.0,100.0,98.0,87.0,108.0,101.0,,,,0.22399999999999998,0.13,0.002,0.191,0.28800000000000003,-0.91,1.23,-4.18,0.59,2.41,93.3,92.9,84.5,81.8,0.25,0.164,0.293,0.158,,,,96.0,102.0,96.0,0.16399999999999998,-1.99,89.5,0.382,,,,,,,
52,2023-07-26,717246,Strikeout,strikeout,True,675961,607259,Alika Williams,Nick Martinez,0,0,0,9d533e79-4a69-4f68-81df-e916bccfd5c2,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,80.7,97.0,102.0,106.0,88.0,97.0,100.0,92.0,100.0,98.0,87.0,108.0,101.0,,,,0.22399999999999998,0.13,0.002,0.191,0.28800000000000003,-0.91,1.23,-4.18,0.59,2.41,93.3,92.9,84.5,81.8,0.25,0.164,0.293,0.158,,,,96.0,102.0,96.0,0.16399999999999998,-1.99,89.5,0.382,,,,,,,
53,2023-07-26,717246,Hit By Pitch,hit_by_pitch,False,669261,607259,Jack Suwinski,Nick Martinez,0,0,1,07413e2b-520a-4e28-86a8-f01acd98384b,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,80.7,97.0,102.0,106.0,88.0,97.0,100.0,92.0,100.0,98.0,87.0,108.0,101.0,,,,0.22399999999999998,0.13,0.002,0.191,0.28800000000000003,-0.91,1.23,-4.18,0.59,2.41,93.3,92.9,84.5,81.8,0.25,0.164,0.293,0.158,,,,96.0,102.0,96.0,0.16399999999999998,-1.99,89.5,0.382,,,,,,,
54,2023-07-26,717246,Groundout,field_out,True,668804,607259,Bryan Reynolds,Nick Martinez,1,0,0,fb352512-2459-48e3-9cf3-52be268334a8,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,80.7,97.0,102.0,106.0,88.0,97.0,100.0,92.0,100.0,98.0,87.0,108.0,101.0,,,,0.22399999999999998,0.13,0.002,0.191,0.28800000000000003,-0.91,1.23,-4.18,0.59,2.41,93.3,92.9,84.5,81.8,0.25,0.164,0.293,0.158,,,,96.0,102.0,96.0,0.16399999999999998,-1.99,89.5,0.382,,,,,,,
55,2023-07-26,717246,Flyout,field_out,True,663757,670059,Trent Grisham,Colin Holderman,1,1,0,39008413-9f4b-421e-bc9c-59a3eaef0464,670059.0,colinholderman,Holderman,Right,Colin Holderman,3.86,3.61,56.0,99.0,114.0,101.0,0.784,9.32,3.21,8.84,0.64,1.83,0.213,0.38799999999999996,0.16899999999999998,0.331,0.441,,,,,,,,,,,109.0,99.0,99.0,132.0,103.0,112.0,0.501,,0.295,,,,0.02,0.5,,,,97.9,84.5,,,,0.298,,,,0.185,101.0,94.0,92.0,0.204,1.3,92.3,0.231,,,,,,,
56,2023-07-26,717246,Pop Out,field_out,True,673490,670059,Ha-Seong Kim,Colin Holderman,0,0,0,b5eb56a8-e799-4d2a-90f7-ee4549706180,670059.0,colinholderman,Holderman,Right,Colin Holderman,3.86,3.61,56.0,99.0,114.0,101.0,0.784,9.32,3.21,8.84,0.64,1.83,0.213,0.38799999999999996,0.16899999999999998,0.331,0.441,,,,,,,,,,,109.0,99.0,99.0,132.0,103.0,112.0,0.501,,0.295,,,,0.02,0.5,,,,97.9,84.5,,,,0.298,,,,0.185,101.0,94.0,92.0,0.204,1.3,92.3,0.231,,,,,,,
57,2023-07-26,717246,Flyout,field_out,True,665487,670059,Fernando Tatis Jr.,Colin Holderman,0,0,0,b1dafd2a-ea53-463e-a409-196f6c6088e0,670059.0,colinholderman,Holderman,Right,Colin Holderman,3.86,3.61,56.0,99.0,114.0,101.0,0.784,9.32,3.21,8.84,0.64,1.83,0.213,0.38799999999999996,0.16899999999999998,0.331,0.441,,,,,,,,,,,109.0,99.0,99.0,132.0,103.0,112.0,0.501,,0.295,,,,0.02,0.5,,,,97.9,84.5,,,,0.298,,,,0.185,101.0,94.0,92.0,0.204,1.3,92.3,0.231,,,,,,,
58,2023-07-26,717246,Home Run,home_run,False,467793,663158,Carlos Santana,Robert Suarez,0,0,0,f4ebe60b-e521-4169-a620-59c346a0a944,663158.0,robertsuarez,"Suarez, R",Right,Robert Suarez,4.23,3.23,27.2,105.0,119.0,109.0,0.7559999999999999,7.81,3.25,4.88,1.3,1.64,0.284,0.392,0.135,0.284,0.465,89.7,111.0,102.0,112.0,,,,129.0,109.0,111.0,118.0,106.0,104.0,113.0,106.0,102.0,0.22899999999999998,0.381,0.045,,0.336,1.19,4.48,-10.77,,1.65,97.7,97.3,86.7,,0.211,,0.1,0.08,0.5,,,104.0,129.0,129.0,0.009000000000000001,-5.0,89.6,,,,,,,,
59,2023-07-26,717246,Groundout,field_out,True,596847,663158,Ji Man Choi,Robert Suarez,1,1,0,2a84d32b-0c88-4cb2-bcfc-c6ae9d37785c,663158.0,robertsuarez,"Suarez, R",Right,Robert Suarez,4.23,3.23,27.2,105.0,119.0,109.0,0.7559999999999999,7.81,3.25,4.88,1.3,1.64,0.284,0.392,0.135,0.284,0.465,89.7,111.0,102.0,112.0,,,,129.0,109.0,111.0,118.0,106.0,104.0,113.0,106.0,102.0,0.22899999999999998,0.381,0.045,,0.336,1.19,4.48,-10.77,,1.65,97.7,97.3,86.7,,0.211,,0.1,0.08,0.5,,,104.0,129.0,129.0,0.009000000000000001,-5.0,89.6,,,,,,,,
60,2023-07-26,717246,Field Error,field_error,False,680779,663158,Henry Davis,Robert Suarez,0,0,1,f5aa7d57-66fe-49a5-a458-6396e6e2bb17,663158.0,robertsuarez,"Suarez, R",Right,Robert Suarez,4.23,3.23,27.2,105.0,119.0,109.0,0.7559999999999999,7.81,3.25,4.88,1.3,1.64,0.284,0.392,0.135,0.284,0.465,89.7,111.0,102.0,112.0,,,,129.0,109.0,111.0,118.0,106.0,104.0,113.0,106.0,102.0,0.22899999999999998,0.381,0.045,,0.336,1.19,4.48,-10.77,,1.65,97.7,97.3,86.7,,0.211,,0.1,0.08,0.5,,,104.0,129.0,129.0,0.009000000000000001,-5.0,89.6,,,,,,,,
61,2023-07-26,717246,Groundout,field_out,True,682848,663158,Endy Rodríguez,Robert Suarez,1,0,1,364f7bf3-eba0-4db5-a980-62659435862a,663158.0,robertsuarez,"Suarez, R",Right,Robert Suarez,4.23,3.23,27.2,105.0,119.0,109.0,0.7559999999999999,7.81,3.25,4.88,1.3,1.64,0.284,0.392,0.135,0.284,0.465,89.7,111.0,102.0,112.0,,,,129.0,109.0,111.0,118.0,106.0,104.0,113.0,106.0,102.0,0.22899999999999998,0.381,0.045,,0.336,1.19,4.48,-10.77,,1.65,97.7,97.3,86.7,,0.211,,0.1,0.08,0.5,,,104.0,129.0,129.0,0.009000000000000001,-5.0,89.6,,,,,,,,
62,2023-07-26,717246,Strikeout,strikeout,True,592518,670280,Manny Machado,David Bednar,0,0,0,4fc6f0ae-d11b-4465-a5c1-78cbef36b247,670280.0,davidbednar,Bednar,Right,David Bednar,2.0,2.82,67.1,101.0,118.0,106.0,0.7020000000000001,10.69,2.81,7.08,0.4,0.86,0.225,0.382,0.19699999999999998,0.318,0.41100000000000003,,,,,91.0,99.0,102.0,128.0,102.0,108.0,,,,,,,,0.58,,0.254,,1.81,,,0.63,,96.6,,,77.9,0.188,0.196,,,,,,,,,,,,,121.0,105.0,108.0,0.166,0.48,91.6,0.333
63,2023-07-26,717246,Walk,walk,False,593428,670280,Xander Bogaerts,David Bednar,1,0,0,d62dda01-f15b-43d7-bba6-f5d920dd0e02,670280.0,davidbednar,Bednar,Right,David Bednar,2.0,2.82,67.1,101.0,118.0,106.0,0.7020000000000001,10.69,2.81,7.08,0.4,0.86,0.225,0.382,0.19699999999999998,0.318,0.41100000000000003,,,,,91.0,99.0,102.0,128.0,102.0,108.0,,,,,,,,0.58,,0.254,,1.81,,,0.63,,96.6,,,77.9,0.188,0.196,,,,,,,,,,,,,121.0,105.0,108.0,0.166,0.48,91.6,0.333
64,2023-07-26,717246,Single,single,False,669134,670280,Luis Campusano,David Bednar,0,0,1,4578dc00-c0ba-40db-a518-9b3698d5b650,670280.0,davidbednar,Bednar,Right,David Bednar,2.0,2.82,67.1,101.0,118.0,106.0,0.7020000000000001,10.69,2.81,7.08,0.4,0.86,0.225,0.382,0.19699999999999998,0.318,0.41100000000000003,,,,,91.0,99.0,102.0,128.0,102.0,108.0,,,,,,,,0.58,,0.254,,1.81,,,0.63,,96.6,,,77.9,0.188,0.196,,,,,,,,,,,,,121.0,105.0,108.0,0.166,0.48,91.6,0.333
65,2023-07-26,717246,Hit By Pitch,hit_by_pitch,False,630105,670280,Jake Cronenworth,David Bednar,0,0,1,20f696cb-5c4f-4558-a3dd-9beae5969e33,670280.0,davidbednar,Bednar,Right,David Bednar,2.0,2.82,67.1,101.0,118.0,106.0,0.7020000000000001,10.69,2.81,7.08,0.4,0.86,0.225,0.382,0.19699999999999998,0.318,0.41100000000000003,,,,,91.0,99.0,102.0,128.0,102.0,108.0,,,,,,,,0.58,,0.254,,1.81,,,0.63,,96.6,,,77.9,0.188,0.196,,,,,,,,,,,,,121.0,105.0,108.0,0.166,0.48,91.6,0.333
66,2023-07-26,717246,Walk,walk,False,665742,670280,Juan Soto,David Bednar,0,0,1,f0d7766c-b97a-4280-86e3-e0e8d1d95324,670280.0,davidbednar,Bednar,Right,David Bednar,2.0,2.82,67.1,101.0,118.0,106.0,0.7020000000000001,10.69,2.81,7.08,0.4,0.86,0.225,0.382,0.19699999999999998,0.318,0.41100000000000003,,,,,91.0,99.0,102.0,128.0,102.0,108.0,,,,,,,,0.58,,0.254,,1.81,,,0.63,,96.6,,,77.9,0.188,0.196,,,,,,,,,,,,,121.0,105.0,108.0,0.166,0.48,91.6,0.333
67,2023-07-26,717246,Pop Out,field_out,True,670128,670280,Taylor Kohlwey,David Bednar,0,0,0,1bf8c6a2-43d5-4974-861a-ef711f33677e,670280.0,davidbednar,Bednar,Right,David Bednar,2.0,2.82,67.1,101.0,118.0,106.0,0.7020000000000001,10.69,2.81,7.08,0.4,0.86,0.225,0.382,0.19699999999999998,0.318,0.41100000000000003,,,,,91.0,99.0,102.0,128.0,102.0,108.0,,,,,,,,0.58,,0.254,,1.81,,,0.63,,96.6,,,77.9,0.188,0.196,,,,,,,,,,,,,121.0,105.0,108.0,0.166,0.48,91.6,0.333
68,2023-07-26,717246,Strikeout,strikeout,True,663757,670280,Trent Grisham,David Bednar,0,0,0,59e6db91-fb5f-4c32-a77c-869209f83468,670280.0,davidbednar,Bednar,Right,David Bednar,2.0,2.82,67.1,101.0,118.0,106.0,0.7020000000000001,10.69,2.81,7.08,0.4,0.86,0.225,0.382,0.19699999999999998,0.318,0.41100000000000003,,,,,91.0,99.0,102.0,128.0,102.0,108.0,,,,,,,,0.58,,0.254,,1.81,,,0.63,,96.6,,,77.9,0.188,0.196,,,,,,,,,,,,,121.0,105.0,108.0,0.166,0.48,91.6,0.333
