,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,SI_ba,SL_ba,FC_ba,FF_ba,CU_ba,CH_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,ST_ba,FS_ba
36,2023-07-17,717366,Groundout,field_out,True,669397,601713,Nick Allen,Nick Pivetta,0,0,0,9d0d0da1-545b-43bf-ade2-772a4a73e609,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,,,,,117.0,102.0,106.0,125.0,101.0,109.0,,,,124.0,107.0,112.0,78.0,104.0,98.0,,0.506,0.078,0.165,0.247,,0.57,0.67,,1.59,-0.09,,94.6,88.4,,85.8,79.4,,0.189,0.267,0.214,0.215,,49.0,109.0,69.0,0.005,-13.1,84.8,0.114,0.25
37,2023-07-17,717366,Double,double,False,457759,621112,Justin Turner,Paul Blackburn,1,0,0,a44db241-650a-4a9f-a8cd-4e2a5f1d376d,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,86.0,67.0,108.0,96.0,89.0,104.0,104.0,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,106.0,100.0,100.0,0.24,0.146,0.204,0.18100000000000002,0.11699999999999999,0.11199999999999999,-2.52,-2.38,-0.75,0.46,1.69,2.14,91.9,88.9,91.8,80.8,79.1,0.306,0.198,0.435,0.383,0.14,0.143,,,,,,,,
38,2023-07-17,717366,Single,single,False,807799,621112,Masataka Yoshida,Paul Blackburn,0,0,1,73a3274b-79d6-4b12-bfa0-8ca96ecd1c94,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,86.0,67.0,108.0,96.0,89.0,104.0,104.0,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,106.0,100.0,100.0,0.24,0.146,0.204,0.18100000000000002,0.11699999999999999,0.11199999999999999,-2.52,-2.38,-0.75,0.46,1.69,2.14,91.9,88.9,91.8,80.8,79.1,0.306,0.198,0.435,0.383,0.14,0.143,,,,,,,,
39,2023-07-17,717366,Sac Fly,sac_fly,True,594807,621112,Adam Duvall,Paul Blackburn,1,0,1,2858f365-4189-4086-8f9d-58bfd27ac8a8,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,86.0,67.0,108.0,96.0,89.0,104.0,104.0,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,106.0,100.0,100.0,0.24,0.146,0.204,0.18100000000000002,0.11699999999999999,0.11199999999999999,-2.52,-2.38,-0.75,0.46,1.69,2.14,91.9,88.9,91.8,80.8,79.1,0.306,0.198,0.435,0.383,0.14,0.143,,,,,,,,
40,2023-07-17,717366,Walk,walk,False,671213,621112,Triston Casas,Paul Blackburn,1,0,1,fac43863-e4b0-4b26-bf68-eaa8e59a2569,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,86.0,67.0,108.0,96.0,89.0,104.0,104.0,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,106.0,100.0,100.0,0.24,0.146,0.204,0.18100000000000002,0.11699999999999999,0.11199999999999999,-2.52,-2.38,-0.75,0.46,1.69,2.14,91.9,88.9,91.8,80.8,79.1,0.306,0.198,0.435,0.383,0.14,0.143,,,,,,,,
41,2023-07-17,717366,Single,single,False,624414,621112,Christian Arroyo,Paul Blackburn,1,0,1,903c7669-f8f7-4cae-a408-3f001b9ccd40,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,86.0,67.0,108.0,96.0,89.0,104.0,104.0,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,106.0,100.0,100.0,0.24,0.146,0.204,0.18100000000000002,0.11699999999999999,0.11199999999999999,-2.52,-2.38,-0.75,0.46,1.69,2.14,91.9,88.9,91.8,80.8,79.1,0.306,0.198,0.435,0.383,0.14,0.143,,,,,,,,
42,2023-07-17,717366,Double,double,False,657136,621112,Connor Wong,Paul Blackburn,0,0,1,a6601fd1-e7e4-4853-886d-08676e9e4c80,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,86.0,67.0,108.0,96.0,89.0,104.0,104.0,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,106.0,100.0,100.0,0.24,0.146,0.204,0.18100000000000002,0.11699999999999999,0.11199999999999999,-2.52,-2.38,-0.75,0.46,1.69,2.14,91.9,88.9,91.8,80.8,79.1,0.306,0.198,0.435,0.383,0.14,0.143,,,,,,,,
43,2023-07-17,717366,Groundout,field_out,True,644374,621112,Yu Chang,Paul Blackburn,0,0,1,8bf1404b-9c44-41ce-b54b-dc4571b4836a,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,86.0,67.0,108.0,96.0,89.0,104.0,104.0,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,106.0,100.0,100.0,0.24,0.146,0.204,0.18100000000000002,0.11699999999999999,0.11199999999999999,-2.52,-2.38,-0.75,0.46,1.69,2.14,91.9,88.9,91.8,80.8,79.1,0.306,0.198,0.435,0.383,0.14,0.143,,,,,,,,
44,2023-07-17,717366,Flyout,field_out,True,680776,594580,Jarren Duran,Sam Moll,1,0,0,115d2d5d-96d2-482f-8831-bd99e962b997,594580.0,sammoll,Moll,Left,Sam Moll,3.03,2.84,62.1,98.0,82.0,96.0,0.7979999999999999,9.82,4.33,6.79,0.29,1.6,0.319,0.337,0.16,0.245,0.44,86.4,99.0,91.0,97.0,,,,91.0,105.0,99.0,46.0,102.0,83.0,112.0,91.0,106.0,,,,0.35600000000000004,0.252,,0.379,,0.013999999999999999,1.43,,1.58,0.96,,-7.42,94.1,,93.4,81.8,,0.258,,,0.185,,0.333,,,,,,,0.155,
45,2023-07-17,717366,Strikeout,strikeout,True,664913,601713,Seth Brown,Nick Pivetta,0,0,0,c8451c18-a23d-42fa-9034-1e72a26a5f3c,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,,,,,117.0,102.0,106.0,125.0,101.0,109.0,,,,124.0,107.0,112.0,78.0,104.0,98.0,,0.506,0.078,0.165,0.247,,0.57,0.67,,1.59,-0.09,,94.6,88.4,,85.8,79.4,,0.189,0.267,0.214,0.215,,49.0,109.0,69.0,0.005,-13.1,84.8,0.114,0.25
46,2023-07-17,717366,Strikeout,strikeout,True,680869,601713,Zack Gelof,Nick Pivetta,0,0,0,18641dfc-0a20-430e-ab89-53f03ef6409b,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,,,,,117.0,102.0,106.0,125.0,101.0,109.0,,,,124.0,107.0,112.0,78.0,104.0,98.0,,0.506,0.078,0.165,0.247,,0.57,0.67,,1.59,-0.09,,94.6,88.4,,85.8,79.4,,0.189,0.267,0.214,0.215,,49.0,109.0,69.0,0.005,-13.1,84.8,0.114,0.25
47,2023-07-17,717366,Strikeout,strikeout,True,649557,601713,Aledmys Díaz,Nick Pivetta,0,0,0,dd0524e9-cf0c-4562-8ab5-4318e3c01609,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,,,,,117.0,102.0,106.0,125.0,101.0,109.0,,,,124.0,107.0,112.0,78.0,104.0,98.0,,0.506,0.078,0.165,0.247,,0.57,0.67,,1.59,-0.09,,94.6,88.4,,85.8,79.4,,0.189,0.267,0.214,0.215,,49.0,109.0,69.0,0.005,-13.1,84.8,0.114,0.25
48,2023-07-17,717366,Strikeout,strikeout,True,657077,594580,Alex Verdugo,Sam Moll,0,0,0,79668b7b-4c3d-47b7-895c-9fa5f39de805,594580.0,sammoll,Moll,Left,Sam Moll,3.03,2.84,62.1,98.0,82.0,96.0,0.7979999999999999,9.82,4.33,6.79,0.29,1.6,0.319,0.337,0.16,0.245,0.44,86.4,99.0,91.0,97.0,,,,91.0,105.0,99.0,46.0,102.0,83.0,112.0,91.0,106.0,,,,0.35600000000000004,0.252,,0.379,,0.013999999999999999,1.43,,1.58,0.96,,-7.42,94.1,,93.4,81.8,,0.258,,,0.185,,0.333,,,,,,,0.155,
49,2023-07-17,717366,Flyout,field_out,True,457759,594580,Justin Turner,Sam Moll,0,0,0,69b35a39-4375-4b61-8eba-31605061b7d1,594580.0,sammoll,Moll,Left,Sam Moll,3.03,2.84,62.1,98.0,82.0,96.0,0.7979999999999999,9.82,4.33,6.79,0.29,1.6,0.319,0.337,0.16,0.245,0.44,86.4,99.0,91.0,97.0,,,,91.0,105.0,99.0,46.0,102.0,83.0,112.0,91.0,106.0,,,,0.35600000000000004,0.252,,0.379,,0.013999999999999999,1.43,,1.58,0.96,,-7.42,94.1,,93.4,81.8,,0.258,,,0.185,,0.333,,,,,,,0.155,
50,2023-07-17,717366,Strikeout,strikeout,True,807799,594580,Masataka Yoshida,Sam Moll,0,0,0,9a3749c9-9e31-4fcb-9e10-1cd50b1f92ae,594580.0,sammoll,Moll,Left,Sam Moll,3.03,2.84,62.1,98.0,82.0,96.0,0.7979999999999999,9.82,4.33,6.79,0.29,1.6,0.319,0.337,0.16,0.245,0.44,86.4,99.0,91.0,97.0,,,,91.0,105.0,99.0,46.0,102.0,83.0,112.0,91.0,106.0,,,,0.35600000000000004,0.252,,0.379,,0.013999999999999999,1.43,,1.58,0.96,,-7.42,94.1,,93.4,81.8,,0.258,,,0.185,,0.333,,,,,,,0.155,
51,2023-07-17,717366,Strikeout,strikeout,True,676116,601713,Ryan Noda,Nick Pivetta,0,0,0,ae2b8cb5-2283-4bb8-8e20-d0c463d89ed2,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,,,,,117.0,102.0,106.0,125.0,101.0,109.0,,,,124.0,107.0,112.0,78.0,104.0,98.0,,0.506,0.078,0.165,0.247,,0.57,0.67,,1.59,-0.09,,94.6,88.4,,85.8,79.4,,0.189,0.267,0.214,0.215,,49.0,109.0,69.0,0.005,-13.1,84.8,0.114,0.25
52,2023-07-17,717366,Strikeout,strikeout,True,667670,601713,Brent Rooker,Nick Pivetta,0,0,0,24f0a88f-fffc-4062-9abf-16fdb15410ff,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,,,,,117.0,102.0,106.0,125.0,101.0,109.0,,,,124.0,107.0,112.0,78.0,104.0,98.0,,0.506,0.078,0.165,0.247,,0.57,0.67,,1.59,-0.09,,94.6,88.4,,85.8,79.4,,0.189,0.267,0.214,0.215,,49.0,109.0,69.0,0.005,-13.1,84.8,0.114,0.25
53,2023-07-17,717366,Strikeout,strikeout,True,691016,601713,Tyler Soderstrom,Nick Pivetta,0,0,0,eca5d512-157b-4f9f-ae52-c5f7096131a2,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,,,,,117.0,102.0,106.0,125.0,101.0,109.0,,,,124.0,107.0,112.0,78.0,104.0,98.0,,0.506,0.078,0.165,0.247,,0.57,0.67,,1.59,-0.09,,94.6,88.4,,85.8,79.4,,0.189,0.267,0.214,0.215,,49.0,109.0,69.0,0.005,-13.1,84.8,0.114,0.25
54,2023-07-17,717366,Groundout,field_out,True,594807,665734,Adam Duvall,Angel Felipe,0,0,0,bb93cccd-0950-44a0-a2b6-e14b8855e61e,665734.0,angelfelipe,Felipe,Right,Angel Felipe,4.2,2.91,15.0,91.0,98.0,91.0,0.624,11.4,7.8,3.6,0.0,1.6,0.129,0.452,0.19399999999999998,0.19399999999999998,0.369,85.9,107.0,74.0,76.0,,,,74.0,85.0,80.0,111.0,94.0,94.0,98.0,94.0,98.0,,,,0.299,0.273,,0.354,,0.07400000000000001,3.37,,0.5,1.89,,-0.77,95.4,,94.7,83.4,,0.267,0.053,,0.067,,,,,,,,,,
55,2023-07-17,717366,Strikeout,strikeout,True,671213,665734,Triston Casas,Angel Felipe,0,0,0,8b43b3ba-ddb4-4e43-9f88-6362b0435646,665734.0,angelfelipe,Felipe,Right,Angel Felipe,4.2,2.91,15.0,91.0,98.0,91.0,0.624,11.4,7.8,3.6,0.0,1.6,0.129,0.452,0.19399999999999998,0.19399999999999998,0.369,85.9,107.0,74.0,76.0,,,,74.0,85.0,80.0,111.0,94.0,94.0,98.0,94.0,98.0,,,,0.299,0.273,,0.354,,0.07400000000000001,3.37,,0.5,1.89,,-0.77,95.4,,94.7,83.4,,0.267,0.053,,0.067,,,,,,,,,,
56,2023-07-17,717366,Flyout,field_out,True,624414,665734,Christian Arroyo,Angel Felipe,1,0,0,b4c137d6-6c7f-4524-a8da-8a179a418819,665734.0,angelfelipe,Felipe,Right,Angel Felipe,4.2,2.91,15.0,91.0,98.0,91.0,0.624,11.4,7.8,3.6,0.0,1.6,0.129,0.452,0.19399999999999998,0.19399999999999998,0.369,85.9,107.0,74.0,76.0,,,,74.0,85.0,80.0,111.0,94.0,94.0,98.0,94.0,98.0,,,,0.299,0.273,,0.354,,0.07400000000000001,3.37,,0.5,1.89,,-0.77,95.4,,94.7,83.4,,0.267,0.053,,0.067,,,,,,,,,,
57,2023-07-17,717366,Strikeout,strikeout,True,669127,601713,Shea Langeliers,Nick Pivetta,0,0,0,2ac6b12d-75c1-42aa-a07b-fbed31e5291f,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,,,,,117.0,102.0,106.0,125.0,101.0,109.0,,,,124.0,107.0,112.0,78.0,104.0,98.0,,0.506,0.078,0.165,0.247,,0.57,0.67,,1.59,-0.09,,94.6,88.4,,85.8,79.4,,0.189,0.267,0.214,0.215,,49.0,109.0,69.0,0.005,-13.1,84.8,0.114,0.25
58,2023-07-17,717366,Walk,walk,False,668709,601713,JJ Bleday,Nick Pivetta,0,0,0,5f77180c-d084-44ad-ad0c-b5eaa875cba3,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,,,,,117.0,102.0,106.0,125.0,101.0,109.0,,,,124.0,107.0,112.0,78.0,104.0,98.0,,0.506,0.078,0.165,0.247,,0.57,0.67,,1.59,-0.09,,94.6,88.4,,85.8,79.4,,0.189,0.267,0.214,0.215,,49.0,109.0,69.0,0.005,-13.1,84.8,0.114,0.25
59,2023-07-17,717366,Strikeout,strikeout,True,669397,601713,Nick Allen,Nick Pivetta,0,0,0,ac8c83a0-0b1d-4f53-8679-ef4ec39d8719,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,,,,,117.0,102.0,106.0,125.0,101.0,109.0,,,,124.0,107.0,112.0,78.0,104.0,98.0,,0.506,0.078,0.165,0.247,,0.57,0.67,,1.59,-0.09,,94.6,88.4,,85.8,79.4,,0.189,0.267,0.214,0.215,,49.0,109.0,69.0,0.005,-13.1,84.8,0.114,0.25
60,2023-07-17,717366,Flyout,field_out,True,664913,601713,Seth Brown,Nick Pivetta,0,0,0,39290d84-bb80-4ed2-9752-adebf0ce2f39,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,,,,,117.0,102.0,106.0,125.0,101.0,109.0,,,,124.0,107.0,112.0,78.0,104.0,98.0,,0.506,0.078,0.165,0.247,,0.57,0.67,,1.59,-0.09,,94.6,88.4,,85.8,79.4,,0.189,0.267,0.214,0.215,,49.0,109.0,69.0,0.005,-13.1,84.8,0.114,0.25
61,2023-07-17,717366,Single,single,False,657136,665734,Connor Wong,Angel Felipe,0,0,0,4f2fb8b1-a19b-4a31-a388-3a9331d86439,665734.0,angelfelipe,Felipe,Right,Angel Felipe,4.2,2.91,15.0,91.0,98.0,91.0,0.624,11.4,7.8,3.6,0.0,1.6,0.129,0.452,0.19399999999999998,0.19399999999999998,0.369,85.9,107.0,74.0,76.0,,,,74.0,85.0,80.0,111.0,94.0,94.0,98.0,94.0,98.0,,,,0.299,0.273,,0.354,,0.07400000000000001,3.37,,0.5,1.89,,-0.77,95.4,,94.7,83.4,,0.267,0.053,,0.067,,,,,,,,,,
62,2023-07-17,717366,Pop Out,field_out,True,644374,665734,Yu Chang,Angel Felipe,1,0,0,00d8b09f-974a-4fe1-b38f-269dd3a41715,665734.0,angelfelipe,Felipe,Right,Angel Felipe,4.2,2.91,15.0,91.0,98.0,91.0,0.624,11.4,7.8,3.6,0.0,1.6,0.129,0.452,0.19399999999999998,0.19399999999999998,0.369,85.9,107.0,74.0,76.0,,,,74.0,85.0,80.0,111.0,94.0,94.0,98.0,94.0,98.0,,,,0.299,0.273,,0.354,,0.07400000000000001,3.37,,0.5,1.89,,-0.77,95.4,,94.7,83.4,,0.267,0.053,,0.067,,,,,,,,,,
63,2023-07-17,717366,Walk,walk,False,680776,665734,Jarren Duran,Angel Felipe,1,0,1,f3495246-b7f0-4e56-94e8-3e237005f4ba,665734.0,angelfelipe,Felipe,Right,Angel Felipe,4.2,2.91,15.0,91.0,98.0,91.0,0.624,11.4,7.8,3.6,0.0,1.6,0.129,0.452,0.19399999999999998,0.19399999999999998,0.369,85.9,107.0,74.0,76.0,,,,74.0,85.0,80.0,111.0,94.0,94.0,98.0,94.0,98.0,,,,0.299,0.273,,0.354,,0.07400000000000001,3.37,,0.5,1.89,,-0.77,95.4,,94.7,83.4,,0.267,0.053,,0.067,,,,,,,,,,
64,2023-07-17,717366,Walk,walk,False,657077,665734,Alex Verdugo,Angel Felipe,0,0,1,80da0c11-e9b7-4f5d-b6b0-41bc99ae11c1,665734.0,angelfelipe,Felipe,Right,Angel Felipe,4.2,2.91,15.0,91.0,98.0,91.0,0.624,11.4,7.8,3.6,0.0,1.6,0.129,0.452,0.19399999999999998,0.19399999999999998,0.369,85.9,107.0,74.0,76.0,,,,74.0,85.0,80.0,111.0,94.0,94.0,98.0,94.0,98.0,,,,0.299,0.273,,0.354,,0.07400000000000001,3.37,,0.5,1.89,,-0.77,95.4,,94.7,83.4,,0.267,0.053,,0.067,,,,,,,,,,
65,2023-07-17,717366,Forceout,force_out,True,457759,665734,Justin Turner,Angel Felipe,0,0,1,633e8a21-f7bb-4449-9f41-f43848c98f9c,665734.0,angelfelipe,Felipe,Right,Angel Felipe,4.2,2.91,15.0,91.0,98.0,91.0,0.624,11.4,7.8,3.6,0.0,1.6,0.129,0.452,0.19399999999999998,0.19399999999999998,0.369,85.9,107.0,74.0,76.0,,,,74.0,85.0,80.0,111.0,94.0,94.0,98.0,94.0,98.0,,,,0.299,0.273,,0.354,,0.07400000000000001,3.37,,0.5,1.89,,-0.77,95.4,,94.7,83.4,,0.267,0.053,,0.067,,,,,,,,,,
66,2023-07-17,717366,Strikeout,strikeout,True,807799,665734,Masataka Yoshida,Angel Felipe,0,0,0,62c90449-fae8-42f5-98e5-b36ba4513cdd,665734.0,angelfelipe,Felipe,Right,Angel Felipe,4.2,2.91,15.0,91.0,98.0,91.0,0.624,11.4,7.8,3.6,0.0,1.6,0.129,0.452,0.19399999999999998,0.19399999999999998,0.369,85.9,107.0,74.0,76.0,,,,74.0,85.0,80.0,111.0,94.0,94.0,98.0,94.0,98.0,,,,0.299,0.273,,0.354,,0.07400000000000001,3.37,,0.5,1.89,,-0.77,95.4,,94.7,83.4,,0.267,0.053,,0.067,,,,,,,,,,
67,2023-07-17,717366,Strikeout,strikeout,True,680869,455119,Zack Gelof,Chris Martin,0,0,0,468b242f-78e3-4b4f-a688-462b1961864c,455119.0,chrismartin,Martin,Right,Chris Martin,1.05,3.18,51.1,114.0,110.0,111.0,0.804,8.06,1.4,7.89,0.35,2.43,0.331,0.379,0.193,0.248,0.49200000000000005,,,,,,,,90.0,115.0,106.0,123.0,114.0,114.0,135.0,114.0,112.0,109.0,111.0,106.0,0.15,0.345,0.345,0.054000000000000006,,,-0.6,3.27,2.5,0.09,,,95.7,92.3,94.9,85.3,,0.273,0.0,0.234,0.313,,,134.0,120.0,133.0,0.107,4.87,88.2,0.3,0.094
68,2023-07-17,717366,Strikeout,strikeout,True,649557,455119,Aledmys Díaz,Chris Martin,0,0,0,1b7e98a5-f157-496d-8f69-98ef87700673,455119.0,chrismartin,Martin,Right,Chris Martin,1.05,3.18,51.1,114.0,110.0,111.0,0.804,8.06,1.4,7.89,0.35,2.43,0.331,0.379,0.193,0.248,0.49200000000000005,,,,,,,,90.0,115.0,106.0,123.0,114.0,114.0,135.0,114.0,112.0,109.0,111.0,106.0,0.15,0.345,0.345,0.054000000000000006,,,-0.6,3.27,2.5,0.09,,,95.7,92.3,94.9,85.3,,0.273,0.0,0.234,0.313,,,134.0,120.0,133.0,0.107,4.87,88.2,0.3,0.094
69,2023-07-17,717366,Walk,walk,False,642137,455119,Cody Thomas,Chris Martin,0,0,0,a0908d75-e77c-4465-9366-84bf57fc348c,455119.0,chrismartin,Martin,Right,Chris Martin,1.05,3.18,51.1,114.0,110.0,111.0,0.804,8.06,1.4,7.89,0.35,2.43,0.331,0.379,0.193,0.248,0.49200000000000005,,,,,,,,90.0,115.0,106.0,123.0,114.0,114.0,135.0,114.0,112.0,109.0,111.0,106.0,0.15,0.345,0.345,0.054000000000000006,,,-0.6,3.27,2.5,0.09,,,95.7,92.3,94.9,85.3,,0.273,0.0,0.234,0.313,,,134.0,120.0,133.0,0.107,4.87,88.2,0.3,0.094
70,2023-07-17,717366,Strikeout,strikeout,True,667670,455119,Brent Rooker,Chris Martin,0,0,0,954a36e6-aef9-498f-9ffb-88517ef80e60,455119.0,chrismartin,Martin,Right,Chris Martin,1.05,3.18,51.1,114.0,110.0,111.0,0.804,8.06,1.4,7.89,0.35,2.43,0.331,0.379,0.193,0.248,0.49200000000000005,,,,,,,,90.0,115.0,106.0,123.0,114.0,114.0,135.0,114.0,112.0,109.0,111.0,106.0,0.15,0.345,0.345,0.054000000000000006,,,-0.6,3.27,2.5,0.09,,,95.7,92.3,94.9,85.3,,0.273,0.0,0.234,0.313,,,134.0,120.0,133.0,0.107,4.87,88.2,0.3,0.094
