,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSL/C,wCU/C,vFA,vFS,vSL,vCU,FF_ba,FS_ba,SL_ba,CU_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vSI,SI_ba,CH_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,FC_ba
14,2023-05-30,717957,Forceout,force_out,True,681546,663623,James Outman,Jake Irvin,0,0,1,ca9ba923-c56b-488e-93b4-b811ad576f88,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,110.0,100.0,103.0,92.0,100.0,94.0,,,,,,,0.35600000000000004,,,0.306,-0.01,,,0.08,94.5,,,80.9,0.208,,,0.197,87.8,78.0,99.0,95.0,101.0,101.0,98.0,0.287,0.051,-0.75,1.21,93.9,0.348,0.25,,,,,,,,
15,2023-05-30,717957,Pop Out,field_out,True,500743,663623,Miguel Rojas,Jake Irvin,0,0,0,9eb094a7-01aa-465c-8be8-051ed81c3336,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,110.0,100.0,103.0,92.0,100.0,94.0,,,,,,,0.35600000000000004,,,0.306,-0.01,,,0.08,94.5,,,80.9,0.208,,,0.197,87.8,78.0,99.0,95.0,101.0,101.0,98.0,0.287,0.051,-0.75,1.21,93.9,0.348,0.25,,,,,,,,
16,2023-05-30,717957,Pop Out,field_out,True,605131,663623,Austin Barnes,Jake Irvin,0,0,0,c5098b18-3a85-425d-b3f8-5f6ef1420403,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,110.0,100.0,103.0,92.0,100.0,94.0,,,,,,,0.35600000000000004,,,0.306,-0.01,,,0.08,94.5,,,80.9,0.208,,,0.197,87.8,78.0,99.0,95.0,101.0,101.0,98.0,0.287,0.051,-0.75,1.21,93.9,0.348,0.25,,,,,,,,
17,2023-05-30,717957,Single,single,False,545121,664062,Ildemaro Vargas,Tony Gonsolin,0,0,0,84b2b059-c8c6-42d2-90b0-dde82f0b0266,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,
18,2023-05-30,717957,Single,single,False,657041,664062,Lane Thomas,Tony Gonsolin,1,0,1,f8857166-13b9-43fb-914b-39bb86ce2e7d,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,
19,2023-05-30,717957,Groundout,field_out,True,671277,664062,Luis García Jr.,Tony Gonsolin,0,0,1,b1307570-ec35-4bb7-932c-12369c64dc6c,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,
20,2023-05-30,717957,Hit By Pitch,hit_by_pitch,False,600869,664062,Jeimer Candelario,Tony Gonsolin,1,0,0,8ab34ab5-2c11-4962-93fa-f6e021189bf9,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,
21,2023-05-30,717957,Single,single,False,608841,664062,Joey Meneses,Tony Gonsolin,0,0,1,dec4f0ee-2c17-4adb-b959-f5c76c438367,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,
22,2023-05-30,717957,Lineout,field_out,True,642086,664062,Dominic Smith,Tony Gonsolin,1,0,0,b8981ec9-f288-4c4d-8a84-7049faf8c17a,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,
23,2023-05-30,717957,Flyout,field_out,True,572816,664062,Corey Dickerson,Tony Gonsolin,0,0,0,7e70bb44-fb32-44aa-b724-4a6ad2ce6bf6,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,
24,2023-05-30,717957,Single,single,False,605141,663623,Mookie Betts,Jake Irvin,0,0,0,271a4767-e1b0-4f66-885c-2175964366d8,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,110.0,100.0,103.0,92.0,100.0,94.0,,,,,,,0.35600000000000004,,,0.306,-0.01,,,0.08,94.5,,,80.9,0.208,,,0.197,87.8,78.0,99.0,95.0,101.0,101.0,98.0,0.287,0.051,-0.75,1.21,93.9,0.348,0.25,,,,,,,,
25,2023-05-30,717957,Single,single,False,518692,663623,Freddie Freeman,Jake Irvin,1,0,1,84fbed7d-7255-4dc3-9c07-aa2de754a32f,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,110.0,100.0,103.0,92.0,100.0,94.0,,,,,,,0.35600000000000004,,,0.306,-0.01,,,0.08,94.5,,,80.9,0.208,,,0.197,87.8,78.0,99.0,95.0,101.0,101.0,98.0,0.287,0.051,-0.75,1.21,93.9,0.348,0.25,,,,,,,,
26,2023-05-30,717957,Double,double,False,571970,663623,Max Muncy,Jake Irvin,1,1,1,94b6ab11-0385-4515-ab23-28a7ccf2104f,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,110.0,100.0,103.0,92.0,100.0,94.0,,,,,,,0.35600000000000004,,,0.306,-0.01,,,0.08,94.5,,,80.9,0.208,,,0.197,87.8,78.0,99.0,95.0,101.0,101.0,98.0,0.287,0.051,-0.75,1.21,93.9,0.348,0.25,,,,,,,,
27,2023-05-30,717957,Sac Fly,sac_fly,True,502110,663623,J.D. Martinez,Jake Irvin,0,0,1,9d66e472-6f49-418b-aa86-e01ad42961c2,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,110.0,100.0,103.0,92.0,100.0,94.0,,,,,,,0.35600000000000004,,,0.306,-0.01,,,0.08,94.5,,,80.9,0.208,,,0.197,87.8,78.0,99.0,95.0,101.0,101.0,98.0,0.287,0.051,-0.75,1.21,93.9,0.348,0.25,,,,,,,,
28,2023-05-30,717957,Single,single,False,518792,663623,Jason Heyward,Jake Irvin,0,0,1,33af2a69-e887-4bbf-971c-b5c1aef9bbee,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,110.0,100.0,103.0,92.0,100.0,94.0,,,,,,,0.35600000000000004,,,0.306,-0.01,,,0.08,94.5,,,80.9,0.208,,,0.197,87.8,78.0,99.0,95.0,101.0,101.0,98.0,0.287,0.051,-0.75,1.21,93.9,0.348,0.25,,,,,,,,
29,2023-05-30,717957,Groundout,field_out,True,444482,663623,David Peralta,Jake Irvin,0,0,1,f91a011a-86fe-4813-bb66-f5b6a7f71468,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,110.0,100.0,103.0,92.0,100.0,94.0,,,,,,,0.35600000000000004,,,0.306,-0.01,,,0.08,94.5,,,80.9,0.208,,,0.197,87.8,78.0,99.0,95.0,101.0,101.0,98.0,0.287,0.051,-0.75,1.21,93.9,0.348,0.25,,,,,,,,
30,2023-05-30,717957,Strikeout,strikeout,True,681546,663623,James Outman,Jake Irvin,0,0,0,50b449a3-fbb5-479d-95df-df4cdb7f4806,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,110.0,100.0,103.0,92.0,100.0,94.0,,,,,,,0.35600000000000004,,,0.306,-0.01,,,0.08,94.5,,,80.9,0.208,,,0.197,87.8,78.0,99.0,95.0,101.0,101.0,98.0,0.287,0.051,-0.75,1.21,93.9,0.348,0.25,,,,,,,,
31,2023-05-30,717957,Flyout,field_out,True,660688,664062,Keibert Ruiz,Tony Gonsolin,0,0,0,3ab7b834-769d-4bc3-974f-5f1b9557c639,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,
32,2023-05-30,717957,Flyout,field_out,True,682928,664062,CJ Abrams,Tony Gonsolin,0,0,0,4ca358db-b5d3-4bf9-827e-59f23469ae22,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,
33,2023-05-30,717957,Groundout,field_out,True,545121,664062,Ildemaro Vargas,Tony Gonsolin,0,0,0,9139e683-4a67-483e-a022-97bed59cfd13,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,
34,2023-05-30,717957,Lineout,field_out,True,500743,663623,Miguel Rojas,Jake Irvin,0,0,0,38d4d83e-1122-4c92-ba5b-9bccae14dc6e,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,110.0,100.0,103.0,92.0,100.0,94.0,,,,,,,0.35600000000000004,,,0.306,-0.01,,,0.08,94.5,,,80.9,0.208,,,0.197,87.8,78.0,99.0,95.0,101.0,101.0,98.0,0.287,0.051,-0.75,1.21,93.9,0.348,0.25,,,,,,,,
35,2023-05-30,717957,Flyout,field_out,True,605131,663623,Austin Barnes,Jake Irvin,0,0,0,4abbad9d-1a25-4a1e-8524-97baa398a84e,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,110.0,100.0,103.0,92.0,100.0,94.0,,,,,,,0.35600000000000004,,,0.306,-0.01,,,0.08,94.5,,,80.9,0.208,,,0.197,87.8,78.0,99.0,95.0,101.0,101.0,98.0,0.287,0.051,-0.75,1.21,93.9,0.348,0.25,,,,,,,,
36,2023-05-30,717957,Flyout,field_out,True,605141,663623,Mookie Betts,Jake Irvin,0,0,0,e6ff570e-48d8-4f5a-b058-650a421b50d6,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,110.0,100.0,103.0,92.0,100.0,94.0,,,,,,,0.35600000000000004,,,0.306,-0.01,,,0.08,94.5,,,80.9,0.208,,,0.197,87.8,78.0,99.0,95.0,101.0,101.0,98.0,0.287,0.051,-0.75,1.21,93.9,0.348,0.25,,,,,,,,
37,2023-05-30,717957,Flyout,field_out,True,657041,664062,Lane Thomas,Tony Gonsolin,0,0,0,9a25b993-c995-4ae5-b803-55e847729e2f,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,
38,2023-05-30,717957,Strikeout,strikeout,True,671277,664062,Luis García Jr.,Tony Gonsolin,0,0,0,f283c47c-4e23-4f17-83a9-6ea7cd8ea5f5,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,
