,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vSL,vKC,FF_ba,SL_ba,CU_ba,FC_ba,CH_ba,vKN (sc),Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,KN%,wFS/C,wSI/C,wKN/C,vFS,vSI,SI_ba,FS_ba,ST_ba
36,2023-06-20,717684,Single,single,False,683011,669923,Anthony Volpe,George Kirby,1,0,0,25c2a48b-63d1-4de0-af39-c10d93cece4f,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,97.0,111.0,105.0,126.0,106.0,112.0,,,,,,,0.39399999999999996,,0.19699999999999998,0.115,0.018000000000000002,1.34,,1.03,0.35,-5.31,96.1,,86.3,81.8,0.234,0.264,0.265,,0.5,75.1,106.0,110.0,109.0,95.0,103.0,110.0,0.21600000000000003,0.061,0.001,1.07,0.43,0.26,84.9,95.8,0.261,0.143,
37,2023-06-20,717684,Flyout,field_out,True,641343,669923,Jake Bauers,George Kirby,0,0,0,e97c34a6-593e-4685-9997-5c9755db5ad2,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,97.0,111.0,105.0,126.0,106.0,112.0,,,,,,,0.39399999999999996,,0.19699999999999998,0.115,0.018000000000000002,1.34,,1.03,0.35,-5.31,96.1,,86.3,81.8,0.234,0.264,0.265,,0.5,75.1,106.0,110.0,109.0,95.0,103.0,110.0,0.21600000000000003,0.061,0.001,1.07,0.43,0.26,84.9,95.8,0.261,0.143,
38,2023-06-20,717684,Strikeout,strikeout,True,650402,669923,Gleyber Torres,George Kirby,0,0,0,739dbd54-13d6-4461-809f-944796f4352c,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,97.0,111.0,105.0,126.0,106.0,112.0,,,,,,,0.39399999999999996,,0.19699999999999998,0.115,0.018000000000000002,1.34,,1.03,0.35,-5.31,96.1,,86.3,81.8,0.234,0.264,0.265,,0.5,75.1,106.0,110.0,109.0,95.0,103.0,110.0,0.21600000000000003,0.061,0.001,1.07,0.43,0.26,84.9,95.8,0.261,0.143,
39,2023-06-20,717684,Pop Out,field_out,True,519317,669923,Giancarlo Stanton,George Kirby,0,0,0,8a4db3c0-6164-44b2-9007-a96c62603721,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,97.0,111.0,105.0,126.0,106.0,112.0,,,,,,,0.39399999999999996,,0.19699999999999998,0.115,0.018000000000000002,1.34,,1.03,0.35,-5.31,96.1,,86.3,81.8,0.234,0.264,0.265,,0.5,75.1,106.0,110.0,109.0,95.0,103.0,110.0,0.21600000000000003,0.061,0.001,1.07,0.43,0.26,84.9,95.8,0.261,0.143,
40,2023-06-20,717684,Lineout,field_out,True,677594,543037,Julio Rodríguez,Gerrit Cole,0,0,0,60be24af-2d0a-4c1d-bb78-be14ce894429,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,
41,2023-06-20,717684,Hit By Pitch,hit_by_pitch,False,664034,543037,Ty France,Gerrit Cole,0,0,0,b810b75b-df0b-49a6-8c2b-49e7001f4abd,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,
42,2023-06-20,717684,Flyout,field_out,True,606192,543037,Teoscar Hernández,Gerrit Cole,1,0,0,59d66bcf-5611-4d7a-b8cd-b99297037426,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,
43,2023-06-20,717684,Double,double,False,672284,543037,Jarred Kelenic,Gerrit Cole,0,0,1,f230ff47-2c09-4a31-9b9f-d909674b097e,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,
44,2023-06-20,717684,Strikeout,strikeout,True,553993,543037,Eugenio Suárez,Gerrit Cole,0,0,0,39f167f6-f47c-4072-88b8-967d7fb918de,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,
45,2023-06-20,717684,Single,single,False,519203,669923,Anthony Rizzo,George Kirby,0,0,0,005fe45c-f052-4a71-b35f-3278aba9154e,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,97.0,111.0,105.0,126.0,106.0,112.0,,,,,,,0.39399999999999996,,0.19699999999999998,0.115,0.018000000000000002,1.34,,1.03,0.35,-5.31,96.1,,86.3,81.8,0.234,0.264,0.265,,0.5,75.1,106.0,110.0,109.0,95.0,103.0,110.0,0.21600000000000003,0.061,0.001,1.07,0.43,0.26,84.9,95.8,0.261,0.143,
46,2023-06-20,717684,Grounded Into DP,grounded_into_double_play,True,518626,669923,Josh Donaldson,George Kirby,0,0,1,f4360d87-a8ae-4a54-9a60-5ebd8fc40d8d,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,97.0,111.0,105.0,126.0,106.0,112.0,,,,,,,0.39399999999999996,,0.19699999999999998,0.115,0.018000000000000002,1.34,,1.03,0.35,-5.31,96.1,,86.3,81.8,0.234,0.264,0.265,,0.5,75.1,106.0,110.0,109.0,95.0,103.0,110.0,0.21600000000000003,0.061,0.001,1.07,0.43,0.26,84.9,95.8,0.261,0.143,
47,2023-06-20,717684,Groundout,field_out,True,664056,669923,Harrison Bader,George Kirby,0,0,0,546e0946-1fac-4e0f-b4d0-614ec52e7efd,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,97.0,111.0,105.0,126.0,106.0,112.0,,,,,,,0.39399999999999996,,0.19699999999999998,0.115,0.018000000000000002,1.34,,1.03,0.35,-5.31,96.1,,86.3,81.8,0.234,0.264,0.265,,0.5,75.1,106.0,110.0,109.0,95.0,103.0,110.0,0.21600000000000003,0.061,0.001,1.07,0.43,0.26,84.9,95.8,0.261,0.143,
48,2023-06-20,717684,Strikeout,strikeout,True,663728,543037,Cal Raleigh,Gerrit Cole,0,0,0,a09569ce-c1bc-45d4-90b3-ffa05ddccfcd,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,
49,2023-06-20,717684,Strikeout,strikeout,True,645801,543037,Mike Ford,Gerrit Cole,0,0,0,96bb571c-ad11-4b7b-969a-7c19c0e42e47,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,
50,2023-06-20,717684,Strikeout,strikeout,True,676609,543037,José Caballero,Gerrit Cole,0,0,0,2d22e0e2-a7cf-4009-8e36-672fd1fdb48c,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,
51,2023-06-20,717684,Groundout,field_out,True,641856,669923,Billy McKinney,George Kirby,0,0,0,d434e138-d494-451f-8348-4c759693c521,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,97.0,111.0,105.0,126.0,106.0,112.0,,,,,,,0.39399999999999996,,0.19699999999999998,0.115,0.018000000000000002,1.34,,1.03,0.35,-5.31,96.1,,86.3,81.8,0.234,0.264,0.265,,0.5,75.1,106.0,110.0,109.0,95.0,103.0,110.0,0.21600000000000003,0.061,0.001,1.07,0.43,0.26,84.9,95.8,0.261,0.143,
52,2023-06-20,717684,Field Error,field_error,False,624431,669923,Jose Trevino,George Kirby,1,0,0,e03f70a7-b504-42e0-bbf2-dafcdf79c037,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,97.0,111.0,105.0,126.0,106.0,112.0,,,,,,,0.39399999999999996,,0.19699999999999998,0.115,0.018000000000000002,1.34,,1.03,0.35,-5.31,96.1,,86.3,81.8,0.234,0.264,0.265,,0.5,75.1,106.0,110.0,109.0,95.0,103.0,110.0,0.21600000000000003,0.061,0.001,1.07,0.43,0.26,84.9,95.8,0.261,0.143,
53,2023-06-20,717684,Strikeout,strikeout,True,683011,669923,Anthony Volpe,George Kirby,0,0,0,c052b9e5-633e-4b61-97af-df3be95c42f4,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,97.0,111.0,105.0,126.0,106.0,112.0,,,,,,,0.39399999999999996,,0.19699999999999998,0.115,0.018000000000000002,1.34,,1.03,0.35,-5.31,96.1,,86.3,81.8,0.234,0.264,0.265,,0.5,75.1,106.0,110.0,109.0,95.0,103.0,110.0,0.21600000000000003,0.061,0.001,1.07,0.43,0.26,84.9,95.8,0.261,0.143,
54,2023-06-20,717684,Flyout,field_out,True,641343,669923,Jake Bauers,George Kirby,0,0,0,f0866aae-c133-408d-9962-9b5d58f61348,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,97.0,111.0,105.0,126.0,106.0,112.0,,,,,,,0.39399999999999996,,0.19699999999999998,0.115,0.018000000000000002,1.34,,1.03,0.35,-5.31,96.1,,86.3,81.8,0.234,0.264,0.265,,0.5,75.1,106.0,110.0,109.0,95.0,103.0,110.0,0.21600000000000003,0.061,0.001,1.07,0.43,0.26,84.9,95.8,0.261,0.143,
55,2023-06-20,717684,Strikeout,strikeout,True,664238,543037,Dylan Moore,Gerrit Cole,0,0,0,fb1f0641-9701-437f-9f54-84fb34dd0c42,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,
56,2023-06-20,717684,Groundout,field_out,True,677594,605280,Julio Rodríguez,Clay Holmes,0,0,0,ad36c569-28b1-4e57-a5dd-32799b975ded,605280.0,clayholmes,Holmes,Right,Clay Holmes,2.86,2.82,63.0,99.0,124.0,101.0,0.755,10.14,3.29,7.29,0.29,3.86,0.22399999999999998,0.41200000000000003,0.127,0.35200000000000004,0.444,,,,,42.0,103.0,80.0,140.0,109.0,120.0,,,,,,,0.003,,0.305,,,-15.42,,2.59,,,94.3,,86.4,,,0.128,,,,,119.0,95.0,93.0,,,,0.6920000000000001,,,,0.64,,,96.0,0.26,,0.077
57,2023-06-20,717684,Strikeout,strikeout,True,664034,605280,Ty France,Clay Holmes,0,0,0,7260b8f4-a4a5-4743-9551-36af20c387e1,605280.0,clayholmes,Holmes,Right,Clay Holmes,2.86,2.82,63.0,99.0,124.0,101.0,0.755,10.14,3.29,7.29,0.29,3.86,0.22399999999999998,0.41200000000000003,0.127,0.35200000000000004,0.444,,,,,42.0,103.0,80.0,140.0,109.0,120.0,,,,,,,0.003,,0.305,,,-15.42,,2.59,,,94.3,,86.4,,,0.128,,,,,119.0,95.0,93.0,,,,0.6920000000000001,,,,0.64,,,96.0,0.26,,0.077
58,2023-06-20,717684,Strikeout,strikeout,True,650402,686654,Gleyber Torres,Ty Adcock,0,0,0,0d244933-894c-4709-bff9-1c3342d6e1fd,686654.0,tyadcock,Adcock,Right,Ty Adcock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.148,0.226,,,,,,,,,,,,,,,,,,,,,
59,2023-06-20,717684,Strikeout,strikeout,True,519317,686654,Giancarlo Stanton,Ty Adcock,0,0,0,082f0844-66b8-4ffd-b128-72a99e48817a,686654.0,tyadcock,Adcock,Right,Ty Adcock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.148,0.226,,,,,,,,,,,,,,,,,,,,,
60,2023-06-20,717684,Groundout,field_out,True,519203,686654,Anthony Rizzo,Ty Adcock,0,0,0,1be5a032-7d2f-43f4-81ad-e57795f6ac18,686654.0,tyadcock,Adcock,Right,Ty Adcock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.148,0.226,,,,,,,,,,,,,,,,,,,,,
61,2023-06-20,717684,Groundout,field_out,True,606192,605280,Teoscar Hernández,Clay Holmes,1,0,0,3e8efb37-7586-447d-a186-225588ae07bb,605280.0,clayholmes,Holmes,Right,Clay Holmes,2.86,2.82,63.0,99.0,124.0,101.0,0.755,10.14,3.29,7.29,0.29,3.86,0.22399999999999998,0.41200000000000003,0.127,0.35200000000000004,0.444,,,,,42.0,103.0,80.0,140.0,109.0,120.0,,,,,,,0.003,,0.305,,,-15.42,,2.59,,,94.3,,86.4,,,0.128,,,,,119.0,95.0,93.0,,,,0.6920000000000001,,,,0.64,,,96.0,0.26,,0.077
62,2023-06-20,717684,Groundout,field_out,True,672284,605280,Jarred Kelenic,Clay Holmes,0,0,0,c41e6f6b-2ecf-4688-a113-22cf3f1a2a1b,605280.0,clayholmes,Holmes,Right,Clay Holmes,2.86,2.82,63.0,99.0,124.0,101.0,0.755,10.14,3.29,7.29,0.29,3.86,0.22399999999999998,0.41200000000000003,0.127,0.35200000000000004,0.444,,,,,42.0,103.0,80.0,140.0,109.0,120.0,,,,,,,0.003,,0.305,,,-15.42,,2.59,,,94.3,,86.4,,,0.128,,,,,119.0,95.0,93.0,,,,0.6920000000000001,,,,0.64,,,96.0,0.26,,0.077
63,2023-06-20,717684,Strikeout,strikeout,True,553993,605280,Eugenio Suárez,Clay Holmes,0,0,0,8e070f7c-a9b5-4cea-9823-cfd851a1844e,605280.0,clayholmes,Holmes,Right,Clay Holmes,2.86,2.82,63.0,99.0,124.0,101.0,0.755,10.14,3.29,7.29,0.29,3.86,0.22399999999999998,0.41200000000000003,0.127,0.35200000000000004,0.444,,,,,42.0,103.0,80.0,140.0,109.0,120.0,,,,,,,0.003,,0.305,,,-15.42,,2.59,,,94.3,,86.4,,,0.128,,,,,119.0,95.0,93.0,,,,0.6920000000000001,,,,0.64,,,96.0,0.26,,0.077
