,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,SL_ba,CU_ba,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FC_ba,ST_ba,FS_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI_ba,CH_ba
37,2023-09-06,716696,Walk,walk,False,650490,601713,Yandy Díaz,Nick Pivetta,0,0,0,0764636a-8980-4560-8bb5-d96cd0b6ba83,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,,,,,117.0,102.0,106.0,125.0,101.0,109.0,124.0,107.0,112.0,,0.506,0.165,0.247,,0.57,,1.59,-0.09,,94.6,,85.8,79.4,0.214,0.189,0.215,78.0,104.0,98.0,49.0,109.0,69.0,0.078,0.005,0.67,-13.1,88.4,84.8,0.267,0.114,0.25,,,,,
38,2023-09-06,716696,Walk,walk,False,664040,601713,Brandon Lowe,Nick Pivetta,1,0,1,80768588-e8ec-4f14-90e4-614d77623aca,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,,,,,117.0,102.0,106.0,125.0,101.0,109.0,124.0,107.0,112.0,,0.506,0.165,0.247,,0.57,,1.59,-0.09,,94.6,,85.8,79.4,0.214,0.189,0.215,78.0,104.0,98.0,49.0,109.0,69.0,0.078,0.005,0.67,-13.1,88.4,84.8,0.267,0.114,0.25,,,,,
39,2023-09-06,716696,Grounded Into DP,grounded_into_double_play,True,668227,601713,Randy Arozarena,Nick Pivetta,0,0,1,f9ed5f57-e4a7-4b2e-a563-9cf48451ed84,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,,,,,117.0,102.0,106.0,125.0,101.0,109.0,124.0,107.0,112.0,,0.506,0.165,0.247,,0.57,,1.59,-0.09,,94.6,,85.8,79.4,0.214,0.189,0.215,78.0,104.0,98.0,49.0,109.0,69.0,0.078,0.005,0.67,-13.1,88.4,84.8,0.267,0.114,0.25,,,,,
40,2023-09-06,716696,Double,double,False,623912,601713,Harold Ramírez,Nick Pivetta,0,0,1,3d729831-af93-4fcc-bd43-0c1ed08bbb86,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,,,,,117.0,102.0,106.0,125.0,101.0,109.0,124.0,107.0,112.0,,0.506,0.165,0.247,,0.57,,1.59,-0.09,,94.6,,85.8,79.4,0.214,0.189,0.215,78.0,104.0,98.0,49.0,109.0,69.0,0.078,0.005,0.67,-13.1,88.4,84.8,0.267,0.114,0.25,,,,,
41,2023-09-06,716696,Walk,walk,False,670042,657514,Luke Raley,Brennan Bernardino,0,0,0,ff0d4f2a-3fb9-4bea-bfdd-493ef77bee52,657514.0,brennanbernardino,Bernardino,Left,Brennan Bernardino,3.2,4.07,50.2,96.0,88.0,90.0,0.773,10.3,3.2,8.53,0.71,1.86,0.254,0.34299999999999997,0.149,0.321,0.457,82.4,34.0,68.0,70.0,101.0,93.0,93.0,,,,,,,0.5589999999999999,,,0.42700000000000005,0.013999999999999999,,1.73,,-0.78,-13.88,,90.8,,77.6,,,0.238,,,,,,,,,,,,,,,,79.0,100.0,88.0,0.252,0.5
42,2023-09-06,716696,Walk,walk,False,670623,657514,Isaac Paredes,Brennan Bernardino,1,0,1,8359be55-98d6-48b7-9771-0659467c9014,657514.0,brennanbernardino,Bernardino,Left,Brennan Bernardino,3.2,4.07,50.2,96.0,88.0,90.0,0.773,10.3,3.2,8.53,0.71,1.86,0.254,0.34299999999999997,0.149,0.321,0.457,82.4,34.0,68.0,70.0,101.0,93.0,93.0,,,,,,,0.5589999999999999,,,0.42700000000000005,0.013999999999999999,,1.73,,-0.78,-13.88,,90.8,,77.6,,,0.238,,,,,,,,,,,,,,,,79.0,100.0,88.0,0.252,0.5
43,2023-09-06,716696,Forceout,force_out,True,678545,657514,Osleivis Basabe,Brennan Bernardino,0,0,1,9d0ec3c3-2d71-4fcc-ab9b-39a05f03cad0,657514.0,brennanbernardino,Bernardino,Left,Brennan Bernardino,3.2,4.07,50.2,96.0,88.0,90.0,0.773,10.3,3.2,8.53,0.71,1.86,0.254,0.34299999999999997,0.149,0.321,0.457,82.4,34.0,68.0,70.0,101.0,93.0,93.0,,,,,,,0.5589999999999999,,,0.42700000000000005,0.013999999999999999,,1.73,,-0.78,-13.88,,90.8,,77.6,,,0.238,,,,,,,,,,,,,,,,79.0,100.0,88.0,0.252,0.5
44,2023-09-06,716696,Strikeout,strikeout,True,646240,607192,Rafael Devers,Tyler Glasnow,0,0,0,38cce9db-921e-4f45-a3a0-95d2cb6abc72,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,152.0,103.0,114.0,128.0,103.0,110.0,94.0,97.0,104.0,0.004,0.43200000000000005,0.348,0.213,0.003,0.54,-7.7,1.25,1.81,2.91,96.4,96.4,90.1,83.9,0.236,0.254,0.095,,,,,,,,,,,,,,,,,,,,
45,2023-09-06,716696,Strikeout,strikeout,True,457759,607192,Justin Turner,Tyler Glasnow,0,0,0,6589328f-a8e1-4399-9147-35b70fdb34ee,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,152.0,103.0,114.0,128.0,103.0,110.0,94.0,97.0,104.0,0.004,0.43200000000000005,0.348,0.213,0.003,0.54,-7.7,1.25,1.81,2.91,96.4,96.4,90.1,83.9,0.236,0.254,0.095,,,,,,,,,,,,,,,,,,,,
46,2023-09-06,716696,Strikeout,strikeout,True,671213,607192,Triston Casas,Tyler Glasnow,0,0,0,3ffdb5cd-35bc-4ccb-a374-6b482011f1c9,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,152.0,103.0,114.0,128.0,103.0,110.0,94.0,97.0,104.0,0.004,0.43200000000000005,0.348,0.213,0.003,0.54,-7.7,1.25,1.81,2.91,96.4,96.4,90.1,83.9,0.236,0.254,0.095,,,,,,,,,,,,,,,,,,,,
47,2023-09-06,716696,Pop Out,field_out,True,642350,661440,Jose Siri,Mauricio Llovera,1,0,0,dfcb87f5-450c-448b-a71f-d8490147d2d6,661440.0,mauriciollovera,Llovera,Right,Mauricio Llovera,4.89,4.93,35.0,104.0,112.0,106.0,0.845,7.46,3.86,9.26,0.77,1.58,0.33,0.41100000000000003,0.179,0.35700000000000004,0.45399999999999996,,,,,,,,,,,129.0,104.0,116.0,0.631,,0.34,,,,1.68,-1.27,,,,94.5,82.7,,,0.279,,95.0,64.0,72.0,,,,0.028999999999999998,,-10.66,,90.4,,0.5,,,104.0,106.0,102.0,0.245,
48,2023-09-06,716696,Single,single,False,650907,661440,René Pinto,Mauricio Llovera,0,0,0,ce9be9c4-a8d5-4f15-bb9d-6868669f85c8,661440.0,mauriciollovera,Llovera,Right,Mauricio Llovera,4.89,4.93,35.0,104.0,112.0,106.0,0.845,7.46,3.86,9.26,0.77,1.58,0.33,0.41100000000000003,0.179,0.35700000000000004,0.45399999999999996,,,,,,,,,,,129.0,104.0,116.0,0.631,,0.34,,,,1.68,-1.27,,,,94.5,82.7,,,0.279,,95.0,64.0,72.0,,,,0.028999999999999998,,-10.66,,90.4,,0.5,,,104.0,106.0,102.0,0.245,
49,2023-09-06,716696,Strikeout,strikeout,True,650490,661440,Yandy Díaz,Mauricio Llovera,0,0,0,8ec3d8c8-b2fa-435f-a1de-7dc5d831a566,661440.0,mauriciollovera,Llovera,Right,Mauricio Llovera,4.89,4.93,35.0,104.0,112.0,106.0,0.845,7.46,3.86,9.26,0.77,1.58,0.33,0.41100000000000003,0.179,0.35700000000000004,0.45399999999999996,,,,,,,,,,,129.0,104.0,116.0,0.631,,0.34,,,,1.68,-1.27,,,,94.5,82.7,,,0.279,,95.0,64.0,72.0,,,,0.028999999999999998,,-10.66,,90.4,,0.5,,,104.0,106.0,102.0,0.245,
50,2023-09-06,716696,Flyout,field_out,True,664040,661440,Brandon Lowe,Mauricio Llovera,0,0,0,1a977d14-24d4-4408-aca1-ea455625b2c2,661440.0,mauriciollovera,Llovera,Right,Mauricio Llovera,4.89,4.93,35.0,104.0,112.0,106.0,0.845,7.46,3.86,9.26,0.77,1.58,0.33,0.41100000000000003,0.179,0.35700000000000004,0.45399999999999996,,,,,,,,,,,129.0,104.0,116.0,0.631,,0.34,,,,1.68,-1.27,,,,94.5,82.7,,,0.279,,95.0,64.0,72.0,,,,0.028999999999999998,,-10.66,,90.4,,0.5,,,104.0,106.0,102.0,0.245,
51,2023-09-06,716696,Strikeout,strikeout,True,594807,596112,Adam Duvall,Robert Stephenson,0,0,0,0e1e1831-887f-409a-915b-7fc13881e151,596112.0,robertstephenson,"Stephenson, R",Right,Robert Stephenson,3.1,2.73,52.1,102.0,121.0,106.0,0.536,13.24,2.75,5.16,1.38,0.73,0.278,0.46299999999999997,0.19399999999999998,0.306,0.408,,,,,94.0,74.0,61.0,116.0,96.0,96.0,139.0,101.0,117.0,,0.23600000000000002,0.24100000000000002,0.003,,-2.22,,0.7,-3.75,,96.8,,84.8,77.2,0.3,0.186,,116.0,105.0,104.0,73.0,106.0,102.0,0.414,0.106,3.82,4.11,88.7,88.8,0.101,,0.1,,,,,
52,2023-09-06,716696,Flyout,field_out,True,807799,596112,Masataka Yoshida,Robert Stephenson,0,0,0,76a9a405-c74d-40a4-a381-93777874ba65,596112.0,robertstephenson,"Stephenson, R",Right,Robert Stephenson,3.1,2.73,52.1,102.0,121.0,106.0,0.536,13.24,2.75,5.16,1.38,0.73,0.278,0.46299999999999997,0.19399999999999998,0.306,0.408,,,,,94.0,74.0,61.0,116.0,96.0,96.0,139.0,101.0,117.0,,0.23600000000000002,0.24100000000000002,0.003,,-2.22,,0.7,-3.75,,96.8,,84.8,77.2,0.3,0.186,,116.0,105.0,104.0,73.0,106.0,102.0,0.414,0.106,3.82,4.11,88.7,88.8,0.101,,0.1,,,,,
53,2023-09-06,716696,Pop Out,field_out,True,596115,596112,Trevor Story,Robert Stephenson,1,0,0,21511df0-bd9f-441a-84d9-e4c29cc63f0c,596112.0,robertstephenson,"Stephenson, R",Right,Robert Stephenson,3.1,2.73,52.1,102.0,121.0,106.0,0.536,13.24,2.75,5.16,1.38,0.73,0.278,0.46299999999999997,0.19399999999999998,0.306,0.408,,,,,94.0,74.0,61.0,116.0,96.0,96.0,139.0,101.0,117.0,,0.23600000000000002,0.24100000000000002,0.003,,-2.22,,0.7,-3.75,,96.8,,84.8,77.2,0.3,0.186,,116.0,105.0,104.0,73.0,106.0,102.0,0.414,0.106,3.82,4.11,88.7,88.8,0.101,,0.1,,,,,
54,2023-09-06,716696,Lineout,field_out,True,668227,661440,Randy Arozarena,Mauricio Llovera,1,0,0,ea209e53-0a44-4807-9dcc-81c15e658d91,661440.0,mauriciollovera,Llovera,Right,Mauricio Llovera,4.89,4.93,35.0,104.0,112.0,106.0,0.845,7.46,3.86,9.26,0.77,1.58,0.33,0.41100000000000003,0.179,0.35700000000000004,0.45399999999999996,,,,,,,,,,,129.0,104.0,116.0,0.631,,0.34,,,,1.68,-1.27,,,,94.5,82.7,,,0.279,,95.0,64.0,72.0,,,,0.028999999999999998,,-10.66,,90.4,,0.5,,,104.0,106.0,102.0,0.245,
55,2023-09-06,716696,Groundout,field_out,True,623912,661440,Harold Ramírez,Mauricio Llovera,1,0,0,099720c6-509f-4886-a5ad-4eed15f70fbe,661440.0,mauriciollovera,Llovera,Right,Mauricio Llovera,4.89,4.93,35.0,104.0,112.0,106.0,0.845,7.46,3.86,9.26,0.77,1.58,0.33,0.41100000000000003,0.179,0.35700000000000004,0.45399999999999996,,,,,,,,,,,129.0,104.0,116.0,0.631,,0.34,,,,1.68,-1.27,,,,94.5,82.7,,,0.279,,95.0,64.0,72.0,,,,0.028999999999999998,,-10.66,,90.4,,0.5,,,104.0,106.0,102.0,0.245,
56,2023-09-06,716696,Lineout,field_out,True,670042,661440,Luke Raley,Mauricio Llovera,1,0,0,02955aa0-7017-4b75-92de-c610fe0a94a3,661440.0,mauriciollovera,Llovera,Right,Mauricio Llovera,4.89,4.93,35.0,104.0,112.0,106.0,0.845,7.46,3.86,9.26,0.77,1.58,0.33,0.41100000000000003,0.179,0.35700000000000004,0.45399999999999996,,,,,,,,,,,129.0,104.0,116.0,0.631,,0.34,,,,1.68,-1.27,,,,94.5,82.7,,,0.279,,95.0,64.0,72.0,,,,0.028999999999999998,,-10.66,,90.4,,0.5,,,104.0,106.0,102.0,0.245,
57,2023-09-06,716696,Groundout,field_out,True,608701,621363,Rob Refsnyder,Colin Poche,0,0,0,bfb96ec1-5885-4443-bf7a-7b11a985f6e2,621363.0,colinpoche,Poche,Left,Colin Poche,2.23,2.65,60.2,95.0,108.0,101.0,0.731,9.05,3.56,6.23,0.59,0.7,0.231,0.431,0.18100000000000002,0.244,0.425,,,,,,,,123.0,95.0,101.0,79.0,96.0,101.0,,0.65,0.35,,,0.57,,2.25,,,92.5,,84.6,,0.234,0.127,,,,,,,,,,,,,,,,,,,,,
58,2023-09-06,716696,Lineout,field_out,True,657136,621363,Connor Wong,Colin Poche,0,0,0,9a9b03e3-398e-4c05-8255-51bdc698da1d,621363.0,colinpoche,Poche,Left,Colin Poche,2.23,2.65,60.2,95.0,108.0,101.0,0.731,9.05,3.56,6.23,0.59,0.7,0.231,0.431,0.18100000000000002,0.244,0.425,,,,,,,,123.0,95.0,101.0,79.0,96.0,101.0,,0.65,0.35,,,0.57,,2.25,,,92.5,,84.6,,0.234,0.127,,,,,,,,,,,,,,,,,,,,,
59,2023-09-06,716696,Double,double,False,678882,621363,Ceddanne Rafaela,Colin Poche,0,0,0,64bd4ddb-5fe5-4105-86a3-8ad2d523c747,621363.0,colinpoche,Poche,Left,Colin Poche,2.23,2.65,60.2,95.0,108.0,101.0,0.731,9.05,3.56,6.23,0.59,0.7,0.231,0.431,0.18100000000000002,0.244,0.425,,,,,,,,123.0,95.0,101.0,79.0,96.0,101.0,,0.65,0.35,,,0.57,,2.25,,,92.5,,84.6,,0.234,0.127,,,,,,,,,,,,,,,,,,,,,
60,2023-09-06,716696,Flyout,field_out,True,646240,621363,Rafael Devers,Colin Poche,1,0,0,9c0d122c-1f82-489e-b79f-a2400d148f6c,621363.0,colinpoche,Poche,Left,Colin Poche,2.23,2.65,60.2,95.0,108.0,101.0,0.731,9.05,3.56,6.23,0.59,0.7,0.231,0.431,0.18100000000000002,0.244,0.425,,,,,,,,123.0,95.0,101.0,79.0,96.0,101.0,,0.65,0.35,,,0.57,,2.25,,,92.5,,84.6,,0.234,0.127,,,,,,,,,,,,,,,,,,,,,
61,2023-09-06,716696,Walk,walk,False,670623,661440,Isaac Paredes,Mauricio Llovera,0,0,0,a76435ed-599a-44c0-af2a-e16b29ae8c12,661440.0,mauriciollovera,Llovera,Right,Mauricio Llovera,4.89,4.93,35.0,104.0,112.0,106.0,0.845,7.46,3.86,9.26,0.77,1.58,0.33,0.41100000000000003,0.179,0.35700000000000004,0.45399999999999996,,,,,,,,,,,129.0,104.0,116.0,0.631,,0.34,,,,1.68,-1.27,,,,94.5,82.7,,,0.279,,95.0,64.0,72.0,,,,0.028999999999999998,,-10.66,,90.4,,0.5,,,104.0,106.0,102.0,0.245,
62,2023-09-06,716696,Forceout,force_out,True,678545,661440,Osleivis Basabe,Mauricio Llovera,0,0,1,1286d8d8-9589-4731-ade9-7ae2ce7d04d4,661440.0,mauriciollovera,Llovera,Right,Mauricio Llovera,4.89,4.93,35.0,104.0,112.0,106.0,0.845,7.46,3.86,9.26,0.77,1.58,0.33,0.41100000000000003,0.179,0.35700000000000004,0.45399999999999996,,,,,,,,,,,129.0,104.0,116.0,0.631,,0.34,,,,1.68,-1.27,,,,94.5,82.7,,,0.279,,95.0,64.0,72.0,,,,0.028999999999999998,,-10.66,,90.4,,0.5,,,104.0,106.0,102.0,0.245,
63,2023-09-06,716696,Flyout,field_out,True,642350,661440,Jose Siri,Mauricio Llovera,1,0,0,844f1c7b-91de-415a-b991-9e68a7a1a0e5,661440.0,mauriciollovera,Llovera,Right,Mauricio Llovera,4.89,4.93,35.0,104.0,112.0,106.0,0.845,7.46,3.86,9.26,0.77,1.58,0.33,0.41100000000000003,0.179,0.35700000000000004,0.45399999999999996,,,,,,,,,,,129.0,104.0,116.0,0.631,,0.34,,,,1.68,-1.27,,,,94.5,82.7,,,0.279,,95.0,64.0,72.0,,,,0.028999999999999998,,-10.66,,90.4,,0.5,,,104.0,106.0,102.0,0.245,
64,2023-09-06,716696,Flyout,field_out,True,650907,661440,René Pinto,Mauricio Llovera,0,0,0,c0ebd8b9-c9a8-4c10-b354-8ad3f0244ce3,661440.0,mauriciollovera,Llovera,Right,Mauricio Llovera,4.89,4.93,35.0,104.0,112.0,106.0,0.845,7.46,3.86,9.26,0.77,1.58,0.33,0.41100000000000003,0.179,0.35700000000000004,0.45399999999999996,,,,,,,,,,,129.0,104.0,116.0,0.631,,0.34,,,,1.68,-1.27,,,,94.5,82.7,,,0.279,,95.0,64.0,72.0,,,,0.028999999999999998,,-10.66,,90.4,,0.5,,,104.0,106.0,102.0,0.245,
65,2023-09-06,716696,Strikeout,strikeout,True,457759,664126,Justin Turner,Pete Fairbanks,0,0,0,5eb799e1-f015-4627-ab29-480046699676,664126.0,petefairbanks,Fairbanks,Right,Pete Fairbanks,2.58,2.62,45.1,100.0,132.0,105.0,0.721,13.5,3.97,5.16,0.6,1.63,0.207,0.38,0.228,0.293,0.478,94.1,150.0,60.0,50.0,,,,166.0,99.0,110.0,98.0,101.0,102.0,,0.495,0.499,,0.006999999999999999,0.61,,3.08,,0.31,98.9,,86.8,,0.151,0.178,,,,,,,,,,,,,,,,,,,,,
66,2023-09-06,716696,Single,single,False,671213,664126,Triston Casas,Pete Fairbanks,1,0,0,b6ccc63b-030a-48f6-a0e3-c9704674cf7a,664126.0,petefairbanks,Fairbanks,Right,Pete Fairbanks,2.58,2.62,45.1,100.0,132.0,105.0,0.721,13.5,3.97,5.16,0.6,1.63,0.207,0.38,0.228,0.293,0.478,94.1,150.0,60.0,50.0,,,,166.0,99.0,110.0,98.0,101.0,102.0,,0.495,0.499,,0.006999999999999999,0.61,,3.08,,0.31,98.9,,86.8,,0.151,0.178,,,,,,,,,,,,,,,,,,,,,
67,2023-09-06,716696,Strikeout,strikeout,True,594807,664126,Adam Duvall,Pete Fairbanks,0,0,0,5267f154-d3a0-4de2-abf8-b31045f34c3b,664126.0,petefairbanks,Fairbanks,Right,Pete Fairbanks,2.58,2.62,45.1,100.0,132.0,105.0,0.721,13.5,3.97,5.16,0.6,1.63,0.207,0.38,0.228,0.293,0.478,94.1,150.0,60.0,50.0,,,,166.0,99.0,110.0,98.0,101.0,102.0,,0.495,0.499,,0.006999999999999999,0.61,,3.08,,0.31,98.9,,86.8,,0.151,0.178,,,,,,,,,,,,,,,,,,,,,
68,2023-09-06,716696,Groundout,field_out,True,807799,664126,Masataka Yoshida,Pete Fairbanks,1,0,0,73fa6167-5f7e-4a8a-8eaa-820efaac1ab8,664126.0,petefairbanks,Fairbanks,Right,Pete Fairbanks,2.58,2.62,45.1,100.0,132.0,105.0,0.721,13.5,3.97,5.16,0.6,1.63,0.207,0.38,0.228,0.293,0.478,94.1,150.0,60.0,50.0,,,,166.0,99.0,110.0,98.0,101.0,102.0,,0.495,0.499,,0.006999999999999999,0.61,,3.08,,0.31,98.9,,86.8,,0.151,0.178,,,,,,,,,,,,,,,,,,,,,
