,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,KC%,wFA/C,wFS/C,wSI/C,wSL/C,wKC/C,vFA,vFS,vSI,vSL,vKC,FF_ba,SL_ba,FS_ba,CU_ba,SI_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CH%,wFC/C,wCH/C,vFC,FC_ba,ST_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
12,2023-05-30,717952,Strikeout,strikeout,True,656185,669302,Greg Allen,Logan Gilbert,0,0,0,adc081e4-86cc-477c-bb68-6f23b9735881,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
13,2023-05-30,717952,Single,single,False,650402,669302,Gleyber Torres,Logan Gilbert,1,1,0,3711a6a9-3015-408e-8548-e1fc869b3074,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
14,2023-05-30,717952,Strikeout,strikeout,True,592450,669302,Aaron Judge,Logan Gilbert,0,0,0,bbf58f85-d3e3-4f78-9468-aabebd6928f7,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
15,2023-05-30,717952,Groundout,field_out,True,572041,641482,AJ Pollock,Nestor Cortes,1,0,0,cd105e69-ab9e-403c-84fe-ea7af03e5e17,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,,,,,,,0.005,0.521,,0.158,,0.68,,4.05,-1.47,,91.6,,89.3,76.9,,0.213,0.2,,,,83.4,92.0,111.0,110.0,110.0,102.0,102.0,0.28800000000000003,0.027999999999999997,0.39,-6.99,86.6,0.26,0.259,0.5,,,,,,
16,2023-05-30,717952,Flyout,field_out,True,553993,641482,Eugenio Suárez,Nestor Cortes,1,0,0,b5468b6c-787d-4c42-8683-c12a656ebe9d,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,,,,,,,0.005,0.521,,0.158,,0.68,,4.05,-1.47,,91.6,,89.3,76.9,,0.213,0.2,,,,83.4,92.0,111.0,110.0,110.0,102.0,102.0,0.28800000000000003,0.027999999999999997,0.39,-6.99,86.6,0.26,0.259,0.5,,,,,,
17,2023-05-30,717952,Double,double,False,608596,641482,Tom Murphy,Nestor Cortes,0,0,0,2628bf26-5b4f-43b4-89f9-11d44af64dd1,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,,,,,,,0.005,0.521,,0.158,,0.68,,4.05,-1.47,,91.6,,89.3,76.9,,0.213,0.2,,,,83.4,92.0,111.0,110.0,110.0,102.0,102.0,0.28800000000000003,0.027999999999999997,0.39,-6.99,86.6,0.26,0.259,0.5,,,,,,
18,2023-05-30,717952,Pop Out,field_out,True,676609,641482,José Caballero,Nestor Cortes,0,0,0,e9917eb0-0ac3-4701-80e4-88b01d56245c,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,,,,,,,0.005,0.521,,0.158,,0.68,,4.05,-1.47,,91.6,,89.3,76.9,,0.213,0.2,,,,83.4,92.0,111.0,110.0,110.0,102.0,102.0,0.28800000000000003,0.027999999999999997,0.39,-6.99,86.6,0.26,0.259,0.5,,,,,,
19,2023-05-30,717952,Single,single,False,641432,669302,Willie Calhoun,Logan Gilbert,0,0,0,1d529690-f4f4-423c-88e6-6d2679edf7c6,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
20,2023-05-30,717952,Flyout,field_out,True,518934,669302,DJ LeMahieu,Logan Gilbert,0,0,0,35b1a7c9-07c3-4c52-b3fb-d43ad9aa3449,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
21,2023-05-30,717952,Single,single,False,643396,669302,Isiah Kiner-Falefa,Logan Gilbert,1,0,1,8e474e34-aabe-4194-a32c-19864f8ac6ff,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
22,2023-05-30,717952,Flyout,field_out,True,641343,669302,Jake Bauers,Logan Gilbert,1,0,1,870bc44d-52b8-4b2b-a520-1487e5ee9ae0,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
23,2023-05-30,717952,Home Run,home_run,False,683011,669302,Anthony Volpe,Logan Gilbert,1,0,1,52e3a27c-5983-4860-aee6-d64ad5b70fcc,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
24,2023-05-30,717952,Lineout,field_out,True,624431,669302,Jose Trevino,Logan Gilbert,0,0,0,624f61ff-1828-4191-838b-950118d1da9f,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
25,2023-05-30,717952,Flyout,field_out,True,664059,641482,Sam Haggerty,Nestor Cortes,0,0,0,607a62a2-aaf9-46de-83a9-2336e2ae1b99,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,,,,,,,0.005,0.521,,0.158,,0.68,,4.05,-1.47,,91.6,,89.3,76.9,,0.213,0.2,,,,83.4,92.0,111.0,110.0,110.0,102.0,102.0,0.28800000000000003,0.027999999999999997,0.39,-6.99,86.6,0.26,0.259,0.5,,,,,,
26,2023-05-30,717952,Pop Out,field_out,True,641487,641482,J.P. Crawford,Nestor Cortes,1,0,0,f79aa655-a26a-4e58-b900-d7521510657a,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,,,,,,,0.005,0.521,,0.158,,0.68,,4.05,-1.47,,91.6,,89.3,76.9,,0.213,0.2,,,,83.4,92.0,111.0,110.0,110.0,102.0,102.0,0.28800000000000003,0.027999999999999997,0.39,-6.99,86.6,0.26,0.259,0.5,,,,,,
27,2023-05-30,717952,Single,single,False,664034,641482,Ty France,Nestor Cortes,1,0,0,0945ccda-062c-4926-b805-dc4b50a4468d,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,,,,,,,0.005,0.521,,0.158,,0.68,,4.05,-1.47,,91.6,,89.3,76.9,,0.213,0.2,,,,83.4,92.0,111.0,110.0,110.0,102.0,102.0,0.28800000000000003,0.027999999999999997,0.39,-6.99,86.6,0.26,0.259,0.5,,,,,,
28,2023-05-30,717952,Pop Out,field_out,True,677594,641482,Julio Rodríguez,Nestor Cortes,0,0,0,68007ee1-8aa6-4432-8e79-0b39a70589aa,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,,,,,,,0.005,0.521,,0.158,,0.68,,4.05,-1.47,,91.6,,89.3,76.9,,0.213,0.2,,,,83.4,92.0,111.0,110.0,110.0,102.0,102.0,0.28800000000000003,0.027999999999999997,0.39,-6.99,86.6,0.26,0.259,0.5,,,,,,
29,2023-05-30,717952,Home Run,home_run,False,656185,669302,Greg Allen,Logan Gilbert,0,0,0,c3848522-01ae-403f-a43c-5901aac41d9b,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
30,2023-05-30,717952,Groundout,field_out,True,650402,669302,Gleyber Torres,Logan Gilbert,1,0,0,405628af-2fdb-47aa-babf-b5c220c6bd80,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
31,2023-05-30,717952,Strikeout,strikeout,True,592450,669302,Aaron Judge,Logan Gilbert,0,0,0,d743b8f3-c5f8-4e6f-b8a7-3cd53e6501f0,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
32,2023-05-30,717952,Flyout,field_out,True,641432,669302,Willie Calhoun,Logan Gilbert,0,0,0,e4f185e0-b4a1-4494-bfc0-236ebdf58c8e,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
33,2023-05-30,717952,Strikeout,strikeout,True,606192,641482,Teoscar Hernández,Nestor Cortes,0,0,0,ebe5001b-44f9-4fb1-83ce-c3a0d6ccb957,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,,,,,,,0.005,0.521,,0.158,,0.68,,4.05,-1.47,,91.6,,89.3,76.9,,0.213,0.2,,,,83.4,92.0,111.0,110.0,110.0,102.0,102.0,0.28800000000000003,0.027999999999999997,0.39,-6.99,86.6,0.26,0.259,0.5,,,,,,
34,2023-05-30,717952,Strikeout,strikeout,True,572041,641482,AJ Pollock,Nestor Cortes,0,0,0,4bcd1b1d-e7ed-446e-aa6c-525f2fee725f,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,,,,,,,0.005,0.521,,0.158,,0.68,,4.05,-1.47,,91.6,,89.3,76.9,,0.213,0.2,,,,83.4,92.0,111.0,110.0,110.0,102.0,102.0,0.28800000000000003,0.027999999999999997,0.39,-6.99,86.6,0.26,0.259,0.5,,,,,,
