,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,FC_ba,CU_ba,SI_ba,FF_ba,SL_ba,FS_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,CH_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,ST_ba
35,2023-09-04,716722,Strikeout,strikeout,True,542194,678394,Christian Bethancourt,Brayan Bello,0,0,1,6018b83c-4b3d-4af2-a182-bd46ee4a1583,678394.0,brayanbello,Bello,Right,Brayan Bello,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.19399999999999998,0.48,0.14400000000000002,0.35100000000000003,0.408,,,,83.0,102.0,93.0,93.0,101.0,98.0,103.0,94.0,103.0,88.0,100.0,88.0,,,,0.364,0.207,0.015,,0.175,,-1.91,-6.73,,0.52,-1.86,,95.5,89.1,,95.0,85.3,,0.462,,0.278,0.31,0.3,,86.2,80.0,103.0,99.0,0.239,1.38,0.196,,,,,,,
36,2023-09-04,716722,Double,double,False,677800,650644,Wilyer Abreu,Aaron Civale,0,0,0,9971b0bf-fb83-4b57-9e77-d620d6dd7169,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,96.0,104.0,103.0,58.0,95.0,95.0,0.185,0.12300000000000001,0.37200000000000005,0.017,0.057999999999999996,0.244,-0.65,1.13,-6.33,1.59,0.15,0.77,91.8,87.7,85.2,92.4,82.5,78.1,0.261,0.188,0.202,0.359,0.172,0.5,,,,,,,,,,,,,,
37,2023-09-04,716722,Strikeout,strikeout,True,646240,650644,Rafael Devers,Aaron Civale,0,0,0,d32231c2-2a85-4d1d-96ae-90e3f0e038d5,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,96.0,104.0,103.0,58.0,95.0,95.0,0.185,0.12300000000000001,0.37200000000000005,0.017,0.057999999999999996,0.244,-0.65,1.13,-6.33,1.59,0.15,0.77,91.8,87.7,85.2,92.4,82.5,78.1,0.261,0.188,0.202,0.359,0.172,0.5,,,,,,,,,,,,,,
38,2023-09-04,716722,Walk,walk,False,457759,650644,Justin Turner,Aaron Civale,1,0,0,9f522336-512b-4410-8629-25feb4df95e5,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,96.0,104.0,103.0,58.0,95.0,95.0,0.185,0.12300000000000001,0.37200000000000005,0.017,0.057999999999999996,0.244,-0.65,1.13,-6.33,1.59,0.15,0.77,91.8,87.7,85.2,92.4,82.5,78.1,0.261,0.188,0.202,0.359,0.172,0.5,,,,,,,,,,,,,,
39,2023-09-04,716722,Home Run,home_run,False,671213,606965,Triston Casas,Chris Devenski,0,0,1,a4d72508-45aa-4a65-bbe9-d7a8e2a261cc,606965.0,chrisdevenski,Devenski,Right,Chris Devenski,4.46,4.58,42.1,99.0,91.0,104.0,0.725,8.93,2.34,7.65,1.28,0.96,0.11800000000000001,0.479,0.126,0.37799999999999995,0.39899999999999997,,,,73.0,99.0,90.0,,,,98.0,97.0,113.0,,,,,,,,0.29100000000000004,,,0.193,,1.46,,,,-0.43,,94.0,,,,80.9,,,,,0.225,0.313,,83.3,96.0,100.0,110.0,0.515,0.84,0.227,97.0,63.0,93.0,0.001,-3.64,77.5,0.0
40,2023-09-04,716722,Pop Out,field_out,True,594807,606965,Adam Duvall,Chris Devenski,0,0,0,71651582-ddad-4b20-a005-43b75061daad,606965.0,chrisdevenski,Devenski,Right,Chris Devenski,4.46,4.58,42.1,99.0,91.0,104.0,0.725,8.93,2.34,7.65,1.28,0.96,0.11800000000000001,0.479,0.126,0.37799999999999995,0.39899999999999997,,,,73.0,99.0,90.0,,,,98.0,97.0,113.0,,,,,,,,0.29100000000000004,,,0.193,,1.46,,,,-0.43,,94.0,,,,80.9,,,,,0.225,0.313,,83.3,96.0,100.0,110.0,0.515,0.84,0.227,97.0,63.0,93.0,0.001,-3.64,77.5,0.0
41,2023-09-04,716722,Single,single,False,807799,606965,Masataka Yoshida,Chris Devenski,1,0,0,bb4761f0-558e-4922-a335-57f9bec04002,606965.0,chrisdevenski,Devenski,Right,Chris Devenski,4.46,4.58,42.1,99.0,91.0,104.0,0.725,8.93,2.34,7.65,1.28,0.96,0.11800000000000001,0.479,0.126,0.37799999999999995,0.39899999999999997,,,,73.0,99.0,90.0,,,,98.0,97.0,113.0,,,,,,,,0.29100000000000004,,,0.193,,1.46,,,,-0.43,,94.0,,,,80.9,,,,,0.225,0.313,,83.3,96.0,100.0,110.0,0.515,0.84,0.227,97.0,63.0,93.0,0.001,-3.64,77.5,0.0
42,2023-09-04,716722,Strikeout,strikeout,True,596115,606965,Trevor Story,Chris Devenski,0,0,0,0289b05f-0f81-484e-8dcd-877ef82cf989,606965.0,chrisdevenski,Devenski,Right,Chris Devenski,4.46,4.58,42.1,99.0,91.0,104.0,0.725,8.93,2.34,7.65,1.28,0.96,0.11800000000000001,0.479,0.126,0.37799999999999995,0.39899999999999997,,,,73.0,99.0,90.0,,,,98.0,97.0,113.0,,,,,,,,0.29100000000000004,,,0.193,,1.46,,,,-0.43,,94.0,,,,80.9,,,,,0.225,0.313,,83.3,96.0,100.0,110.0,0.515,0.84,0.227,97.0,63.0,93.0,0.001,-3.64,77.5,0.0
43,2023-09-04,716722,Double,double,False,666139,678394,Josh Lowe,Brayan Bello,0,0,0,b726af02-8ed6-4bea-bb12-8e72d249e467,678394.0,brayanbello,Bello,Right,Brayan Bello,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.19399999999999998,0.48,0.14400000000000002,0.35100000000000003,0.408,,,,83.0,102.0,93.0,93.0,101.0,98.0,103.0,94.0,103.0,88.0,100.0,88.0,,,,0.364,0.207,0.015,,0.175,,-1.91,-6.73,,0.52,-1.86,,95.5,89.1,,95.0,85.3,,0.462,,0.278,0.31,0.3,,86.2,80.0,103.0,99.0,0.239,1.38,0.196,,,,,,,
44,2023-09-04,716722,Groundout,field_out,True,670042,678394,Luke Raley,Brayan Bello,0,0,1,2b946b29-8403-4050-8e79-4460436c5ff6,678394.0,brayanbello,Bello,Right,Brayan Bello,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.19399999999999998,0.48,0.14400000000000002,0.35100000000000003,0.408,,,,83.0,102.0,93.0,93.0,101.0,98.0,103.0,94.0,103.0,88.0,100.0,88.0,,,,0.364,0.207,0.015,,0.175,,-1.91,-6.73,,0.52,-1.86,,95.5,89.1,,95.0,85.3,,0.462,,0.278,0.31,0.3,,86.2,80.0,103.0,99.0,0.239,1.38,0.196,,,,,,,
45,2023-09-04,716722,Strikeout,strikeout,True,668227,678394,Randy Arozarena,Brayan Bello,0,0,0,5aa2c41e-e758-41d0-9c71-3613ab69ce98,678394.0,brayanbello,Bello,Right,Brayan Bello,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.19399999999999998,0.48,0.14400000000000002,0.35100000000000003,0.408,,,,83.0,102.0,93.0,93.0,101.0,98.0,103.0,94.0,103.0,88.0,100.0,88.0,,,,0.364,0.207,0.015,,0.175,,-1.91,-6.73,,0.52,-1.86,,95.5,89.1,,95.0,85.3,,0.462,,0.278,0.31,0.3,,86.2,80.0,103.0,99.0,0.239,1.38,0.196,,,,,,,
46,2023-09-04,716722,Walk,walk,False,664040,678394,Brandon Lowe,Brayan Bello,0,0,0,23d7709c-2e7d-42f4-b6ef-0d4b23df55b3,678394.0,brayanbello,Bello,Right,Brayan Bello,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.19399999999999998,0.48,0.14400000000000002,0.35100000000000003,0.408,,,,83.0,102.0,93.0,93.0,101.0,98.0,103.0,94.0,103.0,88.0,100.0,88.0,,,,0.364,0.207,0.015,,0.175,,-1.91,-6.73,,0.52,-1.86,,95.5,89.1,,95.0,85.3,,0.462,,0.278,0.31,0.3,,86.2,80.0,103.0,99.0,0.239,1.38,0.196,,,,,,,
47,2023-09-04,716722,Strikeout,strikeout,True,623912,678394,Harold Ramírez,Brayan Bello,0,0,0,e7fdec4c-f7db-4a92-b2f8-86e9b082102f,678394.0,brayanbello,Bello,Right,Brayan Bello,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.19399999999999998,0.48,0.14400000000000002,0.35100000000000003,0.408,,,,83.0,102.0,93.0,93.0,101.0,98.0,103.0,94.0,103.0,88.0,100.0,88.0,,,,0.364,0.207,0.015,,0.175,,-1.91,-6.73,,0.52,-1.86,,95.5,89.1,,95.0,85.3,,0.462,,0.278,0.31,0.3,,86.2,80.0,103.0,99.0,0.239,1.38,0.196,,,,,,,
48,2023-09-04,716722,Strikeout,strikeout,True,624512,518617,Reese McGuire,Jake Diekman,0,0,0,2a80071f-f8f1-459c-91ef-2e1e7ac1c65e,518617.0,jakediekman,Diekman,Left,Jake Diekman,3.34,3.38,56.2,93.0,140.0,103.0,0.763,10.16,6.04,5.88,0.48,1.3,0.307,0.314,0.214,0.25,0.43700000000000006,,,,163.0,96.0,106.0,106.0,98.0,96.0,139.0,86.0,103.0,108.0,76.0,78.0,,,,0.057,0.581,0.036000000000000004,,0.179,,1.25,1.59,,0.48,-0.16,,95.4,88.7,,95.1,83.7,,0.0,,0.333,0.174,,,87.9,92.0,90.0,92.0,0.147,1.87,0.189,,,,,,,0.161
49,2023-09-04,716722,Flyout,field_out,True,649966,518617,Luis Urías,Jake Diekman,1,0,0,38f40be5-9804-49d3-833a-4ab1eac20c6c,518617.0,jakediekman,Diekman,Left,Jake Diekman,3.34,3.38,56.2,93.0,140.0,103.0,0.763,10.16,6.04,5.88,0.48,1.3,0.307,0.314,0.214,0.25,0.43700000000000006,,,,163.0,96.0,106.0,106.0,98.0,96.0,139.0,86.0,103.0,108.0,76.0,78.0,,,,0.057,0.581,0.036000000000000004,,0.179,,1.25,1.59,,0.48,-0.16,,95.4,88.7,,95.1,83.7,,0.0,,0.333,0.174,,,87.9,92.0,90.0,92.0,0.147,1.87,0.189,,,,,,,0.161
50,2023-09-04,716722,Strikeout,strikeout,True,677800,518617,Wilyer Abreu,Jake Diekman,0,0,0,7180f931-aaa1-4de8-be28-8100b101f2c6,518617.0,jakediekman,Diekman,Left,Jake Diekman,3.34,3.38,56.2,93.0,140.0,103.0,0.763,10.16,6.04,5.88,0.48,1.3,0.307,0.314,0.214,0.25,0.43700000000000006,,,,163.0,96.0,106.0,106.0,98.0,96.0,139.0,86.0,103.0,108.0,76.0,78.0,,,,0.057,0.581,0.036000000000000004,,0.179,,1.25,1.59,,0.48,-0.16,,95.4,88.7,,95.1,83.7,,0.0,,0.333,0.174,,,87.9,92.0,90.0,92.0,0.147,1.87,0.189,,,,,,,0.161
51,2023-09-04,716722,Strikeout,strikeout,True,666018,670174,Jonathan Aranda,Josh Winckowski,0,0,0,f7330278-dbd9-45f5-acf7-d91268e206d1,670174.0,joshwinckowski,Winckowski,Right,Josh Winckowski,2.88,3.82,84.1,102.0,115.0,100.0,0.753,8.75,3.31,9.5,0.96,1.83,0.315,0.37799999999999995,0.163,0.34700000000000003,0.42100000000000004,,,,100.0,119.0,111.0,103.0,101.0,99.0,108.0,107.0,109.0,135.0,98.0,95.0,,,,0.374,0.05,0.32,,0.196,0.001,1.95,0.8,,-1.07,1.0,4.16,96.0,88.9,,96.3,85.8,80.2,0.273,,0.355,0.172,0.172,,92.9,106.0,102.0,94.0,0.059000000000000004,1.42,0.154,,,,,,,
52,2023-09-04,716722,Strikeout,strikeout,True,678545,670174,Osleivis Basabe,Josh Winckowski,0,0,0,24ca577e-3e34-4a3f-92cd-619f5c56d803,670174.0,joshwinckowski,Winckowski,Right,Josh Winckowski,2.88,3.82,84.1,102.0,115.0,100.0,0.753,8.75,3.31,9.5,0.96,1.83,0.315,0.37799999999999995,0.163,0.34700000000000003,0.42100000000000004,,,,100.0,119.0,111.0,103.0,101.0,99.0,108.0,107.0,109.0,135.0,98.0,95.0,,,,0.374,0.05,0.32,,0.196,0.001,1.95,0.8,,-1.07,1.0,4.16,96.0,88.9,,96.3,85.8,80.2,0.273,,0.355,0.172,0.172,,92.9,106.0,102.0,94.0,0.059000000000000004,1.42,0.154,,,,,,,
53,2023-09-04,716722,Flyout,field_out,True,660644,670174,Vidal Bruján,Josh Winckowski,0,0,0,3b48f9ad-3c0c-4700-aab5-8e1be599b0c2,670174.0,joshwinckowski,Winckowski,Right,Josh Winckowski,2.88,3.82,84.1,102.0,115.0,100.0,0.753,8.75,3.31,9.5,0.96,1.83,0.315,0.37799999999999995,0.163,0.34700000000000003,0.42100000000000004,,,,100.0,119.0,111.0,103.0,101.0,99.0,108.0,107.0,109.0,135.0,98.0,95.0,,,,0.374,0.05,0.32,,0.196,0.001,1.95,0.8,,-1.07,1.0,4.16,96.0,88.9,,96.3,85.8,80.2,0.273,,0.355,0.172,0.172,,92.9,106.0,102.0,94.0,0.059000000000000004,1.42,0.154,,,,,,,
54,2023-09-04,716722,Walk,walk,False,646240,552640,Rafael Devers,Andrew Kittredge,1,0,0,7304ef20-f958-4781-893e-98de7248de84,552640.0,andrewkittredge,Kittredge,Right,Andrew Kittredge,3.09,3.9,11.2,113.0,116.0,117.0,0.841,7.71,1.54,9.26,0.77,1.08,0.18899999999999997,0.35100000000000003,0.162,0.27,0.462,,,,112.0,115.0,122.0,111.0,106.0,107.0,124.0,122.0,127.0,,,,,,,0.484,0.14,,,0.376,,-0.7,,,-1.06,3.21,,93.6,,,94.6,88.5,,,,0.333,0.333,0.174,,,,,,,,,,,,,,,
55,2023-09-04,716722,Lineout,field_out,True,457759,552640,Justin Turner,Andrew Kittredge,1,0,1,8ae8a021-75d9-4b28-acb3-3ced26cd60f7,552640.0,andrewkittredge,Kittredge,Right,Andrew Kittredge,3.09,3.9,11.2,113.0,116.0,117.0,0.841,7.71,1.54,9.26,0.77,1.08,0.18899999999999997,0.35100000000000003,0.162,0.27,0.462,,,,112.0,115.0,122.0,111.0,106.0,107.0,124.0,122.0,127.0,,,,,,,0.484,0.14,,,0.376,,-0.7,,,-1.06,3.21,,93.6,,,94.6,88.5,,,,0.333,0.333,0.174,,,,,,,,,,,,,,,
56,2023-09-04,716722,Single,single,False,671213,552640,Triston Casas,Andrew Kittredge,0,0,1,dc781e6d-99c5-4384-b542-e53be26cf5be,552640.0,andrewkittredge,Kittredge,Right,Andrew Kittredge,3.09,3.9,11.2,113.0,116.0,117.0,0.841,7.71,1.54,9.26,0.77,1.08,0.18899999999999997,0.35100000000000003,0.162,0.27,0.462,,,,112.0,115.0,122.0,111.0,106.0,107.0,124.0,122.0,127.0,,,,,,,0.484,0.14,,,0.376,,-0.7,,,-1.06,3.21,,93.6,,,94.6,88.5,,,,0.333,0.333,0.174,,,,,,,,,,,,,,,
57,2023-09-04,716722,Flyout,field_out,True,594807,552640,Adam Duvall,Andrew Kittredge,1,0,0,fa57c5f9-b959-4eb4-b01b-cf3bc341073a,552640.0,andrewkittredge,Kittredge,Right,Andrew Kittredge,3.09,3.9,11.2,113.0,116.0,117.0,0.841,7.71,1.54,9.26,0.77,1.08,0.18899999999999997,0.35100000000000003,0.162,0.27,0.462,,,,112.0,115.0,122.0,111.0,106.0,107.0,124.0,122.0,127.0,,,,,,,0.484,0.14,,,0.376,,-0.7,,,-1.06,3.21,,93.6,,,94.6,88.5,,,,0.333,0.333,0.174,,,,,,,,,,,,,,,
58,2023-09-04,716722,Home Run,home_run,False,807799,552640,Masataka Yoshida,Andrew Kittredge,0,0,1,d7c17279-0742-401f-9872-f18055c79af9,552640.0,andrewkittredge,Kittredge,Right,Andrew Kittredge,3.09,3.9,11.2,113.0,116.0,117.0,0.841,7.71,1.54,9.26,0.77,1.08,0.18899999999999997,0.35100000000000003,0.162,0.27,0.462,,,,112.0,115.0,122.0,111.0,106.0,107.0,124.0,122.0,127.0,,,,,,,0.484,0.14,,,0.376,,-0.7,,,-1.06,3.21,,93.6,,,94.6,88.5,,,,0.333,0.333,0.174,,,,,,,,,,,,,,,
59,2023-09-04,716722,Double,double,False,596115,552640,Trevor Story,Andrew Kittredge,1,0,0,f2ed1492-c507-4070-ae7f-660f19f93a1a,552640.0,andrewkittredge,Kittredge,Right,Andrew Kittredge,3.09,3.9,11.2,113.0,116.0,117.0,0.841,7.71,1.54,9.26,0.77,1.08,0.18899999999999997,0.35100000000000003,0.162,0.27,0.462,,,,112.0,115.0,122.0,111.0,106.0,107.0,124.0,122.0,127.0,,,,,,,0.484,0.14,,,0.376,,-0.7,,,-1.06,3.21,,93.6,,,94.6,88.5,,,,0.333,0.333,0.174,,,,,,,,,,,,,,,
60,2023-09-04,716722,Groundout,field_out,True,624512,541640,Reese McGuire,Erasmo Ramírez,0,0,0,5ed53179-89bd-4ceb-b604-db94df5d31f7,541640.0,erasmoramirez,"Ramírez, E",Right,Erasmo Ramírez,6.41,5.34,60.1,104.0,94.0,99.0,0.809,6.41,1.94,12.23,1.64,1.23,0.22899999999999998,0.41600000000000004,0.11199999999999999,0.34600000000000003,0.45399999999999996,78.0,103.0,98.0,79.0,120.0,107.0,97.0,105.0,102.0,91.0,122.0,115.0,101.0,105.0,99.0,,,,0.293,0.051,0.43200000000000005,,0.07,0.077,-0.75,-1.25,,-2.98,-0.64,2.35,91.7,88.7,,91.5,81.2,79.9,0.354,0.16,0.379,0.222,0.154,,84.4,86.0,85.0,80.0,0.079,-0.75,0.267,,,,,,,
61,2023-09-04,716722,Strikeout,strikeout,True,542194,455119,Christian Bethancourt,Chris Martin,0,0,0,597d5ec3-b170-47e7-a750-9db7102ed8ae,455119.0,chrismartin,Martin,Right,Chris Martin,1.05,3.18,51.1,114.0,110.0,111.0,0.804,8.06,1.4,7.89,0.35,2.43,0.331,0.379,0.193,0.248,0.49200000000000005,,,,90.0,115.0,106.0,123.0,114.0,114.0,135.0,114.0,112.0,109.0,111.0,106.0,134.0,120.0,133.0,0.15,0.345,0.345,0.107,0.054000000000000006,,-0.6,3.27,4.87,2.5,0.09,,95.7,92.3,88.2,94.9,85.3,,0.234,,0.273,0.313,0.0,0.094,,,,,,,,,,,,,,0.3
62,2023-09-04,716722,Flyout,field_out,True,666139,455119,Josh Lowe,Chris Martin,1,0,0,5809b3ee-cf44-4007-ab9c-fc831bdbcda2,455119.0,chrismartin,Martin,Right,Chris Martin,1.05,3.18,51.1,114.0,110.0,111.0,0.804,8.06,1.4,7.89,0.35,2.43,0.331,0.379,0.193,0.248,0.49200000000000005,,,,90.0,115.0,106.0,123.0,114.0,114.0,135.0,114.0,112.0,109.0,111.0,106.0,134.0,120.0,133.0,0.15,0.345,0.345,0.107,0.054000000000000006,,-0.6,3.27,4.87,2.5,0.09,,95.7,92.3,88.2,94.9,85.3,,0.234,,0.273,0.313,0.0,0.094,,,,,,,,,,,,,,0.3
63,2023-09-04,716722,Strikeout,strikeout,True,670042,455119,Luke Raley,Chris Martin,0,0,0,a9ddb4f5-ab0f-4595-a4db-94a834a4f775,455119.0,chrismartin,Martin,Right,Chris Martin,1.05,3.18,51.1,114.0,110.0,111.0,0.804,8.06,1.4,7.89,0.35,2.43,0.331,0.379,0.193,0.248,0.49200000000000005,,,,90.0,115.0,106.0,123.0,114.0,114.0,135.0,114.0,112.0,109.0,111.0,106.0,134.0,120.0,133.0,0.15,0.345,0.345,0.107,0.054000000000000006,,-0.6,3.27,4.87,2.5,0.09,,95.7,92.3,88.2,94.9,85.3,,0.234,,0.273,0.313,0.0,0.094,,,,,,,,,,,,,,0.3
64,2023-09-04,716722,Strikeout,strikeout,True,649966,541640,Luis Urías,Erasmo Ramírez,0,0,0,ab8dbb13-60d6-473a-8627-50cdea7ca4dd,541640.0,erasmoramirez,"Ramírez, E",Right,Erasmo Ramírez,6.41,5.34,60.1,104.0,94.0,99.0,0.809,6.41,1.94,12.23,1.64,1.23,0.22899999999999998,0.41600000000000004,0.11199999999999999,0.34600000000000003,0.45399999999999996,78.0,103.0,98.0,79.0,120.0,107.0,97.0,105.0,102.0,91.0,122.0,115.0,101.0,105.0,99.0,,,,0.293,0.051,0.43200000000000005,,0.07,0.077,-0.75,-1.25,,-2.98,-0.64,2.35,91.7,88.7,,91.5,81.2,79.9,0.354,0.16,0.379,0.222,0.154,,84.4,86.0,85.0,80.0,0.079,-0.75,0.267,,,,,,,
65,2023-09-04,716722,Lineout,field_out,True,677800,541640,Wilyer Abreu,Erasmo Ramírez,0,0,0,8157998c-f32a-4f19-8a44-865f76b08d98,541640.0,erasmoramirez,"Ramírez, E",Right,Erasmo Ramírez,6.41,5.34,60.1,104.0,94.0,99.0,0.809,6.41,1.94,12.23,1.64,1.23,0.22899999999999998,0.41600000000000004,0.11199999999999999,0.34600000000000003,0.45399999999999996,78.0,103.0,98.0,79.0,120.0,107.0,97.0,105.0,102.0,91.0,122.0,115.0,101.0,105.0,99.0,,,,0.293,0.051,0.43200000000000005,,0.07,0.077,-0.75,-1.25,,-2.98,-0.64,2.35,91.7,88.7,,91.5,81.2,79.9,0.354,0.16,0.379,0.222,0.154,,84.4,86.0,85.0,80.0,0.079,-0.75,0.267,,,,,,,
66,2023-09-04,716722,Groundout,field_out,True,646240,541640,Rafael Devers,Erasmo Ramírez,0,0,0,b944eb9d-188e-43c5-b848-5d06ff69ee4d,541640.0,erasmoramirez,"Ramírez, E",Right,Erasmo Ramírez,6.41,5.34,60.1,104.0,94.0,99.0,0.809,6.41,1.94,12.23,1.64,1.23,0.22899999999999998,0.41600000000000004,0.11199999999999999,0.34600000000000003,0.45399999999999996,78.0,103.0,98.0,79.0,120.0,107.0,97.0,105.0,102.0,91.0,122.0,115.0,101.0,105.0,99.0,,,,0.293,0.051,0.43200000000000005,,0.07,0.077,-0.75,-1.25,,-2.98,-0.64,2.35,91.7,88.7,,91.5,81.2,79.9,0.354,0.16,0.379,0.222,0.154,,84.4,86.0,85.0,80.0,0.079,-0.75,0.267,,,,,,,
67,2023-09-04,716722,Pop Out,field_out,True,668227,445276,Randy Arozarena,Kenley Jansen,0,0,0,5a871036-7c53-421f-9e8d-da099de98e8b,445276.0,kenleyjansen,Jansen,Right,Kenley Jansen,3.63,3.14,44.2,103.0,120.0,111.0,0.752,10.48,3.43,8.06,1.01,0.4,0.316,0.35,0.239,0.299,0.47,,,,,,,125.0,96.0,92.0,82.0,105.0,109.0,125.0,104.0,114.0,,,,0.09300000000000001,,0.7879999999999999,,0.11800000000000001,,,0.92,,-2.09,-1.41,,,94.3,,95.3,84.1,,0.237,,0.214,,0.25,,83.0,,,,0.001,-3.64,,,,,,,,
68,2023-09-04,716722,Lineout,field_out,True,664040,445276,Brandon Lowe,Kenley Jansen,0,0,0,915419d7-771c-4cbe-8042-b78da5e021ac,445276.0,kenleyjansen,Jansen,Right,Kenley Jansen,3.63,3.14,44.2,103.0,120.0,111.0,0.752,10.48,3.43,8.06,1.01,0.4,0.316,0.35,0.239,0.299,0.47,,,,,,,125.0,96.0,92.0,82.0,105.0,109.0,125.0,104.0,114.0,,,,0.09300000000000001,,0.7879999999999999,,0.11800000000000001,,,0.92,,-2.09,-1.41,,,94.3,,95.3,84.1,,0.237,,0.214,,0.25,,83.0,,,,0.001,-3.64,,,,,,,,
69,2023-09-04,716722,Lineout,field_out,True,623912,445276,Harold Ramírez,Kenley Jansen,0,0,0,f70d5383-fe68-4c9b-b206-3c135ad79f83,445276.0,kenleyjansen,Jansen,Right,Kenley Jansen,3.63,3.14,44.2,103.0,120.0,111.0,0.752,10.48,3.43,8.06,1.01,0.4,0.316,0.35,0.239,0.299,0.47,,,,,,,125.0,96.0,92.0,82.0,105.0,109.0,125.0,104.0,114.0,,,,0.09300000000000001,,0.7879999999999999,,0.11800000000000001,,,0.92,,-2.09,-1.41,,,94.3,,95.3,84.1,,0.237,,0.214,,0.25,,83.0,,,,0.001,-3.64,,,,,,,,
