,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,SL_ba,FF_ba,CU_ba,SI_ba,CH_ba,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FS_ba
14,2023-03-28,718923,Flyout,field_out,True,572191,670912,Michael A. Taylor,Johan Oviedo,1,0,0,cc19a8c7-8705-429a-a9b8-5ceed2299ade,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,,,
15,2023-03-28,718923,Strikeout,strikeout,True,608336,670912,Joey Gallo,Johan Oviedo,0,0,0,9a5cf6d5-4d84-4e1a-9ab6-6119ac8177d2,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,,,
16,2023-03-28,718923,Strikeout,strikeout,True,666801,641816,Rodolfo Castro,Tyler Mahle,0,0,0,bb5212aa-97e5-480b-8959-720379ab7696,641816.0,tylermahle,Mahle,Right,Tyler Mahle,3.16,3.23,25.2,106.0,111.0,105.0,0.774,9.82,1.75,7.71,1.75,0.84,0.23199999999999998,0.348,0.203,0.24600000000000002,0.359,,,,,,,,122.0,104.0,105.0,,,,104.0,101.0,102.0,,0.518,0.264,,,1.08,,-0.02,,,92.6,,83.8,,0.219,0.25,,,,44.0,122.0,104.0,100.0,116.0,112.0,0.021,0.19699999999999998,12.66,-1.89,84.7,84.9,0.211
17,2023-03-28,718923,Groundout,field_out,True,656582,641816,Connor Joe,Tyler Mahle,1,0,0,ad9849da-30bb-4e5d-b5e2-03ad8273c261,641816.0,tylermahle,Mahle,Right,Tyler Mahle,3.16,3.23,25.2,106.0,111.0,105.0,0.774,9.82,1.75,7.71,1.75,0.84,0.23199999999999998,0.348,0.203,0.24600000000000002,0.359,,,,,,,,122.0,104.0,105.0,,,,104.0,101.0,102.0,,0.518,0.264,,,1.08,,-0.02,,,92.6,,83.8,,0.219,0.25,,,,44.0,122.0,104.0,100.0,116.0,112.0,0.021,0.19699999999999998,12.66,-1.89,84.7,84.9,0.211
18,2023-03-28,718923,Pop Out,field_out,True,595978,641816,Austin Hedges,Tyler Mahle,0,0,0,c989ba17-7932-4e04-84ac-74d8466eeca1,641816.0,tylermahle,Mahle,Right,Tyler Mahle,3.16,3.23,25.2,106.0,111.0,105.0,0.774,9.82,1.75,7.71,1.75,0.84,0.23199999999999998,0.348,0.203,0.24600000000000002,0.359,,,,,,,,122.0,104.0,105.0,,,,104.0,101.0,102.0,,0.518,0.264,,,1.08,,-0.02,,,92.6,,83.8,,0.219,0.25,,,,44.0,122.0,104.0,100.0,116.0,112.0,0.021,0.19699999999999998,12.66,-1.89,84.7,84.9,0.211
19,2023-03-28,718923,Single,single,False,621043,670912,Carlos Correa,Johan Oviedo,1,0,0,900905c5-c24b-4bbd-9fa8-a8de250a45df,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,,,
20,2023-03-28,718923,Single,single,False,596146,670912,Max Kepler,Johan Oviedo,0,0,1,f05ed9cb-0276-4e4c-aaeb-a68e7977b99f,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,,,
21,2023-03-28,718923,Strikeout,strikeout,True,663616,670912,Trevor Larnach,Johan Oviedo,0,0,0,31b2937c-75a4-412e-bc44-49312533ee6b,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,,,
22,2023-03-28,718923,Double,double,False,571657,670912,Kyle Farmer,Johan Oviedo,0,0,1,0bf2b20f-d73d-49d2-9fc7-f6ddada206fc,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,,,
23,2023-03-28,718923,Strikeout,strikeout,True,624503,670912,Nick Gordon,Johan Oviedo,0,0,0,f5e38c95-fa75-4c06-963b-c0293f917f4f,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,,,
24,2023-03-28,718923,Strikeout,strikeout,True,456781,670912,Donovan Solano,Johan Oviedo,0,0,0,f9ff3ab3-4b4a-480a-a535-1910487c8677,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,,,
25,2023-03-28,718923,Double,double,False,665833,641816,Oneil Cruz,Tyler Mahle,0,0,0,c6530694-e939-453a-8aae-a0a3429d465b,641816.0,tylermahle,Mahle,Right,Tyler Mahle,3.16,3.23,25.2,106.0,111.0,105.0,0.774,9.82,1.75,7.71,1.75,0.84,0.23199999999999998,0.348,0.203,0.24600000000000002,0.359,,,,,,,,122.0,104.0,105.0,,,,104.0,101.0,102.0,,0.518,0.264,,,1.08,,-0.02,,,92.6,,83.8,,0.219,0.25,,,,44.0,122.0,104.0,100.0,116.0,112.0,0.021,0.19699999999999998,12.66,-1.89,84.7,84.9,0.211
26,2023-03-28,718923,Groundout,field_out,True,668804,641816,Bryan Reynolds,Tyler Mahle,0,0,1,26c8ca02-3506-4a4e-a540-09a9ecb78735,641816.0,tylermahle,Mahle,Right,Tyler Mahle,3.16,3.23,25.2,106.0,111.0,105.0,0.774,9.82,1.75,7.71,1.75,0.84,0.23199999999999998,0.348,0.203,0.24600000000000002,0.359,,,,,,,,122.0,104.0,105.0,,,,104.0,101.0,102.0,,0.518,0.264,,,1.08,,-0.02,,,92.6,,83.8,,0.219,0.25,,,,44.0,122.0,104.0,100.0,116.0,112.0,0.021,0.19699999999999998,12.66,-1.89,84.7,84.9,0.211
27,2023-03-28,718923,Sac Fly,sac_fly,True,457705,641816,Andrew McCutchen,Tyler Mahle,0,0,1,649c85ad-41d2-4021-bf8b-1a6c7bc82f77,641816.0,tylermahle,Mahle,Right,Tyler Mahle,3.16,3.23,25.2,106.0,111.0,105.0,0.774,9.82,1.75,7.71,1.75,0.84,0.23199999999999998,0.348,0.203,0.24600000000000002,0.359,,,,,,,,122.0,104.0,105.0,,,,104.0,101.0,102.0,,0.518,0.264,,,1.08,,-0.02,,,92.6,,83.8,,0.219,0.25,,,,44.0,122.0,104.0,100.0,116.0,112.0,0.021,0.19699999999999998,12.66,-1.89,84.7,84.9,0.211
28,2023-03-28,718923,Strikeout,strikeout,True,467793,641816,Carlos Santana,Tyler Mahle,0,0,0,f975e52b-b8d6-4c34-8b75-399998e92e9f,641816.0,tylermahle,Mahle,Right,Tyler Mahle,3.16,3.23,25.2,106.0,111.0,105.0,0.774,9.82,1.75,7.71,1.75,0.84,0.23199999999999998,0.348,0.203,0.24600000000000002,0.359,,,,,,,,122.0,104.0,105.0,,,,104.0,101.0,102.0,,0.518,0.264,,,1.08,,-0.02,,,92.6,,83.8,,0.219,0.25,,,,44.0,122.0,104.0,100.0,116.0,112.0,0.021,0.19699999999999998,12.66,-1.89,84.7,84.9,0.211
29,2023-03-28,718923,Double,double,False,680777,670912,Ryan Jeffers,Johan Oviedo,1,0,0,92d6666c-aae8-4685-a4c2-ea380e5930da,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,,,
30,2023-03-28,718923,Single,single,False,572191,670912,Michael A. Taylor,Johan Oviedo,0,0,1,39734be2-aaa4-4454-9bad-373d7b3e4320,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,,,
31,2023-03-28,718923,Grounded Into DP,grounded_into_double_play,True,684576,670912,Alex Isola,Johan Oviedo,0,0,1,9c05f18c-1f07-4155-88dc-1ad5073d6a68,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,,,
32,2023-03-28,718923,Strikeout,strikeout,True,650489,670912,Willi Castro,Johan Oviedo,0,0,0,84755ee0-2bcc-4291-93d2-c901eafe5b3c,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,,,
33,2023-03-28,718923,Strikeout,strikeout,True,669261,684937,Jack Suwinski,Hunter McMahon,0,0,0,66709b71-4f79-45cf-bd83-03421772768b,684937.0,huntermcmahon,"McMahon, H",Right,Hunter McMahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2023-03-28,718923,Single,single,False,663647,684937,Ke'Bryan Hayes,Hunter McMahon,1,0,0,6d0c8783-4d08-40c5-9c95-3a526787bdcd,684937.0,huntermcmahon,"McMahon, H",Right,Hunter McMahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2023-03-28,718923,Forceout,force_out,True,666801,684937,Rodolfo Castro,Hunter McMahon,0,0,1,8a3f61e1-4898-4b2c-87cc-2fff53813916,684937.0,huntermcmahon,"McMahon, H",Right,Hunter McMahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2023-03-28,718923,Groundout,field_out,True,656582,684937,Connor Joe,Hunter McMahon,0,0,0,1fb4b172-9a7e-4fcc-9d02-bf1b7563e2e8,684937.0,huntermcmahon,"McMahon, H",Right,Hunter McMahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2023-03-28,718923,Hit By Pitch,hit_by_pitch,False,669702,608328,Armani Smith,Chase De Jong,0,0,0,74d507d1-1f20-45d1-a276-c0eb615e8fb1,608328.0,chasedejong,De Jong,Right,Chase De Jong,13.5,8.42,11.1,88.0,92.0,91.0,0.8109999999999999,5.56,4.76,14.29,4.76,0.41,0.17800000000000002,0.511,0.067,0.33299999999999996,0.413,,,,,83.0,93.0,89.0,87.0,81.0,83.0,,,,105.0,96.0,101.0,,0.37799999999999995,0.35100000000000003,0.156,,-5.02,,-2.92,-4.08,,92.1,,83.5,76.6,0.333,0.417,0.5,,,,,,81.0,77.0,94.0,,0.11599999999999999,,-4.29,,85.5,0.286
38,2023-03-28,718923,Strikeout,strikeout,True,683735,608328,Will Holland,Chase De Jong,0,0,0,8f10f289-40fc-4482-aaa6-0b7f3d059986,608328.0,chasedejong,De Jong,Right,Chase De Jong,13.5,8.42,11.1,88.0,92.0,91.0,0.8109999999999999,5.56,4.76,14.29,4.76,0.41,0.17800000000000002,0.511,0.067,0.33299999999999996,0.413,,,,,83.0,93.0,89.0,87.0,81.0,83.0,,,,105.0,96.0,101.0,,0.37799999999999995,0.35100000000000003,0.156,,-5.02,,-2.92,-4.08,,92.1,,83.5,76.6,0.333,0.417,0.5,,,,,,81.0,77.0,94.0,,0.11599999999999999,,-4.29,,85.5,0.286
