,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,FF_ba,CH_ba,SI_ba,FC_ba,CU_ba,SL_ba,ST_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
36,2023-08-09,717057,Double,double,False,672695,676272,Geraldo Perdomo,Bobby Miller,1,0,1,e8f91a3f-2a8d-40f3-8cb9-50adc00dd570,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,,,,0.192,0.289,,0.174,0.185,0.16,1.2,,1.75,-1.0,1.25,0.6,99.0,,98.8,89.7,80.6,0.258,0.133,0.258,,0.184,0.25,0.5,,,,,,,,,,,,,
37,2023-08-09,717057,Strikeout,strikeout,True,682998,676272,Corbin Carroll,Bobby Miller,0,0,0,a1d26cc6-6dfa-4f43-bceb-5859d4b41493,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,,,,0.192,0.289,,0.174,0.185,0.16,1.2,,1.75,-1.0,1.25,0.6,99.0,,98.8,89.7,80.6,0.258,0.133,0.258,,0.184,0.25,0.5,,,,,,,,,,,,,
38,2023-08-09,717057,Lineout,field_out,True,606466,676272,Ketel Marte,Bobby Miller,0,0,0,ba06ddc3-852f-4829-b07d-d673afed4168,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,,,,0.192,0.289,,0.174,0.185,0.16,1.2,,1.75,-1.0,1.25,0.6,99.0,,98.8,89.7,80.6,0.258,0.133,0.258,,0.184,0.25,0.5,,,,,,,,,,,,,
39,2023-08-09,717057,Strikeout,strikeout,True,666971,676272,Lourdes Gurriel Jr.,Bobby Miller,0,0,0,831550e1-f0e2-4058-833c-19b442633ec0,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,,,,0.192,0.289,,0.174,0.185,0.16,1.2,,1.75,-1.0,1.25,0.6,99.0,,98.8,89.7,80.6,0.258,0.133,0.258,,0.184,0.25,0.5,,,,,,,,,,,,,
40,2023-08-09,717057,Groundout,field_out,True,518692,518876,Freddie Freeman,Merrill Kelly,0,0,0,5e386fbb-5eb7-426c-bb98-78f5744fc950,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,88.7,99.0,108.0,114.0,121.0,105.0,111.0,78.0,104.0,97.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,0.122,0.301,0.18100000000000002,0.055,0.11,0.231,0.04,0.88,0.83,-0.64,-0.45,2.43,92.2,90.8,92.4,85.5,82.1,0.224,0.18,0.261,0.22,0.268,0.217,,,,,,,,,,,,,,
41,2023-08-09,717057,Strikeout,strikeout,True,669257,518876,Will Smith,Merrill Kelly,0,0,0,682b6025-97a3-4282-bbb2-c5b3513d386d,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,88.7,99.0,108.0,114.0,121.0,105.0,111.0,78.0,104.0,97.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,0.122,0.301,0.18100000000000002,0.055,0.11,0.231,0.04,0.88,0.83,-0.64,-0.45,2.43,92.2,90.8,92.4,85.5,82.1,0.224,0.18,0.261,0.22,0.268,0.217,,,,,,,,,,,,,,
42,2023-08-09,717057,Single,single,False,571970,518876,Max Muncy,Merrill Kelly,1,0,0,f98694dc-224d-4e1b-89db-c80234be1c7d,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,88.7,99.0,108.0,114.0,121.0,105.0,111.0,78.0,104.0,97.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,0.122,0.301,0.18100000000000002,0.055,0.11,0.231,0.04,0.88,0.83,-0.64,-0.45,2.43,92.2,90.8,92.4,85.5,82.1,0.224,0.18,0.261,0.22,0.268,0.217,,,,,,,,,,,,,,
43,2023-08-09,717057,Groundout,field_out,True,444482,518876,David Peralta,Merrill Kelly,0,0,0,a3cceafb-30cb-4765-a000-2b5cb21b697e,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,88.7,99.0,108.0,114.0,121.0,105.0,111.0,78.0,104.0,97.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,0.122,0.301,0.18100000000000002,0.055,0.11,0.231,0.04,0.88,0.83,-0.64,-0.45,2.43,92.2,90.8,92.4,85.5,82.1,0.224,0.18,0.261,0.22,0.268,0.217,,,,,,,,,,,,,,
44,2023-08-09,717057,Flyout,field_out,True,572233,676272,Christian Walker,Bobby Miller,1,0,0,f454e350-d110-4ca7-98c0-2ddbdfd7b435,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,,,,0.192,0.289,,0.174,0.185,0.16,1.2,,1.75,-1.0,1.25,0.6,99.0,,98.8,89.7,80.6,0.258,0.133,0.258,,0.184,0.25,0.5,,,,,,,,,,,,,
45,2023-08-09,717057,Groundout,field_out,True,502054,676272,Tommy Pham,Bobby Miller,0,0,0,31336159-f79c-4fc2-a8b1-7ff43fe2fbd5,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,,,,0.192,0.289,,0.174,0.185,0.16,1.2,,1.75,-1.0,1.25,0.6,99.0,,98.8,89.7,80.6,0.258,0.133,0.258,,0.184,0.25,0.5,,,,,,,,,,,,,
46,2023-08-09,717057,Flyout,field_out,True,607054,676272,Jace Peterson,Bobby Miller,0,0,0,846a2a92-9176-4910-8eb6-3d798aaa356b,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,,,,0.192,0.289,,0.174,0.185,0.16,1.2,,1.75,-1.0,1.25,0.6,99.0,,98.8,89.7,80.6,0.258,0.133,0.258,,0.184,0.25,0.5,,,,,,,,,,,,,
47,2023-08-09,717057,Walk,walk,False,621035,656464,Chris Taylor,Kevin Ginkel,0,0,0,5ac51754-1e09-4219-907f-0c5375f9e2b2,656464.0,kevinginkel,Ginkel,Right,Kevin Ginkel,2.48,3.09,65.1,100.0,107.0,102.0,0.725,9.64,3.17,5.65,0.41,1.51,0.33299999999999996,0.33299999999999996,0.17,0.308,0.401,,,,,,,,94.0,100.0,96.0,105.0,95.0,91.0,122.0,102.0,112.0,,,,0.10099999999999999,0.467,0.001,0.431,,,1.2,-5.8,3.42,1.62,,,95.7,90.1,94.8,86.6,,0.226,,0.063,,,0.162,,,,,,,,,,,,,,
48,2023-08-09,717057,Pop Out,field_out,True,518792,656464,Jason Heyward,Kevin Ginkel,0,0,0,c232a244-2080-4c38-8272-b5c5117dcb03,656464.0,kevinginkel,Ginkel,Right,Kevin Ginkel,2.48,3.09,65.1,100.0,107.0,102.0,0.725,9.64,3.17,5.65,0.41,1.51,0.33299999999999996,0.33299999999999996,0.17,0.308,0.401,,,,,,,,94.0,100.0,96.0,105.0,95.0,91.0,122.0,102.0,112.0,,,,0.10099999999999999,0.467,0.001,0.431,,,1.2,-5.8,3.42,1.62,,,95.7,90.1,94.8,86.6,,0.226,,0.063,,,0.162,,,,,,,,,,,,,,
49,2023-08-09,717057,Strikeout Double Play,strikeout_double_play,True,681546,656464,James Outman,Kevin Ginkel,0,0,1,fd93e64c-a3a2-4807-86b9-1cca11565a92,656464.0,kevinginkel,Ginkel,Right,Kevin Ginkel,2.48,3.09,65.1,100.0,107.0,102.0,0.725,9.64,3.17,5.65,0.41,1.51,0.33299999999999996,0.33299999999999996,0.17,0.308,0.401,,,,,,,,94.0,100.0,96.0,105.0,95.0,91.0,122.0,102.0,112.0,,,,0.10099999999999999,0.467,0.001,0.431,,,1.2,-5.8,3.42,1.62,,,95.7,90.1,94.8,86.6,,0.226,,0.063,,,0.162,,,,,,,,,,,,,,
50,2023-08-09,717057,Single,single,False,677950,676272,Alek Thomas,Bobby Miller,0,0,0,ea904d44-416c-4003-9e35-dd6f70276355,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,,,,0.192,0.289,,0.174,0.185,0.16,1.2,,1.75,-1.0,1.25,0.6,99.0,,98.8,89.7,80.6,0.258,0.133,0.258,,0.184,0.25,0.5,,,,,,,,,,,,,
51,2023-08-09,717057,Walk,walk,False,645444,676272,Jose Herrera,Bobby Miller,0,0,1,b13b67c9-35f2-413b-b441-a697abe0e05e,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,,,,0.192,0.289,,0.174,0.185,0.16,1.2,,1.75,-1.0,1.25,0.6,99.0,,98.8,89.7,80.6,0.258,0.133,0.258,,0.184,0.25,0.5,,,,,,,,,,,,,
52,2023-08-09,717057,Double Play,double_play,True,672695,657571,Geraldo Perdomo,Caleb Ferguson,0,0,1,2be7364d-7da6-4c36-b95d-965439a8a96d,657571.0,calebferguson,Ferguson,Left,Caleb Ferguson,3.43,3.85,60.1,101.0,108.0,100.0,0.767,10.44,3.43,9.55,0.6,1.84,0.29600000000000004,0.361,0.166,0.32,0.451,,,,,,,,108.0,102.0,101.0,,,,120.0,87.0,98.0,107.0,101.0,99.0,,0.665,0.307,0.027999999999999997,,,0.19,-0.37,,0.92,,,95.8,86.6,,80.0,,0.277,,,0.253,,,0.25,,,,,,,,,,,,,
53,2023-08-09,717057,Groundout,field_out,True,682998,657571,Corbin Carroll,Caleb Ferguson,1,1,0,19c20196-32f4-4086-ae4b-64a3cf50fa47,657571.0,calebferguson,Ferguson,Left,Caleb Ferguson,3.43,3.85,60.1,101.0,108.0,100.0,0.767,10.44,3.43,9.55,0.6,1.84,0.29600000000000004,0.361,0.166,0.32,0.451,,,,,,,,108.0,102.0,101.0,,,,120.0,87.0,98.0,107.0,101.0,99.0,,0.665,0.307,0.027999999999999997,,,0.19,-0.37,,0.92,,,95.8,86.6,,80.0,,0.277,,,0.253,,,0.25,,,,,,,,,,,,,
54,2023-08-09,717057,Groundout,field_out,True,500743,656464,Miguel Rojas,Kevin Ginkel,1,0,0,3d88e94c-28db-4d5e-8d8e-bc7f462f8dfe,656464.0,kevinginkel,Ginkel,Right,Kevin Ginkel,2.48,3.09,65.1,100.0,107.0,102.0,0.725,9.64,3.17,5.65,0.41,1.51,0.33299999999999996,0.33299999999999996,0.17,0.308,0.401,,,,,,,,94.0,100.0,96.0,105.0,95.0,91.0,122.0,102.0,112.0,,,,0.10099999999999999,0.467,0.001,0.431,,,1.2,-5.8,3.42,1.62,,,95.7,90.1,94.8,86.6,,0.226,,0.063,,,0.162,,,,,,,,,,,,,,
55,2023-08-09,717057,Strikeout,strikeout,True,605141,656464,Mookie Betts,Kevin Ginkel,0,0,0,2a68ff32-46a0-4c8a-8c47-8156404a0c78,656464.0,kevinginkel,Ginkel,Right,Kevin Ginkel,2.48,3.09,65.1,100.0,107.0,102.0,0.725,9.64,3.17,5.65,0.41,1.51,0.33299999999999996,0.33299999999999996,0.17,0.308,0.401,,,,,,,,94.0,100.0,96.0,105.0,95.0,91.0,122.0,102.0,112.0,,,,0.10099999999999999,0.467,0.001,0.431,,,1.2,-5.8,3.42,1.62,,,95.7,90.1,94.8,86.6,,0.226,,0.063,,,0.162,,,,,,,,,,,,,,
56,2023-08-09,717057,Double,double,False,518692,669459,Freddie Freeman,Kyle Nelson,0,0,0,1133c9e9-692f-4340-bc1a-69388877f457,669459.0,kylenelson,"Nelson, K",Left,Kyle Nelson,4.18,3.74,56.0,108.0,91.0,106.0,0.71,10.77,2.25,9.48,1.93,0.88,0.217,0.47100000000000003,0.17800000000000002,0.344,0.434,,,,,,,,64.0,104.0,93.0,,,,104.0,111.0,113.0,101.0,108.0,102.0,,0.321,0.086,0.5920000000000001,0.001,,-1.23,0.71,,-0.18,4.16,,92.0,88.3,,85.4,78.4,0.321,,,0.294,,0.228,,,,,,,,,,,,,,
57,2023-08-09,717057,Intent Walk,intent_walk,False,669257,669459,Will Smith,Kyle Nelson,0,0,0,07170576-0586-1033-000c-f08cd117d70a,669459.0,kylenelson,"Nelson, K",Left,Kyle Nelson,4.18,3.74,56.0,108.0,91.0,106.0,0.71,10.77,2.25,9.48,1.93,0.88,0.217,0.47100000000000003,0.17800000000000002,0.344,0.434,,,,,,,,64.0,104.0,93.0,,,,104.0,111.0,113.0,101.0,108.0,102.0,,0.321,0.086,0.5920000000000001,0.001,,-1.23,0.71,,-0.18,4.16,,92.0,88.3,,85.4,78.4,0.321,,,0.294,,0.228,,,,,,,,,,,,,,
58,2023-08-09,717057,Walk,walk,False,571970,669459,Max Muncy,Kyle Nelson,1,0,1,2ea3a9e4-7f30-4ef7-b9a3-7d92f27a72a4,669459.0,kylenelson,"Nelson, K",Left,Kyle Nelson,4.18,3.74,56.0,108.0,91.0,106.0,0.71,10.77,2.25,9.48,1.93,0.88,0.217,0.47100000000000003,0.17800000000000002,0.344,0.434,,,,,,,,64.0,104.0,93.0,,,,104.0,111.0,113.0,101.0,108.0,102.0,,0.321,0.086,0.5920000000000001,0.001,,-1.23,0.71,,-0.18,4.16,,92.0,88.3,,85.4,78.4,0.321,,,0.294,,0.228,,,,,,,,,,,,,,
59,2023-08-09,717057,Single,single,False,444482,669459,David Peralta,Kyle Nelson,0,0,1,9a16bfdc-92bc-4474-94f8-b9f3b28a6299,669459.0,kylenelson,"Nelson, K",Left,Kyle Nelson,4.18,3.74,56.0,108.0,91.0,106.0,0.71,10.77,2.25,9.48,1.93,0.88,0.217,0.47100000000000003,0.17800000000000002,0.344,0.434,,,,,,,,64.0,104.0,93.0,,,,104.0,111.0,113.0,101.0,108.0,102.0,,0.321,0.086,0.5920000000000001,0.001,,-1.23,0.71,,-0.18,4.16,,92.0,88.3,,85.4,78.4,0.321,,,0.294,,0.228,,,,,,,,,,,,,,
60,2023-08-09,717057,Flyout,field_out,True,621035,612434,Chris Taylor,Miguel Castro,0,0,1,07c9dd23-8d6f-43e4-9676-03d09ee39b9e,612434.0,miguelcastro,Castro,Right,Miguel Castro,4.31,3.82,64.2,99.0,100.0,103.0,0.747,8.35,3.48,7.1,1.11,1.28,0.239,0.39399999999999996,0.20600000000000002,0.272,0.42,91.4,84.0,96.0,92.0,,,,,,,74.0,95.0,91.0,132.0,104.0,119.0,,,,0.425,,,0.41700000000000004,,0.159,,,0.79,1.27,,-0.43,,,96.8,83.8,,,0.227,0.256,,,0.171,,,,,,,,,,,,,,
61,2023-08-09,717057,Walk,walk,False,606466,523260,Ketel Marte,Joe Kelly,1,0,0,a7475ea0-0303-4cfd-9f0f-09e40e15f544,523260.0,joekelly,"Kelly, J",Right,Joe Kelly,4.12,2.88,39.1,100.0,112.0,106.0,0.721,13.73,4.12,6.64,0.69,2.43,0.25,0.341,0.17,0.273,0.423,89.2,107.0,101.0,97.0,,,,107.0,105.0,102.0,95.0,97.0,95.0,133.0,99.0,116.0,,,,0.306,0.159,,0.258,,0.107,-2.91,,1.23,1.63,,1.19,99.0,,98.9,91.6,,0.333,0.16,0.258,,0.111,0.114,,127.0,95.0,112.0,0.17,2.35,89.4,,,,,,,
62,2023-08-09,717057,Strikeout,strikeout,True,666971,523260,Lourdes Gurriel Jr.,Joe Kelly,0,0,0,e533011a-7567-456f-a340-4ceb377cc5e7,523260.0,joekelly,"Kelly, J",Right,Joe Kelly,4.12,2.88,39.1,100.0,112.0,106.0,0.721,13.73,4.12,6.64,0.69,2.43,0.25,0.341,0.17,0.273,0.423,89.2,107.0,101.0,97.0,,,,107.0,105.0,102.0,95.0,97.0,95.0,133.0,99.0,116.0,,,,0.306,0.159,,0.258,,0.107,-2.91,,1.23,1.63,,1.19,99.0,,98.9,91.6,,0.333,0.16,0.258,,0.111,0.114,,127.0,95.0,112.0,0.17,2.35,89.4,,,,,,,
63,2023-08-09,717057,Strikeout,strikeout,True,572233,523260,Christian Walker,Joe Kelly,0,0,0,573b8966-ce8c-459c-8ac6-e8bf6e794e8d,523260.0,joekelly,"Kelly, J",Right,Joe Kelly,4.12,2.88,39.1,100.0,112.0,106.0,0.721,13.73,4.12,6.64,0.69,2.43,0.25,0.341,0.17,0.273,0.423,89.2,107.0,101.0,97.0,,,,107.0,105.0,102.0,95.0,97.0,95.0,133.0,99.0,116.0,,,,0.306,0.159,,0.258,,0.107,-2.91,,1.23,1.63,,1.19,99.0,,98.9,91.6,,0.333,0.16,0.258,,0.111,0.114,,127.0,95.0,112.0,0.17,2.35,89.4,,,,,,,
64,2023-08-09,717057,Forceout,force_out,True,502054,523260,Tommy Pham,Joe Kelly,0,0,1,4434e3ab-8795-4e09-ab59-9b38dc5f9212,523260.0,joekelly,"Kelly, J",Right,Joe Kelly,4.12,2.88,39.1,100.0,112.0,106.0,0.721,13.73,4.12,6.64,0.69,2.43,0.25,0.341,0.17,0.273,0.423,89.2,107.0,101.0,97.0,,,,107.0,105.0,102.0,95.0,97.0,95.0,133.0,99.0,116.0,,,,0.306,0.159,,0.258,,0.107,-2.91,,1.23,1.63,,1.19,99.0,,98.9,91.6,,0.333,0.16,0.258,,0.111,0.114,,127.0,95.0,112.0,0.17,2.35,89.4,,,,,,,
65,2023-08-09,717057,Flyout,field_out,True,518792,543518,Jason Heyward,Scott McGough,1,0,0,c469bd08-4548-40ca-a96f-48898990094c,543518.0,scottmcgough,McGough,Right,Scott McGough,4.73,4.24,70.1,100.0,91.0,98.0,0.6990000000000001,11.0,3.84,7.68,1.79,1.54,0.213,0.49200000000000005,0.115,0.39299999999999996,0.418,,,,,,,,98.0,100.0,96.0,,,,117.0,100.0,102.0,,,,0.004,0.507,,0.092,,,0.13,,9.06,-1.58,,,93.5,,93.7,86.6,,0.239,,,,,0.308,,,,,,,,74.0,99.0,101.0,0.397,-0.04,85.7,0.198
66,2023-08-09,717057,Lineout,field_out,True,681546,543518,James Outman,Scott McGough,0,0,0,d05458cf-c60a-4da0-9b49-34aa283a5a07,543518.0,scottmcgough,McGough,Right,Scott McGough,4.73,4.24,70.1,100.0,91.0,98.0,0.6990000000000001,11.0,3.84,7.68,1.79,1.54,0.213,0.49200000000000005,0.115,0.39299999999999996,0.418,,,,,,,,98.0,100.0,96.0,,,,117.0,100.0,102.0,,,,0.004,0.507,,0.092,,,0.13,,9.06,-1.58,,,93.5,,93.7,86.6,,0.239,,,,,0.308,,,,,,,,74.0,99.0,101.0,0.397,-0.04,85.7,0.198
67,2023-08-09,717057,Lineout,field_out,True,500743,543518,Miguel Rojas,Scott McGough,0,0,0,fcd73bac-c590-4677-a7a7-fad833dbca9d,543518.0,scottmcgough,McGough,Right,Scott McGough,4.73,4.24,70.1,100.0,91.0,98.0,0.6990000000000001,11.0,3.84,7.68,1.79,1.54,0.213,0.49200000000000005,0.115,0.39299999999999996,0.418,,,,,,,,98.0,100.0,96.0,,,,117.0,100.0,102.0,,,,0.004,0.507,,0.092,,,0.13,,9.06,-1.58,,,93.5,,93.7,86.6,,0.239,,,,,0.308,,,,,,,,74.0,99.0,101.0,0.397,-0.04,85.7,0.198
68,2023-08-09,717057,Lineout,field_out,True,607054,623465,Jace Peterson,Evan Phillips,1,0,0,5798232f-23a9-4300-b53f-ab10486bc1e1,623465.0,evanphillips,"Phillips, E",Right,Evan Phillips,2.05,3.11,61.1,103.0,121.0,108.0,0.736,9.68,1.91,5.58,0.88,1.16,0.25,0.42100000000000004,0.125,0.316,0.43,,,,,,,,109.0,103.0,102.0,104.0,100.0,95.0,139.0,105.0,117.0,104.0,100.0,105.0,0.109,0.196,0.24,0.455,,,2.1,0.76,-0.56,2.88,,,96.4,93.1,95.5,85.4,,0.154,,0.278,0.27,,,0.111,,,,,,,,,,,,,
69,2023-08-09,717057,Groundout,field_out,True,677950,623465,Alek Thomas,Evan Phillips,1,1,0,edef055a-72ec-49c3-ba59-f319d271d69a,623465.0,evanphillips,"Phillips, E",Right,Evan Phillips,2.05,3.11,61.1,103.0,121.0,108.0,0.736,9.68,1.91,5.58,0.88,1.16,0.25,0.42100000000000004,0.125,0.316,0.43,,,,,,,,109.0,103.0,102.0,104.0,100.0,95.0,139.0,105.0,117.0,104.0,100.0,105.0,0.109,0.196,0.24,0.455,,,2.1,0.76,-0.56,2.88,,,96.4,93.1,95.5,85.4,,0.154,,0.278,0.27,,,0.111,,,,,,,,,,,,,
70,2023-08-09,717057,Flyout,field_out,True,664983,623465,Jake McCarthy,Evan Phillips,0,0,0,0f07bf3e-0557-408f-9968-a6eb71a03a7c,623465.0,evanphillips,"Phillips, E",Right,Evan Phillips,2.05,3.11,61.1,103.0,121.0,108.0,0.736,9.68,1.91,5.58,0.88,1.16,0.25,0.42100000000000004,0.125,0.316,0.43,,,,,,,,109.0,103.0,102.0,104.0,100.0,95.0,139.0,105.0,117.0,104.0,100.0,105.0,0.109,0.196,0.24,0.455,,,2.1,0.76,-0.56,2.88,,,96.4,93.1,95.5,85.4,,0.154,,0.278,0.27,,,0.111,,,,,,,,,,,,,
