,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,CH%,wSI/C,wSL/C,wCH/C,vSI,vSL,SI_ba,CH_ba,SL_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,FA%,CU%,KC%,wFA/C,wCU/C,wKC/C,vFA,vCU,vKC,FF_ba,CU_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
39,2023-08-25,716861,Field Error,field_error,False,607208,571945,Trea Turner,Miles Mikolas,0,0,0,20820a46-15a4-4f78-9075-8c45212ff7ea,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.243,0.054000000000000006,-1.61,0.62,2.68,92.7,86.4,0.34,0.182,0.245,95.0,105.0,102.0,74.0,112.0,99.0,0.26,0.198,0.002,-0.19,-0.92,-0.89,93.3,75.9,68.1,0.29,0.261,,,,,,,,,,,,,,
40,2023-08-25,716861,Flyout,field_out,True,547180,571945,Bryce Harper,Miles Mikolas,0,0,0,b7703afc-f789-44ad-8138-b6c4793fd762,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.243,0.054000000000000006,-1.61,0.62,2.68,92.7,86.4,0.34,0.182,0.245,95.0,105.0,102.0,74.0,112.0,99.0,0.26,0.198,0.002,-0.19,-0.92,-0.89,93.3,75.9,68.1,0.29,0.261,,,,,,,,,,,,,,
41,2023-08-25,716861,Flyout,field_out,True,592206,571945,Nick Castellanos,Miles Mikolas,0,0,0,efc00fca-bfee-4183-9b44-6885883722ce,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.243,0.054000000000000006,-1.61,0.62,2.68,92.7,86.4,0.34,0.182,0.245,95.0,105.0,102.0,74.0,112.0,99.0,0.26,0.198,0.002,-0.19,-0.92,-0.89,93.3,75.9,68.1,0.29,0.261,,,,,,,,,,,,,,
42,2023-08-25,716861,Flyout,field_out,True,681082,571945,Bryson Stott,Miles Mikolas,1,1,1,457b5fac-b854-4ca7-bba9-6fd7d523021e,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.243,0.054000000000000006,-1.61,0.62,2.68,92.7,86.4,0.34,0.182,0.245,95.0,105.0,102.0,74.0,112.0,99.0,0.26,0.198,0.002,-0.19,-0.92,-0.89,93.3,75.9,68.1,0.29,0.261,,,,,,,,,,,,,,
43,2023-08-25,716861,Strikeout,strikeout,True,502671,650911,Paul Goldschmidt,Cristopher Sánchez,0,0,0,07ac8153-e7fc-45f2-9676-5dd7c0d8929d,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2023-08-25,716861,Groundout,field_out,True,571448,650911,Nolan Arenado,Cristopher Sánchez,1,0,0,ba24d60c-5432-4ca4-9b5d-03ad899d2d28,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2023-08-25,716861,Strikeout,strikeout,True,575929,650911,Willson Contreras,Cristopher Sánchez,0,0,0,9677743e-e483-4d8b-8259-4d336dfbd8f8,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2023-08-25,716861,Home Run,home_run,False,664761,571945,Alec Bohm,Miles Mikolas,0,0,0,145de94b-389e-44b2-8f61-65171aa3c966,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.243,0.054000000000000006,-1.61,0.62,2.68,92.7,86.4,0.34,0.182,0.245,95.0,105.0,102.0,74.0,112.0,99.0,0.26,0.198,0.002,-0.19,-0.92,-0.89,93.3,75.9,68.1,0.29,0.261,,,,,,,,,,,,,,
47,2023-08-25,716861,Groundout,field_out,True,669016,571945,Brandon Marsh,Miles Mikolas,0,0,0,813c766c-085f-4ba5-86ed-7b945e186fa4,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.243,0.054000000000000006,-1.61,0.62,2.68,92.7,86.4,0.34,0.182,0.245,95.0,105.0,102.0,74.0,112.0,99.0,0.26,0.198,0.002,-0.19,-0.92,-0.89,93.3,75.9,68.1,0.29,0.261,,,,,,,,,,,,,,
48,2023-08-25,716861,Flyout,field_out,True,595909,571945,Jake Cave,Miles Mikolas,0,0,0,8e7b4f47-ea41-40e6-b931-7426ace52f91,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.243,0.054000000000000006,-1.61,0.62,2.68,92.7,86.4,0.34,0.182,0.245,95.0,105.0,102.0,74.0,112.0,99.0,0.26,0.198,0.002,-0.19,-0.92,-0.89,93.3,75.9,68.1,0.29,0.261,,,,,,,,,,,,,,
49,2023-08-25,716861,Lineout,field_out,True,596117,571945,Garrett Stubbs,Miles Mikolas,1,0,0,c09d01ad-ed97-4e9c-ba83-f37747e63951,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.243,0.054000000000000006,-1.61,0.62,2.68,92.7,86.4,0.34,0.182,0.245,95.0,105.0,102.0,74.0,112.0,99.0,0.26,0.198,0.002,-0.19,-0.92,-0.89,93.3,75.9,68.1,0.29,0.261,,,,,,,,,,,,,,
50,2023-08-25,716861,Strikeout,strikeout,True,668800,621237,Andrew Knizner,José Alvarado,0,0,0,a18e2618-ec20-4de6-af77-1cc0c4b917ed,621237.0,josealvarado,Alvarado,Left,José Alvarado,1.74,2.75,41.1,100.0,109.0,103.0,0.6890000000000001,13.94,3.92,6.53,0.65,2.18,0.18899999999999997,0.4,0.1,0.33299999999999996,0.43700000000000006,,,,,110.0,99.0,100.0,,,,0.588,,,1.38,,,98.7,,0.21,,,,,,,,,,,,,,,,,,,,107.0,103.0,109.0,0.41200000000000003,0.56,93.1,0.181,,,,,,,
51,2023-08-25,716861,Flyout,field_out,True,691023,621237,Jordan Walker,José Alvarado,1,1,0,d808a1b1-2742-41d0-acb1-481ecd2cecb2,621237.0,josealvarado,Alvarado,Left,José Alvarado,1.74,2.75,41.1,100.0,109.0,103.0,0.6890000000000001,13.94,3.92,6.53,0.65,2.18,0.18899999999999997,0.4,0.1,0.33299999999999996,0.43700000000000006,,,,,110.0,99.0,100.0,,,,0.588,,,1.38,,,98.7,,0.21,,,,,,,,,,,,,,,,,,,,107.0,103.0,109.0,0.41200000000000003,0.56,93.1,0.181,,,,,,,
52,2023-08-25,716861,Strikeout,strikeout,True,600301,621237,Taylor Motter,José Alvarado,0,0,0,ee27e295-30fa-45a4-8800-348f7c3d7d33,621237.0,josealvarado,Alvarado,Left,José Alvarado,1.74,2.75,41.1,100.0,109.0,103.0,0.6890000000000001,13.94,3.92,6.53,0.65,2.18,0.18899999999999997,0.4,0.1,0.33299999999999996,0.43700000000000006,,,,,110.0,99.0,100.0,,,,0.588,,,1.38,,,98.7,,0.21,,,,,,,,,,,,,,,,,,,,107.0,103.0,109.0,0.41200000000000003,0.56,93.1,0.181,,,,,,,
53,2023-08-25,716861,Home Run,home_run,False,656941,605498,Kyle Schwarber,Andrew Suárez,0,0,0,af7f63af-ef96-4c9b-91f6-dfce4e358880,605498.0,andrewsuarez,"Suárez, An",Left,Andrew Suárez,7.16,5.85,27.2,96.0,68.0,89.0,0.81,5.53,4.88,10.73,2.28,0.98,0.204,0.39799999999999996,0.133,0.37799999999999995,0.452,83.6,77.0,85.0,85.0,62.0,85.0,66.0,109.0,96.0,96.0,0.025,0.228,0.182,-8.71,-0.2,-1.73,91.6,84.5,0.429,0.231,0.222,84.0,107.0,106.0,40.0,99.0,84.0,0.455,0.109,,-1.92,-1.08,,92.3,74.5,,0.328,0.2,,,,,,,,,,,,,,
54,2023-08-25,716861,Flyout,field_out,True,607208,605498,Trea Turner,Andrew Suárez,0,0,0,490cba58-d4b8-4ccf-8b4d-9b0cda3f73e6,605498.0,andrewsuarez,"Suárez, An",Left,Andrew Suárez,7.16,5.85,27.2,96.0,68.0,89.0,0.81,5.53,4.88,10.73,2.28,0.98,0.204,0.39799999999999996,0.133,0.37799999999999995,0.452,83.6,77.0,85.0,85.0,62.0,85.0,66.0,109.0,96.0,96.0,0.025,0.228,0.182,-8.71,-0.2,-1.73,91.6,84.5,0.429,0.231,0.222,84.0,107.0,106.0,40.0,99.0,84.0,0.455,0.109,,-1.92,-1.08,,92.3,74.5,,0.328,0.2,,,,,,,,,,,,,,
55,2023-08-25,716861,Triple,triple,False,547180,605498,Bryce Harper,Andrew Suárez,1,0,0,cb226cbc-67a9-4614-b101-f8c9850dfdf7,605498.0,andrewsuarez,"Suárez, An",Left,Andrew Suárez,7.16,5.85,27.2,96.0,68.0,89.0,0.81,5.53,4.88,10.73,2.28,0.98,0.204,0.39799999999999996,0.133,0.37799999999999995,0.452,83.6,77.0,85.0,85.0,62.0,85.0,66.0,109.0,96.0,96.0,0.025,0.228,0.182,-8.71,-0.2,-1.73,91.6,84.5,0.429,0.231,0.222,84.0,107.0,106.0,40.0,99.0,84.0,0.455,0.109,,-1.92,-1.08,,92.3,74.5,,0.328,0.2,,,,,,,,,,,,,,
56,2023-08-25,716861,Double,double,False,592206,605498,Nick Castellanos,Andrew Suárez,0,0,1,96660add-09ee-4b25-8fb7-922951eae883,605498.0,andrewsuarez,"Suárez, An",Left,Andrew Suárez,7.16,5.85,27.2,96.0,68.0,89.0,0.81,5.53,4.88,10.73,2.28,0.98,0.204,0.39799999999999996,0.133,0.37799999999999995,0.452,83.6,77.0,85.0,85.0,62.0,85.0,66.0,109.0,96.0,96.0,0.025,0.228,0.182,-8.71,-0.2,-1.73,91.6,84.5,0.429,0.231,0.222,84.0,107.0,106.0,40.0,99.0,84.0,0.455,0.109,,-1.92,-1.08,,92.3,74.5,,0.328,0.2,,,,,,,,,,,,,,
57,2023-08-25,716861,Groundout,field_out,True,681082,605498,Bryson Stott,Andrew Suárez,0,0,1,5f31aabd-4a63-4405-8d37-a5d784dece89,605498.0,andrewsuarez,"Suárez, An",Left,Andrew Suárez,7.16,5.85,27.2,96.0,68.0,89.0,0.81,5.53,4.88,10.73,2.28,0.98,0.204,0.39799999999999996,0.133,0.37799999999999995,0.452,83.6,77.0,85.0,85.0,62.0,85.0,66.0,109.0,96.0,96.0,0.025,0.228,0.182,-8.71,-0.2,-1.73,91.6,84.5,0.429,0.231,0.222,84.0,107.0,106.0,40.0,99.0,84.0,0.455,0.109,,-1.92,-1.08,,92.3,74.5,,0.328,0.2,,,,,,,,,,,,,,
58,2023-08-25,716861,Groundout,field_out,True,664761,605498,Alec Bohm,Andrew Suárez,0,0,0,f3900199-9bea-44af-81d8-905bb7fbed15,605498.0,andrewsuarez,"Suárez, An",Left,Andrew Suárez,7.16,5.85,27.2,96.0,68.0,89.0,0.81,5.53,4.88,10.73,2.28,0.98,0.204,0.39799999999999996,0.133,0.37799999999999995,0.452,83.6,77.0,85.0,85.0,62.0,85.0,66.0,109.0,96.0,96.0,0.025,0.228,0.182,-8.71,-0.2,-1.73,91.6,84.5,0.429,0.231,0.222,84.0,107.0,106.0,40.0,99.0,84.0,0.455,0.109,,-1.92,-1.08,,92.3,74.5,,0.328,0.2,,,,,,,,,,,,,,
59,2023-08-25,716861,Flyout,field_out,True,691026,571479,Masyn Winn,Andrew Bellatti,0,0,0,86d8c9dd-8114-4b01-8dc2-fbe3be539448,571479.0,andrewbellatti,Bellatti,Right,Andrew Bellatti,5.11,4.9,24.2,96.0,101.0,95.0,0.677,9.12,4.38,9.12,1.46,0.74,0.276,0.408,0.145,0.382,0.379,88.7,69.0,94.0,84.0,,,,103.0,95.0,96.0,,0.47100000000000003,0.055,,-2.81,0.39,,86.0,,0.2,0.327,,,,104.0,96.0,95.0,0.474,,,1.54,,,94.1,,,0.163,,,,,,,,,,,,,,,
60,2023-08-25,716861,Groundout,field_out,True,669242,571479,Tommy Edman,Andrew Bellatti,1,0,0,d1a0265e-00f6-4410-a103-46b602de0fab,571479.0,andrewbellatti,Bellatti,Right,Andrew Bellatti,5.11,4.9,24.2,96.0,101.0,95.0,0.677,9.12,4.38,9.12,1.46,0.74,0.276,0.408,0.145,0.382,0.379,88.7,69.0,94.0,84.0,,,,103.0,95.0,96.0,,0.47100000000000003,0.055,,-2.81,0.39,,86.0,,0.2,0.327,,,,104.0,96.0,95.0,0.474,,,1.54,,,94.1,,,0.163,,,,,,,,,,,,,,,
61,2023-08-25,716861,Strikeout,strikeout,True,641933,571479,Tyler O'Neill,Andrew Bellatti,0,0,0,5a6cceea-756c-4978-96bb-d5ad809ac675,571479.0,andrewbellatti,Bellatti,Right,Andrew Bellatti,5.11,4.9,24.2,96.0,101.0,95.0,0.677,9.12,4.38,9.12,1.46,0.74,0.276,0.408,0.145,0.382,0.379,88.7,69.0,94.0,84.0,,,,103.0,95.0,96.0,,0.47100000000000003,0.055,,-2.81,0.39,,86.0,,0.2,0.327,,,,104.0,96.0,95.0,0.474,,,1.54,,,94.1,,,0.163,,,,,,,,,,,,,,,
62,2023-08-25,716861,Groundout,field_out,True,669016,605498,Brandon Marsh,Andrew Suárez,1,0,0,d7218958-2125-4481-95f5-719829435e4d,605498.0,andrewsuarez,"Suárez, An",Left,Andrew Suárez,7.16,5.85,27.2,96.0,68.0,89.0,0.81,5.53,4.88,10.73,2.28,0.98,0.204,0.39799999999999996,0.133,0.37799999999999995,0.452,83.6,77.0,85.0,85.0,62.0,85.0,66.0,109.0,96.0,96.0,0.025,0.228,0.182,-8.71,-0.2,-1.73,91.6,84.5,0.429,0.231,0.222,84.0,107.0,106.0,40.0,99.0,84.0,0.455,0.109,,-1.92,-1.08,,92.3,74.5,,0.328,0.2,,,,,,,,,,,,,,
63,2023-08-25,716861,Strikeout,strikeout,True,595909,605498,Jake Cave,Andrew Suárez,0,0,0,0f1a3330-1222-4bd4-9c6d-2bb7cb475a91,605498.0,andrewsuarez,"Suárez, An",Left,Andrew Suárez,7.16,5.85,27.2,96.0,68.0,89.0,0.81,5.53,4.88,10.73,2.28,0.98,0.204,0.39799999999999996,0.133,0.37799999999999995,0.452,83.6,77.0,85.0,85.0,62.0,85.0,66.0,109.0,96.0,96.0,0.025,0.228,0.182,-8.71,-0.2,-1.73,91.6,84.5,0.429,0.231,0.222,84.0,107.0,106.0,40.0,99.0,84.0,0.455,0.109,,-1.92,-1.08,,92.3,74.5,,0.328,0.2,,,,,,,,,,,,,,
64,2023-08-25,716861,Groundout,field_out,True,596117,605498,Garrett Stubbs,Andrew Suárez,1,1,0,c05b4fee-de6d-497b-9b55-19d7a542a306,605498.0,andrewsuarez,"Suárez, An",Left,Andrew Suárez,7.16,5.85,27.2,96.0,68.0,89.0,0.81,5.53,4.88,10.73,2.28,0.98,0.204,0.39799999999999996,0.133,0.37799999999999995,0.452,83.6,77.0,85.0,85.0,62.0,85.0,66.0,109.0,96.0,96.0,0.025,0.228,0.182,-8.71,-0.2,-1.73,91.6,84.5,0.429,0.231,0.222,84.0,107.0,106.0,40.0,99.0,84.0,0.455,0.109,,-1.92,-1.08,,92.3,74.5,,0.328,0.2,,,,,,,,,,,,,,
65,2023-08-25,716861,Strikeout,strikeout,True,502671,656546,Paul Goldschmidt,Jeff Hoffman,0,0,0,bc7b8b4d-dbd5-4b5b-9293-1185fa79d63f,656546.0,jeffhoffman,Hoffman,Right,Jeff Hoffman,2.41,2.52,52.1,96.0,128.0,103.0,0.6890000000000001,11.87,3.27,4.99,0.52,1.09,0.22,0.45799999999999996,0.203,0.314,0.418,,,,,,,,124.0,94.0,106.0,0.008,0.47700000000000004,,6.47,2.75,,96.1,87.8,,,0.074,,,,125.0,92.0,100.0,0.337,,,-0.28,,,97.1,,,0.276,,,,,,,,,142.0,102.0,99.0,0.17800000000000002,1.14,90.5,0.163
66,2023-08-25,716861,Strikeout,strikeout,True,669357,656546,Nolan Gorman,Jeff Hoffman,0,0,0,b57c159f-ac37-4072-aace-2cc4475b0bce,656546.0,jeffhoffman,Hoffman,Right,Jeff Hoffman,2.41,2.52,52.1,96.0,128.0,103.0,0.6890000000000001,11.87,3.27,4.99,0.52,1.09,0.22,0.45799999999999996,0.203,0.314,0.418,,,,,,,,124.0,94.0,106.0,0.008,0.47700000000000004,,6.47,2.75,,96.1,87.8,,,0.074,,,,125.0,92.0,100.0,0.337,,,-0.28,,,97.1,,,0.276,,,,,,,,,142.0,102.0,99.0,0.17800000000000002,1.14,90.5,0.163
67,2023-08-25,716861,Groundout,field_out,True,575929,656546,Willson Contreras,Jeff Hoffman,0,0,0,36998a3f-0607-4f28-919c-7947cdcd83bf,656546.0,jeffhoffman,Hoffman,Right,Jeff Hoffman,2.41,2.52,52.1,96.0,128.0,103.0,0.6890000000000001,11.87,3.27,4.99,0.52,1.09,0.22,0.45799999999999996,0.203,0.314,0.418,,,,,,,,124.0,94.0,106.0,0.008,0.47700000000000004,,6.47,2.75,,96.1,87.8,,,0.074,,,,125.0,92.0,100.0,0.337,,,-0.28,,,97.1,,,0.276,,,,,,,,,142.0,102.0,99.0,0.17800000000000002,1.14,90.5,0.163
