,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vSL,FF_ba,CH_ba,SL_ba,ST_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
43,2023-09-02,716741,Flyout,field_out,True,663586,518489,Austin Riley,Ryan Brasier,0,0,0,728ae0f6-9a20-453e-b5d6-0676ee3fdc86,518489.0,ryanbrasier,Brasier,Right,Ryan Brasier,3.02,3.55,59.2,105.0,106.0,106.0,0.767,8.45,2.87,6.34,0.45,1.25,0.275,0.35,0.14400000000000002,0.325,0.43700000000000006,80.2,,,,111.0,102.0,101.0,104.0,108.0,111.0,0.364,0.353,0.001,-0.56,2.08,-10.15,95.7,85.0,0.297,,0.12,,110.0,107.0,108.0,0.146,3.05,96.0,0.242,,,,,,,,93.0,106.0,108.0,0.136,4.06,92.0,0.152
44,2023-09-02,716741,Groundout,field_out,True,621566,518489,Matt Olson,Ryan Brasier,1,1,0,8b679a81-57c0-4863-8edd-2a4a6a586bd8,518489.0,ryanbrasier,Brasier,Right,Ryan Brasier,3.02,3.55,59.2,105.0,106.0,106.0,0.767,8.45,2.87,6.34,0.45,1.25,0.275,0.35,0.14400000000000002,0.325,0.43700000000000006,80.2,,,,111.0,102.0,101.0,104.0,108.0,111.0,0.364,0.353,0.001,-0.56,2.08,-10.15,95.7,85.0,0.297,,0.12,,110.0,107.0,108.0,0.146,3.05,96.0,0.242,,,,,,,,93.0,106.0,108.0,0.136,4.06,92.0,0.152
45,2023-09-02,716741,Groundout,field_out,True,518792,693821,Jason Heyward,Bryce Elder,0,0,0,160c9694-f457-432e-9519-9c284d9a8516,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,92.0,103.0,107.0,0.134,0.353,0.13699999999999998,-1.13,0.97,1.3,90.7,82.7,0.286,0.188,0.21,,82.0,96.0,90.0,0.376,0.01,89.5,0.28,,,,,,,,,,,,,,
46,2023-09-02,716741,Lineout,field_out,True,681546,693821,James Outman,Bryce Elder,0,0,0,f902bfbb-07a0-4d8b-9bf2-085ec67ff2dc,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,92.0,103.0,107.0,0.134,0.353,0.13699999999999998,-1.13,0.97,1.3,90.7,82.7,0.286,0.188,0.21,,82.0,96.0,90.0,0.376,0.01,89.5,0.28,,,,,,,,,,,,,,
47,2023-09-02,716741,Flyout,field_out,True,500743,693821,Miguel Rojas,Bryce Elder,1,0,0,7c22af74-d08b-4d9b-932d-ab0960ba26aa,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,92.0,103.0,107.0,0.134,0.353,0.13699999999999998,-1.13,0.97,1.3,90.7,82.7,0.286,0.188,0.21,,82.0,96.0,90.0,0.376,0.01,89.5,0.28,,,,,,,,,,,,,,
48,2023-09-02,716741,Groundout,field_out,True,542303,660813,Marcell Ozuna,Brusdar Graterol,0,0,0,95b52f7d-6af9-4df3-94d6-a43e32016e34,660813.0,brusdargraterol,Graterol,Right,Brusdar Graterol,1.2,3.04,67.1,107.0,119.0,109.0,0.846,6.42,1.6,7.08,0.4,2.8,0.309,0.289,0.20600000000000002,0.273,0.456,,,,,87.0,105.0,94.0,138.0,114.0,123.0,0.102,0.243,,1.14,-0.24,,98.3,88.7,0.2,,0.214,,132.0,111.0,110.0,0.436,3.37,98.6,0.224,,,,,,,,91.0,91.0,99.0,0.21899999999999997,1.66,95.6,0.233
49,2023-09-02,716741,Strikeout,strikeout,True,592696,660813,Eddie Rosario,Brusdar Graterol,0,0,0,85323a05-1ce2-4a90-b25d-83fac49c2f41,660813.0,brusdargraterol,Graterol,Right,Brusdar Graterol,1.2,3.04,67.1,107.0,119.0,109.0,0.846,6.42,1.6,7.08,0.4,2.8,0.309,0.289,0.20600000000000002,0.273,0.456,,,,,87.0,105.0,94.0,138.0,114.0,123.0,0.102,0.243,,1.14,-0.24,,98.3,88.7,0.2,,0.214,,132.0,111.0,110.0,0.436,3.37,98.6,0.224,,,,,,,,91.0,91.0,99.0,0.21899999999999997,1.66,95.6,0.233
50,2023-09-02,716741,Groundout,field_out,True,669221,660813,Sean Murphy,Brusdar Graterol,0,0,0,933e642b-6b92-4d9c-8e3d-6ec9fbbf56fd,660813.0,brusdargraterol,Graterol,Right,Brusdar Graterol,1.2,3.04,67.1,107.0,119.0,109.0,0.846,6.42,1.6,7.08,0.4,2.8,0.309,0.289,0.20600000000000002,0.273,0.456,,,,,87.0,105.0,94.0,138.0,114.0,123.0,0.102,0.243,,1.14,-0.24,,98.3,88.7,0.2,,0.214,,132.0,111.0,110.0,0.436,3.37,98.6,0.224,,,,,,,,91.0,91.0,99.0,0.21899999999999997,1.66,95.6,0.233
51,2023-09-02,716741,Flyout,field_out,True,605131,641729,Austin Barnes,Joe Jiménez,0,0,0,3771c482-9fe1-4724-a1f7-78160574e4bf,641729.0,joejimenez,"Jiménez, J",Right,Joe Jiménez,3.04,3.79,56.1,106.0,110.0,109.0,0.706,11.66,2.24,8.15,1.44,0.58,0.215,0.436,0.107,0.369,0.462,89.8,90.0,104.0,97.0,122.0,106.0,111.0,91.0,107.0,107.0,0.623,0.307,0.071,0.83,-0.69,0.93,95.3,84.3,0.237,0.1,0.244,,,,,,,,,,,,,,,,,,,,,,
52,2023-09-02,716741,Lineout,field_out,True,605141,641729,Mookie Betts,Joe Jiménez,1,0,0,b7491f1a-4d8b-44a8-960d-ef5f22035db5,641729.0,joejimenez,"Jiménez, J",Right,Joe Jiménez,3.04,3.79,56.1,106.0,110.0,109.0,0.706,11.66,2.24,8.15,1.44,0.58,0.215,0.436,0.107,0.369,0.462,89.8,90.0,104.0,97.0,122.0,106.0,111.0,91.0,107.0,107.0,0.623,0.307,0.071,0.83,-0.69,0.93,95.3,84.3,0.237,0.1,0.244,,,,,,,,,,,,,,,,,,,,,,
53,2023-09-02,716741,Strikeout,strikeout,True,518692,641729,Freddie Freeman,Joe Jiménez,0,0,0,a7382c46-734f-4bb8-bc2d-d3d1946cdf7a,641729.0,joejimenez,"Jiménez, J",Right,Joe Jiménez,3.04,3.79,56.1,106.0,110.0,109.0,0.706,11.66,2.24,8.15,1.44,0.58,0.215,0.436,0.107,0.369,0.462,89.8,90.0,104.0,97.0,122.0,106.0,111.0,91.0,107.0,107.0,0.623,0.307,0.071,0.83,-0.69,0.93,95.3,84.3,0.237,0.1,0.244,,,,,,,,,,,,,,,,,,,,,,
54,2023-09-02,716741,Groundout,field_out,True,606115,623465,Orlando Arcia,Evan Phillips,0,0,0,ff301a71-7f1b-46bc-8396-b3800c400c21,623465.0,evanphillips,"Phillips, E",Right,Evan Phillips,2.05,3.11,61.1,103.0,121.0,108.0,0.736,9.68,1.91,5.58,0.88,1.16,0.25,0.42100000000000004,0.125,0.316,0.43,,,,,109.0,103.0,102.0,139.0,105.0,117.0,0.196,0.455,,2.1,2.88,,96.4,85.4,0.154,,,0.111,104.0,100.0,95.0,0.109,-0.56,95.5,0.278,,,,,,,,104.0,100.0,105.0,0.24,0.76,93.1,0.27
55,2023-09-02,716741,Strikeout,strikeout,True,671739,623465,Michael Harris II,Evan Phillips,0,0,0,da514767-35c0-4f95-b0d0-5f890d81164f,623465.0,evanphillips,"Phillips, E",Right,Evan Phillips,2.05,3.11,61.1,103.0,121.0,108.0,0.736,9.68,1.91,5.58,0.88,1.16,0.25,0.42100000000000004,0.125,0.316,0.43,,,,,109.0,103.0,102.0,139.0,105.0,117.0,0.196,0.455,,2.1,2.88,,96.4,85.4,0.154,,,0.111,104.0,100.0,95.0,0.109,-0.56,95.5,0.278,,,,,,,,104.0,100.0,105.0,0.24,0.76,93.1,0.27
56,2023-09-02,716741,Flyout,field_out,True,660670,623465,Ronald Acuña Jr.,Evan Phillips,1,0,0,7abdfd96-3418-4fdc-a0c6-0640ab6f2b9e,623465.0,evanphillips,"Phillips, E",Right,Evan Phillips,2.05,3.11,61.1,103.0,121.0,108.0,0.736,9.68,1.91,5.58,0.88,1.16,0.25,0.42100000000000004,0.125,0.316,0.43,,,,,109.0,103.0,102.0,139.0,105.0,117.0,0.196,0.455,,2.1,2.88,,96.4,85.4,0.154,,,0.111,104.0,100.0,95.0,0.109,-0.56,95.5,0.278,,,,,,,,104.0,100.0,105.0,0.24,0.76,93.1,0.27
57,2023-09-02,716741,Strikeout,strikeout,True,669257,621345,Will Smith,A.J. Minter,0,0,0,393cdfaa-47c8-4899-bffa-9dde122aab0d,621345.0,ajminter,Minter,Left,A.J. Minter,3.76,3.3,64.2,103.0,115.0,105.0,0.716,11.41,2.92,7.79,0.84,0.82,0.306,0.369,0.153,0.306,0.418,86.6,97.0,104.0,106.0,122.0,100.0,103.0,,,,0.47200000000000003,,0.14,0.94,,1.46,95.8,,0.211,0.244,,,,,,,,,,,,,,,,,112.0,107.0,107.0,0.389,0.64,89.4,0.255
58,2023-09-02,716741,Lineout,field_out,True,571970,621345,Max Muncy,A.J. Minter,0,0,0,e7041a07-d055-4a16-9e68-fdc889167af5,621345.0,ajminter,Minter,Left,A.J. Minter,3.76,3.3,64.2,103.0,115.0,105.0,0.716,11.41,2.92,7.79,0.84,0.82,0.306,0.369,0.153,0.306,0.418,86.6,97.0,104.0,106.0,122.0,100.0,103.0,,,,0.47200000000000003,,0.14,0.94,,1.46,95.8,,0.211,0.244,,,,,,,,,,,,,,,,,112.0,107.0,107.0,0.389,0.64,89.4,0.255
59,2023-09-02,716741,Walk,walk,False,642708,621345,Amed Rosario,A.J. Minter,1,0,0,bce17781-d28a-4b7b-8f1a-4dd1cc3c1945,621345.0,ajminter,Minter,Left,A.J. Minter,3.76,3.3,64.2,103.0,115.0,105.0,0.716,11.41,2.92,7.79,0.84,0.82,0.306,0.369,0.153,0.306,0.418,86.6,97.0,104.0,106.0,122.0,100.0,103.0,,,,0.47200000000000003,,0.14,0.94,,1.46,95.8,,0.211,0.244,,,,,,,,,,,,,,,,,112.0,107.0,107.0,0.389,0.64,89.4,0.255
60,2023-09-02,716741,Intent Walk,intent_walk,False,571771,621345,Enrique Hernández,A.J. Minter,0,0,1,07167416-0616-1023-000c-f08cd117d70a,621345.0,ajminter,Minter,Left,A.J. Minter,3.76,3.3,64.2,103.0,115.0,105.0,0.716,11.41,2.92,7.79,0.84,0.82,0.306,0.369,0.153,0.306,0.418,86.6,97.0,104.0,106.0,122.0,100.0,103.0,,,,0.47200000000000003,,0.14,0.94,,1.46,95.8,,0.211,0.244,,,,,,,,,,,,,,,,,112.0,107.0,107.0,0.389,0.64,89.4,0.255
61,2023-09-02,716741,Strikeout,strikeout,True,681546,621345,James Outman,A.J. Minter,0,0,0,f4dcc5cc-5fd9-40b0-839e-83e6445e962a,621345.0,ajminter,Minter,Left,A.J. Minter,3.76,3.3,64.2,103.0,115.0,105.0,0.716,11.41,2.92,7.79,0.84,0.82,0.306,0.369,0.153,0.306,0.418,86.6,97.0,104.0,106.0,122.0,100.0,103.0,,,,0.47200000000000003,,0.14,0.94,,1.46,95.8,,0.211,0.244,,,,,,,,,,,,,,,,,112.0,107.0,107.0,0.389,0.64,89.4,0.255
62,2023-09-02,716741,Groundout,field_out,True,645277,623465,Ozzie Albies,Evan Phillips,0,0,0,154a08b3-109a-4c8a-a084-816cd08f432a,623465.0,evanphillips,"Phillips, E",Right,Evan Phillips,2.05,3.11,61.1,103.0,121.0,108.0,0.736,9.68,1.91,5.58,0.88,1.16,0.25,0.42100000000000004,0.125,0.316,0.43,,,,,109.0,103.0,102.0,139.0,105.0,117.0,0.196,0.455,,2.1,2.88,,96.4,85.4,0.154,,,0.111,104.0,100.0,95.0,0.109,-0.56,95.5,0.278,,,,,,,,104.0,100.0,105.0,0.24,0.76,93.1,0.27
63,2023-09-02,716741,Groundout,field_out,True,663586,623465,Austin Riley,Evan Phillips,0,0,0,353e6097-d1cd-40ab-b3c2-f913897bbe24,623465.0,evanphillips,"Phillips, E",Right,Evan Phillips,2.05,3.11,61.1,103.0,121.0,108.0,0.736,9.68,1.91,5.58,0.88,1.16,0.25,0.42100000000000004,0.125,0.316,0.43,,,,,109.0,103.0,102.0,139.0,105.0,117.0,0.196,0.455,,2.1,2.88,,96.4,85.4,0.154,,,0.111,104.0,100.0,95.0,0.109,-0.56,95.5,0.278,,,,,,,,104.0,100.0,105.0,0.24,0.76,93.1,0.27
64,2023-09-02,716741,Flyout,field_out,True,621566,681911,Matt Olson,Alex Vesia,0,0,0,b247fe94-7f9b-4cea-ba12-3fd419051aca,681911.0,alexvesia,Vesia,Left,Alex Vesia,4.35,3.66,49.2,103.0,116.0,108.0,0.7290000000000001,11.6,3.08,9.42,1.27,0.57,0.299,0.35100000000000003,0.16399999999999998,0.34299999999999997,0.442,86.4,103.0,82.0,85.0,123.0,106.0,112.0,103.0,96.0,101.0,0.6809999999999999,0.305,0.013999999999999999,0.39,-1.15,2.85,94.4,85.9,0.273,,0.245,,,,,,,,,,,,,,,,,,,,,,
65,2023-09-02,716741,Flyout,field_out,True,543939,543859,Kolten Wong,Michael Tonkin,0,0,0,bea28930-837f-4f60-b3c7-618ae5eec133,543859.0,michaeltonkin,Tonkin,Right,Michael Tonkin,4.28,3.9,80.0,103.0,109.0,103.0,0.773,8.44,2.59,7.2,1.46,0.89,0.289,0.44,0.147,0.35600000000000004,0.457,,,,,,,,110.0,97.0,100.0,0.001,0.38799999999999996,,-3.64,0.29,,95.0,83.0,,,0.196,0.333,108.0,107.0,102.0,0.611,1.13,93.5,0.226,,,,,,,,,,,,,,
66,2023-09-02,716741,Groundout,field_out,True,605131,543859,Austin Barnes,Michael Tonkin,0,0,0,a0268dc5-f4b9-4126-a02f-ad06361c8acb,543859.0,michaeltonkin,Tonkin,Right,Michael Tonkin,4.28,3.9,80.0,103.0,109.0,103.0,0.773,8.44,2.59,7.2,1.46,0.89,0.289,0.44,0.147,0.35600000000000004,0.457,,,,,,,,110.0,97.0,100.0,0.001,0.38799999999999996,,-3.64,0.29,,95.0,83.0,,,0.196,0.333,108.0,107.0,102.0,0.611,1.13,93.5,0.226,,,,,,,,,,,,,,
67,2023-09-02,716741,Strikeout,strikeout,True,605141,543859,Mookie Betts,Michael Tonkin,0,0,0,a45e0867-b0c6-4b44-a375-ab1a4ba3e56d,543859.0,michaeltonkin,Tonkin,Right,Michael Tonkin,4.28,3.9,80.0,103.0,109.0,103.0,0.773,8.44,2.59,7.2,1.46,0.89,0.289,0.44,0.147,0.35600000000000004,0.457,,,,,,,,110.0,97.0,100.0,0.001,0.38799999999999996,,-3.64,0.29,,95.0,83.0,,,0.196,0.333,108.0,107.0,102.0,0.611,1.13,93.5,0.226,,,,,,,,,,,,,,
68,2023-09-02,716741,Pop Out,field_out,True,542303,681911,Marcell Ozuna,Alex Vesia,0,0,0,10c98ad9-8d5a-41c8-bf6a-489826b433ed,681911.0,alexvesia,Vesia,Left,Alex Vesia,4.35,3.66,49.2,103.0,116.0,108.0,0.7290000000000001,11.6,3.08,9.42,1.27,0.57,0.299,0.35100000000000003,0.16399999999999998,0.34299999999999997,0.442,86.4,103.0,82.0,85.0,123.0,106.0,112.0,103.0,96.0,101.0,0.6809999999999999,0.305,0.013999999999999999,0.39,-1.15,2.85,94.4,85.9,0.273,,0.245,,,,,,,,,,,,,,,,,,,,,,
69,2023-09-02,716741,Flyout,field_out,True,592696,681911,Eddie Rosario,Alex Vesia,0,0,0,19a3afcb-a015-4482-ad0f-3f329fe2f65e,681911.0,alexvesia,Vesia,Left,Alex Vesia,4.35,3.66,49.2,103.0,116.0,108.0,0.7290000000000001,11.6,3.08,9.42,1.27,0.57,0.299,0.35100000000000003,0.16399999999999998,0.34299999999999997,0.442,86.4,103.0,82.0,85.0,123.0,106.0,112.0,103.0,96.0,101.0,0.6809999999999999,0.305,0.013999999999999999,0.39,-1.15,2.85,94.4,85.9,0.273,,0.245,,,,,,,,,,,,,,,,,,,,,,
70,2023-09-02,716741,Walk,walk,False,669221,681911,Sean Murphy,Alex Vesia,0,0,0,d776d6cf-66eb-497a-ba50-810e0a77ea29,681911.0,alexvesia,Vesia,Left,Alex Vesia,4.35,3.66,49.2,103.0,116.0,108.0,0.7290000000000001,11.6,3.08,9.42,1.27,0.57,0.299,0.35100000000000003,0.16399999999999998,0.34299999999999997,0.442,86.4,103.0,82.0,85.0,123.0,106.0,112.0,103.0,96.0,101.0,0.6809999999999999,0.305,0.013999999999999999,0.39,-1.15,2.85,94.4,85.9,0.273,,0.245,,,,,,,,,,,,,,,,,,,,,,
71,2023-09-02,716741,Home Run,home_run,False,606115,681911,Orlando Arcia,Alex Vesia,0,0,1,a3aeec95-5655-4569-8ad3-21fcf741383c,681911.0,alexvesia,Vesia,Left,Alex Vesia,4.35,3.66,49.2,103.0,116.0,108.0,0.7290000000000001,11.6,3.08,9.42,1.27,0.57,0.299,0.35100000000000003,0.16399999999999998,0.34299999999999997,0.442,86.4,103.0,82.0,85.0,123.0,106.0,112.0,103.0,96.0,101.0,0.6809999999999999,0.305,0.013999999999999999,0.39,-1.15,2.85,94.4,85.9,0.273,,0.245,,,,,,,,,,,,,,,,,,,,,,
72,2023-09-02,716741,Single,single,False,671739,681911,Michael Harris II,Alex Vesia,1,0,0,f3d61bff-62f7-4e45-8906-3adeade9bdbd,681911.0,alexvesia,Vesia,Left,Alex Vesia,4.35,3.66,49.2,103.0,116.0,108.0,0.7290000000000001,11.6,3.08,9.42,1.27,0.57,0.299,0.35100000000000003,0.16399999999999998,0.34299999999999997,0.442,86.4,103.0,82.0,85.0,123.0,106.0,112.0,103.0,96.0,101.0,0.6809999999999999,0.305,0.013999999999999999,0.39,-1.15,2.85,94.4,85.9,0.273,,0.245,,,,,,,,,,,,,,,,,,,,,,
73,2023-09-02,716741,Groundout,field_out,True,660670,681911,Ronald Acuña Jr.,Alex Vesia,0,0,0,f4e79b5d-7f6b-4749-8c10-ffc51a2072ad,681911.0,alexvesia,Vesia,Left,Alex Vesia,4.35,3.66,49.2,103.0,116.0,108.0,0.7290000000000001,11.6,3.08,9.42,1.27,0.57,0.299,0.35100000000000003,0.16399999999999998,0.34299999999999997,0.442,86.4,103.0,82.0,85.0,123.0,106.0,112.0,103.0,96.0,101.0,0.6809999999999999,0.305,0.013999999999999999,0.39,-1.15,2.85,94.4,85.9,0.273,,0.245,,,,,,,,,,,,,,,,,,,,,,
74,2023-09-02,716741,Flyout,field_out,True,518692,628452,Freddie Freeman,Raisel Iglesias,1,0,0,b728109c-32b3-41a9-99a7-ea1495feb754,628452.0,raiseliglesias,"Iglesias, R",Right,Raisel Iglesias,2.75,3.16,55.2,105.0,96.0,101.0,0.688,10.99,2.43,8.25,1.13,1.11,0.17600000000000002,0.45899999999999996,0.162,0.324,0.41700000000000004,89.4,78.0,111.0,102.0,95.0,103.0,99.0,127.0,107.0,118.0,0.32,0.154,0.353,-0.13,5.73,2.07,95.0,84.6,0.327,0.182,0.056,,108.0,96.0,90.0,0.174,-3.95,95.0,0.519,,,,,,,,,,,,,,
75,2023-09-02,716741,Single,single,False,669257,628452,Will Smith,Raisel Iglesias,1,0,1,3d0182cb-ec75-4b7e-97fa-5c24a38af7c7,628452.0,raiseliglesias,"Iglesias, R",Right,Raisel Iglesias,2.75,3.16,55.2,105.0,96.0,101.0,0.688,10.99,2.43,8.25,1.13,1.11,0.17600000000000002,0.45899999999999996,0.162,0.324,0.41700000000000004,89.4,78.0,111.0,102.0,95.0,103.0,99.0,127.0,107.0,118.0,0.32,0.154,0.353,-0.13,5.73,2.07,95.0,84.6,0.327,0.182,0.056,,108.0,96.0,90.0,0.174,-3.95,95.0,0.519,,,,,,,,,,,,,,
76,2023-09-02,716741,Sac Fly,sac_fly,True,571970,628452,Max Muncy,Raisel Iglesias,0,0,1,41e4776c-eff7-4cb8-b270-db1620153e2b,628452.0,raiseliglesias,"Iglesias, R",Right,Raisel Iglesias,2.75,3.16,55.2,105.0,96.0,101.0,0.688,10.99,2.43,8.25,1.13,1.11,0.17600000000000002,0.45899999999999996,0.162,0.324,0.41700000000000004,89.4,78.0,111.0,102.0,95.0,103.0,99.0,127.0,107.0,118.0,0.32,0.154,0.353,-0.13,5.73,2.07,95.0,84.6,0.327,0.182,0.056,,108.0,96.0,90.0,0.174,-3.95,95.0,0.519,,,,,,,,,,,,,,
77,2023-09-02,716741,Strikeout,strikeout,True,642708,628452,Amed Rosario,Raisel Iglesias,0,0,1,58bc7929-c790-4a4d-8b51-44763f3c4a5b,628452.0,raiseliglesias,"Iglesias, R",Right,Raisel Iglesias,2.75,3.16,55.2,105.0,96.0,101.0,0.688,10.99,2.43,8.25,1.13,1.11,0.17600000000000002,0.45899999999999996,0.162,0.324,0.41700000000000004,89.4,78.0,111.0,102.0,95.0,103.0,99.0,127.0,107.0,118.0,0.32,0.154,0.353,-0.13,5.73,2.07,95.0,84.6,0.327,0.182,0.056,,108.0,96.0,90.0,0.174,-3.95,95.0,0.519,,,,,,,,,,,,,,
