,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,SI_ba,SL_ba,CH_ba,ST_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,CU_ba,FF_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,FS_ba
15,2023-05-27,718000,Double,double,False,672580,680686,Maikel Garcia,Josiah Gray,0,0,0,fff96b52-2221-46e1-b1dd-ac5326010edd,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,3.91,5.03,159.0,95.0,88.0,91.0,0.762,8.09,4.53,8.6,1.25,0.92,0.253,0.45299999999999996,0.21,0.313,0.389,88.6,44.0,96.0,90.0,82.0,91.0,83.0,93.0,101.0,90.0,84.0,92.0,96.0,0.17600000000000002,0.166,0.299,0.016,-1.21,0.15,-0.07,0.6,93.5,93.1,85.1,0.313,0.239,0.286,0.163,96.0,95.0,97.0,95.0,95.0,83.0,0.18100000000000002,0.161,-0.09,0.24,88.8,82.2,0.243,0.221,0.291,,,,,,,,,,,,,
16,2023-05-27,718000,Groundout,field_out,True,671221,680686,Drew Waters,Josiah Gray,0,0,1,522cd1ac-03ab-4b2c-8c81-c709aecae2c5,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,3.91,5.03,159.0,95.0,88.0,91.0,0.762,8.09,4.53,8.6,1.25,0.92,0.253,0.45299999999999996,0.21,0.313,0.389,88.6,44.0,96.0,90.0,82.0,91.0,83.0,93.0,101.0,90.0,84.0,92.0,96.0,0.17600000000000002,0.166,0.299,0.016,-1.21,0.15,-0.07,0.6,93.5,93.1,85.1,0.313,0.239,0.286,0.163,96.0,95.0,97.0,95.0,95.0,83.0,0.18100000000000002,0.161,-0.09,0.24,88.8,82.2,0.243,0.221,0.291,,,,,,,,,,,,,
17,2023-05-27,718000,Groundout,field_out,True,670032,680686,Nicky Lopez,Josiah Gray,1,0,0,5d27acaa-40b5-4e53-8dc5-dbd68a7c81ff,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,3.91,5.03,159.0,95.0,88.0,91.0,0.762,8.09,4.53,8.6,1.25,0.92,0.253,0.45299999999999996,0.21,0.313,0.389,88.6,44.0,96.0,90.0,82.0,91.0,83.0,93.0,101.0,90.0,84.0,92.0,96.0,0.17600000000000002,0.166,0.299,0.016,-1.21,0.15,-0.07,0.6,93.5,93.1,85.1,0.313,0.239,0.286,0.163,96.0,95.0,97.0,95.0,95.0,83.0,0.18100000000000002,0.161,-0.09,0.24,88.8,82.2,0.243,0.221,0.291,,,,,,,,,,,,,
18,2023-05-27,718000,Groundout,field_out,True,657041,663903,Lane Thomas,Brady Singer,1,0,0,8267df8b-630b-4219-b273-5823feb8c9b2,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-05-27,718000,Groundout,field_out,True,671277,663903,Luis García Jr.,Brady Singer,0,0,0,f6127ed2-251e-4a2f-aaed-17a9cc87079c,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2023-05-27,718000,Strikeout,strikeout,True,608841,663903,Joey Meneses,Brady Singer,0,0,0,0ba3c99b-67ba-452e-8b70-c82b57e5a82c,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2023-05-27,718000,Strikeout,strikeout,True,668472,680686,Nick Pratto,Josiah Gray,0,0,0,4914e3d9-6c1d-4432-9d42-b3c2e158f085,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,3.91,5.03,159.0,95.0,88.0,91.0,0.762,8.09,4.53,8.6,1.25,0.92,0.253,0.45299999999999996,0.21,0.313,0.389,88.6,44.0,96.0,90.0,82.0,91.0,83.0,93.0,101.0,90.0,84.0,92.0,96.0,0.17600000000000002,0.166,0.299,0.016,-1.21,0.15,-0.07,0.6,93.5,93.1,85.1,0.313,0.239,0.286,0.163,96.0,95.0,97.0,95.0,95.0,83.0,0.18100000000000002,0.161,-0.09,0.24,88.8,82.2,0.243,0.221,0.291,,,,,,,,,,,,,
22,2023-05-27,718000,Lineout,field_out,True,686469,680686,Vinnie Pasquantino,Josiah Gray,1,1,0,ef281285-6ae6-4bcd-884e-05edc20cf8ae,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,3.91,5.03,159.0,95.0,88.0,91.0,0.762,8.09,4.53,8.6,1.25,0.92,0.253,0.45299999999999996,0.21,0.313,0.389,88.6,44.0,96.0,90.0,82.0,91.0,83.0,93.0,101.0,90.0,84.0,92.0,96.0,0.17600000000000002,0.166,0.299,0.016,-1.21,0.15,-0.07,0.6,93.5,93.1,85.1,0.313,0.239,0.286,0.163,96.0,95.0,97.0,95.0,95.0,83.0,0.18100000000000002,0.161,-0.09,0.24,88.8,82.2,0.243,0.221,0.291,,,,,,,,,,,,,
23,2023-05-27,718000,Home Run,home_run,False,521692,680686,Salvador Perez,Josiah Gray,0,0,0,a4437584-7e9d-47e8-8a0d-382eb30511fd,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,3.91,5.03,159.0,95.0,88.0,91.0,0.762,8.09,4.53,8.6,1.25,0.92,0.253,0.45299999999999996,0.21,0.313,0.389,88.6,44.0,96.0,90.0,82.0,91.0,83.0,93.0,101.0,90.0,84.0,92.0,96.0,0.17600000000000002,0.166,0.299,0.016,-1.21,0.15,-0.07,0.6,93.5,93.1,85.1,0.313,0.239,0.286,0.163,96.0,95.0,97.0,95.0,95.0,83.0,0.18100000000000002,0.161,-0.09,0.24,88.8,82.2,0.243,0.221,0.291,,,,,,,,,,,,,
24,2023-05-27,718000,Strikeout,strikeout,True,677951,680686,Bobby Witt Jr.,Josiah Gray,0,0,0,0630c57b-f58a-4340-ada4-47237c73b859,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,3.91,5.03,159.0,95.0,88.0,91.0,0.762,8.09,4.53,8.6,1.25,0.92,0.253,0.45299999999999996,0.21,0.313,0.389,88.6,44.0,96.0,90.0,82.0,91.0,83.0,93.0,101.0,90.0,84.0,92.0,96.0,0.17600000000000002,0.166,0.299,0.016,-1.21,0.15,-0.07,0.6,93.5,93.1,85.1,0.313,0.239,0.286,0.163,96.0,95.0,97.0,95.0,95.0,83.0,0.18100000000000002,0.161,-0.09,0.24,88.8,82.2,0.243,0.221,0.291,,,,,,,,,,,,,
25,2023-05-27,718000,Double,double,False,600869,663903,Jeimer Candelario,Brady Singer,0,0,0,f218808a-b6bf-4a4f-b794-fe5e2ee18e43,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2023-05-27,718000,Strikeout,strikeout,True,572816,663903,Corey Dickerson,Brady Singer,0,0,0,2b2571ad-25a2-41ff-a92f-caa973e8aa89,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2023-05-27,718000,Groundout,field_out,True,660688,663903,Keibert Ruiz,Brady Singer,0,0,1,b22f40b2-dea3-434d-b07d-45f413c278db,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2023-05-27,718000,Hit By Pitch,hit_by_pitch,False,642086,663903,Dominic Smith,Brady Singer,0,0,0,56dbac11-8d47-46a4-ae2d-06bd6075a343,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2023-05-27,718000,Strikeout,strikeout,True,669743,663903,Alex Call,Brady Singer,0,0,0,ee075b33-1ee7-4ac1-b738-f074d1829f59,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2023-05-27,718000,Walk,walk,False,669004,680686,MJ Melendez,Josiah Gray,0,0,0,61f792df-9e3d-4ae7-ae4c-d43a0eb341ee,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,3.91,5.03,159.0,95.0,88.0,91.0,0.762,8.09,4.53,8.6,1.25,0.92,0.253,0.45299999999999996,0.21,0.313,0.389,88.6,44.0,96.0,90.0,82.0,91.0,83.0,93.0,101.0,90.0,84.0,92.0,96.0,0.17600000000000002,0.166,0.299,0.016,-1.21,0.15,-0.07,0.6,93.5,93.1,85.1,0.313,0.239,0.286,0.163,96.0,95.0,97.0,95.0,95.0,83.0,0.18100000000000002,0.161,-0.09,0.24,88.8,82.2,0.243,0.221,0.291,,,,,,,,,,,,,
31,2023-05-27,718000,Single,single,False,686681,680686,Michael Massey,Josiah Gray,1,0,1,89b6a312-f565-4a22-9788-e65ebaa8efb1,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,3.91,5.03,159.0,95.0,88.0,91.0,0.762,8.09,4.53,8.6,1.25,0.92,0.253,0.45299999999999996,0.21,0.313,0.389,88.6,44.0,96.0,90.0,82.0,91.0,83.0,93.0,101.0,90.0,84.0,92.0,96.0,0.17600000000000002,0.166,0.299,0.016,-1.21,0.15,-0.07,0.6,93.5,93.1,85.1,0.313,0.239,0.286,0.163,96.0,95.0,97.0,95.0,95.0,83.0,0.18100000000000002,0.161,-0.09,0.24,88.8,82.2,0.243,0.221,0.291,,,,,,,,,,,,,
32,2023-05-27,718000,Strikeout,strikeout,True,672580,680686,Maikel Garcia,Josiah Gray,0,0,0,1dcf7e0c-4d5d-4ec7-a407-516abb45a7ca,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,3.91,5.03,159.0,95.0,88.0,91.0,0.762,8.09,4.53,8.6,1.25,0.92,0.253,0.45299999999999996,0.21,0.313,0.389,88.6,44.0,96.0,90.0,82.0,91.0,83.0,93.0,101.0,90.0,84.0,92.0,96.0,0.17600000000000002,0.166,0.299,0.016,-1.21,0.15,-0.07,0.6,93.5,93.1,85.1,0.313,0.239,0.286,0.163,96.0,95.0,97.0,95.0,95.0,83.0,0.18100000000000002,0.161,-0.09,0.24,88.8,82.2,0.243,0.221,0.291,,,,,,,,,,,,,
33,2023-05-27,718000,Strikeout,strikeout,True,671221,680686,Drew Waters,Josiah Gray,0,0,1,f7830990-31d9-4140-9498-5510a9a3f886,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,3.91,5.03,159.0,95.0,88.0,91.0,0.762,8.09,4.53,8.6,1.25,0.92,0.253,0.45299999999999996,0.21,0.313,0.389,88.6,44.0,96.0,90.0,82.0,91.0,83.0,93.0,101.0,90.0,84.0,92.0,96.0,0.17600000000000002,0.166,0.299,0.016,-1.21,0.15,-0.07,0.6,93.5,93.1,85.1,0.313,0.239,0.286,0.163,96.0,95.0,97.0,95.0,95.0,83.0,0.18100000000000002,0.161,-0.09,0.24,88.8,82.2,0.243,0.221,0.291,,,,,,,,,,,,,
34,2023-05-27,718000,Walk,walk,False,670032,680686,Nicky Lopez,Josiah Gray,1,0,0,20b9ea6e-8ec0-43ef-8600-414b47db1922,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,3.91,5.03,159.0,95.0,88.0,91.0,0.762,8.09,4.53,8.6,1.25,0.92,0.253,0.45299999999999996,0.21,0.313,0.389,88.6,44.0,96.0,90.0,82.0,91.0,83.0,93.0,101.0,90.0,84.0,92.0,96.0,0.17600000000000002,0.166,0.299,0.016,-1.21,0.15,-0.07,0.6,93.5,93.1,85.1,0.313,0.239,0.286,0.163,96.0,95.0,97.0,95.0,95.0,83.0,0.18100000000000002,0.161,-0.09,0.24,88.8,82.2,0.243,0.221,0.291,,,,,,,,,,,,,
35,2023-05-27,718000,Lineout,field_out,True,668472,680686,Nick Pratto,Josiah Gray,0,0,0,c97cdca9-e147-45d4-b11f-ab2f5d8e15d4,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,3.91,5.03,159.0,95.0,88.0,91.0,0.762,8.09,4.53,8.6,1.25,0.92,0.253,0.45299999999999996,0.21,0.313,0.389,88.6,44.0,96.0,90.0,82.0,91.0,83.0,93.0,101.0,90.0,84.0,92.0,96.0,0.17600000000000002,0.166,0.299,0.016,-1.21,0.15,-0.07,0.6,93.5,93.1,85.1,0.313,0.239,0.286,0.163,96.0,95.0,97.0,95.0,95.0,83.0,0.18100000000000002,0.161,-0.09,0.24,88.8,82.2,0.243,0.221,0.291,,,,,,,,,,,,,
