,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vSI,vSL,vKC,FF_ba,SL_ba,CU_ba,FC_ba,CH_ba,SI_ba,ST_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
18,2023-07-01,717545,Single,single,False,669242,622663,Tommy Edman,Luis Severino,0,0,0,b379b396-7dc8-4cab-a3df-4525859c6374,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,,,,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,,0.18600000000000003,-2.42,-0.08,5.41,-2.59,,-1.4,96.5,90.8,95.7,84.7,,0.355,0.289,,0.208,0.279,0.091,,,,,,,
19,2023-07-01,717545,Single,single,False,668800,622663,Andrew Knizner,Luis Severino,1,0,1,3c0f71e0-bc15-4366-9d31-beb29a60dae3,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,,,,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,,0.18600000000000003,-2.42,-0.08,5.41,-2.59,,-1.4,96.5,90.8,95.7,84.7,,0.355,0.289,,0.208,0.279,0.091,,,,,,,
20,2023-07-01,717545,Flyout,field_out,True,663457,622663,Lars Nootbaar,Luis Severino,0,0,0,7430e2cc-b30c-4532-aec4-2f2376e353bf,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,,,,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,,0.18600000000000003,-2.42,-0.08,5.41,-2.59,,-1.4,96.5,90.8,95.7,84.7,,0.355,0.289,,0.208,0.279,0.091,,,,,,,
21,2023-07-01,717545,Home Run,home_run,False,502671,622663,Paul Goldschmidt,Luis Severino,0,0,1,fcee0a55-8917-4bac-8ca9-d8d75753c072,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,,,,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,,0.18600000000000003,-2.42,-0.08,5.41,-2.59,,-1.4,96.5,90.8,95.7,84.7,,0.355,0.289,,0.208,0.279,0.091,,,,,,,
22,2023-07-01,717545,Walk,walk,False,669357,622663,Nolan Gorman,Luis Severino,0,0,0,a80f8102-2832-4e40-aab6-2bd0ebdcb113,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,,,,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,,0.18600000000000003,-2.42,-0.08,5.41,-2.59,,-1.4,96.5,90.8,95.7,84.7,,0.355,0.289,,0.208,0.279,0.091,,,,,,,
23,2023-07-01,717545,Fielders Choice,fielders_choice,False,571448,622663,Nolan Arenado,Luis Severino,0,0,1,474ae602-e4a9-4be7-a563-c07f881d6cf8,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,,,,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,,0.18600000000000003,-2.42,-0.08,5.41,-2.59,,-1.4,96.5,90.8,95.7,84.7,,0.355,0.289,,0.208,0.279,0.091,,,,,,,
24,2023-07-01,717545,Flyout,field_out,True,691023,622663,Jordan Walker,Luis Severino,0,0,1,01227bd3-91da-4a41-8b18-ccdb850261ba,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,,,,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,,0.18600000000000003,-2.42,-0.08,5.41,-2.59,,-1.4,96.5,90.8,95.7,84.7,,0.355,0.289,,0.208,0.279,0.091,,,,,,,
25,2023-07-01,717545,Single,single,False,676475,622663,Alec Burleson,Luis Severino,1,0,1,504529ba-5caf-48bb-9558-4ce1d2d80aab,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,,,,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,,0.18600000000000003,-2.42,-0.08,5.41,-2.59,,-1.4,96.5,90.8,95.7,84.7,,0.355,0.289,,0.208,0.279,0.091,,,,,,,
26,2023-07-01,717545,Single,single,False,657557,622663,Paul DeJong,Luis Severino,0,0,1,9383ff51-f449-43ff-b57e-d0c1d66e7717,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,,,,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,,0.18600000000000003,-2.42,-0.08,5.41,-2.59,,-1.4,96.5,90.8,95.7,84.7,,0.355,0.289,,0.208,0.279,0.091,,,,,,,
27,2023-07-01,717545,Lineout,field_out,True,669242,622663,Tommy Edman,Luis Severino,1,0,0,b6840b60-2f62-4420-8360-9ff50fe018dd,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,,,,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,,0.18600000000000003,-2.42,-0.08,5.41,-2.59,,-1.4,96.5,90.8,95.7,84.7,,0.355,0.289,,0.208,0.279,0.091,,,,,,,
28,2023-07-01,717545,Groundout,field_out,True,650402,656427,Gleyber Torres,Jack Flaherty,1,0,0,59da8a87-3410-4c40-a08f-a979d67ede76,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,98.0,99.0,98.0,75.0,82.0,71.0,98.0,101.0,102.0,93.0,102.0,108.0,92.0,98.0,101.0,0.02,0.41700000000000004,0.091,0.24600000000000002,0.19399999999999998,0.033,-0.44,-1.05,-2.28,-1.15,0.23,0.86,93.1,88.7,90.1,84.2,76.2,0.29,0.339,0.204,0.318,0.154,0.333,,,,,,,
29,2023-07-01,717545,Walk,walk,False,519203,656427,Anthony Rizzo,Jack Flaherty,0,0,0,462f9e4e-3303-46a0-8089-8932fdcd896e,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,98.0,99.0,98.0,75.0,82.0,71.0,98.0,101.0,102.0,93.0,102.0,108.0,92.0,98.0,101.0,0.02,0.41700000000000004,0.091,0.24600000000000002,0.19399999999999998,0.033,-0.44,-1.05,-2.28,-1.15,0.23,0.86,93.1,88.7,90.1,84.2,76.2,0.29,0.339,0.204,0.318,0.154,0.333,,,,,,,
30,2023-07-01,717545,Grounded Into DP,grounded_into_double_play,True,643396,656427,Isiah Kiner-Falefa,Jack Flaherty,0,0,1,82a24d9c-a5b7-41da-b68f-4444649c9eea,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,98.0,99.0,98.0,75.0,82.0,71.0,98.0,101.0,102.0,93.0,102.0,108.0,92.0,98.0,101.0,0.02,0.41700000000000004,0.091,0.24600000000000002,0.19399999999999998,0.033,-0.44,-1.05,-2.28,-1.15,0.23,0.86,93.1,88.7,90.1,84.2,76.2,0.29,0.339,0.204,0.318,0.154,0.333,,,,,,,
31,2023-07-01,717545,Groundout,field_out,True,668800,622663,Andrew Knizner,Luis Severino,0,0,0,41e72767-cb85-48dc-8415-b24567ada838,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,,,,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,,0.18600000000000003,-2.42,-0.08,5.41,-2.59,,-1.4,96.5,90.8,95.7,84.7,,0.355,0.289,,0.208,0.279,0.091,,,,,,,
32,2023-07-01,717545,Double,double,False,663457,622663,Lars Nootbaar,Luis Severino,0,0,0,2603a96a-6b08-4d9b-81f6-bbcab33b40e8,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,,,,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,,0.18600000000000003,-2.42,-0.08,5.41,-2.59,,-1.4,96.5,90.8,95.7,84.7,,0.355,0.289,,0.208,0.279,0.091,,,,,,,
33,2023-07-01,717545,Strikeout,strikeout,True,502671,622663,Paul Goldschmidt,Luis Severino,0,0,0,f1fdff9f-4a5e-4aa0-9f74-0546111f1a60,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,,,,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,,0.18600000000000003,-2.42,-0.08,5.41,-2.59,,-1.4,96.5,90.8,95.7,84.7,,0.355,0.289,,0.208,0.279,0.091,,,,,,,
34,2023-07-01,717545,Home Run,home_run,False,669357,622663,Nolan Gorman,Luis Severino,0,0,1,2258a905-34c7-494c-a5d2-10fd7284cf04,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,,,,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,,0.18600000000000003,-2.42,-0.08,5.41,-2.59,,-1.4,96.5,90.8,95.7,84.7,,0.355,0.289,,0.208,0.279,0.091,,,,,,,
