,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vSI,vCU,CU_ba,FC_ba,FF_ba,CH_ba,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SI_ba,ST_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,FS_ba
18,2023-05-02,718336,Lineout,field_out,True,677951,669330,Bobby Witt Jr.,Tyler Wells,0,0,0,3c91d8d2-d539-4c06-bdee-7c26bf838662,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,,,,85.0,100.0,96.0,,0.377,0.195,0.078,0.185,0.59,0.67,,0.41,0.43,92.5,88.7,,74.1,0.217,0.212,0.2,0.196,84.0,102.0,99.0,88.0,108.0,103.0,0.16399999999999998,1.18,84.0,0.149,,,,,,,,,,,,,,,
19,2023-05-02,718336,Groundout,field_out,True,686469,669330,Vinnie Pasquantino,Tyler Wells,1,0,0,4763480a-f154-49e2-a656-d75526ec8351,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,,,,85.0,100.0,96.0,,0.377,0.195,0.078,0.185,0.59,0.67,,0.41,0.43,92.5,88.7,,74.1,0.217,0.212,0.2,0.196,84.0,102.0,99.0,88.0,108.0,103.0,0.16399999999999998,1.18,84.0,0.149,,,,,,,,,,,,,,,
20,2023-05-02,718336,Groundout,field_out,True,521692,669330,Salvador Perez,Tyler Wells,0,0,0,cf57f9f0-0a90-4ee0-b4ce-b867ffe01aed,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,,,,85.0,100.0,96.0,,0.377,0.195,0.078,0.185,0.59,0.67,,0.41,0.43,92.5,88.7,,74.1,0.217,0.212,0.2,0.196,84.0,102.0,99.0,88.0,108.0,103.0,0.16399999999999998,1.18,84.0,0.149,,,,,,,,,,,,,,,
21,2023-05-02,718336,Groundout,field_out,True,669720,642232,Austin Hays,Ryan Yarbrough,0,0,0,cd4c26fd-78e4-4642-aa0d-76c670b111ba,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,78.5,61.0,105.0,94.0,102.0,98.0,108.0,76.0,108.0,89.0,77.0,106.0,93.0,0.002,0.308,0.248,0.26,0.182,0.59,1.48,1.21,-0.24,-2.4,87.0,84.2,88.2,71.9,0.208,0.289,0.283,0.329,,,,,,,,,,,,,,,,,,,,,,,,,
22,2023-05-02,718336,Double,double,False,668939,642232,Adley Rutschman,Ryan Yarbrough,0,0,0,5e640e45-5054-4214-87b8-98529466f0ba,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,78.5,61.0,105.0,94.0,102.0,98.0,108.0,76.0,108.0,89.0,77.0,106.0,93.0,0.002,0.308,0.248,0.26,0.182,0.59,1.48,1.21,-0.24,-2.4,87.0,84.2,88.2,71.9,0.208,0.289,0.283,0.329,,,,,,,,,,,,,,,,,,,,,,,,,
23,2023-05-02,718336,Home Run,home_run,False,663624,642232,Ryan Mountcastle,Ryan Yarbrough,0,0,1,286845be-bc4c-4344-ba3c-911ef3daf240,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,78.5,61.0,105.0,94.0,102.0,98.0,108.0,76.0,108.0,89.0,77.0,106.0,93.0,0.002,0.308,0.248,0.26,0.182,0.59,1.48,1.21,-0.24,-2.4,87.0,84.2,88.2,71.9,0.208,0.289,0.283,0.329,,,,,,,,,,,,,,,,,,,,,,,,,
24,2023-05-02,718336,Walk,walk,False,623993,642232,Anthony Santander,Ryan Yarbrough,0,0,0,69ade026-f2f5-4f60-9d1a-0fb2f8729782,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,78.5,61.0,105.0,94.0,102.0,98.0,108.0,76.0,108.0,89.0,77.0,106.0,93.0,0.002,0.308,0.248,0.26,0.182,0.59,1.48,1.21,-0.24,-2.4,87.0,84.2,88.2,71.9,0.208,0.289,0.283,0.329,,,,,,,,,,,,,,,,,,,,,,,,,
25,2023-05-02,718336,Single,single,False,622761,642232,Jorge Mateo,Ryan Yarbrough,0,0,1,30db1569-82d4-469c-82a4-3993a9e56e63,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,78.5,61.0,105.0,94.0,102.0,98.0,108.0,76.0,108.0,89.0,77.0,106.0,93.0,0.002,0.308,0.248,0.26,0.182,0.59,1.48,1.21,-0.24,-2.4,87.0,84.2,88.2,71.9,0.208,0.289,0.283,0.329,,,,,,,,,,,,,,,,,,,,,,,,,
26,2023-05-02,718336,Single,single,False,543510,642232,James McCann,Ryan Yarbrough,1,0,1,55f00bb9-242f-4b2d-a02a-662bec0fbbc1,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,78.5,61.0,105.0,94.0,102.0,98.0,108.0,76.0,108.0,89.0,77.0,106.0,93.0,0.002,0.308,0.248,0.26,0.182,0.59,1.48,1.21,-0.24,-2.4,87.0,84.2,88.2,71.9,0.208,0.289,0.283,0.329,,,,,,,,,,,,,,,,,,,,,,,,,
27,2023-05-02,718336,Walk,walk,False,683002,642232,Gunnar Henderson,Ryan Yarbrough,1,0,1,fd484864-464d-4b5c-8119-81f264b3b20f,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,78.5,61.0,105.0,94.0,102.0,98.0,108.0,76.0,108.0,89.0,77.0,106.0,93.0,0.002,0.308,0.248,0.26,0.182,0.59,1.48,1.21,-0.24,-2.4,87.0,84.2,88.2,71.9,0.208,0.289,0.283,0.329,,,,,,,,,,,,,,,,,,,,,,,,,
28,2023-05-02,718336,Walk,walk,False,602104,642232,Ramón Urías,Ryan Yarbrough,0,0,1,52771fec-c432-4502-8a7b-18217578c473,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,78.5,61.0,105.0,94.0,102.0,98.0,108.0,76.0,108.0,89.0,77.0,106.0,93.0,0.002,0.308,0.248,0.26,0.182,0.59,1.48,1.21,-0.24,-2.4,87.0,84.2,88.2,71.9,0.208,0.289,0.283,0.329,,,,,,,,,,,,,,,,,,,,,,,,,
29,2023-05-02,718336,Single,single,False,656775,642232,Cedric Mullins,Ryan Yarbrough,0,0,1,6aa8ea46-6fef-484f-af35-52d49afbeeed,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,78.5,61.0,105.0,94.0,102.0,98.0,108.0,76.0,108.0,89.0,77.0,106.0,93.0,0.002,0.308,0.248,0.26,0.182,0.59,1.48,1.21,-0.24,-2.4,87.0,84.2,88.2,71.9,0.208,0.289,0.283,0.329,,,,,,,,,,,,,,,,,,,,,,,,,
30,2023-05-02,718336,Strikeout,strikeout,True,669720,621016,Austin Hays,Jose Cuas,0,0,0,5a63893e-3bc4-4940-b831-4c2d453e0c05,621016.0,josecuas,Cuas,Right,Jose Cuas,3.99,5.44,65.1,93.0,106.0,93.0,0.7190000000000001,9.78,4.82,8.68,1.1,1.41,0.24,0.33,0.128,0.397,0.384,87.7,86.0,91.0,96.0,,,,89.0,96.0,91.0,,,,0.49700000000000005,0.196,,,0.040999999999999995,-0.11,,0.89,,-6.68,92.3,,92.7,,,,0.132,0.333,146.0,102.0,101.0,112.0,82.0,91.0,0.266,-1.13,82.5,0.254,0.298,0.0,,,,,,,,,,,,,
31,2023-05-02,718336,Strikeout,strikeout,True,669004,669330,MJ Melendez,Tyler Wells,0,0,0,4c804484-9497-4481-8300-2c4989b5a776,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,,,,85.0,100.0,96.0,,0.377,0.195,0.078,0.185,0.59,0.67,,0.41,0.43,92.5,88.7,,74.1,0.217,0.212,0.2,0.196,84.0,102.0,99.0,88.0,108.0,103.0,0.16399999999999998,1.18,84.0,0.149,,,,,,,,,,,,,,,
32,2023-05-02,718336,Groundout,field_out,True,658668,669330,Edward Olivares,Tyler Wells,0,0,0,db2d3bea-56f6-4939-9c0d-3514d172bd63,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,,,,85.0,100.0,96.0,,0.377,0.195,0.078,0.185,0.59,0.67,,0.41,0.43,92.5,88.7,,74.1,0.217,0.212,0.2,0.196,84.0,102.0,99.0,88.0,108.0,103.0,0.16399999999999998,1.18,84.0,0.149,,,,,,,,,,,,,,,
33,2023-05-02,718336,Hit By Pitch,hit_by_pitch,False,668472,669330,Nick Pratto,Tyler Wells,1,0,0,477d5e00-1655-4ab1-af0b-6c1935b1e081,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,,,,85.0,100.0,96.0,,0.377,0.195,0.078,0.185,0.59,0.67,,0.41,0.43,92.5,88.7,,74.1,0.217,0.212,0.2,0.196,84.0,102.0,99.0,88.0,108.0,103.0,0.16399999999999998,1.18,84.0,0.149,,,,,,,,,,,,,,,
34,2023-05-02,718336,Walk,walk,False,686681,669330,Michael Massey,Tyler Wells,0,0,1,e7e22d2c-9047-406b-81fb-00d57363d51d,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,,,,85.0,100.0,96.0,,0.377,0.195,0.078,0.185,0.59,0.67,,0.41,0.43,92.5,88.7,,74.1,0.217,0.212,0.2,0.196,84.0,102.0,99.0,88.0,108.0,103.0,0.16399999999999998,1.18,84.0,0.149,,,,,,,,,,,,,,,
35,2023-05-02,718336,Lineout,field_out,True,672580,669330,Maikel Garcia,Tyler Wells,1,0,0,e315c0bf-584b-4fd1-944a-020e648225dc,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,,,,85.0,100.0,96.0,,0.377,0.195,0.078,0.185,0.59,0.67,,0.41,0.43,92.5,88.7,,74.1,0.217,0.212,0.2,0.196,84.0,102.0,99.0,88.0,108.0,103.0,0.16399999999999998,1.18,84.0,0.149,,,,,,,,,,,,,,,
36,2023-05-02,718336,Single,single,False,668939,621016,Adley Rutschman,Jose Cuas,0,0,0,c6727fa7-5c3f-4880-be41-9d66db59aaf4,621016.0,josecuas,Cuas,Right,Jose Cuas,3.99,5.44,65.1,93.0,106.0,93.0,0.7190000000000001,9.78,4.82,8.68,1.1,1.41,0.24,0.33,0.128,0.397,0.384,87.7,86.0,91.0,96.0,,,,89.0,96.0,91.0,,,,0.49700000000000005,0.196,,,0.040999999999999995,-0.11,,0.89,,-6.68,92.3,,92.7,,,,0.132,0.333,146.0,102.0,101.0,112.0,82.0,91.0,0.266,-1.13,82.5,0.254,0.298,0.0,,,,,,,,,,,,,
37,2023-05-02,718336,Home Run,home_run,False,663624,621016,Ryan Mountcastle,Jose Cuas,0,0,1,ec3329c8-1fb8-43b4-b6b4-194893344fb8,621016.0,josecuas,Cuas,Right,Jose Cuas,3.99,5.44,65.1,93.0,106.0,93.0,0.7190000000000001,9.78,4.82,8.68,1.1,1.41,0.24,0.33,0.128,0.397,0.384,87.7,86.0,91.0,96.0,,,,89.0,96.0,91.0,,,,0.49700000000000005,0.196,,,0.040999999999999995,-0.11,,0.89,,-6.68,92.3,,92.7,,,,0.132,0.333,146.0,102.0,101.0,112.0,82.0,91.0,0.266,-1.13,82.5,0.254,0.298,0.0,,,,,,,,,,,,,
