,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,SI_ba,CU_ba,CH_ba,SL_ba,FC_ba,Stf+ SL,Loc+ SL,Pit+ SL,FF_ba
39,2023-08-01,717172,Groundout,field_out,True,595956,664285,Cam Gallagher,Framber Valdez,0,0,0,5ad76b65-8f0e-4bc2-84fa-88c1749aeda1,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,90.1,96.0,98.0,94.0,118.0,98.0,106.0,98.0,-63.0,-49.0,97.0,98.0,96.0,99.0,99.0,95.0,0.46799999999999997,0.001,0.034,0.087,0.253,0.157,-16.35,0.45,0.93,-0.32,1.07,0.73,95.7,89.1,95.3,84.7,80.2,0.274,0.158,0.231,0.189,0.182,,,,
40,2023-08-01,717172,Flyout,field_out,True,547989,675540,José Abreu,Xzavion Curry,1,0,0,a0042100-fee5-49a2-8295-a83da58a1589,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,4.07,4.93,95.0,101.0,91.0,99.0,0.815,6.35,2.84,9.28,1.14,0.69,0.266,0.35700000000000004,0.128,0.364,0.44799999999999995,87.7,74.0,89.0,87.0,90.0,93.0,94.0,82.0,97.0,94.0,,,,,,,,0.484,,0.361,0.11599999999999999,0.039,-0.14,,,0.89,-2.04,-1.29,92.5,,,85.1,75.1,,0.31,0.278,0.238,,103.0,110.0,110.0,0.283
41,2023-08-01,717172,Strikeout,strikeout,True,676801,675540,Chas McCormick,Xzavion Curry,0,0,0,999ed5f0-1fc6-42e7-992d-7fd5076c7028,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,4.07,4.93,95.0,101.0,91.0,99.0,0.815,6.35,2.84,9.28,1.14,0.69,0.266,0.35700000000000004,0.128,0.364,0.44799999999999995,87.7,74.0,89.0,87.0,90.0,93.0,94.0,82.0,97.0,94.0,,,,,,,,0.484,,0.361,0.11599999999999999,0.039,-0.14,,,0.89,-2.04,-1.29,92.5,,,85.1,75.1,,0.31,0.278,0.238,,103.0,110.0,110.0,0.283
42,2023-08-01,717172,Single,single,False,673237,675540,Yainer Diaz,Xzavion Curry,0,0,0,faa6f665-02c0-4ff8-83ba-fe1a81dcc08f,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,4.07,4.93,95.0,101.0,91.0,99.0,0.815,6.35,2.84,9.28,1.14,0.69,0.266,0.35700000000000004,0.128,0.364,0.44799999999999995,87.7,74.0,89.0,87.0,90.0,93.0,94.0,82.0,97.0,94.0,,,,,,,,0.484,,0.361,0.11599999999999999,0.039,-0.14,,,0.89,-2.04,-1.29,92.5,,,85.1,75.1,,0.31,0.278,0.238,,103.0,110.0,110.0,0.283
43,2023-08-01,717172,Strikeout,strikeout,True,676694,675540,Jake Meyers,Xzavion Curry,0,0,0,9727b60a-4b39-46df-b0af-b7e9b8f368f1,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,4.07,4.93,95.0,101.0,91.0,99.0,0.815,6.35,2.84,9.28,1.14,0.69,0.266,0.35700000000000004,0.128,0.364,0.44799999999999995,87.7,74.0,89.0,87.0,90.0,93.0,94.0,82.0,97.0,94.0,,,,,,,,0.484,,0.361,0.11599999999999999,0.039,-0.14,,,0.89,-2.04,-1.29,92.5,,,85.1,75.1,,0.31,0.278,0.238,,103.0,110.0,110.0,0.283
44,2023-08-01,717172,Groundout,field_out,True,680757,664285,Steven Kwan,Framber Valdez,0,0,0,19bca2ae-9af7-46be-969d-79d8efd75795,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,90.1,96.0,98.0,94.0,118.0,98.0,106.0,98.0,-63.0,-49.0,97.0,98.0,96.0,99.0,99.0,95.0,0.46799999999999997,0.001,0.034,0.087,0.253,0.157,-16.35,0.45,0.93,-0.32,1.07,0.73,95.7,89.1,95.3,84.7,80.2,0.274,0.158,0.231,0.189,0.182,,,,
45,2023-08-01,717172,Groundout,field_out,True,665926,664285,Andrés Giménez,Framber Valdez,0,0,0,9605ae16-fafc-4f54-9510-753f6b0b5ab1,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,90.1,96.0,98.0,94.0,118.0,98.0,106.0,98.0,-63.0,-49.0,97.0,98.0,96.0,99.0,99.0,95.0,0.46799999999999997,0.001,0.034,0.087,0.253,0.157,-16.35,0.45,0.93,-0.32,1.07,0.73,95.7,89.1,95.3,84.7,80.2,0.274,0.158,0.231,0.189,0.182,,,,
46,2023-08-01,717172,Groundout,field_out,True,608070,664285,José Ramírez,Framber Valdez,0,0,0,89f209e7-f2b5-4db4-966f-324dee3649f8,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,90.1,96.0,98.0,94.0,118.0,98.0,106.0,98.0,-63.0,-49.0,97.0,98.0,96.0,99.0,99.0,95.0,0.46799999999999997,0.001,0.034,0.087,0.253,0.157,-16.35,0.45,0.93,-0.32,1.07,0.73,95.7,89.1,95.3,84.7,80.2,0.274,0.158,0.231,0.189,0.182,,,,
47,2023-08-01,717172,Strikeout,strikeout,True,455117,675540,Martín Maldonado,Xzavion Curry,0,0,0,63dce25a-e5c5-4c8b-bffa-bb669c308c27,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,4.07,4.93,95.0,101.0,91.0,99.0,0.815,6.35,2.84,9.28,1.14,0.69,0.266,0.35700000000000004,0.128,0.364,0.44799999999999995,87.7,74.0,89.0,87.0,90.0,93.0,94.0,82.0,97.0,94.0,,,,,,,,0.484,,0.361,0.11599999999999999,0.039,-0.14,,,0.89,-2.04,-1.29,92.5,,,85.1,75.1,,0.31,0.278,0.238,,103.0,110.0,110.0,0.283
48,2023-08-01,717172,Groundout,field_out,True,514888,675540,Jose Altuve,Xzavion Curry,0,0,0,aacba49b-d12a-4c3a-ab02-915b8bbbd5c7,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,4.07,4.93,95.0,101.0,91.0,99.0,0.815,6.35,2.84,9.28,1.14,0.69,0.266,0.35700000000000004,0.128,0.364,0.44799999999999995,87.7,74.0,89.0,87.0,90.0,93.0,94.0,82.0,97.0,94.0,,,,,,,,0.484,,0.361,0.11599999999999999,0.039,-0.14,,,0.89,-2.04,-1.29,92.5,,,85.1,75.1,,0.31,0.278,0.238,,103.0,110.0,110.0,0.283
49,2023-08-01,717172,Single,single,False,665161,675540,Jeremy Peña,Xzavion Curry,0,0,0,f4371617-6e30-4848-a2b0-c1385be1e0d9,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,4.07,4.93,95.0,101.0,91.0,99.0,0.815,6.35,2.84,9.28,1.14,0.69,0.266,0.35700000000000004,0.128,0.364,0.44799999999999995,87.7,74.0,89.0,87.0,90.0,93.0,94.0,82.0,97.0,94.0,,,,,,,,0.484,,0.361,0.11599999999999999,0.039,-0.14,,,0.89,-2.04,-1.29,92.5,,,85.1,75.1,,0.31,0.278,0.238,,103.0,110.0,110.0,0.283
50,2023-08-01,717172,Groundout,field_out,True,663656,656529,Kyle Tucker,Sam Hentges,0,0,0,f31e4aee-7b5f-4ac0-a2e8-d90a3754f755,656529.0,samhentges,Hentges,Left,Sam Hentges,3.61,4.13,52.1,99.0,95.0,98.0,0.7390000000000001,9.63,3.1,9.11,0.34,3.22,0.201,0.49700000000000005,0.107,0.349,0.44,,,,,115.0,104.0,107.0,77.0,96.0,89.0,98.0,94.0,95.0,,,,0.133,0.36,,0.147,0.36,,1.17,,0.69,1.03,0.58,,95.6,,95.3,87.8,79.9,0.267,0.243,,0.25,,93.0,99.0,104.0,0.278
51,2023-08-01,717172,Strikeout,strikeout,True,660757,664285,Oscar Gonzalez,Framber Valdez,0,0,0,3deebda2-e84e-4d8c-aff9-4843b8bd8b9b,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,90.1,96.0,98.0,94.0,118.0,98.0,106.0,98.0,-63.0,-49.0,97.0,98.0,96.0,99.0,99.0,95.0,0.46799999999999997,0.001,0.034,0.087,0.253,0.157,-16.35,0.45,0.93,-0.32,1.07,0.73,95.7,89.1,95.3,84.7,80.2,0.274,0.158,0.231,0.189,0.182,,,,
52,2023-08-01,717172,Groundout,field_out,True,681807,664285,David Fry,Framber Valdez,1,0,0,5656e932-2bd7-4a7d-af7b-bae398d34cec,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,90.1,96.0,98.0,94.0,118.0,98.0,106.0,98.0,-63.0,-49.0,97.0,98.0,96.0,99.0,99.0,95.0,0.46799999999999997,0.001,0.034,0.087,0.253,0.157,-16.35,0.45,0.93,-0.32,1.07,0.73,95.7,89.1,95.3,84.7,80.2,0.274,0.158,0.231,0.189,0.182,,,,
53,2023-08-01,717172,Groundout,field_out,True,686823,664285,Will Brennan,Framber Valdez,0,0,0,f2e8cf50-7744-48c2-b29f-a2cfbec7ef74,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,90.1,96.0,98.0,94.0,118.0,98.0,106.0,98.0,-63.0,-49.0,97.0,98.0,96.0,99.0,99.0,95.0,0.46799999999999997,0.001,0.034,0.087,0.253,0.157,-16.35,0.45,0.93,-0.32,1.07,0.73,95.7,89.1,95.3,84.7,80.2,0.274,0.158,0.231,0.189,0.182,,,,
54,2023-08-01,717172,Groundout,field_out,True,608324,660853,Alex Bregman,Enyel De Los Santos,0,0,0,431f32dc-1fa0-44cd-9bbd-6fef3c30eeea,660853.0,enyeldelossantos,"De Los Santos, E",Right,Enyel De Los Santos,3.29,4.18,65.2,99.0,94.0,96.0,0.7440000000000001,8.5,3.43,6.85,0.55,1.01,0.23399999999999999,0.42100000000000004,0.094,0.327,0.44,87.8,78.0,95.0,90.0,,,,86.0,102.0,95.0,,,,,,,,0.604,,0.304,0.001,0.09,0.86,,,1.73,-3.64,-2.43,95.6,,,84.1,79.9,,,0.25,0.125,,113.0,94.0,100.0,0.25
55,2023-08-01,717172,Groundout,field_out,True,547989,660853,José Abreu,Enyel De Los Santos,1,0,0,7a2c1081-bd03-414e-8d71-008a77c3685c,660853.0,enyeldelossantos,"De Los Santos, E",Right,Enyel De Los Santos,3.29,4.18,65.2,99.0,94.0,96.0,0.7440000000000001,8.5,3.43,6.85,0.55,1.01,0.23399999999999999,0.42100000000000004,0.094,0.327,0.44,87.8,78.0,95.0,90.0,,,,86.0,102.0,95.0,,,,,,,,0.604,,0.304,0.001,0.09,0.86,,,1.73,-3.64,-2.43,95.6,,,84.1,79.9,,,0.25,0.125,,113.0,94.0,100.0,0.25
56,2023-08-01,717172,Strikeout,strikeout,True,676801,660853,Chas McCormick,Enyel De Los Santos,0,0,0,92e00c9d-0e83-4135-a313-d2cb2096fdc9,660853.0,enyeldelossantos,"De Los Santos, E",Right,Enyel De Los Santos,3.29,4.18,65.2,99.0,94.0,96.0,0.7440000000000001,8.5,3.43,6.85,0.55,1.01,0.23399999999999999,0.42100000000000004,0.094,0.327,0.44,87.8,78.0,95.0,90.0,,,,86.0,102.0,95.0,,,,,,,,0.604,,0.304,0.001,0.09,0.86,,,1.73,-3.64,-2.43,95.6,,,84.1,79.9,,,0.25,0.125,,113.0,94.0,100.0,0.25
57,2023-08-01,717172,Groundout,field_out,True,672356,664285,Gabriel Arias,Framber Valdez,1,1,0,b258a3ca-64fb-407b-bad3-38f1aba96bc3,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,90.1,96.0,98.0,94.0,118.0,98.0,106.0,98.0,-63.0,-49.0,97.0,98.0,96.0,99.0,99.0,95.0,0.46799999999999997,0.001,0.034,0.087,0.253,0.157,-16.35,0.45,0.93,-0.32,1.07,0.73,95.7,89.1,95.3,84.7,80.2,0.274,0.158,0.231,0.189,0.182,,,,
58,2023-08-01,717172,Lineout,field_out,True,664702,664285,Myles Straw,Framber Valdez,0,0,0,01e8cf70-ae4a-46dc-8ee2-2b3950eeb3d5,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,90.1,96.0,98.0,94.0,118.0,98.0,106.0,98.0,-63.0,-49.0,97.0,98.0,96.0,99.0,99.0,95.0,0.46799999999999997,0.001,0.034,0.087,0.253,0.157,-16.35,0.45,0.93,-0.32,1.07,0.73,95.7,89.1,95.3,84.7,80.2,0.274,0.158,0.231,0.189,0.182,,,,
59,2023-08-01,717172,Lineout,field_out,True,595956,664285,Cam Gallagher,Framber Valdez,1,0,0,5170acc7-0a2d-4ba5-9387-c26aa40def81,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,90.1,96.0,98.0,94.0,118.0,98.0,106.0,98.0,-63.0,-49.0,97.0,98.0,96.0,99.0,99.0,95.0,0.46799999999999997,0.001,0.034,0.087,0.253,0.157,-16.35,0.45,0.93,-0.32,1.07,0.73,95.7,89.1,95.3,84.7,80.2,0.274,0.158,0.231,0.189,0.182,,,,
