,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vSL,vKC,FF_ba,SL_ba,CU_ba,FC_ba,CH_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,ST_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,wSI/C,wCU/C,vSI,vCU,SI_ba
36,2023-08-19,716943,Pop Out,field_out,True,594807,642528,Adam Duvall,Jonathan Loáisiga,1,1,0,81cfce61-a200-42c5-b271-98c91db5aa2d,642528.0,jonathanloaisiga,Loáisiga,Right,Jonathan Loáisiga,3.06,2.65,17.2,101.0,125.0,110.0,0.86,3.06,0.51,7.13,1.02,1.52,0.267,0.3,0.233,0.25,0.45799999999999996,90.3,92.0,102.0,108.0,130.0,98.0,101.0,,,,,,,,,,0.059000000000000004,,,,0.09699999999999999,2.93,,,,-6.86,97.9,,,,,,0.0,,0.375,,,,,,,,,132.0,97.0,113.0,128.0,103.0,111.0,0.6990000000000001,0.14400000000000002,2.55,2.98,97.8,86.2,0.224
37,2023-08-19,716943,Groundout,field_out,True,664056,676710,Harrison Bader,Kutter Crawford,0,0,0,ec7b99ca-16eb-438d-8f7a-58b1216b3594,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,,,,,111.0,107.0,108.0,113.0,110.0,113.0,92.0,101.0,103.0,108.0,94.0,95.0,0.391,0.281,0.132,0.11900000000000001,,1.44,0.35,1.5,-1.47,,93.6,88.6,82.5,79.4,0.163,0.167,0.34,0.289,,88.0,95.0,103.0,0.077,-0.82,82.4,0.214,0.15,,,,,,,,,,,,,
38,2023-08-19,716943,Hit By Pitch,hit_by_pitch,False,656185,676710,Greg Allen,Kutter Crawford,0,0,0,6eadc9a4-a51a-44ef-a3a2-4c32c3b53417,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,,,,,111.0,107.0,108.0,113.0,110.0,113.0,92.0,101.0,103.0,108.0,94.0,95.0,0.391,0.281,0.132,0.11900000000000001,,1.44,0.35,1.5,-1.47,,93.6,88.6,82.5,79.4,0.163,0.167,0.34,0.289,,88.0,95.0,103.0,0.077,-0.82,82.4,0.214,0.15,,,,,,,,,,,,,
39,2023-08-19,716943,Forceout,force_out,True,683011,676710,Anthony Volpe,Kutter Crawford,0,0,1,151b47c9-d7dd-43fb-ad0f-31817df9d5ea,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,,,,,111.0,107.0,108.0,113.0,110.0,113.0,92.0,101.0,103.0,108.0,94.0,95.0,0.391,0.281,0.132,0.11900000000000001,,1.44,0.35,1.5,-1.47,,93.6,88.6,82.5,79.4,0.163,0.167,0.34,0.289,,88.0,95.0,103.0,0.077,-0.82,82.4,0.214,0.15,,,,,,,,,,,,,
40,2023-08-19,716943,Flyout,field_out,True,666163,676710,Ben Rortvedt,Kutter Crawford,1,0,0,5c927694-4ba0-4472-b694-5149b96806da,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,,,,,111.0,107.0,108.0,113.0,110.0,113.0,92.0,101.0,103.0,108.0,94.0,95.0,0.391,0.281,0.132,0.11900000000000001,,1.44,0.35,1.5,-1.47,,93.6,88.6,82.5,79.4,0.163,0.167,0.34,0.289,,88.0,95.0,103.0,0.077,-0.82,82.4,0.214,0.15,,,,,,,,,,,,,
41,2023-08-19,716943,Groundout,field_out,True,680776,592454,Jarren Duran,Tommy Kahnle,1,0,0,5ea438a3-5676-42da-9779-f7f4e15f367a,592454.0,tommykahnle,Kahnle,Right,Tommy Kahnle,2.66,2.86,40.2,97.0,98.0,96.0,0.664,10.62,4.2,5.75,1.11,1.34,0.14400000000000002,0.515,0.165,0.258,0.38,88.8,99.0,98.0,98.0,94.0,95.0,92.0,110.0,80.0,89.0,,,,,,,0.166,,0.023,,0.758,0.58,,-1.84,,1.06,95.3,,85.0,,0.176,,,,0.2,,,,,,,,,,,,94.0,90.0,86.0,0.053,,4.5,,94.3,,0.0
42,2023-08-19,716943,Single,single,False,622569,592454,Pablo Reyes,Tommy Kahnle,0,0,0,113dc89f-bff4-4af4-8024-6142988bf6dc,592454.0,tommykahnle,Kahnle,Right,Tommy Kahnle,2.66,2.86,40.2,97.0,98.0,96.0,0.664,10.62,4.2,5.75,1.11,1.34,0.14400000000000002,0.515,0.165,0.258,0.38,88.8,99.0,98.0,98.0,94.0,95.0,92.0,110.0,80.0,89.0,,,,,,,0.166,,0.023,,0.758,0.58,,-1.84,,1.06,95.3,,85.0,,0.176,,,,0.2,,,,,,,,,,,,94.0,90.0,86.0,0.053,,4.5,,94.3,,0.0
43,2023-08-19,716943,Groundout,field_out,True,657136,592454,Connor Wong,Tommy Kahnle,0,0,1,baa2c8c5-f7c8-4bd2-b695-9c9e8999a3ae,592454.0,tommykahnle,Kahnle,Right,Tommy Kahnle,2.66,2.86,40.2,97.0,98.0,96.0,0.664,10.62,4.2,5.75,1.11,1.34,0.14400000000000002,0.515,0.165,0.258,0.38,88.8,99.0,98.0,98.0,94.0,95.0,92.0,110.0,80.0,89.0,,,,,,,0.166,,0.023,,0.758,0.58,,-1.84,,1.06,95.3,,85.0,,0.176,,,,0.2,,,,,,,,,,,,94.0,90.0,86.0,0.053,,4.5,,94.3,,0.0
44,2023-08-19,716943,Groundout,field_out,True,649966,592454,Luis Urías,Tommy Kahnle,0,0,0,f131b771-2677-46ab-bcd2-4c0af12a464a,592454.0,tommykahnle,Kahnle,Right,Tommy Kahnle,2.66,2.86,40.2,97.0,98.0,96.0,0.664,10.62,4.2,5.75,1.11,1.34,0.14400000000000002,0.515,0.165,0.258,0.38,88.8,99.0,98.0,98.0,94.0,95.0,92.0,110.0,80.0,89.0,,,,,,,0.166,,0.023,,0.758,0.58,,-1.84,,1.06,95.3,,85.0,,0.176,,,,0.2,,,,,,,,,,,,94.0,90.0,86.0,0.053,,4.5,,94.3,,0.0
45,2023-08-19,716943,Strikeout,strikeout,True,518934,676710,DJ LeMahieu,Kutter Crawford,0,0,0,05b7e53d-c0a4-42d2-8418-64414d4709f0,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,,,,,111.0,107.0,108.0,113.0,110.0,113.0,92.0,101.0,103.0,108.0,94.0,95.0,0.391,0.281,0.132,0.11900000000000001,,1.44,0.35,1.5,-1.47,,93.6,88.6,82.5,79.4,0.163,0.167,0.34,0.289,,88.0,95.0,103.0,0.077,-0.82,82.4,0.214,0.15,,,,,,,,,,,,,
46,2023-08-19,716943,Home Run,home_run,False,592450,676710,Aaron Judge,Kutter Crawford,0,0,0,61c0dcdd-bb08-4ff4-ac7c-a56a1f5790fe,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,,,,,111.0,107.0,108.0,113.0,110.0,113.0,92.0,101.0,103.0,108.0,94.0,95.0,0.391,0.281,0.132,0.11900000000000001,,1.44,0.35,1.5,-1.47,,93.6,88.6,82.5,79.4,0.163,0.167,0.34,0.289,,88.0,95.0,103.0,0.077,-0.82,82.4,0.214,0.15,,,,,,,,,,,,,
47,2023-08-19,716943,Pop Out,field_out,True,650402,676710,Gleyber Torres,Kutter Crawford,1,0,0,4f7cfa17-3c6c-41bb-9a6e-d5967524eac3,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,,,,,111.0,107.0,108.0,113.0,110.0,113.0,92.0,101.0,103.0,108.0,94.0,95.0,0.391,0.281,0.132,0.11900000000000001,,1.44,0.35,1.5,-1.47,,93.6,88.6,82.5,79.4,0.163,0.167,0.34,0.289,,88.0,95.0,103.0,0.077,-0.82,82.4,0.214,0.15,,,,,,,,,,,,,
48,2023-08-19,716943,Strikeout,strikeout,True,519317,676710,Giancarlo Stanton,Kutter Crawford,0,0,0,3a91fbbb-8b7b-46b3-83a1-5db15280b40b,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,,,,,111.0,107.0,108.0,113.0,110.0,113.0,92.0,101.0,103.0,108.0,94.0,95.0,0.391,0.281,0.132,0.11900000000000001,,1.44,0.35,1.5,-1.47,,93.6,88.6,82.5,79.4,0.163,0.167,0.34,0.289,,88.0,95.0,103.0,0.077,-0.82,82.4,0.214,0.15,,,,,,,,,,,,,
49,2023-08-19,716943,Walk,walk,False,657077,656061,Alex Verdugo,Albert Abreu,0,0,0,46c50796-5f49-4879-a7d8-b752409e2410,656061.0,albertabreu,"Abreu, A",Right,Albert Abreu,4.73,4.61,59.0,96.0,104.0,96.0,0.764,9.31,5.34,7.93,1.37,1.25,0.273,0.39399999999999996,0.152,0.327,0.415,88.3,90.0,96.0,95.0,111.0,96.0,93.0,108.0,98.0,105.0,,,,,,,0.033,,0.281,,0.14400000000000002,0.25,,1.28,,-1.31,96.7,,87.7,,0.25,0.109,,,0.25,,,,,,,,,,,,104.0,96.0,92.0,0.5429999999999999,,-1.06,,97.4,,0.294
50,2023-08-19,716943,Grounded Into DP,grounded_into_double_play,True,646240,656061,Rafael Devers,Albert Abreu,1,0,1,016c7330-2c3f-4036-870d-3f6082194e1c,656061.0,albertabreu,"Abreu, A",Right,Albert Abreu,4.73,4.61,59.0,96.0,104.0,96.0,0.764,9.31,5.34,7.93,1.37,1.25,0.273,0.39399999999999996,0.152,0.327,0.415,88.3,90.0,96.0,95.0,111.0,96.0,93.0,108.0,98.0,105.0,,,,,,,0.033,,0.281,,0.14400000000000002,0.25,,1.28,,-1.31,96.7,,87.7,,0.25,0.109,,,0.25,,,,,,,,,,,,104.0,96.0,92.0,0.5429999999999999,,-1.06,,97.4,,0.294
51,2023-08-19,716943,Strikeout,strikeout,True,457759,656061,Justin Turner,Albert Abreu,0,0,0,c154c268-7e4f-4438-8b89-6ba42c0a6136,656061.0,albertabreu,"Abreu, A",Right,Albert Abreu,4.73,4.61,59.0,96.0,104.0,96.0,0.764,9.31,5.34,7.93,1.37,1.25,0.273,0.39399999999999996,0.152,0.327,0.415,88.3,90.0,96.0,95.0,111.0,96.0,93.0,108.0,98.0,105.0,,,,,,,0.033,,0.281,,0.14400000000000002,0.25,,1.28,,-1.31,96.7,,87.7,,0.25,0.109,,,0.25,,,,,,,,,,,,104.0,96.0,92.0,0.5429999999999999,,-1.06,,97.4,,0.294
52,2023-08-19,716943,Lineout,field_out,True,643396,670167,Isiah Kiner-Falefa,John Schreiber,0,0,0,1c94463a-1eb9-413f-acdd-e77e6d5da54b,670167.0,johnschreiber,Schreiber,Right,John Schreiber,3.86,4.13,46.2,102.0,111.0,104.0,0.76,10.22,4.82,7.91,1.16,1.09,0.32799999999999996,0.336,0.18,0.344,0.415,88.1,71.0,104.0,109.0,109.0,106.0,99.0,125.0,99.0,111.0,,,,,,,0.289,0.001,0.375,,0.08199999999999999,-0.15,7.1,-0.19,,-0.09,93.2,90.0,80.9,,0.264,,,,0.167,,,,,,,,0.185,,,,106.0,102.0,96.0,0.253,,0.39,,92.7,,0.278
53,2023-08-19,716943,Lineout,field_out,True,664056,670167,Harrison Bader,John Schreiber,0,0,0,efa2b679-f98f-446d-9a90-046e55969a94,670167.0,johnschreiber,Schreiber,Right,John Schreiber,3.86,4.13,46.2,102.0,111.0,104.0,0.76,10.22,4.82,7.91,1.16,1.09,0.32799999999999996,0.336,0.18,0.344,0.415,88.1,71.0,104.0,109.0,109.0,106.0,99.0,125.0,99.0,111.0,,,,,,,0.289,0.001,0.375,,0.08199999999999999,-0.15,7.1,-0.19,,-0.09,93.2,90.0,80.9,,0.264,,,,0.167,,,,,,,,0.185,,,,106.0,102.0,96.0,0.253,,0.39,,92.7,,0.278
54,2023-08-19,716943,Single,single,False,656185,670167,Greg Allen,John Schreiber,1,0,0,0bc317e6-feab-40e2-a95f-7343153585de,670167.0,johnschreiber,Schreiber,Right,John Schreiber,3.86,4.13,46.2,102.0,111.0,104.0,0.76,10.22,4.82,7.91,1.16,1.09,0.32799999999999996,0.336,0.18,0.344,0.415,88.1,71.0,104.0,109.0,109.0,106.0,99.0,125.0,99.0,111.0,,,,,,,0.289,0.001,0.375,,0.08199999999999999,-0.15,7.1,-0.19,,-0.09,93.2,90.0,80.9,,0.264,,,,0.167,,,,,,,,0.185,,,,106.0,102.0,96.0,0.253,,0.39,,92.7,,0.278
55,2023-08-19,716943,Strikeout,strikeout,True,683011,670167,Anthony Volpe,John Schreiber,0,0,0,4302719e-f929-4f15-a52d-50b414d7db6b,670167.0,johnschreiber,Schreiber,Right,John Schreiber,3.86,4.13,46.2,102.0,111.0,104.0,0.76,10.22,4.82,7.91,1.16,1.09,0.32799999999999996,0.336,0.18,0.344,0.415,88.1,71.0,104.0,109.0,109.0,106.0,99.0,125.0,99.0,111.0,,,,,,,0.289,0.001,0.375,,0.08199999999999999,-0.15,7.1,-0.19,,-0.09,93.2,90.0,80.9,,0.264,,,,0.167,,,,,,,,0.185,,,,106.0,102.0,96.0,0.253,,0.39,,92.7,,0.278
56,2023-08-19,716943,Single,single,False,807799,656061,Masataka Yoshida,Albert Abreu,1,0,0,99a0b40f-78e3-439b-b6af-da2ffd735d92,656061.0,albertabreu,"Abreu, A",Right,Albert Abreu,4.73,4.61,59.0,96.0,104.0,96.0,0.764,9.31,5.34,7.93,1.37,1.25,0.273,0.39399999999999996,0.152,0.327,0.415,88.3,90.0,96.0,95.0,111.0,96.0,93.0,108.0,98.0,105.0,,,,,,,0.033,,0.281,,0.14400000000000002,0.25,,1.28,,-1.31,96.7,,87.7,,0.25,0.109,,,0.25,,,,,,,,,,,,104.0,96.0,92.0,0.5429999999999999,,-1.06,,97.4,,0.294
57,2023-08-19,716943,Flyout,field_out,True,594807,656061,Adam Duvall,Albert Abreu,0,0,0,81000cf1-3faf-4dc1-a500-43c5c8ccda1f,656061.0,albertabreu,"Abreu, A",Right,Albert Abreu,4.73,4.61,59.0,96.0,104.0,96.0,0.764,9.31,5.34,7.93,1.37,1.25,0.273,0.39399999999999996,0.152,0.327,0.415,88.3,90.0,96.0,95.0,111.0,96.0,93.0,108.0,98.0,105.0,,,,,,,0.033,,0.281,,0.14400000000000002,0.25,,1.28,,-1.31,96.7,,87.7,,0.25,0.109,,,0.25,,,,,,,,,,,,104.0,96.0,92.0,0.5429999999999999,,-1.06,,97.4,,0.294
58,2023-08-19,716943,Catcher Interference,catcher_interf,False,680776,656061,Jarren Duran,Albert Abreu,0,0,1,02e89e36-2b61-4bd0-b900-f6bbbd16b061,656061.0,albertabreu,"Abreu, A",Right,Albert Abreu,4.73,4.61,59.0,96.0,104.0,96.0,0.764,9.31,5.34,7.93,1.37,1.25,0.273,0.39399999999999996,0.152,0.327,0.415,88.3,90.0,96.0,95.0,111.0,96.0,93.0,108.0,98.0,105.0,,,,,,,0.033,,0.281,,0.14400000000000002,0.25,,1.28,,-1.31,96.7,,87.7,,0.25,0.109,,,0.25,,,,,,,,,,,,104.0,96.0,92.0,0.5429999999999999,,-1.06,,97.4,,0.294
59,2023-08-19,716943,Double,double,False,622569,656061,Pablo Reyes,Albert Abreu,0,0,1,b6e42a12-ffca-4169-8484-2092d0ad67a9,656061.0,albertabreu,"Abreu, A",Right,Albert Abreu,4.73,4.61,59.0,96.0,104.0,96.0,0.764,9.31,5.34,7.93,1.37,1.25,0.273,0.39399999999999996,0.152,0.327,0.415,88.3,90.0,96.0,95.0,111.0,96.0,93.0,108.0,98.0,105.0,,,,,,,0.033,,0.281,,0.14400000000000002,0.25,,1.28,,-1.31,96.7,,87.7,,0.25,0.109,,,0.25,,,,,,,,,,,,104.0,96.0,92.0,0.5429999999999999,,-1.06,,97.4,,0.294
60,2023-08-19,716943,Groundout,field_out,True,657136,656061,Connor Wong,Albert Abreu,1,0,0,bec12ad5-32b7-4ad1-8584-abf41b29da4c,656061.0,albertabreu,"Abreu, A",Right,Albert Abreu,4.73,4.61,59.0,96.0,104.0,96.0,0.764,9.31,5.34,7.93,1.37,1.25,0.273,0.39399999999999996,0.152,0.327,0.415,88.3,90.0,96.0,95.0,111.0,96.0,93.0,108.0,98.0,105.0,,,,,,,0.033,,0.281,,0.14400000000000002,0.25,,1.28,,-1.31,96.7,,87.7,,0.25,0.109,,,0.25,,,,,,,,,,,,104.0,96.0,92.0,0.5429999999999999,,-1.06,,97.4,,0.294
61,2023-08-19,716943,Walk,walk,False,649966,656061,Luis Urías,Albert Abreu,1,0,0,2b275602-1664-45bb-8cda-95802fd0673a,656061.0,albertabreu,"Abreu, A",Right,Albert Abreu,4.73,4.61,59.0,96.0,104.0,96.0,0.764,9.31,5.34,7.93,1.37,1.25,0.273,0.39399999999999996,0.152,0.327,0.415,88.3,90.0,96.0,95.0,111.0,96.0,93.0,108.0,98.0,105.0,,,,,,,0.033,,0.281,,0.14400000000000002,0.25,,1.28,,-1.31,96.7,,87.7,,0.25,0.109,,,0.25,,,,,,,,,,,,104.0,96.0,92.0,0.5429999999999999,,-1.06,,97.4,,0.294
62,2023-08-19,716943,Pop Out,field_out,True,657077,656061,Alex Verdugo,Albert Abreu,1,0,0,1f665667-44a9-49a8-b1bd-40cafd574b05,656061.0,albertabreu,"Abreu, A",Right,Albert Abreu,4.73,4.61,59.0,96.0,104.0,96.0,0.764,9.31,5.34,7.93,1.37,1.25,0.273,0.39399999999999996,0.152,0.327,0.415,88.3,90.0,96.0,95.0,111.0,96.0,93.0,108.0,98.0,105.0,,,,,,,0.033,,0.281,,0.14400000000000002,0.25,,1.28,,-1.31,96.7,,87.7,,0.25,0.109,,,0.25,,,,,,,,,,,,104.0,96.0,92.0,0.5429999999999999,,-1.06,,97.4,,0.294
63,2023-08-19,716943,Groundout,field_out,True,666163,661440,Ben Rortvedt,Mauricio Llovera,0,0,0,c6779d05-3583-43aa-86bd-9e760110a839,661440.0,mauriciollovera,Llovera,Right,Mauricio Llovera,4.89,4.93,35.0,104.0,112.0,106.0,0.845,7.46,3.86,9.26,0.77,1.58,0.33,0.41100000000000003,0.179,0.35700000000000004,0.45399999999999996,,,,,,,,129.0,104.0,116.0,,,,95.0,64.0,72.0,,0.028999999999999998,0.34,,,,-10.66,-1.27,,,,90.4,82.7,,,0.279,,0.5,,,,,,,,,,,,,104.0,106.0,102.0,0.631,,1.68,,94.5,,0.245
64,2023-08-19,716943,Strikeout,strikeout,True,518934,661440,DJ LeMahieu,Mauricio Llovera,0,0,0,55d3b340-ade6-4d3e-8446-0d1e4e449d01,661440.0,mauriciollovera,Llovera,Right,Mauricio Llovera,4.89,4.93,35.0,104.0,112.0,106.0,0.845,7.46,3.86,9.26,0.77,1.58,0.33,0.41100000000000003,0.179,0.35700000000000004,0.45399999999999996,,,,,,,,129.0,104.0,116.0,,,,95.0,64.0,72.0,,0.028999999999999998,0.34,,,,-10.66,-1.27,,,,90.4,82.7,,,0.279,,0.5,,,,,,,,,,,,,104.0,106.0,102.0,0.631,,1.68,,94.5,,0.245
65,2023-08-19,716943,Lineout,field_out,True,592450,661440,Aaron Judge,Mauricio Llovera,0,0,0,b3a0935d-fb8e-4ee6-9f63-52da376f3ade,661440.0,mauriciollovera,Llovera,Right,Mauricio Llovera,4.89,4.93,35.0,104.0,112.0,106.0,0.845,7.46,3.86,9.26,0.77,1.58,0.33,0.41100000000000003,0.179,0.35700000000000004,0.45399999999999996,,,,,,,,129.0,104.0,116.0,,,,95.0,64.0,72.0,,0.028999999999999998,0.34,,,,-10.66,-1.27,,,,90.4,82.7,,,0.279,,0.5,,,,,,,,,,,,,104.0,106.0,102.0,0.631,,1.68,,94.5,,0.245
66,2023-08-19,716943,Home Run,home_run,False,646240,656061,Rafael Devers,Albert Abreu,0,0,0,e0a8cf11-e5ed-4ce0-a1e7-ef596e611143,656061.0,albertabreu,"Abreu, A",Right,Albert Abreu,4.73,4.61,59.0,96.0,104.0,96.0,0.764,9.31,5.34,7.93,1.37,1.25,0.273,0.39399999999999996,0.152,0.327,0.415,88.3,90.0,96.0,95.0,111.0,96.0,93.0,108.0,98.0,105.0,,,,,,,0.033,,0.281,,0.14400000000000002,0.25,,1.28,,-1.31,96.7,,87.7,,0.25,0.109,,,0.25,,,,,,,,,,,,104.0,96.0,92.0,0.5429999999999999,,-1.06,,97.4,,0.294
67,2023-08-19,716943,Hit By Pitch,hit_by_pitch,False,457759,656061,Justin Turner,Albert Abreu,0,0,0,abaabddc-620d-4c89-aa4f-257c331c4e80,656061.0,albertabreu,"Abreu, A",Right,Albert Abreu,4.73,4.61,59.0,96.0,104.0,96.0,0.764,9.31,5.34,7.93,1.37,1.25,0.273,0.39399999999999996,0.152,0.327,0.415,88.3,90.0,96.0,95.0,111.0,96.0,93.0,108.0,98.0,105.0,,,,,,,0.033,,0.281,,0.14400000000000002,0.25,,1.28,,-1.31,96.7,,87.7,,0.25,0.109,,,0.25,,,,,,,,,,,,104.0,96.0,92.0,0.5429999999999999,,-1.06,,97.4,,0.294
68,2023-08-19,716943,Flyout,field_out,True,807799,656061,Masataka Yoshida,Albert Abreu,0,0,0,6741c66c-2b85-402e-8693-2a4996ac2d05,656061.0,albertabreu,"Abreu, A",Right,Albert Abreu,4.73,4.61,59.0,96.0,104.0,96.0,0.764,9.31,5.34,7.93,1.37,1.25,0.273,0.39399999999999996,0.152,0.327,0.415,88.3,90.0,96.0,95.0,111.0,96.0,93.0,108.0,98.0,105.0,,,,,,,0.033,,0.281,,0.14400000000000002,0.25,,1.28,,-1.31,96.7,,87.7,,0.25,0.109,,,0.25,,,,,,,,,,,,104.0,96.0,92.0,0.5429999999999999,,-1.06,,97.4,,0.294
69,2023-08-19,716943,Single,single,False,594807,656061,Adam Duvall,Albert Abreu,0,0,1,6a9941e5-39c1-497d-bd5c-efd8b7f5a5a8,656061.0,albertabreu,"Abreu, A",Right,Albert Abreu,4.73,4.61,59.0,96.0,104.0,96.0,0.764,9.31,5.34,7.93,1.37,1.25,0.273,0.39399999999999996,0.152,0.327,0.415,88.3,90.0,96.0,95.0,111.0,96.0,93.0,108.0,98.0,105.0,,,,,,,0.033,,0.281,,0.14400000000000002,0.25,,1.28,,-1.31,96.7,,87.7,,0.25,0.109,,,0.25,,,,,,,,,,,,104.0,96.0,92.0,0.5429999999999999,,-1.06,,97.4,,0.294
70,2023-08-19,716943,Forceout,force_out,True,680776,656061,Jarren Duran,Albert Abreu,0,0,1,a8d420d1-7215-497b-b2c0-27195a130be4,656061.0,albertabreu,"Abreu, A",Right,Albert Abreu,4.73,4.61,59.0,96.0,104.0,96.0,0.764,9.31,5.34,7.93,1.37,1.25,0.273,0.39399999999999996,0.152,0.327,0.415,88.3,90.0,96.0,95.0,111.0,96.0,93.0,108.0,98.0,105.0,,,,,,,0.033,,0.281,,0.14400000000000002,0.25,,1.28,,-1.31,96.7,,87.7,,0.25,0.109,,,0.25,,,,,,,,,,,,104.0,96.0,92.0,0.5429999999999999,,-1.06,,97.4,,0.294
71,2023-08-19,716943,Flyout,field_out,True,622569,656061,Pablo Reyes,Albert Abreu,0,0,1,5ebe178a-81fe-4dfa-9dbd-a4ff280d4355,656061.0,albertabreu,"Abreu, A",Right,Albert Abreu,4.73,4.61,59.0,96.0,104.0,96.0,0.764,9.31,5.34,7.93,1.37,1.25,0.273,0.39399999999999996,0.152,0.327,0.415,88.3,90.0,96.0,95.0,111.0,96.0,93.0,108.0,98.0,105.0,,,,,,,0.033,,0.281,,0.14400000000000002,0.25,,1.28,,-1.31,96.7,,87.7,,0.25,0.109,,,0.25,,,,,,,,,,,,104.0,96.0,92.0,0.5429999999999999,,-1.06,,97.4,,0.294
72,2023-08-19,716943,Strikeout,strikeout,True,650402,661440,Gleyber Torres,Mauricio Llovera,0,0,0,c550079a-998b-4e49-a8d8-e3b37451e651,661440.0,mauriciollovera,Llovera,Right,Mauricio Llovera,4.89,4.93,35.0,104.0,112.0,106.0,0.845,7.46,3.86,9.26,0.77,1.58,0.33,0.41100000000000003,0.179,0.35700000000000004,0.45399999999999996,,,,,,,,129.0,104.0,116.0,,,,95.0,64.0,72.0,,0.028999999999999998,0.34,,,,-10.66,-1.27,,,,90.4,82.7,,,0.279,,0.5,,,,,,,,,,,,,104.0,106.0,102.0,0.631,,1.68,,94.5,,0.245
73,2023-08-19,716943,Strikeout,strikeout,True,519317,661440,Giancarlo Stanton,Mauricio Llovera,0,0,0,76dec101-e462-475b-9237-604ffb5086e5,661440.0,mauriciollovera,Llovera,Right,Mauricio Llovera,4.89,4.93,35.0,104.0,112.0,106.0,0.845,7.46,3.86,9.26,0.77,1.58,0.33,0.41100000000000003,0.179,0.35700000000000004,0.45399999999999996,,,,,,,,129.0,104.0,116.0,,,,95.0,64.0,72.0,,0.028999999999999998,0.34,,,,-10.66,-1.27,,,,90.4,82.7,,,0.279,,0.5,,,,,,,,,,,,,104.0,106.0,102.0,0.631,,1.68,,94.5,,0.245
74,2023-08-19,716943,Lineout,field_out,True,643396,661440,Isiah Kiner-Falefa,Mauricio Llovera,1,0,0,3daaa3a8-d16c-4df2-80ed-5d224fb2c43c,661440.0,mauriciollovera,Llovera,Right,Mauricio Llovera,4.89,4.93,35.0,104.0,112.0,106.0,0.845,7.46,3.86,9.26,0.77,1.58,0.33,0.41100000000000003,0.179,0.35700000000000004,0.45399999999999996,,,,,,,,129.0,104.0,116.0,,,,95.0,64.0,72.0,,0.028999999999999998,0.34,,,,-10.66,-1.27,,,,90.4,82.7,,,0.279,,0.5,,,,,,,,,,,,,104.0,106.0,102.0,0.631,,1.68,,94.5,,0.245
