,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,KC%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wKC/C,wCH/C,vFA,vSI,vSL,vCU,vKC,SI_ba,FF_ba,SL_ba,CU_ba,CH_ba,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,ST_ba,FC_ba,FS_ba
35,2023-05-03,718320,Groundout,field_out,True,669242,660271,Tommy Edman,Shohei Ohtani,1,0,0,0d05b310-ab50-4f90-9327-a39bd3174bb7,660271.0,shoheiohtani,Ohtani,Right,Shohei Ohtani,3.14,3.82,132.0,96.0,121.0,103.0,0.722,11.39,3.75,5.8,1.23,1.25,0.253,0.441,0.185,0.34299999999999997,0.457,,,,,87.0,97.0,105.0,114.0,99.0,100.0,104.0,94.0,95.0,136.0,97.0,112.0,0.06,0.33,0.35600000000000004,0.036000000000000004,,,1.64,-0.53,1.81,1.15,,,96.8,94.5,83.7,75.7,,0.273,0.164,,0.111,,96.0,89.0,88.0,129.0,93.0,108.0,0.156,0.062,-0.82,-0.25,88.6,88.6,0.146,0.31,0.179
36,2023-05-03,718320,Groundout,field_out,True,687263,571945,Zach Neto,Miles Mikolas,0,0,0,5d4bf47f-8277-4c59-a1e9-da8702ebfb9b,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.198,0.002,0.054000000000000006,-0.19,-1.61,0.62,-0.92,-0.89,2.68,93.3,92.7,86.4,75.9,68.1,0.34,0.29,0.245,0.261,0.182,,,,,,,,,,,,,,,
37,2023-05-03,718320,Hit By Pitch,hit_by_pitch,False,545361,571945,Mike Trout,Miles Mikolas,0,0,0,91815a6a-18c7-42f1-9ebb-7f6560c90c23,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.198,0.002,0.054000000000000006,-0.19,-1.61,0.62,-0.92,-0.89,2.68,93.3,92.7,86.4,75.9,68.1,0.34,0.29,0.245,0.261,0.182,,,,,,,,,,,,,,,
38,2023-05-03,718320,Pop Out,field_out,True,660271,571945,Shohei Ohtani,Miles Mikolas,1,0,0,32e63a3b-9544-437a-8c2d-cf54e1d96c44,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.198,0.002,0.054000000000000006,-0.19,-1.61,0.62,-0.92,-0.89,2.68,93.3,92.7,86.4,75.9,68.1,0.34,0.29,0.245,0.261,0.182,,,,,,,,,,,,,,,
39,2023-05-03,718320,Forceout,force_out,True,543685,571945,Anthony Rendon,Miles Mikolas,0,0,1,f5e5e545-36fc-4312-953a-2ce5cbcf13c1,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.198,0.002,0.054000000000000006,-0.19,-1.61,0.62,-0.92,-0.89,2.68,93.3,92.7,86.4,75.9,68.1,0.34,0.29,0.245,0.261,0.182,,,,,,,,,,,,,,,
40,2023-05-03,718320,Strikeout,strikeout,True,663457,660271,Lars Nootbaar,Shohei Ohtani,0,0,0,88cb6dd4-072b-466f-8957-4faf871599fe,660271.0,shoheiohtani,Ohtani,Right,Shohei Ohtani,3.14,3.82,132.0,96.0,121.0,103.0,0.722,11.39,3.75,5.8,1.23,1.25,0.253,0.441,0.185,0.34299999999999997,0.457,,,,,87.0,97.0,105.0,114.0,99.0,100.0,104.0,94.0,95.0,136.0,97.0,112.0,0.06,0.33,0.35600000000000004,0.036000000000000004,,,1.64,-0.53,1.81,1.15,,,96.8,94.5,83.7,75.7,,0.273,0.164,,0.111,,96.0,89.0,88.0,129.0,93.0,108.0,0.156,0.062,-0.82,-0.25,88.6,88.6,0.146,0.31,0.179
41,2023-05-03,718320,Strikeout,strikeout,True,502671,660271,Paul Goldschmidt,Shohei Ohtani,0,0,0,5cfc2e43-9535-4b2d-a9b5-dac25c0276c4,660271.0,shoheiohtani,Ohtani,Right,Shohei Ohtani,3.14,3.82,132.0,96.0,121.0,103.0,0.722,11.39,3.75,5.8,1.23,1.25,0.253,0.441,0.185,0.34299999999999997,0.457,,,,,87.0,97.0,105.0,114.0,99.0,100.0,104.0,94.0,95.0,136.0,97.0,112.0,0.06,0.33,0.35600000000000004,0.036000000000000004,,,1.64,-0.53,1.81,1.15,,,96.8,94.5,83.7,75.7,,0.273,0.164,,0.111,,96.0,89.0,88.0,129.0,93.0,108.0,0.156,0.062,-0.82,-0.25,88.6,88.6,0.146,0.31,0.179
42,2023-05-03,718320,Single,single,False,669357,660271,Nolan Gorman,Shohei Ohtani,1,0,0,ca3be11e-3363-413e-a3dd-898dc86bb3e5,660271.0,shoheiohtani,Ohtani,Right,Shohei Ohtani,3.14,3.82,132.0,96.0,121.0,103.0,0.722,11.39,3.75,5.8,1.23,1.25,0.253,0.441,0.185,0.34299999999999997,0.457,,,,,87.0,97.0,105.0,114.0,99.0,100.0,104.0,94.0,95.0,136.0,97.0,112.0,0.06,0.33,0.35600000000000004,0.036000000000000004,,,1.64,-0.53,1.81,1.15,,,96.8,94.5,83.7,75.7,,0.273,0.164,,0.111,,96.0,89.0,88.0,129.0,93.0,108.0,0.156,0.062,-0.82,-0.25,88.6,88.6,0.146,0.31,0.179
43,2023-05-03,718320,Strikeout,strikeout,True,571448,660271,Nolan Arenado,Shohei Ohtani,0,0,0,4b252b90-2953-429a-8a77-76cad8d961da,660271.0,shoheiohtani,Ohtani,Right,Shohei Ohtani,3.14,3.82,132.0,96.0,121.0,103.0,0.722,11.39,3.75,5.8,1.23,1.25,0.253,0.441,0.185,0.34299999999999997,0.457,,,,,87.0,97.0,105.0,114.0,99.0,100.0,104.0,94.0,95.0,136.0,97.0,112.0,0.06,0.33,0.35600000000000004,0.036000000000000004,,,1.64,-0.53,1.81,1.15,,,96.8,94.5,83.7,75.7,,0.273,0.164,,0.111,,96.0,89.0,88.0,129.0,93.0,108.0,0.156,0.062,-0.82,-0.25,88.6,88.6,0.146,0.31,0.179
44,2023-05-03,718320,Lineout,field_out,True,592669,571945,Hunter Renfroe,Miles Mikolas,0,0,0,c04b562d-62e1-4d7a-a637-da477394f1d5,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.198,0.002,0.054000000000000006,-0.19,-1.61,0.62,-0.92,-0.89,2.68,93.3,92.7,86.4,75.9,68.1,0.34,0.29,0.245,0.261,0.182,,,,,,,,,,,,,,,
45,2023-05-03,718320,Strikeout,strikeout,True,592273,571945,Brandon Drury,Miles Mikolas,0,0,0,8401bf67-e9f4-4888-a89c-6adae2cd5ad9,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.198,0.002,0.054000000000000006,-0.19,-1.61,0.62,-0.92,-0.89,2.68,93.3,92.7,86.4,75.9,68.1,0.34,0.29,0.245,0.261,0.182,,,,,,,,,,,,,,,
46,2023-05-03,718320,Single,single,False,621493,571945,Taylor Ward,Miles Mikolas,1,1,0,8f6f6f3c-da8c-4ac5-b22e-d2e96abb83e6,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.198,0.002,0.054000000000000006,-0.19,-1.61,0.62,-0.92,-0.89,2.68,93.3,92.7,86.4,75.9,68.1,0.34,0.29,0.245,0.261,0.182,,,,,,,,,,,,,,,
47,2023-05-03,718320,Walk,walk,False,570482,663855,Gio Urshela,Jordan Hicks,1,0,1,5109ca65-f774-42ac-8df7-37d9e72439c5,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,3.29,3.33,65.2,96.0,128.0,103.0,0.741,11.1,4.39,7.81,0.55,2.65,0.226,0.369,0.22,0.256,0.42100000000000004,,,,,,,,136.0,103.0,107.0,116.0,99.0,99.0,150.0,84.0,110.0,0.643,0.10800000000000001,0.233,,,,0.15,1.06,-0.51,,,,100.3,100.1,86.8,,,0.259,0.216,0.4,,,,,,,,,,0.016,,2.32,,91.4,0.136,,0.0
48,2023-05-03,718320,Strikeout,strikeout,True,595453,663855,Chad Wallach,Jordan Hicks,0,0,0,5df8fe61-d75e-4ff9-ab45-d567d4f81eba,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,3.29,3.33,65.2,96.0,128.0,103.0,0.741,11.1,4.39,7.81,0.55,2.65,0.226,0.369,0.22,0.256,0.42100000000000004,,,,,,,,136.0,103.0,107.0,116.0,99.0,99.0,150.0,84.0,110.0,0.643,0.10800000000000001,0.233,,,,0.15,1.06,-0.51,,,,100.3,100.1,86.8,,,0.259,0.216,0.4,,,,,,,,,,0.016,,2.32,,91.4,0.136,,0.0
49,2023-05-03,718320,Groundout,field_out,True,575929,681217,Willson Contreras,Chase Silseth,0,0,0,2c6d45fe-62cc-4490-bc7a-3c57b5378dc2,681217.0,chasesilseth,Silseth,Right,Chase Silseth,3.96,4.27,52.1,97.0,93.0,97.0,0.741,9.63,4.47,7.05,1.55,1.68,0.153,0.496,0.11699999999999999,0.401,0.41100000000000003,,,,,107.0,93.0,97.0,93.0,90.0,85.0,82.0,105.0,97.0,102.0,94.0,102.0,0.14800000000000002,0.349,0.22899999999999998,0.024,,,-1.53,1.39,1.7,-5.15,,,95.0,94.3,82.0,79.4,,0.344,0.255,0.143,0.333,,99.0,92.0,92.0,84.0,108.0,116.0,0.084,0.16699999999999998,3.24,1.35,90.3,87.2,0.171,0.167,0.137
50,2023-05-03,718320,Groundout,field_out,True,676475,681217,Alec Burleson,Chase Silseth,0,0,0,82391536-011d-4c2a-bf0a-4c8527537992,681217.0,chasesilseth,Silseth,Right,Chase Silseth,3.96,4.27,52.1,97.0,93.0,97.0,0.741,9.63,4.47,7.05,1.55,1.68,0.153,0.496,0.11699999999999999,0.401,0.41100000000000003,,,,,107.0,93.0,97.0,93.0,90.0,85.0,82.0,105.0,97.0,102.0,94.0,102.0,0.14800000000000002,0.349,0.22899999999999998,0.024,,,-1.53,1.39,1.7,-5.15,,,95.0,94.3,82.0,79.4,,0.344,0.255,0.143,0.333,,99.0,92.0,92.0,84.0,108.0,116.0,0.084,0.16699999999999998,3.24,1.35,90.3,87.2,0.171,0.167,0.137
51,2023-05-03,718320,Groundout,field_out,True,666185,681217,Dylan Carlson,Chase Silseth,0,0,0,6249fa1f-b282-43b7-8ed0-c3aa1be8afb7,681217.0,chasesilseth,Silseth,Right,Chase Silseth,3.96,4.27,52.1,97.0,93.0,97.0,0.741,9.63,4.47,7.05,1.55,1.68,0.153,0.496,0.11699999999999999,0.401,0.41100000000000003,,,,,107.0,93.0,97.0,93.0,90.0,85.0,82.0,105.0,97.0,102.0,94.0,102.0,0.14800000000000002,0.349,0.22899999999999998,0.024,,,-1.53,1.39,1.7,-5.15,,,95.0,94.3,82.0,79.4,,0.344,0.255,0.143,0.333,,99.0,92.0,92.0,84.0,108.0,116.0,0.084,0.16699999999999998,3.24,1.35,90.3,87.2,0.171,0.167,0.137
52,2023-05-03,718320,Single,single,False,650859,663855,Luis Rengifo,Jordan Hicks,0,0,0,de4bb585-24b1-43e2-9d4e-87c1b2329aee,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,3.29,3.33,65.2,96.0,128.0,103.0,0.741,11.1,4.39,7.81,0.55,2.65,0.226,0.369,0.22,0.256,0.42100000000000004,,,,,,,,136.0,103.0,107.0,116.0,99.0,99.0,150.0,84.0,110.0,0.643,0.10800000000000001,0.233,,,,0.15,1.06,-0.51,,,,100.3,100.1,86.8,,,0.259,0.216,0.4,,,,,,,,,,0.016,,2.32,,91.4,0.136,,0.0
53,2023-05-03,718320,Forceout,force_out,True,545361,663855,Mike Trout,Jordan Hicks,0,0,1,a6b3dbb0-3c6f-495a-b267-dab83cdbf30e,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,3.29,3.33,65.2,96.0,128.0,103.0,0.741,11.1,4.39,7.81,0.55,2.65,0.226,0.369,0.22,0.256,0.42100000000000004,,,,,,,,136.0,103.0,107.0,116.0,99.0,99.0,150.0,84.0,110.0,0.643,0.10800000000000001,0.233,,,,0.15,1.06,-0.51,,,,100.3,100.1,86.8,,,0.259,0.216,0.4,,,,,,,,,,0.016,,2.32,,91.4,0.136,,0.0
54,2023-05-03,718320,Forceout,force_out,True,660271,663855,Shohei Ohtani,Jordan Hicks,0,0,1,037adb11-43e4-4eaf-8682-ae1b39135476,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,3.29,3.33,65.2,96.0,128.0,103.0,0.741,11.1,4.39,7.81,0.55,2.65,0.226,0.369,0.22,0.256,0.42100000000000004,,,,,,,,136.0,103.0,107.0,116.0,99.0,99.0,150.0,84.0,110.0,0.643,0.10800000000000001,0.233,,,,0.15,1.06,-0.51,,,,100.3,100.1,86.8,,,0.259,0.216,0.4,,,,,,,,,,0.016,,2.32,,91.4,0.136,,0.0
55,2023-05-03,718320,Walk,walk,False,543685,663855,Anthony Rendon,Jordan Hicks,1,0,1,7a42ff03-7b1f-4945-a0c6-e2004582103e,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,3.29,3.33,65.2,96.0,128.0,103.0,0.741,11.1,4.39,7.81,0.55,2.65,0.226,0.369,0.22,0.256,0.42100000000000004,,,,,,,,136.0,103.0,107.0,116.0,99.0,99.0,150.0,84.0,110.0,0.643,0.10800000000000001,0.233,,,,0.15,1.06,-0.51,,,,100.3,100.1,86.8,,,0.259,0.216,0.4,,,,,,,,,,0.016,,2.32,,91.4,0.136,,0.0
56,2023-05-03,718320,Strikeout,strikeout,True,592669,664854,Hunter Renfroe,Ryan Helsley,0,0,1,c9a6f056-9537-4009-85c9-85cc5518ac82,664854.0,ryanhelsley,Helsley,Right,Ryan Helsley,2.45,2.25,36.2,101.0,155.0,114.0,0.68,12.76,4.17,5.4,0.25,1.03,0.21100000000000002,0.303,0.19699999999999998,0.316,0.425,,,,,117.0,88.0,98.0,161.0,98.0,110.0,,,,154.0,106.0,124.0,,0.562,0.36700000000000005,0.071,,,0.88,,3.11,-0.7,,,99.7,,89.0,82.1,,,0.224,0.113,0.2,,,,,,,,,,,,,,,,
57,2023-05-03,718320,Groundout,field_out,True,680977,681217,Brendan Donovan,Chase Silseth,0,0,0,9e36ac5f-f3ba-4d1d-b89e-0dd7f5387445,681217.0,chasesilseth,Silseth,Right,Chase Silseth,3.96,4.27,52.1,97.0,93.0,97.0,0.741,9.63,4.47,7.05,1.55,1.68,0.153,0.496,0.11699999999999999,0.401,0.41100000000000003,,,,,107.0,93.0,97.0,93.0,90.0,85.0,82.0,105.0,97.0,102.0,94.0,102.0,0.14800000000000002,0.349,0.22899999999999998,0.024,,,-1.53,1.39,1.7,-5.15,,,95.0,94.3,82.0,79.4,,0.344,0.255,0.143,0.333,,99.0,92.0,92.0,84.0,108.0,116.0,0.084,0.16699999999999998,3.24,1.35,90.3,87.2,0.171,0.167,0.137
58,2023-05-03,718320,Groundout,field_out,True,669242,681217,Tommy Edman,Chase Silseth,0,0,0,2ec65315-7a32-4bf0-98e5-6dc6b8fd1aff,681217.0,chasesilseth,Silseth,Right,Chase Silseth,3.96,4.27,52.1,97.0,93.0,97.0,0.741,9.63,4.47,7.05,1.55,1.68,0.153,0.496,0.11699999999999999,0.401,0.41100000000000003,,,,,107.0,93.0,97.0,93.0,90.0,85.0,82.0,105.0,97.0,102.0,94.0,102.0,0.14800000000000002,0.349,0.22899999999999998,0.024,,,-1.53,1.39,1.7,-5.15,,,95.0,94.3,82.0,79.4,,0.344,0.255,0.143,0.333,,99.0,92.0,92.0,84.0,108.0,116.0,0.084,0.16699999999999998,3.24,1.35,90.3,87.2,0.171,0.167,0.137
59,2023-05-03,718320,Groundout,field_out,True,663457,681217,Lars Nootbaar,Chase Silseth,1,0,0,1acbf67d-fc26-4c4c-9162-d9958c665c4d,681217.0,chasesilseth,Silseth,Right,Chase Silseth,3.96,4.27,52.1,97.0,93.0,97.0,0.741,9.63,4.47,7.05,1.55,1.68,0.153,0.496,0.11699999999999999,0.401,0.41100000000000003,,,,,107.0,93.0,97.0,93.0,90.0,85.0,82.0,105.0,97.0,102.0,94.0,102.0,0.14800000000000002,0.349,0.22899999999999998,0.024,,,-1.53,1.39,1.7,-5.15,,,95.0,94.3,82.0,79.4,,0.344,0.255,0.143,0.333,,99.0,92.0,92.0,84.0,108.0,116.0,0.084,0.16699999999999998,3.24,1.35,90.3,87.2,0.171,0.167,0.137
60,2023-05-03,718320,Strikeout,strikeout,True,592273,664854,Brandon Drury,Ryan Helsley,0,0,0,1601196b-e6d6-47ba-834b-9ffa0c8d294e,664854.0,ryanhelsley,Helsley,Right,Ryan Helsley,2.45,2.25,36.2,101.0,155.0,114.0,0.68,12.76,4.17,5.4,0.25,1.03,0.21100000000000002,0.303,0.19699999999999998,0.316,0.425,,,,,117.0,88.0,98.0,161.0,98.0,110.0,,,,154.0,106.0,124.0,,0.562,0.36700000000000005,0.071,,,0.88,,3.11,-0.7,,,99.7,,89.0,82.1,,,0.224,0.113,0.2,,,,,,,,,,,,,,,,
61,2023-05-03,718320,Flyout,field_out,True,621493,664854,Taylor Ward,Ryan Helsley,0,0,0,d1edf728-d870-40c8-b1f2-9733b66b970e,664854.0,ryanhelsley,Helsley,Right,Ryan Helsley,2.45,2.25,36.2,101.0,155.0,114.0,0.68,12.76,4.17,5.4,0.25,1.03,0.21100000000000002,0.303,0.19699999999999998,0.316,0.425,,,,,117.0,88.0,98.0,161.0,98.0,110.0,,,,154.0,106.0,124.0,,0.562,0.36700000000000005,0.071,,,0.88,,3.11,-0.7,,,99.7,,89.0,82.1,,,0.224,0.113,0.2,,,,,,,,,,,,,,,,
62,2023-05-03,718320,Flyout,field_out,True,570482,664854,Gio Urshela,Ryan Helsley,0,0,0,7861fe99-8559-430a-ac84-835e845de58f,664854.0,ryanhelsley,Helsley,Right,Ryan Helsley,2.45,2.25,36.2,101.0,155.0,114.0,0.68,12.76,4.17,5.4,0.25,1.03,0.21100000000000002,0.303,0.19699999999999998,0.316,0.425,,,,,117.0,88.0,98.0,161.0,98.0,110.0,,,,154.0,106.0,124.0,,0.562,0.36700000000000005,0.071,,,0.88,,3.11,-0.7,,,99.7,,89.0,82.1,,,0.224,0.113,0.2,,,,,,,,,,,,,,,,
63,2023-05-03,718320,Strikeout,strikeout,True,502671,572193,Paul Goldschmidt,Ryan Tepera,0,0,0,29a65380-d365-4c52-b182-f62516f181ed,572193.0,ryantepera,Tepera,Right,Ryan Tepera,7.59,5.2,10.2,94.0,93.0,92.0,0.74,9.28,3.38,15.19,2.53,1.13,0.054000000000000006,0.649,0.10800000000000001,0.43200000000000005,0.376,86.4,51.0,105.0,87.0,,,,82.0,90.0,88.0,104.0,81.0,82.0,107.0,99.0,97.0,0.11699999999999999,0.317,0.509,,,0.057,-2.39,-5.3,-1.95,,,-5.19,91.6,93.0,83.4,,,0.667,0.308,0.333,,,,,,,,,,,,,,,0.286,,
64,2023-05-03,718320,Strikeout,strikeout,True,669357,572193,Nolan Gorman,Ryan Tepera,0,0,0,67e055e6-bf88-46e4-99a0-ccce74d6450c,572193.0,ryantepera,Tepera,Right,Ryan Tepera,7.59,5.2,10.2,94.0,93.0,92.0,0.74,9.28,3.38,15.19,2.53,1.13,0.054000000000000006,0.649,0.10800000000000001,0.43200000000000005,0.376,86.4,51.0,105.0,87.0,,,,82.0,90.0,88.0,104.0,81.0,82.0,107.0,99.0,97.0,0.11699999999999999,0.317,0.509,,,0.057,-2.39,-5.3,-1.95,,,-5.19,91.6,93.0,83.4,,,0.667,0.308,0.333,,,,,,,,,,,,,,,0.286,,
65,2023-05-03,718320,Single,single,False,571448,572193,Nolan Arenado,Ryan Tepera,0,0,0,61a53f9c-0ffe-4310-bbe7-61002602847e,572193.0,ryantepera,Tepera,Right,Ryan Tepera,7.59,5.2,10.2,94.0,93.0,92.0,0.74,9.28,3.38,15.19,2.53,1.13,0.054000000000000006,0.649,0.10800000000000001,0.43200000000000005,0.376,86.4,51.0,105.0,87.0,,,,82.0,90.0,88.0,104.0,81.0,82.0,107.0,99.0,97.0,0.11699999999999999,0.317,0.509,,,0.057,-2.39,-5.3,-1.95,,,-5.19,91.6,93.0,83.4,,,0.667,0.308,0.333,,,,,,,,,,,,,,,0.286,,
66,2023-05-03,718320,Single,single,False,575929,572193,Willson Contreras,Ryan Tepera,0,0,1,94dc6213-139d-4677-960b-6a79547981c3,572193.0,ryantepera,Tepera,Right,Ryan Tepera,7.59,5.2,10.2,94.0,93.0,92.0,0.74,9.28,3.38,15.19,2.53,1.13,0.054000000000000006,0.649,0.10800000000000001,0.43200000000000005,0.376,86.4,51.0,105.0,87.0,,,,82.0,90.0,88.0,104.0,81.0,82.0,107.0,99.0,97.0,0.11699999999999999,0.317,0.509,,,0.057,-2.39,-5.3,-1.95,,,-5.19,91.6,93.0,83.4,,,0.667,0.308,0.333,,,,,,,,,,,,,,,0.286,,
67,2023-05-03,718320,Pop Out,field_out,True,641933,572193,Tyler O'Neill,Ryan Tepera,1,1,0,d43208f7-6cb0-43a5-9f1c-7000da90925a,572193.0,ryantepera,Tepera,Right,Ryan Tepera,7.59,5.2,10.2,94.0,93.0,92.0,0.74,9.28,3.38,15.19,2.53,1.13,0.054000000000000006,0.649,0.10800000000000001,0.43200000000000005,0.376,86.4,51.0,105.0,87.0,,,,82.0,90.0,88.0,104.0,81.0,82.0,107.0,99.0,97.0,0.11699999999999999,0.317,0.509,,,0.057,-2.39,-5.3,-1.95,,,-5.19,91.6,93.0,83.4,,,0.667,0.308,0.333,,,,,,,,,,,,,,,0.286,,
68,2023-05-03,718320,Home Run,home_run,False,571875,606149,Jake Lamb,Giovanny Gallegos,1,0,0,e8f02bad-3159-4844-bb24-50fa21aa474f,606149.0,giovannygallegos,Gallegos,Right,Giovanny Gallegos,4.42,4.16,55.0,100.0,101.0,100.0,0.662,9.65,1.96,8.84,1.8,0.76,0.272,0.418,0.158,0.405,0.39899999999999997,87.5,74.0,95.0,90.0,,,,78.0,100.0,90.0,,,,129.0,101.0,111.0,,0.502,0.46299999999999997,,,0.035,0.42,,0.05,,,-7.01,93.7,,85.0,,,,0.267,0.214,,0.667,,,,,,,,,,,,,,,
69,2023-05-03,718320,Flyout,field_out,True,650859,606149,Luis Rengifo,Giovanny Gallegos,0,0,0,10568a6b-7a66-4159-8d26-fffdf889b75f,606149.0,giovannygallegos,Gallegos,Right,Giovanny Gallegos,4.42,4.16,55.0,100.0,101.0,100.0,0.662,9.65,1.96,8.84,1.8,0.76,0.272,0.418,0.158,0.405,0.39899999999999997,87.5,74.0,95.0,90.0,,,,78.0,100.0,90.0,,,,129.0,101.0,111.0,,0.502,0.46299999999999997,,,0.035,0.42,,0.05,,,-7.01,93.7,,85.0,,,,0.267,0.214,,0.667,,,,,,,,,,,,,,,
70,2023-05-03,718320,Home Run,home_run,False,545361,606149,Mike Trout,Giovanny Gallegos,0,0,0,5529e3ac-3c69-43a2-ae47-e899ad2c6039,606149.0,giovannygallegos,Gallegos,Right,Giovanny Gallegos,4.42,4.16,55.0,100.0,101.0,100.0,0.662,9.65,1.96,8.84,1.8,0.76,0.272,0.418,0.158,0.405,0.39899999999999997,87.5,74.0,95.0,90.0,,,,78.0,100.0,90.0,,,,129.0,101.0,111.0,,0.502,0.46299999999999997,,,0.035,0.42,,0.05,,,-7.01,93.7,,85.0,,,,0.267,0.214,,0.667,,,,,,,,,,,,,,,
71,2023-05-03,718320,Double,double,False,660271,606149,Shohei Ohtani,Giovanny Gallegos,0,0,0,87d5f9ee-2d64-4324-840f-442efde66dec,606149.0,giovannygallegos,Gallegos,Right,Giovanny Gallegos,4.42,4.16,55.0,100.0,101.0,100.0,0.662,9.65,1.96,8.84,1.8,0.76,0.272,0.418,0.158,0.405,0.39899999999999997,87.5,74.0,95.0,90.0,,,,78.0,100.0,90.0,,,,129.0,101.0,111.0,,0.502,0.46299999999999997,,,0.035,0.42,,0.05,,,-7.01,93.7,,85.0,,,,0.267,0.214,,0.667,,,,,,,,,,,,,,,
72,2023-05-03,718320,Single,single,False,543685,606149,Anthony Rendon,Giovanny Gallegos,0,0,1,fbaee5e7-1ceb-42d2-9190-1ed060d3f8e0,606149.0,giovannygallegos,Gallegos,Right,Giovanny Gallegos,4.42,4.16,55.0,100.0,101.0,100.0,0.662,9.65,1.96,8.84,1.8,0.76,0.272,0.418,0.158,0.405,0.39899999999999997,87.5,74.0,95.0,90.0,,,,78.0,100.0,90.0,,,,129.0,101.0,111.0,,0.502,0.46299999999999997,,,0.035,0.42,,0.05,,,-7.01,93.7,,85.0,,,,0.267,0.214,,0.667,,,,,,,,,,,,,,,
73,2023-05-03,718320,Grounded Into DP,grounded_into_double_play,True,592669,606149,Hunter Renfroe,Giovanny Gallegos,0,0,1,a986b523-934a-4078-a0af-d3c8afcf9886,606149.0,giovannygallegos,Gallegos,Right,Giovanny Gallegos,4.42,4.16,55.0,100.0,101.0,100.0,0.662,9.65,1.96,8.84,1.8,0.76,0.272,0.418,0.158,0.405,0.39899999999999997,87.5,74.0,95.0,90.0,,,,78.0,100.0,90.0,,,,129.0,101.0,111.0,,0.502,0.46299999999999997,,,0.035,0.42,,0.05,,,-7.01,93.7,,85.0,,,,0.267,0.214,,0.667,,,,,,,,,,,,,,,
