,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,CH%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vFS,vSI,vSL,vCU,CH_ba,SI_ba,FF_ba,CU_ba,FC_ba,SL_ba
18,2023-04-14,718575,Double,double,False,664023,592789,Ian Happ,Noah Syndergaard,0,0,1,79056cb6-13ad-4bdb-89b9-a94a6a5f1633,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,85.0,103.0,98.0,43.0,87.0,84.0,0.261,0.18100000000000002,0.126,0.003,0.067,0.141,0.222,0.68,-0.49,1.25,-1.16,-2.33,-0.93,-2.71,92.2,89.5,87.7,92.3,85.0,77.9,0.286,0.363,0.208,0.233,0.333,0.24
19,2023-04-14,718575,Flyout,field_out,True,673548,592789,Seiya Suzuki,Noah Syndergaard,0,0,0,058e8694-f104-4228-b3da-545755d8726e,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,85.0,103.0,98.0,43.0,87.0,84.0,0.261,0.18100000000000002,0.126,0.003,0.067,0.141,0.222,0.68,-0.49,1.25,-1.16,-2.33,-0.93,-2.71,92.2,89.5,87.7,92.3,85.0,77.9,0.286,0.363,0.208,0.233,0.333,0.24
20,2023-04-14,718575,Home Run,home_run,False,621035,657006,Chris Taylor,Justin Steele,0,0,0,535ec4d0-2c72-42fb-86e7-9edbd9fecf1a,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,,,,,,,0.018000000000000002,0.626,,,0.33899999999999997,0.006,0.01,0.67,,,0.89,0.54,2.44,-1.94,91.8,,,92.2,83.3,80.7,0.4,0.25,0.275,0.0,,0.217
21,2023-04-14,718575,Walk,walk,False,605131,657006,Austin Barnes,Justin Steele,1,0,0,95cf5598-8e97-4a3b-aef2-f18835ad5e3b,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,,,,,,,0.018000000000000002,0.626,,,0.33899999999999997,0.006,0.01,0.67,,,0.89,0.54,2.44,-1.94,91.8,,,92.2,83.3,80.7,0.4,0.25,0.275,0.0,,0.217
22,2023-04-14,718575,Grounded Into DP,grounded_into_double_play,True,605141,657006,Mookie Betts,Justin Steele,0,0,1,7d03839e-8a26-45e0-86fa-6a22ec526737,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,,,,,,,0.018000000000000002,0.626,,,0.33899999999999997,0.006,0.01,0.67,,,0.89,0.54,2.44,-1.94,91.8,,,92.2,83.3,80.7,0.4,0.25,0.275,0.0,,0.217
23,2023-04-14,718575,Groundout,field_out,True,518692,657006,Freddie Freeman,Justin Steele,1,0,0,80023c55-2799-4669-9d49-0fc438523c2e,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,,,,,,,0.018000000000000002,0.626,,,0.33899999999999997,0.006,0.01,0.67,,,0.89,0.54,2.44,-1.94,91.8,,,92.2,83.3,80.7,0.4,0.25,0.275,0.0,,0.217
24,2023-04-14,718575,Double,double,False,641355,592789,Cody Bellinger,Noah Syndergaard,0,0,0,d1d1f3bd-a135-4e6f-82b5-db9bec92bc77,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,85.0,103.0,98.0,43.0,87.0,84.0,0.261,0.18100000000000002,0.126,0.003,0.067,0.141,0.222,0.68,-0.49,1.25,-1.16,-2.33,-0.93,-2.71,92.2,89.5,87.7,92.3,85.0,77.9,0.286,0.363,0.208,0.233,0.333,0.24
25,2023-04-14,718575,Groundout,field_out,True,621550,592789,Patrick Wisdom,Noah Syndergaard,0,0,1,117e614c-cbe9-431e-9d5a-f107c48b64b0,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,85.0,103.0,98.0,43.0,87.0,84.0,0.261,0.18100000000000002,0.126,0.003,0.067,0.141,0.222,0.68,-0.49,1.25,-1.16,-2.33,-0.93,-2.71,92.2,89.5,87.7,92.3,85.0,77.9,0.286,0.363,0.208,0.233,0.333,0.24
26,2023-04-14,718575,Groundout,field_out,True,543333,592789,Eric Hosmer,Noah Syndergaard,1,0,1,78e89763-21af-4a4a-9606-b562989a1266,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,85.0,103.0,98.0,43.0,87.0,84.0,0.261,0.18100000000000002,0.126,0.003,0.067,0.141,0.222,0.68,-0.49,1.25,-1.16,-2.33,-0.93,-2.71,92.2,89.5,87.7,92.3,85.0,77.9,0.286,0.363,0.208,0.233,0.333,0.24
27,2023-04-14,718575,Lineout,field_out,True,621458,592789,Edwin Ríos,Noah Syndergaard,1,0,0,62fb1fc3-096e-4228-9935-638772c6c496,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,85.0,103.0,98.0,43.0,87.0,84.0,0.261,0.18100000000000002,0.126,0.003,0.067,0.141,0.222,0.68,-0.49,1.25,-1.16,-2.33,-0.93,-2.71,92.2,89.5,87.7,92.3,85.0,77.9,0.286,0.363,0.208,0.233,0.333,0.24
28,2023-04-14,718575,Groundout,field_out,True,502110,657006,J.D. Martinez,Justin Steele,1,0,0,657473b8-67a1-4bda-b3e9-7ad8d992ec75,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,,,,,,,0.018000000000000002,0.626,,,0.33899999999999997,0.006,0.01,0.67,,,0.89,0.54,2.44,-1.94,91.8,,,92.2,83.3,80.7,0.4,0.25,0.275,0.0,,0.217
29,2023-04-14,718575,Single,single,False,571970,657006,Max Muncy,Justin Steele,0,0,0,11a443d5-dc8d-4c9d-8e53-779459f6b5cf,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,,,,,,,0.018000000000000002,0.626,,,0.33899999999999997,0.006,0.01,0.67,,,0.89,0.54,2.44,-1.94,91.8,,,92.2,83.3,80.7,0.4,0.25,0.275,0.0,,0.217
30,2023-04-14,718575,Strikeout,strikeout,True,572204,657006,Trayce Thompson,Justin Steele,0,0,0,c366a47e-6880-4710-9c04-17d04c38e4e6,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,,,,,,,0.018000000000000002,0.626,,,0.33899999999999997,0.006,0.01,0.67,,,0.89,0.54,2.44,-1.94,91.8,,,92.2,83.3,80.7,0.4,0.25,0.275,0.0,,0.217
31,2023-04-14,718575,Forceout,force_out,True,678246,657006,Miguel Vargas,Justin Steele,0,0,1,4b18d553-2807-44ad-850b-477860518772,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,,,,,,,0.018000000000000002,0.626,,,0.33899999999999997,0.006,0.01,0.67,,,0.89,0.54,2.44,-1.94,91.8,,,92.2,83.3,80.7,0.4,0.25,0.275,0.0,,0.217
32,2023-04-14,718575,Home Run,home_run,False,543228,592789,Yan Gomes,Noah Syndergaard,0,0,0,cc4ba40e-1a83-4d14-a715-92cb11e212ae,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,85.0,103.0,98.0,43.0,87.0,84.0,0.261,0.18100000000000002,0.126,0.003,0.067,0.141,0.222,0.68,-0.49,1.25,-1.16,-2.33,-0.93,-2.71,92.2,89.5,87.7,92.3,85.0,77.9,0.286,0.363,0.208,0.233,0.333,0.24
33,2023-04-14,718575,Walk,walk,False,663538,592789,Nico Hoerner,Noah Syndergaard,0,0,0,3055ddee-9c22-4127-a47e-79d7fe253a1d,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,85.0,103.0,98.0,43.0,87.0,84.0,0.261,0.18100000000000002,0.126,0.003,0.067,0.141,0.222,0.68,-0.49,1.25,-1.16,-2.33,-0.93,-2.71,92.2,89.5,87.7,92.3,85.0,77.9,0.286,0.363,0.208,0.233,0.333,0.24
