,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,wFA/C,wFS/C,wSL/C,vFA,vFS,vSL,FF_ba,FS_ba,ST_ba,SL_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vSI,CH_ba,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
40,2023-06-16,717738,Single,single,False,666397,663947,Edouard Julien,Tyler Holton,0,0,0,a9629c9f-824a-4fa1-b917-ba8a5ef4cd26,663947.0,tylerholton,"Holton, T",Left,Tyler Holton,2.11,3.5,85.1,103.0,89.0,101.0,0.753,7.8,1.9,5.91,0.95,1.28,0.20800000000000002,0.46799999999999997,0.177,0.303,0.44,79.0,103.0,95.0,101.0,104.0,109.0,,,,0.27899999999999997,,0.14300000000000002,2.59,,2.08,91.5,,81.8,0.178,,,0.135,82.9,93.0,106.0,104.0,79.0,109.0,101.0,0.12300000000000001,0.225,5.64,0.98,91.2,0.195,0.167,80.0,91.0,98.0,0.036000000000000004,-0.9,78.3,0.125,99.0,97.0,97.0,0.193,1.21,88.0,0.241
41,2023-06-16,717738,Forceout,force_out,True,621043,663947,Carlos Correa,Tyler Holton,0,0,1,97e89511-85a8-4da6-894f-cd140be3380e,663947.0,tylerholton,"Holton, T",Left,Tyler Holton,2.11,3.5,85.1,103.0,89.0,101.0,0.753,7.8,1.9,5.91,0.95,1.28,0.20800000000000002,0.46799999999999997,0.177,0.303,0.44,79.0,103.0,95.0,101.0,104.0,109.0,,,,0.27899999999999997,,0.14300000000000002,2.59,,2.08,91.5,,81.8,0.178,,,0.135,82.9,93.0,106.0,104.0,79.0,109.0,101.0,0.12300000000000001,0.225,5.64,0.98,91.2,0.195,0.167,80.0,91.0,98.0,0.036000000000000004,-0.9,78.3,0.125,99.0,97.0,97.0,0.193,1.21,88.0,0.241
42,2023-06-16,717738,Flyout,field_out,True,665155,657746,Nick Maton,Joe Ryan,0,0,0,87bfec32-5849-4b6d-839a-845575206aed,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2023-06-16,717738,Groundout,field_out,True,628451,657746,Andy Ibáñez,Joe Ryan,1,0,0,f21fc51a-6f0a-4390-a486-567eda3fa580,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2023-06-16,717738,Strikeout,strikeout,True,663837,657746,Matt Vierling,Joe Ryan,0,0,0,56653820-4180-41ee-bb15-44bc4c9504f8,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2023-06-16,717738,Strikeout,strikeout,True,621439,663947,Byron Buxton,Tyler Holton,0,0,0,5494497f-8c37-4b75-b463-751aa95e81c6,663947.0,tylerholton,"Holton, T",Left,Tyler Holton,2.11,3.5,85.1,103.0,89.0,101.0,0.753,7.8,1.9,5.91,0.95,1.28,0.20800000000000002,0.46799999999999997,0.177,0.303,0.44,79.0,103.0,95.0,101.0,104.0,109.0,,,,0.27899999999999997,,0.14300000000000002,2.59,,2.08,91.5,,81.8,0.178,,,0.135,82.9,93.0,106.0,104.0,79.0,109.0,101.0,0.12300000000000001,0.225,5.64,0.98,91.2,0.195,0.167,80.0,91.0,98.0,0.036000000000000004,-0.9,78.3,0.125,99.0,97.0,97.0,0.193,1.21,88.0,0.241
46,2023-06-16,717738,Groundout,field_out,True,666135,663947,Alex Kirilloff,Tyler Holton,0,0,0,2566460d-3890-4e01-8987-af0fe1cc96dc,663947.0,tylerholton,"Holton, T",Left,Tyler Holton,2.11,3.5,85.1,103.0,89.0,101.0,0.753,7.8,1.9,5.91,0.95,1.28,0.20800000000000002,0.46799999999999997,0.177,0.303,0.44,79.0,103.0,95.0,101.0,104.0,109.0,,,,0.27899999999999997,,0.14300000000000002,2.59,,2.08,91.5,,81.8,0.178,,,0.135,82.9,93.0,106.0,104.0,79.0,109.0,101.0,0.12300000000000001,0.225,5.64,0.98,91.2,0.195,0.167,80.0,91.0,98.0,0.036000000000000004,-0.9,78.3,0.125,99.0,97.0,97.0,0.193,1.21,88.0,0.241
47,2023-06-16,717738,Groundout,field_out,True,456781,686839,Donovan Solano,Brendan White,1,0,0,606727b6-380e-47dd-aa9d-97e3cfb4570d,686839.0,brendanwhite,White,Right,Brendan White,5.09,4.51,40.2,101.0,99.0,104.0,0.7340000000000001,9.74,3.32,8.85,0.89,1.81,0.301,0.504,0.115,0.381,0.42100000000000004,91.0,98.0,92.0,102.0,103.0,113.0,52.0,69.0,71.0,0.327,0.009000000000000001,0.594,2.07,-2.97,-1.83,94.4,87.2,85.0,0.162,,0.346,0.24,,,,,116.0,95.0,84.0,0.069,,1.67,,93.0,,0.4,,,,0.002,4.16,78.8,,,,,,,,
48,2023-06-16,717738,Strikeout,strikeout,True,606992,657746,Eric Haase,Joe Ryan,0,0,0,95e07aa1-0b33-476e-9464-a579b885260b,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2023-06-16,717738,Strikeout,strikeout,True,570731,657746,Jonathan Schoop,Joe Ryan,0,0,0,6c28f337-fb6d-4bb0-8cd0-4d2d2f76e3eb,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2023-06-16,717738,Flyout,field_out,True,656716,657746,Zach McKinstry,Joe Ryan,0,0,0,af471f06-8145-4029-81d3-f80cd99543f2,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2023-06-16,717738,Strikeout,strikeout,True,668904,686839,Royce Lewis,Brendan White,0,0,0,3c2f3b19-5a12-47f3-b2e3-5f3b9e53893c,686839.0,brendanwhite,White,Right,Brendan White,5.09,4.51,40.2,101.0,99.0,104.0,0.7340000000000001,9.74,3.32,8.85,0.89,1.81,0.301,0.504,0.115,0.381,0.42100000000000004,91.0,98.0,92.0,102.0,103.0,113.0,52.0,69.0,71.0,0.327,0.009000000000000001,0.594,2.07,-2.97,-1.83,94.4,87.2,85.0,0.162,,0.346,0.24,,,,,116.0,95.0,84.0,0.069,,1.67,,93.0,,0.4,,,,0.002,4.16,78.8,,,,,,,,
52,2023-06-16,717738,Groundout,field_out,True,608336,686839,Joey Gallo,Brendan White,1,0,0,911c6c7a-741a-425c-9487-e202dd114411,686839.0,brendanwhite,White,Right,Brendan White,5.09,4.51,40.2,101.0,99.0,104.0,0.7340000000000001,9.74,3.32,8.85,0.89,1.81,0.301,0.504,0.115,0.381,0.42100000000000004,91.0,98.0,92.0,102.0,103.0,113.0,52.0,69.0,71.0,0.327,0.009000000000000001,0.594,2.07,-2.97,-1.83,94.4,87.2,85.0,0.162,,0.346,0.24,,,,,116.0,95.0,84.0,0.069,,1.67,,93.0,,0.4,,,,0.002,4.16,78.8,,,,,,,,
53,2023-06-16,717738,Single,single,False,543877,686839,Christian Vázquez,Brendan White,1,0,0,f4b22a43-c0fb-428d-814b-1efae28a5fb3,686839.0,brendanwhite,White,Right,Brendan White,5.09,4.51,40.2,101.0,99.0,104.0,0.7340000000000001,9.74,3.32,8.85,0.89,1.81,0.301,0.504,0.115,0.381,0.42100000000000004,91.0,98.0,92.0,102.0,103.0,113.0,52.0,69.0,71.0,0.327,0.009000000000000001,0.594,2.07,-2.97,-1.83,94.4,87.2,85.0,0.162,,0.346,0.24,,,,,116.0,95.0,84.0,0.069,,1.67,,93.0,,0.4,,,,0.002,4.16,78.8,,,,,,,,
54,2023-06-16,717738,Strikeout,strikeout,True,572191,686839,Michael A. Taylor,Brendan White,0,0,0,5f89b937-0ba9-4b63-a4bb-b0145a48f6ff,686839.0,brendanwhite,White,Right,Brendan White,5.09,4.51,40.2,101.0,99.0,104.0,0.7340000000000001,9.74,3.32,8.85,0.89,1.81,0.301,0.504,0.115,0.381,0.42100000000000004,91.0,98.0,92.0,102.0,103.0,113.0,52.0,69.0,71.0,0.327,0.009000000000000001,0.594,2.07,-2.97,-1.83,94.4,87.2,85.0,0.162,,0.346,0.24,,,,,116.0,95.0,84.0,0.069,,1.67,,93.0,,0.4,,,,0.002,4.16,78.8,,,,,,,,
55,2023-06-16,717738,Strikeout,strikeout,True,679529,680739,Spencer Torkelson,Josh Winder,0,0,0,83fd3033-4daf-4373-a5c6-86b8730d5855,680739.0,joshwinder,Winder,Right,Josh Winder,4.15,4.8,34.2,98.0,89.0,99.0,0.807,7.27,3.63,9.09,0.78,0.96,0.21,0.44799999999999995,0.162,0.419,0.40299999999999997,72.0,97.0,90.0,108.0,102.0,106.0,,,,0.245,,0.35200000000000004,-3.77,,2.23,94.5,,85.0,0.429,,,0.174,89.0,84.0,99.0,102.0,89.0,111.0,107.0,0.059000000000000004,0.249,3.55,-1.02,94.7,0.278,0.231,76.0,88.0,96.0,0.095,-0.53,80.0,0.286,,,,,,,
56,2023-06-16,717738,Double,double,False,681481,680739,Kerry Carpenter,Josh Winder,1,1,0,e790fb12-e0b6-4b21-a29e-dc5a1813cd12,680739.0,joshwinder,Winder,Right,Josh Winder,4.15,4.8,34.2,98.0,89.0,99.0,0.807,7.27,3.63,9.09,0.78,0.96,0.21,0.44799999999999995,0.162,0.419,0.40299999999999997,72.0,97.0,90.0,108.0,102.0,106.0,,,,0.245,,0.35200000000000004,-3.77,,2.23,94.5,,85.0,0.429,,,0.174,89.0,84.0,99.0,102.0,89.0,111.0,107.0,0.059000000000000004,0.249,3.55,-1.02,94.7,0.278,0.231,76.0,88.0,96.0,0.095,-0.53,80.0,0.286,,,,,,,
57,2023-06-16,717738,Walk,walk,False,595879,680739,Javier Báez,Josh Winder,1,0,0,d34a8a69-c4f4-418d-8a41-db802e2c28f1,680739.0,joshwinder,Winder,Right,Josh Winder,4.15,4.8,34.2,98.0,89.0,99.0,0.807,7.27,3.63,9.09,0.78,0.96,0.21,0.44799999999999995,0.162,0.419,0.40299999999999997,72.0,97.0,90.0,108.0,102.0,106.0,,,,0.245,,0.35200000000000004,-3.77,,2.23,94.5,,85.0,0.429,,,0.174,89.0,84.0,99.0,102.0,89.0,111.0,107.0,0.059000000000000004,0.249,3.55,-1.02,94.7,0.278,0.231,76.0,88.0,96.0,0.095,-0.53,80.0,0.286,,,,,,,
58,2023-06-16,717738,Double Play,double_play,True,665155,680739,Nick Maton,Josh Winder,0,0,1,35f727a4-29ba-42aa-a7ec-9cdb07dd12a6,680739.0,joshwinder,Winder,Right,Josh Winder,4.15,4.8,34.2,98.0,89.0,99.0,0.807,7.27,3.63,9.09,0.78,0.96,0.21,0.44799999999999995,0.162,0.419,0.40299999999999997,72.0,97.0,90.0,108.0,102.0,106.0,,,,0.245,,0.35200000000000004,-3.77,,2.23,94.5,,85.0,0.429,,,0.174,89.0,84.0,99.0,102.0,89.0,111.0,107.0,0.059000000000000004,0.249,3.55,-1.02,94.7,0.278,0.231,76.0,88.0,96.0,0.095,-0.53,80.0,0.286,,,,,,,
59,2023-06-16,717738,Strikeout,strikeout,True,666397,542585,Edouard Julien,José Cisnero,0,0,0,2d0f318c-41b1-40b9-ac4f-ebc03f360e3a,542585.0,josecisnero,Cisnero,Right,José Cisnero,5.31,4.64,59.1,97.0,106.0,98.0,0.774,10.62,3.79,9.56,1.52,1.13,0.235,0.40399999999999997,0.175,0.337,0.449,106.0,98.0,100.0,119.0,93.0,99.0,,,,0.368,,0.198,0.0,,0.76,95.8,,84.7,0.216,,,0.226,88.8,98.0,97.0,94.0,101.0,96.0,91.0,0.213,0.098,-2.01,-1.87,95.5,0.24,0.438,,,,,,,,107.0,97.0,97.0,0.12300000000000001,0.34,89.0,0.263
60,2023-06-16,717738,Strikeout,strikeout,True,621043,542585,Carlos Correa,José Cisnero,0,0,0,6fb36d60-a4c4-451d-88b0-ca842609a0a5,542585.0,josecisnero,Cisnero,Right,José Cisnero,5.31,4.64,59.1,97.0,106.0,98.0,0.774,10.62,3.79,9.56,1.52,1.13,0.235,0.40399999999999997,0.175,0.337,0.449,106.0,98.0,100.0,119.0,93.0,99.0,,,,0.368,,0.198,0.0,,0.76,95.8,,84.7,0.216,,,0.226,88.8,98.0,97.0,94.0,101.0,96.0,91.0,0.213,0.098,-2.01,-1.87,95.5,0.24,0.438,,,,,,,,107.0,97.0,97.0,0.12300000000000001,0.34,89.0,0.263
61,2023-06-16,717738,Lineout,field_out,True,621439,542585,Byron Buxton,José Cisnero,0,0,0,9c37900a-f6fe-4d61-afd7-128646be1198,542585.0,josecisnero,Cisnero,Right,José Cisnero,5.31,4.64,59.1,97.0,106.0,98.0,0.774,10.62,3.79,9.56,1.52,1.13,0.235,0.40399999999999997,0.175,0.337,0.449,106.0,98.0,100.0,119.0,93.0,99.0,,,,0.368,,0.198,0.0,,0.76,95.8,,84.7,0.216,,,0.226,88.8,98.0,97.0,94.0,101.0,96.0,91.0,0.213,0.098,-2.01,-1.87,95.5,0.24,0.438,,,,,,,,107.0,97.0,97.0,0.12300000000000001,0.34,89.0,0.263
62,2023-06-16,717738,Groundout,field_out,True,545350,680739,Jake Marisnick,Josh Winder,0,0,0,a45a2a85-707f-4753-9cc6-86e5ed130d19,680739.0,joshwinder,Winder,Right,Josh Winder,4.15,4.8,34.2,98.0,89.0,99.0,0.807,7.27,3.63,9.09,0.78,0.96,0.21,0.44799999999999995,0.162,0.419,0.40299999999999997,72.0,97.0,90.0,108.0,102.0,106.0,,,,0.245,,0.35200000000000004,-3.77,,2.23,94.5,,85.0,0.429,,,0.174,89.0,84.0,99.0,102.0,89.0,111.0,107.0,0.059000000000000004,0.249,3.55,-1.02,94.7,0.278,0.231,76.0,88.0,96.0,0.095,-0.53,80.0,0.286,,,,,,,
63,2023-06-16,717738,Home Run,home_run,False,663837,680739,Matt Vierling,Josh Winder,0,0,0,c49e3f8b-3f2e-4aa2-8098-444b86064014,680739.0,joshwinder,Winder,Right,Josh Winder,4.15,4.8,34.2,98.0,89.0,99.0,0.807,7.27,3.63,9.09,0.78,0.96,0.21,0.44799999999999995,0.162,0.419,0.40299999999999997,72.0,97.0,90.0,108.0,102.0,106.0,,,,0.245,,0.35200000000000004,-3.77,,2.23,94.5,,85.0,0.429,,,0.174,89.0,84.0,99.0,102.0,89.0,111.0,107.0,0.059000000000000004,0.249,3.55,-1.02,94.7,0.278,0.231,76.0,88.0,96.0,0.095,-0.53,80.0,0.286,,,,,,,
64,2023-06-16,717738,Lineout,field_out,True,606992,680739,Eric Haase,Josh Winder,0,0,0,02867a77-f623-4695-97ef-a7007b96dab6,680739.0,joshwinder,Winder,Right,Josh Winder,4.15,4.8,34.2,98.0,89.0,99.0,0.807,7.27,3.63,9.09,0.78,0.96,0.21,0.44799999999999995,0.162,0.419,0.40299999999999997,72.0,97.0,90.0,108.0,102.0,106.0,,,,0.245,,0.35200000000000004,-3.77,,2.23,94.5,,85.0,0.429,,,0.174,89.0,84.0,99.0,102.0,89.0,111.0,107.0,0.059000000000000004,0.249,3.55,-1.02,94.7,0.278,0.231,76.0,88.0,96.0,0.095,-0.53,80.0,0.286,,,,,,,
65,2023-06-16,717738,Groundout,field_out,True,570731,680739,Jonathan Schoop,Josh Winder,0,0,0,28e48ab3-603a-4b5c-afd4-ef37167e0ea9,680739.0,joshwinder,Winder,Right,Josh Winder,4.15,4.8,34.2,98.0,89.0,99.0,0.807,7.27,3.63,9.09,0.78,0.96,0.21,0.44799999999999995,0.162,0.419,0.40299999999999997,72.0,97.0,90.0,108.0,102.0,106.0,,,,0.245,,0.35200000000000004,-3.77,,2.23,94.5,,85.0,0.429,,,0.174,89.0,84.0,99.0,102.0,89.0,111.0,107.0,0.059000000000000004,0.249,3.55,-1.02,94.7,0.278,0.231,76.0,88.0,96.0,0.095,-0.53,80.0,0.286,,,,,,,
66,2023-06-16,717738,Strikeout,strikeout,True,666135,592741,Alex Kirilloff,Chasen Shreve,0,0,0,dadd6cbc-9b0e-488e-9a1e-43757920e3a3,592741.0,chasenshreve,Shreve,Left,Chasen Shreve,4.63,4.16,44.2,104.0,92.0,100.0,0.733,9.07,2.82,9.27,1.41,1.22,0.226,0.451,0.14300000000000002,0.331,0.361,79.0,100.0,93.0,101.0,104.0,105.0,94.0,110.0,107.0,0.364,0.41200000000000003,0.22399999999999998,-2.87,1.38,2.12,90.5,82.0,83.3,0.379,0.211,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2023-06-16,717738,Flyout,field_out,True,456781,592741,Donovan Solano,Chasen Shreve,0,0,0,66578019-b24c-4563-bb39-6167e4d95959,592741.0,chasenshreve,Shreve,Left,Chasen Shreve,4.63,4.16,44.2,104.0,92.0,100.0,0.733,9.07,2.82,9.27,1.41,1.22,0.226,0.451,0.14300000000000002,0.331,0.361,79.0,100.0,93.0,101.0,104.0,105.0,94.0,110.0,107.0,0.364,0.41200000000000003,0.22399999999999998,-2.87,1.38,2.12,90.5,82.0,83.3,0.379,0.211,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,2023-06-16,717738,Lineout,field_out,True,668904,592741,Royce Lewis,Chasen Shreve,1,0,0,c2c6eb96-ad9a-473f-86d6-c97f9f819589,592741.0,chasenshreve,Shreve,Left,Chasen Shreve,4.63,4.16,44.2,104.0,92.0,100.0,0.733,9.07,2.82,9.27,1.41,1.22,0.226,0.451,0.14300000000000002,0.331,0.361,79.0,100.0,93.0,101.0,104.0,105.0,94.0,110.0,107.0,0.364,0.41200000000000003,0.22399999999999998,-2.87,1.38,2.12,90.5,82.0,83.3,0.379,0.211,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
