,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSL,vCU,FF_ba,SL_ba,CH_ba,CU_ba,FC_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,KC%,wFS/C,wSI/C,wKC/C,vFS,vSI,vKC,SI_ba,ST_ba,FS_ba
33,2023-04-10,718634,Pop Out,field_out,True,596059,453286,Rougned Odor,Max Scherzer,1,0,0,0e7ca368-cb3d-47fe-ba1c-501b58996096,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,106.0,108.0,108.0,98.0,108.0,99.0,0.46299999999999997,0.10400000000000001,0.168,0.124,0.141,0.72,2.12,-0.21,0.51,0.03,93.7,88.4,84.0,75.4,0.255,0.25,0.207,0.187,0.135,,,,,,,,,,,,,,,,,,,,,
34,2023-04-10,718634,Strikeout,strikeout,True,543592,453286,Austin Nola,Max Scherzer,0,0,0,a842da26-f7cc-4519-9aad-4b8021912b08,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,106.0,108.0,108.0,98.0,108.0,99.0,0.46299999999999997,0.10400000000000001,0.168,0.124,0.141,0.72,2.12,-0.21,0.51,0.03,93.7,88.4,84.0,75.4,0.255,0.25,0.207,0.187,0.135,,,,,,,,,,,,,,,,,,,,,
35,2023-04-10,718634,Flyout,field_out,True,621512,506433,Tomás Nido,Yu Darvish,1,1,0,3b884e84-dc9f-42e5-b93f-68461e1ef3ce,506433.0,yudarvish,Darvish,Right,Yu Darvish,4.56,3.82,136.1,102.0,112.0,106.0,0.769,9.31,2.84,8.85,1.19,1.19,0.23600000000000002,0.39,0.18100000000000002,0.306,0.45299999999999996,82.3,180.0,50.0,53.0,97.0,94.0,104.0,122.0,110.0,114.0,125.0,98.0,108.0,93.0,95.0,99.0,0.16699999999999998,0.08900000000000001,0.363,0.051,0.001,-1.74,2.4,-0.68,1.37,-1.35,94.7,90.9,84.0,72.3,0.253,0.432,,0.13,0.2,101.0,106.0,102.0,105.0,111.0,112.0,95.0,104.0,100.0,0.18600000000000003,0.077,0.066,1.21,0.46,3.06,89.2,94.3,79.3,0.319,0.256,0.167
36,2023-04-10,718634,Groundout,field_out,True,607043,506433,Brandon Nimmo,Yu Darvish,0,0,0,c79e88d9-5e36-4fa1-a338-d91c74482f43,506433.0,yudarvish,Darvish,Right,Yu Darvish,4.56,3.82,136.1,102.0,112.0,106.0,0.769,9.31,2.84,8.85,1.19,1.19,0.23600000000000002,0.39,0.18100000000000002,0.306,0.45299999999999996,82.3,180.0,50.0,53.0,97.0,94.0,104.0,122.0,110.0,114.0,125.0,98.0,108.0,93.0,95.0,99.0,0.16699999999999998,0.08900000000000001,0.363,0.051,0.001,-1.74,2.4,-0.68,1.37,-1.35,94.7,90.9,84.0,72.3,0.253,0.432,,0.13,0.2,101.0,106.0,102.0,105.0,111.0,112.0,95.0,104.0,100.0,0.18600000000000003,0.077,0.066,1.21,0.46,3.06,89.2,94.3,79.3,0.319,0.256,0.167
37,2023-04-10,718634,Strikeout,strikeout,True,596019,506433,Francisco Lindor,Yu Darvish,0,0,0,48047779-259f-41cc-99b0-514fc84d0913,506433.0,yudarvish,Darvish,Right,Yu Darvish,4.56,3.82,136.1,102.0,112.0,106.0,0.769,9.31,2.84,8.85,1.19,1.19,0.23600000000000002,0.39,0.18100000000000002,0.306,0.45299999999999996,82.3,180.0,50.0,53.0,97.0,94.0,104.0,122.0,110.0,114.0,125.0,98.0,108.0,93.0,95.0,99.0,0.16699999999999998,0.08900000000000001,0.363,0.051,0.001,-1.74,2.4,-0.68,1.37,-1.35,94.7,90.9,84.0,72.3,0.253,0.432,,0.13,0.2,101.0,106.0,102.0,105.0,111.0,112.0,95.0,104.0,100.0,0.18600000000000003,0.077,0.066,1.21,0.46,3.06,89.2,94.3,79.3,0.319,0.256,0.167
38,2023-04-10,718634,Groundout,field_out,True,663757,595928,Trent Grisham,John Curtiss,1,1,0,d17dc666-9e7e-4afb-a33d-9c1138cf7240,595928.0,johncurtiss,Curtiss,Right,John Curtiss,4.58,3.23,19.2,95.0,93.0,93.0,0.7879999999999999,7.32,3.66,7.78,1.37,0.92,0.35100000000000003,0.368,0.07,0.298,0.405,87.0,46.0,56.0,68.0,,,,86.0,96.0,89.0,105.0,95.0,99.0,,,,0.5579999999999999,,0.425,,0.017,0.65,,-0.31,,6.85,93.6,,86.4,,0.222,0.269,,,,,,,,,,,,,,,,,,,,,,,,
39,2023-04-10,718634,Groundout,field_out,True,592518,595928,Manny Machado,John Curtiss,0,0,0,546432c5-e8f0-4887-94d4-0f2d65ce0282,595928.0,johncurtiss,Curtiss,Right,John Curtiss,4.58,3.23,19.2,95.0,93.0,93.0,0.7879999999999999,7.32,3.66,7.78,1.37,0.92,0.35100000000000003,0.368,0.07,0.298,0.405,87.0,46.0,56.0,68.0,,,,86.0,96.0,89.0,105.0,95.0,99.0,,,,0.5579999999999999,,0.425,,0.017,0.65,,-0.31,,6.85,93.6,,86.4,,0.222,0.269,,,,,,,,,,,,,,,,,,,,,,,,
40,2023-04-10,718634,Walk,walk,False,665742,595928,Juan Soto,John Curtiss,0,0,0,e5c5c9a7-90f0-44ce-8a0c-cfe766a59c88,595928.0,johncurtiss,Curtiss,Right,John Curtiss,4.58,3.23,19.2,95.0,93.0,93.0,0.7879999999999999,7.32,3.66,7.78,1.37,0.92,0.35100000000000003,0.368,0.07,0.298,0.405,87.0,46.0,56.0,68.0,,,,86.0,96.0,89.0,105.0,95.0,99.0,,,,0.5579999999999999,,0.425,,0.017,0.65,,-0.31,,6.85,93.6,,86.4,,0.222,0.269,,,,,,,,,,,,,,,,,,,,,,,,
41,2023-04-10,718634,Walk,walk,False,593428,595928,Xander Bogaerts,John Curtiss,0,0,1,452f4133-7410-452c-bc02-4b6b306e64c4,595928.0,johncurtiss,Curtiss,Right,John Curtiss,4.58,3.23,19.2,95.0,93.0,93.0,0.7879999999999999,7.32,3.66,7.78,1.37,0.92,0.35100000000000003,0.368,0.07,0.298,0.405,87.0,46.0,56.0,68.0,,,,86.0,96.0,89.0,105.0,95.0,99.0,,,,0.5579999999999999,,0.425,,0.017,0.65,,-0.31,,6.85,93.6,,86.4,,0.222,0.269,,,,,,,,,,,,,,,,,,,,,,,,
42,2023-04-10,718634,Strikeout,strikeout,True,572761,595928,Matt Carpenter,John Curtiss,0,0,0,6b8568d4-5da6-4c58-a733-674b75ad4aae,595928.0,johncurtiss,Curtiss,Right,John Curtiss,4.58,3.23,19.2,95.0,93.0,93.0,0.7879999999999999,7.32,3.66,7.78,1.37,0.92,0.35100000000000003,0.368,0.07,0.298,0.405,87.0,46.0,56.0,68.0,,,,86.0,96.0,89.0,105.0,95.0,99.0,,,,0.5579999999999999,,0.425,,0.017,0.65,,-0.31,,6.85,93.6,,86.4,,0.222,0.269,,,,,,,,,,,,,,,,,,,,,,,,
43,2023-04-10,718634,Strikeout,strikeout,True,643446,506433,Jeff McNeil,Yu Darvish,0,0,0,31be9bf9-5630-4679-88bc-7d4d3dff09bc,506433.0,yudarvish,Darvish,Right,Yu Darvish,4.56,3.82,136.1,102.0,112.0,106.0,0.769,9.31,2.84,8.85,1.19,1.19,0.23600000000000002,0.39,0.18100000000000002,0.306,0.45299999999999996,82.3,180.0,50.0,53.0,97.0,94.0,104.0,122.0,110.0,114.0,125.0,98.0,108.0,93.0,95.0,99.0,0.16699999999999998,0.08900000000000001,0.363,0.051,0.001,-1.74,2.4,-0.68,1.37,-1.35,94.7,90.9,84.0,72.3,0.253,0.432,,0.13,0.2,101.0,106.0,102.0,105.0,111.0,112.0,95.0,104.0,100.0,0.18600000000000003,0.077,0.066,1.21,0.46,3.06,89.2,94.3,79.3,0.319,0.256,0.167
44,2023-04-10,718634,Groundout,field_out,True,624413,506433,Pete Alonso,Yu Darvish,0,0,0,a016d1ee-7c1b-44bc-873e-2cd8ac0787fa,506433.0,yudarvish,Darvish,Right,Yu Darvish,4.56,3.82,136.1,102.0,112.0,106.0,0.769,9.31,2.84,8.85,1.19,1.19,0.23600000000000002,0.39,0.18100000000000002,0.306,0.45299999999999996,82.3,180.0,50.0,53.0,97.0,94.0,104.0,122.0,110.0,114.0,125.0,98.0,108.0,93.0,95.0,99.0,0.16699999999999998,0.08900000000000001,0.363,0.051,0.001,-1.74,2.4,-0.68,1.37,-1.35,94.7,90.9,84.0,72.3,0.253,0.432,,0.13,0.2,101.0,106.0,102.0,105.0,111.0,112.0,95.0,104.0,100.0,0.18600000000000003,0.077,0.066,1.21,0.46,3.06,89.2,94.3,79.3,0.319,0.256,0.167
45,2023-04-10,718634,Flyout,field_out,True,596129,506433,Daniel Vogelbach,Yu Darvish,1,0,0,2a3bf76c-8449-4ea3-8f8c-aec44c1ad854,506433.0,yudarvish,Darvish,Right,Yu Darvish,4.56,3.82,136.1,102.0,112.0,106.0,0.769,9.31,2.84,8.85,1.19,1.19,0.23600000000000002,0.39,0.18100000000000002,0.306,0.45299999999999996,82.3,180.0,50.0,53.0,97.0,94.0,104.0,122.0,110.0,114.0,125.0,98.0,108.0,93.0,95.0,99.0,0.16699999999999998,0.08900000000000001,0.363,0.051,0.001,-1.74,2.4,-0.68,1.37,-1.35,94.7,90.9,84.0,72.3,0.253,0.432,,0.13,0.2,101.0,106.0,102.0,105.0,111.0,112.0,95.0,104.0,100.0,0.18600000000000003,0.077,0.066,1.21,0.46,3.06,89.2,94.3,79.3,0.319,0.256,0.167
46,2023-04-10,718634,Strikeout,strikeout,True,630105,622098,Jake Cronenworth,Drew Smith,0,0,0,f2897435-fe63-4079-8058-283f60aff7d6,622098.0,drewsmith,"Smith, Dr",Right,Drew Smith,4.15,4.39,56.1,96.0,121.0,103.0,0.7859999999999999,9.59,4.63,7.99,1.12,0.58,0.28,0.307,0.16699999999999998,0.34,0.37,85.4,69.0,98.0,93.0,91.0,92.0,98.0,133.0,94.0,102.0,121.0,103.0,109.0,,,,0.612,,0.209,0.085,0.09300000000000001,0.93,,-1.62,-2.13,-2.86,95.0,,84.3,76.7,0.169,0.318,0.364,0.389,,,,,,,,,,,0.001,,,,4.16,,,96.6,,,,
47,2023-04-10,718634,Walk,walk,False,673490,622098,Ha-Seong Kim,Drew Smith,1,0,0,00e357a7-9890-4908-92f0-85bd2c74e532,622098.0,drewsmith,"Smith, Dr",Right,Drew Smith,4.15,4.39,56.1,96.0,121.0,103.0,0.7859999999999999,9.59,4.63,7.99,1.12,0.58,0.28,0.307,0.16699999999999998,0.34,0.37,85.4,69.0,98.0,93.0,91.0,92.0,98.0,133.0,94.0,102.0,121.0,103.0,109.0,,,,0.612,,0.209,0.085,0.09300000000000001,0.93,,-1.62,-2.13,-2.86,95.0,,84.3,76.7,0.169,0.318,0.364,0.389,,,,,,,,,,,0.001,,,,4.16,,,96.6,,,,
48,2023-04-10,718634,Strikeout,strikeout,True,596059,622098,Rougned Odor,Drew Smith,0,0,0,97b42c23-32c4-4792-b93e-05a084f2d589,622098.0,drewsmith,"Smith, Dr",Right,Drew Smith,4.15,4.39,56.1,96.0,121.0,103.0,0.7859999999999999,9.59,4.63,7.99,1.12,0.58,0.28,0.307,0.16699999999999998,0.34,0.37,85.4,69.0,98.0,93.0,91.0,92.0,98.0,133.0,94.0,102.0,121.0,103.0,109.0,,,,0.612,,0.209,0.085,0.09300000000000001,0.93,,-1.62,-2.13,-2.86,95.0,,84.3,76.7,0.169,0.318,0.364,0.389,,,,,,,,,,,0.001,,,,4.16,,,96.6,,,,
49,2023-04-10,718634,Lineout,field_out,True,543592,622098,Austin Nola,Drew Smith,0,0,0,d56a2b75-6698-4d34-b55e-dd9d47e35026,622098.0,drewsmith,"Smith, Dr",Right,Drew Smith,4.15,4.39,56.1,96.0,121.0,103.0,0.7859999999999999,9.59,4.63,7.99,1.12,0.58,0.28,0.307,0.16699999999999998,0.34,0.37,85.4,69.0,98.0,93.0,91.0,92.0,98.0,133.0,94.0,102.0,121.0,103.0,109.0,,,,0.612,,0.209,0.085,0.09300000000000001,0.93,,-1.62,-2.13,-2.86,95.0,,84.3,76.7,0.169,0.318,0.364,0.389,,,,,,,,,,,0.001,,,,4.16,,,96.6,,,,
50,2023-04-10,718634,Double,double,False,592192,506433,Mark Canha,Yu Darvish,1,0,0,c0d14781-f4d1-48a2-b5b8-d9d66f2fc720,506433.0,yudarvish,Darvish,Right,Yu Darvish,4.56,3.82,136.1,102.0,112.0,106.0,0.769,9.31,2.84,8.85,1.19,1.19,0.23600000000000002,0.39,0.18100000000000002,0.306,0.45299999999999996,82.3,180.0,50.0,53.0,97.0,94.0,104.0,122.0,110.0,114.0,125.0,98.0,108.0,93.0,95.0,99.0,0.16699999999999998,0.08900000000000001,0.363,0.051,0.001,-1.74,2.4,-0.68,1.37,-1.35,94.7,90.9,84.0,72.3,0.253,0.432,,0.13,0.2,101.0,106.0,102.0,105.0,111.0,112.0,95.0,104.0,100.0,0.18600000000000003,0.077,0.066,1.21,0.46,3.06,89.2,94.3,79.3,0.319,0.256,0.167
51,2023-04-10,718634,Single,single,False,641645,506433,Luis Guillorme,Yu Darvish,0,0,1,88a31ff4-b0e4-4640-8acb-0f1907784948,506433.0,yudarvish,Darvish,Right,Yu Darvish,4.56,3.82,136.1,102.0,112.0,106.0,0.769,9.31,2.84,8.85,1.19,1.19,0.23600000000000002,0.39,0.18100000000000002,0.306,0.45299999999999996,82.3,180.0,50.0,53.0,97.0,94.0,104.0,122.0,110.0,114.0,125.0,98.0,108.0,93.0,95.0,99.0,0.16699999999999998,0.08900000000000001,0.363,0.051,0.001,-1.74,2.4,-0.68,1.37,-1.35,94.7,90.9,84.0,72.3,0.253,0.432,,0.13,0.2,101.0,106.0,102.0,105.0,111.0,112.0,95.0,104.0,100.0,0.18600000000000003,0.077,0.066,1.21,0.46,3.06,89.2,94.3,79.3,0.319,0.256,0.167
52,2023-04-10,718634,Sac Fly,sac_fly,True,500871,506433,Eduardo Escobar,Yu Darvish,0,0,1,f7216f48-1a7f-4d01-9709-4b201004df99,506433.0,yudarvish,Darvish,Right,Yu Darvish,4.56,3.82,136.1,102.0,112.0,106.0,0.769,9.31,2.84,8.85,1.19,1.19,0.23600000000000002,0.39,0.18100000000000002,0.306,0.45299999999999996,82.3,180.0,50.0,53.0,97.0,94.0,104.0,122.0,110.0,114.0,125.0,98.0,108.0,93.0,95.0,99.0,0.16699999999999998,0.08900000000000001,0.363,0.051,0.001,-1.74,2.4,-0.68,1.37,-1.35,94.7,90.9,84.0,72.3,0.253,0.432,,0.13,0.2,101.0,106.0,102.0,105.0,111.0,112.0,95.0,104.0,100.0,0.18600000000000003,0.077,0.066,1.21,0.46,3.06,89.2,94.3,79.3,0.319,0.256,0.167
53,2023-04-10,718634,Single,single,False,621512,506433,Tomás Nido,Yu Darvish,0,0,1,ef706117-41d8-4d73-8038-5b7e7b35305c,506433.0,yudarvish,Darvish,Right,Yu Darvish,4.56,3.82,136.1,102.0,112.0,106.0,0.769,9.31,2.84,8.85,1.19,1.19,0.23600000000000002,0.39,0.18100000000000002,0.306,0.45299999999999996,82.3,180.0,50.0,53.0,97.0,94.0,104.0,122.0,110.0,114.0,125.0,98.0,108.0,93.0,95.0,99.0,0.16699999999999998,0.08900000000000001,0.363,0.051,0.001,-1.74,2.4,-0.68,1.37,-1.35,94.7,90.9,84.0,72.3,0.253,0.432,,0.13,0.2,101.0,106.0,102.0,105.0,111.0,112.0,95.0,104.0,100.0,0.18600000000000003,0.077,0.066,1.21,0.46,3.06,89.2,94.3,79.3,0.319,0.256,0.167
54,2023-04-10,718634,Forceout,force_out,True,607043,657612,Brandon Nimmo,Tim Hill,0,0,1,b16951a7-cfd8-405b-94dd-d16b4fbf4e01,657612.0,timhill,"Hill, T",Left,Tim Hill,5.48,5.03,44.1,102.0,94.0,101.0,0.8640000000000001,5.28,2.84,11.98,1.42,2.66,0.34,0.321,0.16699999999999998,0.26899999999999996,0.46299999999999997,,,,,,,,101.0,102.0,100.0,65.0,120.0,98.0,92.0,96.0,94.0,0.48200000000000004,0.045,0.053,,,-0.91,-11.29,-6.05,,,90.6,87.9,83.3,,0.267,0.364,,,0.5,90.0,102.0,104.0,,,,,,,0.42,,,,-0.55,,,88.6,,0.366,,
55,2023-04-10,718634,Double,double,False,596019,657612,Francisco Lindor,Tim Hill,0,0,1,4a037bc8-cc35-4603-90b5-f572094e62df,657612.0,timhill,"Hill, T",Left,Tim Hill,5.48,5.03,44.1,102.0,94.0,101.0,0.8640000000000001,5.28,2.84,11.98,1.42,2.66,0.34,0.321,0.16699999999999998,0.26899999999999996,0.46299999999999997,,,,,,,,101.0,102.0,100.0,65.0,120.0,98.0,92.0,96.0,94.0,0.48200000000000004,0.045,0.053,,,-0.91,-11.29,-6.05,,,90.6,87.9,83.3,,0.267,0.364,,,0.5,90.0,102.0,104.0,,,,,,,0.42,,,,-0.55,,,88.6,,0.366,,
56,2023-04-10,718634,Lineout,field_out,True,643446,657612,Jeff McNeil,Tim Hill,1,0,0,aa36a19c-55b0-4109-9eb6-eb8738265e70,657612.0,timhill,"Hill, T",Left,Tim Hill,5.48,5.03,44.1,102.0,94.0,101.0,0.8640000000000001,5.28,2.84,11.98,1.42,2.66,0.34,0.321,0.16699999999999998,0.26899999999999996,0.46299999999999997,,,,,,,,101.0,102.0,100.0,65.0,120.0,98.0,92.0,96.0,94.0,0.48200000000000004,0.045,0.053,,,-0.91,-11.29,-6.05,,,90.6,87.9,83.3,,0.267,0.364,,,0.5,90.0,102.0,104.0,,,,,,,0.42,,,,-0.55,,,88.6,,0.366,,
57,2023-04-10,718634,Strikeout,strikeout,True,663757,502085,Trent Grisham,David Robertson,0,0,0,453ee861-2b38-4be2-bc2b-cf7e58ea978a,502085.0,davidrobertson,Robertson,Right,David Robertson,3.03,3.25,65.1,97.0,125.0,105.0,0.718,10.74,3.44,7.3,0.96,1.03,0.28800000000000003,0.38,0.17800000000000002,0.319,0.408,87.7,98.0,98.0,93.0,,,,,,,112.0,94.0,100.0,114.0,98.0,105.0,,0.534,0.19899999999999998,,0.013999999999999999,,2.1,-1.71,,4.42,,93.3,85.1,,,0.318,0.0,0.234,0.183,,,,160.0,100.0,110.0,,,,0.001,,0.252,,-3.64,0.23,,93.8,84.4,,,
58,2023-04-10,718634,Flyout,field_out,True,592518,502085,Manny Machado,David Robertson,0,0,0,7a143d03-e24f-4e0a-b0f0-961d0c153b1e,502085.0,davidrobertson,Robertson,Right,David Robertson,3.03,3.25,65.1,97.0,125.0,105.0,0.718,10.74,3.44,7.3,0.96,1.03,0.28800000000000003,0.38,0.17800000000000002,0.319,0.408,87.7,98.0,98.0,93.0,,,,,,,112.0,94.0,100.0,114.0,98.0,105.0,,0.534,0.19899999999999998,,0.013999999999999999,,2.1,-1.71,,4.42,,93.3,85.1,,,0.318,0.0,0.234,0.183,,,,160.0,100.0,110.0,,,,0.001,,0.252,,-3.64,0.23,,93.8,84.4,,,
59,2023-04-10,718634,Strikeout,strikeout,True,665742,502085,Juan Soto,David Robertson,0,0,0,a3d745b6-22c4-44c1-8774-8f38f222a9b3,502085.0,davidrobertson,Robertson,Right,David Robertson,3.03,3.25,65.1,97.0,125.0,105.0,0.718,10.74,3.44,7.3,0.96,1.03,0.28800000000000003,0.38,0.17800000000000002,0.319,0.408,87.7,98.0,98.0,93.0,,,,,,,112.0,94.0,100.0,114.0,98.0,105.0,,0.534,0.19899999999999998,,0.013999999999999999,,2.1,-1.71,,4.42,,93.3,85.1,,,0.318,0.0,0.234,0.183,,,,160.0,100.0,110.0,,,,0.001,,0.252,,-3.64,0.23,,93.8,84.4,,,
60,2023-04-10,718634,Lineout,field_out,True,624413,593619,Pete Alonso,Domingo Tapia,0,0,0,45a7549e-3ee2-4a6b-b340-0545b9299f03,593619.0,domingotapia,"Tapia, D",Right,Domingo Tapia,3.57,3.96,17.2,98.0,114.0,100.0,0.777,7.13,6.11,6.62,1.02,1.16,0.292,0.563,0.20800000000000002,0.22899999999999998,0.41200000000000003,88.9,86.0,100.0,86.0,,,,114.0,94.0,98.0,136.0,96.0,108.0,,,,0.48100000000000004,,0.11,,0.09699999999999999,0.2,,-4.25,,2.73,97.4,,88.2,,0.207,0.222,0.111,,,113.0,104.0,104.0,,,,,,,0.311,,,,1.77,,,96.6,,0.267,,
61,2023-04-10,718634,Flyout,field_out,True,596129,593619,Daniel Vogelbach,Domingo Tapia,0,0,0,7346fee9-6ed7-418d-b765-16967393f7f2,593619.0,domingotapia,"Tapia, D",Right,Domingo Tapia,3.57,3.96,17.2,98.0,114.0,100.0,0.777,7.13,6.11,6.62,1.02,1.16,0.292,0.563,0.20800000000000002,0.22899999999999998,0.41200000000000003,88.9,86.0,100.0,86.0,,,,114.0,94.0,98.0,136.0,96.0,108.0,,,,0.48100000000000004,,0.11,,0.09699999999999999,0.2,,-4.25,,2.73,97.4,,88.2,,0.207,0.222,0.111,,,113.0,104.0,104.0,,,,,,,0.311,,,,1.77,,,96.6,,0.267,,
62,2023-04-10,718634,Strikeout,strikeout,True,592192,593619,Mark Canha,Domingo Tapia,0,0,0,51f88038-3f9c-4f0e-b7a1-ab0779d1f0d9,593619.0,domingotapia,"Tapia, D",Right,Domingo Tapia,3.57,3.96,17.2,98.0,114.0,100.0,0.777,7.13,6.11,6.62,1.02,1.16,0.292,0.563,0.20800000000000002,0.22899999999999998,0.41200000000000003,88.9,86.0,100.0,86.0,,,,114.0,94.0,98.0,136.0,96.0,108.0,,,,0.48100000000000004,,0.11,,0.09699999999999999,0.2,,-4.25,,2.73,97.4,,88.2,,0.207,0.222,0.111,,,113.0,104.0,104.0,,,,,,,0.311,,,,1.77,,,96.6,,0.267,,
63,2023-04-10,718634,Single,single,False,593428,493603,Xander Bogaerts,Adam Ottavino,0,0,0,53d97d18-8363-4bf1-8089-1e4b7d10edf8,493603.0,adamottavino,Ottavino,Right,Adam Ottavino,3.21,3.53,61.2,95.0,100.0,96.0,0.769,9.05,4.23,6.71,1.02,1.88,0.235,0.426,0.136,0.259,0.40399999999999997,87.6,76.0,96.0,90.0,,,,96.0,101.0,97.0,115.0,90.0,102.0,99.0,94.0,93.0,0.055999999999999994,0.15,0.278,,0.139,3.98,-1.2,0.59,,2.17,93.1,87.8,79.6,,0.071,,0.122,,0.318,99.0,97.0,94.0,,,,,,,0.377,,,,0.48,,,92.5,,0.242,0.212,
64,2023-04-10,718634,Strikeout,strikeout,True,572761,493603,Matt Carpenter,Adam Ottavino,0,0,1,376b8cb3-e4fc-45cf-a478-4e85e03dcaba,493603.0,adamottavino,Ottavino,Right,Adam Ottavino,3.21,3.53,61.2,95.0,100.0,96.0,0.769,9.05,4.23,6.71,1.02,1.88,0.235,0.426,0.136,0.259,0.40399999999999997,87.6,76.0,96.0,90.0,,,,96.0,101.0,97.0,115.0,90.0,102.0,99.0,94.0,93.0,0.055999999999999994,0.15,0.278,,0.139,3.98,-1.2,0.59,,2.17,93.1,87.8,79.6,,0.071,,0.122,,0.318,99.0,97.0,94.0,,,,,,,0.377,,,,0.48,,,92.5,,0.242,0.212,
65,2023-04-10,718634,Strikeout,strikeout,True,630105,493603,Jake Cronenworth,Adam Ottavino,0,0,1,390a3680-bcea-48ce-b1dd-2d3e0460a13c,493603.0,adamottavino,Ottavino,Right,Adam Ottavino,3.21,3.53,61.2,95.0,100.0,96.0,0.769,9.05,4.23,6.71,1.02,1.88,0.235,0.426,0.136,0.259,0.40399999999999997,87.6,76.0,96.0,90.0,,,,96.0,101.0,97.0,115.0,90.0,102.0,99.0,94.0,93.0,0.055999999999999994,0.15,0.278,,0.139,3.98,-1.2,0.59,,2.17,93.1,87.8,79.6,,0.071,,0.122,,0.318,99.0,97.0,94.0,,,,,,,0.377,,,,0.48,,,92.5,,0.242,0.212,
66,2023-04-10,718634,Strikeout,strikeout,True,673490,493603,Ha-Seong Kim,Adam Ottavino,0,0,0,4e5e817d-d2c1-478f-b393-7828894f5f0f,493603.0,adamottavino,Ottavino,Right,Adam Ottavino,3.21,3.53,61.2,95.0,100.0,96.0,0.769,9.05,4.23,6.71,1.02,1.88,0.235,0.426,0.136,0.259,0.40399999999999997,87.6,76.0,96.0,90.0,,,,96.0,101.0,97.0,115.0,90.0,102.0,99.0,94.0,93.0,0.055999999999999994,0.15,0.278,,0.139,3.98,-1.2,0.59,,2.17,93.1,87.8,79.6,,0.071,,0.122,,0.318,99.0,97.0,94.0,,,,,,,0.377,,,,0.48,,,92.5,,0.242,0.212,
