,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,SL%,KC%,wFA/C,wFC/C,wFS/C,wSL/C,wKC/C,vFA,vFC,vFS,vSL,vKC,FF_ba,FC_ba,CU_ba,SL_ba,FS_ba,ST_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCU,CH_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba
37,2023-09-12,716612,Single,single,False,664314,676710,Estevan Florial,Kutter Crawford,1,1,1,feb6313e-58eb-4b91-8a67-0d4100990a15,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,111.0,107.0,108.0,113.0,110.0,113.0,92.0,101.0,103.0,108.0,94.0,95.0,88.0,95.0,103.0,0.391,0.281,0.077,0.132,0.11900000000000001,1.44,0.35,-0.82,1.5,-1.47,93.6,88.6,82.4,82.5,79.4,0.163,0.289,0.34,0.167,0.214,0.15,,,,,,,,,,,,,,,,,,,,
38,2023-09-12,716612,Pop Out,field_out,True,592450,670174,Aaron Judge,Josh Winckowski,1,0,0,4e92e49c-4b1f-4bd7-9016-9e15307b003a,670174.0,joshwinckowski,Winckowski,Right,Josh Winckowski,2.88,3.82,84.1,102.0,115.0,100.0,0.753,8.75,3.31,9.5,0.96,1.83,0.315,0.37799999999999995,0.163,0.34700000000000003,0.42100000000000004,100.0,119.0,111.0,108.0,107.0,109.0,,,,135.0,98.0,95.0,,,,0.05,0.32,,0.196,,1.95,0.8,,1.0,,96.0,88.9,,85.8,,0.172,0.273,,0.172,,,92.9,106.0,102.0,94.0,,,,0.001,0.059000000000000004,4.16,1.42,80.2,0.154,103.0,101.0,99.0,0.374,-1.07,96.3,0.355
39,2023-09-12,716612,Pop Out,field_out,True,608701,607074,Rob Refsnyder,Carlos Rodón,0,0,0,8a7f7217-54cc-482a-ae90-9d76d5484af0,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,6.85,5.34,64.1,97.0,111.0,100.0,0.764,8.95,3.92,9.09,2.1,0.52,0.212,0.402,0.11599999999999999,0.381,0.429,106.0,101.0,100.0,126.0,95.0,104.0,,,,,,,,,,0.603,,,0.29,,-1.05,,,-0.06,,95.3,,,85.4,,0.294,,0.375,0.2,,,85.5,84.0,67.0,81.0,102.0,92.0,96.0,0.065,0.043,-3.96,0.96,79.7,0.0,,,,,,,
40,2023-09-12,716612,Walk,walk,False,457759,607074,Justin Turner,Carlos Rodón,1,0,0,9ddc680c-3f42-45a4-8496-5628e8471c75,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,6.85,5.34,64.1,97.0,111.0,100.0,0.764,8.95,3.92,9.09,2.1,0.52,0.212,0.402,0.11599999999999999,0.381,0.429,106.0,101.0,100.0,126.0,95.0,104.0,,,,,,,,,,0.603,,,0.29,,-1.05,,,-0.06,,95.3,,,85.4,,0.294,,0.375,0.2,,,85.5,84.0,67.0,81.0,102.0,92.0,96.0,0.065,0.043,-3.96,0.96,79.7,0.0,,,,,,,
41,2023-09-12,716612,Forceout,force_out,True,671213,607074,Triston Casas,Carlos Rodón,1,0,1,a50f2654-3696-403d-8479-bb745f5a8a58,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,6.85,5.34,64.1,97.0,111.0,100.0,0.764,8.95,3.92,9.09,2.1,0.52,0.212,0.402,0.11599999999999999,0.381,0.429,106.0,101.0,100.0,126.0,95.0,104.0,,,,,,,,,,0.603,,,0.29,,-1.05,,,-0.06,,95.3,,,85.4,,0.294,,0.375,0.2,,,85.5,84.0,67.0,81.0,102.0,92.0,96.0,0.065,0.043,-3.96,0.96,79.7,0.0,,,,,,,
42,2023-09-12,716612,Strikeout,strikeout,True,594807,607074,Adam Duvall,Carlos Rodón,0,0,0,c060b98d-b7b2-4b93-a3b1-677b78329c47,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,6.85,5.34,64.1,97.0,111.0,100.0,0.764,8.95,3.92,9.09,2.1,0.52,0.212,0.402,0.11599999999999999,0.381,0.429,106.0,101.0,100.0,126.0,95.0,104.0,,,,,,,,,,0.603,,,0.29,,-1.05,,,-0.06,,95.3,,,85.4,,0.294,,0.375,0.2,,,85.5,84.0,67.0,81.0,102.0,92.0,96.0,0.065,0.043,-3.96,0.96,79.7,0.0,,,,,,,
43,2023-09-12,716612,Walk,walk,False,650402,670174,Gleyber Torres,Josh Winckowski,0,0,0,d49f2107-f28c-4dac-b5e4-9f116460310a,670174.0,joshwinckowski,Winckowski,Right,Josh Winckowski,2.88,3.82,84.1,102.0,115.0,100.0,0.753,8.75,3.31,9.5,0.96,1.83,0.315,0.37799999999999995,0.163,0.34700000000000003,0.42100000000000004,100.0,119.0,111.0,108.0,107.0,109.0,,,,135.0,98.0,95.0,,,,0.05,0.32,,0.196,,1.95,0.8,,1.0,,96.0,88.9,,85.8,,0.172,0.273,,0.172,,,92.9,106.0,102.0,94.0,,,,0.001,0.059000000000000004,4.16,1.42,80.2,0.154,103.0,101.0,99.0,0.374,-1.07,96.3,0.355
44,2023-09-12,716612,Single,single,False,669224,670174,Austin Wells,Josh Winckowski,1,1,1,e6c877a6-38d9-4044-9d9e-60ea0e2ec4c4,670174.0,joshwinckowski,Winckowski,Right,Josh Winckowski,2.88,3.82,84.1,102.0,115.0,100.0,0.753,8.75,3.31,9.5,0.96,1.83,0.315,0.37799999999999995,0.163,0.34700000000000003,0.42100000000000004,100.0,119.0,111.0,108.0,107.0,109.0,,,,135.0,98.0,95.0,,,,0.05,0.32,,0.196,,1.95,0.8,,1.0,,96.0,88.9,,85.8,,0.172,0.273,,0.172,,,92.9,106.0,102.0,94.0,,,,0.001,0.059000000000000004,4.16,1.42,80.2,0.154,103.0,101.0,99.0,0.374,-1.07,96.3,0.355
45,2023-09-12,716612,Walk,walk,False,643396,670174,Isiah Kiner-Falefa,Josh Winckowski,1,0,1,5f186ab9-b771-4650-af34-73a50bb2b423,670174.0,joshwinckowski,Winckowski,Right,Josh Winckowski,2.88,3.82,84.1,102.0,115.0,100.0,0.753,8.75,3.31,9.5,0.96,1.83,0.315,0.37799999999999995,0.163,0.34700000000000003,0.42100000000000004,100.0,119.0,111.0,108.0,107.0,109.0,,,,135.0,98.0,95.0,,,,0.05,0.32,,0.196,,1.95,0.8,,1.0,,96.0,88.9,,85.8,,0.172,0.273,,0.172,,,92.9,106.0,102.0,94.0,,,,0.001,0.059000000000000004,4.16,1.42,80.2,0.154,103.0,101.0,99.0,0.374,-1.07,96.3,0.355
46,2023-09-12,716612,Forceout,force_out,True,641343,670174,Jake Bauers,Josh Winckowski,1,0,1,3909c502-7ac7-4b4c-91a4-65e177ef2bb8,670174.0,joshwinckowski,Winckowski,Right,Josh Winckowski,2.88,3.82,84.1,102.0,115.0,100.0,0.753,8.75,3.31,9.5,0.96,1.83,0.315,0.37799999999999995,0.163,0.34700000000000003,0.42100000000000004,100.0,119.0,111.0,108.0,107.0,109.0,,,,135.0,98.0,95.0,,,,0.05,0.32,,0.196,,1.95,0.8,,1.0,,96.0,88.9,,85.8,,0.172,0.273,,0.172,,,92.9,106.0,102.0,94.0,,,,0.001,0.059000000000000004,4.16,1.42,80.2,0.154,103.0,101.0,99.0,0.374,-1.07,96.3,0.355
47,2023-09-12,716612,Double Play,double_play,True,672724,670174,Oswald Peraza,Josh Winckowski,1,0,1,f7f47587-76e2-4a59-bd10-23ada16c9f26,670174.0,joshwinckowski,Winckowski,Right,Josh Winckowski,2.88,3.82,84.1,102.0,115.0,100.0,0.753,8.75,3.31,9.5,0.96,1.83,0.315,0.37799999999999995,0.163,0.34700000000000003,0.42100000000000004,100.0,119.0,111.0,108.0,107.0,109.0,,,,135.0,98.0,95.0,,,,0.05,0.32,,0.196,,1.95,0.8,,1.0,,96.0,88.9,,85.8,,0.172,0.273,,0.172,,,92.9,106.0,102.0,94.0,,,,0.001,0.059000000000000004,4.16,1.42,80.2,0.154,103.0,101.0,99.0,0.374,-1.07,96.3,0.355
48,2023-09-12,716612,Bunt Groundout,field_out,True,596115,502083,Trevor Story,Zach McAllister,0,0,0,d1e51530-ecc3-459c-8a59-a1bf2351c4f9,502083.0,zachmcallister,McAllister,Right,Zach McAllister,10.13,7.58,5.1,104.0,96.0,112.0,0.841,8.44,3.38,15.19,3.38,0.67,0.33299999999999996,0.33299999999999996,0.19,0.429,0.382,,,,115.0,76.0,80.0,,,,64.0,117.0,126.0,,,,,0.285,,0.073,,,-3.25,,2.14,,,87.5,,81.1,,,0.4,,,,0.0,82.9,120.0,88.0,101.0,,,,,0.073,,2.18,,,108.0,107.0,113.0,0.569,-5.31,91.7,0.417
49,2023-09-12,716612,Walk,walk,False,622569,502083,Pablo Reyes,Zach McAllister,0,0,0,3022d41b-3476-44cb-be72-7273b136a211,502083.0,zachmcallister,McAllister,Right,Zach McAllister,10.13,7.58,5.1,104.0,96.0,112.0,0.841,8.44,3.38,15.19,3.38,0.67,0.33299999999999996,0.33299999999999996,0.19,0.429,0.382,,,,115.0,76.0,80.0,,,,64.0,117.0,126.0,,,,,0.285,,0.073,,,-3.25,,2.14,,,87.5,,81.1,,,0.4,,,,0.0,82.9,120.0,88.0,101.0,,,,,0.073,,2.18,,,108.0,107.0,113.0,0.569,-5.31,91.7,0.417
50,2023-09-12,716612,Strikeout,strikeout,True,649966,502083,Luis Urías,Zach McAllister,0,0,1,8e4f199b-b99f-49fe-9301-4a37cf9bf3e3,502083.0,zachmcallister,McAllister,Right,Zach McAllister,10.13,7.58,5.1,104.0,96.0,112.0,0.841,8.44,3.38,15.19,3.38,0.67,0.33299999999999996,0.33299999999999996,0.19,0.429,0.382,,,,115.0,76.0,80.0,,,,64.0,117.0,126.0,,,,,0.285,,0.073,,,-3.25,,2.14,,,87.5,,81.1,,,0.4,,,,0.0,82.9,120.0,88.0,101.0,,,,,0.073,,2.18,,,108.0,107.0,113.0,0.569,-5.31,91.7,0.417
51,2023-09-12,716612,Groundout,field_out,True,657136,502083,Connor Wong,Zach McAllister,1,0,0,11336b70-7e04-43ed-a190-84819dfe951c,502083.0,zachmcallister,McAllister,Right,Zach McAllister,10.13,7.58,5.1,104.0,96.0,112.0,0.841,8.44,3.38,15.19,3.38,0.67,0.33299999999999996,0.33299999999999996,0.19,0.429,0.382,,,,115.0,76.0,80.0,,,,64.0,117.0,126.0,,,,,0.285,,0.073,,,-3.25,,2.14,,,87.5,,81.1,,,0.4,,,,0.0,82.9,120.0,88.0,101.0,,,,,0.073,,2.18,,,108.0,107.0,113.0,0.569,-5.31,91.7,0.417
52,2023-09-12,716612,Double,double,False,665828,657514,Oswaldo Cabrera,Brennan Bernardino,0,0,0,75a956c2-3793-4eae-9ba4-3196c04a125b,657514.0,brennanbernardino,Bernardino,Left,Brennan Bernardino,3.2,4.07,50.2,96.0,88.0,90.0,0.773,10.3,3.2,8.53,0.71,1.86,0.254,0.34299999999999997,0.149,0.321,0.457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.238,,,,82.4,34.0,68.0,70.0,101.0,93.0,93.0,0.42700000000000005,0.013999999999999999,-0.78,-13.88,77.6,0.5,79.0,100.0,88.0,0.5589999999999999,1.73,90.8,0.252
53,2023-09-12,716612,Strikeout,strikeout,True,677592,657514,Everson Pereira,Brennan Bernardino,0,0,0,5ff4a493-c402-44a1-8b2f-99d3229b73ec,657514.0,brennanbernardino,Bernardino,Left,Brennan Bernardino,3.2,4.07,50.2,96.0,88.0,90.0,0.773,10.3,3.2,8.53,0.71,1.86,0.254,0.34299999999999997,0.149,0.321,0.457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.238,,,,82.4,34.0,68.0,70.0,101.0,93.0,93.0,0.42700000000000005,0.013999999999999999,-0.78,-13.88,77.6,0.5,79.0,100.0,88.0,0.5589999999999999,1.73,90.8,0.252
54,2023-09-12,716612,Hit By Pitch,hit_by_pitch,False,664314,657514,Estevan Florial,Brennan Bernardino,0,0,0,b01c53af-0a17-4058-b5a1-93ec66295f0a,657514.0,brennanbernardino,Bernardino,Left,Brennan Bernardino,3.2,4.07,50.2,96.0,88.0,90.0,0.773,10.3,3.2,8.53,0.71,1.86,0.254,0.34299999999999997,0.149,0.321,0.457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.238,,,,82.4,34.0,68.0,70.0,101.0,93.0,93.0,0.42700000000000005,0.013999999999999999,-0.78,-13.88,77.6,0.5,79.0,100.0,88.0,0.5589999999999999,1.73,90.8,0.252
55,2023-09-12,716612,Strikeout,strikeout,True,592450,592848,Aaron Judge,Zack Weiss,0,0,0,6f886e19-ab04-449b-9d40-1d783d9d8be2,592848.0,zackweiss,Weiss,Right,Zack Weiss,3.21,4.64,14.0,97.0,124.0,106.0,0.738,9.64,3.86,5.79,2.57,0.8,0.25,0.306,0.111,0.41700000000000004,0.40700000000000003,113.0,94.0,102.0,133.0,97.0,107.0,,,,96.0,109.0,116.0,,,,0.292,0.071,,0.637,,-3.18,5.86,,0.72,,94.1,88.3,,83.8,,0.385,0.0,,0.121,,,,,,,,,,,,,,,,,,,,,,
56,2023-09-12,716612,Strikeout,strikeout,True,650402,592848,Gleyber Torres,Zack Weiss,0,0,0,da9e883d-5f77-424d-8f72-2c3fc772df99,592848.0,zackweiss,Weiss,Right,Zack Weiss,3.21,4.64,14.0,97.0,124.0,106.0,0.738,9.64,3.86,5.79,2.57,0.8,0.25,0.306,0.111,0.41700000000000004,0.40700000000000003,113.0,94.0,102.0,133.0,97.0,107.0,,,,96.0,109.0,116.0,,,,0.292,0.071,,0.637,,-3.18,5.86,,0.72,,94.1,88.3,,83.8,,0.385,0.0,,0.121,,,,,,,,,,,,,,,,,,,,,,
57,2023-09-12,716612,Double,double,False,678882,502083,Ceddanne Rafaela,Zach McAllister,1,0,0,f949b0f3-da13-4538-ac3e-940432418228,502083.0,zachmcallister,McAllister,Right,Zach McAllister,10.13,7.58,5.1,104.0,96.0,112.0,0.841,8.44,3.38,15.19,3.38,0.67,0.33299999999999996,0.33299999999999996,0.19,0.429,0.382,,,,115.0,76.0,80.0,,,,64.0,117.0,126.0,,,,,0.285,,0.073,,,-3.25,,2.14,,,87.5,,81.1,,,0.4,,,,0.0,82.9,120.0,88.0,101.0,,,,,0.073,,2.18,,,108.0,107.0,113.0,0.569,-5.31,91.7,0.417
58,2023-09-12,716612,Groundout,field_out,True,677800,664948,Wilyer Abreu,Anthony Misiewicz,1,1,1,b11445d7-49b6-4a10-a4cc-21ccda388b06,664948.0,anthonymisiewicz,Misiewicz,Left,Anthony Misiewicz,7.36,8.32,11.0,100.0,93.0,99.0,0.8370000000000001,6.55,4.91,13.91,1.64,0.71,0.195,0.439,0.171,0.39,0.379,65.0,92.0,84.0,113.0,109.0,111.0,,,,105.0,104.0,99.0,,,,0.263,0.425,,0.071,,1.17,-3.88,,-1.84,,93.0,88.0,,83.0,,0.286,0.5,0.308,0.2,,,,,,,98.0,96.0,110.0,0.242,,-2.48,,78.8,,,,,,,,
59,2023-09-12,716612,Pop Out,field_out,True,457759,664948,Justin Turner,Anthony Misiewicz,0,0,0,e8044505-e676-48a7-9ef4-8cc59f257f70,664948.0,anthonymisiewicz,Misiewicz,Left,Anthony Misiewicz,7.36,8.32,11.0,100.0,93.0,99.0,0.8370000000000001,6.55,4.91,13.91,1.64,0.71,0.195,0.439,0.171,0.39,0.379,65.0,92.0,84.0,113.0,109.0,111.0,,,,105.0,104.0,99.0,,,,0.263,0.425,,0.071,,1.17,-3.88,,-1.84,,93.0,88.0,,83.0,,0.286,0.5,0.308,0.2,,,,,,,98.0,96.0,110.0,0.242,,-2.48,,78.8,,,,,,,,
60,2023-09-12,716612,Walk,walk,False,671213,664948,Triston Casas,Anthony Misiewicz,1,0,0,cacd7521-5cdc-42b2-a1e3-d42614f865fb,664948.0,anthonymisiewicz,Misiewicz,Left,Anthony Misiewicz,7.36,8.32,11.0,100.0,93.0,99.0,0.8370000000000001,6.55,4.91,13.91,1.64,0.71,0.195,0.439,0.171,0.39,0.379,65.0,92.0,84.0,113.0,109.0,111.0,,,,105.0,104.0,99.0,,,,0.263,0.425,,0.071,,1.17,-3.88,,-1.84,,93.0,88.0,,83.0,,0.286,0.5,0.308,0.2,,,,,,,98.0,96.0,110.0,0.242,,-2.48,,78.8,,,,,,,,
61,2023-09-12,716612,Strikeout,strikeout,True,594807,664948,Adam Duvall,Anthony Misiewicz,0,0,0,82fe2547-7b22-452b-addf-cb2af1956d67,664948.0,anthonymisiewicz,Misiewicz,Left,Anthony Misiewicz,7.36,8.32,11.0,100.0,93.0,99.0,0.8370000000000001,6.55,4.91,13.91,1.64,0.71,0.195,0.439,0.171,0.39,0.379,65.0,92.0,84.0,113.0,109.0,111.0,,,,105.0,104.0,99.0,,,,0.263,0.425,,0.071,,1.17,-3.88,,-1.84,,93.0,88.0,,83.0,,0.286,0.5,0.308,0.2,,,,,,,98.0,96.0,110.0,0.242,,-2.48,,78.8,,,,,,,,
62,2023-09-12,716612,Strikeout,strikeout,True,669224,455119,Austin Wells,Chris Martin,0,0,0,a7839aa5-d29f-4906-aa40-bb5ad303bcef,455119.0,chrismartin,Martin,Right,Chris Martin,1.05,3.18,51.1,114.0,110.0,111.0,0.804,8.06,1.4,7.89,0.35,2.43,0.331,0.379,0.193,0.248,0.49200000000000005,90.0,115.0,106.0,135.0,114.0,112.0,,,,109.0,111.0,106.0,134.0,120.0,133.0,0.345,0.345,0.107,0.054000000000000006,,-0.6,3.27,4.87,0.09,,95.7,92.3,88.2,85.3,,0.313,0.234,,0.0,0.094,0.3,,,,,,,,,,,,,,123.0,114.0,114.0,0.15,2.5,94.9,0.273
63,2023-09-12,716612,Single,single,False,643396,455119,Isiah Kiner-Falefa,Chris Martin,1,0,0,68065f35-cce1-48dc-8701-a4740e3d02d9,455119.0,chrismartin,Martin,Right,Chris Martin,1.05,3.18,51.1,114.0,110.0,111.0,0.804,8.06,1.4,7.89,0.35,2.43,0.331,0.379,0.193,0.248,0.49200000000000005,90.0,115.0,106.0,135.0,114.0,112.0,,,,109.0,111.0,106.0,134.0,120.0,133.0,0.345,0.345,0.107,0.054000000000000006,,-0.6,3.27,4.87,0.09,,95.7,92.3,88.2,85.3,,0.313,0.234,,0.0,0.094,0.3,,,,,,,,,,,,,,123.0,114.0,114.0,0.15,2.5,94.9,0.273
64,2023-09-12,716612,Strikeout,strikeout,True,641343,455119,Jake Bauers,Chris Martin,0,0,1,5f68b879-0b94-45c6-83b3-dcdaf64eb4f9,455119.0,chrismartin,Martin,Right,Chris Martin,1.05,3.18,51.1,114.0,110.0,111.0,0.804,8.06,1.4,7.89,0.35,2.43,0.331,0.379,0.193,0.248,0.49200000000000005,90.0,115.0,106.0,135.0,114.0,112.0,,,,109.0,111.0,106.0,134.0,120.0,133.0,0.345,0.345,0.107,0.054000000000000006,,-0.6,3.27,4.87,0.09,,95.7,92.3,88.2,85.3,,0.313,0.234,,0.0,0.094,0.3,,,,,,,,,,,,,,123.0,114.0,114.0,0.15,2.5,94.9,0.273
65,2023-09-12,716612,Single,single,True,672724,455119,Oswald Peraza,Chris Martin,1,1,1,832145b9-9217-4676-a3f5-8f2dbac6b82f,455119.0,chrismartin,Martin,Right,Chris Martin,1.05,3.18,51.1,114.0,110.0,111.0,0.804,8.06,1.4,7.89,0.35,2.43,0.331,0.379,0.193,0.248,0.49200000000000005,90.0,115.0,106.0,135.0,114.0,112.0,,,,109.0,111.0,106.0,134.0,120.0,133.0,0.345,0.345,0.107,0.054000000000000006,,-0.6,3.27,4.87,0.09,,95.7,92.3,88.2,85.3,,0.313,0.234,,0.0,0.094,0.3,,,,,,,,,,,,,,123.0,114.0,114.0,0.15,2.5,94.9,0.273
66,2023-09-12,716612,Single,single,False,596115,621199,Trevor Story,Matt Bowman,0,0,0,0fcb82a4-49ec-46a2-af93-29c684010d60,621199.0,mattbowman,Bowman,Right,Matt Bowman,9.0,5.96,4.0,100.0,100.0,99.0,0.875,6.75,4.5,13.5,2.25,1.75,0.2,0.267,0.133,0.267,0.373,,,,125.0,91.0,110.0,,,,79.0,66.0,59.0,180.0,98.0,72.0,,0.145,0.012,0.337,,,-0.12,5.63,1.16,,,90.6,84.2,81.1,,,,,,,0.25,,,,,,,,,,,,,,104.0,102.0,91.0,0.506,-4.2,93.1,0.5
67,2023-09-12,716612,Groundout,field_out,True,622569,621199,Pablo Reyes,Matt Bowman,0,0,1,b3ccb026-6305-4cbf-b797-1f4052dc4b6f,621199.0,mattbowman,Bowman,Right,Matt Bowman,9.0,5.96,4.0,100.0,100.0,99.0,0.875,6.75,4.5,13.5,2.25,1.75,0.2,0.267,0.133,0.267,0.373,,,,125.0,91.0,110.0,,,,79.0,66.0,59.0,180.0,98.0,72.0,,0.145,0.012,0.337,,,-0.12,5.63,1.16,,,90.6,84.2,81.1,,,,,,,0.25,,,,,,,,,,,,,,104.0,102.0,91.0,0.506,-4.2,93.1,0.5
68,2023-09-12,716612,Intent Walk,intent_walk,False,646240,621199,Rafael Devers,Matt Bowman,0,0,0,07166126-0696-1033-000c-f08cd117d70a,621199.0,mattbowman,Bowman,Right,Matt Bowman,9.0,5.96,4.0,100.0,100.0,99.0,0.875,6.75,4.5,13.5,2.25,1.75,0.2,0.267,0.133,0.267,0.373,,,,125.0,91.0,110.0,,,,79.0,66.0,59.0,180.0,98.0,72.0,,0.145,0.012,0.337,,,-0.12,5.63,1.16,,,90.6,84.2,81.1,,,,,,,0.25,,,,,,,,,,,,,,104.0,102.0,91.0,0.506,-4.2,93.1,0.5
69,2023-09-12,716612,Strikeout,strikeout,True,657136,621199,Connor Wong,Matt Bowman,0,0,0,6c52445f-92c6-4e48-afe0-d9f6f714abac,621199.0,mattbowman,Bowman,Right,Matt Bowman,9.0,5.96,4.0,100.0,100.0,99.0,0.875,6.75,4.5,13.5,2.25,1.75,0.2,0.267,0.133,0.267,0.373,,,,125.0,91.0,110.0,,,,79.0,66.0,59.0,180.0,98.0,72.0,,0.145,0.012,0.337,,,-0.12,5.63,1.16,,,90.6,84.2,81.1,,,,,,,0.25,,,,,,,,,,,,,,104.0,102.0,91.0,0.506,-4.2,93.1,0.5
70,2023-09-12,716612,Lineout,field_out,True,678882,621199,Ceddanne Rafaela,Matt Bowman,1,0,0,6fe3dc41-6f36-45db-a8d7-7eac76e6631f,621199.0,mattbowman,Bowman,Right,Matt Bowman,9.0,5.96,4.0,100.0,100.0,99.0,0.875,6.75,4.5,13.5,2.25,1.75,0.2,0.267,0.133,0.267,0.373,,,,125.0,91.0,110.0,,,,79.0,66.0,59.0,180.0,98.0,72.0,,0.145,0.012,0.337,,,-0.12,5.63,1.16,,,90.6,84.2,81.1,,,,,,,0.25,,,,,,,,,,,,,,104.0,102.0,91.0,0.506,-4.2,93.1,0.5
71,2023-09-12,716612,Walk,walk,False,665828,445276,Oswaldo Cabrera,Kenley Jansen,1,0,0,84c17abd-0412-4646-a67e-0205b8d75716,445276.0,kenleyjansen,Jansen,Right,Kenley Jansen,3.63,3.14,44.2,103.0,120.0,111.0,0.752,10.48,3.43,8.06,1.01,0.4,0.316,0.35,0.239,0.299,0.47,,,,82.0,105.0,109.0,,,,125.0,104.0,114.0,,,,,0.7879999999999999,,0.11800000000000001,,,0.92,,-1.41,,,94.3,,84.1,,,0.237,,0.25,,,83.0,,,,,,,,0.001,,-3.64,,,125.0,96.0,92.0,0.09300000000000001,-2.09,95.3,0.214
72,2023-09-12,716612,Single,single,False,677592,445276,Everson Pereira,Kenley Jansen,0,0,1,fbd7f1ff-2b59-4d7a-93ac-28f05ab12fb5,445276.0,kenleyjansen,Jansen,Right,Kenley Jansen,3.63,3.14,44.2,103.0,120.0,111.0,0.752,10.48,3.43,8.06,1.01,0.4,0.316,0.35,0.239,0.299,0.47,,,,82.0,105.0,109.0,,,,125.0,104.0,114.0,,,,,0.7879999999999999,,0.11800000000000001,,,0.92,,-1.41,,,94.3,,84.1,,,0.237,,0.25,,,83.0,,,,,,,,0.001,,-3.64,,,125.0,96.0,92.0,0.09300000000000001,-2.09,95.3,0.214
73,2023-09-12,716612,Strikeout,strikeout,True,664314,687798,Estevan Florial,Nick Robertson,0,0,1,a0d27834-9571-4b93-b28e-d5248f7eb7b3,687798.0,nickrobertson,Robertson,Right,Nick Robertson,6.04,4.58,22.1,100.0,101.0,100.0,0.728,10.48,3.63,12.09,1.21,1.38,0.157,0.47100000000000003,0.157,0.486,0.446,94.0,103.0,97.0,146.0,92.0,111.0,,,,,,,,,,0.532,,,0.153,,-0.04,,,-3.94,,95.3,,,83.3,,0.313,,,0.667,,0.2,88.2,91.0,99.0,101.0,,,,,0.316,,-2.64,,0.324,,,,,,,
74,2023-09-12,716612,Intent Walk,intent_walk,False,592450,687798,Aaron Judge,Nick Robertson,0,0,0,07166126-0756-1033-000c-f08cd117d70a,687798.0,nickrobertson,Robertson,Right,Nick Robertson,6.04,4.58,22.1,100.0,101.0,100.0,0.728,10.48,3.63,12.09,1.21,1.38,0.157,0.47100000000000003,0.157,0.486,0.446,94.0,103.0,97.0,146.0,92.0,111.0,,,,,,,,,,0.532,,,0.153,,-0.04,,,-3.94,,95.3,,,83.3,,0.313,,,0.667,,0.2,88.2,91.0,99.0,101.0,,,,,0.316,,-2.64,,0.324,,,,,,,
75,2023-09-12,716612,Single,single,False,650402,687798,Gleyber Torres,Nick Robertson,0,0,1,9b150ebf-1152-4609-be60-542a80b8b0f0,687798.0,nickrobertson,Robertson,Right,Nick Robertson,6.04,4.58,22.1,100.0,101.0,100.0,0.728,10.48,3.63,12.09,1.21,1.38,0.157,0.47100000000000003,0.157,0.486,0.446,94.0,103.0,97.0,146.0,92.0,111.0,,,,,,,,,,0.532,,,0.153,,-0.04,,,-3.94,,95.3,,,83.3,,0.313,,,0.667,,0.2,88.2,91.0,99.0,101.0,,,,,0.316,,-2.64,,0.324,,,,,,,
76,2023-09-12,716612,Catcher Interference,catcher_interf,False,669224,687798,Austin Wells,Nick Robertson,1,0,1,35aba937-47a4-4200-bc59-bbc1520ad320,687798.0,nickrobertson,Robertson,Right,Nick Robertson,6.04,4.58,22.1,100.0,101.0,100.0,0.728,10.48,3.63,12.09,1.21,1.38,0.157,0.47100000000000003,0.157,0.486,0.446,94.0,103.0,97.0,146.0,92.0,111.0,,,,,,,,,,0.532,,,0.153,,-0.04,,,-3.94,,95.3,,,83.3,,0.313,,,0.667,,0.2,88.2,91.0,99.0,101.0,,,,,0.316,,-2.64,,0.324,,,,,,,
