,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,CH%,wSI/C,wSL/C,wCH/C,vSI,vSL,SI_ba,CH_ba,SL_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,CU%,wFA/C,wFC/C,wCU/C,vFA,vFC,vCU,FF_ba,CU_ba,FC_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
38,2023-06-24,717635,Single,single,False,592206,453286,Nick Castellanos,Max Scherzer,0,0,1,3f7a7c94-2055-4864-8576-449177b8fc49,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,,,,106.0,108.0,108.0,,0.168,0.141,,-0.21,0.03,,84.0,,0.207,0.25,96.0,101.0,104.0,104.0,101.0,101.0,98.0,108.0,99.0,0.46299999999999997,0.10400000000000001,0.124,0.72,2.12,0.51,93.7,88.4,75.4,0.255,0.187,0.135,,,,,,,,,,,,,,
39,2023-06-24,717635,Strikeout,strikeout,True,547180,453286,Bryce Harper,Max Scherzer,0,0,1,32ef8674-05ba-472b-9100-8e807929896c,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,,,,106.0,108.0,108.0,,0.168,0.141,,-0.21,0.03,,84.0,,0.207,0.25,96.0,101.0,104.0,104.0,101.0,101.0,98.0,108.0,99.0,0.46299999999999997,0.10400000000000001,0.124,0.72,2.12,0.51,93.7,88.4,75.4,0.255,0.187,0.135,,,,,,,,,,,,,,
40,2023-06-24,717635,Single,single,False,607043,650911,Brandon Nimmo,Cristopher Sánchez,0,0,0,2853abd4-f071-47a0-bc90-e547743ff37b,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2023-06-24,717635,Single,single,False,516782,628708,Starling Marte,Yunior Marte,0,0,1,12294dc4-4944-4451-a431-ecec7557dfdf,628708.0,yuniormarte,"Marte, Y",Right,Yunior Marte,5.03,4.58,39.1,97.0,117.0,103.0,0.759,8.69,3.89,10.75,1.37,1.61,0.262,0.373,0.198,0.325,0.41600000000000004,,,,,119.0,96.0,98.0,119.0,98.0,107.0,0.493,0.441,,-1.46,-0.14,,97.6,86.9,0.345,,0.234,,,,103.0,103.0,100.0,,,,0.066,,,-1.08,,,98.4,,,0.2,,,,,,,,,,,,,,,,
42,2023-06-24,717635,Single,single,False,596019,628708,Francisco Lindor,Yunior Marte,0,0,1,1f2934a6-fc53-44af-815e-f1b9e75d6b0e,628708.0,yuniormarte,"Marte, Y",Right,Yunior Marte,5.03,4.58,39.1,97.0,117.0,103.0,0.759,8.69,3.89,10.75,1.37,1.61,0.262,0.373,0.198,0.325,0.41600000000000004,,,,,119.0,96.0,98.0,119.0,98.0,107.0,0.493,0.441,,-1.46,-0.14,,97.6,86.9,0.345,,0.234,,,,103.0,103.0,100.0,,,,0.066,,,-1.08,,,98.4,,,0.2,,,,,,,,,,,,,,,,
43,2023-06-24,717635,Forceout,force_out,True,624413,628708,Pete Alonso,Yunior Marte,1,0,1,2b17d918-ce5a-4ed8-b77d-6f7379bba322,628708.0,yuniormarte,"Marte, Y",Right,Yunior Marte,5.03,4.58,39.1,97.0,117.0,103.0,0.759,8.69,3.89,10.75,1.37,1.61,0.262,0.373,0.198,0.325,0.41600000000000004,,,,,119.0,96.0,98.0,119.0,98.0,107.0,0.493,0.441,,-1.46,-0.14,,97.6,86.9,0.345,,0.234,,,,103.0,103.0,100.0,,,,0.066,,,-1.08,,,98.4,,,0.2,,,,,,,,,,,,,,,,
44,2023-06-24,717635,Single,single,False,502054,628708,Tommy Pham,Yunior Marte,0,0,1,dbe19ed8-5072-4ff3-a262-c3e8fd4b3353,628708.0,yuniormarte,"Marte, Y",Right,Yunior Marte,5.03,4.58,39.1,97.0,117.0,103.0,0.759,8.69,3.89,10.75,1.37,1.61,0.262,0.373,0.198,0.325,0.41600000000000004,,,,,119.0,96.0,98.0,119.0,98.0,107.0,0.493,0.441,,-1.46,-0.14,,97.6,86.9,0.345,,0.234,,,,103.0,103.0,100.0,,,,0.066,,,-1.08,,,98.4,,,0.2,,,,,,,,,,,,,,,,
45,2023-06-24,717635,Grounded Into DP,grounded_into_double_play,True,682626,628708,Francisco Alvarez,Yunior Marte,0,0,1,b739fe13-5d2c-49f9-a6b1-4e52a88dc5ac,628708.0,yuniormarte,"Marte, Y",Right,Yunior Marte,5.03,4.58,39.1,97.0,117.0,103.0,0.759,8.69,3.89,10.75,1.37,1.61,0.262,0.373,0.198,0.325,0.41600000000000004,,,,,119.0,96.0,98.0,119.0,98.0,107.0,0.493,0.441,,-1.46,-0.14,,97.6,86.9,0.345,,0.234,,,,103.0,103.0,100.0,,,,0.066,,,-1.08,,,98.4,,,0.2,,,,,,,,,,,,,,,,
46,2023-06-24,717635,Strikeout,strikeout,True,592663,453286,J.T. Realmuto,Max Scherzer,0,0,0,e1f6bb63-e432-4aeb-89d0-92a7ff499fcb,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,,,,106.0,108.0,108.0,,0.168,0.141,,-0.21,0.03,,84.0,,0.207,0.25,96.0,101.0,104.0,104.0,101.0,101.0,98.0,108.0,99.0,0.46299999999999997,0.10400000000000001,0.124,0.72,2.12,0.51,93.7,88.4,75.4,0.255,0.187,0.135,,,,,,,,,,,,,,
47,2023-06-24,717635,Single,single,False,681082,453286,Bryson Stott,Max Scherzer,1,0,0,f62cc8f9-1a5c-4f4e-959e-00d8ef16b9c4,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,,,,106.0,108.0,108.0,,0.168,0.141,,-0.21,0.03,,84.0,,0.207,0.25,96.0,101.0,104.0,104.0,101.0,101.0,98.0,108.0,99.0,0.46299999999999997,0.10400000000000001,0.124,0.72,2.12,0.51,93.7,88.4,75.4,0.255,0.187,0.135,,,,,,,,,,,,,,
48,2023-06-24,717635,Grounded Into DP,grounded_into_double_play,True,664761,453286,Alec Bohm,Max Scherzer,1,0,1,389b6709-fb45-4c29-82cb-5b933bbc1f23,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,,,,106.0,108.0,108.0,,0.168,0.141,,-0.21,0.03,,84.0,,0.207,0.25,96.0,101.0,104.0,104.0,101.0,101.0,98.0,108.0,99.0,0.46299999999999997,0.10400000000000001,0.124,0.72,2.12,0.51,93.7,88.4,75.4,0.255,0.187,0.135,,,,,,,,,,,,,,
49,2023-06-24,717635,Strikeout,strikeout,True,592192,621381,Mark Canha,Matt Strahm,0,0,0,dcd0a607-cdea-48bc-ba23-246b83703641,621381.0,mattstrahm,Strahm,Left,Matt Strahm,3.29,3.16,87.2,104.0,104.0,104.0,0.7390000000000001,11.09,2.16,6.98,1.13,0.7,0.242,0.397,0.155,0.35600000000000004,0.47600000000000003,86.5,114.0,99.0,105.0,95.0,111.0,106.0,118.0,98.0,106.0,0.187,0.256,0.004,0.27,2.22,-9.98,93.2,83.1,0.344,,0.133,,,,101.0,105.0,104.0,96.0,97.0,89.0,0.452,0.10099999999999999,,1.08,-0.5,,93.4,87.6,,0.186,,0.296,,,,,,,,,,,,,,
50,2023-06-24,717635,Single,single,False,641645,621381,Luis Guillorme,Matt Strahm,0,0,0,5dd72ea6-e867-49b4-ac34-b0dfda927455,621381.0,mattstrahm,Strahm,Left,Matt Strahm,3.29,3.16,87.2,104.0,104.0,104.0,0.7390000000000001,11.09,2.16,6.98,1.13,0.7,0.242,0.397,0.155,0.35600000000000004,0.47600000000000003,86.5,114.0,99.0,105.0,95.0,111.0,106.0,118.0,98.0,106.0,0.187,0.256,0.004,0.27,2.22,-9.98,93.2,83.1,0.344,,0.133,,,,101.0,105.0,104.0,96.0,97.0,89.0,0.452,0.10099999999999999,,1.08,-0.5,,93.4,87.6,,0.186,,0.296,,,,,,,,,,,,,,
51,2023-06-24,717635,Lineout,field_out,True,664901,621381,Danny Mendick,Matt Strahm,1,0,0,b162e7c2-6c79-4e85-a147-ff3d173eeb42,621381.0,mattstrahm,Strahm,Left,Matt Strahm,3.29,3.16,87.2,104.0,104.0,104.0,0.7390000000000001,11.09,2.16,6.98,1.13,0.7,0.242,0.397,0.155,0.35600000000000004,0.47600000000000003,86.5,114.0,99.0,105.0,95.0,111.0,106.0,118.0,98.0,106.0,0.187,0.256,0.004,0.27,2.22,-9.98,93.2,83.1,0.344,,0.133,,,,101.0,105.0,104.0,96.0,97.0,89.0,0.452,0.10099999999999999,,1.08,-0.5,,93.4,87.6,,0.186,,0.296,,,,,,,,,,,,,,
52,2023-06-24,717635,Lineout,field_out,True,607043,621381,Brandon Nimmo,Matt Strahm,0,0,0,42ece488-7278-491f-af1f-0dde06797c25,621381.0,mattstrahm,Strahm,Left,Matt Strahm,3.29,3.16,87.2,104.0,104.0,104.0,0.7390000000000001,11.09,2.16,6.98,1.13,0.7,0.242,0.397,0.155,0.35600000000000004,0.47600000000000003,86.5,114.0,99.0,105.0,95.0,111.0,106.0,118.0,98.0,106.0,0.187,0.256,0.004,0.27,2.22,-9.98,93.2,83.1,0.344,,0.133,,,,101.0,105.0,104.0,96.0,97.0,89.0,0.452,0.10099999999999999,,1.08,-0.5,,93.4,87.6,,0.186,,0.296,,,,,,,,,,,,,,
53,2023-06-24,717635,Strikeout,strikeout,True,669016,548384,Brandon Marsh,Brooks Raley,0,0,0,9bd3c4c1-b1ee-4ee4-932e-f653d8003d9e,548384.0,brooksraley,"Raley, B",Left,Brooks Raley,2.8,3.35,54.2,96.0,108.0,100.0,0.726,10.04,4.12,7.24,0.66,1.11,0.201,0.486,0.174,0.23600000000000002,0.39,84.8,94.0,90.0,93.0,72.0,83.0,76.0,139.0,109.0,122.0,0.251,0.363,0.151,-2.16,2.3,1.18,89.9,81.5,0.385,0.105,,,,,102.0,97.0,89.0,107.0,96.0,97.0,0.006,0.23,,-12.79,0.08,,89.7,86.8,,,,0.258,0.174,,,,,,,,,,,,,
54,2023-06-24,717635,Single,single,False,543281,548384,Josh Harrison,Brooks Raley,0,0,0,393153d5-c4ff-4d7c-9dc1-bafaed63d91d,548384.0,brooksraley,"Raley, B",Left,Brooks Raley,2.8,3.35,54.2,96.0,108.0,100.0,0.726,10.04,4.12,7.24,0.66,1.11,0.201,0.486,0.174,0.23600000000000002,0.39,84.8,94.0,90.0,93.0,72.0,83.0,76.0,139.0,109.0,122.0,0.251,0.363,0.151,-2.16,2.3,1.18,89.9,81.5,0.385,0.105,,,,,102.0,97.0,89.0,107.0,96.0,97.0,0.006,0.23,,-12.79,0.08,,89.7,86.8,,,,0.258,0.174,,,,,,,,,,,,,
55,2023-06-24,717635,Flyout,field_out,True,656941,548384,Kyle Schwarber,Brooks Raley,0,0,0,bb0b6126-7a8e-4455-ae06-9913b1652bbd,548384.0,brooksraley,"Raley, B",Left,Brooks Raley,2.8,3.35,54.2,96.0,108.0,100.0,0.726,10.04,4.12,7.24,0.66,1.11,0.201,0.486,0.174,0.23600000000000002,0.39,84.8,94.0,90.0,93.0,72.0,83.0,76.0,139.0,109.0,122.0,0.251,0.363,0.151,-2.16,2.3,1.18,89.9,81.5,0.385,0.105,,,,,102.0,97.0,89.0,107.0,96.0,97.0,0.006,0.23,,-12.79,0.08,,89.7,86.8,,,,0.258,0.174,,,,,,,,,,,,,
56,2023-06-24,717635,Strikeout,strikeout,True,607208,493603,Trea Turner,Adam Ottavino,0,0,1,acf763b6-4f8e-4196-bce8-934e55e07cc0,493603.0,adamottavino,Ottavino,Right,Adam Ottavino,3.21,3.53,61.2,95.0,100.0,96.0,0.769,9.05,4.23,6.71,1.02,1.88,0.235,0.426,0.136,0.259,0.40399999999999997,87.6,76.0,96.0,90.0,99.0,97.0,94.0,115.0,90.0,102.0,0.377,0.278,0.139,0.48,0.59,2.17,92.5,79.6,0.242,0.122,,,,,96.0,101.0,97.0,99.0,94.0,93.0,0.055999999999999994,0.15,,3.98,-1.2,,93.1,87.8,,0.071,,0.318,0.212,,,,,,,,,,,,,
57,2023-06-24,717635,Strikeout,strikeout,True,516782,656546,Starling Marte,Jeff Hoffman,0,0,0,c9051245-ad75-4e28-b58a-30aa0faa9186,656546.0,jeffhoffman,Hoffman,Right,Jeff Hoffman,2.41,2.52,52.1,96.0,128.0,103.0,0.6890000000000001,11.87,3.27,4.99,0.52,1.09,0.22,0.45799999999999996,0.203,0.314,0.418,,,,,,,,124.0,94.0,106.0,0.008,0.47700000000000004,,6.47,2.75,,96.1,87.8,,,0.074,,,,125.0,92.0,100.0,,,,0.337,,,-0.28,,,97.1,,,0.276,,,,142.0,102.0,99.0,0.17800000000000002,1.14,90.5,0.163,,,,,,
58,2023-06-24,717635,Strikeout,strikeout,True,596019,656546,Francisco Lindor,Jeff Hoffman,0,0,0,c5c2d4d5-07cb-4036-8d8d-bdd570eb6e26,656546.0,jeffhoffman,Hoffman,Right,Jeff Hoffman,2.41,2.52,52.1,96.0,128.0,103.0,0.6890000000000001,11.87,3.27,4.99,0.52,1.09,0.22,0.45799999999999996,0.203,0.314,0.418,,,,,,,,124.0,94.0,106.0,0.008,0.47700000000000004,,6.47,2.75,,96.1,87.8,,,0.074,,,,125.0,92.0,100.0,,,,0.337,,,-0.28,,,97.1,,,0.276,,,,142.0,102.0,99.0,0.17800000000000002,1.14,90.5,0.163,,,,,,
59,2023-06-24,717635,Flyout,field_out,True,624413,656546,Pete Alonso,Jeff Hoffman,0,0,0,f988ecca-b1e9-494d-abeb-1a5c13c1886e,656546.0,jeffhoffman,Hoffman,Right,Jeff Hoffman,2.41,2.52,52.1,96.0,128.0,103.0,0.6890000000000001,11.87,3.27,4.99,0.52,1.09,0.22,0.45799999999999996,0.203,0.314,0.418,,,,,,,,124.0,94.0,106.0,0.008,0.47700000000000004,,6.47,2.75,,96.1,87.8,,,0.074,,,,125.0,92.0,100.0,,,,0.337,,,-0.28,,,97.1,,,0.276,,,,142.0,102.0,99.0,0.17800000000000002,1.14,90.5,0.163,,,,,,
60,2023-06-24,717635,Walk,walk,False,592206,493603,Nick Castellanos,Adam Ottavino,0,0,0,c1c59dec-55a9-43ce-b9ea-a68afadffaf6,493603.0,adamottavino,Ottavino,Right,Adam Ottavino,3.21,3.53,61.2,95.0,100.0,96.0,0.769,9.05,4.23,6.71,1.02,1.88,0.235,0.426,0.136,0.259,0.40399999999999997,87.6,76.0,96.0,90.0,99.0,97.0,94.0,115.0,90.0,102.0,0.377,0.278,0.139,0.48,0.59,2.17,92.5,79.6,0.242,0.122,,,,,96.0,101.0,97.0,99.0,94.0,93.0,0.055999999999999994,0.15,,3.98,-1.2,,93.1,87.8,,0.071,,0.318,0.212,,,,,,,,,,,,,
61,2023-06-24,717635,Groundout,field_out,True,547180,493603,Bryce Harper,Adam Ottavino,1,1,1,86fede30-453d-4723-bc04-fdedd4165038,493603.0,adamottavino,Ottavino,Right,Adam Ottavino,3.21,3.53,61.2,95.0,100.0,96.0,0.769,9.05,4.23,6.71,1.02,1.88,0.235,0.426,0.136,0.259,0.40399999999999997,87.6,76.0,96.0,90.0,99.0,97.0,94.0,115.0,90.0,102.0,0.377,0.278,0.139,0.48,0.59,2.17,92.5,79.6,0.242,0.122,,,,,96.0,101.0,97.0,99.0,94.0,93.0,0.055999999999999994,0.15,,3.98,-1.2,,93.1,87.8,,0.071,,0.318,0.212,,,,,,,,,,,,,
62,2023-06-24,717635,Walk,walk,False,592663,493603,J.T. Realmuto,Adam Ottavino,1,0,0,6f997d27-fa87-4cc9-8959-addc513c8189,493603.0,adamottavino,Ottavino,Right,Adam Ottavino,3.21,3.53,61.2,95.0,100.0,96.0,0.769,9.05,4.23,6.71,1.02,1.88,0.235,0.426,0.136,0.259,0.40399999999999997,87.6,76.0,96.0,90.0,99.0,97.0,94.0,115.0,90.0,102.0,0.377,0.278,0.139,0.48,0.59,2.17,92.5,79.6,0.242,0.122,,,,,96.0,101.0,97.0,99.0,94.0,93.0,0.055999999999999994,0.15,,3.98,-1.2,,93.1,87.8,,0.071,,0.318,0.212,,,,,,,,,,,,,
63,2023-06-24,717635,Grounded Into DP,grounded_into_double_play,True,681082,502085,Bryson Stott,David Robertson,1,0,1,6a01f4a0-0d41-4eeb-95bf-a58a4eb7cb2d,502085.0,davidrobertson,Robertson,Right,David Robertson,3.03,3.25,65.1,97.0,125.0,105.0,0.718,10.74,3.44,7.3,0.96,1.03,0.28800000000000003,0.38,0.17800000000000002,0.319,0.408,87.7,98.0,98.0,93.0,,,,112.0,94.0,100.0,0.001,0.19899999999999998,0.013999999999999999,-3.64,-1.71,4.42,93.8,85.1,,0.0,0.318,,,,,,,114.0,98.0,105.0,,0.534,,,2.1,,,93.3,,,0.234,0.183,,,,,,,,,160.0,100.0,110.0,0.252,0.23,84.4
64,2023-06-24,717635,Strikeout,strikeout,True,502054,592229,Tommy Pham,Dylan Covey,0,0,0,78d5ccaf-b6ab-4fa8-8ce2-bf03c608b651,592229.0,dylancovey,Covey,Right,Dylan Covey,3.77,4.96,43.0,98.0,97.0,99.0,0.8490000000000001,6.28,3.56,10.05,1.05,2.38,0.21100000000000002,0.38,0.16899999999999998,0.289,0.392,85.9,48.0,62.0,78.0,88.0,95.0,94.0,114.0,100.0,106.0,0.41100000000000003,0.257,0.01,-0.22,0.99,-4.88,95.1,87.2,0.296,,0.114,,,,,,,101.0,96.0,99.0,0.003,0.268,,2.82,-1.37,,95.6,92.4,,,,0.396,0.667,,,,0.052000000000000005,4.52,86.7,0.091,,,,,,
65,2023-06-24,717635,Walk,walk,False,682626,592229,Francisco Alvarez,Dylan Covey,0,0,0,04626268-42cc-45e1-a502-bb807ccf5a16,592229.0,dylancovey,Covey,Right,Dylan Covey,3.77,4.96,43.0,98.0,97.0,99.0,0.8490000000000001,6.28,3.56,10.05,1.05,2.38,0.21100000000000002,0.38,0.16899999999999998,0.289,0.392,85.9,48.0,62.0,78.0,88.0,95.0,94.0,114.0,100.0,106.0,0.41100000000000003,0.257,0.01,-0.22,0.99,-4.88,95.1,87.2,0.296,,0.114,,,,,,,101.0,96.0,99.0,0.003,0.268,,2.82,-1.37,,95.6,92.4,,,,0.396,0.667,,,,0.052000000000000005,4.52,86.7,0.091,,,,,,
66,2023-06-24,717635,Grounded Into DP,grounded_into_double_play,True,592192,592229,Mark Canha,Dylan Covey,1,0,1,b874db35-59b2-4d36-840f-1d33c0b6c77c,592229.0,dylancovey,Covey,Right,Dylan Covey,3.77,4.96,43.0,98.0,97.0,99.0,0.8490000000000001,6.28,3.56,10.05,1.05,2.38,0.21100000000000002,0.38,0.16899999999999998,0.289,0.392,85.9,48.0,62.0,78.0,88.0,95.0,94.0,114.0,100.0,106.0,0.41100000000000003,0.257,0.01,-0.22,0.99,-4.88,95.1,87.2,0.296,,0.114,,,,,,,101.0,96.0,99.0,0.003,0.268,,2.82,-1.37,,95.6,92.4,,,,0.396,0.667,,,,0.052000000000000005,4.52,86.7,0.091,,,,,,
67,2023-06-24,717635,Pop Out,field_out,True,664761,502085,Alec Bohm,David Robertson,0,0,0,2356a6c2-009f-41ed-abfe-1d1f66904b2f,502085.0,davidrobertson,Robertson,Right,David Robertson,3.03,3.25,65.1,97.0,125.0,105.0,0.718,10.74,3.44,7.3,0.96,1.03,0.28800000000000003,0.38,0.17800000000000002,0.319,0.408,87.7,98.0,98.0,93.0,,,,112.0,94.0,100.0,0.001,0.19899999999999998,0.013999999999999999,-3.64,-1.71,4.42,93.8,85.1,,0.0,0.318,,,,,,,114.0,98.0,105.0,,0.534,,,2.1,,,93.3,,,0.234,0.183,,,,,,,,,160.0,100.0,110.0,0.252,0.23,84.4
68,2023-06-24,717635,Single,single,False,669016,502085,Brandon Marsh,David Robertson,0,0,0,df9002fd-27c3-45d0-8ad5-6ee49862cb62,502085.0,davidrobertson,Robertson,Right,David Robertson,3.03,3.25,65.1,97.0,125.0,105.0,0.718,10.74,3.44,7.3,0.96,1.03,0.28800000000000003,0.38,0.17800000000000002,0.319,0.408,87.7,98.0,98.0,93.0,,,,112.0,94.0,100.0,0.001,0.19899999999999998,0.013999999999999999,-3.64,-1.71,4.42,93.8,85.1,,0.0,0.318,,,,,,,114.0,98.0,105.0,,0.534,,,2.1,,,93.3,,,0.234,0.183,,,,,,,,,160.0,100.0,110.0,0.252,0.23,84.4
69,2023-06-24,717635,Grounded Into DP,grounded_into_double_play,True,543281,502085,Josh Harrison,David Robertson,0,0,1,6687eebe-27ae-4cc2-bb2b-f99de4509054,502085.0,davidrobertson,Robertson,Right,David Robertson,3.03,3.25,65.1,97.0,125.0,105.0,0.718,10.74,3.44,7.3,0.96,1.03,0.28800000000000003,0.38,0.17800000000000002,0.319,0.408,87.7,98.0,98.0,93.0,,,,112.0,94.0,100.0,0.001,0.19899999999999998,0.013999999999999999,-3.64,-1.71,4.42,93.8,85.1,,0.0,0.318,,,,,,,114.0,98.0,105.0,,0.534,,,2.1,,,93.3,,,0.234,0.183,,,,,,,,,160.0,100.0,110.0,0.252,0.23,84.4
