,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,SI_ba,SL_ba,FF_ba,CU_ba,CH_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC
41,2023-08-02,717155,Strikeout,strikeout,True,691023,680739,Jordan Walker,Josh Winder,0,0,0,aa53bfb5-b0a3-488f-8050-824e828126e3,680739.0,joshwinder,Winder,Right,Josh Winder,4.15,4.8,34.2,98.0,89.0,99.0,0.807,7.27,3.63,9.09,0.78,0.96,0.21,0.44799999999999995,0.162,0.419,0.40299999999999997,89.0,84.0,99.0,102.0,76.0,88.0,96.0,72.0,97.0,90.0,89.0,111.0,107.0,108.0,102.0,106.0,0.059000000000000004,0.245,0.35200000000000004,0.095,0.249,-3.77,3.55,2.23,-0.53,-1.02,94.5,94.7,85.0,80.0,0.231,0.174,0.429,0.286,0.278,,,,,,,,,,,,,,
42,2023-08-02,717155,Strikeout,strikeout,True,608336,641712,Joey Gallo,Dakota Hudson,0,0,0,8817603b-f150-4483-ba24-800a854b0bd3,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,4.98,6.0,81.1,96.0,94.0,91.0,0.818,4.98,3.76,9.74,1.0,1.89,0.16,0.461,0.141,0.349,0.419,84.4,85.0,66.0,62.0,81.0,103.0,96.0,81.0,99.0,88.0,81.0,97.0,87.0,120.0,95.0,100.0,0.377,0.222,0.321,0.055,0.024,0.43,0.04,-0.76,-0.31,-4.54,91.1,91.6,85.1,81.4,0.308,0.258,0.281,0.25,0.2,,,,,,,,,,,,,,
43,2023-08-02,717155,Single,single,False,572191,641712,Michael A. Taylor,Dakota Hudson,0,0,0,a3c271a5-55ce-42a6-ac31-a3930826b31e,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,4.98,6.0,81.1,96.0,94.0,91.0,0.818,4.98,3.76,9.74,1.0,1.89,0.16,0.461,0.141,0.349,0.419,84.4,85.0,66.0,62.0,81.0,103.0,96.0,81.0,99.0,88.0,81.0,97.0,87.0,120.0,95.0,100.0,0.377,0.222,0.321,0.055,0.024,0.43,0.04,-0.76,-0.31,-4.54,91.1,91.6,85.1,81.4,0.308,0.258,0.281,0.25,0.2,,,,,,,,,,,,,,
44,2023-08-02,717155,Grounded Into DP,grounded_into_double_play,True,650489,641712,Willi Castro,Dakota Hudson,0,0,1,c98a698a-1932-46b2-b9fb-1f9ec6d61944,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,4.98,6.0,81.1,96.0,94.0,91.0,0.818,4.98,3.76,9.74,1.0,1.89,0.16,0.461,0.141,0.349,0.419,84.4,85.0,66.0,62.0,81.0,103.0,96.0,81.0,99.0,88.0,81.0,97.0,87.0,120.0,95.0,100.0,0.377,0.222,0.321,0.055,0.024,0.43,0.04,-0.76,-0.31,-4.54,91.1,91.6,85.1,81.4,0.308,0.258,0.281,0.25,0.2,,,,,,,,,,,,,,
45,2023-08-02,717155,Groundout,field_out,True,669242,680739,Tommy Edman,Josh Winder,0,0,0,de36a48b-1258-4a75-bd80-9dc799bfe1c5,680739.0,joshwinder,Winder,Right,Josh Winder,4.15,4.8,34.2,98.0,89.0,99.0,0.807,7.27,3.63,9.09,0.78,0.96,0.21,0.44799999999999995,0.162,0.419,0.40299999999999997,89.0,84.0,99.0,102.0,76.0,88.0,96.0,72.0,97.0,90.0,89.0,111.0,107.0,108.0,102.0,106.0,0.059000000000000004,0.245,0.35200000000000004,0.095,0.249,-3.77,3.55,2.23,-0.53,-1.02,94.5,94.7,85.0,80.0,0.231,0.174,0.429,0.286,0.278,,,,,,,,,,,,,,
46,2023-08-02,717155,Lineout,field_out,True,663457,680739,Lars Nootbaar,Josh Winder,1,0,0,6e524b38-423e-4e7a-a709-e76965d2bcc1,680739.0,joshwinder,Winder,Right,Josh Winder,4.15,4.8,34.2,98.0,89.0,99.0,0.807,7.27,3.63,9.09,0.78,0.96,0.21,0.44799999999999995,0.162,0.419,0.40299999999999997,89.0,84.0,99.0,102.0,76.0,88.0,96.0,72.0,97.0,90.0,89.0,111.0,107.0,108.0,102.0,106.0,0.059000000000000004,0.245,0.35200000000000004,0.095,0.249,-3.77,3.55,2.23,-0.53,-1.02,94.5,94.7,85.0,80.0,0.231,0.174,0.429,0.286,0.278,,,,,,,,,,,,,,
47,2023-08-02,717155,Groundout,field_out,True,502671,680739,Paul Goldschmidt,Josh Winder,0,0,0,46a2ffb6-91c6-40b9-9347-7e3e129c695e,680739.0,joshwinder,Winder,Right,Josh Winder,4.15,4.8,34.2,98.0,89.0,99.0,0.807,7.27,3.63,9.09,0.78,0.96,0.21,0.44799999999999995,0.162,0.419,0.40299999999999997,89.0,84.0,99.0,102.0,76.0,88.0,96.0,72.0,97.0,90.0,89.0,111.0,107.0,108.0,102.0,106.0,0.059000000000000004,0.245,0.35200000000000004,0.095,0.249,-3.77,3.55,2.23,-0.53,-1.02,94.5,94.7,85.0,80.0,0.231,0.174,0.429,0.286,0.278,,,,,,,,,,,,,,
48,2023-08-02,717155,Strikeout,strikeout,True,666397,641712,Edouard Julien,Dakota Hudson,0,0,0,01079b69-f7c6-4b80-8627-8fa737630f37,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,4.98,6.0,81.1,96.0,94.0,91.0,0.818,4.98,3.76,9.74,1.0,1.89,0.16,0.461,0.141,0.349,0.419,84.4,85.0,66.0,62.0,81.0,103.0,96.0,81.0,99.0,88.0,81.0,97.0,87.0,120.0,95.0,100.0,0.377,0.222,0.321,0.055,0.024,0.43,0.04,-0.76,-0.31,-4.54,91.1,91.6,85.1,81.4,0.308,0.258,0.281,0.25,0.2,,,,,,,,,,,,,,
49,2023-08-02,717155,Strikeout,strikeout,True,593871,641712,Jorge Polanco,Dakota Hudson,0,0,0,c2684335-2d99-48ce-83b6-054c9315a698,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,4.98,6.0,81.1,96.0,94.0,91.0,0.818,4.98,3.76,9.74,1.0,1.89,0.16,0.461,0.141,0.349,0.419,84.4,85.0,66.0,62.0,81.0,103.0,96.0,81.0,99.0,88.0,81.0,97.0,87.0,120.0,95.0,100.0,0.377,0.222,0.321,0.055,0.024,0.43,0.04,-0.76,-0.31,-4.54,91.1,91.6,85.1,81.4,0.308,0.258,0.281,0.25,0.2,,,,,,,,,,,,,,
50,2023-08-02,717155,Walk,walk,False,596146,641712,Max Kepler,Dakota Hudson,0,0,0,3ba40200-988a-4143-b151-711039fcc6f7,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,4.98,6.0,81.1,96.0,94.0,91.0,0.818,4.98,3.76,9.74,1.0,1.89,0.16,0.461,0.141,0.349,0.419,84.4,85.0,66.0,62.0,81.0,103.0,96.0,81.0,99.0,88.0,81.0,97.0,87.0,120.0,95.0,100.0,0.377,0.222,0.321,0.055,0.024,0.43,0.04,-0.76,-0.31,-4.54,91.1,91.6,85.1,81.4,0.308,0.258,0.281,0.25,0.2,,,,,,,,,,,,,,
51,2023-08-02,717155,Hit By Pitch,hit_by_pitch,False,571657,641712,Kyle Farmer,Dakota Hudson,0,0,1,e0553eb7-74be-4f04-a49c-433193f40bc9,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,4.98,6.0,81.1,96.0,94.0,91.0,0.818,4.98,3.76,9.74,1.0,1.89,0.16,0.461,0.141,0.349,0.419,84.4,85.0,66.0,62.0,81.0,103.0,96.0,81.0,99.0,88.0,81.0,97.0,87.0,120.0,95.0,100.0,0.377,0.222,0.321,0.055,0.024,0.43,0.04,-0.76,-0.31,-4.54,91.1,91.6,85.1,81.4,0.308,0.258,0.281,0.25,0.2,,,,,,,,,,,,,,
52,2023-08-02,717155,Home Run,home_run,False,670242,641712,Matt Wallner,Dakota Hudson,0,0,1,0684cfc4-96b0-448c-89fd-7087b49c29de,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,4.98,6.0,81.1,96.0,94.0,91.0,0.818,4.98,3.76,9.74,1.0,1.89,0.16,0.461,0.141,0.349,0.419,84.4,85.0,66.0,62.0,81.0,103.0,96.0,81.0,99.0,88.0,81.0,97.0,87.0,120.0,95.0,100.0,0.377,0.222,0.321,0.055,0.024,0.43,0.04,-0.76,-0.31,-4.54,91.1,91.6,85.1,81.4,0.308,0.258,0.281,0.25,0.2,,,,,,,,,,,,,,
53,2023-08-02,717155,Groundout,field_out,True,543877,641712,Christian Vázquez,Dakota Hudson,0,0,0,a9d1711c-564b-4584-ba28-a869e134514a,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,4.98,6.0,81.1,96.0,94.0,91.0,0.818,4.98,3.76,9.74,1.0,1.89,0.16,0.461,0.141,0.349,0.419,84.4,85.0,66.0,62.0,81.0,103.0,96.0,81.0,99.0,88.0,81.0,97.0,87.0,120.0,95.0,100.0,0.377,0.222,0.321,0.055,0.024,0.43,0.04,-0.76,-0.31,-4.54,91.1,91.6,85.1,81.4,0.308,0.258,0.281,0.25,0.2,,,,,,,,,,,,,,
54,2023-08-02,717155,Strikeout,strikeout,True,669357,680739,Nolan Gorman,Josh Winder,0,0,0,a310bcc4-0a6c-490d-b641-2e2cc196746a,680739.0,joshwinder,Winder,Right,Josh Winder,4.15,4.8,34.2,98.0,89.0,99.0,0.807,7.27,3.63,9.09,0.78,0.96,0.21,0.44799999999999995,0.162,0.419,0.40299999999999997,89.0,84.0,99.0,102.0,76.0,88.0,96.0,72.0,97.0,90.0,89.0,111.0,107.0,108.0,102.0,106.0,0.059000000000000004,0.245,0.35200000000000004,0.095,0.249,-3.77,3.55,2.23,-0.53,-1.02,94.5,94.7,85.0,80.0,0.231,0.174,0.429,0.286,0.278,,,,,,,,,,,,,,
55,2023-08-02,717155,Strikeout,strikeout,True,571448,680739,Nolan Arenado,Josh Winder,0,0,0,765bdee2-2329-465a-bbcb-dfc9764b91eb,680739.0,joshwinder,Winder,Right,Josh Winder,4.15,4.8,34.2,98.0,89.0,99.0,0.807,7.27,3.63,9.09,0.78,0.96,0.21,0.44799999999999995,0.162,0.419,0.40299999999999997,89.0,84.0,99.0,102.0,76.0,88.0,96.0,72.0,97.0,90.0,89.0,111.0,107.0,108.0,102.0,106.0,0.059000000000000004,0.245,0.35200000000000004,0.095,0.249,-3.77,3.55,2.23,-0.53,-1.02,94.5,94.7,85.0,80.0,0.231,0.174,0.429,0.286,0.278,,,,,,,,,,,,,,
56,2023-08-02,717155,Single,single,False,575929,680739,Willson Contreras,Josh Winder,0,0,0,6ae8400b-0380-4501-8b9d-56061c52138a,680739.0,joshwinder,Winder,Right,Josh Winder,4.15,4.8,34.2,98.0,89.0,99.0,0.807,7.27,3.63,9.09,0.78,0.96,0.21,0.44799999999999995,0.162,0.419,0.40299999999999997,89.0,84.0,99.0,102.0,76.0,88.0,96.0,72.0,97.0,90.0,89.0,111.0,107.0,108.0,102.0,106.0,0.059000000000000004,0.245,0.35200000000000004,0.095,0.249,-3.77,3.55,2.23,-0.53,-1.02,94.5,94.7,85.0,80.0,0.231,0.174,0.429,0.286,0.278,,,,,,,,,,,,,,
57,2023-08-02,717155,Strikeout,strikeout,True,641933,680739,Tyler O'Neill,Josh Winder,0,0,1,057a196a-b6aa-48b5-b3dd-d3b3be898538,680739.0,joshwinder,Winder,Right,Josh Winder,4.15,4.8,34.2,98.0,89.0,99.0,0.807,7.27,3.63,9.09,0.78,0.96,0.21,0.44799999999999995,0.162,0.419,0.40299999999999997,89.0,84.0,99.0,102.0,76.0,88.0,96.0,72.0,97.0,90.0,89.0,111.0,107.0,108.0,102.0,106.0,0.059000000000000004,0.245,0.35200000000000004,0.095,0.249,-3.77,3.55,2.23,-0.53,-1.02,94.5,94.7,85.0,80.0,0.231,0.174,0.429,0.286,0.278,,,,,,,,,,,,,,
58,2023-08-02,717155,Single,single,False,608336,669467,Joey Gallo,Andre Pallante,1,1,0,b0e616fa-c7bd-46bf-a9ab-8a8a35d4086d,669467.0,andrepallante,Pallante,Right,Andre Pallante,4.76,4.16,68.0,94.0,105.0,99.0,0.8390000000000001,5.69,3.97,10.06,0.79,7.61,0.212,0.36700000000000005,0.19899999999999998,0.261,0.445,,,,,117.0,94.0,104.0,99.0,93.0,97.0,89.0,62.0,55.0,119.0,97.0,105.0,0.026000000000000002,0.6629999999999999,0.17600000000000002,0.134,,0.85,-6.98,-2.88,-3.41,,96.1,96.2,87.6,76.9,0.8,0.341,0.254,0.321,,,,,,,,,,,,,,,
59,2023-08-02,717155,Forceout,force_out,True,572191,669467,Michael A. Taylor,Andre Pallante,1,0,1,dafb8b6c-2ade-4e8a-9005-3bc4cd02d7d9,669467.0,andrepallante,Pallante,Right,Andre Pallante,4.76,4.16,68.0,94.0,105.0,99.0,0.8390000000000001,5.69,3.97,10.06,0.79,7.61,0.212,0.36700000000000005,0.19899999999999998,0.261,0.445,,,,,117.0,94.0,104.0,99.0,93.0,97.0,89.0,62.0,55.0,119.0,97.0,105.0,0.026000000000000002,0.6629999999999999,0.17600000000000002,0.134,,0.85,-6.98,-2.88,-3.41,,96.1,96.2,87.6,76.9,0.8,0.341,0.254,0.321,,,,,,,,,,,,,,,
60,2023-08-02,717155,Hit By Pitch,hit_by_pitch,False,650489,669467,Willi Castro,Andre Pallante,1,0,1,673c6dbb-ac3a-4573-be4c-df98c92a387b,669467.0,andrepallante,Pallante,Right,Andre Pallante,4.76,4.16,68.0,94.0,105.0,99.0,0.8390000000000001,5.69,3.97,10.06,0.79,7.61,0.212,0.36700000000000005,0.19899999999999998,0.261,0.445,,,,,117.0,94.0,104.0,99.0,93.0,97.0,89.0,62.0,55.0,119.0,97.0,105.0,0.026000000000000002,0.6629999999999999,0.17600000000000002,0.134,,0.85,-6.98,-2.88,-3.41,,96.1,96.2,87.6,76.9,0.8,0.341,0.254,0.321,,,,,,,,,,,,,,,
61,2023-08-02,717155,Grounded Into DP,grounded_into_double_play,True,666397,669467,Edouard Julien,Andre Pallante,1,0,1,d34761cc-9fe0-4394-b135-8cc20dcb835f,669467.0,andrepallante,Pallante,Right,Andre Pallante,4.76,4.16,68.0,94.0,105.0,99.0,0.8390000000000001,5.69,3.97,10.06,0.79,7.61,0.212,0.36700000000000005,0.19899999999999998,0.261,0.445,,,,,117.0,94.0,104.0,99.0,93.0,97.0,89.0,62.0,55.0,119.0,97.0,105.0,0.026000000000000002,0.6629999999999999,0.17600000000000002,0.134,,0.85,-6.98,-2.88,-3.41,,96.1,96.2,87.6,76.9,0.8,0.341,0.254,0.321,,,,,,,,,,,,,,,
62,2023-08-02,717155,Strikeout,strikeout,True,600301,573204,Taylor Motter,Caleb Thielbar,0,0,0,ebc1bc9b-36fb-407d-b6ee-6128303da3a7,573204.0,calebthielbar,Thielbar,Left,Caleb Thielbar,3.23,3.55,30.2,102.0,107.0,107.0,0.795,10.57,1.76,6.75,2.05,0.76,0.179,0.551,0.16699999999999998,0.34600000000000003,0.451,,,,,126.0,102.0,113.0,93.0,101.0,100.0,,,,122.0,102.0,112.0,,0.522,0.272,0.20600000000000002,,1.81,,-1.55,0.11,,93.1,,82.0,73.6,,0.429,0.197,0.167,,,,,,,,,0.182,,,,,,
63,2023-08-02,717155,Flyout,field_out,True,666185,573204,Dylan Carlson,Caleb Thielbar,0,0,0,e8f719a2-dbf7-40cf-8529-e53b4165a793,573204.0,calebthielbar,Thielbar,Left,Caleb Thielbar,3.23,3.55,30.2,102.0,107.0,107.0,0.795,10.57,1.76,6.75,2.05,0.76,0.179,0.551,0.16699999999999998,0.34600000000000003,0.451,,,,,126.0,102.0,113.0,93.0,101.0,100.0,,,,122.0,102.0,112.0,,0.522,0.272,0.20600000000000002,,1.81,,-1.55,0.11,,93.1,,82.0,73.6,,0.429,0.197,0.167,,,,,,,,,0.182,,,,,,
64,2023-08-02,717155,Strikeout,strikeout,True,669242,573204,Tommy Edman,Caleb Thielbar,0,0,0,acca9bb1-d1d1-40df-b663-5baee3094a8f,573204.0,calebthielbar,Thielbar,Left,Caleb Thielbar,3.23,3.55,30.2,102.0,107.0,107.0,0.795,10.57,1.76,6.75,2.05,0.76,0.179,0.551,0.16699999999999998,0.34600000000000003,0.451,,,,,126.0,102.0,113.0,93.0,101.0,100.0,,,,122.0,102.0,112.0,,0.522,0.272,0.20600000000000002,,1.81,,-1.55,0.11,,93.1,,82.0,73.6,,0.429,0.197,0.167,,,,,,,,,0.182,,,,,,
65,2023-08-02,717155,Flyout,field_out,True,593871,668941,Jorge Polanco,JoJo Romero,0,0,0,a6db1ded-aabe-4b0d-a92d-454609e07bb3,668941.0,jojoromero,"Romero, J",Left,JoJo Romero,3.68,2.82,36.2,101.0,84.0,96.0,0.688,10.31,2.45,7.12,0.25,3.06,0.223,0.479,0.191,0.27699999999999997,0.462,85.9,61.0,104.0,94.0,,,,64.0,92.0,85.0,85.0,102.0,92.0,123.0,104.0,112.0,0.33799999999999997,0.154,0.22699999999999998,,0.27899999999999997,-1.51,2.11,3.5,,1.62,95.1,94.6,84.3,,0.22,0.1,0.286,,0.282,,,,,,,,,55.0,116.0,172.0,0.002,23.86,87.6
66,2023-08-02,717155,Single,single,False,456781,668941,Donovan Solano,JoJo Romero,1,1,0,b9f3d7ec-178c-4ec5-873b-95c1f39453ec,668941.0,jojoromero,"Romero, J",Left,JoJo Romero,3.68,2.82,36.2,101.0,84.0,96.0,0.688,10.31,2.45,7.12,0.25,3.06,0.223,0.479,0.191,0.27699999999999997,0.462,85.9,61.0,104.0,94.0,,,,64.0,92.0,85.0,85.0,102.0,92.0,123.0,104.0,112.0,0.33799999999999997,0.154,0.22699999999999998,,0.27899999999999997,-1.51,2.11,3.5,,1.62,95.1,94.6,84.3,,0.22,0.1,0.286,,0.282,,,,,,,,,55.0,116.0,172.0,0.002,23.86,87.6
67,2023-08-02,717155,Strikeout,strikeout,True,571657,668941,Kyle Farmer,JoJo Romero,0,0,0,a8194251-7c58-45c4-8fcf-ce991999f77c,668941.0,jojoromero,"Romero, J",Left,JoJo Romero,3.68,2.82,36.2,101.0,84.0,96.0,0.688,10.31,2.45,7.12,0.25,3.06,0.223,0.479,0.191,0.27699999999999997,0.462,85.9,61.0,104.0,94.0,,,,64.0,92.0,85.0,85.0,102.0,92.0,123.0,104.0,112.0,0.33799999999999997,0.154,0.22699999999999998,,0.27899999999999997,-1.51,2.11,3.5,,1.62,95.1,94.6,84.3,,0.22,0.1,0.286,,0.282,,,,,,,,,55.0,116.0,172.0,0.002,23.86,87.6
68,2023-08-02,717155,Strikeout,strikeout,True,670242,668941,Matt Wallner,JoJo Romero,0,0,0,e5bac4ab-5a81-4f24-9814-df14d02690a7,668941.0,jojoromero,"Romero, J",Left,JoJo Romero,3.68,2.82,36.2,101.0,84.0,96.0,0.688,10.31,2.45,7.12,0.25,3.06,0.223,0.479,0.191,0.27699999999999997,0.462,85.9,61.0,104.0,94.0,,,,64.0,92.0,85.0,85.0,102.0,92.0,123.0,104.0,112.0,0.33799999999999997,0.154,0.22699999999999998,,0.27899999999999997,-1.51,2.11,3.5,,1.62,95.1,94.6,84.3,,0.22,0.1,0.286,,0.282,,,,,,,,,55.0,116.0,172.0,0.002,23.86,87.6
