,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,CH_ba,ST_ba,CU_ba,SI_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,SL_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
36,2023-04-28,718387,Home Run,home_run,False,593871,543475,Jorge Polanco,Jordan Lyles,0,0,1,625379f3-ed1b-4e6b-8add-82f0fe042207,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,0.131,0.306,0.247,0.131,0.109,1.11,-0.01,-1.31,-1.6,-1.66,91.2,90.5,80.2,79.4,0.227,0.26,0.28,0.238,0.248,96.0,99.0,98.0,0.076,-0.94,86.8,0.314,,,,,,,
37,2023-04-28,718387,Double,double,False,621439,543475,Byron Buxton,Jordan Lyles,0,0,0,631b7e68-5dc8-4be1-a2d5-3cb1f71400cb,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,0.131,0.306,0.247,0.131,0.109,1.11,-0.01,-1.31,-1.6,-1.66,91.2,90.5,80.2,79.4,0.227,0.26,0.28,0.238,0.248,96.0,99.0,98.0,0.076,-0.94,86.8,0.314,,,,,,,
38,2023-04-28,718387,Strikeout,strikeout,True,663616,543475,Trevor Larnach,Jordan Lyles,0,0,0,a5c35b94-4d35-4f81-812e-99675950462f,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,0.131,0.306,0.247,0.131,0.109,1.11,-0.01,-1.31,-1.6,-1.66,91.2,90.5,80.2,79.4,0.227,0.26,0.28,0.238,0.248,96.0,99.0,98.0,0.076,-0.94,86.8,0.314,,,,,,,
39,2023-04-28,718387,Groundout,field_out,True,641531,641154,Hunter Dozier,Pablo López,0,0,0,9c8ae84e-0bd4-4e98-8538-71ea8dfd03ab,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,0.268,0.257,0.173,0.202,0.278,,,,,,,,,,,,,,
40,2023-04-28,718387,Strikeout,strikeout,True,686681,641154,Michael Massey,Pablo López,0,0,0,a4944207-831c-4b37-9b82-aa25e8f91c06,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,0.268,0.257,0.173,0.202,0.278,,,,,,,,,,,,,,
41,2023-04-28,718387,Flyout,field_out,True,677951,641154,Bobby Witt Jr.,Pablo López,0,0,0,afc583bb-6404-482c-ba65-51de2791fc8a,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,0.268,0.257,0.173,0.202,0.278,,,,,,,,,,,,,,
42,2023-04-28,718387,Home Run,home_run,False,669304,657031,Jose Miranda,Josh Taylor,0,0,0,d9c3b807-44f5-44ca-9b71-20e055ab435d,657031.0,joshtaylor,"Taylor, J",Left,Josh Taylor,8.15,4.83,17.2,102.0,91.0,100.0,0.706,13.25,4.58,11.21,2.04,1.38,0.22899999999999998,0.479,0.10400000000000001,0.313,0.408,,,,,85.0,92.0,92.0,96.0,102.0,100.0,86.0,107.0,102.0,89.0,103.0,102.0,0.12,0.37,0.42200000000000004,0.08800000000000001,,-0.76,-5.16,-1.81,4.76,,92.8,93.0,85.2,78.4,0.381,,,0.0,0.556,,,,,,,,0.25,,,,,,
43,2023-04-28,718387,Strikeout,strikeout,True,608336,657031,Joey Gallo,Josh Taylor,0,0,0,aa0a2ac8-ef54-42b9-8c30-e0dd2004cc88,657031.0,joshtaylor,"Taylor, J",Left,Josh Taylor,8.15,4.83,17.2,102.0,91.0,100.0,0.706,13.25,4.58,11.21,2.04,1.38,0.22899999999999998,0.479,0.10400000000000001,0.313,0.408,,,,,85.0,92.0,92.0,96.0,102.0,100.0,86.0,107.0,102.0,89.0,103.0,102.0,0.12,0.37,0.42200000000000004,0.08800000000000001,,-0.76,-5.16,-1.81,4.76,,92.8,93.0,85.2,78.4,0.381,,,0.0,0.556,,,,,,,,0.25,,,,,,
44,2023-04-28,718387,Strikeout,strikeout,True,543877,657031,Christian Vázquez,Josh Taylor,0,0,0,87d94df3-62ba-4e25-b806-a60c72d84c7a,657031.0,joshtaylor,"Taylor, J",Left,Josh Taylor,8.15,4.83,17.2,102.0,91.0,100.0,0.706,13.25,4.58,11.21,2.04,1.38,0.22899999999999998,0.479,0.10400000000000001,0.313,0.408,,,,,85.0,92.0,92.0,96.0,102.0,100.0,86.0,107.0,102.0,89.0,103.0,102.0,0.12,0.37,0.42200000000000004,0.08800000000000001,,-0.76,-5.16,-1.81,4.76,,92.8,93.0,85.2,78.4,0.381,,,0.0,0.556,,,,,,,,0.25,,,,,,
45,2023-04-28,718387,Strikeout,strikeout,True,572191,657031,Michael A. Taylor,Josh Taylor,0,0,0,230f361d-4b38-41f7-874e-d1c851dcb693,657031.0,joshtaylor,"Taylor, J",Left,Josh Taylor,8.15,4.83,17.2,102.0,91.0,100.0,0.706,13.25,4.58,11.21,2.04,1.38,0.22899999999999998,0.479,0.10400000000000001,0.313,0.408,,,,,85.0,92.0,92.0,96.0,102.0,100.0,86.0,107.0,102.0,89.0,103.0,102.0,0.12,0.37,0.42200000000000004,0.08800000000000001,,-0.76,-5.16,-1.81,4.76,,92.8,93.0,85.2,78.4,0.381,,,0.0,0.556,,,,,,,,0.25,,,,,,
46,2023-04-28,718387,Strikeout,strikeout,True,686469,641154,Vinnie Pasquantino,Pablo López,0,0,0,4de5b4a9-fcae-4b2a-94d4-16f37e8094fb,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,0.268,0.257,0.173,0.202,0.278,,,,,,,,,,,,,,
47,2023-04-28,718387,Home Run,home_run,False,521692,641154,Salvador Perez,Pablo López,0,0,0,6bf30370-473b-4234-956b-106b40a476e0,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,0.268,0.257,0.173,0.202,0.278,,,,,,,,,,,,,,
48,2023-04-28,718387,Strikeout,strikeout,True,669004,641154,MJ Melendez,Pablo López,0,0,0,c46802ac-a5b2-4074-9ca1-f3a110fa9bc1,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,0.268,0.257,0.173,0.202,0.278,,,,,,,,,,,,,,
49,2023-04-28,718387,Triple,triple,False,658668,641154,Edward Olivares,Pablo López,0,0,0,e1f7728d-6509-4dd5-9d4f-c8fc150395ed,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,0.268,0.257,0.173,0.202,0.278,,,,,,,,,,,,,,
50,2023-04-28,718387,Single,single,False,668472,641154,Nick Pratto,Pablo López,0,0,1,de13fd2e-45f5-48cd-8b64-dcceee9aaf71,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,0.268,0.257,0.173,0.202,0.278,,,,,,,,,,,,,,
51,2023-04-28,718387,Groundout,field_out,True,664728,641154,Kyle Isbel,Pablo López,0,0,0,1e8ed2a1-aa5b-446a-893e-814a2d7fcad3,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,0.268,0.257,0.173,0.202,0.278,,,,,,,,,,,,,,
52,2023-04-28,718387,Strikeout,strikeout,True,596146,657031,Max Kepler,Josh Taylor,0,0,0,fe267ba8-34c3-49d4-b33b-aaac612b20b8,657031.0,joshtaylor,"Taylor, J",Left,Josh Taylor,8.15,4.83,17.2,102.0,91.0,100.0,0.706,13.25,4.58,11.21,2.04,1.38,0.22899999999999998,0.479,0.10400000000000001,0.313,0.408,,,,,85.0,92.0,92.0,96.0,102.0,100.0,86.0,107.0,102.0,89.0,103.0,102.0,0.12,0.37,0.42200000000000004,0.08800000000000001,,-0.76,-5.16,-1.81,4.76,,92.8,93.0,85.2,78.4,0.381,,,0.0,0.556,,,,,,,,0.25,,,,,,
53,2023-04-28,718387,Groundout,field_out,True,621043,657031,Carlos Correa,Josh Taylor,0,0,0,d35884a7-e62d-4bc4-9231-78311c9fb68d,657031.0,joshtaylor,"Taylor, J",Left,Josh Taylor,8.15,4.83,17.2,102.0,91.0,100.0,0.706,13.25,4.58,11.21,2.04,1.38,0.22899999999999998,0.479,0.10400000000000001,0.313,0.408,,,,,85.0,92.0,92.0,96.0,102.0,100.0,86.0,107.0,102.0,89.0,103.0,102.0,0.12,0.37,0.42200000000000004,0.08800000000000001,,-0.76,-5.16,-1.81,4.76,,92.8,93.0,85.2,78.4,0.381,,,0.0,0.556,,,,,,,,0.25,,,,,,
54,2023-04-28,718387,Strikeout,strikeout,True,593871,657031,Jorge Polanco,Josh Taylor,0,0,0,f410497f-241e-4367-b018-9a1e291d230d,657031.0,joshtaylor,"Taylor, J",Left,Josh Taylor,8.15,4.83,17.2,102.0,91.0,100.0,0.706,13.25,4.58,11.21,2.04,1.38,0.22899999999999998,0.479,0.10400000000000001,0.313,0.408,,,,,85.0,92.0,92.0,96.0,102.0,100.0,86.0,107.0,102.0,89.0,103.0,102.0,0.12,0.37,0.42200000000000004,0.08800000000000001,,-0.76,-5.16,-1.81,4.76,,92.8,93.0,85.2,78.4,0.381,,,0.0,0.556,,,,,,,,0.25,,,,,,
55,2023-04-28,718387,Walk,walk,False,641531,641154,Hunter Dozier,Pablo López,0,0,0,66812d5a-b796-47a9-8f76-7f796bd7f479,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,0.268,0.257,0.173,0.202,0.278,,,,,,,,,,,,,,
56,2023-04-28,718387,Single,single,False,686681,641154,Michael Massey,Pablo López,1,0,1,07fb76b4-f15c-4c8f-9ace-a0be0dee41e4,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,0.268,0.257,0.173,0.202,0.278,,,,,,,,,,,,,,
57,2023-04-28,718387,Forceout,force_out,True,677951,643377,Bobby Witt Jr.,Griffin Jax,1,0,1,4b62bedc-f917-4dae-a8af-44da662fd16b,643377.0,griffinjax,Jax,Right,Griffin Jax,3.86,2.86,65.1,106.0,128.0,113.0,0.758,9.37,2.62,7.99,0.69,1.89,0.273,0.38799999999999996,0.18600000000000003,0.24600000000000002,0.45799999999999996,91.1,96.0,109.0,108.0,,,,110.0,105.0,105.0,101.0,102.0,105.0,149.0,107.0,120.0,0.13,0.22399999999999998,0.528,,0.08900000000000001,1.23,1.22,1.18,,-2.07,96.5,96.5,86.7,,0.229,0.344,0.197,,0.226,117.0,93.0,101.0,0.028999999999999998,-5.11,92.6,0.6,,,,,,,
58,2023-04-28,718387,Strikeout,strikeout,True,686469,643377,Vinnie Pasquantino,Griffin Jax,0,0,1,8d07064e-e963-407c-a33f-ffcdcb58721a,643377.0,griffinjax,Jax,Right,Griffin Jax,3.86,2.86,65.1,106.0,128.0,113.0,0.758,9.37,2.62,7.99,0.69,1.89,0.273,0.38799999999999996,0.18600000000000003,0.24600000000000002,0.45799999999999996,91.1,96.0,109.0,108.0,,,,110.0,105.0,105.0,101.0,102.0,105.0,149.0,107.0,120.0,0.13,0.22399999999999998,0.528,,0.08900000000000001,1.23,1.22,1.18,,-2.07,96.5,96.5,86.7,,0.229,0.344,0.197,,0.226,117.0,93.0,101.0,0.028999999999999998,-5.11,92.6,0.6,,,,,,,
59,2023-04-28,718387,Single,single,False,521692,643377,Salvador Perez,Griffin Jax,1,0,1,b46a8781-f468-44ea-bdaa-b70ad78ff278,643377.0,griffinjax,Jax,Right,Griffin Jax,3.86,2.86,65.1,106.0,128.0,113.0,0.758,9.37,2.62,7.99,0.69,1.89,0.273,0.38799999999999996,0.18600000000000003,0.24600000000000002,0.45799999999999996,91.1,96.0,109.0,108.0,,,,110.0,105.0,105.0,101.0,102.0,105.0,149.0,107.0,120.0,0.13,0.22399999999999998,0.528,,0.08900000000000001,1.23,1.22,1.18,,-2.07,96.5,96.5,86.7,,0.229,0.344,0.197,,0.226,117.0,93.0,101.0,0.028999999999999998,-5.11,92.6,0.6,,,,,,,
60,2023-04-28,718387,Strikeout,strikeout,True,669004,643377,MJ Melendez,Griffin Jax,0,0,0,484b3ad7-e3a7-4923-b987-3213b069c36d,643377.0,griffinjax,Jax,Right,Griffin Jax,3.86,2.86,65.1,106.0,128.0,113.0,0.758,9.37,2.62,7.99,0.69,1.89,0.273,0.38799999999999996,0.18600000000000003,0.24600000000000002,0.45799999999999996,91.1,96.0,109.0,108.0,,,,110.0,105.0,105.0,101.0,102.0,105.0,149.0,107.0,120.0,0.13,0.22399999999999998,0.528,,0.08900000000000001,1.23,1.22,1.18,,-2.07,96.5,96.5,86.7,,0.229,0.344,0.197,,0.226,117.0,93.0,101.0,0.028999999999999998,-5.11,92.6,0.6,,,,,,,
61,2023-04-28,718387,Walk,walk,False,621439,607237,Byron Buxton,Amir Garrett,0,0,0,457a46a0-34d1-4e60-9c06-507c346d6f98,607237.0,amirgarrett,"Garrett, A",Left,Amir Garrett,3.33,4.93,24.1,90.0,92.0,88.0,0.747,10.36,7.4,8.14,1.48,1.21,0.141,0.469,0.094,0.406,0.37,,,,,,,,90.0,90.0,86.0,90.0,69.0,68.0,98.0,103.0,104.0,0.34700000000000003,0.20800000000000002,0.445,,,-0.86,0.17,-0.78,,,95.1,94.7,86.0,,0.25,,,,0.304,,,,,,,,0.218,,,,,,
62,2023-04-28,718387,Flyout,field_out,True,456781,607237,Donovan Solano,Amir Garrett,0,0,0,11b200c5-b407-4e10-ac17-17ed1c06096d,607237.0,amirgarrett,"Garrett, A",Left,Amir Garrett,3.33,4.93,24.1,90.0,92.0,88.0,0.747,10.36,7.4,8.14,1.48,1.21,0.141,0.469,0.094,0.406,0.37,,,,,,,,90.0,90.0,86.0,90.0,69.0,68.0,98.0,103.0,104.0,0.34700000000000003,0.20800000000000002,0.445,,,-0.86,0.17,-0.78,,,95.1,94.7,86.0,,0.25,,,,0.304,,,,,,,,0.218,,,,,,
63,2023-04-28,718387,Grounded Into DP,grounded_into_double_play,True,669304,607237,Jose Miranda,Amir Garrett,0,0,1,9fd673c7-3b72-4625-9de2-ceab9ac3cda9,607237.0,amirgarrett,"Garrett, A",Left,Amir Garrett,3.33,4.93,24.1,90.0,92.0,88.0,0.747,10.36,7.4,8.14,1.48,1.21,0.141,0.469,0.094,0.406,0.37,,,,,,,,90.0,90.0,86.0,90.0,69.0,68.0,98.0,103.0,104.0,0.34700000000000003,0.20800000000000002,0.445,,,-0.86,0.17,-0.78,,,95.1,94.7,86.0,,0.25,,,,0.304,,,,,,,,0.218,,,,,,
64,2023-04-28,718387,Double,double,False,658668,573204,Edward Olivares,Caleb Thielbar,1,1,0,d5134861-acef-493d-9539-1fa8f2713ed6,573204.0,calebthielbar,Thielbar,Left,Caleb Thielbar,3.23,3.55,30.2,102.0,107.0,107.0,0.795,10.57,1.76,6.75,2.05,0.76,0.179,0.551,0.16699999999999998,0.34600000000000003,0.451,,,,,126.0,102.0,113.0,93.0,101.0,100.0,,,,122.0,102.0,112.0,,0.522,0.272,0.20600000000000002,,1.81,,-1.55,0.11,,93.1,,82.0,73.6,0.197,,0.182,0.167,,,,,,,,,0.429,,,,,,
65,2023-04-28,718387,Strikeout,strikeout,True,668472,573204,Nick Pratto,Caleb Thielbar,0,0,0,74a779e0-0abe-4043-a63a-bcfbc5349d77,573204.0,calebthielbar,Thielbar,Left,Caleb Thielbar,3.23,3.55,30.2,102.0,107.0,107.0,0.795,10.57,1.76,6.75,2.05,0.76,0.179,0.551,0.16699999999999998,0.34600000000000003,0.451,,,,,126.0,102.0,113.0,93.0,101.0,100.0,,,,122.0,102.0,112.0,,0.522,0.272,0.20600000000000002,,1.81,,-1.55,0.11,,93.1,,82.0,73.6,0.197,,0.182,0.167,,,,,,,,,0.429,,,,,,
66,2023-04-28,718387,Pop Out,field_out,True,664728,573204,Kyle Isbel,Caleb Thielbar,0,0,0,7bcef3fd-befc-4294-b011-1ede30638c37,573204.0,calebthielbar,Thielbar,Left,Caleb Thielbar,3.23,3.55,30.2,102.0,107.0,107.0,0.795,10.57,1.76,6.75,2.05,0.76,0.179,0.551,0.16699999999999998,0.34600000000000003,0.451,,,,,126.0,102.0,113.0,93.0,101.0,100.0,,,,122.0,102.0,112.0,,0.522,0.272,0.20600000000000002,,1.81,,-1.55,0.11,,93.1,,82.0,73.6,0.197,,0.182,0.167,,,,,,,,,0.429,,,,,,
67,2023-04-28,718387,Walk,walk,False,641531,573204,Hunter Dozier,Caleb Thielbar,0,0,0,5efbd65e-7fdc-42a5-9218-71a9124a4076,573204.0,calebthielbar,Thielbar,Left,Caleb Thielbar,3.23,3.55,30.2,102.0,107.0,107.0,0.795,10.57,1.76,6.75,2.05,0.76,0.179,0.551,0.16699999999999998,0.34600000000000003,0.451,,,,,126.0,102.0,113.0,93.0,101.0,100.0,,,,122.0,102.0,112.0,,0.522,0.272,0.20600000000000002,,1.81,,-1.55,0.11,,93.1,,82.0,73.6,0.197,,0.182,0.167,,,,,,,,,0.429,,,,,,
68,2023-04-28,718387,Strikeout,strikeout,True,686681,573204,Michael Massey,Caleb Thielbar,0,0,0,e8bcfeab-37f3-4d0a-bb05-53903f68b7ea,573204.0,calebthielbar,Thielbar,Left,Caleb Thielbar,3.23,3.55,30.2,102.0,107.0,107.0,0.795,10.57,1.76,6.75,2.05,0.76,0.179,0.551,0.16699999999999998,0.34600000000000003,0.451,,,,,126.0,102.0,113.0,93.0,101.0,100.0,,,,122.0,102.0,112.0,,0.522,0.272,0.20600000000000002,,1.81,,-1.55,0.11,,93.1,,82.0,73.6,0.197,,0.182,0.167,,,,,,,,,0.429,,,,,,
69,2023-04-28,718387,Strikeout,strikeout,True,608336,664199,Joey Gallo,Taylor Clarke,0,0,0,372c07ca-e7a0-4330-a01e-1c3c6c4656f6,664199.0,taylorclarke,"Clarke, T",Right,Taylor Clarke,5.95,5.1,59.0,104.0,104.0,106.0,0.753,9.92,3.66,10.83,1.83,0.62,0.191,0.49700000000000005,0.156,0.39299999999999996,0.397,89.1,88.0,100.0,101.0,,,,91.0,102.0,97.0,,,,115.0,108.0,113.0,,0.29,0.556,,0.154,-2.29,,-0.31,,-2.88,94.8,,87.0,,0.354,0.387,0.298,,,,,,,,,,0.242,,,,,,
70,2023-04-28,718387,Lineout,field_out,True,543877,664199,Christian Vázquez,Taylor Clarke,1,0,0,1cb6f723-d92e-4f2c-b775-e1ecb4a648c1,664199.0,taylorclarke,"Clarke, T",Right,Taylor Clarke,5.95,5.1,59.0,104.0,104.0,106.0,0.753,9.92,3.66,10.83,1.83,0.62,0.191,0.49700000000000005,0.156,0.39299999999999996,0.397,89.1,88.0,100.0,101.0,,,,91.0,102.0,97.0,,,,115.0,108.0,113.0,,0.29,0.556,,0.154,-2.29,,-0.31,,-2.88,94.8,,87.0,,0.354,0.387,0.298,,,,,,,,,,0.242,,,,,,
71,2023-04-28,718387,Groundout,field_out,True,572191,664199,Michael A. Taylor,Taylor Clarke,0,0,0,1720b284-ad66-4b42-a1c0-db180b229804,664199.0,taylorclarke,"Clarke, T",Right,Taylor Clarke,5.95,5.1,59.0,104.0,104.0,106.0,0.753,9.92,3.66,10.83,1.83,0.62,0.191,0.49700000000000005,0.156,0.39299999999999996,0.397,89.1,88.0,100.0,101.0,,,,91.0,102.0,97.0,,,,115.0,108.0,113.0,,0.29,0.556,,0.154,-2.29,,-0.31,,-2.88,94.8,,87.0,,0.354,0.387,0.298,,,,,,,,,,0.242,,,,,,
72,2023-04-28,718387,Flyout,field_out,True,677951,605347,Bobby Witt Jr.,Jorge López,0,0,0,1ac03fb5-4c2a-4f1e-be7e-42866a7bce00,605347.0,jorgelopez,"López, Jo",Right,Jorge López,5.95,5.41,59.0,98.0,111.0,101.0,0.792,7.47,3.36,10.22,1.83,1.57,0.235,0.42200000000000004,0.139,0.364,0.449,88.9,94.0,96.0,98.0,,,,104.0,94.0,95.0,106.0,98.0,98.0,120.0,104.0,115.0,0.33899999999999997,0.16399999999999998,0.161,,0.11699999999999999,-2.66,-0.89,-0.81,,0.41,96.9,96.8,88.5,,0.375,0.188,,0.326,0.305,,,,,,,,0.231,126.0,99.0,106.0,0.21899999999999997,-1.51,84.1
73,2023-04-28,718387,Groundout,field_out,True,686469,605347,Vinnie Pasquantino,Jorge López,0,0,0,5c7662f3-ca3b-44b5-8740-ee0c50ea7329,605347.0,jorgelopez,"López, Jo",Right,Jorge López,5.95,5.41,59.0,98.0,111.0,101.0,0.792,7.47,3.36,10.22,1.83,1.57,0.235,0.42200000000000004,0.139,0.364,0.449,88.9,94.0,96.0,98.0,,,,104.0,94.0,95.0,106.0,98.0,98.0,120.0,104.0,115.0,0.33899999999999997,0.16399999999999998,0.161,,0.11699999999999999,-2.66,-0.89,-0.81,,0.41,96.9,96.8,88.5,,0.375,0.188,,0.326,0.305,,,,,,,,0.231,126.0,99.0,106.0,0.21899999999999997,-1.51,84.1
74,2023-04-28,718387,Single,single,False,521692,605347,Salvador Perez,Jorge López,1,0,0,e36c48af-7469-423e-9777-590ed45fd00f,605347.0,jorgelopez,"López, Jo",Right,Jorge López,5.95,5.41,59.0,98.0,111.0,101.0,0.792,7.47,3.36,10.22,1.83,1.57,0.235,0.42200000000000004,0.139,0.364,0.449,88.9,94.0,96.0,98.0,,,,104.0,94.0,95.0,106.0,98.0,98.0,120.0,104.0,115.0,0.33899999999999997,0.16399999999999998,0.161,,0.11699999999999999,-2.66,-0.89,-0.81,,0.41,96.9,96.8,88.5,,0.375,0.188,,0.326,0.305,,,,,,,,0.231,126.0,99.0,106.0,0.21899999999999997,-1.51,84.1
75,2023-04-28,718387,Single,single,False,669004,605347,MJ Melendez,Jorge López,1,0,1,30b550aa-814d-4746-b36f-19bf0ba8ea81,605347.0,jorgelopez,"López, Jo",Right,Jorge López,5.95,5.41,59.0,98.0,111.0,101.0,0.792,7.47,3.36,10.22,1.83,1.57,0.235,0.42200000000000004,0.139,0.364,0.449,88.9,94.0,96.0,98.0,,,,104.0,94.0,95.0,106.0,98.0,98.0,120.0,104.0,115.0,0.33899999999999997,0.16399999999999998,0.161,,0.11699999999999999,-2.66,-0.89,-0.81,,0.41,96.9,96.8,88.5,,0.375,0.188,,0.326,0.305,,,,,,,,0.231,126.0,99.0,106.0,0.21899999999999997,-1.51,84.1
