,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSL/C,wCU/C,vFA,vFC,vFS,vSL,vCU,FF_ba,FS_ba,FC_ba,CU_ba,SL_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,ST_ba,SI_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ KC,Loc+ KC,Pit+ KC,KC%,CH%,wKC/C,wCH/C,vKC,CH_ba
34,2023-06-15,717751,Groundout,field_out,True,623205,543135,Andrew Velazquez,Nathan Eovaldi,0,0,0,684287ac-4a71-4925-9978-0bbedd2e6de3,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,99.0,104.0,102.0,92.0,97.0,93.0,101.0,113.0,109.0,86.0,98.0,92.0,125.0,101.0,106.0,0.37200000000000005,0.17600000000000002,0.276,0.04,0.135,0.41,1.33,1.26,-3.23,0.86,95.1,90.6,87.9,83.9,76.0,0.234,0.196,0.238,0.2,0.303,,,,,,,,,,,,,,,,,,,,,
35,2023-06-15,717751,Flyout,field_out,True,650859,543135,Luis Rengifo,Nathan Eovaldi,0,0,0,d026d029-1098-4c4a-a89b-ceefd763dc11,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,99.0,104.0,102.0,92.0,97.0,93.0,101.0,113.0,109.0,86.0,98.0,92.0,125.0,101.0,106.0,0.37200000000000005,0.17600000000000002,0.276,0.04,0.135,0.41,1.33,1.26,-3.23,0.86,95.1,90.6,87.9,83.9,76.0,0.234,0.196,0.238,0.2,0.303,,,,,,,,,,,,,,,,,,,,,
36,2023-06-15,717751,Groundout,field_out,True,621493,543135,Taylor Ward,Nathan Eovaldi,0,0,0,3b4474de-c200-42ae-ab8f-0797ab8f9657,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,99.0,104.0,102.0,92.0,97.0,93.0,101.0,113.0,109.0,86.0,98.0,92.0,125.0,101.0,106.0,0.37200000000000005,0.17600000000000002,0.276,0.04,0.135,0.41,1.33,1.26,-3.23,0.86,95.1,90.6,87.9,83.9,76.0,0.234,0.196,0.238,0.2,0.303,,,,,,,,,,,,,,,,,,,,,
37,2023-06-15,717751,Flyout,field_out,True,543760,660271,Marcus Semien,Shohei Ohtani,1,0,0,7dfd6802-87a0-4165-903f-ddece74aa48f,660271.0,shoheiohtani,Ohtani,Right,Shohei Ohtani,3.14,3.82,132.0,96.0,121.0,103.0,0.722,11.39,3.75,5.8,1.23,1.25,0.253,0.441,0.185,0.34299999999999997,0.457,87.0,97.0,105.0,114.0,99.0,100.0,136.0,97.0,112.0,96.0,89.0,88.0,129.0,93.0,108.0,0.33,0.156,0.062,0.35600000000000004,0.036000000000000004,1.64,-0.82,-0.25,1.81,1.15,96.8,88.6,88.6,83.7,75.7,0.164,0.179,0.31,0.111,,104.0,94.0,95.0,0.06,-0.53,94.5,0.146,0.273,,,,,,,,,,,,,
38,2023-06-15,717751,Groundout,field_out,True,608369,660271,Corey Seager,Shohei Ohtani,0,0,0,72ef4ee7-5104-4c71-9951-1066fd1b357a,660271.0,shoheiohtani,Ohtani,Right,Shohei Ohtani,3.14,3.82,132.0,96.0,121.0,103.0,0.722,11.39,3.75,5.8,1.23,1.25,0.253,0.441,0.185,0.34299999999999997,0.457,87.0,97.0,105.0,114.0,99.0,100.0,136.0,97.0,112.0,96.0,89.0,88.0,129.0,93.0,108.0,0.33,0.156,0.062,0.35600000000000004,0.036000000000000004,1.64,-0.82,-0.25,1.81,1.15,96.8,88.6,88.6,83.7,75.7,0.164,0.179,0.31,0.111,,104.0,94.0,95.0,0.06,-0.53,94.5,0.146,0.273,,,,,,,,,,,,,
39,2023-06-15,717751,Single,single,False,663993,660271,Nathaniel Lowe,Shohei Ohtani,0,0,0,a259d094-6ded-4aef-93a7-f0ce7aae4755,660271.0,shoheiohtani,Ohtani,Right,Shohei Ohtani,3.14,3.82,132.0,96.0,121.0,103.0,0.722,11.39,3.75,5.8,1.23,1.25,0.253,0.441,0.185,0.34299999999999997,0.457,87.0,97.0,105.0,114.0,99.0,100.0,136.0,97.0,112.0,96.0,89.0,88.0,129.0,93.0,108.0,0.33,0.156,0.062,0.35600000000000004,0.036000000000000004,1.64,-0.82,-0.25,1.81,1.15,96.8,88.6,88.6,83.7,75.7,0.164,0.179,0.31,0.111,,104.0,94.0,95.0,0.06,-0.53,94.5,0.146,0.273,,,,,,,,,,,,,
40,2023-06-15,717751,Lineout,field_out,True,666969,660271,Adolis García,Shohei Ohtani,1,0,1,8c668b95-c5c7-4dfa-ac46-8fdf01d4da33,660271.0,shoheiohtani,Ohtani,Right,Shohei Ohtani,3.14,3.82,132.0,96.0,121.0,103.0,0.722,11.39,3.75,5.8,1.23,1.25,0.253,0.441,0.185,0.34299999999999997,0.457,87.0,97.0,105.0,114.0,99.0,100.0,136.0,97.0,112.0,96.0,89.0,88.0,129.0,93.0,108.0,0.33,0.156,0.062,0.35600000000000004,0.036000000000000004,1.64,-0.82,-0.25,1.81,1.15,96.8,88.6,88.6,83.7,75.7,0.164,0.179,0.31,0.111,,104.0,94.0,95.0,0.06,-0.53,94.5,0.146,0.273,,,,,,,,,,,,,
41,2023-06-15,717751,Walk,walk,False,660271,543135,Shohei Ohtani,Nathan Eovaldi,1,0,0,e0975e95-4297-4616-b300-3beb2eac6f80,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,99.0,104.0,102.0,92.0,97.0,93.0,101.0,113.0,109.0,86.0,98.0,92.0,125.0,101.0,106.0,0.37200000000000005,0.17600000000000002,0.276,0.04,0.135,0.41,1.33,1.26,-3.23,0.86,95.1,90.6,87.9,83.9,76.0,0.234,0.196,0.238,0.2,0.303,,,,,,,,,,,,,,,,,,,,,
42,2023-06-15,717751,Strikeout,strikeout,True,545361,543135,Mike Trout,Nathan Eovaldi,0,0,0,76ace15e-74e9-4c89-b2df-1932e4a55ce1,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,99.0,104.0,102.0,92.0,97.0,93.0,101.0,113.0,109.0,86.0,98.0,92.0,125.0,101.0,106.0,0.37200000000000005,0.17600000000000002,0.276,0.04,0.135,0.41,1.33,1.26,-3.23,0.86,95.1,90.6,87.9,83.9,76.0,0.234,0.196,0.238,0.2,0.303,,,,,,,,,,,,,,,,,,,,,
43,2023-06-15,717751,Strikeout,strikeout,True,543685,543135,Anthony Rendon,Nathan Eovaldi,0,0,0,b0aa338e-188d-4b15-a0c2-ffdd2f6c33ce,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,99.0,104.0,102.0,92.0,97.0,93.0,101.0,113.0,109.0,86.0,98.0,92.0,125.0,101.0,106.0,0.37200000000000005,0.17600000000000002,0.276,0.04,0.135,0.41,1.33,1.26,-3.23,0.86,95.1,90.6,87.9,83.9,76.0,0.234,0.196,0.238,0.2,0.303,,,,,,,,,,,,,,,,,,,,,
44,2023-06-15,717751,Groundout,field_out,True,665120,543135,Jared Walsh,Nathan Eovaldi,0,0,0,61893fef-b5cf-4a53-aad0-783fd00f34fe,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,99.0,104.0,102.0,92.0,97.0,93.0,101.0,113.0,109.0,86.0,98.0,92.0,125.0,101.0,106.0,0.37200000000000005,0.17600000000000002,0.276,0.04,0.135,0.41,1.33,1.26,-3.23,0.86,95.1,90.6,87.9,83.9,76.0,0.234,0.196,0.238,0.2,0.303,,,,,,,,,,,,,,,,,,,,,
45,2023-06-15,717751,Flyout,field_out,True,641680,660271,Jonah Heim,Shohei Ohtani,0,0,0,a6f4906a-051d-4110-9340-9a3f5fda54da,660271.0,shoheiohtani,Ohtani,Right,Shohei Ohtani,3.14,3.82,132.0,96.0,121.0,103.0,0.722,11.39,3.75,5.8,1.23,1.25,0.253,0.441,0.185,0.34299999999999997,0.457,87.0,97.0,105.0,114.0,99.0,100.0,136.0,97.0,112.0,96.0,89.0,88.0,129.0,93.0,108.0,0.33,0.156,0.062,0.35600000000000004,0.036000000000000004,1.64,-0.82,-0.25,1.81,1.15,96.8,88.6,88.6,83.7,75.7,0.164,0.179,0.31,0.111,,104.0,94.0,95.0,0.06,-0.53,94.5,0.146,0.273,,,,,,,,,,,,,
46,2023-06-15,717751,Groundout,field_out,True,665750,660271,Leody Taveras,Shohei Ohtani,0,0,0,1ea0ccf2-a057-4058-9a09-3ef6c29db9d3,660271.0,shoheiohtani,Ohtani,Right,Shohei Ohtani,3.14,3.82,132.0,96.0,121.0,103.0,0.722,11.39,3.75,5.8,1.23,1.25,0.253,0.441,0.185,0.34299999999999997,0.457,87.0,97.0,105.0,114.0,99.0,100.0,136.0,97.0,112.0,96.0,89.0,88.0,129.0,93.0,108.0,0.33,0.156,0.062,0.35600000000000004,0.036000000000000004,1.64,-0.82,-0.25,1.81,1.15,96.8,88.6,88.6,83.7,75.7,0.164,0.179,0.31,0.111,,104.0,94.0,95.0,0.06,-0.53,94.5,0.146,0.273,,,,,,,,,,,,,
47,2023-06-15,717751,Lineout,field_out,True,543257,660271,Robbie Grossman,Shohei Ohtani,0,0,0,0a92c215-8185-463a-8472-dbf10c1926f2,660271.0,shoheiohtani,Ohtani,Right,Shohei Ohtani,3.14,3.82,132.0,96.0,121.0,103.0,0.722,11.39,3.75,5.8,1.23,1.25,0.253,0.441,0.185,0.34299999999999997,0.457,87.0,97.0,105.0,114.0,99.0,100.0,136.0,97.0,112.0,96.0,89.0,88.0,129.0,93.0,108.0,0.33,0.156,0.062,0.35600000000000004,0.036000000000000004,1.64,-0.82,-0.25,1.81,1.15,96.8,88.6,88.6,83.7,75.7,0.164,0.179,0.31,0.111,,104.0,94.0,95.0,0.06,-0.53,94.5,0.146,0.273,,,,,,,,,,,,,
48,2023-06-15,717751,Home Run,home_run,False,666160,543135,Mickey Moniak,Nathan Eovaldi,0,0,0,dd66d7cc-0ebc-4ae6-adad-8f7814b3b009,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,99.0,104.0,102.0,92.0,97.0,93.0,101.0,113.0,109.0,86.0,98.0,92.0,125.0,101.0,106.0,0.37200000000000005,0.17600000000000002,0.276,0.04,0.135,0.41,1.33,1.26,-3.23,0.86,95.1,90.6,87.9,83.9,76.0,0.234,0.196,0.238,0.2,0.303,,,,,,,,,,,,,,,,,,,,,
49,2023-06-15,717751,Strikeout,strikeout,True,595453,543135,Chad Wallach,Nathan Eovaldi,0,0,0,c80e8634-d96e-4dab-912b-4480484fbae4,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,99.0,104.0,102.0,92.0,97.0,93.0,101.0,113.0,109.0,86.0,98.0,92.0,125.0,101.0,106.0,0.37200000000000005,0.17600000000000002,0.276,0.04,0.135,0.41,1.33,1.26,-3.23,0.86,95.1,90.6,87.9,83.9,76.0,0.234,0.196,0.238,0.2,0.303,,,,,,,,,,,,,,,,,,,,,
50,2023-06-15,717751,Strikeout,strikeout,True,623205,543135,Andrew Velazquez,Nathan Eovaldi,0,0,0,38a057af-b0a1-4e34-977d-2bebd0aebf19,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,99.0,104.0,102.0,92.0,97.0,93.0,101.0,113.0,109.0,86.0,98.0,92.0,125.0,101.0,106.0,0.37200000000000005,0.17600000000000002,0.276,0.04,0.135,0.41,1.33,1.26,-3.23,0.86,95.1,90.6,87.9,83.9,76.0,0.234,0.196,0.238,0.2,0.303,,,,,,,,,,,,,,,,,,,,,
51,2023-06-15,717751,Strikeout,strikeout,True,650859,543135,Luis Rengifo,Nathan Eovaldi,0,0,0,46b80f57-d477-4442-9730-45c25d1b9a47,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,99.0,104.0,102.0,92.0,97.0,93.0,101.0,113.0,109.0,86.0,98.0,92.0,125.0,101.0,106.0,0.37200000000000005,0.17600000000000002,0.276,0.04,0.135,0.41,1.33,1.26,-3.23,0.86,95.1,90.6,87.9,83.9,76.0,0.234,0.196,0.238,0.2,0.303,,,,,,,,,,,,,,,,,,,,,
52,2023-06-15,717751,Walk,walk,False,608671,606965,Travis Jankowski,Chris Devenski,1,0,0,4fb98a14-7952-458a-8fdb-98f96ae9c306,606965.0,chrisdevenski,Devenski,Right,Chris Devenski,4.46,4.58,42.1,99.0,91.0,104.0,0.725,8.93,2.34,7.65,1.28,0.96,0.11800000000000001,0.479,0.126,0.37799999999999995,0.39899999999999997,,,,73.0,99.0,90.0,98.0,97.0,113.0,,,,,,,0.29100000000000004,,,0.193,,1.46,,,-0.43,,94.0,,,80.9,,0.225,,,,0.313,,,,,,,0.0,,83.3,96.0,100.0,110.0,97.0,63.0,93.0,0.001,0.515,-3.64,0.84,77.5,0.227
53,2023-06-15,717751,Flyout,field_out,True,669701,606965,Josh Smith,Chris Devenski,0,0,1,abdb64d1-805c-4244-967f-3290e2a4e741,606965.0,chrisdevenski,Devenski,Right,Chris Devenski,4.46,4.58,42.1,99.0,91.0,104.0,0.725,8.93,2.34,7.65,1.28,0.96,0.11800000000000001,0.479,0.126,0.37799999999999995,0.39899999999999997,,,,73.0,99.0,90.0,98.0,97.0,113.0,,,,,,,0.29100000000000004,,,0.193,,1.46,,,-0.43,,94.0,,,80.9,,0.225,,,,0.313,,,,,,,0.0,,83.3,96.0,100.0,110.0,97.0,63.0,93.0,0.001,0.515,-3.64,0.84,77.5,0.227
54,2023-06-15,717751,Strikeout,strikeout,True,543760,606965,Marcus Semien,Chris Devenski,0,0,0,9b880ccd-12f9-4917-8882-3a369175e2f7,606965.0,chrisdevenski,Devenski,Right,Chris Devenski,4.46,4.58,42.1,99.0,91.0,104.0,0.725,8.93,2.34,7.65,1.28,0.96,0.11800000000000001,0.479,0.126,0.37799999999999995,0.39899999999999997,,,,73.0,99.0,90.0,98.0,97.0,113.0,,,,,,,0.29100000000000004,,,0.193,,1.46,,,-0.43,,94.0,,,80.9,,0.225,,,,0.313,,,,,,,0.0,,83.3,96.0,100.0,110.0,97.0,63.0,93.0,0.001,0.515,-3.64,0.84,77.5,0.227
55,2023-06-15,717751,Intent Walk,intent_walk,False,608369,606965,Corey Seager,Chris Devenski,0,0,0,07177516-0566-1033-000c-f08cd117d70a,606965.0,chrisdevenski,Devenski,Right,Chris Devenski,4.46,4.58,42.1,99.0,91.0,104.0,0.725,8.93,2.34,7.65,1.28,0.96,0.11800000000000001,0.479,0.126,0.37799999999999995,0.39899999999999997,,,,73.0,99.0,90.0,98.0,97.0,113.0,,,,,,,0.29100000000000004,,,0.193,,1.46,,,-0.43,,94.0,,,80.9,,0.225,,,,0.313,,,,,,,0.0,,83.3,96.0,100.0,110.0,97.0,63.0,93.0,0.001,0.515,-3.64,0.84,77.5,0.227
56,2023-06-15,717751,Groundout,field_out,True,663993,606965,Nathaniel Lowe,Chris Devenski,1,1,1,70af416d-4513-4fe9-9107-b8fc5e69a450,606965.0,chrisdevenski,Devenski,Right,Chris Devenski,4.46,4.58,42.1,99.0,91.0,104.0,0.725,8.93,2.34,7.65,1.28,0.96,0.11800000000000001,0.479,0.126,0.37799999999999995,0.39899999999999997,,,,73.0,99.0,90.0,98.0,97.0,113.0,,,,,,,0.29100000000000004,,,0.193,,1.46,,,-0.43,,94.0,,,80.9,,0.225,,,,0.313,,,,,,,0.0,,83.3,96.0,100.0,110.0,97.0,63.0,93.0,0.001,0.515,-3.64,0.84,77.5,0.227
57,2023-06-15,717751,Single,single,False,621493,656271,Taylor Ward,Brock Burke,1,0,0,eb17f13f-a391-47aa-a304-66b1c5800887,656271.0,brockburke,Burke,Left,Brock Burke,4.37,4.24,59.2,107.0,92.0,104.0,0.8059999999999999,7.84,1.36,9.65,1.96,0.96,0.299,0.332,0.12300000000000001,0.332,0.457,,,,94.0,107.0,102.0,89.0,115.0,114.0,,,,,,,0.6459999999999999,,,0.188,,1.07,,,-0.77,,94.7,,,87.3,,0.234,,,,0.315,80.0,103.0,100.0,0.057,-5.36,92.8,,0.417,88.1,92.0,97.0,103.0,,,,,0.109,,-2.01,,0.303
58,2023-06-15,717751,Home Run,home_run,False,660271,656271,Shohei Ohtani,Brock Burke,0,0,1,d8de0d69-ab8c-405d-8b7d-21ff3da99a9d,656271.0,brockburke,Burke,Left,Brock Burke,4.37,4.24,59.2,107.0,92.0,104.0,0.8059999999999999,7.84,1.36,9.65,1.96,0.96,0.299,0.332,0.12300000000000001,0.332,0.457,,,,94.0,107.0,102.0,89.0,115.0,114.0,,,,,,,0.6459999999999999,,,0.188,,1.07,,,-0.77,,94.7,,,87.3,,0.234,,,,0.315,80.0,103.0,100.0,0.057,-5.36,92.8,,0.417,88.1,92.0,97.0,103.0,,,,,0.109,,-2.01,,0.303
59,2023-06-15,717751,Lineout,field_out,True,545361,656271,Mike Trout,Brock Burke,0,0,0,71efb440-a68b-46da-8606-3261b9112203,656271.0,brockburke,Burke,Left,Brock Burke,4.37,4.24,59.2,107.0,92.0,104.0,0.8059999999999999,7.84,1.36,9.65,1.96,0.96,0.299,0.332,0.12300000000000001,0.332,0.457,,,,94.0,107.0,102.0,89.0,115.0,114.0,,,,,,,0.6459999999999999,,,0.188,,1.07,,,-0.77,,94.7,,,87.3,,0.234,,,,0.315,80.0,103.0,100.0,0.057,-5.36,92.8,,0.417,88.1,92.0,97.0,103.0,,,,,0.109,,-2.01,,0.303
60,2023-06-15,717751,Strikeout,strikeout,True,543685,656271,Anthony Rendon,Brock Burke,0,0,0,e6be8035-ddb4-4163-9e80-5aa5ec603b82,656271.0,brockburke,Burke,Left,Brock Burke,4.37,4.24,59.2,107.0,92.0,104.0,0.8059999999999999,7.84,1.36,9.65,1.96,0.96,0.299,0.332,0.12300000000000001,0.332,0.457,,,,94.0,107.0,102.0,89.0,115.0,114.0,,,,,,,0.6459999999999999,,,0.188,,1.07,,,-0.77,,94.7,,,87.3,,0.234,,,,0.315,80.0,103.0,100.0,0.057,-5.36,92.8,,0.417,88.1,92.0,97.0,103.0,,,,,0.109,,-2.01,,0.303
61,2023-06-15,717751,Strikeout,strikeout,True,665120,656271,Jared Walsh,Brock Burke,0,0,0,2000a1bc-6c70-4170-bee9-980e96be0c9e,656271.0,brockburke,Burke,Left,Brock Burke,4.37,4.24,59.2,107.0,92.0,104.0,0.8059999999999999,7.84,1.36,9.65,1.96,0.96,0.299,0.332,0.12300000000000001,0.332,0.457,,,,94.0,107.0,102.0,89.0,115.0,114.0,,,,,,,0.6459999999999999,,,0.188,,1.07,,,-0.77,,94.7,,,87.3,,0.234,,,,0.315,80.0,103.0,100.0,0.057,-5.36,92.8,,0.417,88.1,92.0,97.0,103.0,,,,,0.109,,-2.01,,0.303
62,2023-06-15,717751,Strikeout,strikeout,True,666969,667755,Adolis García,José Soriano,0,0,0,9d55a54b-d69e-4872-98c9-38f292fb0710,667755.0,josesoriano,"Soriano, J",Right,José Soriano,3.64,4.04,42.0,93.0,121.0,96.0,0.652,12.0,4.93,7.07,0.86,1.85,0.212,0.465,0.111,0.34299999999999997,0.382,,,,95.0,95.0,96.0,119.0,80.0,91.0,,,,,,,0.258,,0.14800000000000002,0.049,,0.23,,-2.33,-2.29,,98.9,,95.6,89.9,,0.302,0.267,,0.177,0.143,119.0,90.0,88.0,0.133,2.02,97.7,,0.19,,,,,,,,0.41200000000000003,,1.09,,86.8,
63,2023-06-15,717751,Groundout,field_out,True,641680,667755,Jonah Heim,José Soriano,1,0,0,bc7967de-b772-4090-9c8d-9cf6d4e197d9,667755.0,josesoriano,"Soriano, J",Right,José Soriano,3.64,4.04,42.0,93.0,121.0,96.0,0.652,12.0,4.93,7.07,0.86,1.85,0.212,0.465,0.111,0.34299999999999997,0.382,,,,95.0,95.0,96.0,119.0,80.0,91.0,,,,,,,0.258,,0.14800000000000002,0.049,,0.23,,-2.33,-2.29,,98.9,,95.6,89.9,,0.302,0.267,,0.177,0.143,119.0,90.0,88.0,0.133,2.02,97.7,,0.19,,,,,,,,0.41200000000000003,,1.09,,86.8,
64,2023-06-15,717751,Strikeout,strikeout,True,665750,667755,Leody Taveras,José Soriano,0,0,0,c44e9ab3-51f9-484e-b28e-938d9aa43569,667755.0,josesoriano,"Soriano, J",Right,José Soriano,3.64,4.04,42.0,93.0,121.0,96.0,0.652,12.0,4.93,7.07,0.86,1.85,0.212,0.465,0.111,0.34299999999999997,0.382,,,,95.0,95.0,96.0,119.0,80.0,91.0,,,,,,,0.258,,0.14800000000000002,0.049,,0.23,,-2.33,-2.29,,98.9,,95.6,89.9,,0.302,0.267,,0.177,0.143,119.0,90.0,88.0,0.133,2.02,97.7,,0.19,,,,,,,,0.41200000000000003,,1.09,,86.8,
65,2023-06-15,717751,Single,single,False,666160,669618,Mickey Moniak,Joe Barlow,1,0,0,9dbe780e-f374-4032-bf9a-81ac32de6041,669618.0,joebarlow,"Barlow, J",Right,Joe Barlow,4.66,3.69,9.2,99.0,115.0,107.0,0.747,5.59,1.86,12.1,1.86,0.63,0.306,0.33299999999999996,0.139,0.33299999999999996,0.517,88.0,85.0,91.0,122.0,95.0,100.0,111.0,102.0,112.0,,,,,,,0.361,,,0.612,0.027000000000000003,0.15,,,-1.94,-0.65,93.3,,,85.9,78.6,0.333,,,,0.3,,,,,,,,,,,,,,,,,,,,,
66,2023-06-15,717751,Pop Out,field_out,True,595453,669618,Chad Wallach,Joe Barlow,0,0,0,f3a363cc-c568-4993-b923-9fd8c8aa1ddd,669618.0,joebarlow,"Barlow, J",Right,Joe Barlow,4.66,3.69,9.2,99.0,115.0,107.0,0.747,5.59,1.86,12.1,1.86,0.63,0.306,0.33299999999999996,0.139,0.33299999999999996,0.517,88.0,85.0,91.0,122.0,95.0,100.0,111.0,102.0,112.0,,,,,,,0.361,,,0.612,0.027000000000000003,0.15,,,-1.94,-0.65,93.3,,,85.9,78.6,0.333,,,,0.3,,,,,,,,,,,,,,,,,,,,,
67,2023-06-15,717751,Flyout,field_out,True,623205,669618,Andrew Velazquez,Joe Barlow,0,0,0,d4c0e212-8d26-47cd-ab4d-3b5079981062,669618.0,joebarlow,"Barlow, J",Right,Joe Barlow,4.66,3.69,9.2,99.0,115.0,107.0,0.747,5.59,1.86,12.1,1.86,0.63,0.306,0.33299999999999996,0.139,0.33299999999999996,0.517,88.0,85.0,91.0,122.0,95.0,100.0,111.0,102.0,112.0,,,,,,,0.361,,,0.612,0.027000000000000003,0.15,,,-1.94,-0.65,93.3,,,85.9,78.6,0.333,,,,0.3,,,,,,,,,,,,,,,,,,,,,
68,2023-06-15,717751,Lineout,field_out,True,650859,669618,Luis Rengifo,Joe Barlow,0,0,0,d827982c-5420-4fab-bf3e-3c240aae3ff3,669618.0,joebarlow,"Barlow, J",Right,Joe Barlow,4.66,3.69,9.2,99.0,115.0,107.0,0.747,5.59,1.86,12.1,1.86,0.63,0.306,0.33299999999999996,0.139,0.33299999999999996,0.517,88.0,85.0,91.0,122.0,95.0,100.0,111.0,102.0,112.0,,,,,,,0.361,,,0.612,0.027000000000000003,0.15,,,-1.94,-0.65,93.3,,,85.9,78.6,0.333,,,,0.3,,,,,,,,,,,,,,,,,,,,,
69,2023-06-15,717751,Walk,walk,False,543257,608032,Robbie Grossman,Carlos Estévez,1,0,0,32d54c30-02d5-4ddb-b2a8-18169e83bc07,608032.0,carlosestevez,Estévez,Right,Carlos Estévez,3.9,4.07,62.1,102.0,117.0,104.0,0.759,11.26,4.48,8.95,1.01,0.65,0.32299999999999995,0.335,0.21,0.32899999999999996,0.469,142.0,79.0,88.0,116.0,103.0,103.0,131.0,101.0,107.0,,,,,,,0.6679999999999999,,,0.266,0.004,0.44,,,-0.18,11.36,97.1,,,88.5,83.1,0.24,,,,0.3,,,,,,,,,89.5,67.0,96.0,94.0,,,,,0.062,,-2.81,,0.286
70,2023-06-15,717751,Walk,walk,False,608671,608032,Travis Jankowski,Carlos Estévez,1,0,1,f7ab1e4e-eca3-48bf-9245-a53604e25ed0,608032.0,carlosestevez,Estévez,Right,Carlos Estévez,3.9,4.07,62.1,102.0,117.0,104.0,0.759,11.26,4.48,8.95,1.01,0.65,0.32299999999999995,0.335,0.21,0.32899999999999996,0.469,142.0,79.0,88.0,116.0,103.0,103.0,131.0,101.0,107.0,,,,,,,0.6679999999999999,,,0.266,0.004,0.44,,,-0.18,11.36,97.1,,,88.5,83.1,0.24,,,,0.3,,,,,,,,,89.5,67.0,96.0,94.0,,,,,0.062,,-2.81,,0.286
71,2023-06-15,717751,Walk,walk,False,673962,608032,Josh Jung,Carlos Estévez,1,0,1,1f0e4850-b1d0-4885-b5ed-cc448816c701,608032.0,carlosestevez,Estévez,Right,Carlos Estévez,3.9,4.07,62.1,102.0,117.0,104.0,0.759,11.26,4.48,8.95,1.01,0.65,0.32299999999999995,0.335,0.21,0.32899999999999996,0.469,142.0,79.0,88.0,116.0,103.0,103.0,131.0,101.0,107.0,,,,,,,0.6679999999999999,,,0.266,0.004,0.44,,,-0.18,11.36,97.1,,,88.5,83.1,0.24,,,,0.3,,,,,,,,,89.5,67.0,96.0,94.0,,,,,0.062,,-2.81,,0.286
