,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,CH_ba,SL_ba,ST_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,SI_ba,FC_ba
39,2023-08-29,716791,Single,single,False,542303,663567,Marcell Ozuna,Peter Lambert,0,0,1,e5a45250-e2ac-441a-a0ad-61bf100cbd60,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,5.36,5.44,87.1,99.0,90.0,95.0,0.7959999999999999,7.32,2.89,9.58,1.85,0.99,0.273,0.365,0.122,0.435,0.424,86.2,86.0,98.0,92.0,74.0,108.0,101.0,82.0,97.0,89.0,109.0,104.0,109.0,0.446,0.32299999999999995,0.032,0.2,-0.78,-1.15,1.04,-1.74,93.2,86.2,78.0,0.271,0.235,0.304,0.308,0.267,,,,,,,,,,,,,,
40,2023-08-29,716791,Flyout,field_out,True,592696,663567,Eddie Rosario,Peter Lambert,0,0,0,87ef6ac1-d1dd-4f27-864a-47952f637830,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,5.36,5.44,87.1,99.0,90.0,95.0,0.7959999999999999,7.32,2.89,9.58,1.85,0.99,0.273,0.365,0.122,0.435,0.424,86.2,86.0,98.0,92.0,74.0,108.0,101.0,82.0,97.0,89.0,109.0,104.0,109.0,0.446,0.32299999999999995,0.032,0.2,-0.78,-1.15,1.04,-1.74,93.2,86.2,78.0,0.271,0.235,0.304,0.308,0.267,,,,,,,,,,,,,,
41,2023-08-29,716791,Flyout,field_out,True,669221,663567,Sean Murphy,Peter Lambert,1,0,0,aa4b8228-c638-4ddd-84f1-6449aac5b591,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,5.36,5.44,87.1,99.0,90.0,95.0,0.7959999999999999,7.32,2.89,9.58,1.85,0.99,0.273,0.365,0.122,0.435,0.424,86.2,86.0,98.0,92.0,74.0,108.0,101.0,82.0,97.0,89.0,109.0,104.0,109.0,0.446,0.32299999999999995,0.032,0.2,-0.78,-1.15,1.04,-1.74,93.2,86.2,78.0,0.271,0.235,0.304,0.308,0.267,,,,,,,,,,,,,,
42,2023-08-29,716791,Lineout,field_out,True,669911,450203,Michael Toglia,Charlie Morton,0,0,0,551a7e9f-64e5-4fdd-8191-1a21069cd748,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,,,,0.317,,0.43200000000000005,0.10300000000000001,-1.26,,1.79,0.86,94.9,,82.3,0.292,0.25,,,0.177,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.08,0.25,-4.03,89.1,94.2,0.474,0.296
43,2023-08-29,716791,Flyout,field_out,True,686668,450203,Brenton Doyle,Charlie Morton,0,0,0,14a15507-028b-4bfa-904e-81cf33b99c9d,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,,,,0.317,,0.43200000000000005,0.10300000000000001,-1.26,,1.79,0.86,94.9,,82.3,0.292,0.25,,,0.177,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.08,0.25,-4.03,89.1,94.2,0.474,0.296
44,2023-08-29,716791,Single,single,False,453568,450203,Charlie Blackmon,Charlie Morton,1,0,0,c0fdc3a6-0eb9-4f11-9431-55bd5c19304c,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,,,,0.317,,0.43200000000000005,0.10300000000000001,-1.26,,1.79,0.86,94.9,,82.3,0.292,0.25,,,0.177,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.08,0.25,-4.03,89.1,94.2,0.474,0.296
45,2023-08-29,716791,Forceout,force_out,True,678662,450203,Ezequiel Tovar,Charlie Morton,0,0,1,42c9c4e6-19c5-408b-b58c-e1e9ea3a3040,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,,,,0.317,,0.43200000000000005,0.10300000000000001,-1.26,,1.79,0.86,94.9,,82.3,0.292,0.25,,,0.177,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.08,0.25,-4.03,89.1,94.2,0.474,0.296
46,2023-08-29,716791,Single,single,False,606115,608718,Orlando Arcia,Brent Suter,0,0,0,aee12c1d-22f7-4f93-b092-e37100b42a6a,608718.0,brentsuter,Suter,Left,Brent Suter,3.38,3.23,69.1,95.0,75.0,92.0,0.7879999999999999,7.14,3.25,8.44,0.39,1.4,0.278,0.325,0.23,0.215,0.409,76.2,45.0,91.0,85.0,,,,100.0,97.0,99.0,99.0,93.0,96.0,0.306,0.10800000000000001,,0.28300000000000003,1.16,-0.99,,1.82,86.0,76.7,,0.259,0.171,0.143,,,68.0,97.0,91.0,,,,0.304,,,-0.95,,88.1,0.342,
47,2023-08-29,716791,Strikeout,strikeout,True,671739,608718,Michael Harris II,Brent Suter,0,0,0,ae3f2e11-539c-46a1-8414-81ed8d1d683c,608718.0,brentsuter,Suter,Left,Brent Suter,3.38,3.23,69.1,95.0,75.0,92.0,0.7879999999999999,7.14,3.25,8.44,0.39,1.4,0.278,0.325,0.23,0.215,0.409,76.2,45.0,91.0,85.0,,,,100.0,97.0,99.0,99.0,93.0,96.0,0.306,0.10800000000000001,,0.28300000000000003,1.16,-0.99,,1.82,86.0,76.7,,0.259,0.171,0.143,,,68.0,97.0,91.0,,,,0.304,,,-0.95,,88.1,0.342,
48,2023-08-29,716791,Single,single,False,660670,608718,Ronald Acuña Jr.,Brent Suter,1,0,1,4316764f-9fae-45a8-97a2-af8c04d83561,608718.0,brentsuter,Suter,Left,Brent Suter,3.38,3.23,69.1,95.0,75.0,92.0,0.7879999999999999,7.14,3.25,8.44,0.39,1.4,0.278,0.325,0.23,0.215,0.409,76.2,45.0,91.0,85.0,,,,100.0,97.0,99.0,99.0,93.0,96.0,0.306,0.10800000000000001,,0.28300000000000003,1.16,-0.99,,1.82,86.0,76.7,,0.259,0.171,0.143,,,68.0,97.0,91.0,,,,0.304,,,-0.95,,88.1,0.342,
49,2023-08-29,716791,Single,single,True,645277,608718,Ozzie Albies,Brent Suter,1,0,1,d1720b6a-4bf7-4204-a10c-bdd8792770bd,608718.0,brentsuter,Suter,Left,Brent Suter,3.38,3.23,69.1,95.0,75.0,92.0,0.7879999999999999,7.14,3.25,8.44,0.39,1.4,0.278,0.325,0.23,0.215,0.409,76.2,45.0,91.0,85.0,,,,100.0,97.0,99.0,99.0,93.0,96.0,0.306,0.10800000000000001,,0.28300000000000003,1.16,-0.99,,1.82,86.0,76.7,,0.259,0.171,0.143,,,68.0,97.0,91.0,,,,0.304,,,-0.95,,88.1,0.342,
50,2023-08-29,716791,Groundout,field_out,True,663586,608718,Austin Riley,Brent Suter,1,1,0,7f318a45-3590-4462-898e-3b7f19ecb2bb,608718.0,brentsuter,Suter,Left,Brent Suter,3.38,3.23,69.1,95.0,75.0,92.0,0.7879999999999999,7.14,3.25,8.44,0.39,1.4,0.278,0.325,0.23,0.215,0.409,76.2,45.0,91.0,85.0,,,,100.0,97.0,99.0,99.0,93.0,96.0,0.306,0.10800000000000001,,0.28300000000000003,1.16,-0.99,,1.82,86.0,76.7,,0.259,0.171,0.143,,,68.0,97.0,91.0,,,,0.304,,,-0.95,,88.1,0.342,
51,2023-08-29,716791,Lineout,field_out,True,641857,450203,Ryan McMahon,Charlie Morton,0,0,0,400bcf74-e549-43f1-b97c-2524f7fcf79e,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,,,,0.317,,0.43200000000000005,0.10300000000000001,-1.26,,1.79,0.86,94.9,,82.3,0.292,0.25,,,0.177,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.08,0.25,-4.03,89.1,94.2,0.474,0.296
52,2023-08-29,716791,Groundout,field_out,True,553869,450203,Elias Díaz,Charlie Morton,0,0,0,44cc261a-d0fb-45b1-85f9-3b2a2a4dac90,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,,,,0.317,,0.43200000000000005,0.10300000000000001,-1.26,,1.79,0.86,94.9,,82.3,0.292,0.25,,,0.177,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.08,0.25,-4.03,89.1,94.2,0.474,0.296
53,2023-08-29,716791,Hit By Pitch,hit_by_pitch,False,666134,450203,Nolan Jones,Charlie Morton,1,1,0,af025ce5-1774-489b-89ea-52eebe474101,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,,,,0.317,,0.43200000000000005,0.10300000000000001,-1.26,,1.79,0.86,94.9,,82.3,0.292,0.25,,,0.177,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.08,0.25,-4.03,89.1,94.2,0.474,0.296
54,2023-08-29,716791,Strikeout,strikeout,True,696100,450203,Hunter Goodman,Charlie Morton,0,0,0,f9b606e3-ab14-470a-90e2-63a08c4d42af,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,,,,0.317,,0.43200000000000005,0.10300000000000001,-1.26,,1.79,0.86,94.9,,82.3,0.292,0.25,,,0.177,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.08,0.25,-4.03,89.1,94.2,0.474,0.296
55,2023-08-29,716791,Flyout,field_out,True,621566,668970,Matt Olson,Gavin Hollowell,0,0,0,908e2a44-f845-4ea4-ae13-5633bda86331,668970.0,gavinhollowell,Hollowell,Right,Gavin Hollowell,5.88,5.44,33.2,97.0,92.0,97.0,0.765,8.55,4.81,8.29,2.14,0.72,0.306,0.408,0.214,0.37799999999999995,0.41,,,,,,,,79.0,95.0,92.0,124.0,97.0,106.0,0.34299999999999997,0.32799999999999996,,,0.26,-0.2,,,93.4,82.3,,0.182,,0.17,,,68.0,100.0,92.0,94.0,108.0,101.0,0.302,0.027999999999999997,-1.61,-2.06,86.6,94.1,0.378,
56,2023-08-29,716791,Walk,walk,False,542303,668970,Marcell Ozuna,Gavin Hollowell,1,0,0,1d7dcd80-e8bb-45f6-9943-666ccd1d0b3c,668970.0,gavinhollowell,Hollowell,Right,Gavin Hollowell,5.88,5.44,33.2,97.0,92.0,97.0,0.765,8.55,4.81,8.29,2.14,0.72,0.306,0.408,0.214,0.37799999999999995,0.41,,,,,,,,79.0,95.0,92.0,124.0,97.0,106.0,0.34299999999999997,0.32799999999999996,,,0.26,-0.2,,,93.4,82.3,,0.182,,0.17,,,68.0,100.0,92.0,94.0,108.0,101.0,0.302,0.027999999999999997,-1.61,-2.06,86.6,94.1,0.378,
57,2023-08-29,716791,Grounded Into DP,grounded_into_double_play,True,592696,668970,Eddie Rosario,Gavin Hollowell,0,0,1,f63089de-e761-4612-a52f-82d60e037064,668970.0,gavinhollowell,Hollowell,Right,Gavin Hollowell,5.88,5.44,33.2,97.0,92.0,97.0,0.765,8.55,4.81,8.29,2.14,0.72,0.306,0.408,0.214,0.37799999999999995,0.41,,,,,,,,79.0,95.0,92.0,124.0,97.0,106.0,0.34299999999999997,0.32799999999999996,,,0.26,-0.2,,,93.4,82.3,,0.182,,0.17,,,68.0,100.0,92.0,94.0,108.0,101.0,0.302,0.027999999999999997,-1.61,-2.06,86.6,94.1,0.378,
58,2023-08-29,716791,Groundout,field_out,True,605612,572955,Harold Castro,Pierce Johnson,0,0,0,d695ca0e-73a1-47c6-9411-b9cf1687b58b,572955.0,piercejohnson,Johnson,Right,Pierce Johnson,4.02,3.9,62.2,99.0,121.0,103.0,0.696,12.93,4.31,9.05,1.44,1.05,0.261,0.389,0.083,0.395,0.406,,,,,137.0,105.0,112.0,92.0,92.0,87.0,134.0,102.0,110.0,0.35200000000000004,0.059000000000000004,0.589,,-1.8,2.7,0.84,,95.9,88.1,85.5,0.351,,0.276,,0.222,,,,,,,,,,,,,,
59,2023-08-29,716791,Strikeout,strikeout,True,669911,572955,Michael Toglia,Pierce Johnson,0,0,0,4324e7ef-1b30-4f6d-910f-3f49b47d3c89,572955.0,piercejohnson,Johnson,Right,Pierce Johnson,4.02,3.9,62.2,99.0,121.0,103.0,0.696,12.93,4.31,9.05,1.44,1.05,0.261,0.389,0.083,0.395,0.406,,,,,137.0,105.0,112.0,92.0,92.0,87.0,134.0,102.0,110.0,0.35200000000000004,0.059000000000000004,0.589,,-1.8,2.7,0.84,,95.9,88.1,85.5,0.351,,0.276,,0.222,,,,,,,,,,,,,,
60,2023-08-29,716791,Strikeout,strikeout,True,686668,572955,Brenton Doyle,Pierce Johnson,0,0,0,f6a19b91-beef-4871-b6aa-27fe0039485a,572955.0,piercejohnson,Johnson,Right,Pierce Johnson,4.02,3.9,62.2,99.0,121.0,103.0,0.696,12.93,4.31,9.05,1.44,1.05,0.261,0.389,0.083,0.395,0.406,,,,,137.0,105.0,112.0,92.0,92.0,87.0,134.0,102.0,110.0,0.35200000000000004,0.059000000000000004,0.589,,-1.8,2.7,0.84,,95.9,88.1,85.5,0.351,,0.276,,0.222,,,,,,,,,,,,,,
61,2023-08-29,716791,Lineout,field_out,True,669221,668970,Sean Murphy,Gavin Hollowell,0,0,0,3b9cfef6-f55f-4a7a-aae4-fe74667b9f91,668970.0,gavinhollowell,Hollowell,Right,Gavin Hollowell,5.88,5.44,33.2,97.0,92.0,97.0,0.765,8.55,4.81,8.29,2.14,0.72,0.306,0.408,0.214,0.37799999999999995,0.41,,,,,,,,79.0,95.0,92.0,124.0,97.0,106.0,0.34299999999999997,0.32799999999999996,,,0.26,-0.2,,,93.4,82.3,,0.182,,0.17,,,68.0,100.0,92.0,94.0,108.0,101.0,0.302,0.027999999999999997,-1.61,-2.06,86.6,94.1,0.378,
62,2023-08-29,716791,Groundout,field_out,True,606115,668970,Orlando Arcia,Gavin Hollowell,0,0,0,5bad140c-bb38-45d2-ac7b-1a10c80cea4d,668970.0,gavinhollowell,Hollowell,Right,Gavin Hollowell,5.88,5.44,33.2,97.0,92.0,97.0,0.765,8.55,4.81,8.29,2.14,0.72,0.306,0.408,0.214,0.37799999999999995,0.41,,,,,,,,79.0,95.0,92.0,124.0,97.0,106.0,0.34299999999999997,0.32799999999999996,,,0.26,-0.2,,,93.4,82.3,,0.182,,0.17,,,68.0,100.0,92.0,94.0,108.0,101.0,0.302,0.027999999999999997,-1.61,-2.06,86.6,94.1,0.378,
63,2023-08-29,716791,Double,double,False,671739,668970,Michael Harris II,Gavin Hollowell,0,0,0,5495c00c-ad50-4293-9419-4c9eaa3ad72d,668970.0,gavinhollowell,Hollowell,Right,Gavin Hollowell,5.88,5.44,33.2,97.0,92.0,97.0,0.765,8.55,4.81,8.29,2.14,0.72,0.306,0.408,0.214,0.37799999999999995,0.41,,,,,,,,79.0,95.0,92.0,124.0,97.0,106.0,0.34299999999999997,0.32799999999999996,,,0.26,-0.2,,,93.4,82.3,,0.182,,0.17,,,68.0,100.0,92.0,94.0,108.0,101.0,0.302,0.027999999999999997,-1.61,-2.06,86.6,94.1,0.378,
64,2023-08-29,716791,Single,single,False,660670,668970,Ronald Acuña Jr.,Gavin Hollowell,1,0,1,b711522d-314b-46e5-8df8-2e517c3a999d,668970.0,gavinhollowell,Hollowell,Right,Gavin Hollowell,5.88,5.44,33.2,97.0,92.0,97.0,0.765,8.55,4.81,8.29,2.14,0.72,0.306,0.408,0.214,0.37799999999999995,0.41,,,,,,,,79.0,95.0,92.0,124.0,97.0,106.0,0.34299999999999997,0.32799999999999996,,,0.26,-0.2,,,93.4,82.3,,0.182,,0.17,,,68.0,100.0,92.0,94.0,108.0,101.0,0.302,0.027999999999999997,-1.61,-2.06,86.6,94.1,0.378,
65,2023-08-29,716791,Pop Out,field_out,True,645277,668970,Ozzie Albies,Gavin Hollowell,1,0,0,5a925fb8-a0a6-4016-b779-fb38dc8e2e78,668970.0,gavinhollowell,Hollowell,Right,Gavin Hollowell,5.88,5.44,33.2,97.0,92.0,97.0,0.765,8.55,4.81,8.29,2.14,0.72,0.306,0.408,0.214,0.37799999999999995,0.41,,,,,,,,79.0,95.0,92.0,124.0,97.0,106.0,0.34299999999999997,0.32799999999999996,,,0.26,-0.2,,,93.4,82.3,,0.182,,0.17,,,68.0,100.0,92.0,94.0,108.0,101.0,0.302,0.027999999999999997,-1.61,-2.06,86.6,94.1,0.378,
66,2023-08-29,716791,Groundout,field_out,True,453568,621345,Charlie Blackmon,A.J. Minter,1,1,0,65b22240-0463-4d74-a94f-68f6ad1072f3,621345.0,ajminter,Minter,Left,A.J. Minter,3.76,3.3,64.2,103.0,115.0,105.0,0.716,11.41,2.92,7.79,0.84,0.82,0.306,0.369,0.153,0.306,0.418,86.6,97.0,104.0,106.0,,,,122.0,100.0,103.0,,,,0.47200000000000003,,,0.14,0.94,,,1.46,95.8,,,0.211,0.244,,,,,,,112.0,107.0,107.0,,0.389,0.64,,89.4,,,0.255
67,2023-08-29,716791,Strikeout,strikeout,True,678662,621345,Ezequiel Tovar,A.J. Minter,0,0,0,269a2e97-c1d3-434e-aa4f-dfe67ec7c727,621345.0,ajminter,Minter,Left,A.J. Minter,3.76,3.3,64.2,103.0,115.0,105.0,0.716,11.41,2.92,7.79,0.84,0.82,0.306,0.369,0.153,0.306,0.418,86.6,97.0,104.0,106.0,,,,122.0,100.0,103.0,,,,0.47200000000000003,,,0.14,0.94,,,1.46,95.8,,,0.211,0.244,,,,,,,112.0,107.0,107.0,,0.389,0.64,,89.4,,,0.255
68,2023-08-29,716791,Flyout,field_out,True,641857,621345,Ryan McMahon,A.J. Minter,0,0,0,da24cdf0-2360-4247-a08b-543f4a5daf06,621345.0,ajminter,Minter,Left,A.J. Minter,3.76,3.3,64.2,103.0,115.0,105.0,0.716,11.41,2.92,7.79,0.84,0.82,0.306,0.369,0.153,0.306,0.418,86.6,97.0,104.0,106.0,,,,122.0,100.0,103.0,,,,0.47200000000000003,,,0.14,0.94,,,1.46,95.8,,,0.211,0.244,,,,,,,112.0,107.0,107.0,,0.389,0.64,,89.4,,,0.255
69,2023-08-29,716791,Groundout,field_out,True,663586,571863,Austin Riley,Matt Koch,0,0,0,1dd475dd-1433-4f9c-8c55-dc2447855f3e,571863.0,mattkoch,Koch,Right,Matt Koch,5.12,4.55,38.2,99.0,86.0,94.0,0.7909999999999999,6.28,2.09,9.54,1.63,1.53,0.20800000000000002,0.392,0.136,0.408,0.467,89.4,,,,,,,83.0,100.0,91.0,111.0,89.0,100.0,0.44,0.085,,0.003,1.85,1.82,,0.73,93.8,82.4,,0.241,,0.2,,,,,,85.0,99.0,95.0,,0.47100000000000003,-2.03,,89.6,,,0.305
70,2023-08-29,716791,Single,single,False,621566,571863,Matt Olson,Matt Koch,0,0,0,38a559e9-e166-4f14-9703-489d11beeee0,571863.0,mattkoch,Koch,Right,Matt Koch,5.12,4.55,38.2,99.0,86.0,94.0,0.7909999999999999,6.28,2.09,9.54,1.63,1.53,0.20800000000000002,0.392,0.136,0.408,0.467,89.4,,,,,,,83.0,100.0,91.0,111.0,89.0,100.0,0.44,0.085,,0.003,1.85,1.82,,0.73,93.8,82.4,,0.241,,0.2,,,,,,85.0,99.0,95.0,,0.47100000000000003,-2.03,,89.6,,,0.305
71,2023-08-29,716791,Strikeout,strikeout,True,542303,571863,Marcell Ozuna,Matt Koch,0,0,0,feec80e5-6757-4b33-a9ce-a317390ab372,571863.0,mattkoch,Koch,Right,Matt Koch,5.12,4.55,38.2,99.0,86.0,94.0,0.7909999999999999,6.28,2.09,9.54,1.63,1.53,0.20800000000000002,0.392,0.136,0.408,0.467,89.4,,,,,,,83.0,100.0,91.0,111.0,89.0,100.0,0.44,0.085,,0.003,1.85,1.82,,0.73,93.8,82.4,,0.241,,0.2,,,,,,85.0,99.0,95.0,,0.47100000000000003,-2.03,,89.6,,,0.305
72,2023-08-29,716791,Flyout,field_out,True,592696,571863,Eddie Rosario,Matt Koch,0,0,0,59d79f99-e368-4ac7-916a-a06ba4be2020,571863.0,mattkoch,Koch,Right,Matt Koch,5.12,4.55,38.2,99.0,86.0,94.0,0.7909999999999999,6.28,2.09,9.54,1.63,1.53,0.20800000000000002,0.392,0.136,0.408,0.467,89.4,,,,,,,83.0,100.0,91.0,111.0,89.0,100.0,0.44,0.085,,0.003,1.85,1.82,,0.73,93.8,82.4,,0.241,,0.2,,,,,,85.0,99.0,95.0,,0.47100000000000003,-2.03,,89.6,,,0.305
73,2023-08-29,716791,Flyout,field_out,True,553869,628452,Elias Díaz,Raisel Iglesias,1,0,0,1070a877-1863-49b5-a247-5e942e80140f,628452.0,raiseliglesias,"Iglesias, R",Right,Raisel Iglesias,2.75,3.16,55.2,105.0,96.0,101.0,0.688,10.99,2.43,8.25,1.13,1.11,0.17600000000000002,0.45899999999999996,0.162,0.324,0.41700000000000004,89.4,78.0,111.0,102.0,,,,95.0,103.0,99.0,127.0,107.0,118.0,0.32,0.154,,0.353,-0.13,5.73,,2.07,95.0,84.6,,0.327,0.182,0.056,,,108.0,96.0,90.0,,,,0.174,,,-3.95,,95.0,0.519,
74,2023-08-29,716791,Strikeout,strikeout,True,666134,628452,Nolan Jones,Raisel Iglesias,0,0,0,88804785-1ede-43e2-9c2e-f966ec3b5972,628452.0,raiseliglesias,"Iglesias, R",Right,Raisel Iglesias,2.75,3.16,55.2,105.0,96.0,101.0,0.688,10.99,2.43,8.25,1.13,1.11,0.17600000000000002,0.45899999999999996,0.162,0.324,0.41700000000000004,89.4,78.0,111.0,102.0,,,,95.0,103.0,99.0,127.0,107.0,118.0,0.32,0.154,,0.353,-0.13,5.73,,2.07,95.0,84.6,,0.327,0.182,0.056,,,108.0,96.0,90.0,,,,0.174,,,-3.95,,95.0,0.519,
75,2023-08-29,716791,Groundout,field_out,True,696100,628452,Hunter Goodman,Raisel Iglesias,0,0,0,4e411580-0e17-4db1-8839-88adf7d81ae1,628452.0,raiseliglesias,"Iglesias, R",Right,Raisel Iglesias,2.75,3.16,55.2,105.0,96.0,101.0,0.688,10.99,2.43,8.25,1.13,1.11,0.17600000000000002,0.45899999999999996,0.162,0.324,0.41700000000000004,89.4,78.0,111.0,102.0,,,,95.0,103.0,99.0,127.0,107.0,118.0,0.32,0.154,,0.353,-0.13,5.73,,2.07,95.0,84.6,,0.327,0.182,0.056,,,108.0,96.0,90.0,,,,0.174,,,-3.95,,95.0,0.519,
